space,held_out,row_index,true_label,pred_label,correct,distance_to_4np,distance_to_benzenethiol,distance_to_pyridine
derivative_input,PICO,87,4np,4np,True,1.0235943794250488,1.3023258447647095,1.2244584560394287
derivative_input,PICO,88,4np,4np,True,1.0058131217956543,1.297868013381958,1.2201844453811646
derivative_input,PICO,89,4np,4np,True,1.0423433780670166,1.3016446828842163,1.2370582818984985
derivative_input,PICO,90,4np,4np,True,1.0255227088928223,1.3008884191513062,1.2344825267791748
derivative_input,PICO,91,4np,4np,True,1.0270756483078003,1.3054888248443604,1.2211145162582397
derivative_input,PICO,92,4np,4np,True,1.045332670211792,1.3089591264724731,1.2367286682128906
derivative_input,PICO,93,4np,4np,True,1.0374587774276733,1.308254599571228,1.2379999160766602
derivative_input,PICO,94,4np,4np,True,1.041806936264038,1.3060588836669922,1.2302426099777222
derivative_input,PICO,95,4np,4np,True,1.037684679031372,1.3058536052703857,1.235403060913086
derivative_input,PICO,96,4np,4np,True,1.0266427993774414,1.304958462715149,1.2382636070251465
derivative_input,PICO,97,4np,4np,True,1.0366630554199219,1.3007172346115112,1.243761420249939
derivative_input,PICO,98,4np,4np,True,1.031178593635559,1.2923210859298706,1.2354977130889893
derivative_input,PICO,99,4np,4np,True,1.0296732187271118,1.303063988685608,1.2397749423980713
derivative_input,PICO,100,benzenethiol,benzenethiol,True,1.229188323020935,1.0717345476150513,1.1626019477844238
derivative_input,PICO,101,benzenethiol,benzenethiol,True,1.205096960067749,0.9633357524871826,1.14247727394104
derivative_input,PICO,102,benzenethiol,benzenethiol,True,1.1774156093597412,0.9974098801612854,1.1018539667129517
derivative_input,PICO,103,benzenethiol,benzenethiol,True,1.191463828086853,0.8971192836761475,1.1982569694519043
derivative_input,PICO,104,benzenethiol,benzenethiol,True,1.2292145490646362,1.0797518491744995,1.1868655681610107
derivative_input,PICO,105,benzenethiol,benzenethiol,True,1.201953411102295,0.9002689719200134,1.173064947128296
derivative_input,PICO,106,benzenethiol,benzenethiol,True,1.1886862516403198,0.8818016648292542,1.1494989395141602
derivative_input,PICO,107,benzenethiol,benzenethiol,True,1.213983178138733,1.0555227994918823,1.1773929595947266
derivative_input,PICO,108,benzenethiol,benzenethiol,True,1.2170552015304565,1.108683466911316,1.2318607568740845
derivative_input,PICO,109,benzenethiol,benzenethiol,True,1.2337051630020142,1.1418511867523193,1.1739932298660278
derivative_input,PICO,110,benzenethiol,benzenethiol,True,1.2137985229492188,1.0689513683319092,1.189272165298462
derivative_input,PICO,111,benzenethiol,benzenethiol,True,1.1949257850646973,1.0321979522705078,1.2293964624404907
derivative_input,PICO,112,benzenethiol,pyridine,False,1.2287286520004272,1.2114800214767456,1.163170576095581
derivative_input,PICO,113,benzenethiol,benzenethiol,True,1.212437391281128,1.0314152240753174,1.1961109638214111
derivative_input,PICO,114,benzenethiol,benzenethiol,True,1.1733965873718262,1.1237540245056152,1.1915804147720337
derivative_input,PICO,115,benzenethiol,benzenethiol,True,1.1608117818832397,0.9789189696311951,1.2214934825897217
derivative_input,PICO,116,benzenethiol,benzenethiol,True,1.188646912574768,1.1277174949645996,1.210038185119629
derivative_input,PICO,117,benzenethiol,benzenethiol,True,1.269327163696289,1.080047845840454,1.1752183437347412
derivative_input,PICO,118,benzenethiol,benzenethiol,True,1.2086102962493896,1.0695927143096924,1.3054028749465942
derivative_input,PICO,119,benzenethiol,benzenethiol,True,1.2032865285873413,1.0558851957321167,1.1790066957473755
derivative_input,PICO,120,benzenethiol,benzenethiol,True,1.2241886854171753,1.1424567699432373,1.1926530599594116
derivative_input,PICO,121,benzenethiol,benzenethiol,True,1.187260389328003,1.0151785612106323,1.2359765768051147
derivative_input,PICO,122,benzenethiol,benzenethiol,True,1.2184646129608154,0.9515693783760071,1.1472326517105103
derivative_input,PICO,123,benzenethiol,benzenethiol,True,1.2115771770477295,0.9525358080863953,1.1946324110031128
derivative_input,PICO,124,benzenethiol,benzenethiol,True,1.2050917148590088,1.0224612951278687,1.1370099782943726
derivative_input,PICO,125,pyridine,pyridine,True,1.2401307821273804,1.3865302801132202,0.7311050295829773
derivative_input,PICO,126,pyridine,pyridine,True,1.2354044914245605,1.346710205078125,0.8505654335021973
derivative_input,PICO,127,pyridine,pyridine,True,1.2461700439453125,1.3855624198913574,0.7584648132324219
derivative_input,PICO,128,pyridine,pyridine,True,1.231986403465271,1.368757724761963,0.7990812063217163
derivative_input,PICO,129,pyridine,pyridine,True,1.2350114583969116,1.3845117092132568,0.7925436496734619
derivative_input,PICO,130,pyridine,pyridine,True,1.2406922578811646,1.3912947177886963,0.7409573197364807
derivative_input,PICO,131,pyridine,pyridine,True,1.2223538160324097,1.3239357471466064,0.8640521764755249
derivative_input,PICO,132,pyridine,pyridine,True,1.2210496664047241,1.3592605590820312,0.7952078580856323
derivative_input,PICO,133,pyridine,pyridine,True,1.21715247631073,1.387911319732666,0.7959960699081421
derivative_input,PICO,134,pyridine,pyridine,True,1.2332422733306885,1.3707188367843628,0.7854105234146118
derivative_input,PICO,135,pyridine,pyridine,True,1.2248166799545288,1.3800029754638672,0.7742646336555481
derivative_input,PICO,136,pyridine,pyridine,True,1.2345929145812988,1.378812313079834,0.7731161713600159
derivative_input,PICO,137,pyridine,pyridine,True,1.226114273071289,1.366934895515442,0.7665920257568359
derivative_input,PICO,138,pyridine,pyridine,True,1.2352958917617798,1.362523078918457,0.7933933734893799
derivative_input,PICO,139,pyridine,pyridine,True,1.2344669103622437,1.3852511644363403,0.733283519744873
derivative_input,PICO,140,pyridine,pyridine,True,1.2261147499084473,1.3482964038848877,0.8799708485603333
derivative_input,PICO,141,pyridine,pyridine,True,1.2479922771453857,1.386892557144165,0.7721173763275146
derivative_input,PICO,142,pyridine,pyridine,True,1.2033475637435913,1.3223299980163574,0.8839131593704224
derivative_input,PICO,143,pyridine,pyridine,True,1.2295454740524292,1.3337901830673218,0.8540462255477905
derivative_input,PICO,144,pyridine,pyridine,True,1.235720157623291,1.3882737159729004,0.764907956123352
derivative_input,PICO,145,pyridine,pyridine,True,1.2308839559555054,1.3760813474655151,0.7976661324501038
derivative_input,PICO,146,pyridine,pyridine,True,1.2332788705825806,1.3503509759902954,0.8693826794624329
derivative_input,PICO,147,pyridine,pyridine,True,1.2347278594970703,1.380601167678833,0.7720575332641602
derivative_input,PICO,148,pyridine,pyridine,True,1.214216947555542,1.3420385122299194,0.8570558428764343
derivative_input,PICO,149,pyridine,pyridine,True,1.2335411310195923,1.3791110515594482,0.746558666229248
siamese_embedding,PICO,75,4np,4np,True,0.13060100376605988,0.9925307631492615,1.155623435974121
siamese_embedding,PICO,76,4np,4np,True,0.15189863741397858,1.000146746635437,1.1398131847381592
siamese_embedding,PICO,77,4np,4np,True,0.13836076855659485,0.9950844049453735,1.149917483329773
siamese_embedding,PICO,78,4np,4np,True,0.23896047472953796,1.0273375511169434,1.0868759155273438
siamese_embedding,PICO,79,4np,4np,True,0.2081211656332016,1.022646427154541,1.1011773347854614
siamese_embedding,PICO,80,4np,4np,True,0.15754562616348267,1.0000815391540527,1.1378092765808105
siamese_embedding,PICO,81,4np,4np,True,0.18294823169708252,1.001831293106079,1.127124547958374
siamese_embedding,PICO,82,4np,4np,True,0.19836261868476868,1.0226259231567383,1.104832410812378
siamese_embedding,PICO,83,4np,4np,True,0.20711340010166168,1.0122560262680054,1.109451413154602
siamese_embedding,PICO,84,4np,4np,True,0.19924242794513702,1.0166789293289185,1.1086852550506592
siamese_embedding,PICO,85,4np,4np,True,0.23618605732917786,1.0327707529067993,1.0843132734298706
siamese_embedding,PICO,86,4np,4np,True,0.2352384626865387,1.031587839126587,1.0853917598724365
siamese_embedding,PICO,87,4np,4np,True,0.19388125836849213,1.0265573263168335,1.1041829586029053
siamese_embedding,PICO,88,4np,4np,True,0.19971579313278198,1.0163668394088745,1.1087510585784912
siamese_embedding,PICO,89,4np,4np,True,0.1951262354850769,1.001067042350769,1.12373685836792
siamese_embedding,PICO,90,4np,4np,True,0.1677752137184143,1.0027283430099487,1.1316152811050415
siamese_embedding,PICO,91,4np,4np,True,0.2062249332666397,1.0186777114868164,1.1046839952468872
siamese_embedding,PICO,92,4np,4np,True,0.17024478316307068,1.0029720067977905,1.1305058002471924
siamese_embedding,PICO,93,4np,4np,True,0.17939306795597076,1.0013216733932495,1.1288472414016724
siamese_embedding,PICO,94,4np,4np,True,0.2081318199634552,1.0172619819641113,1.105071783065796
siamese_embedding,PICO,95,4np,4np,True,0.1588718444108963,0.9889777898788452,1.1492383480072021
siamese_embedding,PICO,96,4np,4np,True,0.1319023221731186,0.9840339422225952,1.1655000448226929
siamese_embedding,PICO,97,4np,4np,True,0.1440168023109436,0.9970496296882629,1.145774483680725
siamese_embedding,PICO,98,4np,4np,True,0.1844933032989502,1.00896155834198,1.12012779712677
siamese_embedding,PICO,99,4np,4np,True,0.15641480684280396,1.0038925409317017,1.1346970796585083
siamese_embedding,PICO,100,benzenethiol,pyridine,False,1.1440562009811401,0.55531245470047,0.45778244733810425
siamese_embedding,PICO,101,benzenethiol,benzenethiol,True,1.192991018295288,0.5210133194923401,0.5247098207473755
siamese_embedding,PICO,102,benzenethiol,pyridine,False,1.1533339023590088,0.5329248905181885,0.4859689176082611
siamese_embedding,PICO,103,benzenethiol,benzenethiol,True,1.1723605394363403,0.43289557099342346,0.612069845199585
siamese_embedding,PICO,104,benzenethiol,pyridine,False,0.9298571944236755,0.5614179372787476,0.48508504033088684
siamese_embedding,PICO,105,benzenethiol,benzenethiol,True,1.1838347911834717,0.43217432498931885,0.6249464750289917
siamese_embedding,PICO,106,benzenethiol,benzenethiol,True,1.1886712312698364,0.44764217734336853,0.609969973564148
siamese_embedding,PICO,107,benzenethiol,pyridine,False,1.105244517326355,0.5763962864875793,0.43877357244491577
siamese_embedding,PICO,108,benzenethiol,pyridine,False,1.1201056241989136,0.5773600339889526,0.4331131875514984
siamese_embedding,PICO,109,benzenethiol,pyridine,False,1.1931873559951782,0.7307239174842834,0.2796042859554291
siamese_embedding,PICO,110,benzenethiol,pyridine,False,1.03627347946167,0.5075497627258301,0.49635377526283264
siamese_embedding,PICO,111,benzenethiol,benzenethiol,True,0.9473341703414917,0.3338424563407898,0.6733800768852234
siamese_embedding,PICO,112,benzenethiol,pyridine,False,1.1202993392944336,0.6414355039596558,0.3627154529094696
siamese_embedding,PICO,113,benzenethiol,benzenethiol,True,1.081117868423462,0.4518689513206482,0.5480435490608215
siamese_embedding,PICO,114,benzenethiol,pyridine,False,1.045891284942627,0.6017623543739319,0.4381856620311737
siamese_embedding,PICO,115,benzenethiol,benzenethiol,True,0.9104369282722473,0.24995487928390503,0.7553696632385254
siamese_embedding,PICO,116,benzenethiol,pyridine,False,1.1699572801589966,0.538959264755249,0.48644348978996277
siamese_embedding,PICO,117,benzenethiol,pyridine,False,1.1489765644073486,0.6635336875915527,0.335736483335495
siamese_embedding,PICO,118,benzenethiol,benzenethiol,True,0.8822855949401855,0.14181983470916748,0.9340988397598267
siamese_embedding,PICO,119,benzenethiol,benzenethiol,True,1.1857112646102905,0.4809226989746094,0.5665262341499329
siamese_embedding,PICO,120,benzenethiol,pyridine,False,0.8356831669807434,0.5743938088417053,0.5707281231880188
siamese_embedding,PICO,121,benzenethiol,benzenethiol,True,0.915562093257904,0.13846784830093384,0.8780730962753296
siamese_embedding,PICO,122,benzenethiol,pyridine,False,1.1727571487426758,0.5824631452560425,0.4373182952404022
siamese_embedding,PICO,123,benzenethiol,benzenethiol,True,1.1610358953475952,0.4349723160266876,0.6055364608764648
siamese_embedding,PICO,124,benzenethiol,pyridine,False,1.177431344985962,0.5484858155250549,0.4799118936061859
siamese_embedding,PICO,125,pyridine,pyridine,True,1.1963871717453003,0.9359273910522461,0.11850148439407349
siamese_embedding,PICO,126,pyridine,pyridine,True,1.1953096389770508,0.9268056750297546,0.06969882547855377
siamese_embedding,PICO,127,pyridine,pyridine,True,1.1996651887893677,0.9274812340736389,0.12440367788076401
siamese_embedding,PICO,128,pyridine,pyridine,True,1.1952934265136719,0.9301522374153137,0.08027125895023346
siamese_embedding,PICO,129,pyridine,pyridine,True,1.1913779973983765,0.9435269236564636,0.08812785893678665
siamese_embedding,PICO,130,pyridine,pyridine,True,1.1982567310333252,0.9329268932342529,0.12470773607492447
siamese_embedding,PICO,131,pyridine,pyridine,True,1.196171760559082,0.9208301901817322,0.08398660272359848
siamese_embedding,PICO,132,pyridine,pyridine,True,1.1970181465148926,0.9234665632247925,0.06805676221847534
siamese_embedding,PICO,133,pyridine,pyridine,True,1.1888072490692139,0.9470339417457581,0.07663948088884354
siamese_embedding,PICO,134,pyridine,pyridine,True,1.200844168663025,0.9194445610046387,0.10484577715396881
siamese_embedding,PICO,135,pyridine,pyridine,True,1.194701075553894,0.9380733370780945,0.10416391491889954
siamese_embedding,PICO,136,pyridine,pyridine,True,1.193909764289856,0.9358576536178589,0.09118007123470306
siamese_embedding,PICO,137,pyridine,pyridine,True,1.1949893236160278,0.9330238103866577,0.095863476395607
siamese_embedding,PICO,138,pyridine,pyridine,True,1.1966549158096313,0.9287843108177185,0.10366038978099823
siamese_embedding,PICO,139,pyridine,pyridine,True,1.200418472290039,0.926525890827179,0.1270887851715088
siamese_embedding,PICO,140,pyridine,pyridine,True,1.1837447881698608,0.9524705410003662,0.052149515599012375
siamese_embedding,PICO,141,pyridine,pyridine,True,1.1966793537139893,0.9346162676811218,0.11659880727529526
siamese_embedding,PICO,142,pyridine,pyridine,True,1.1839065551757812,0.9502091407775879,0.05597568303346634
siamese_embedding,PICO,143,pyridine,pyridine,True,1.18724524974823,0.9431905150413513,0.053208909928798676
siamese_embedding,PICO,144,pyridine,pyridine,True,1.1976213455200195,0.9329947233200073,0.11998625844717026
siamese_embedding,PICO,145,pyridine,pyridine,True,1.1926538944244385,0.9400576949119568,0.09132184833288193
siamese_embedding,PICO,146,pyridine,pyridine,True,1.187667965888977,0.9435908198356628,0.06589873135089874
siamese_embedding,PICO,147,pyridine,pyridine,True,1.1994446516036987,0.9273049235343933,0.11621447652578354
siamese_embedding,PICO,148,pyridine,pyridine,True,1.1860977411270142,0.9450111985206604,0.056083571165800095
siamese_embedding,PICO,149,pyridine,pyridine,True,1.1988630294799805,0.9302977323532104,0.12295930087566376
derivative_input,pSERS,0,4np,4np,True,0.9212580919265747,1.1047755479812622,1.2309070825576782
derivative_input,pSERS,1,4np,4np,True,0.9140574932098389,1.077501893043518,1.2280961275100708
derivative_input,pSERS,2,4np,4np,True,0.907010018825531,1.1036065816879272,1.1807936429977417
derivative_input,pSERS,3,4np,4np,True,0.832639217376709,0.9981048703193665,1.1586334705352783
derivative_input,pSERS,4,4np,4np,True,0.8613553047180176,1.1156654357910156,1.2068558931350708
derivative_input,pSERS,5,4np,4np,True,0.93938809633255,1.1137137413024902,1.244660496711731
derivative_input,pSERS,6,4np,4np,True,0.9012455940246582,1.0986934900283813,1.2158259153366089
derivative_input,pSERS,7,4np,4np,True,0.9286820888519287,1.091869592666626,1.229492425918579
derivative_input,pSERS,8,4np,4np,True,0.905112087726593,1.031794786453247,1.2160533666610718
derivative_input,pSERS,9,4np,4np,True,0.8920193910598755,1.1014249324798584,1.232090950012207
derivative_input,pSERS,10,4np,4np,True,0.8807896375656128,1.0800598859786987,1.2227847576141357
derivative_input,pSERS,11,4np,4np,True,0.9216143488883972,1.088645577430725,1.226828932762146
derivative_input,pSERS,12,4np,4np,True,0.903684675693512,1.090578317642212,1.2333627939224243
derivative_input,pSERS,13,4np,4np,True,0.9086399078369141,1.0244007110595703,1.1488521099090576
derivative_input,pSERS,14,4np,4np,True,0.8798527121543884,1.084603190422058,1.2139209508895874
derivative_input,pSERS,15,4np,4np,True,0.8780929446220398,1.099826455116272,1.1585807800292969
derivative_input,pSERS,16,4np,4np,True,0.9140238761901855,1.1015714406967163,1.2160940170288086
derivative_input,pSERS,17,4np,4np,True,0.9013434648513794,1.0742664337158203,1.236680269241333
derivative_input,pSERS,18,4np,4np,True,0.9118475317955017,1.073698878288269,1.2002437114715576
derivative_input,pSERS,19,4np,4np,True,0.9196325540542603,1.1107182502746582,1.222052812576294
derivative_input,pSERS,20,4np,4np,True,0.8594425320625305,1.0532995462417603,1.1682626008987427
derivative_input,pSERS,21,4np,4np,True,0.9005122780799866,1.0879958868026733,1.240746259689331
derivative_input,pSERS,22,4np,4np,True,0.9067996144294739,1.1013883352279663,1.2256277799606323
derivative_input,pSERS,23,4np,4np,True,0.902260422706604,1.087887167930603,1.20637047290802
derivative_input,pSERS,24,4np,4np,True,0.9183841347694397,1.086098074913025,1.2212674617767334
derivative_input,pSERS,25,benzenethiol,benzenethiol,True,1.205746054649353,0.6239892840385437,1.3558257818222046
derivative_input,pSERS,26,benzenethiol,benzenethiol,True,1.2131446599960327,0.6048126816749573,1.3686254024505615
derivative_input,pSERS,27,benzenethiol,benzenethiol,True,1.2055625915527344,0.5899842977523804,1.358198642730713
derivative_input,pSERS,28,benzenethiol,benzenethiol,True,1.2104872465133667,0.6035140156745911,1.3572094440460205
derivative_input,pSERS,29,benzenethiol,benzenethiol,True,1.1958938837051392,0.6219912171363831,1.3571791648864746
derivative_input,pSERS,30,benzenethiol,benzenethiol,True,1.2107621431350708,0.6059994697570801,1.3675488233566284
derivative_input,pSERS,31,benzenethiol,benzenethiol,True,1.2069652080535889,0.5823872685432434,1.3673782348632812
derivative_input,pSERS,32,benzenethiol,benzenethiol,True,1.210347056388855,0.5903156995773315,1.368261456489563
derivative_input,pSERS,33,benzenethiol,benzenethiol,True,1.2098760604858398,0.6127516627311707,1.359629511833191
derivative_input,pSERS,34,benzenethiol,benzenethiol,True,1.205980896949768,0.5873070359230042,1.3684604167938232
derivative_input,pSERS,35,benzenethiol,benzenethiol,True,1.2033193111419678,0.6073318123817444,1.3519725799560547
derivative_input,pSERS,36,benzenethiol,benzenethiol,True,1.2070435285568237,0.6081119775772095,1.3615573644638062
derivative_input,pSERS,37,benzenethiol,benzenethiol,True,1.2083660364151,0.5946968793869019,1.364484429359436
derivative_input,pSERS,38,benzenethiol,benzenethiol,True,1.2129123210906982,0.5957545042037964,1.3756611347198486
derivative_input,pSERS,39,benzenethiol,benzenethiol,True,1.211897850036621,0.595400333404541,1.3674843311309814
derivative_input,pSERS,40,benzenethiol,benzenethiol,True,1.2139967679977417,0.6010721921920776,1.3649262189865112
derivative_input,pSERS,41,benzenethiol,benzenethiol,True,1.2052397727966309,0.6093801856040955,1.362842082977295
derivative_input,pSERS,42,benzenethiol,benzenethiol,True,1.2105720043182373,0.6060811281204224,1.3602631092071533
derivative_input,pSERS,43,benzenethiol,benzenethiol,True,1.2101069688796997,0.6242369413375854,1.3589259386062622
derivative_input,pSERS,44,benzenethiol,benzenethiol,True,1.211698055267334,0.607950747013092,1.366914987564087
derivative_input,pSERS,45,benzenethiol,benzenethiol,True,1.2033195495605469,0.6145855188369751,1.3596041202545166
derivative_input,pSERS,46,benzenethiol,benzenethiol,True,1.2059341669082642,0.6130903363227844,1.359068512916565
derivative_input,pSERS,47,benzenethiol,benzenethiol,True,1.2076489925384521,0.6007400751113892,1.3676568269729614
derivative_input,pSERS,48,benzenethiol,benzenethiol,True,1.204584002494812,0.6024211645126343,1.3545737266540527
derivative_input,pSERS,49,benzenethiol,benzenethiol,True,1.2079476118087769,0.6015595197677612,1.3663628101348877
derivative_input,pSERS,50,pyridine,pyridine,True,1.1766796112060547,1.2760066986083984,0.8126250505447388
derivative_input,pSERS,51,pyridine,pyridine,True,1.1544092893600464,1.253337025642395,0.8067640066146851
derivative_input,pSERS,52,pyridine,pyridine,True,1.1792843341827393,1.2644158601760864,0.824138343334198
derivative_input,pSERS,53,pyridine,pyridine,True,1.129953384399414,1.26034677028656,0.8294247984886169
derivative_input,pSERS,54,pyridine,pyridine,True,1.176726222038269,1.271348237991333,0.8198996782302856
derivative_input,pSERS,55,pyridine,pyridine,True,1.1458112001419067,1.2565535306930542,0.7957807183265686
derivative_input,pSERS,56,pyridine,pyridine,True,1.1852490901947021,1.264918327331543,0.7693461179733276
derivative_input,pSERS,57,pyridine,pyridine,True,1.1636940240859985,1.2556722164154053,0.8312991857528687
derivative_input,pSERS,58,pyridine,pyridine,True,1.1875293254852295,1.2664510011672974,0.8017914891242981
derivative_input,pSERS,59,pyridine,pyridine,True,1.1324353218078613,1.239018201828003,0.8082396984100342
derivative_input,pSERS,60,pyridine,pyridine,True,1.165912389755249,1.2690515518188477,0.774524450302124
derivative_input,pSERS,61,pyridine,pyridine,True,1.163822054862976,1.2653295993804932,0.8094409108161926
derivative_input,pSERS,62,pyridine,pyridine,True,1.1395412683486938,1.2321430444717407,0.791244387626648
derivative_input,pSERS,63,pyridine,pyridine,True,1.1405259370803833,1.2245185375213623,0.7894366383552551
derivative_input,pSERS,64,pyridine,pyridine,True,1.114733099937439,1.2493574619293213,0.8726559281349182
derivative_input,pSERS,65,pyridine,pyridine,True,1.1945252418518066,1.2399649620056152,0.8295740485191345
derivative_input,pSERS,66,pyridine,pyridine,True,1.1865172386169434,1.270425796508789,0.818138599395752
derivative_input,pSERS,67,pyridine,pyridine,True,1.148730754852295,1.2489290237426758,0.8343963027000427
derivative_input,pSERS,68,pyridine,pyridine,True,1.1680691242218018,1.2523345947265625,0.8224815726280212
derivative_input,pSERS,69,pyridine,pyridine,True,1.0929667949676514,1.2279789447784424,0.8413723707199097
derivative_input,pSERS,70,pyridine,pyridine,True,1.1698923110961914,1.268217921257019,0.7988168001174927
derivative_input,pSERS,71,pyridine,pyridine,True,1.1089115142822266,1.2355462312698364,0.8874233365058899
derivative_input,pSERS,72,pyridine,pyridine,True,1.1129471063613892,1.2039207220077515,0.9291613101959229
derivative_input,pSERS,73,pyridine,pyridine,True,1.1688257455825806,1.2665855884552002,0.832168698310852
derivative_input,pSERS,74,pyridine,pyridine,True,1.1755681037902832,1.2598642110824585,0.8606854677200317
siamese_embedding,pSERS,0,4np,4np,True,0.22071148455142975,0.9614160656929016,1.2910104990005493
siamese_embedding,pSERS,1,4np,4np,True,0.2115766406059265,0.9020638465881348,1.2662580013275146
siamese_embedding,pSERS,2,4np,4np,True,0.10738524049520493,0.9132393598556519,1.1908007860183716
siamese_embedding,pSERS,3,4np,4np,True,0.22428099811077118,0.9000254273414612,1.27449369430542
siamese_embedding,pSERS,4,4np,4np,True,0.22210514545440674,0.98687744140625,1.2955710887908936
siamese_embedding,pSERS,5,4np,4np,True,0.1891084462404251,0.8875055313110352,1.243012547492981
siamese_embedding,pSERS,6,4np,4np,True,0.19739706814289093,1.0050368309020996,1.276534914970398
siamese_embedding,pSERS,7,4np,4np,True,0.1982775330543518,0.8602827787399292,1.234664797782898
siamese_embedding,pSERS,8,4np,4np,True,0.19211557507514954,0.8781206607818604,1.2403502464294434
siamese_embedding,pSERS,9,4np,4np,True,0.21918724477291107,0.9943240880966187,1.2938381433486938
siamese_embedding,pSERS,10,4np,4np,True,0.22293220460414886,0.9649582505226135,1.2932718992233276
siamese_embedding,pSERS,11,4np,4np,True,0.228335902094841,0.8655367493629456,1.2606667280197144
siamese_embedding,pSERS,12,4np,4np,True,0.17381417751312256,0.9785585403442383,1.2579442262649536
siamese_embedding,pSERS,13,4np,4np,True,0.3651488125324249,0.5998552441596985,1.0020633935928345
siamese_embedding,pSERS,14,4np,4np,True,0.19513121247291565,0.9103246331214905,1.257738471031189
siamese_embedding,pSERS,15,4np,4np,True,0.12340468913316727,0.9551459550857544,1.2156320810317993
siamese_embedding,pSERS,16,4np,4np,True,0.18956337869167328,0.9665540456771851,1.2689555883407593
siamese_embedding,pSERS,17,4np,4np,True,0.16580255329608917,0.880304217338562,1.2210575342178345
siamese_embedding,pSERS,18,4np,4np,True,0.21380731463432312,0.8844814300537109,1.25984525680542
siamese_embedding,pSERS,19,4np,4np,True,0.23516519367694855,0.9524518847465515,1.299391746520996
siamese_embedding,pSERS,20,4np,4np,True,0.14440491795539856,0.9266359210014343,1.2258270978927612
siamese_embedding,pSERS,21,4np,4np,True,0.24740943312644958,0.905324399471283,1.2929261922836304
siamese_embedding,pSERS,22,4np,4np,True,0.19511041045188904,0.875965416431427,1.2414506673812866
siamese_embedding,pSERS,23,4np,4np,True,0.24517251551151276,0.9778639078140259,1.3113982677459717
siamese_embedding,pSERS,24,4np,4np,True,0.229619100689888,0.9172960519790649,1.2850233316421509
siamese_embedding,pSERS,25,benzenethiol,benzenethiol,True,0.9322158098220825,0.023398758843541145,1.0720624923706055
siamese_embedding,pSERS,26,benzenethiol,benzenethiol,True,0.9323822259902954,0.0244139451533556,1.0729557275772095
siamese_embedding,pSERS,27,benzenethiol,benzenethiol,True,0.9345433115959167,0.03760780021548271,1.084229588508606
siamese_embedding,pSERS,28,benzenethiol,benzenethiol,True,0.9326529502868652,0.02607026696205139,1.074401617050171
siamese_embedding,pSERS,29,benzenethiol,benzenethiol,True,0.9341330528259277,0.035118721425533295,1.0821343660354614
siamese_embedding,pSERS,30,benzenethiol,benzenethiol,True,0.9321058392524719,0.022728966549038887,1.0714696645736694
siamese_embedding,pSERS,31,benzenethiol,benzenethiol,True,0.9338927865028381,0.033655501902103424,1.0808976888656616
siamese_embedding,pSERS,32,benzenethiol,benzenethiol,True,0.9323568344116211,0.024258719757199287,1.072819471359253
siamese_embedding,pSERS,33,benzenethiol,benzenethiol,True,0.931991457939148,0.022034505382180214,1.0708518028259277
siamese_embedding,pSERS,34,benzenethiol,benzenethiol,True,0.932494044303894,0.025097690522670746,1.0735541582107544
siamese_embedding,pSERS,35,benzenethiol,benzenethiol,True,0.9326716661453247,0.026184557005763054,1.0745009183883667
siamese_embedding,pSERS,36,benzenethiol,benzenethiol,True,0.9326361417770386,0.025966819375753403,1.07431161403656
siamese_embedding,pSERS,37,benzenethiol,benzenethiol,True,0.9319726824760437,0.021920908242464066,1.07075035572052
siamese_embedding,pSERS,38,benzenethiol,benzenethiol,True,0.9316983222961426,0.020264064893126488,1.0692590475082397
siamese_embedding,pSERS,39,benzenethiol,benzenethiol,True,0.9331784248352051,0.029288839548826218,1.0771788358688354
siamese_embedding,pSERS,40,benzenethiol,benzenethiol,True,0.9325525760650635,0.025455700233578682,1.0738667249679565
siamese_embedding,pSERS,41,benzenethiol,benzenethiol,True,0.9324529767036438,0.024846449494361877,1.0733345746994019
siamese_embedding,pSERS,42,benzenethiol,benzenethiol,True,0.933616578578949,0.03197008743882179,1.0794676542282104
siamese_embedding,pSERS,43,benzenethiol,benzenethiol,True,0.9320385456085205,0.022319937124848366,1.071106195449829
siamese_embedding,pSERS,44,benzenethiol,benzenethiol,True,0.9326657056808472,0.02614809386432171,1.0744692087173462
siamese_embedding,pSERS,45,benzenethiol,benzenethiol,True,0.9361338019371033,0.047129273414611816,1.0921707153320312
siamese_embedding,pSERS,46,benzenethiol,benzenethiol,True,0.932283878326416,0.023813605308532715,1.0724282264709473
siamese_embedding,pSERS,47,benzenethiol,benzenethiol,True,0.9326729774475098,0.026192381978034973,1.074507713317871
siamese_embedding,pSERS,48,benzenethiol,benzenethiol,True,0.9334648251533508,0.0310420710593462,1.0786776542663574
siamese_embedding,pSERS,49,benzenethiol,benzenethiol,True,0.933056652545929,0.028542736545205116,1.0765382051467896
siamese_embedding,pSERS,50,pyridine,pyridine,True,1.1113920211791992,1.0654836893081665,0.021005040034651756
siamese_embedding,pSERS,51,pyridine,pyridine,True,1.110366702079773,1.0622810125350952,0.02294331230223179
siamese_embedding,pSERS,52,pyridine,pyridine,True,1.1115291118621826,1.0658619403839111,0.024377616122364998
siamese_embedding,pSERS,53,pyridine,pyridine,True,1.1107673645019531,1.0636347532272339,0.012413433752954006
siamese_embedding,pSERS,54,pyridine,pyridine,True,1.111512303352356,1.0658159255981445,0.02396029606461525
