stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,rejection_score,rejection_selected,rejection_selection_source,requested_coverage,n_retained,realized_coverage,accuracy,selective_risk,confidence_threshold
outer,quality_pass,field_quality_stress,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,2718,2117958709,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,18,0.8181818181818182,0.3333333333333333,0.6666666666666667,0.4578319857623704
outer,quality_pass,field_quality_stress,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,2718,2117958709,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,16,0.7272727272727273,0.375,0.625,0.47239103437012275
outer,quality_pass,field_quality_stress,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,2718,2117958709,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,11,0.5,0.36363636363636365,0.6363636363636364,0.5829310048900808
outer,quality_pass,quality_pass,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,95,1.0,0.7473684210526316,0.25263157894736843,0.2513100798272532
outer,quality_pass,quality_pass,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,86,0.9052631578947369,0.8255813953488372,0.17441860465116277,0.42523502614986347
outer,quality_pass,quality_pass,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,76,0.8,0.881578947368421,0.11842105263157898,0.4909214639929603
outer,quality_pass,quality_pass,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,67,0.7052631578947368,0.9253731343283582,0.07462686567164178,0.6136626052685468
outer,quality_pass,quality_pass,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,48,0.5052631578947369,0.9791666666666666,0.02083333333333337,0.7299045313763484
outer,quality_pass,field_quality_stress,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,22,1.0,0.4090909090909091,0.5909090909090908,0.28550873396451626
outer,quality_pass,field_quality_stress,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,20,0.9090909090909091,0.45,0.55,0.33947171182569985
outer,quality_pass,field_quality_stress,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,18,0.8181818181818182,0.5,0.5,0.37614414993981904
outer,quality_pass,field_quality_stress,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,16,0.7272727272727273,0.5,0.5,0.4357121980907106
outer,quality_pass,field_quality_stress,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,11,0.5,0.45454545454545453,0.5454545454545454,0.5290639630203338
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,95,1.0,0.7578947368421053,0.2421052631578947,0.28291667532439574
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,86,0.9052631578947369,0.7790697674418605,0.22093023255813948,0.4530087329199735
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,76,0.8,0.8289473684210527,0.17105263157894735,0.5324461839089328
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,67,0.7052631578947368,0.8955223880597015,0.10447761194029848,0.5875259924078825
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,48,0.5052631578947369,0.9791666666666666,0.02083333333333337,0.6393708308614359
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,22,1.0,0.2727272727272727,0.7272727272727273,0.35787318360828324
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,20,0.9090909090909091,0.25,0.75,0.3948901008203215
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,18,0.8181818181818182,0.2777777777777778,0.7222222222222222,0.41707324157183834
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,16,0.7272727272727273,0.3125,0.6875,0.4336695121335186
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,11,0.5,0.45454545454545453,0.5454545454545454,0.5405393577347528
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,95,1.0,0.7473684210526316,0.25263157894736843,0.2886982930535196
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,86,0.9052631578947369,0.7674418604651163,0.2325581395348837,0.43598648326960665
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,76,0.8,0.8289473684210527,0.17105263157894735,0.5356487124694916
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,67,0.7052631578947368,0.8656716417910447,0.13432835820895528,0.6036923064700913
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,48,0.5052631578947369,0.9375,0.0625,0.7113025042692669
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,22,1.0,0.3181818181818182,0.6818181818181819,0.1940371798509886
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,20,0.9090909090909091,0.3,0.7,0.400679981049547
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,18,0.8181818181818182,0.2777777777777778,0.7222222222222222,0.4221880997798971
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,16,0.7272727272727273,0.25,0.75,0.47788283334398424
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,11,0.5,0.2727272727272727,0.7272727272727273,0.5417101884643064
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,95,1.0,0.7473684210526316,0.25263157894736843,0.2876635897990438
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,86,0.9052631578947369,0.7906976744186046,0.2093023255813954,0.40915176235559636
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,76,0.8,0.8157894736842105,0.1842105263157895,0.4922403781603559
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,67,0.7052631578947368,0.8507462686567164,0.14925373134328357,0.5321037976168799
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,48,0.5052631578947369,0.8958333333333334,0.10416666666666663,0.56116679534826
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,22,1.0,0.22727272727272727,0.7727272727272727,0.2493921036888177
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,20,0.9090909090909091,0.25,0.75,0.33519633792312536
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,18,0.8181818181818182,0.2222222222222222,0.7777777777777778,0.36754378265342535
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,16,0.7272727272727273,0.25,0.75,0.39940412905027267
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,11,0.5,0.2727272727272727,0.7272727272727273,0.4876247185479259
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,95,1.0,0.7684210526315789,0.2315789473684211,0.29057003314708474
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,86,0.9052631578947369,0.813953488372093,0.18604651162790697,0.4122159491489251
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,76,0.8,0.8552631578947368,0.14473684210526316,0.5116140259177675
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,67,0.7052631578947368,0.8805970149253731,0.11940298507462688,0.5917121790964256
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,48,0.5052631578947369,0.9375,0.0625,0.6930442883664805
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,22,1.0,0.2727272727272727,0.7272727272727273,0.33835394199418045
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,20,0.9090909090909091,0.3,0.7,0.3621165402817231
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,18,0.8181818181818182,0.3333333333333333,0.6666666666666667,0.3967683646641768
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,16,0.7272727272727273,0.3125,0.6875,0.4624161461042486
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,11,0.5,0.36363636363636365,0.6363636363636364,0.5463028597405566
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,95,1.0,0.7473684210526316,0.25263157894736843,0.25384098292891866
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,86,0.9052631578947369,0.7906976744186046,0.2093023255813954,0.4176575996540676
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,76,0.8,0.8552631578947368,0.14473684210526316,0.49676719368431516
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,67,0.7052631578947368,0.8955223880597015,0.10447761194029848,0.5195860971607195
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,48,0.5052631578947369,0.9583333333333334,0.04166666666666663,0.5914473077353294
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,22,1.0,0.2727272727272727,0.7272727272727273,0.29007879449582985
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,20,0.9090909090909091,0.3,0.7,0.31416546387582256
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,18,0.8181818181818182,0.3333333333333333,0.6666666666666667,0.33276248068927056
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,16,0.7272727272727273,0.3125,0.6875,0.3643113673136297
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,11,0.5,0.45454545454545453,0.5454545454545454,0.4944310299324177
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,95,1.0,0.7894736842105263,0.21052631578947367,0.17505775445422997
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,86,0.9052631578947369,0.8488372093023255,0.15116279069767447,0.39233187176691575
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,76,0.8,0.881578947368421,0.11842105263157898,0.450969996014306
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,67,0.7052631578947368,0.9253731343283582,0.07462686567164178,0.4720051669303025
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,48,0.5052631578947369,0.9583333333333334,0.04166666666666663,0.564752817227951
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,calibrated_max_probability,False,control_not_selected,1.0,22,1.0,0.36363636363636365,0.6363636363636364,0.33510310494804546
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,calibrated_max_probability,False,control_not_selected,0.9,20,0.9090909090909091,0.4,0.6,0.3605011071042828
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,calibrated_max_probability,False,control_not_selected,0.8,18,0.8181818181818182,0.4444444444444444,0.5555555555555556,0.38931980181885273
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,calibrated_max_probability,False,control_not_selected,0.7,16,0.7272727272727273,0.4375,0.5625,0.41833025964380943
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,calibrated_max_probability,False,control_not_selected,0.5,11,0.5,0.45454545454545453,0.5454545454545454,0.4613035137531608
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,calibrated_max_probability,True,cross_fitted_development,1.0,120,1.0,0.7,0.30000000000000004,0.326736680494926
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,calibrated_max_probability,True,cross_fitted_development,0.9,108,0.9,0.75,0.25,0.5457332733488336
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,calibrated_max_probability,True,cross_fitted_development,0.8,96,0.8,0.8020833333333334,0.19791666666666663,0.678086459663719
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,calibrated_max_probability,True,cross_fitted_development,0.7,84,0.7,0.8452380952380952,0.15476190476190477,0.7575549909260052
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,calibrated_max_probability,True,cross_fitted_development,0.5,60,0.5,0.8833333333333333,0.1166666666666667,0.8637487455297316
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,energy,False,cross_fitted_development,1.0,120,1.0,0.7,0.30000000000000004,1.318650722503662
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,energy,False,cross_fitted_development,0.9,108,0.9,0.75,0.25,1.7470370531082153
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,energy,False,cross_fitted_development,0.8,96,0.8,0.7604166666666666,0.23958333333333337,1.8796241283416748
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,energy,False,cross_fitted_development,0.7,84,0.7,0.7976190476190477,0.20238095238095233,2.036295175552368
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,energy,False,cross_fitted_development,0.5,60,0.5,0.8666666666666667,0.1333333333333333,2.176727533340454
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,class_conditional_embedding_mahalanobis,False,cross_fitted_development,1.0,120,1.0,0.7,0.30000000000000004,-2024.314208984375
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,class_conditional_embedding_mahalanobis,False,cross_fitted_development,0.9,108,0.9,0.7407407407407407,0.2592592592592593,-929.064453125
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,class_conditional_embedding_mahalanobis,False,cross_fitted_development,0.8,96,0.8,0.7604166666666666,0.23958333333333337,-442.9781494140625
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,class_conditional_embedding_mahalanobis,False,cross_fitted_development,0.7,84,0.7,0.7857142857142857,0.2142857142857143,-117.11300659179688
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,class_conditional_embedding_mahalanobis,False,cross_fitted_development,0.5,60,0.5,0.9333333333333333,0.06666666666666665,-22.513591766357422
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,2718,199130190,66,0.7649583284870406,calibrated_max_probability,True,cross_fitted_development,1.0,120,1.0,0.625,0.375,0.27478675764626
