stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10,same_analyte_distance,different_analyte_distance,different_minus_same_margin,same_master_cross_instrument_distance,embedding_effective_rank,analyte_probe_balanced_accuracy,instrument_probe_balanced_accuracy,sensor_probe_balanced_accuracy,analyte_heldout_master_probe_balanced_accuracy,analyte_heldout_master_probe_n_supported,analyte_heldout_master_probe_supported_fraction,instrument_heldout_master_probe_balanced_accuracy,instrument_heldout_master_probe_n_supported,instrument_heldout_master_probe_supported_fraction,sensor_heldout_master_probe_balanced_accuracy,sensor_heldout_master_probe_n_supported,sensor_heldout_master_probe_supported_fraction,encoder_parameters,classifier_parameters,total_parameters,state_sha256
outer,quality_pass,field_quality_stress,2,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,1729,442623390,72,1.0,22,22,0,0.3738095238095238,0.37857142857142856,0.36363636363636365,1.8473311279912934,0.8154563205510701,0.1298355920378227,0.9052468538284302,0.965692937374115,0.060446083545684814,0.9378553628921509,5.675879001617432,0.3023809523809523,0.2294372294372294,0.428030303030303,,,,,,,,,,361152,231,361383,a874712d7ba69d3e1c78bf3d780fb5df1f8605f604ba8bd5bb260255f916e38c
outer,quality_pass,quality_pass,2,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,2718,657405628,72,1.0,95,95,0,0.8015272512166922,0.7394904996250797,0.7684210526315789,0.7786353615643442,0.3365926077490149,0.13858960304748066,0.6965439915657043,1.2126657962799072,0.5161218047142029,0.7627227306365967,7.1338372230529785,0.786070554704095,0.345,0.702991452991453,,,,,,,,,,361152,231,361383,6281b956c6b13d4bd72ecef91df430b665e2bc969db100cfee6f8db822c7d669
outer,quality_pass,field_quality_stress,2,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,2718,657405628,72,1.0,22,22,0,0.480952380952381,0.38571428571428573,0.45454545454545453,1.6205243734113646,0.7580873608235923,0.22266225498146885,0.8957799673080444,0.96107017993927,0.06529021263122559,0.9655750393867493,6.160971164703369,0.480952380952381,0.37878787878787873,0.4431818181818181,,,,,,,,,,361152,231,361383,6281b956c6b13d4bd72ecef91df430b665e2bc969db100cfee6f8db822c7d669
outer,quality_pass,quality_pass,2,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,769256470,72,1.0,95,95,0,0.7574744785924911,0.696229374490244,0.7578947368421053,0.8235416520743245,0.34681352380988417,0.1896529548195493,0.6660405397415161,1.2742209434509277,0.6081804037094116,0.7411026954650879,6.693724155426025,0.7582681293861419,0.2766666666666667,0.656917735042735,,,,,,,,,,361152,231,361383,75908b624fc0110a946bf8e89a24ea18c9d54c2e88e2122f169bcf81dac39fde
outer,quality_pass,field_quality_stress,2,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,769256470,72,1.0,22,22,0,0.4166666666666667,0.3392857142857143,0.36363636363636365,1.7983877463609084,0.8324680767308208,0.2378170391262322,0.8644141554832458,0.90799480676651,0.04358065128326416,0.9333826303482056,5.781614303588867,0.39285714285714285,0.2727272727272727,0.3446969696969697,,,,,,,,,,361152,231,361383,75908b624fc0110a946bf8e89a24ea18c9d54c2e88e2122f169bcf81dac39fde
outer,quality_pass,quality_pass,2,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__472ca1cc50ed,minimal_minmax,legacy,32,1729,1487119342,72,1.0,95,95,0,0.7545266327875024,0.6854381944165225,0.7157894736842105,0.8772904025645273,0.39022273209545205,0.12427857771298112,0.7079671621322632,1.2304892539978027,0.5225220918655396,0.7969013452529907,6.891763210296631,0.7624631407240103,0.29083333333333333,0.6517094017094017,,,,,,,,,,361152,231,361383,159cd0690f6e9ea1ec8576c86d2ea0361a53b9134c79a2f41cfc4366ac4ba032
outer,quality_pass,field_quality_stress,2,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__472ca1cc50ed,minimal_minmax,legacy,32,1729,1487119342,72,1.0,22,22,0,0.44523809523809527,0.3611721611721612,0.4090909090909091,1.745169504353759,0.8207687653127479,0.3186719466339198,1.0231035947799683,1.0781526565551758,0.05504906177520752,1.0966755151748657,6.262259483337402,0.44523809523809527,0.3636363636363636,0.4015151515151515,,,,,,,,,,361152,231,361383,159cd0690f6e9ea1ec8576c86d2ea0361a53b9134c79a2f41cfc4366ac4ba032
outer,quality_pass,quality_pass,2,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__472ca1cc50ed,minimal_minmax,legacy,32,2718,1092116892,72,1.0,95,95,0,0.7710799207693617,0.7200608313500839,0.7578947368421053,0.8569323537677388,0.374324445686968,0.2058811095743252,0.6320692896842957,1.2136975526809692,0.5816282629966736,0.7330176830291748,6.1788153648376465,0.7733474944655069,0.2616666666666667,0.5799946581196581,,,,,,,,,,361152,231,361383,9d09b0be906332d5c5b9e7a409c4623d708343ef4468676f52673a2f5e6ff58d
outer,quality_pass,field_quality_stress,2,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__472ca1cc50ed,minimal_minmax,legacy,32,2718,1092116892,72,1.0,22,22,0,0.20714285714285713,0.2087912087912088,0.2727272727272727,1.7814532647205397,0.8570765731552045,0.33725291063722473,1.0322715044021606,1.1059629917144775,0.0736914873123169,1.0399178266525269,5.715192794799805,0.23095238095238094,0.34848484848484845,0.696969696969697,,,,,,,,,,361152,231,361383,9d09b0be906332d5c5b9e7a409c4623d708343ef4468676f52673a2f5e6ff58d
outer,quality_pass,quality_pass,2,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__472ca1cc50ed,minimal_minmax,legacy,32,3141,38824779,72,1.0,95,95,0,0.7647925573391412,0.7112616400669742,0.7578947368421053,0.8289101702320671,0.36098563281627494,0.07021528846865012,0.708096981048584,1.2179510593414307,0.5098540782928467,0.7627741098403931,7.5580525398254395,0.7545884757064881,0.2469444444444444,0.5695779914529915,,,,,,,,,,361152,231,361383,3d414efda7c711e90195cfcbff9b3bfa37b567ed06285f6158929afb277b36e0
outer,quality_pass,field_quality_stress,2,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__472ca1cc50ed,minimal_minmax,legacy,32,3141,38824779,72,1.0,22,22,0,0.1952380952380952,0.20748299319727895,0.2727272727272727,2.133431520637716,1.0032816739199948,0.4392053641106032,1.0935243368148804,1.0260441303253174,-0.06748020648956299,1.1638243198394775,6.7749552726745605,0.1952380952380952,0.37878787878787873,0.46590909090909094,,,,,,,,,,361152,231,361383,3d414efda7c711e90195cfcbff9b3bfa37b567ed06285f6158929afb277b36e0
outer,quality_pass,quality_pass,2,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__758de700adf4,minimal_minmax,legacy,32,1729,2133169314,72,1.0,95,95,0,0.7973322398788236,0.7440815456617429,0.7789473684210526,0.748177140220272,0.3267367972368768,0.13383376700487104,0.678550660610199,1.2793104648590088,0.6007598042488098,0.7567077875137329,7.1333112716674805,0.7911210597546001,0.2333333333333333,0.6123575498575499,,,,,,,,,,361152,231,361383,59c4abbcd7fc2e624232ef51e4032d43628abfd6ac20b0beac989dcab89c85d9
outer,quality_pass,field_quality_stress,2,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__758de700adf4,minimal_minmax,legacy,32,1729,2133169314,72,1.0,22,22,0,0.4261904761904762,0.38974358974358975,0.45454545454545453,1.4825081126813542,0.7294669599062995,0.21463613875976764,1.0087252855300903,1.10979163646698,0.10106635093688965,0.9981464743614197,6.554937839508057,0.4261904761904762,0.25974025974025977,0.42424242424242425,,,,,,,,,,361152,231,361383,59c4abbcd7fc2e624232ef51e4032d43628abfd6ac20b0beac989dcab89c85d9
outer,quality_pass,quality_pass,2,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__758de700adf4,minimal_minmax,legacy,32,2718,1542597955,72,1.0,95,95,0,0.7733474944655069,0.7128684807256237,0.7578947368421053,0.7905408095825243,0.34913450069668867,0.12984614568232952,0.6689045429229736,1.1908953189849854,0.5219907760620117,0.7162697911262512,7.413802146911621,0.780490351608364,0.28250000000000003,0.5377492877492878,,,,,,,,,,361152,231,361383,830bdaf8ec5bf4b91cda29b1fe6c28fc978cc4bc657e4f1a857c31875b4ee24c
outer,quality_pass,field_quality_stress,2,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__758de700adf4,minimal_minmax,legacy,32,2718,1542597955,72,1.0,22,22,0,0.35,0.33520408163265303,0.3181818181818182,2.085163918680167,0.9470405846075558,0.3487272199254392,0.9496333599090576,0.9777017831802368,0.0280684232711792,1.1361180543899536,6.777020454406738,0.3142857142857142,0.08441558441558443,0.375,,,,,,,,,,361152,231,361383,830bdaf8ec5bf4b91cda29b1fe6c28fc978cc4bc657e4f1a857c31875b4ee24c
outer,quality_pass,quality_pass,2,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__758de700adf4,minimal_minmax,legacy,32,3141,1101197246,72,1.0,95,95,0,0.7568435015639984,0.6929368034443479,0.7263157894736842,1.1225337943880611,0.49431704013484973,0.2047194557766271,0.6831709146499634,1.2223926782608032,0.5392217636108398,0.7953567504882812,5.624864101409912,0.7466394199313454,0.22999999999999998,0.5103276353276353,,,,,,,,,,361152,231,361383,c9711f4127ad5e7061639af44a068d1a46f661e51556a18f40e3d9bde8e8a5ce
outer,quality_pass,field_quality_stress,2,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__758de700adf4,minimal_minmax,legacy,32,3141,1101197246,72,1.0,22,22,0,0.40952380952380957,0.35000000000000003,0.4090909090909091,1.7240951221681435,0.7633871415492575,0.0966099397321657,0.859161376953125,0.8885558843612671,0.02939450740814209,0.7225475907325745,4.219478607177734,0.480952380952381,0.24242424242424243,0.6363636363636364,,,,,,,,,,361152,231,361383,c9711f4127ad5e7061639af44a068d1a46f661e51556a18f40e3d9bde8e8a5ce
outer,quality_pass,quality_pass,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,1729,769885269,72,1.0,95,95,0,0.8367364864259274,0.7770639525958675,0.8105263157894737,0.7824193127402985,0.33668213262560115,0.16295466954929552,0.6445652842521667,1.2295137643814087,0.5849484801292419,0.7245371341705322,6.514316082000732,0.8265324047932744,0.24,0.5487446581196581,,,,,,,,,,361152,231,361383,8c4062db7d9148cebd8098c5605418c0872e3f2d86dd7fba6d268dfe6d752eab
outer,quality_pass,field_quality_stress,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,1729,769885269,72,1.0,22,22,0,0.3738095238095238,0.3044526901669759,0.36363636363636365,1.6587814770702982,0.7528697740568636,0.2273086635263129,1.0707859992980957,1.1243599653244019,0.05357396602630615,1.0966193675994873,6.6253662109375,0.480952380952381,0.24242424242424243,0.4053030303030303,,,,,,,,,,361152,231,361383,8c4062db7d9148cebd8098c5605418c0872e3f2d86dd7fba6d268dfe6d752eab
outer,quality_pass,quality_pass,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,2718,2117958709,72,1.0,95,95,0,0.8135946868866124,0.7644503107298026,0.7789473684210526,0.7539447310293893,0.3396316893024627,0.1524694395864751,0.6605318784713745,1.2156342267990112,0.5551023483276367,0.7280703783035278,6.9740705490112305,0.8126630098679788,0.27666666666666667,0.5572026353276353,,,,,,,,,,361152,231,361383,7555290c49a995e40e0597f0df04a2ec8ad1e98c90ff4cb93d4c93b3141c975c
outer,quality_pass,field_quality_stress,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,2718,2117958709,72,1.0,22,22,0,0.4690476190476191,0.3599439775910364,0.3181818181818182,1.8037644903918717,0.8511506875793873,0.39158441311466663,0.9698578715324402,0.9723317623138428,0.002473890781402588,1.0970144271850586,6.165777206420898,0.4690476190476191,0.4696969696969697,0.3560606060606061,,,,,,,,,,361152,231,361383,7555290c49a995e40e0597f0df04a2ec8ad1e98c90ff4cb93d4c93b3141c975c
outer,quality_pass,quality_pass,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,95,95,0,0.7387154598334723,0.6835493581183236,0.7473684210526316,0.8036008251975748,0.3397750767402939,0.15767822211343713,0.7029091119766235,1.2518783807754517,0.5489692687988281,0.7721461057662964,7.692010879516602,0.7257284468464593,0.3175,0.6047008547008547,,,,,,,,,,361152,231,361383,14847bab739179590f8df4ab20a5bc2307b2401a1feb1b0ab3960d809d4c3a07
outer,quality_pass,field_quality_stress,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,minimal_minmax,legacy,32,3141,1966762813,72,1.0,22,22,0,0.33809523809523806,0.3063492063492063,0.4090909090909091,1.580977961052987,0.7265716494039167,0.1488064773671019,0.87860107421875,1.035707950592041,0.15710687637329102,0.9343361854553223,7.2510085105896,0.33809523809523806,0.4090909090909091,0.5984848484848485,,,,,,,,,,361152,231,361383,14847bab739179590f8df4ab20a5bc2307b2401a1feb1b0ab3960d809d4c3a07
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,95,95,0,0.7831845518180922,0.7357521133836924,0.7578947368421053,0.8967049878597156,0.38807908277767816,0.21312353812087942,0.6700133681297302,1.2427382469177246,0.5727248787879944,0.751520574092865,6.488448143005371,0.799057567691108,0.22166666666666668,0.5790153133903134,,,,,,,,,,361152,231,361383,9ea2721c04d1293d7cc8f7b7d8debced0fd030c22e682618b4b0b249940f7743
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,1729,580606031,72,1.0,22,22,0,0.3261904761904762,0.2912364945978391,0.2727272727272727,1.8825525660693578,0.8681350571852525,0.24913477949782428,0.8829061985015869,0.9374196529388428,0.05451345443725586,0.9041066765785217,5.4727678298950195,0.3261904761904762,0.24242424242424243,0.5113636363636364,,,,,,,,,,361152,231,361383,9ea2721c04d1293d7cc8f7b7d8debced0fd030c22e682618b4b0b249940f7743
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,95,95,0,0.7780309752359441,0.7358302878688583,0.7473684210526316,0.857134045923562,0.38611480419029454,0.13179439477761715,0.6887465715408325,1.1716963052749634,0.48294973373413086,0.7397960424423218,6.931488037109375,0.7939039911089601,0.1733333333333333,0.6098646723646723,,,,,,,,,,361152,231,361383,7560fe78e694c4ca6c5a44e4384a5e16aedc4b4454b04a394cac7f26f272b203
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,2718,802347937,72,1.0,22,22,0,0.35,0.3003401360544218,0.3181818181818182,1.8426329191591975,0.8693323733618066,0.28017042104179607,0.8835516571998596,0.9934576153755188,0.10990595817565918,0.9669774770736694,6.147109508514404,0.18333333333333332,0.48701298701298695,0.33712121212121215,,,,,,,,,,361152,231,361383,7560fe78e694c4ca6c5a44e4384a5e16aedc4b4454b04a394cac7f26f272b203
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,95,95,0,0.7684453227931488,0.7204205784708766,0.7473684210526316,0.9978445088890087,0.4341254178747783,0.17174713837484532,0.6383382081985474,1.1941243410110474,0.5557861328125,0.6984801292419434,5.148066520690918,0.7684453227931488,0.24444444444444446,0.5938390313390314,,,,,,,,,,361152,231,361383,2d96403e3741effa3cda3d31f18db9a41248453c2b6858089fb02421b03dd13a
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,arpls_minmax,legacy,32,3141,591824215,72,1.0,22,22,0,0.17857142857142858,0.15735767991407087,0.22727272727272727,2.0024484108921454,0.9046765756653676,0.2573129448824243,0.7967085242271423,0.8794072270393372,0.08269870281219482,1.0237306356430054,3.279792547225952,0.20238095238095236,0.5454545454545454,0.4431818181818182,,,,,,,,,,361152,231,361383,2d96403e3741effa3cda3d31f18db9a41248453c2b6858089fb02421b03dd13a
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,95,95,0,0.7840669337563747,0.74251911197724,0.7684210526315789,0.8242149104454354,0.36206320866876424,0.13656139182641305,0.6764412522315979,1.1859596967697144,0.5095184445381165,0.7300583124160767,6.996150493621826,0.7999399496293905,0.19166666666666668,0.656917735042735,,,,,,,,,,361152,231,361383,42834da6110c72035adf104edda3e78f3129b86eaa8392216699508ccee9fa6f
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,1729,1286295196,72,1.0,22,22,0,0.4404761904761905,0.3112244897959184,0.2727272727272727,2.012565547140835,0.894192076464843,0.2597519208992896,0.9787515997886658,1.0090912580490112,0.03033965826034546,0.9911454319953918,6.213648319244385,0.3261904761904762,0.5844155844155844,0.2537878787878788,,,,,,,,,,361152,231,361383,42834da6110c72035adf104edda3e78f3129b86eaa8392216699508ccee9fa6f
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,95,95,0,0.7687092755415738,0.7197554724524322,0.7473684210526316,0.9206871060536249,0.4167357107348178,0.195177423711012,0.6139251589775085,1.1986572742462158,0.5847321152687073,0.668948769569397,5.156500339508057,0.770434603353858,0.23027777777777775,0.61934650997151,,,,,,,,,,361152,231,361383,62429d1f85bb9ec5ad086984b14a040ca8e2202852aa1736c8eaa1c2978536c7
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,2718,1312694942,72,1.0,22,22,0,0.3142857142857142,0.23443223443223443,0.2727272727272727,1.9729153182747197,0.8549768133855377,0.22442088152741257,0.944239616394043,0.9931910634040833,0.04895144701004028,1.0023220777511597,5.067873954772949,0.3142857142857142,0.2272727272727273,0.3560606060606061,,,,,,,,,,361152,231,361383,62429d1f85bb9ec5ad086984b14a040ca8e2202852aa1736c8eaa1c2978536c7
outer,quality_pass,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,95,95,0,0.8072580283760408,0.7761556453354731,0.7894736842105263,0.9195769284246335,0.39909257387219055,0.2833908444919677,0.5412466526031494,1.1901458501815796,0.6488991975784302,0.6253502368927002,4.831127166748047,0.8089833561883252,0.20166666666666666,0.5832888176638177,,,,,,,,,,361152,231,361383,7d070d6d5aca1e741486d5c154d06f9682cb04f726cc9a1c073007b49420fc42
outer,quality_pass,field_quality_stress,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,304327045,72,1.0,22,22,0,0.3738095238095238,0.30884353741496595,0.36363636363636365,1.7605401888307144,0.7775550217549116,0.1735074863820988,0.6231908798217773,0.9588388204574585,0.33564794063568115,0.7085639238357544,3.472994089126587,0.4214285714285714,0.2272727272727273,0.4696969696969697,,,,,,,,,,361152,231,361383,7d070d6d5aca1e741486d5c154d06f9682cb04f726cc9a1c073007b49420fc42
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,1729,1192268441,66,0.7649583284870406,120,120,0,0.6820512820512821,0.6763791499505786,0.7,0.9526694772403739,0.4273946134413299,0.09357177724994402,0.7160888910293579,1.2147144079208374,0.4986255168914795,0.771230936050415,7.650157928466797,0.6909798534798535,0.3176287438052144,0.5907595693779903,0.7322916666666667,78.0,0.65,0.33831584050624297,120.0,1.0,0.5201854066985646,120.0,1.0,361152,231,361383,45e479884bc158edcdc15a3821c51eb725c9b56e2a991e3e609d77d572ef5de9
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,2718,199130190,66,0.7649583284870406,120,120,0,0.6041208791208791,0.5947802197802198,0.625,1.1671850110063686,0.5093301562135645,0.14096616915356808,0.7653148770332336,1.2339918613433838,0.46867698431015015,0.8053855895996094,6.999311923980713,0.6041208791208791,0.27467115186155433,0.5339413875598087,0.6767361111111111,78.0,0.65,0.24697291872214472,120.0,1.0,0.41666666666666663,120.0,1.0,361152,231,361383,bd28fd0cd0f743de51cc0ac31c87ca9710ced50584b447cbc4ac645f222c87b5
outer,strict_core,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,minimal_minmax,legacy,32,3141,1923861135,66,0.7649583284870406,120,120,0,0.669993894993895,0.6640061407585808,0.6916666666666667,1.10636891037571,0.46673728024064487,0.12093514292193415,0.7122398614883423,1.191192626953125,0.4789527654647827,0.7745074033737183,7.192379951477051,0.6641178266178266,0.307010087435784,0.5365330940988836,0.7607638888888889,78.0,0.65,0.23876943489946587,120.0,1.0,0.45175438596491224,120.0,1.0,361152,231,361383,a4f09d1349477cc15e0309183a3d0703836b00e58f0eb16ace8ddc0f54d78a77
outer,strict_core,strict_core,3,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,956399601,66,1.0,120,120,0,0.6195970695970695,0.6152461215833932,0.6416666666666667,1.0329631579131,0.47993929529811236,0.1601371732717063,0.7923588156700134,1.230629801750183,0.4382709860801697,0.8507832288742065,8.8469877243042,0.6315018315018316,0.36716287324646457,0.6447368421052632,,,,,,,,,,361152,231,361383,0a6c0663c183d7f3227d8f72bc11bc06af48373027b3caa7633803f0d561f0ec
outer,strict_core,strict_core,3,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,486161420,66,1.0,120,120,0,0.6889194139194139,0.691653462259013,0.7083333333333334,0.9852547871166875,0.4241519977341664,0.08182128690409221,0.7392224669456482,1.2252867221832275,0.48606425523757935,0.7921429872512817,8.98764705657959,0.6819749694749694,0.34530114879960083,0.6096989633173844,,,,,,,,,,361152,231,361383,4989c8d65704083758eb073ca4775d709b3487f6f63c993b8ede39bfa872a41e
outer,strict_core,strict_core,3,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1044930094,66,1.0,120,120,0,0.6992368742368742,0.6954262158203045,0.725,0.997461187140185,0.42924874945078195,0.09924159731204191,0.7183091044425964,1.190804362297058,0.47249525785446167,0.7761077880859375,8.10658073425293,0.6851495726495725,0.31064536340852134,0.5759569377990431,,,,,,,,,,361152,231,361383,dbde713be75eb4f2836ec32a7800a967f2a0ee46a0ec865c11b42dfb4e22ea62
outer,strict_core,strict_core,3,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,2137273519,66,1.0,120,120,0,0.7078449328449329,0.707939248246994,0.725,1.1398131851752988,0.5135941868635088,0.27502358386806547,0.6317583918571472,1.2405692338943481,0.6088108420372009,0.6901737451553345,5.418184757232666,0.7078449328449329,0.22357466063348413,0.5130083732057417,,,,,,,,,,361152,231,361383,bdb0357e5a274dcbc5aa1bafbdc579792f7641e3e611940f9fd9652b4463b5d7
outer,strict_core,strict_core,3,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,417515953,66,1.0,120,120,0,0.66498778998779,0.6663310220990759,0.675,1.194577607332468,0.5397545808935776,0.221435952708308,0.6688674092292786,1.231184720993042,0.5623173117637634,0.7095774412155151,5.554497241973877,0.6471306471306472,0.30055268261150614,0.5699262360446571,,,,,,,,,,361152,231,361383,726e888e2cae327bd7866e2c358c531b3ab4ebede5498bb0f53b96bf566dcad8
outer,strict_core,strict_core,3,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,1861457215,66,1.0,120,120,0,0.6233669108669109,0.6188506475657494,0.6416666666666667,1.303205469137082,0.605219789397125,0.280042178059163,0.6374239921569824,1.1086382865905762,0.47121429443359375,0.7071917057037354,4.271997928619385,0.6233669108669109,0.2650092142120006,0.4932216905901116,,,,,,,,,,361152,231,361383,2a15678319b575ca822083f57a1955dbf8c5dde912cca7cbb73e3faf156a36af
outer,strict_core,strict_core,3,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,1729,35937353,66,1.0,120,120,0,0.6688339438339438,0.6534426815918722,0.6833333333333333,1.0126691550915679,0.4481094228211043,0.1047569870683271,0.732036292552948,1.217596173286438,0.48555988073349,0.7840775847434998,7.838991641998291,0.6698260073260073,0.3217472130552626,0.613835725677831,,,,,,,,,,361152,231,361383,aa44aa1d886fb4b39ebbca50fac254068bd0d84dbb1f12eb8f0c3b4cfb81c781
outer,strict_core,strict_core,3,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,2718,1018375016,66,1.0,120,120,0,0.6956654456654456,0.6982875500885833,0.7166666666666667,0.9370002958375852,0.42280723148449745,0.06672414192219557,0.7009936571121216,1.2316219806671143,0.5306283235549927,0.7557985782623291,7.7511749267578125,0.7007020757020757,0.353534033046417,0.5239732854864434,,,,,,,,,,361152,231,361383,bce43bf495f6b88aa077ffe4339d9978b4a3b854c674995d18183eb2b88b8316
outer,strict_core,strict_core,3,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,minimal_minmax,legacy,32,3141,358829640,66,1.0,120,120,0,0.6339285714285714,0.6379056392807657,0.6583333333333333,1.019862715352842,0.4641693769538443,0.13818023116581435,0.7598316669464111,1.2152892351150513,0.45545756816864014,0.8122184872627258,8.185747146606445,0.6361874236874235,0.2927004161988682,0.6066088516746412,,,,,,,,,,361152,231,361383,993488fe0131941166c022182763788b9e039b51f77583271a6200cfa29faa1c
