variant,evaluation_subset,metric,independent_unit,mean,sd,ci95_half_width,n_independent_units
supervised_contrastive_only,quality_pass,negative_log_likelihood,outer master-group fold after averaging seeds,1.1614581392787677,0.05866957830345966,0.07284790316920253,5
supervised_contrastive_only,quality_pass,expected_calibration_error_10,outer master-group fold after averaging seeds,0.31260495379899494,0.046191517534191234,0.05735434434460316,5
supervised_contrastive_only,quality_pass,different_minus_same_margin,outer master-group fold after averaging seeds,0.632391893863678,0.08257278631097566,0.10252765599371107,5
supervised_contrastive_only,quality_pass,embedding_effective_rank,outer master-group fold after averaging seeds,4.763833125432333,0.39471968765200127,0.4901092255397248,5
supervised_contrastive_only,quality_pass,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.6999889385432047,0.05841601662534412,0.07253306476216233,5
supervised_contrastive_only,quality_pass,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.2597432106363995,0.03987181545027459,0.04950739778763057,5
supervised_contrastive_only,quality_pass,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.5560395491734408,0.05745209999771206,0.07133620418836162,5
supervised_contrastive_only,strict_core,balanced_accuracy,outer master-group fold after averaging seeds,0.6842255364349186,0.05252025885033822,0.06521251459080757,5
supervised_contrastive_only,strict_core,macro_f1,outer master-group fold after averaging seeds,0.6734207492068374,0.058562222743385954,0.072714603635252,5
supervised_contrastive_only,strict_core,accuracy,outer master-group fold after averaging seeds,0.6994643876345547,0.050213923120760916,0.06234882054762043,5
supervised_contrastive_only,strict_core,negative_log_likelihood,outer master-group fold after averaging seeds,1.1803445512028525,0.06912895034785856,0.08583492888055154,5
supervised_contrastive_only,strict_core,expected_calibration_error_10,outer master-group fold after averaging seeds,0.27893692066353337,0.028037753977435634,0.03481346970427622,5
supervised_contrastive_only,strict_core,different_minus_same_margin,outer master-group fold after averaging seeds,0.6038416504859925,0.07293686479566226,0.09056307915862936,5
supervised_contrastive_only,strict_core,embedding_effective_rank,outer master-group fold after averaging seeds,5.016036653518676,0.3306738266957198,0.4105857857563461,5
supervised_contrastive_only,strict_core,analyte_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.6871199749120638,0.05172561958613277,0.06422583962488454,5
supervised_contrastive_only,strict_core,instrument_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.257781885980937,0.03871316628369491,0.04806874483093978,5
supervised_contrastive_only,strict_core,sensor_probe_balanced_accuracy,outer master-group fold after averaging seeds,0.5644461621076321,0.05751469751438389,0.07141392927119,5
