stage,subset,protocol,domain_type,heldout_domain,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10,same_analyte_distance,different_analyte_distance,different_minus_same_margin,same_master_cross_instrument_distance,embedding_effective_rank,analyte_probe_balanced_accuracy,instrument_probe_balanced_accuracy,sensor_probe_balanced_accuracy,analyte_heldout_master_probe_balanced_accuracy,analyte_heldout_master_probe_n_supported,analyte_heldout_master_probe_supported_fraction,instrument_heldout_master_probe_balanced_accuracy,instrument_heldout_master_probe_n_supported,instrument_heldout_master_probe_supported_fraction,sensor_heldout_master_probe_balanced_accuracy,sensor_heldout_master_probe_n_supported,sensor_heldout_master_probe_supported_fraction,encoder_parameters,classifier_parameters,total_parameters,state_sha256
domain,quality_pass,domain_only,instrument,Agilent-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,2033276910,61,0.7117630673716475,29,29,0,0.8090909090909091,0.6164086687306501,0.7931034482758621,0.6089687741810783,0.25338211076410116,0.1674431038311503,0.533744215965271,1.1374379396438599,0.6036937236785889,,2.8168258666992188,0.8424242424242424,,0.5922619047619048,0.9060606060606061,29,1.0,,0,0.0,0.7559523809523809,29,1.0,719584,455,720039,a44830784e87f9c55fcea9fb0dd18f1074ba2bdba8b89217000929f9777efeee
domain,quality_pass,domain_only,instrument,Agilent-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,734986881,61,0.7117630673716475,29,29,0,0.8121212121212121,0.6166666666666667,0.7931034482758621,0.7473003564621344,0.32891501984406224,0.11977035615370599,0.5953077673912048,1.051268458366394,0.4559606909751892,,3.1927030086517334,0.8454545454545453,,0.5535714285714286,0.9393939393939394,29,1.0,,0,0.0,0.8184523809523809,29,1.0,719584,455,720039,a1fab39cdab89526df2e1fbef87d75edfcf518b8a0fe37d19677043637cab2c3
domain,quality_pass,domain_only,instrument,Agilent-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,879326032,61,0.7117630673716475,29,29,0,0.8757575757575758,0.6578947368421052,0.8620689655172413,0.562185703265237,0.24397891514329012,0.07669964145492404,0.5847063064575195,1.1426079273223877,0.5579016208648682,,3.663409471511841,0.8757575757575758,,0.5922619047619048,0.9060606060606061,29,1.0,,0,0.0,0.7321428571428572,29,1.0,719584,455,720039,35a7017cc4b646f965b75005935bd2722f8ae89860d22ae4af95e4263f4bdb93
domain,quality_pass,domain_only,instrument,Agilent-3,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,1697942173,61,0.7117630673716475,72,72,0,0.6152391259534117,0.6453205321897016,0.7361111111111112,0.8919289597038633,0.4001402604008363,0.13094549460420002,0.565125584602356,1.1902053356170654,0.6250797510147095,,5.605026721954346,0.5480674087816945,,0.5675990675990676,0.6323623136123137,68,0.9444444444444444,,0,0.0,0.7046911421911422,72,1.0,719584,455,720039,3d419da316425efa9ac2c6230b9ac69a7fbc09235c32326666d0cdfb93b6ce72
domain,quality_pass,domain_only,instrument,Agilent-3,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,1876590317,61,0.7117630673716475,72,72,0,0.5319057926200783,0.5375719518576662,0.6805555555555556,1.1278194621459001,0.45677944259235964,0.20855736251481777,0.5767861008644104,1.067509651184082,0.49072355031967163,,4.607068061828613,0.5319057926200783,,0.546037296037296,0.6099747474747474,68,0.9444444444444444,,0,0.0,0.4437645687645687,72,1.0,719584,455,720039,4289bfa7f5a894f6c75f8c8de20a9a89614154035c23f5beb31e8105190c183e
domain,quality_pass,domain_only,instrument,Agilent-3,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,1130590727,61,0.7117630673716475,72,72,0,0.666609977324263,0.6884709439331287,0.7638888888888888,0.9506886837725043,0.39981691187716395,0.13998400631978009,0.5748793482780457,1.2264244556427002,0.6515451073646545,,5.856305122375488,0.6951814058956917,,0.5662878787878788,0.7110449735449736,68,0.9444444444444444,,0,0.0,0.5735722610722611,72,1.0,719584,455,720039,24a4e9189d1faa3d01ee6b37a28e8a8a0bf0b0f771513bbde765b18f6637995d
domain,quality_pass,domain_only,instrument,Mira-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,498517524,61,0.7117630673716475,21,21,0,0.8571428571428571,0.8112648221343873,0.8571428571428571,0.5363236654798131,0.2545008943540102,0.0643630443776056,0.32398009300231934,1.1436094045639038,0.8196293115615845,,2.1430742740631104,0.8571428571428571,,0.5,0.8571428571428571,21,1.0,,0,0.0,0.5625,16,0.7619047619047619,719584,455,720039,42b314a03304716b9645afd53978e59613e985a543b91ceafe73629660b123c4
domain,quality_pass,domain_only,instrument,Mira-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,1825072323,61,0.7117630673716475,21,21,0,0.8571428571428571,0.8112648221343873,0.8571428571428571,0.5960065867913391,0.2798555405647968,0.19943851588961325,0.3830043375492096,1.0667229890823364,0.6837186515331268,,2.5899174213409424,0.8571428571428571,,0.5,0.8571428571428571,21,1.0,,0,0.0,0.5625,16,0.7619047619047619,719584,455,720039,d9f299d8431f896d384982e33d09590b14a60173406f9bdeffbee51ea8e643ee
domain,quality_pass,domain_only,instrument,Mira-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,1337692547,61,0.7117630673716475,21,21,0,0.7619047619047619,0.666988727858293,0.7619047619047619,0.826187048362922,0.356021698284961,0.14160864578185733,0.3583950996398926,1.0712060928344727,0.7128109931945801,,2.572481393814087,0.7619047619047619,,0.4722222222222222,0.8571428571428571,21,1.0,,0,0.0,0.5625,16,0.7619047619047619,719584,455,720039,515159723a609b04c13af58c44c66dba9eb07af4c2d3c22f1d74021e3c4331d7
domain,quality_pass,domain_only,instrument,Mira-2,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,1409126131,61,0.7117630673716475,74,74,0,0.6017391304347826,0.4661763505665945,0.6756756756756757,1.0683553509845163,0.4414335689075427,0.13125046967447282,0.7272794246673584,1.2015182971954346,0.47423887252807617,,4.160268783569336,0.6218633540372671,,0.6653891509433962,0.7219461697722567,71,0.9594594594594594,,0,0.0,0.8388364779874213,73,0.9864864864864865,719584,455,720039,aa9c952921e6e1dd6996f131f5554c1e4f606ae8064115009e0049d4e04623d3
domain,quality_pass,domain_only,instrument,Mira-2,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,417401106,61,0.7117630673716475,74,74,0,0.545776397515528,0.44649330181245067,0.7297297297297297,1.0402113066875807,0.4105984015722761,0.14628532868883826,0.6570965647697449,1.127077579498291,0.46998101472854614,,4.200871467590332,0.5444720496894411,,0.7788915094339622,0.7697722567287784,71,0.9594594594594594,,0,0.0,0.8325471698113208,73,0.9864864864864865,719584,455,720039,ace3961af79c1e5a8f053e610e1032e2ac36a9db6e8d2984b5bc59893aa8c89d
domain,quality_pass,domain_only,instrument,Mira-2,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,45381993,61,0.7117630673716475,74,74,0,0.42136645962732916,0.3677629242145371,0.6891891891891891,0.9762899460226222,0.4294531308486762,0.14004654264740804,0.7004663348197937,1.2118967771530151,0.5114304423332214,,5.174620151519775,0.405527950310559,,0.613502358490566,0.7126293995859214,71,0.9594594594594594,,0,0.0,0.7637578616352201,73,0.9864864864864865,719584,455,720039,dc3a7a311d71bf2b95409f369157d6fb8f0cd8b67072b3d7e77c16eeaec01dc0
domain,quality_pass,domain_only,instrument,Mira-3,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,2026654509,61,0.7117630673716475,71,71,0,0.5788888888888889,0.28535224465457026,0.5352112676056338,1.6037714292342105,0.6492985322219825,0.16976460183554115,0.8800445795059204,1.1700525283813477,0.29000794887542725,,5.669166088104248,0.5558333333333334,,0.40294117647058825,0.7677777777777778,71,1.0,,0,0.0,0.5931372549019608,71,1.0,719584,455,720039,55016637b6f9e4775f778b7360e8796158a0e298cf6bb7c55edec73ec1d54187
domain,quality_pass,domain_only,instrument,Mira-3,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,2076863610,61,0.7117630673716475,71,71,0,0.645,0.3405205905205905,0.5915492957746479,1.3728429397297393,0.6378101919759335,0.22453500954249922,0.8612052202224731,1.1344343423843384,0.27322912216186523,,7.543954372406006,0.6033333333333334,,0.567156862745098,0.8019444444444445,71,1.0,,0,0.0,0.6715686274509804,71,1.0,719584,455,720039,5721f1829a0f2a7d1b051c75189dd363f19b76f29b3d9f83dc39dfa69a740cfa
domain,quality_pass,domain_only,instrument,Mira-3,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,617526035,61,0.7117630673716475,71,71,0,0.5536111111111112,0.3279979674796748,0.5211267605633803,1.6358464326542932,0.697209018090804,0.23896495088220346,0.8924840092658997,1.1590462923049927,0.266562283039093,,6.137128829956055,0.5558333333333334,,0.5519607843137255,0.7863888888888889,71,1.0,,0,0.0,0.5691176470588235,71,1.0,719584,455,720039,12457a87128e209b1c73c3d6143315bc03d5211b4fbad6d9f347afe1cc56e9af
domain,quality_pass,domain_only,instrument,Pendar-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,1935148182,61,0.7117630673716475,40,40,0,0.6974789915966387,0.3514230979748221,0.625,1.1805004280271312,0.5141840483162397,0.15762827933933116,0.8104251027107239,1.175710916519165,0.36528581380844116,,4.916197299957275,0.6932773109243696,,0.6666666666666667,0.8585434173669468,40,1.0,,0,0.0,0.6666666666666666,40,1.0,719584,455,720039,0dbe542ff97a80184b69dfa3976bb289832c0ef439f195c3ab8fc547259b94c0
domain,quality_pass,domain_only,instrument,Pendar-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,734691960,61,0.7117630673716475,40,40,0,0.7192654839713662,0.5768060539865814,0.675,0.8184799602343806,0.42556583553835675,0.12536844341934753,0.7408053874969482,1.0953425168991089,0.35453712940216064,,5.797232151031494,0.6996576408341114,,0.6833333333333333,0.8369125427948957,40,1.0,,0,0.0,0.5833333333333333,40,1.0,719584,455,720039,8246569d3c9c5a11fb412a7a8a7def773dcd36a73ce91f430b05fe13ba7b66e4
domain,quality_pass,domain_only,instrument,Pendar-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,961361277,61,0.7117630673716475,40,40,0,0.7192654839713662,0.4552950191570881,0.675,0.9366185820285473,0.4486110866667956,0.11927073729295726,0.8575125932693481,1.1782341003417969,0.32072150707244873,,6.392044544219971,0.7192654839713662,,0.6333333333333333,0.7780890133831311,40,1.0,,0,0.0,0.5166666666666666,40,1.0,719584,455,720039,4f5c895c33938182d7165ea6b3e9fc02e701376a480436f8eed56cc9655cfa79
domain,quality_pass,domain_only,instrument,Pendar-2,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,1140585678,61,0.7117630673716475,42,42,0,0.7466666666666667,0.748447204968944,0.8571428571428571,0.4778495874043917,0.22927065831350282,0.12046650708492954,0.5496758818626404,1.3320752382278442,0.7823993563652039,,4.769092559814453,0.8333333333333333,,0.7306547619047619,0.9466666666666667,42,1.0,,0,0.0,0.7619047619047619,42,1.0,719584,455,720039,9ab8d30e2979be29865668553559fdc3821d3b5211c20fe108dadb7272ed94ba
domain,quality_pass,domain_only,instrument,Pendar-2,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,1865849141,61,0.7117630673716475,42,42,0,0.8266666666666665,0.677956465237167,0.8571428571428571,0.5834703336878184,0.26271884289988107,0.09707870925521805,0.6535937190055847,1.239095687866211,0.5855019688606262,,5.784821033477783,0.8066666666666666,,0.7991071428571429,0.8400000000000001,42,1.0,,0,0.0,0.5873015873015873,42,1.0,719584,455,720039,4edb39dfd5086d62eb7274af380542f0a953ac47e304cff6ad49dd98141b8804
domain,quality_pass,domain_only,instrument,Pendar-2,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,696961254,61,0.7117630673716475,42,42,0,0.82,0.7727878787878788,0.8333333333333334,0.7289091529970679,0.3239960905294386,0.11127167938815546,0.663870096206665,1.2430487871170044,0.5791786909103394,,4.771042823791504,0.82,,0.535218253968254,0.6799999999999999,42,1.0,,0,0.0,0.6984126984126983,42,1.0,719584,455,720039,1eb8f3adf978e811e44541bac5c51b1e38f9b9d4501c9c3e5862dfb45e27c9ee
domain,quality_pass,domain_only,instrument,Pendar-3,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,1393955811,61,0.7117630673716475,42,42,0,0.5414965986394558,0.580259076810801,0.8333333333333334,0.5684781648297009,0.2466584349508952,0.12914083143487193,0.5133113265037537,1.1557743549346924,0.6424630284309387,,5.715673446655273,0.6653061224489797,,0.6803751803751803,0.6314285714285715,39,0.9285714285714286,,0,0.0,0.8845598845598847,42,1.0,719584,455,720039,90520a06d3d03bfd28d6fb9860748017a18b10ef2b14ad452087fb6de46aa7cf
domain,quality_pass,domain_only,instrument,Pendar-3,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,1357013295,61,0.7117630673716475,42,42,0,0.663840920983778,0.6102721088435376,0.8095238095238095,0.7781866326944631,0.33121271705915606,0.11609656633693323,0.5309043526649475,1.1848629713058472,0.6539586186408997,,5.126940727233887,0.6339089481946625,,0.6226551226551227,0.6874725274725275,39,0.9285714285714286,,0,0.0,0.8744588744588745,42,1.0,719584,455,720039,585f752c6a4b21a948d78b8b3da79baa5efee87874c92b9d5de1ca52285e47a7
domain,quality_pass,domain_only,instrument,Pendar-3,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,1480334950,61,0.7117630673716475,42,42,0,0.4386708529565672,0.4227106227106227,0.7619047619047619,0.7405947356407403,0.31431325927187115,0.09983144702515367,0.4974638819694519,1.1825557947158813,0.6850919127464294,,5.002243995666504,0.4495552066980638,,0.6702741702741702,0.6427106227106227,39,0.9285714285714286,,0,0.0,0.5548340548340548,42,1.0,719584,455,720039,22d5235ff692e218089fc0c481cbdfca00e8d9954afd96dbae97cd18f0fa05d0
domain,quality_pass,domain_only,instrument,RMX-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,728541514,61,0.7117630673716475,45,45,0,0.6270707070707071,0.352344365642238,0.6666666666666666,1.1273687079060966,0.5264230173180667,0.16501504158933478,0.6606755256652832,1.1418719291687012,0.48119640350341797,,3.712000846862793,0.6810774410774411,,0.5931899641577061,0.7077441077441078,45,1.0,,0,0.0,0.7661290322580645,45,1.0,719584,455,720039,a5045ca9f3b9e56a2033c05b8f93b386ce6f350d254fb78a58378f0283a1eb6e
domain,quality_pass,domain_only,instrument,RMX-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,2063179965,61,0.7117630673716475,45,45,0,0.6847138047138047,0.4302097583219334,0.6666666666666666,0.805216854407823,0.3502008352189468,0.1862459076919807,0.6677202582359314,1.1177566051483154,0.45003634691238403,,4.253069877624512,0.7416835016835016,,0.8584229390681003,0.755016835016835,45,1.0,,0,0.0,0.832437275985663,45,1.0,719584,455,720039,587eab20d2dc89a73132b4bf58e6fbe11a4235aa35dd76df764b92da77f46496
domain,quality_pass,domain_only,instrument,RMX-1,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,1602638723,61,0.7117630673716475,45,45,0,0.734949494949495,0.4576363636363636,0.7333333333333333,0.8368939740241811,0.38022342330136893,0.09415679143160183,0.5532642006874084,1.0239973068237305,0.470733106136322,,3.521230459213257,0.7652525252525253,,0.5591397849462365,0.7816835016835016,45,1.0,,0,0.0,0.7831541218637993,45,1.0,719584,455,720039,8d3a3300bce3d51c57083986de70e8a78c0ef9700c7c9ba0ce9d690802c0069c
domain,quality_pass,domain_only,instrument,RMX-2,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,176143576,61,0.7117630673716475,64,64,0,0.8174603174603173,0.5045467040518995,0.765625,0.6363534700310856,0.32050859052669395,0.09174910386834689,0.5551566481590271,1.2995699644088745,0.7444133162498474,,3.305872678756714,0.7936507936507936,,0.41379310344827586,0.9484126984126985,64,1.0,,0,0.0,0.6350574712643677,64,1.0,719584,455,720039,ff4e65ba082a645d59776a3445aea1cf647b5ad047ccc8b234293dd55c181588
domain,quality_pass,domain_only,instrument,RMX-2,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,1783173964,61,0.7117630673716475,64,64,0,0.8194444444444445,0.6321297749869179,0.765625,0.8550515963670915,0.39508906000454913,0.10785704979702959,0.6429761052131653,1.260105848312378,0.6171297430992126,,4.558087348937988,0.8055555555555555,,0.5402298850574713,0.9623015873015873,64,1.0,,0,0.0,0.6206896551724138,64,1.0,719584,455,720039,d635783deb624b3b460ad76115fbe30755656ca053622bb329d01051edbdea25
domain,quality_pass,domain_only,instrument,RMX-2,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,247171083,61,0.7117630673716475,64,64,0,0.8154761904761904,0.6169756031075372,0.765625,0.6691219179089559,0.3279720170292305,0.08232372395142837,0.6020371913909912,1.2545441389083862,0.652506947517395,,3.8486013412475586,0.8154761904761904,,0.4482758620689655,0.9484126984126985,64,1.0,,0,0.0,0.5603448275862069,64,1.0,719584,455,720039,a802cb5a52c097f525fc812bb9c2542f4dbb7df9511f61be31bb48c065056c26
domain,quality_pass,domain_only,sensor_family,GaN_polymer,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,2146283659,61,0.7117630673716475,18,18,0,0.8615384615384616,0.4622222222222222,0.8888888888888888,0.4823584812746893,0.17175722359513962,0.09739516484169526,0.47901269793510437,1.4079669713974,0.9289542734622955,0.42814818024635315,2.554027557373047,0.8615384615384616,0.4,,0.9230769230769231,13,0.7222222222222222,0.3958333333333333,15,0.8333333333333334,,0,0.0,719584,455,720039,d91a6163f9c0fcec9c0af1d61d69ab02a9ae90ba4ecacaa11c5369633a4324f6
domain,quality_pass,domain_only,sensor_family,GaN_polymer,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,412482591,61,0.7117630673716475,18,18,0,0.9615384615384616,0.6533333333333333,0.9444444444444444,0.3529382650569908,0.12779208165247097,0.1622428790394289,0.44175854325294495,1.403578281402588,0.9618197381496429,0.4092731177806854,2.5887227058410645,0.9615384615384616,0.3333333333333333,,1.0,13,0.7222222222222222,0.5208333333333333,15,0.8333333333333334,,0,0.0,719584,455,720039,651f606868f93b15608f809c1784da80cb09a8c6cd88d14ef0f6f38d4cc87629
domain,quality_pass,domain_only,sensor_family,GaN_polymer,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,2054816476,61,0.7117630673716475,18,18,0,0.9615384615384616,0.6533333333333333,0.9444444444444444,0.26133322989063335,0.11757426624717843,0.15290914955022036,0.5067040920257568,1.404433012008667,0.8977289199829102,0.4887124001979828,2.895352602005005,0.9615384615384616,0.4666666666666666,,1.0,13,0.7222222222222222,0.5208333333333333,15,0.8333333333333334,,0,0.0,719584,455,720039,36e27b3562469b39331f90ffe0db86ac1dcc0a04e4991b051bfa274e79e92da2
domain,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,705045556,61,0.7117630673716475,104,104,0,0.30612244897959184,0.14285714285714285,0.4326923076923077,2.0747364363799727,0.829675858906101,0.3259603631832388,0.5209312438964844,1.101163387298584,0.5802321434020996,0.4279811382293701,2.7934179306030273,0.30612244897959184,0.16271786643058705,,0.688344671201814,104,1.0,0.3109745397633407,104,1.0,,0,0.0,719584,455,720039,ae314c8e100f07f4cd1459163cf824341232191d12a9e056a978d2d9e1b319b9
domain,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,54420191,61,0.7117630673716475,104,104,0,0.29931972789115646,0.12324929971988796,0.4230769230769231,2.3167721686387996,0.8617658302068845,0.20913109970885546,0.48115378618240356,1.0885899066925049,0.6074361205101013,0.3527887761592865,2.510133743286133,0.29931972789115646,0.14830963315442927,,0.654875283446712,104,1.0,0.4403901637011801,104,1.0,,0,0.0,719584,455,720039,bf7f0a82e2b5442093f81fb2d5e15064881d9f89b70a47ebfd791dcc5730de44
domain,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,657875773,61,0.7117630673716475,104,104,0,0.30612244897959184,0.12244897959183673,0.4326923076923077,2.297024988471352,0.8751680965498312,0.2859509188176055,0.5200114250183105,1.0563690662384033,0.5363576412200928,0.4088212251663208,2.629793167114258,0.30612244897959184,0.16340397277707078,,0.6639002267573696,104,1.0,0.38605417710712897,104,1.0,,0,0.0,719584,455,720039,2196b5f9b8c35e7de518be0c2650d287ab30bf444876af81d4827bfb22812053
domain,quality_pass,domain_only,sensor_family,NRC_Canadian_SERS,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,1653735249,61,0.7117630673716475,82,82,0,0.33690912262340833,0.3002512284938299,0.3170731707317073,2.1365622893472906,0.9348300879987551,0.29983687983066976,0.9909835457801819,1.0716992616653442,0.08071571588516235,1.0885272026062012,7.373673439025879,0.28431885574742716,0.16510416666666666,,0.3926827141112856,82,1.0,0.48869047619047623,82,1.0,,0,0.0,719584,455,720039,79121abfe33095075a5e7a3fed2b6f53c9efe003040d23d874bc30a1fd747f21
domain,quality_pass,domain_only,sensor_family,NRC_Canadian_SERS,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,373580379,61,0.7117630673716475,82,82,0,0.3440607012035584,0.31824257523015287,0.3780487804878049,2.12507433168796,0.9073532028012786,0.3204282764084145,0.7980104684829712,0.9608657956123352,0.162855327129364,0.790366530418396,7.27169942855835,0.34859584859584863,0.2520833333333333,,0.43589743589743585,82,1.0,0.5005208333333333,82,1.0,,0,0.0,719584,455,720039,0ad4e7538f8aa459a3e05daa6c214b734fffba69c6c2140ac0d287ee8824795e
domain,quality_pass,domain_only,sensor_family,NRC_Canadian_SERS,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,1469961849,61,0.7117630673716475,82,82,0,0.29042386185243335,0.23457622690032068,0.3170731707317073,2.076486357189946,0.9236706005653669,0.31761160763913315,0.8441420197486877,0.9507336020469666,0.10659158229827881,0.898441731929779,7.190281391143799,0.33634222919937207,0.20208333333333334,,0.4327141112855399,82,1.0,0.4765625,82,1.0,,0,0.0,719584,455,720039,b10b22e5a6b83767d07ad1d7fd527bd65e87f4847efb048b59310b7619b0124a
domain,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,1729,2072993634,61,0.7117630673716475,296,296,0,0.48950154790066064,0.27027318956090995,0.581081081081081,1.5266728022303169,0.6298215556330387,0.21354278419564618,0.5787938237190247,1.0644712448120117,0.48567742109298706,0.6099416613578796,5.4272541999816895,0.5029677682293278,0.12868438766427273,,0.7282807994284675,296,1.0,0.24713039893535585,295,0.9966216216216216,,0,0.0,719584,455,720039,a7e53297a84babc9f2bab411ec9b0186594edc24d8e25646db6e51aa7c4db085
domain,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,2718,67365004,61,0.7117630673716475,296,296,0,0.4704542911403789,0.24679841855628964,0.5641891891891891,1.5288348134150556,0.6210322149870477,0.1888391803772563,0.6133613586425781,1.0239208936691284,0.4105595350265503,0.6396123170852661,5.2944769859313965,0.47339169446194873,0.14177736751266162,,0.66455406462489,296,1.0,0.27759057309323537,295,0.9966216216216216,,0,0.0,719584,455,720039,8be91a5771af92c4e0c26b5b1e29ba30e6a48c176891cd96c555dd43cbd41a54
domain,quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,derivative_1,legacy,64,3141,1942152741,61,0.7117630673716475,296,296,0,0.4479122687971851,0.24688115653660203,0.5236486486486487,1.581946719220724,0.6830332253522702,0.14636364747875416,0.6508028507232666,1.049670934677124,0.3988680839538574,0.6729071736335754,3.898693323135376,0.4651636821659912,0.14619865913391947,,0.6026616055499133,296,1.0,0.20126701550224624,295,0.9966216216216216,,0,0.0,719584,455,720039,64763864f59fee7d32acd9bd96747cd1a78613a55d7d5fbfbf0ef65bf526148d
