stage,scope,outer_fold,inner_validation_fold,candidate_id,name,representation,architecture,embedding_dimension,classification_weight,supervised_contrastive_weight,pair_margin_weight,contrastive_temperature,pair_margin,domain_aware_positives,hard_negative_mining,domain_balanced_batches,seed,best_epoch,epochs_run,state_sha256,encoder_parameters,classifier_parameters,total_parameters,n_train,n_validation,n_train_groups,n_validation_groups,balanced_accuracy,macro_f1,predicted_class_count,same_analyte_distance,different_analyte_distance,different_minus_same_margin,same_master_cross_instrument_distance,embedding_effective_rank,gate_positive_margin,gate_effective_rank,gate_predicted_classes,eligible
stage1,outer,1,0,domain_aware_stage1__derivative_1__legacy64__99c357563ccb,domain_aware_stage1,derivative_1,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,1695852334,65,90,8620fd6f603e349b5b9edfe12fba48ba48d19fe763c0153c418c2ad6b3cab12d,719584,455,720039,293,103,43,14,0.7966836734693877,0.7756152230477443,7,0.5989136695861816,1.2233994007110596,0.6244857311248779,0.6156523823738098,6.726210117340088,True,True,True,True
stage1,outer,1,0,domain_aware_stage1__derivative_1__legacy64__3e5787696911,domain_aware_stage1,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1135214178,50,75,2a93ab3977a4deca0516547c049546f41e604b9f1ea92eeddf881077782f411c,719584,455,720039,293,103,43,14,0.7993764172335601,0.7931875584241793,7,0.6237044930458069,1.1997110843658447,0.5760065913200378,0.6271002292633057,7.201334476470947,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__arpls_minmax__legacy64__037801b7f02a,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,693463240,60,85,f2678a5ae90e1751198aaf8ec7da23ef87e21e7b989da456b574ae1751e1bf7d,719584,455,720039,301,95,42,15,0.8121826069031037,0.7796525558721747,7,0.7066269516944885,1.2173415422439575,0.510714590549469,0.7765845060348511,8.679856300354004,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__arpls_minmax__legacy64__d781ab81703d,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,2023065126,65,90,a1c112c5213888ff48cd432f2f69757434de8bf6cd1e2b278d8a327e12adb014,719584,455,720039,301,95,42,15,0.8099150332069586,0.777719150931251,7,0.6781385540962219,1.2177519798278809,0.5396134257316589,0.7392306923866272,8.139737129211426,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__arpls_minmax__legacy64__82bbd1ef5047,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,1790809624,75,100,23cbe3107a4294728dc2410c294546c7be92393c6041e728f474b5463fb6e262,719584,455,720039,301,95,42,15,0.8099150332069586,0.7686855779879036,7,0.659311056137085,1.2016990184783936,0.5423879623413086,0.7322607636451721,6.441380977630615,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__arpls_minmax__legacy64__6832389fb131,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1320067055,125,150,aaf4c56ac5bedd68873dd6c31c7aaca57794dcac2c614d4dd9f3b5eb10963d36,719584,455,720039,301,95,42,15,0.8099150332069586,0.777719150931251,7,0.6352710723876953,1.213929533958435,0.5786584615707397,0.7066760063171387,7.040996551513672,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__minimal_minmax__legacy64__4221af65625a,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,1782412647,85,110,9e12c6bf7f30c2779579f58be806c0d2c3a4647090a812decf93554824efe5d1,719584,455,720039,301,95,42,15,0.8194388427307683,0.770225013082156,7,0.6607139706611633,1.2631748914718628,0.6024609208106995,0.7280208468437195,7.443721771240234,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__minimal_minmax__legacy64__323ba3e90ba9,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,11896025,85,110,643589d8ce2cd49ba3b89697e9afdc493986918f475e609cc106d597b8f2a698,719584,455,720039,301,95,42,15,0.8267569214774184,0.7905455159020106,7,0.7343863844871521,1.2135344743728638,0.47914808988571167,0.7853509187698364,8.44751262664795,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__minimal_minmax__legacy64__ca2cc946f2fd,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,1987341412,50,75,65722e3fdb65d962db0b89bf0845c07e1cf781b56b329ea51bbc38e992b1a78f,719584,455,720039,301,95,42,15,0.7703458722092262,0.7153352743414855,7,0.7283804416656494,1.2165186405181885,0.48813819885253906,0.7937837243080139,7.290313720703125,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__minimal_minmax__legacy64__2499ae1e3749,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,795668576,75,100,a42dedfaca4139e9eed62436edc832fc61fce2976826b22c5ad73700a0048c2e,719584,455,720039,301,95,42,15,0.8337245570164825,0.7724563170527603,7,0.6546831727027893,1.2394261360168457,0.5847429633140564,0.7237042784690857,7.754740238189697,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__derivative_1__legacy64__49f4430f6e50,domain_aware_stage1,derivative_1,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,1763103809,70,95,0f9a9069a1f404693fece714d91ff227ac3a427c8fa2342151acd2b5a01f6c0b,719584,455,720039,301,95,42,15,0.8471278893639143,0.8021306972023755,7,0.7074580788612366,1.233559012413025,0.5261009335517883,0.7485767006874084,8.398712158203125,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__derivative_1__legacy64__f145e658fdd7,domain_aware_stage1,derivative_1,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,1816131294,55,80,c313a3d256bc1f8cb4987f767dd037d0849f4d4040651a7119474d5624deca1b,719584,455,720039,301,95,42,15,0.7972412680487215,0.758202093856886,7,0.7095699906349182,1.2109915018081665,0.5014215111732483,0.7573357820510864,8.035970687866211,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__derivative_1__legacy64__99c357563ccb,domain_aware_stage1,derivative_1,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,1704110234,55,80,e788912fceaa4b501d776c66c4f18d5345395ed099aafb462a0fffdee6763304,719584,455,720039,301,95,42,15,0.8095377017737266,0.7709612300204635,7,0.6474703550338745,1.222071886062622,0.5746015310287476,0.6888484954833984,7.0071120262146,True,True,True,True
stage1,outer,1,2,domain_aware_stage1__derivative_1__legacy64__3e5787696911,domain_aware_stage1,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,73102913,50,75,8ba76f95017666921d3b239d29c76ac44beddcab1c7b1df95af213c482317141,719584,455,720039,301,95,42,15,0.8155839674473214,0.7662245878888634,7,0.6611848473548889,1.2749030590057373,0.6137182116508484,0.7181835174560547,7.315745830535889,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__arpls_minmax__legacy64__037801b7f02a,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,1126656564,55,80,734881eb5a25e317cbf2c6e63a135de76ffffba61f478e77d8fad604e6d163bf,719584,455,720039,295,101,45,12,0.6853760274812907,0.6851393973345192,7,0.6361887454986572,1.2182780504226685,0.5820893049240112,0.6810368895530701,8.813558578491211,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__arpls_minmax__legacy64__d781ab81703d,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,348361471,55,80,b634839131bc3da7e82eaa029622e9fc24a034fd6919842ff2df4fa1d5350abb,719584,455,720039,295,101,45,12,0.7107380923170397,0.7126214506533656,7,0.5928554534912109,1.245123028755188,0.652267575263977,0.6539391875267029,8.344377517700195,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__arpls_minmax__legacy64__82bbd1ef5047,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,807578103,50,75,87ab0dc98eae6732770fd5671c5a572fd979862b9b7f8259d3796686fd96ee69,719584,455,720039,295,101,45,12,0.6972460288249761,0.7047224079758004,7,0.6274110674858093,1.2334505319595337,0.6060394644737244,0.6825097799301147,7.5907206535339355,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__arpls_minmax__legacy64__6832389fb131,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1744178028,65,90,634f89024434a6906dff568f7e07a113972b09f437408d6137754b3c237c0fc9,719584,455,720039,295,101,45,12,0.7385158700948175,0.7423047930026374,7,0.5629768371582031,1.2475535869598389,0.6845767498016357,0.6228250861167908,6.932806491851807,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__minimal_minmax__legacy64__4221af65625a,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,814202297,50,75,d07edc1f09512525076a653d164d629a4730a3aa7ab39efe547a44585f4c579f,719584,455,720039,295,101,45,12,0.6712720028509501,0.6765887502729608,7,0.695465087890625,1.2306255102157593,0.5351604223251343,0.7540712952613831,8.226405143737793,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__minimal_minmax__legacy64__323ba3e90ba9,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,58107665,90,115,957733c96977be4a2fb481e8a6f4252e60f51c660f070e95d614aa0211d2c235,719584,455,720039,295,101,45,12,0.7036825747352063,0.712000436368485,7,0.6384406685829163,1.2151261568069458,0.5766854882240295,0.7068633437156677,8.73564338684082,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__minimal_minmax__legacy64__ca2cc946f2fd,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,1188887753,65,90,5d7da41b5fde5f00438de6e9ee5b4e9610d22282c5e90008d5f54942795970da,719584,455,720039,295,101,45,12,0.6797135612925087,0.6836404014104362,7,0.6868332028388977,1.2189377546310425,0.5321045517921448,0.7525841593742371,7.615571022033691,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__minimal_minmax__legacy64__2499ae1e3749,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,589678376,90,115,83fa57d757a6f3ef74e303c8638d7de0f360264713c5fefa6aca20955e3b6118,719584,455,720039,295,101,45,12,0.7228593044382519,0.730439084724799,7,0.6794443130493164,1.2066397666931152,0.5271954536437988,0.738227367401123,8.51107406616211,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__derivative_1__legacy64__49f4430f6e50,domain_aware_stage1,derivative_1,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,554582778,50,75,132b15b56d6aeed0150935a74f1149ead2cd910192cbd46c73627e5ddf4f259e,719584,455,720039,295,101,45,12,0.6894815710605184,0.7009124431744025,7,0.5977936387062073,1.2239423990249634,0.6261487603187561,0.6390067338943481,7.701366901397705,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__derivative_1__legacy64__f145e658fdd7,domain_aware_stage1,derivative_1,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,336041447,60,85,cd71c82c3e422f1fd3bf73139034974609afdd761b1b674f2e1831600d7405bf,719584,455,720039,295,101,45,12,0.6687245503034976,0.6808970919536991,7,0.5832566618919373,1.2380118370056152,0.654755175113678,0.6254792809486389,7.591162204742432,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__derivative_1__legacy64__99c357563ccb,domain_aware_stage1,derivative_1,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,1454207734,50,75,acb0c4f5574bc6ac168d1c39fc06874025b647ea0b34327ba6832a489c89e18e,719584,455,720039,295,101,45,12,0.6951747083326031,0.6980652584920607,7,0.5915644764900208,1.226902961730957,0.6353384852409363,0.642941415309906,6.4120354652404785,True,True,True,True
stage1,outer,1,3,domain_aware_stage1__derivative_1__legacy64__3e5787696911,domain_aware_stage1,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,46347867,60,85,b1346d700dad8e17d195073ed6be006e446e555acb4c84bd3dc9f60d77caf704,719584,455,720039,295,101,45,12,0.686062767641715,0.6980227096011361,7,0.5920522809028625,1.2498873472213745,0.657835066318512,0.6374483704566956,6.111013412475586,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__arpls_minmax__legacy64__037801b7f02a,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,1490636936,70,95,1743cb612bd76e2159028116b31b91387f3db4d8abd494abd79ce3ab95e2e2a8,719584,455,720039,299,97,41,16,0.7885354810820651,0.7901515151515152,7,0.5317545533180237,1.221655011177063,0.6899004578590393,0.5354546904563904,7.814644813537598,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__arpls_minmax__legacy64__d781ab81703d,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,1096441772,65,90,f70b7bfc0ff33c33fbfedd19449d9406db4c538a9eb70c4d0ddbf24cf7c91cff,719584,455,720039,299,97,41,16,0.808158714991013,0.806726560519345,7,0.5624432563781738,1.2187589406967163,0.6563156843185425,0.5746915340423584,7.871057510375977,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__arpls_minmax__legacy64__82bbd1ef5047,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,667812027,75,100,fb5bde3b858c6b12710636c7e2515d02a454d16eaf3ed9d3eed8b0afa2910891,719584,455,720039,299,97,41,16,0.8029258526152937,0.7962765055788312,7,0.5597632527351379,1.205346941947937,0.6455836892127991,0.5624768137931824,6.9981584548950195,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__arpls_minmax__legacy64__6832389fb131,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1333624038,85,110,b00d6f09bc6f027a8f2ea21beadb9df8129e2cd5de33bce1783d462d164d1fb5,719584,455,720039,299,97,41,16,0.7834334402657384,0.777876807288572,7,0.5413171052932739,1.2102000713348389,0.6688829660415649,0.5462667942047119,6.353870868682861,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__minimal_minmax__legacy64__4221af65625a,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,1585898062,70,95,3519fe8c1d37c552af747284e69a596d693ac286c78006a24f92110d772aa391,719584,455,720039,299,97,41,16,0.777415648533661,0.7833348805916438,7,0.5813406705856323,1.2168242931365967,0.6354836225509644,0.5873660445213318,7.886832237243652,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__minimal_minmax__legacy64__323ba3e90ba9,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,1920338159,50,75,18f1f880818fc18209b26225f3d77152cef423de21f07f29050d50f7f5fc12ea,719584,455,720039,299,97,41,16,0.7500113757877732,0.7550782467905416,7,0.6608512997627258,1.2092949151992798,0.548443615436554,0.6629601716995239,9.03354549407959,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__minimal_minmax__legacy64__ca2cc946f2fd,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,969491783,50,75,3c41b6f0c5f0c3d58ec5068f3f6335675a84b0589d92d4df4e420ceb62ca4760,719584,455,720039,299,97,41,16,0.8095351853115828,0.7981240981240981,7,0.606624186038971,1.2595486640930176,0.6529244780540466,0.615037202835083,8.204900741577148,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__minimal_minmax__legacy64__2499ae1e3749,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1405491368,60,85,f2e329e16bf75d1afc6258d25cd4cdddad262c3b1ece5846b3219fa4c6bdd3a8,719584,455,720039,299,97,41,16,0.8401474302095421,0.8353240961936613,7,0.5660091638565063,1.2496039867401123,0.683594822883606,0.583185613155365,8.284804344177246,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__derivative_1__legacy64__49f4430f6e50,domain_aware_stage1,derivative_1,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,904801092,55,80,1e7c20f36a2502a9c307321f0dffe3d67bcbe01e0c21efdd9910016d133118bc,719584,455,720039,299,97,41,16,0.8075671740268013,0.8024977196716326,7,0.5380988717079163,1.1790484189987183,0.640949547290802,0.5292915105819702,7.447035789489746,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__derivative_1__legacy64__f145e658fdd7,domain_aware_stage1,derivative_1,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,1545248856,55,80,8d27d5280b1c48d29863677d4053a6fefa9f8ce1f8c7feebecbb29fd57301881,719584,455,720039,299,97,41,16,0.8041658134825838,0.8024954774629772,7,0.5566056370735168,1.2270535230636597,0.6704478859901428,0.5650257468223572,7.99661111831665,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__derivative_1__legacy64__99c357563ccb,domain_aware_stage1,derivative_1,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,1710691326,95,120,9a9b9714e59e52afab8dcfa90a18b6488f8ee4049674a338031abbc707555a40,719584,455,720039,299,97,41,16,0.820063476895775,0.8139923036181883,7,0.538169264793396,1.2552167177200317,0.7170474529266357,0.5401150584220886,6.713885307312012,True,True,True,True
stage1,outer,1,4,domain_aware_stage1__derivative_1__legacy64__3e5787696911,domain_aware_stage1,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1170180954,50,75,53f4389e2f9b1be85637cb5ff19be998f2bd9b6f1dd4408c3fcada392cce0fe1,719584,455,720039,299,97,41,16,0.8242497667963506,0.8228516581457759,7,0.5371348857879639,1.2922207117080688,0.755085825920105,0.5327635407447815,7.065624237060547,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__arpls_minmax__legacy64__037801b7f02a,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,877919506,55,80,5e4403c1bb0739ae11a4e9db6e66b080e87e9aaab4906924147febd80ae9a8a8,719584,455,720039,302,103,40,14,0.7912981859410431,0.7799068014302495,7,0.6472513675689697,1.195229172706604,0.5479778051376343,0.6626754999160767,8.278290748596191,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__arpls_minmax__legacy64__d781ab81703d,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,793558245,55,80,816f77fe6abce82c3a9c1c6eb49359b572121f0c2706c65b56978a6a4d0d0300,719584,455,720039,302,103,40,14,0.846655328798186,0.8338836628173986,7,0.6616419553756714,1.2092300653457642,0.5475881099700928,0.6701182723045349,8.11938190460205,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__arpls_minmax__legacy64__82bbd1ef5047,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,256897894,50,75,ea1c20dfe239689c5f076a49a77a5160448e0d5d65d836a4be1bf7bd2d2b9617,719584,455,720039,302,103,40,14,0.8299036281179138,0.8226241173976365,7,0.6349247097969055,1.2213141918182373,0.5863894820213318,0.6566025614738464,8.403600692749023,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__arpls_minmax__legacy64__6832389fb131,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,188716824,50,75,6cfa5fde2668083df4123fac4ca41a56fe0274f7004fd4590111fc60e0a2298a,719584,455,720039,302,103,40,14,0.7984410430839003,0.7827745575019938,7,0.6522334218025208,1.2016979455947876,0.5494645237922668,0.6683156490325928,7.038053512573242,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__minimal_minmax__legacy64__4221af65625a,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,1072488755,80,105,c584fc47d0617e4956ec280e246d0285a1b5a6f77ba06e3b274baec563a32d74,719584,455,720039,302,103,40,14,0.8168083900226757,0.8079481245245901,7,0.6773940920829773,1.2112550735473633,0.533860981464386,0.6917087435722351,8.490337371826172,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__minimal_minmax__legacy64__323ba3e90ba9,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,1277227080,95,120,c456e1f66494073a49e7fa8b8fb04a3d587f6235ebf16b22ffb3d2bb3f2c6431,719584,455,720039,302,103,40,14,0.8000283446712019,0.7817111815568479,7,0.6756594181060791,1.2310526371002197,0.5553932189941406,0.6977010369300842,8.438045501708984,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__minimal_minmax__legacy64__ca2cc946f2fd,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,195209444,90,115,0e053b59f9f3383bcdc8d0f9cba0b4c2561e225b7eb4867295b73644b062f012,719584,455,720039,302,103,40,14,0.8366496598639456,0.8121979885329138,7,0.6830342411994934,1.2265362739562988,0.5435020327568054,0.691830039024353,8.66413688659668,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__minimal_minmax__legacy64__2499ae1e3749,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,766058368,55,80,edeb70542c7545ad4495050c0896b898723ba38e05346c777c9521fbd7313b0f,719584,455,720039,302,103,40,14,0.8107426303854874,0.7887130920371636,7,0.7374496459960938,1.2503215074539185,0.5128718614578247,0.7454590797424316,8.31209945678711,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__derivative_1__legacy64__49f4430f6e50,domain_aware_stage1,derivative_1,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,225789999,65,90,3d83ad4afc9203c6e5942e122c85a77abf471dcb8317abcdf8057638f97902ac,719584,455,720039,302,103,40,14,0.8331632653061225,0.8089754358424376,7,0.6367380023002625,1.2486273050308228,0.6118893027305603,0.6392183303833008,7.588947296142578,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__derivative_1__legacy64__f145e658fdd7,domain_aware_stage1,derivative_1,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,105240628,90,115,e462d083c7ab95b57a17f998d14363ed19d344ff59b91ddd6366f2046a34de1a,719584,455,720039,302,103,40,14,0.8420918367346939,0.8229797137261393,7,0.5721486210823059,1.256221890449524,0.684073269367218,0.5762792825698853,6.9334611892700195,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__derivative_1__legacy64__99c357563ccb,domain_aware_stage1,derivative_1,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,742168691,55,80,ff8159d07e3708120c72365b0ae2de14e4de655cd1edaea6fe1412638050bc72,719584,455,720039,302,103,40,14,0.8178004535147393,0.8111763441812702,7,0.587384045124054,1.2413318157196045,0.6539477705955505,0.59678715467453,6.543571949005127,True,True,True,True
stage1,outer,2,0,domain_aware_stage1__derivative_1__legacy64__3e5787696911,domain_aware_stage1,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,463925553,125,150,b045a05fdc3464fbc49d5007be20f0c97db23fbd782bf4a78afe3abeb0556889,719584,455,720039,302,103,40,14,0.8547052154195011,0.8444199238040467,7,0.5241150259971619,1.259634256362915,0.7355192303657532,0.530409574508667,5.68251895904541,True,True,True,True
stage1,outer,2,1,domain_aware_stage1__arpls_minmax__legacy64__037801b7f02a,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,7970863,50,75,7d850f5e82513b48ee98aeca9f6621841d11269c6457db9fd3e9a11ce7e7b4e7,719584,455,720039,301,104,42,12,0.6918552462030724,0.6850556682986755,7,0.6286380887031555,1.1810710430145264,0.5524329543113708,0.6333640217781067,7.1120686531066895,True,True,True,True
stage1,outer,2,1,domain_aware_stage1__arpls_minmax__legacy64__d781ab81703d,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,1712909635,85,110,e875a23c227de3dc1d7e48cc2653999c886abfdce2cbf6db5d9a3e1da2221c82,719584,455,720039,301,104,42,12,0.6584816150033542,0.6514442394141643,7,0.6667860150337219,1.2000317573547363,0.5332457423210144,0.6725054979324341,7.494639873504639,True,True,True,True
stage1,outer,2,1,domain_aware_stage1__arpls_minmax__legacy64__82bbd1ef5047,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,227916856,50,75,eeeb37aa4f41f79c7ac12cc35937368514337598d37d34526e67bac42a213f31,719584,455,720039,301,104,42,12,0.6695768000115826,0.6529541948175488,7,0.6643283367156982,1.2268433570861816,0.5625150203704834,0.6684527397155762,6.770752429962158,True,True,True,True
stage1,outer,2,1,domain_aware_stage1__arpls_minmax__legacy64__6832389fb131,domain_aware_stage1,arpls_minmax,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1523533188,55,80,e0c6531c2586a10ad1d9d67d1ed03d5d547ec7135cf2b3b8fa7f1667939b235d,719584,455,720039,301,104,42,12,0.6685826251043644,0.6566900419841596,7,0.6724298000335693,1.1964111328125,0.5239813327789307,0.6838670969009399,7.365334510803223,True,True,True,True
stage1,outer,2,1,domain_aware_stage1__minimal_minmax__legacy64__4221af65625a,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,1185794582,50,75,f9a8902bcc3772be3e8f0b5834ebfa2d3237a8187031d98038733101c531e659,719584,455,720039,301,104,42,12,0.7335961140308968,0.7194248128949011,7,0.6787304878234863,1.1790530681610107,0.5003225803375244,0.6829962730407715,8.05196762084961,True,True,True,True
stage1,outer,2,1,domain_aware_stage1__minimal_minmax__legacy64__323ba3e90ba9,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.25,0.25,0.1,0.2,True,True,True,742064600,55,80,254aefb45642560eee02eb2beeaad53111e9e80d4d4a7d06e6aaa5bed6ad4226,719584,455,720039,301,104,42,12,0.7141252467339425,0.7083395236717495,7,0.6686315536499023,1.2170796394348145,0.5484480857849121,0.6810187697410583,7.411581993103027,True,True,True,True
stage1,outer,2,1,domain_aware_stage1__minimal_minmax__legacy64__ca2cc946f2fd,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.5,0.1,0.1,0.2,True,True,True,1009764849,50,75,52a7d7cdaabd9a4314eb05e89463ea07ad8ecde843201112985303906068f448,719584,455,720039,301,104,42,12,0.7591309656527047,0.7442170544106971,7,0.6409331560134888,1.2406771183013916,0.5997439622879028,0.646327555179596,7.6447930335998535,True,True,True,True
stage1,outer,2,1,domain_aware_stage1__minimal_minmax__legacy64__2499ae1e3749,domain_aware_stage1,minimal_minmax,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,2104519173,60,85,ee0f56bb89ce9da35a0f3ab015503e40b0a44fe30d20caf1808aa31a7007792a,719584,455,720039,301,104,42,12,0.7494691299039126,0.7443328583080137,7,0.6602230668067932,1.2157878875732422,0.555564820766449,0.6666320562362671,7.7821784019470215,True,True,True,True
stage1,outer,2,1,domain_aware_stage1__derivative_1__legacy64__49f4430f6e50,domain_aware_stage1,derivative_1,legacy,64,1.0,0.25,0.1,0.1,0.2,True,True,True,2140211181,55,80,b39f7e1b4d88dc38fd370deda70f7752797fb5b96a9602dd2a13716330e31806,719584,455,720039,301,104,42,12,0.7005735810083636,0.6967521429133315,7,0.6522389054298401,1.2257864475250244,0.5735475420951843,0.6535301208496094,7.385397434234619,True,True,True,True
