epoch,train_loss,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
96,0.0078945638085104,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
97,0.0078885645012963,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
98,0.0080095682377842,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
1,0.0747410653516499,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
2,0.0504501214758916,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
3,0.0394541247550285,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
4,0.0336191866622127,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
5,0.0302632633559029,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
6,0.029216409858429,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
7,0.0287759953150243,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
8,0.02791514428276,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
9,0.0267720934793804,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
10,0.0252611504472566,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
11,0.0236763121992951,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
12,0.0218018614169624,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
13,0.0199943347598868,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
14,0.018513093166279,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
15,0.017223381747802,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
16,0.0161722927645902,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
17,0.0151355253400826,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
18,0.0144262971412954,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
19,0.0136823998105646,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
20,0.0128185649336588,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
21,0.0122955377505283,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
22,0.011815502054312,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
23,0.0115221722822899,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
24,0.0112610230636265,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
25,0.0109586580891651,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
26,0.0107535366627453,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
27,0.0106275299131268,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
28,0.0104765074816767,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
29,0.0103269836517295,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
30,0.0101985253976902,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
31,0.0100915487667526,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
32,0.0099518217165211,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
33,0.0098908944055438,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
34,0.0098274591181314,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
35,0.0096677889050257,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
36,0.0095363036738802,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
37,0.0094717899384447,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
38,0.0093523214166664,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
39,0.009266899512949,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
40,0.0091750124243624,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
41,0.0090899023490797,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
42,0.0090545581164534,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
43,0.0089666439935263,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
44,0.0089059126365816,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
45,0.0088324595825991,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
46,0.0087911621244116,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
47,0.0086921943549179,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
48,0.0087456521248877,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
49,0.0085177960419895,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
50,0.0084912780898086,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
51,0.0084394603365599,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
52,0.0084833947170262,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
53,0.0084186761235498,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
54,0.0083394124539512,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
55,0.008247311838498,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
56,0.0082452856051274,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
57,0.0081512955384272,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
58,0.0081771134323619,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
59,0.0081197238348499,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
60,0.0080552009037799,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
61,0.0080336344362509,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
62,0.0080309044757876,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
63,0.00799032419713,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
64,0.0078821561647334,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
65,0.0078602065614452,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
66,0.0078536163206503,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
67,0.0077930410401989,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
68,0.0077419488060504,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
69,0.0077540448800933,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
70,0.0077317452359229,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
71,0.0076184139041361,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
72,0.0076215574941174,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
73,0.007586496769253,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
74,0.0075631379667255,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
75,0.0075774922252002,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
76,0.0075150603767145,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
77,0.0074723003563856,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
78,0.0074094851839948,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
79,0.0074280126283716,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
80,0.0074342393617362,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
81,0.007493243825556,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
82,0.0074700473365609,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
83,0.0074183801283137,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
84,0.0074438429954979,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
85,0.0074181153692982,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
86,0.0073415117168968,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
87,0.0073314172808419,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
88,0.0073146216966437,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
89,0.0072460213741946,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
90,0.0072278646056098,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
91,0.0072197243571281,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
92,0.0072068905486076,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
93,0.0072004915487886,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
94,0.0071326809737718,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
95,0.0071697172172593,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
96,0.0071225531276955,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
97,0.0070775919358688,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
98,0.0071281928268044,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
1,0.0955600208706325,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
2,0.0763834336339825,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
3,0.0539634462558861,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
4,0.0416465483304828,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
5,0.0345910990403758,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
6,0.0303698877869832,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
7,0.0293159156360409,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
8,0.0279795964709436,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
9,0.0262357933126916,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
10,0.0240783782657047,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
11,0.0220088446606891,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
12,0.0204517739740285,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
13,0.0193776454249716,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
14,0.0183585897426713,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
15,0.017311795624067,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
16,0.016544356349517,quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
