epoch,train_loss,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
12,0.0212247006595134,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
13,0.0179591252457028,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
14,0.0156426764127832,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
15,0.014091050222424,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
16,0.0128769788178212,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
17,0.0118306260946908,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
18,0.0108693267759165,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
19,0.0103704823502971,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
20,0.0100725715198082,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
21,0.0097988241708573,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
22,0.0096092799609458,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
23,0.0092798658175232,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
24,0.0090062519696391,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
25,0.0087182866984311,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
26,0.0084538473000313,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
27,0.0082580559530559,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
28,0.0081381660851615,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
29,0.0080007830324272,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
30,0.007941046949292,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
31,0.0077920383831233,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
32,0.0076281017773313,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
33,0.0075610423069677,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
34,0.0074679224303475,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
35,0.0074228722510146,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
36,0.0073080229664934,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
37,0.0072485879454531,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
38,0.0072812880952785,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
39,0.0070994507751347,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
40,0.007011124741194,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
41,0.0069375523044095,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
42,0.0068660599513002,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
43,0.0068701416817436,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
44,0.0067985868265415,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
45,0.006761425530055,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
46,0.0067150174249193,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
47,0.0066432953110815,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
48,0.0066132643593498,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
49,0.0066019278767024,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
50,0.0065916945157503,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
51,0.0064952652211542,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
52,0.0064748571311802,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
53,0.006446306709844,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
54,0.0064150532270655,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
55,0.0064130275659723,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
56,0.0063279587166084,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
57,0.0062912534450951,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
58,0.0062972017345421,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
59,0.0063324524595597,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
60,0.0062450194570385,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
61,0.0061683018001969,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
62,0.0061124167979959,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
63,0.0060988733855386,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
64,0.006072959161283,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
65,0.006026904694276,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
66,0.0060747305402693,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
67,0.0060381948419007,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
68,0.0060051942589106,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
69,0.0059774891300885,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
70,0.0059367473202723,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
71,0.0059268167460866,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
72,0.0059251573224218,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
73,0.0059351159857563,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
74,0.0058754268803714,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
75,0.0058578723409201,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
76,0.0058753375032985,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
77,0.0057910959282315,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
78,0.0057963650386182,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
79,0.0057896837580627,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
80,0.0058491943128131,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
81,0.0058581140421238,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
82,0.0057947785995992,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
83,0.0056828845487792,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
84,0.0057129542101864,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
85,0.0056630028308265,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
86,0.0056236158263076,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
87,0.0055999161675572,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
88,0.0055567128376828,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
89,0.0056112864031743,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
90,0.0056443863525342,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
91,0.005691589317342,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
92,0.005628793714223,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
93,0.0055810398916587,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
94,0.0055410567809034,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,3141,94.0
1,0.0825205937027931,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
2,0.068591906507442,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
3,0.0460268745451797,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
4,0.041866208769289,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
5,0.0380283095678429,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
6,0.0345233554641405,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
7,0.0326618034438586,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
8,0.0320618513097733,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
9,0.0312356401924733,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
10,0.0298678971643065,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
11,0.0279541708253048,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
12,0.0258121070348554,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
13,0.0236190470188488,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
14,0.0217803931208672,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
15,0.0202222707094969,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
16,0.0184339351860093,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
17,0.0166988326489557,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
18,0.0153276490070569,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
19,0.0142986806615451,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
20,0.0135133349095229,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
21,0.0130471040575224,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
22,0.0126334448908398,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
23,0.0123482146196895,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
24,0.0121336912644314,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
25,0.0119189270438603,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
26,0.0117319439365356,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
27,0.0116164562786802,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
28,0.0114463137462735,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
29,0.0113463941616592,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
30,0.0111460715946224,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
31,0.0109552522891281,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
32,0.0108757190038392,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
33,0.0105706391442153,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
34,0.0101419023134642,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
35,0.009900879813933,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
36,0.0097902351967346,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
37,0.0096973341487256,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
38,0.0095917278900742,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
39,0.0094112486475043,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
40,0.0092909266551335,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
41,0.0092460070518247,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
42,0.0091531992671482,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
43,0.0090303391471137,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
44,0.0089202634530302,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
45,0.0088484478562518,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
46,0.00870802514485,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
47,0.0086280383859519,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
48,0.0086125525634413,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
49,0.0085096368175229,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
50,0.0084744954619694,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
51,0.0083936265060379,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
52,0.0083356984592054,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
53,0.0082661820897533,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
54,0.0082252201842673,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
55,0.0081386066984707,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
56,0.0080886172176695,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
57,0.0080248357256713,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
58,0.0079823599921332,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
59,0.0078897360056914,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
60,0.0078746706546272,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
61,0.0078484161929399,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
62,0.0077712711475697,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
63,0.0076929010611809,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
64,0.0076162366932372,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
65,0.0076031630306884,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
66,0.0076061720465436,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
67,0.007560392446172,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
68,0.0074990778046165,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
69,0.0075288960940124,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
70,0.0074694326768318,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
71,0.0074317368793726,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
72,0.007377025011329,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
73,0.0073291348040471,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
74,0.0072347978106987,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
75,0.0072007677540826,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
76,0.0071554528020414,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
77,0.0071376329966257,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
78,0.0070617191723467,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
79,0.0070266854903304,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
80,0.0070001032456387,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
81,0.006986607953814,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
82,0.0069987107367243,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
83,0.0069639322244458,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
84,0.0069404081452959,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
85,0.0069742017897006,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
86,0.006983594349183,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
87,0.00691719111745,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
