evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,scale_offset,1.0,0.5333333333333333,0.6857142857142857,0.9130434782608695,0.006814077962189913,0.009178389813921585,0.0045891949069607925,0.08580421206948567,0.9507767396467974,0.014339800787621777,0.8148148148148148,2.0,0.2915140693615709,0.06107915937900543
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,scale_offset,1.5,0.4777777777777778,0.6428571428571428,0.782608695652174,0.023501818999648094,0.011883657738194381,0.005941828869097191,0.0921749572448202,0.9512322671249256,0.014392764427857536,0.8333333333333334,2.25,0.535837855008835,0.06776650715619326
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,0.5,0.5055555555555555,0.6650246305418719,0.9130434782608695,0.001446244539692998,0.006519460510112207,0.0032597302550561036,0.08225880501267824,0.9458310176556258,0.01435758153754332,0.8333333333333334,2.0,0.24307523355841928,0.05776796001009643
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,1.0,0.5333333333333333,0.6857142857142857,0.8695652173913043,0.005622350610792637,0.006762868481307238,0.003381434240653619,0.08350841245666477,0.9488184834960285,0.014403798407187713,0.8333333333333334,2.0,0.23264435314449677,0.056449335999786854
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,1.5,0.4777777777777778,0.6428571428571428,0.6956521739130435,0.012151806615293026,0.006598787858520576,0.003299393929260288,0.0835935179947703,0.9439157753289952,0.014408367288254861,0.8333333333333334,2.0,0.22338918538008357,0.08052270114421844
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,0.5,0.5333333333333333,0.6857142857142857,1.0,3.5140827094437554e-05,0.006828380748163501,0.0034141903740817505,0.08394692471060348,0.9442293140890367,0.01433395593186029,0.8333333333333334,2.0,0.25764214370811644,0.057605081354267895
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,1.0,0.5333333333333333,0.6857142857142857,1.0,0.0001667997130425647,0.0069110902871333466,0.0034555451435666733,0.08413671152219857,0.94327279385441,0.014334176943173571,0.8333333333333334,2.0,0.25026140142908143,0.058345803641714156
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,1.5,0.5333333333333333,0.6857142857142857,0.9565217391304348,0.00038457693881355226,0.006809187845731017,0.0034045939228655084,0.08388375316100626,0.9452018453359349,0.014331390518320646,0.8333333333333334,2.0,0.2624147419511286,0.06451839208602905
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,0.5,0.5611111111111111,0.7050691244239631,0.9565217391304348,1.612435153219849e-05,0.006801375911778811,0.0034006879558894053,0.08376996403006061,0.9444061053983358,0.01433616571850414,0.8333333333333334,2.0,0.25599698629853485,0.058279316988773644
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,1.0,0.5333333333333333,0.6857142857142857,1.0,4.878769686911255e-05,0.006758243347261936,0.003379121673630968,0.08360525736730617,0.9442078839712928,0.014335146154301426,0.8333333333333334,2.0,0.2555501614997561,0.05876243079546839
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,1.5,0.5333333333333333,0.6857142857142857,1.0,0.00010057636245619506,0.006777228179862985,0.0033886140899314927,0.08378736053917397,0.9437297590260215,0.014342813429382359,0.8333333333333334,2.0,0.25888212625565643,0.058791182353161275
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,0.5,0.5611111111111111,0.7050691244239631,0.9565217391304348,0.00015564846398774534,0.006815180597739168,0.003407590298869584,0.08378412963468453,0.9439721744631885,0.014339408640086777,0.8333333333333334,2.0,0.2746921023945304,0.05924886593129486
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,1.0,0.5333333333333333,0.6857142857142857,0.9130434782608695,0.0003439084393903613,0.006776872180948933,0.0033884360904744663,0.08355733054367405,0.9455800173010387,0.014342814356503631,0.8333333333333334,2.0,0.26494482120081475,0.058536395081318915
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,1.5,0.5333333333333333,0.6857142857142857,0.9130434782608695,0.0006084571941755712,0.006781515861402155,0.0033907579307010773,0.08416967148187257,0.9472364891457979,0.014337821349816501,0.8333333333333334,2.0,0.2764029765342737,0.059771782951429486
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,0.5,0.5333333333333333,0.6857142857142857,1.0,1.2698380942310905e-06,0.006778785927394013,0.0033893929636970065,0.08370104742931073,0.9443805849244322,0.014334535601231957,0.8333333333333334,2.0,0.25639540016306517,0.05852409463841468
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,1.0,0.5611111111111111,0.7050691244239631,0.9565217391304348,1.8021335563389584e-05,0.006748546857695918,0.003374273428847959,0.0836330269534177,0.9445090919319856,0.014331086872754176,0.8333333333333334,2.0,0.2566858038974803,0.05843878851737827
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,1.5,0.5333333333333333,0.6857142857142857,1.0,4.8204608901869506e-05,0.006720723904627228,0.003360361952313614,0.08354817138138353,0.9447066080882107,0.014327708936014217,0.8333333333333334,2.0,0.25663704964200185,0.05756837083026767
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,0.5,0.4777777777777778,0.6428571428571428,0.782608695652174,0.004368204157799482,0.006763630866452452,0.003381815433226226,0.08482999915629454,0.9421067949059923,0.01439096235773377,0.8148148148148148,2.0,0.22701392924046032,0.061531756073236465
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,1.0,0.5055555555555555,0.6650246305418719,0.782608695652174,0.011008829809725285,0.007824775103991306,0.003912387551995653,0.09007292779380338,0.9461954283307725,0.014426730673603411,0.8148148148148148,2.0,0.2872655978388723,0.05933403130620718
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,1.5,0.37777777777777777,0.5238095238095238,0.6521739130434783,0.03336379677057266,0.013046843394563787,0.006523421697281893,0.10621679704601487,0.940855145899587,0.014680352367216197,0.7962962962962963,2.0,0.29589728098731516,0.07140012830495834
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,0.5,0.6222222222222222,0.7521367521367521,0.9130434782608695,0.0037521175108850002,0.007544802507956366,0.003772401253978183,0.08054193669320167,0.9551354183585136,0.014004606539527354,0.8703703703703703,2.0,0.30389245911929175,0.06085125735262409
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,1.0,0.6777777777777778,0.8015873015873016,0.9130434782608695,0.00889005046337843,0.008370301678765662,0.004185150839382831,0.0819781997203194,0.9590790416911722,0.013995344773144004,0.8703703703703703,2.0,0.23237571840000715,0.06784651800990105
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,1.5,0.5777777777777777,0.7321428571428572,0.9130434782608695,0.02830784022808075,0.010441733042184266,0.005220866521092133,0.08523416538490314,0.961406413236251,0.014024884815131618,0.8333333333333334,2.0,0.3359846679049985,0.06878199783386663
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,0.5,0.65,0.7777777777777777,1.0,0.0006446397746913135,0.006757887806577976,0.003378943903288988,0.07989859047355466,0.9567865230454065,0.0140221235452463,0.9074074074074074,2.0,0.22679219298348033,0.06361652165651321
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,1.0,0.65,0.7777777777777777,0.9130434782608695,0.0021983101032674313,0.006957777716703985,0.0034788888583519926,0.08116311660420891,0.9589279169613406,0.014019645816755182,0.9074074074074074,2.0,0.25508152770135806,0.057309984462335706
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,1.5,0.6777777777777778,0.7571428571428571,0.8695652173913043,0.004417872987687588,0.006710094159887692,0.003355047079943846,0.07952880378767806,0.9566195583006316,0.014028000252151031,0.9074074074074074,2.0,0.2546365735199265,0.06306073814630508
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,0.5,0.65,0.7777777777777777,1.0,6.230758299352601e-05,0.0068048799176688825,0.0034024399588344413,0.08058668419587409,0.9547605322301028,0.014008892776194482,0.9074074074074074,2.0,0.21979826256575566,0.07086394680663943
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,1.0,0.6222222222222222,0.7521367521367521,0.9130434782608695,0.00022582126257475466,0.006828778758798455,0.0034143893793992276,0.08071172454734318,0.9554101081133984,0.014007487160891157,0.9074074074074074,2.0,0.20313447338880095,0.07365116570144892
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,1.5,0.6777777777777778,0.8015873015873016,0.9565217391304348,0.0005953881773166358,0.00674103714255882,0.00337051857127941,0.08025225031326365,0.9548383319158358,0.014010809426056295,0.9074074074074074,2.0,0.17487597440585556,0.06627275981009007
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,isolated_spikes,0.5,0.65,0.7777777777777777,1.0,3.397205728106201e-05,0.006828301538501875,0.0034141507692509376,0.08058178529893492,0.9557013651810048,0.014006577634838592,0.9074074074074074,2.0,0.22104288036520978,0.0707552433013916
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,isolated_spikes,1.0,0.65,0.7777777777777777,1.0,0.00017055739590432495,0.006770657519608789,0.0033853287598043947,0.08060741607460813,0.9565788790114665,0.01401307476370828,0.9074074074074074,2.0,0.19965955179223338,0.07234509207773954
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,isolated_spikes,1.5,0.65,0.7777777777777777,1.0,0.0004863739013671875,0.006839440402587765,0.0034197202012938824,0.08076300951026179,0.9564809918713257,0.014017098187286484,0.9074074074074074,2.0,0.2842881142686088,0.06786699779331684
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,edge_filled_shift,0.5,0.65,0.7777777777777777,0.9130434782608695,0.0004587251169141382,0.006911046372996893,0.0034555231864984463,0.0809664676473503,0.9558075748745287,0.014015312792455959,0.9074074074074074,2.0,0.17914631537968564,0.06622475758194923
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,edge_filled_shift,1.0,0.6222222222222222,0.7521367521367521,0.8695652173913043,0.0010643212590366602,0.006964416838427121,0.0034822084192135607,0.08093120519024811,0.9554547238187372,0.014034695377510576,0.9074074074074074,2.0,0.19521468127417654,0.06825031898915768
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,edge_filled_shift,1.5,0.6222222222222222,0.7521367521367521,0.9130434782608695,0.0017070407047867775,0.006830632946739038,0.003415316473369519,0.08092454635749277,0.9552422513298916,0.014009478978880153,0.9074074074074074,2.0,0.275230547734292,0.06955551262944937
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_broadening,0.5,0.65,0.7777777777777777,1.0,7.841897968319245e-06,0.006812702069214332,0.003406351034607166,0.08054204527765468,0.955328185043863,0.014005912959850356,0.9074074074074074,2.0,0.22115614276218934,0.06974688172340393
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_broadening,1.0,0.65,0.7777777777777777,1.0,0.00010128902067663148,0.0068180799294159595,0.0034090399647079797,0.080547911250465,0.9553288091177845,0.013999974963015189,0.9074074074074074,2.0,0.2209178779225737,0.06976726651191711
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_broadening,1.5,0.65,0.7777777777777777,1.0,0.0002651007380336523,0.006826561313356461,0.0034132806566782303,0.08055024930120173,0.9553608486647258,0.013994626073025028,0.9074074074074074,2.0,0.22058519966749246,0.06985592842102051
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,0.5,0.65,0.7777777777777777,0.9565217391304348,0.0036157057620584965,0.007048658911853472,0.003524329455926736,0.08259574784970987,0.9528104960098653,0.014063618331266743,0.9074074074074074,2.0,0.21490885054136125,0.05011459439992905
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,1.0,0.65,0.7777777777777777,0.9565217391304348,0.010440044105052948,0.007467768858161105,0.0037338844290805526,0.08520193602149147,0.9597739990901533,0.014070726279018718,0.8703703703703703,2.0,0.30029722902345,0.06273754918947816
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,1.5,0.65,0.7333333333333334,0.8260869565217391,0.02876504696905613,0.011002065760672548,0.005501032880336274,0.09684225596332721,0.9530285418767919,0.014253640272403964,0.8888888888888888,2.0,0.2816498397986765,0.06755592790432274
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,0.5,0.46116803278688523,0.20937826541274815,0.9673202614379085,0.004350846167653799,0.009898621805219965,0.004949310902609983,0.0920483356833547,0.8902532557950267,0.020942125129687315,0.5972222222222222,2.0,0.37245016398420705,0.09120117500424385
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,1.0,0.46331967213114755,0.2227170323905865,0.9150326797385621,0.01879514753818512,0.014410626733545581,0.007205313366772791,0.10179428824859887,0.8829558133508045,0.02106068655927106,0.5833333333333334,2.0,0.40701036758884607,0.10268071666359901
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,1.5,0.46116803278688523,0.2165473633977571,0.9019607843137255,0.03638674318790436,0.01953983283103643,0.009769916415518215,0.1113624981377791,0.861582085378344,0.021092072327225667,0.5565476190476191,2.0,0.3885827162849787,0.1057570984121412
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,0.5,0.21311475409836064,0.19402985074626866,0.8627450980392157,0.01564045250415802,0.010936834910248584,0.005468417455124292,0.10379218032276864,0.8526089094564148,0.021147720368018666,0.5773809523809523,2.0,0.4262450234579661,0.09214869141578674
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,1.0,0.20706967213114755,0.20531400966183574,0.7581699346405228,0.0479414202272892,0.016120083325890773,0.008060041662945387,0.12924487721200692,0.7996165944374255,0.021525228195032636,0.5535714285714286,2.0,0.4494429293572185,0.10209003556519747
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,1.5,0.20901639344262296,0.19767441860465115,0.7254901960784313,0.08365932106971741,0.022592617509906317,0.011296308754953159,0.14950612285322853,0.7257289943543433,0.021900747833494254,0.5347222222222222,2.0,0.4295779285732062,0.10685000568628311
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,0.5,0.45901639344262296,0.2002038995794571,0.9869281045751634,3.7795576645294204e-05,0.00878191844066433,0.004390959220332165,0.08889160923689941,0.8915905855267714,0.020903592513291852,0.5942460317460317,2.0,0.37679723152683625,0.08013002085499465
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,1.0,0.45491803278688525,0.1987762025929965,0.954248366013072,0.0001738710270728916,0.008798720795951903,0.004399360397975951,0.08905916880578005,0.8910554875034908,0.02090812971416584,0.5972222222222222,2.0,0.35947538837605275,0.08429908053949475
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,1.5,0.45491803278688525,0.19786851566512584,0.9803921568627451,0.00045153635437600315,0.008834512272245191,0.0044172561361225954,0.0893297702948529,0.8904767899477977,0.02091895329653226,0.5962301587301587,2.0,0.3745206485498278,0.08548799529671669
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,0.5,0.46526639344262294,0.214353458246588,0.9869281045751634,1.64068605954526e-05,0.008778216041464247,0.0043891080207321236,0.08882784671411126,0.8918190271055937,0.0209052367910419,0.5952380952380952,2.0,0.3829915427694499,0.07990051986416802
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.0,0.45491803278688525,0.1975906607054148,0.954248366013072,7.823947089491412e-05,0.008783404595018378,0.004391702297509189,0.08887507057847095,0.8920854336222962,0.020907470990447007,0.5902777777777778,2.0,0.3528933935784666,0.08214642450911924
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.5,0.46526639344262294,0.21316614420062693,1.0,0.00013928748376201838,0.008789985592572306,0.004394992796286153,0.08889537322041684,0.8916459945942891,0.02091038002187615,0.5962301587301587,2.0,0.3615937764564253,0.07724763499572873
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,0.5,0.45901639344262296,0.20180250783699058,0.9934640522875817,0.00022112544684205204,0.008795310083522571,0.004397655041761286,0.08919336693923302,0.8903276010913412,0.020904189711561265,0.5912698412698413,2.0,0.39280683237884173,0.08036829461343586
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.0,0.45491803278688525,0.19786851566512584,0.9607843137254902,0.00035599476541392505,0.008799700219876512,0.004399850109938256,0.08921011902689971,0.8921891828869991,0.020902422609138955,0.5902777777777778,2.0,0.3450775195068215,0.08076660754159093
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.5,0.46116803278688523,0.21053666435345825,0.9411764705882353,0.0006337006343528628,0.008852792418736375,0.004426396209368188,0.08960660513916992,0.8918251140200617,0.020907787417629574,0.5932539682539683,2.0,0.3692274561470629,0.08051499468274415
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,0.5,0.46526639344262294,0.21302003081664098,0.9934640522875817,2.1036933048890205e-06,0.008767958077137676,0.004383979038568838,0.08879903956603734,0.8922556853845363,0.020899294573369972,0.5932539682539683,2.0,0.3626636653160641,0.07884510041913018
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.0,0.46526639344262294,0.21302003081664098,0.9934640522875817,2.4463226509396918e-05,0.00876611093778318,0.00438305546889159,0.08879135154979492,0.8923109406448815,0.020891249234946167,0.5922619047619048,2.0,0.3633818517485626,0.07876633305568248
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_broadening,1.5,0.46526639344262294,0.21287878787878786,0.9869281045751634,6.0677917645080015e-05,0.008772838157142124,0.004386419078571062,0.08880298375768865,0.892315890884703,0.020885099790304902,0.5902777777777778,2.0,0.3714176046331966,0.08055072993738577
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,0.5,0.21311475409836064,0.19696969696969696,0.8562091503267973,0.019277041777968407,0.012237628015591428,0.006118814007795714,0.10624690720892947,0.8649158899217703,0.021184277058589884,0.5674603174603174,2.0,0.4577635984822434,0.09995535016059875
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,composite,1.0,0.216069993571199,0.20894894579105103,0.738562091503268,0.06385508179664612,0.022275450455443824,0.011137725227721912,0.13950967773447887,0.7672397639611639,0.02161784962422949,0.5297619047619048,2.0,0.40848244614204837,0.10677588236285374
