best_epoch,best_validation_loss,bottleneck_dimension,channels,clean_median_absolute_peak_prominence_change,clean_median_absolute_relative_peak_width_change,clean_median_peak_shift_cm1,clean_reconstruction_first_derivative_mae,clean_reconstruction_median_row_correlation,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_repeatable_peak_recall,configuration,corrupted_latent_cosine_drift,corrupted_median_absolute_peak_prominence_change,corrupted_median_absolute_relative_peak_width_change,corrupted_median_peak_shift_cm1,corrupted_prediction_agreement,corrupted_reconstruction_first_derivative_mae,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_repeatable_peak_recall,corrupted_target_balanced_accuracy,curriculum,execution_fingerprint,inner_fold,instrument_probe_increment_delta,latent_cross_instrument_separation_margin,latent_instrument_probe_increment,latent_same_master_cross_instrument_distance,latent_sensor_probe_increment,latent_target_balanced_accuracy,latent_target_macro_f1_supported,latent_target_macro_f1_union,loss_name,model_family,n_train,n_validation,outer_fold,parameter_count,raw_instrument_probe_increment,raw_same_master_cross_instrument_distance,raw_sensor_probe_increment,raw_target_balanced_accuracy,representation,run_identifier,run_seed,same_master_distance_delta,sensor_probe_increment_delta,stage,state_sha256,subset,target_balanced_accuracy_delta_from_raw
91,0.0133658928128007,64,8x16,0.0764940181688871,0.3403861179286314,2.0,0.0231729679279011,0.932094758207405,0.0067293738165311,0.0033646869082655,0.0688062778012248,0.3710506980161646,c8x16_z64_spectral_composite_mixed_uniform,0.0187313929200172,0.0775540550239384,0.4608411308979516,2.0,0.8034188034188035,0.0232078124075804,0.9306539314271488,0.0091924657953125,0.0045962328976562,0.0766399854305865,0.3673769287288758,0.6522675736961452,mixed_uniform,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,2,-0.0972663139329805,0.136422835955483,0.5187169312169313,0.4356396674291493,0.465834457939721,0.7125850340136054,0.6665698574353351,0.6665698574353351,spectral_composite,dae,363,117,0,723889,0.6159832451499119,0.7343894507846789,0.4835582546108861,0.768140589569161,arpls_minmax,strict_core__o0__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,423005967,-0.2987497833555296,-0.017723796671165,dae_search_core,31603266a305bb49912d478a742143bef6a0fb943b8ac39012ea3a244f5a8432,strict_core,-0.0555555555555555
99,0.0128676053693788,64,8x16,0.0684386845678091,0.3976760391313239,2.0,0.0231866751070811,0.935102751731523,0.0065564048312981,0.003278202415649,0.0679300795062137,0.3886847905951506,c8x16_z64_spectral_composite_mixed_progressive,0.024228123947978,0.0795134454965591,0.3691928795978976,2.0,0.7777777777777778,0.0232056129048764,0.9303715031015004,0.0091932306165056,0.0045966153082528,0.0774251155237841,0.3688464364437913,0.6804138321995464,mixed_progressive,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,2,-0.0630842151675485,0.1437766026013722,0.5528990299823633,0.50984832964991,0.4795096716149348,0.7526927437641723,0.6985825908927393,0.6985825908927393,spectral_composite,dae,363,117,0,723889,0.6159832451499119,0.7343894507846789,0.4835582546108861,0.768140589569161,arpls_minmax,strict_core__o0__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1550340200,-0.2245411211347688,-0.0040485829959513,dae_search_core,3ed31074a8a96a35fdb713c55fe492acf4243b6f8a29c288bba13fd3a6c391b9,strict_core,-0.0154478458049887
95,0.0095609198013941,64,16x32,0.0482246875762939,0.2679122307296205,2.0,0.0160223645935081,0.9778797965180076,0.0048368671957465,0.0024184335978732,0.0558653910019305,0.6681318681318681,c16x32_z64_spectral_composite_gaussian_only,0.0506307929754257,0.0637045009061694,0.3293481427824641,2.0,0.7333333333333333,0.0168143226790949,0.870062597576775,0.0177325210096786,0.0088662605048393,0.1121356578018132,0.6615384615384615,0.6391178266178266,gaussian_only,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,3,-0.0005208333333333,0.1026218103902483,0.6427083333333334,0.475569693462832,0.4529919495708969,0.698046398046398,0.6913340494703227,0.6913340494703227,spectral_composite,dae,360,120,0,1450273,0.6432291666666667,0.773200692726182,0.4092955874534821,0.7001068376068377,minimal_minmax,strict_core__o0__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,210544240,-0.2976309992633499,0.0436963621174147,dae_search_core,be23ac8340a77a4961731148ef35444cd446063e0d30df03336050f86d6ef8a2,strict_core,-0.0020604395604396
81,0.0121701997394363,64,16x32,0.0510339317843318,0.2950429327932019,2.0,0.0161790174161907,0.9644047068134084,0.0062605651517173,0.0031302825758586,0.064577201192789,0.6945054945054945,c16x32_z64_spectral_composite_mixed_uniform,0.0278282761573791,0.0556020848453044,0.2874214686403769,2.0,0.8666666666666667,0.0163573457371428,0.9457343610422896,0.0087787997410291,0.0043893998705145,0.0795848621952215,0.6791208791208792,0.5863553113553114,mixed_uniform,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,3,-0.0265625,0.117394432209913,0.6166666666666667,0.5841836381208646,0.4078909394698867,0.6503205128205128,0.6435901765688999,0.6435901765688999,spectral_composite,dae,360,120,0,1450273,0.6432291666666667,0.773200692726182,0.4092955874534821,0.7001068376068377,minimal_minmax,strict_core__o0__i3__minimal_minmax__c16x32_z64_spectral_composite_mixed_uniform,2008698315,-0.1890170546053173,-0.0014046479835954,dae_search_core,54aefecfd6e81de61a36368667006db03b1acfd1aca4b3aafc9d505e51911122,strict_core,-0.0497863247863248
80,0.0119718238090475,64,16x32,0.0496472492814064,0.2664372235546475,2.0,0.0159371109146644,0.9674527022325234,0.0061427736083677,0.0030713868041838,0.0639398754953186,0.6747252747252748,c16x32_z64_spectral_composite_mixed_progressive,0.0266315508633852,0.0696198754012584,0.2692162685334163,2.0,0.825,0.0161132559123721,0.9407623789293031,0.009242907922322,0.004621453961161,0.0806084454566864,0.6813186813186813,0.6321428571428571,mixed_progressive,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,3,-0.0328125000000001,0.0933111914271048,0.6104166666666666,0.4373845690405452,0.413116883116883,0.6441239316239316,0.6410066324512328,0.6410066324512328,spectral_composite,dae,360,120,0,1450273,0.6432291666666667,0.773200692726182,0.4092955874534821,0.7001068376068377,minimal_minmax,strict_core__o0__i3__minimal_minmax__c16x32_z64_spectral_composite_mixed_progressive,2145304227,-0.3358161236856367,0.0038212956634008,dae_search_core,fee4608d0284b95aa8b2bfe3576084f302c1bbe97782671101e3e891b077222e,strict_core,-0.0559829059829061
100,0.0106751994540294,64,8x16,0.048619233071804,0.2394893395378323,2.0,0.0183228876749899,0.9620246399655944,0.005161682993546,0.002580841496773,0.0625625303121327,0.5363247863247863,c8x16_z64_spectral_composite_gaussian_only,0.063249759376049,0.0756972171366214,0.3400734303271782,2.0,0.6333333333333333,0.0190807680575964,0.8665082911357358,0.0135407725841562,0.0067703862920781,0.1106761500483946,0.5,0.5983974358974359,gaussian_only,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,3,-0.0588541666666666,0.1519439631545297,0.5366815476190476,0.5013334182175723,0.4526744892534367,0.6628968253968255,0.6576644439343007,0.6576644439343007,spectral_composite,dae,360,120,0,723889,0.5955357142857143,0.6775316464734245,0.3809622541201489,0.682142857142857,arpls_minmax,strict_core__o0__i3__arpls_minmax__c8x16_z64_spectral_composite_gaussian_only,1297611971,-0.1761982282558521,0.0717122351332877,dae_search_core,b93ee4218e89be294bac7b52f05109508a0fa089b5cb8f7c6cb8aeead32c6839,strict_core,-0.0192460317460315
98,0.0121670919780929,64,8x16,0.0549405924975872,0.2988489317499804,2.0,0.0182925294173668,0.9622776808058868,0.0060150768513374,0.0030075384256687,0.0673837729793216,0.5053418803418803,c8x16_z64_spectral_composite_mixed_uniform,0.0142171820625662,0.0654151774942874,0.2623036922456477,2.0,0.875,0.0183801939656394,0.9545193513738606,0.0076335458235759,0.0038167729117879,0.0765500938666799,0.5074786324786325,0.6503968253968254,mixed_uniform,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,3,-0.0744791666666666,0.1776745226863053,0.5210565476190476,0.4853338966002831,0.4408599149388624,0.6861874236874236,0.686577171005955,0.686577171005955,spectral_composite,dae,360,120,0,723889,0.5955357142857143,0.6775316464734245,0.3809622541201489,0.682142857142857,arpls_minmax,strict_core__o0__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,78456293,-0.1921977498731413,0.0598976608187135,dae_search_core,49d5625b38bb1e729c49821449215dcdd55972ba2a6dfc2761c27a3c90022a05,strict_core,0.0040445665445665
98,0.0122355736792087,64,8x16,0.0594306029379367,0.238467790587217,2.0,0.0182535441376731,0.9589478217947636,0.0061054017358635,0.0030527008679317,0.06799568058965,0.5032051282051282,c8x16_z64_spectral_composite_mixed_progressive,0.0187903009355068,0.0671278461813926,0.2487734886029335,2.0,0.8916666666666667,0.0184045963943494,0.9505582369240828,0.0079857331250279,0.0039928665625139,0.0785227296991689,0.4989316239316239,0.6223901098901098,mixed_progressive,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,3,-0.134375,0.1751085125683539,0.4611607142857142,0.4582943318190274,0.3936606668185616,0.6273046398046398,0.6213691068135603,0.6213691068135603,spectral_composite,dae,360,120,0,723889,0.5955357142857143,0.6775316464734245,0.3809622541201489,0.682142857142857,arpls_minmax,strict_core__o0__i3__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1802922472,-0.219237314654397,0.0126984126984126,dae_search_core,289ff828c629760df03f75e9ec4cd6ef83239cc780f9b037b7d8078b80414261,strict_core,-0.0548382173382172
89,0.0106190986510726,64,16x32,0.0565496981143951,0.3006677022826518,2.0,0.0185968481428857,0.9772930931184024,0.0056700965645534,0.0028350482822767,0.059178552564227,0.5355987055016181,c16x32_z64_spectral_composite_gaussian_only,0.050953272730112,0.068471061065793,0.3309697317767395,2.0,0.7096774193548387,0.0191389073860109,0.8566286096158429,0.0188542105179876,0.0094271052589938,0.1108834910059358,0.4983818770226537,0.5484682401975635,gaussian_only,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,4,-0.0978835978835979,0.0714511981816542,0.6046296296296296,0.3112043210240297,0.341734360410831,0.6345625969686121,0.6250055039091584,0.6250055039091584,spectral_composite,dae,356,124,0,1450273,0.7025132275132275,0.7498145875542663,0.4090943043884221,0.6439197811378262,minimal_minmax,strict_core__o0__i4__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,671774340,-0.4386102665302366,-0.067359943977591,dae_search_core,e1ef0a52d91e8ab699303e586e9afc82ae9f1b255f8f0225245072ab1cc36210,strict_core,-0.0093571841692141
75,0.0121740012639953,64,16x32,0.0551266316324472,0.2658248973744612,2.0,0.0185245240490553,0.9690984240619248,0.0063633976026306,0.0031816988013153,0.0640236416704882,0.5258899676375405,c16x32_z64_spectral_composite_mixed_uniform,0.0227754935622215,0.0517290942370891,0.3141167693188427,2.0,0.7661290322580645,0.018579011580604,0.942033013784674,0.0090856023919831,0.0045428011959915,0.0782216091136111,0.5129449838187702,0.559380938610262,mixed_uniform,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,4,-0.0268518518518517,0.0649351211371024,0.6756613756613757,0.3801186503365982,0.3550746965452849,0.6476854912005289,0.6477173620030763,0.6477173620030763,spectral_composite,dae,356,124,0,1450273,0.7025132275132275,0.7498145875542663,0.4090943043884221,0.6439197811378262,minimal_minmax,strict_core__o0__i4__minimal_minmax__c16x32_z64_spectral_composite_mixed_uniform,505177302,-0.3696959372176681,-0.0540196078431371,dae_search_core,95f9bee14206191502dd73621945c6655d6b29bba3c9a52a16f078ec12780535,strict_core,0.0037657100627026
84,0.0115391855098066,64,16x32,0.0469552278518676,0.2899905104424342,2.0,0.0186015871276169,0.9740047948922144,0.0057630263955649,0.0028815131977824,0.0593475606826625,0.551779935275081,c16x32_z64_spectral_composite_mixed_progressive,0.0291166957467794,0.0520127825438976,0.3661664967111769,2.0,0.7983870967741935,0.0187350663781538,0.9519500147647112,0.0088252144455985,0.0044126072227992,0.0754940512113525,0.5355987055016181,0.6238719509396201,mixed_progressive,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,4,-0.0210317460317459,0.1221151745505548,0.6814814814814816,0.567009313161983,0.4657282913165267,0.6667447005792871,0.6583938761066307,0.6583938761066307,spectral_composite,dae,356,124,0,1450273,0.7025132275132275,0.7498145875542663,0.4090943043884221,0.6439197811378262,minimal_minmax,strict_core__o0__i4__minimal_minmax__c16x32_z64_spectral_composite_mixed_progressive,1375437009,-0.1828052743922833,0.0566339869281046,dae_search_core,0d292eee322a06634b408d92394689440f560b4a87699b7bd52b098a04f7926c,strict_core,0.0228249194414609
100,0.0107396760835282,64,8x16,0.0570950829423964,0.2759859078862658,2.0,0.0205011502188939,0.9612322310112382,0.0054522000421645,0.0027261000210822,0.0594621561077773,0.5065502183406113,c8x16_z64_spectral_composite_gaussian_only,0.0715302377939224,0.085981642245315,0.4221677692011528,2.0,0.7661290322580645,0.0213043941257597,0.8314850288684736,0.0141607192781898,0.0070803596390949,0.1115275559378424,0.4620087336244541,0.6290462878808744,gaussian_only,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,4,-0.0914021164021163,0.1765363210535213,0.5242724867724868,0.4426024028035097,0.3819981325863678,0.6970878432344598,0.6884546867976615,0.6884546867976615,spectral_composite,dae,356,124,0,723889,0.6156746031746032,0.6494197382483371,0.4046498599439777,0.6608571566278334,arpls_minmax,strict_core__o0__i4__arpls_minmax__c8x16_z64_spectral_composite_gaussian_only,875408575,-0.2068173354448274,-0.0226517273576098,dae_search_core,5260384e95d3ed39b3f3750cdd7902121216a1557ccdac7ccaf15be12a8efcc9,strict_core,0.0362306866066264
98,0.0124138506850407,64,8x16,0.0548103521286975,0.2459311949567075,2.0,0.020291787238003,0.9378153196644802,0.0060347531337739,0.0030173765668869,0.0669904959478277,0.4462882096069869,c8x16_z64_spectral_composite_mixed_uniform,0.0197494272142648,0.0621942430734634,0.2859396806498119,2.0,0.8225806451612904,0.0203696583053237,0.9349026712926404,0.0078944298145864,0.0039472149072932,0.0748093500083185,0.4384279475982532,0.631448125809028,mixed_uniform,0cd3b1c73b573f81b61d8c3f15aa06005b82901ed26b4da852351fa52a7b7d84,4,-0.1390873015873015,0.1706930199743336,0.4765873015873016,0.3511581436146137,0.3623155929038282,0.6761018847485013,0.6671271266562849,0.6671271266562849,spectral_composite,dae,356,124,0,723889,0.6156746031746032,0.6494197382483371,0.4046498599439777,0.6608571566278334,arpls_minmax,strict_core__o0__i4__arpls_minmax__c8x16_z64_spectral_composite_mixed_uniform,1577246397,-0.2982615946337233,-0.0423342670401495,dae_search_core,502605930440713cc758add0fce400597386f46f2b10ca044def65cde4f4e655,strict_core,0.0152447281206679
