stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row148,0.0001589866822881318,7.94933411440659e-05,0.013587660570840227,0.9979125125998399,0.0021157471884453117,3,3,1,1,2.0,0.16029415186907417,0.013803347945213318
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row150,0.00028690565312753334,0.00014345282656376667,0.01582990453624774,0.9961774215010665,0.0026117856022236604,9,8,3,3,1.5,0.1740805863243413,0.018270187079906464
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row156,0.0013965896858839076,0.0006982948429419538,0.024584486938258043,0.9827080375778753,0.007013690351741388,15,12,8,8,1.0,0.2307231079763938,0.06794135272502899
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row157,0.0013071816272470368,0.0006535908136235184,0.020014475774120515,0.9859415840676479,0.006244673664082906,10,5,3,3,1.0,0.13464163069123708,0.06463921070098877
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row159,0.0017015787540305628,0.0008507893770152814,0.041454160035495846,0.9831697701027972,0.004361257732712797,11,10,8,8,2.0,0.0894402994100715,0.059321701526641846
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row162,0.00028884404976549724,0.00014442202488274862,0.013501628995346463,0.996441431026199,0.00244505749009217,10,9,0,0,1.0,0.15387894593859378,0.011613905429840088
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row214,0.0029161511622381427,0.0014580755811190713,0.09045068620134798,0.8700084842253017,0.018008967999256647,74,8,2,2,2.0,1.1729053223324764,0.10441528214141726
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row219,0.0003982279464350232,0.0001991139732175116,0.013139890018826329,0.9982033094948656,0.0023008755292435778,1,0,0,0,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row220,0.018078321590316557,0.009039160795158279,0.09906222425528499,0.6086896408006609,0.055808845660566084,148,23,0,0,3.0,2.5036054930663547,0.1482342779636383
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row222,0.00035097415394809385,0.00017548707697404692,0.011862621754051398,0.9984769393431894,0.002322014481095331,2,1,1,1,0.0,0.1725324962265396,0.00961611419916153
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row228,0.0007540110795882517,0.0003770055397941259,0.018163513958554943,0.9960168346968806,0.003215106621916805,1,0,0,0,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row242,0.0033331434366739845,0.0016665717183369923,0.06307413609234429,0.9663350918994404,0.009318307118114067,28,13,0,0,2.0,0.1279228868739514,0.0708036832511425
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row245,0.00020172285573709245,0.00010086142786854623,0.03065510646977099,0.9937797316604822,0.0027678525396082217,11,7,3,3,1.0,0.18348297167744793,0.011831714771687984
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row251,0.002213490811908815,0.0011067454059544076,0.09730868635755058,0.8650792599270992,0.019426207678313535,96,10,3,3,2.0,0.28917115186277126,0.05455845221877098
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row262,0.0012215277041966466,0.0006107638520983233,0.04149612070854968,0.9870233474866784,0.007579930180467532,21,11,1,1,2.0,0.18021650168135794,0.0458923876285553
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row275,0.0004594822650827822,0.0002297411325413911,0.04738803877678642,0.9845239448592789,0.004417176925302815,15,5,2,1,1.0,0.016925482598725148,0.023076102137565613
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row304,0.00025207729030065636,0.00012603864515032818,0.01703328961643838,0.9978482800970019,0.002452035634445825,5,0,0,0,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row307,0.00032055910199007463,0.00016027955099503732,0.021786484260212416,0.9962154328137727,0.0030396274690117154,4,1,0,0,1.0,0.22727034116571052,0.1609964221715927
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row321,0.0009044103110883903,0.00045220515554419516,0.01929206235931549,0.9940918141297527,0.003128112536505796,4,3,0,0,1.0,0.10355259397018796,0.00715753436088562
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row327,0.001911878461043187,0.0009559392305215935,0.07571843381947696,0.9326969750578251,0.01517070744753125,63,11,3,3,2.0,0.2710869541943031,0.05142425745725632
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row332,0.0062389553442600675,0.0031194776721300338,0.11256579568977561,0.752417056919378,0.027882595988589207,119,16,0,0,3.0,1.238646390333599,0.0544723286293447
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row338,0.0016645329406252134,0.0008322664703126067,0.036717201353519933,0.9886386442387329,0.004655902924532711,12,8,0,0,2.5,0.11148291964464527,0.044066959992051125
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row341,0.0008376266046981097,0.00041881330234905484,0.029991774085927562,0.9928695042036079,0.004316271223443827,13,8,2,2,2.0,0.1209773267823896,0.03275042213499546
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row344,0.0017512204975163306,0.0008756102487581653,0.07738396178055836,0.8934858624813405,0.017634893017155782,77,11,4,4,2.0,0.5654445288797901,0.045413896441459656
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row387,0.0008203984400975244,0.0004101992200487622,0.03664087594771541,0.9742646480279574,0.01272965374668794,56,9,3,3,2.0,1.0287017235088887,0.05120573192834854
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row388,0.0009781558868604552,0.0004890779434302276,0.05876336756399367,0.9597273766103002,0.013824165312377902,64,8,6,5,2.0,0.35847855882433877,0.07038207829464227
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row392,0.0023704069421591058,0.0011852034710795529,0.028138923210495527,0.9846161980646905,0.027152396848292223,113,7,4,1,2.0,1.5824039961039094,0.07782751321792603
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row393,0.017793800532550853,0.008896900266275426,0.12628276679203043,0.4154737979355225,0.056209810059850235,143,21,21,7,2.0,2.504583065490725,0.12476158142089844
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row394,0.0015611347756628792,0.0007805673878314396,0.02362129860081704,0.9910048506271896,0.019543971037492155,95,6,7,2,3.5,2.9579535202009914,0.06866450607776642
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row397,0.001485918787043493,0.0007429593935217465,0.06630525110647775,0.9434162455639152,0.014761031551575538,59,9,4,3,2.0,0.7838378694355931,0.0933472664328292
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row398,0.0010251967184797585,0.0005125983592398792,0.037486282808748696,0.9703717342772807,0.016513459401072135,73,9,4,4,3.0,0.46959952139270533,0.027827858924865723
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row401,0.003859716926290431,0.0019298584631452155,0.02674503401562821,0.8998270980072323,0.006358524092606135,8,5,3,3,2.0,0.5233207047313984,0.049732863903045654
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row403,0.0008856169051577763,0.00044280845257888815,0.04075946020770256,0.9888675848726992,0.002559200919043048,9,3,3,1,2.0,0.07810037356889671,0.02559712529182434
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row404,0.000707093645104574,0.000353546822552287,0.014866916382762546,0.9969464784373585,0.0038145691987925344,10,9,4,4,1.0,0.244891465429936,0.015682697296142578
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row406,0.0004987516674723845,0.00024937583373619226,0.027997467287975707,0.9951108010573384,0.002188043948070637,8,4,2,2,3.0,0.1621233861980962,0.023725947132334113
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row408,0.00036948965539324074,0.00018474482769662037,0.027143152960980733,0.9957225001963104,0.0021130091946698873,4,2,1,0,3.0,0.16469592105479677,0.01485162740573287
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row411,0.0005316323564773597,0.00026581617823867983,0.013826070076632477,0.9974576896376167,0.00369508150366268,9,5,4,3,1.0,0.15092877655740522,0.024194583296775818
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,session3_row412,0.0004847916610951757,0.00024239583054758786,0.030430159068524833,0.9939815961743945,0.0028311704862556196,9,6,1,1,2.0,0.1020147146513733,0.03341452335007489
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row14,0.00018945660657286681,9.472830328643341e-05,0.012357591772711611,0.9985338811829513,0.0021116602383387676,3,1,0,0,3.0,0.06836306150435953,0.012136504054069519
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row16,0.0003801144453906067,0.00019005722269530335,0.021696079244202273,0.996740225093015,0.0019779999986141257,1,1,0,0,0.0,0.021759805123211205,0.05990055203437805
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row17,0.00018657318565186548,9.328659282593274e-05,0.012044741791861057,0.9986007727433179,0.001944618122652173,0,0,0,0,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row20,0.020578587503131143,0.010289293751565572,0.17116234487672305,0.6728786661296849,0.03512463197112083,110,16,0,0,2.5,1.8808914783649056,0.15909694880247116
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row21,0.007950931579780036,0.003975465789890018,0.137368096160535,0.8466953339318858,0.016900660567329657,70,15,3,3,2.0,0.20418560639283678,0.1048278771340847
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row48,0.00024669948163848936,0.00012334974081924468,0.014106236147099356,0.9979099856905846,0.0032245267101097853,0,0,0,0,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row63,0.01911113135362941,0.009555565676814705,0.10173077250734186,0.5433865911871802,0.058422276734407724,135,24,1,1,3.0,2.114459757985421,0.14814434945583344
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row74,0.0013507198944960038,0.0006753599472480019,0.041293573383514644,0.9817753596875892,0.003063815569870972,4,0,2,0,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row75,0.0031856317745791863,0.0015928158872895932,0.03817240404321307,0.969391976449382,0.020793134150361377,90,9,6,1,4.0,0.835572323225241,0.1111358217895031
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row76,0.0019742413226031662,0.0009871206613015831,0.025551067818841398,0.9856174360901638,0.023361855590982097,114,7,7,1,3.0,3.952251218617808,0.054962992668151855
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row77,0.0021182667807408597,0.0010591333903704299,0.02409183387703999,0.9855570106035143,0.02740656440944544,123,7,14,3,4.0,1.4956009610886922,0.10939937829971313
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row78,0.00224124430802935,0.001120622154014675,0.028078384782380873,0.9833691105059732,0.02768288742484791,128,6,11,0,2.0,4.4225582961932375,0.06737415492534637
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row79,0.0029265779805721197,0.0014632889902860598,0.0348068834577821,0.9763194023961324,0.027494358041855904,117,7,15,3,1.0,2.531637430892774,0.07249999046325684
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row80,0.0070015710377087596,0.0035007855188543798,0.05247837715888725,0.9347123986683342,0.02765929520928434,108,9,12,3,4.0,1.545632553581674,0.09174737334251404
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row85,0.0023442132447090277,0.0011721066223545139,0.034650938185173626,0.9847151142959415,0.006350846361601725,11,1,2,0,1.0,0.21946498920736202,0.03240376338362694
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row87,0.0008407971210941231,0.00042039856054706156,0.02001396655362853,0.9948308146748716,0.002909496120742655,3,0,1,0,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row96,0.0012952147046305254,0.0006476073523152627,0.029131029700907862,0.9812244001450303,0.020035140947560908,94,6,10,4,2.0,0.519834283233883,0.09143519401550293
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row97,0.0032181399777241257,0.0016090699888620628,0.060962271903573464,0.9439568945244179,0.022554760965119516,98,9,8,4,2.0,1.504233904676553,0.1544070690870285
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row98,0.011747284560586515,0.0058736422802932575,0.10748689324164999,0.6815734234183627,0.047321931083965214,130,15,14,5,3.0,1.4450193446182966,0.211186152882874
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row99,0.0015222783928078782,0.0007611391964039391,0.06064585457882799,0.9475975266215159,0.016308795012799755,74,9,6,5,1.0,0.21414925200522217,0.07552022580057383
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row108,0.0005935851829013241,0.00029679259145066203,0.016229899337661308,0.9968182913387448,0.0028343940063080353,1,0,1,0,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row112,0.0006625218645110737,0.00033126093225553687,0.016288570549985372,0.9959953482143576,0.004127290314894968,7,2,1,0,2.0,0.27587952736815796,0.01847473531961441
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row128,0.002417342399716415,0.0012086711998582076,0.07220081605442792,0.9141474483218176,0.020188352786270635,88,8,3,2,2.5,0.09042079006452935,0.08195906225591898
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row130,0.0011030954908689556,0.0005515477454344778,0.022327086028639215,0.9790970116874909,0.0077315957405205285,13,8,5,5,2.0,0.21872202230897123,0.011278301477432251
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row131,0.0013683685297701193,0.0006841842648850596,0.018256154233775964,0.9858750579764518,0.004608723882452718,9,6,2,2,2.0,0.06469348262883287,0.028521999716758728
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row211,0.003953588393175573,0.0019767941965877864,0.07545392205261163,0.9231122315114023,0.027307317999324628,104,9,0,0,3.0,0.16689668532719232,0.11473996378481388
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row215,0.00025853608826470096,0.00012926804413235048,0.020876631084696624,0.9962255007484105,0.00553964377414169,11,10,1,1,0.0,0.05748290382429022,0.03252089722082019
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row235,0.00015452099546562614,7.726049773281307e-05,0.013860441048106551,0.9982946831089967,0.0014506655785122087,10,10,1,1,0.5,0.04290787036039186,0.016552584245800972
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session1_row255,0.0004348465047445313,0.00021742325237226565,0.01767548968358786,0.9953606281920444,0.00263350244553294,9,8,0,0,1.0,0.13477041620188807,0.017465747892856598
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row17,0.02120830897414731,0.010604154487073655,0.09681664269604559,0.5695977231600082,0.05680645279378431,140,23,0,0,3.0,2.833120061326549,0.13411027193069458
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row30,0.0001637561489198551,8.187807445992755e-05,0.011744659016892409,0.9985543694772101,0.0022177606633340475,6,2,1,1,2.0,0.02319371377599775,0.04206845164299011
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row34,0.0018927879196439085,0.0009463939598219542,0.07599235181241881,0.8990224428970186,0.018523649376080097,80,8,2,2,2.5,0.21369303058617434,0.10064671188592911
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row44,0.00022360980634366306,0.00011180490317183153,0.009697315376185746,0.9989024398654965,0.002424778560442584,0,0,0,0,,,
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row107,0.0032060632525842056,0.0016030316262921028,0.06744493158233976,0.9641156826988166,0.004146214013453573,15,12,1,1,1.5,0.09602988646862788,0.041062950156629086
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row108,0.00021290440786100209,0.00010645220393050104,0.0302109844425508,0.9936644187789325,0.0019144153309857107,15,12,2,2,0.5,0.1151792606967173,0.01490295585244894
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row113,0.0006214546684935457,0.00031072733424677285,0.03632902665425355,0.9908208621263428,0.003493719974607562,16,13,1,1,1.0,0.14905771710683763,0.02214205265045166
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row117,0.0002094788683797921,0.00010473943418989605,0.032206059020447986,0.9935020297521407,0.0018955680439103162,14,11,4,3,1.0,0.11824037235018257,0.011840194463729858
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row137,0.0014610886355005503,0.0007305443177502752,0.06772952663887778,0.9370748287474537,0.016719075476451378,80,7,4,4,3.0,0.3474965701937102,0.09894434548914433
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row142,0.004628784205462402,0.002314392102731201,0.09665435290409652,0.7895206778408919,0.027830073646172033,107,13,4,3,2.0,1.1015616849567373,0.122728630900383
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row143,0.004258508664000221,0.0021292543320001107,0.10386106802677296,0.8067611260907965,0.01901197528267013,79,10,5,4,3.5,0.7901495635449118,0.09586648643016815
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row146,0.01525054507907851,0.007625272539539255,0.09357465671996408,0.6502986434947341,0.05218406813959259,137,30,24,10,2.0,0.9356588814474772,0.15482061356306076
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row150,0.0011422309143885342,0.0005711154571942671,0.02259890221700037,0.987625129436726,0.017255856115204683,83,11,4,4,1.0,0.40957994054766567,0.05154350399971008
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row151,0.0015830844068847154,0.0007915422034423577,0.020771032136370132,0.9904489439206956,0.021915764508968486,116,6,8,1,1.5,1.5386783781931117,0.019664257764816284
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row154,0.0007025868474267904,0.0003512934237133952,0.02493226729663241,0.9672948759468413,0.007705378192476928,18,9,5,5,1.0,0.20700942509005293,0.03354655206203461
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row156,0.0005456687765779931,0.00027283438828899656,0.03804534652589319,0.9800761633558337,0.008079098141752183,23,6,3,3,1.5,0.3449840633723379,0.06385064125061035
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row162,0.0016604283705722958,0.0008302141852861479,0.06619925761305044,0.93261031390017,0.016808877248425103,71,10,7,5,2.0,0.24645306156372102,0.07322084391489625
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row183,0.0007291225539828977,0.00036456127699144883,0.025772042309181575,0.9864775996533166,0.010788781015601542,35,8,6,5,1.0,0.10034890053462747,0.024099484086036682
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row372,0.001858204590935601,0.0009291022954678005,0.026393566487057873,0.9764596447713749,0.006753704122799848,17,13,1,1,1.0,0.2016697526625898,0.0372786819934845
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row380,0.004954570685783648,0.002477285342891824,0.034521855739610176,0.9803364695840672,0.005863974085410259,13,4,1,1,3.5,0.5134320976170581,0.15124612674117088
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row389,0.00039352413366449334,0.00019676206683224667,0.011815766286648594,0.9973051951028209,0.002454732533411256,4,1,0,0,0.0,0.07659550692556288,0.011330783367156982
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session2_row394,0.0004627556197979008,0.0002313778098989504,0.009806912856585416,0.9972369572902084,0.0024700566433291118,2,1,0,0,4.0,0.023389258513216007,0.024773329496383667
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session3_row95,0.0028059340364231665,0.0014029670182115833,0.057621278044907895,0.9589774963496657,0.020341895809812872,77,11,7,7,3.0,0.1973813414917331,0.098747618496418
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session3_row101,0.0002437001310699237,0.00012185006553496185,0.016226101022559752,0.9964232846057519,0.0020994372209575626,5,4,0,0,0.5,0.17661859332592694,0.014501802623271942
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session3_row103,0.0003410720702356371,0.00017053603511781856,0.01942133402664528,0.9947617858593868,0.0017380762671694225,5,4,0,0,1.0,0.267575978293788,0.011321298778057098
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session3_row141,0.0003520992429031323,0.00017604962145156616,0.019634084259888784,0.9944431832322314,0.0017979792245647072,5,4,1,1,0.5,0.14634099266922784,0.015985757112503052
outer,nato_outer_o2__train_quality_pass__test_quality_pass,2,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,2718,session3_row146,0.0066861048427140244,0.0033430524213570122,0.05429516986673962,0.9547160520352197,0.00571670135707661,5,1,0,0,0.0,1.2219287117407631,0.005488783121109009
