configuration,curriculum,epoch,inner_fold,outer_fold,representation,run_identifier,run_seed,stage,subset,train_loss,validation_loss
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,35,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0146288486887078,0.0170085234806323
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,36,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0144648159190353,0.0168398956680654
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,37,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0141479787957026,0.016359434948645
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,38,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0137883466899971,0.0161795183761507
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,39,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0136705745392329,0.0159893665844813
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,40,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0135339730167092,0.0158363913034654
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,41,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0134809726427273,0.0159053849772765
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,42,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0133627144856512,0.0156903062493373
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,43,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0132475010124524,0.0157016763606896
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,44,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0131929468425268,0.0155382023678503
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,45,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.013118569188602,0.0154377552879671
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,46,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0128305778216097,0.0152551172157892
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,47,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0127685347119171,0.0150707315924203
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,48,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0127391976803458,0.0150625726415051
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,49,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0125297148408399,0.0149340441561916
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,50,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0124097179714075,0.0149398821796107
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,51,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0125315101837831,0.0149053624059017
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,52,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0126820545520077,0.014711003877923
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,53,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0123177885762235,0.0147086708591534
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,54,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0122808070071247,0.0145998914909159
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,55,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0122630269837807,0.0145295609950891
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,56,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0121194108013701,0.0144465562656649
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,57,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0119831908895577,0.0145886672628868
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,58,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0120461275337974,0.0144413054212291
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,59,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0120116826661383,0.014352675471614
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,60,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0120099510287464,0.0141870196765431
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,61,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.011722605881276,0.0140818694972584
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,62,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0116535684001215,0.0144470473751425
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,63,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0117640090355063,0.0141615245618626
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,64,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0116005425253955,0.0140904002767215
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,65,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0117052522544538,0.0139950498397278
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,66,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0115309245061149,0.0142230830497593
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,67,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0115457039419047,0.0139386582657949
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,68,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0115315948422607,0.013897845441969
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,69,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0114470686845851,0.0139170781287372
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,70,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0114217349765462,0.0143564470892405
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,71,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0114781531191415,0.0136913700888936
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,72,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0114970208140532,0.0137357872584436
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,73,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0112652195854246,0.0138563376206618
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,74,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0114389841768952,0.0138026306994705
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,75,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0113072067818177,0.0136617372831345
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,76,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0113486173814831,0.0134509237817464
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,77,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0111897288518057,0.0135874854973875
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,78,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0112939496828212,0.0136443675280763
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,79,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0111353888860723,0.0135002870781299
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,80,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0110859814053658,0.0136082280331697
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,81,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0109515077645442,0.0134703970681398
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,82,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.011188777071007,0.0135302525730087
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,83,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0110355271232309,0.0138007826928017
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,84,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0110164231039295,0.0136106110965976
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,85,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0109746296277773,0.0133389895065472
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,86,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0108179343318906,0.0136690167630584
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,87,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.011076359186342,0.0135364392294715
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,88,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0107052704957391,0.0136324581411531
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,89,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0108431672101109,0.0132979207918939
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,90,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0106537292469601,0.0135248320766239
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,91,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0107528625045856,0.0133048965810583
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,92,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0106130199434842,0.0132843248275482
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,93,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0105514125023757,0.0132195021813878
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,94,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0107746205874075,0.0135090162929816
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,95,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0104684148971711,0.0132010060593358
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,96,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0105841222954965,0.0133168505122646
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,97,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0107590071805521,0.0131902331884345
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,98,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0106644072256035,0.0141417735423415
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,99,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0108666257953363,0.0132306375835313
c8x16_z64_spectral_composite_mixed_progressive,mixed_progressive,100,2,1,arpls_minmax,strict_core__o1__i2__arpls_minmax__c8x16_z64_spectral_composite_mixed_progressive,1476973102,dae_search_core,strict_core,0.0108041450309242,0.0134445253250181
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,1,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0672607044572617,0.0546795646349589
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,2,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0517472568432434,0.0462034473816553
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,3,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0438922611493254,0.0423497507969538
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,4,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0400013816555894,0.0385016260047753
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,5,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0374295348327472,0.0372724331915378
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,6,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0360005120422514,0.035918603092432
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,7,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0342670645990245,0.0343285712103048
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,8,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0322179499505124,0.0322523010273774
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,9,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0298077504729079,0.0296700488775968
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,10,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0268198083982411,0.0262923467904329
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,11,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0234913318664416,0.0231895839174588
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,12,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0205211690302761,0.0202303943534692
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,13,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0183126317248952,0.0179858716825644
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,14,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0166215733897387,0.0165539885560671
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,15,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0153285935157935,0.015626055188477
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,16,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0145105504090988,0.0149835174903273
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,17,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0138077464053267,0.0142096827427546
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,18,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0132777454865925,0.0137303820500771
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,19,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0128546799468213,0.0133749704807996
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,20,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0125059933352354,0.0129436408480008
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,21,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0122889394620251,0.0127757742380102
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,22,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0120593921610862,0.0126553518076737
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,23,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0118572449565846,0.0126253242914875
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,24,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0117337861225465,0.0123085593183835
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,25,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.011465873909092,0.0121279284978906
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,26,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0112633708485695,0.0120132190485795
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,27,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0111521181746445,0.011947931535542
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,28,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0109815716115669,0.0118200443064173
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,29,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0108876614584937,0.0116603004435698
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,30,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0107630063237461,0.0115738999719421
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,31,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0106980766021856,0.0115220814943313
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,32,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0106534357662611,0.0114685603727897
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,33,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0105720843294827,0.0115248845890164
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,34,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0105297544810267,0.0114476718008518
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,35,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0104754270523952,0.011326877400279
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,36,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0103685698033541,0.0112840944901108
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,37,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0103102279256271,0.0112283244729042
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,38,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.010214114732895,0.0111130693306525
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,39,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0101345254180947,0.0111431555822491
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,40,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0100791162518073,0.0110368861506382
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,41,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0099924260926819,0.0109441644201676
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,42,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0099152802518234,0.0108959139635165
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,43,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0098266225764761,0.0108414663001894
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,44,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0098146417912375,0.0107688199728727
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,45,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0097561947259439,0.0107930752759178
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,46,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0097782950495527,0.0107555609196424
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,47,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.009681108612619,0.0107224723945061
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,48,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.009609929851482,0.0107358309129873
c16x32_z64_spectral_composite_gaussian_only,gaussian_only,49,3,1,minimal_minmax,strict_core__o1__i3__minimal_minmax__c16x32_z64_spectral_composite_gaussian_only,1890945806,dae_search_core,strict_core,0.0095904734307344,0.0106179929648836
