evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,gaussian_broadening,1.0,0.6838624338624338,0.7642879948914431,0.9782608695652174,4.937726407661103e-05,0.0068376386740867,0.0034188193370433,0.079045029600864,0.8737340200316963,0.027325776035028,,2.0,1.1202655635850804,0.0813126908615231,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,gaussian_broadening,1.5,0.6838624338624338,0.7642879948914431,0.9782608695652174,0.0001040036295307,0.0068377257324719,0.0034188628662359,0.0790981852944655,0.8736507095486403,0.0273220367482528,,2.0,1.245266325519632,0.0834227614104747,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,composite,0.5,0.6789021164021163,0.74281291463954,0.9347826086956522,0.006276624277234,0.007761642640605,0.0038808213203025,0.0809687713772373,0.8713168309181395,0.0273712718661995,,2.0,1.2215687989586934,0.0767848673276603,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,composite,1.0,0.6001984126984127,0.6593406593406593,0.8695652173913043,0.0259964484721422,0.0083932943117218,0.0041966471558609,0.0858275930036576,0.8706228651379013,0.0273669121523468,,2.0,1.2294829198473989,0.086828626692295,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,1729,composite,1.5,0.5168650793650794,0.5555555555555555,0.6739130434782609,0.0584211312234401,0.0133807960407408,0.0066903980203704,0.095093617107815,0.8581023243447733,0.0273946216889623,,2.0,1.3805392598369206,0.0871407981030643,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,scale_offset,0.5,0.6203703703703703,0.6881427707199032,0.9565217391304348,0.0042496477253735,0.0071451131625421,0.003572556581271,0.0802275568947785,0.8698001774633797,0.0272641599999555,,2.0,1.3507632758660555,0.0854970999062061,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,scale_offset,1.0,0.6203703703703703,0.7017879948914431,0.9130434782608696,0.0138368429616093,0.0079909102704715,0.0039954551352357,0.0858565625983502,0.8603756465836498,0.0272262658220458,,2.0,1.5591528140552515,0.0961821246892213,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,scale_offset,1.5,0.6312830687830687,0.7211640211640211,0.8695652173913043,0.0296807400882244,0.0108165067733368,0.0054082533866684,0.09208156636903,0.8687175026608307,0.0273238288688728,,2.0,1.3611386112136703,0.0940129794180393,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,0.5,0.6521164021164021,0.7214761040532366,0.9130434782608696,0.0019840390887111,0.0067639999440463,0.0033819999720231,0.0785662917421477,0.872087919393651,0.0272512950127302,,2.0,1.3318633965009363,0.0911827106028795,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,1.0,0.6521164021164021,0.7351213282247765,0.8695652173913043,0.0075949481688439,0.0066740765438145,0.0033370382719072,0.0786969137811459,0.8705961070699544,0.0272638462170201,,2.0,1.2531219862514242,0.0880065485835075,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,smooth_baseline,1.5,0.6997354497354497,0.7704154458718353,0.8043478260869565,0.0178070813417434,0.0068307364103737,0.0034153682051868,0.0799317371028403,0.8679947093883166,0.0273039686283592,,2.0,1.3202332425915655,0.0818080008029937,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,0.5,0.6203703703703703,0.7017879948914431,0.9347826086956522,0.0001527576387161,0.006780264543537,0.0033901322717685,0.0785627671814294,0.872119443936866,0.0272534326053016,,2.0,1.4756207332719076,0.0901161888614296,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,1.0,0.6570767195767195,0.7184109699536197,0.9130434782608696,0.0007636158261448,0.0067873161911458,0.0033936580955729,0.079057065851866,0.8708669219971354,0.027269903920419,,2.0,1.2887169460996457,0.0887448750436306,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_noise,1.5,0.6729497354497354,0.7388291517323776,0.8695652173913043,0.0017318375175818,0.0069247320853035,0.0034623660426517,0.0798218763646138,0.8652920589167177,0.0273016098659612,,2.0,1.380264380806155,0.0817060470581054,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,0.5,0.6044973544973544,0.6696242522013846,0.9782608695652174,5.629529186990112e-05,0.0067918737783452,0.0033959368891726,0.0784203668667766,0.8713493583972891,0.0272487918326058,,2.0,1.495853473356589,0.0905808545649051,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,1.0,0.6203703703703703,0.6925925925925926,0.9347826086956522,0.0002705014194361,0.0068064036287714,0.0034032018143857,0.0785681119905586,0.8706291192047612,0.0272494182791144,,2.0,1.3006381626565844,0.0954269059002399,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,isolated_spikes,1.5,0.6044973544973544,0.674074074074074,0.9565217391304348,0.0006457904237322,0.006787974354378,0.003393987177189,0.0787557704772864,0.8695848142647125,0.0272553186444428,,2.0,1.4084063546279162,0.0863441727124154,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,0.5,0.6253306878306878,0.702227844542835,0.9130434782608696,0.0005185837508179,0.0067800183150265,0.0033900091575132,0.078569685102002,0.8689578038416059,0.0272434482303008,,2.0,1.3336962787322024,0.0912401024252176,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,1.0,0.6362433862433862,0.7098339719029374,0.8913043478260869,0.0007493495941162,0.0068277151208748,0.0034138575604374,0.0786097344560654,0.8690343667578065,0.0272445855660277,,2.0,1.3898057802323376,0.0954149570316076,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,edge_filled_shift,1.5,0.6521164021164021,0.725925925925926,0.8913043478260869,0.0014873457839712,0.0068161931408963,0.0034080965704481,0.0789448651407116,0.8723375197448968,0.0272408101606437,,2.0,1.572863464847381,0.09422292932868,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,0.5,0.5886243386243386,0.6496812322583647,1.0,1.7863252651295625e-05,0.0067768876503465,0.0033884438251732,0.0783839992818764,0.8710439479348036,0.0272400097331824,,2.0,1.4926801965973056,0.0923148114234209,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,1.0,0.5886243386243386,0.6633264564299047,0.9782608695652174,0.0001759736478561,0.0067805246310302,0.0033902623155151,0.0784067764763485,0.8714235557145584,0.0272224983214099,,2.0,1.3999368888267454,0.0944185741245746,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,gaussian_broadening,1.5,0.5886243386243386,0.6541310541310542,0.9782608695652174,0.000388179149013,0.0067947571996597,0.0033973785998298,0.0784655318361606,0.8718607760964981,0.0272089097218848,,2.0,1.3197058842609577,0.0943797454237937,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,0.5,0.7255291005291005,0.7758559705715902,0.8260869565217391,0.0064693884924054,0.0075158345593669,0.0037579172796834,0.0807443972577328,0.8674175622424406,0.0272705062051919,,2.0,1.2574112147593368,0.0859579695388674,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,1.0,0.6468253968253967,0.7388888888888889,0.7608695652173914,0.028631318360567,0.0081185570778397,0.0040592785389198,0.0854281517195911,0.8591079995685904,0.0272808509788762,,2.0,1.470099654855733,0.0773855394218117,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,2718,composite,1.5,0.5681216931216931,0.6621148459383753,0.6521739130434783,0.0593427009880542,0.012464044734079,0.0062320223670395,0.0922637082470687,0.8570105055881424,0.0273197403169272,,2.0,1.3461277658198871,0.0847176881507039,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,0.5,0.6891534391534391,0.7721583652618135,0.8913043478260869,0.0046953936107456,0.0076906304971326,0.0038453152485663,0.0839355466812753,0.8629998876361615,0.0272275866253971,,2.0,1.437047573468432,0.0936546362936496,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,1.0,0.5783730158730158,0.6896825396825396,0.8260869565217391,0.0176284871995449,0.0086055694331855,0.0043027847165927,0.0884138846272497,0.8556964555283237,0.0271998879089781,,2.0,1.453680011168867,0.1034187283366918,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,scale_offset,1.5,0.5945767195767195,0.6798020692757535,0.8695652173913043,0.0337362699210643,0.0118743549162996,0.0059371774581498,0.0957266666579429,0.8578072827600247,0.0273237823771921,,2.0,1.3494616670877295,0.1029874198138713,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,0.5,0.6101190476190476,0.707983193277311,0.8695652173913043,0.0014548547333106,0.00703353690616,0.00351676845308,0.0809935731321032,0.8602643213408319,0.0272169252130644,,2.0,1.712967672148075,0.0955036915838718,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,1.0,0.689484126984127,0.784981684981685,0.7608695652173914,0.0055360882543027,0.0069368513333591,0.0034684256666795,0.0810037139192604,0.8591153993238727,0.027235834622331,,2.0,1.328201697726792,0.0976769863627851,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,smooth_baseline,1.5,0.7000661375661376,0.7790697674418605,0.6956521739130435,0.0130894817411899,0.007022995118035,0.0035114975590175,0.0818247209113291,0.8575051397054367,0.0272719485706674,,2.0,1.2236883393351103,0.1027879007160663,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,0.5,0.615079365079365,0.7258620689655172,0.9565217391304348,0.0001002368735498,0.0070592682740757,0.0035296341370378,0.0813398885982713,0.8605436534616018,0.0272116133818944,,2.0,1.3947980716985513,0.1066102348268032,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,1.0,0.5992063492063492,0.7036398467432949,0.9130434782608696,0.0004092817835044,0.0070496892810229,0.0035248446405114,0.0813749574408149,0.8602456747276886,0.0272160260748125,,2.0,1.404848604837833,0.1025900519452989,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_noise,1.5,0.615079365079365,0.7258620689655172,0.9565217391304348,0.0008709728717803,0.0070788136692184,0.0035394068346092,0.0816002567727309,0.8595291523324322,0.027227129789333,,2.0,1.3460619505885596,0.0939378160983324,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,isolated_spikes,0.5,0.615079365079365,0.7258620689655172,0.9565217391304348,5.515632437891327e-05,0.0070727171000138,0.0035363585500069,0.0813015594387457,0.8602997967862327,0.027209838636011,,2.0,1.3084587505756275,0.0992810260504484,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,isolated_spikes,1.0,0.615079365079365,0.7258620689655172,1.0,0.0002492355124559,0.0070734959102529,0.0035367479551264,0.0813969907046966,0.8586626000235249,0.0272111748243211,,2.0,1.4180839641050444,0.1015478540211916,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,isolated_spikes,1.5,0.615079365079365,0.7258620689655172,0.9347826086956522,0.0005772670847363,0.0070750428925775,0.0035375214462887,0.0815057856509922,0.8612998060266405,0.0272120138978618,,2.0,1.3911246668674997,0.0988992741331458,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,edge_filled_shift,0.5,0.615079365079365,0.7194104560622914,0.9565217391304348,0.0003195534518454,0.0070804551497048,0.0035402275748524,0.0813598002762207,0.8572522854597389,0.0272116753095527,,2.0,1.4685510502676644,0.0974578522145748,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,edge_filled_shift,1.0,0.5992063492063492,0.7097701149425287,0.9347826086956522,0.0004525081021711,0.0070720360809825,0.0035360180404912,0.0813175070082404,0.856725808549587,0.0272026651020648,,2.0,1.6858164570974692,0.0971279693767428,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,edge_filled_shift,1.5,0.615079365079365,0.7111561866125761,0.9565217391304348,0.0008581358706578,0.0070606959407881,0.003530347970394,0.0815103968737631,0.8625834435135622,0.027207401625054,,2.0,1.5155082821717027,0.0935624279081821,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_broadening,0.5,0.615079365079365,0.7258620689655172,0.9782608695652174,7.1162762651511e-06,0.0070787308992946,0.0035393654496473,0.0813199771570986,0.8601904932982596,0.0272054425425802,,2.0,1.3149822362110988,0.0993290720507502,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_broadening,1.0,0.615079365079365,0.7258620689655172,0.9782608695652174,8.511284249834716e-05,0.0070984824693264,0.0035492412346632,0.0814120004925723,0.8603672471067401,0.0271965483736334,,2.0,1.3633121326908673,0.1006980692036449,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,gaussian_broadening,1.5,0.6362433862433862,0.7342799188640973,0.9347826086956522,0.0002006603317568,0.0071119005940555,0.0035559502970277,0.0814846055474362,0.8603891982210132,0.0271904693307072,,2.0,1.5116500381781135,0.0967288631945848,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,0.5,0.6947751322751322,0.7706488000605648,0.8043478260869565,0.0065397517755627,0.0078775971194608,0.0039387985597304,0.0833449242765167,0.8593866198607656,0.027234692991656,,2.0,1.2036068385647751,0.1021459628827869,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,1.0,0.7374338624338623,0.7697387309790411,0.5652173913043478,0.0256895292550325,0.0089659919710173,0.0044829959855086,0.0879374317285243,0.8558061964140751,0.0272422564303031,,2.0,1.4340089041922468,0.0883933566510677,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-1,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,composite,1.5,0.605489417989418,0.6610017889087656,0.5652173913043478,0.0570082925260067,0.0141613190971847,0.0070806595485923,0.0967001456358373,0.847381808066233,0.0272946069158693,,2.0,1.5592368366834366,0.1009885668754577,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,0.5,0.6016326530612244,0.5224344962645455,0.979591836734694,0.0057224207557737,0.0146539449976514,0.0073269724988257,0.0965482299149115,0.4828645406449362,0.0423401022296726,,2.0,1.3899524026784893,0.1250183880329132,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,1.0,0.6130612244897958,0.5350333236742972,0.9285714285714286,0.0254211518913507,0.0198756340479667,0.0099378170239833,0.102559485809314,0.4749916291937576,0.0424025829727452,,2.0,1.3754807118437633,0.1197635605931282,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,scale_offset,1.5,0.5602040816326531,0.4936580638024944,0.8571428571428571,0.0687056928873062,0.0273920746083169,0.0136960373041584,0.1081956102686321,0.4868228710499748,0.0422093771012483,,2.0,1.4275576134857864,0.134336270391941,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,0.5,0.608140589569161,0.5431450838525267,0.8163265306122449,0.0135630806908011,0.0155069104531975,0.0077534552265987,0.1064280326345341,0.4243768428002145,0.0425930672570973,,2.0,1.2254426907278675,0.1176257729530334,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,1.0,0.5516326530612246,0.495531545951714,0.7142857142857143,0.0439347848296165,0.0199165594820882,0.0099582797410441,0.1233062192358196,0.3168319953334619,0.0429344350765069,,2.5,1.4437412606558602,0.11502331122756,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,smooth_baseline,1.5,0.5685034013605442,0.5010467651450426,0.5612244897959183,0.081445001065731,0.0258139638611609,0.0129069819305804,0.1398002170574427,0.2261105124057629,0.0433799336661368,,2.0,1.4345967750453326,0.1130667254328727,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,0.5,0.5659183673469388,0.510655730823798,0.9693877551020408,5.599126598099247e-05,0.0133565915508162,0.0066782957754081,0.0949575249011567,0.4937842521869213,0.0423479845256369,,2.0,1.3199941833177942,0.1194770168513059,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,1.0,0.5659183673469388,0.5105073497930641,0.9387755102040816,0.0002467449812684,0.0133732812945336,0.0066866406472668,0.0951011962735414,0.4945844889195607,0.0423540580423154,,2.0,1.2756350879645124,0.1148187443614006,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,gaussian_noise,1.5,0.5659183673469388,0.5036273474130838,0.9081632653061223,0.0005935126682743,0.0133778906151418,0.0066889453075709,0.0952718601466836,0.4947184564874191,0.0423628117356533,,2.0,1.3467863531159452,0.1271025687456131,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,0.5,0.5659183673469388,0.5140177283034426,0.9693877551020408,3.993511199951172e-05,0.0133599935195895,0.0066799967597947,0.0949693316087078,0.4932807723653999,0.0423531426117288,,2.0,1.343521804640582,0.1220560558140277,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.0,0.5659183673469388,0.5096190554028862,0.9693877551020408,0.0001835397270042,0.0133707031754899,0.0066853515877449,0.0950601968584093,0.4936202172390094,0.0423555697390173,,2.0,1.3140251132184395,0.1241023857146501,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,isolated_spikes,1.5,0.6016326530612244,0.5333505779934352,0.9693877551020408,0.0003834768140222,0.0133872445487463,0.0066936222743731,0.0951626699186736,0.491084496117196,0.0423544951409682,,2.0,1.3829114745219693,0.1211803331971168,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,0.5,0.6073469387755102,0.5352662429289556,0.979591836734694,0.0005549691268242,0.0134069353401706,0.0067034676700853,0.0952491335196752,0.4941654336157171,0.0423560472463364,,2.0,1.2921738890279886,0.1206482127308845,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain_transfer,domain,domain__strict_core__domain_only__instrument__Pendar-2,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,edge_filled_shift,1.0,0.6073469387755102,0.5339569160997731,0.9591836734693876,0.0008951273630373,0.0134089129482768,0.0067044564741384,0.095406108725351,0.4889511610795194,0.0423378686293341,,2.0,1.3239179695057166,0.123639278113842,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
