stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,1.0,0.6699829931972789,0.6338418176939885,0.7521367521367521,0.0511503703892231,0.010184251598017615,0.005092125799008807,0.0948807337933093,0.8379097360216591,0.02365310444939182,0.3938280675973549,2.0,0.4932731242714059,0.06901572644710541
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,smooth_baseline,1.5,0.553826530612245,0.5115774037700948,0.5982905982905983,0.08860862255096436,0.01440093453683261,0.007200467268416305,0.11013109762369999,0.7722685075108147,0.024117232228575876,0.3967670830271859,2.0,0.4602574582357136,0.08062318552401848
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,0.5,0.7723072562358276,0.7500187068510049,0.9743589743589743,8.651639654999599e-05,0.005625538360549526,0.002812769180274763,0.06141106937967945,0.9402000297552745,0.02302537682860042,0.4019103600293902,2.0,0.316854080206694,0.06618708465248346
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,1.0,0.8048469387755102,0.767344588991257,0.9401709401709402,0.00037315869121812284,0.005641814450960945,0.0028209072254804725,0.061539138191281484,0.9402413455991617,0.02303182881623389,0.4048493754592212,2.0,0.36221744105424336,0.06666906923055649
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_noise,1.5,0.7720238095238096,0.7495245495245495,0.9487179487179487,0.0008799469214864075,0.005680075246819199,0.0028400376234095997,0.06191868144858851,0.9392774220859841,0.023039787588343366,0.39897134459955913,2.0,0.30842432468475955,0.06893259659409523
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,0.5,0.7791099773242631,0.758422736683606,0.9914529914529915,6.255838525248691e-05,0.005621842884679127,0.0028109214423395635,0.06136672255656942,0.9406768105160518,0.023026623625784382,0.4004408523144746,2.0,0.31179750048807553,0.06708983890712261
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,1.0,0.8195861678004536,0.7848866751076775,0.9743589743589743,0.0002761401701718569,0.005629039517984373,0.0028145197589921865,0.06149759759490603,0.9401628071059032,0.023029396133772445,0.4004408523144746,2.0,0.2968083504297626,0.06640388257801533
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,isolated_spikes,1.5,0.7808106575963719,0.7618566618566619,0.9401709401709402,0.0005855081253685057,0.00564275199763077,0.002821375998815385,0.06171395354138237,0.9399179161296383,0.023033781191582885,0.4033798677443057,2.0,0.3229564386324461,0.06559381447732449
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,0.5,0.7888888888888889,0.7688936654049183,0.9316239316239316,0.0012398520484566689,0.005660705394754936,0.002830352697377468,0.06209161098171854,0.9409046084363913,0.02304317624342688,0.3967670830271859,2.0,0.35539826897137183,0.06744219455868006
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,1.0,0.7090986394557823,0.6754528111773449,0.8974358974358975,0.001900917966850102,0.005692637029800421,0.0028463185149002106,0.06279681419036333,0.9378148072173222,0.023049307682974966,0.39750183688464363,2.0,0.37498771580358514,0.06859218329191208
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,edge_filled_shift,1.5,0.7280895691609978,0.7030165394655624,0.8888888888888888,0.003230421571061015,0.005765898579017629,0.0028829492895088146,0.06362068666051848,0.9353862580458737,0.023069662307351267,0.39603232916972814,2.0,0.3748779810957124,0.07105420110747218
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,0.5,0.7723072562358277,0.7518004116402286,1.0,3.6582987377187237e-06,0.00561352791651743,0.002806763958258715,0.06133225697388003,0.940601007601868,0.02302237256650044,0.4026451138868479,2.0,0.31051467838003255,0.06675287196412683
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,1.0,0.7723072562358277,0.7518004116402286,1.0,2.5745130187715404e-05,0.005612541483975988,0.002806270741987994,0.06134569019326901,0.9405590050491675,0.02301955463061161,0.4019103600293902,2.0,0.3099578431114561,0.06679464224725962
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,gaussian_broadening,1.5,0.7723072562358277,0.7518004116402286,1.0,4.503614763962105e-05,0.005614788803320537,0.0028073944016602684,0.06137160507532867,0.9404824875399297,0.02301649111349112,0.3997060984570169,2.0,0.3411415616651945,0.06707018986344337
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,composite,0.5,0.7069727891156462,0.6794014937676416,0.8290598290598291,0.02427527867257595,0.007989897538834867,0.003994948769417433,0.07824957695002863,0.9210572933939868,0.023257474052902148,0.3923585598824394,2.0,0.36915214631885707,0.07236777432262897
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,composite,1.0,0.6249149659863945,0.5720786615334499,0.5982905982905983,0.06930435448884964,0.013837296931375127,0.0069186484656875635,0.10144604444173887,0.822241888060389,0.023649850785631678,0.36884643644379134,2.0,0.4416983696102326,0.08683514222502708
outer,nato_outer_o2__train_strict_core__test_strict_core,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,composite,1.5,0.55609410430839,0.5366089485401921,0.5555555555555556,0.13548146188259125,0.026046219245289777,0.013023109622644889,0.12432291991373207,0.7150192315107545,0.02435942981559622,0.3541513592946363,2.0,0.5469162138147774,0.08291088044643402
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,scale_offset,0.5,0.6675736961451247,0.6317291385108502,0.9401709401709402,0.002284376649186015,0.007194729573860042,0.003597364786930021,0.06430331513276262,0.97041023175374,0.019575142140919002,0.48576512455516013,2.0,0.4584384290380742,0.06498026568442583
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,scale_offset,1.0,0.624546485260771,0.6028780743066458,0.8888888888888888,0.011318701319396496,0.008120014994179909,0.004060007497089954,0.06679398173765119,0.9663901696881773,0.019589697812234318,0.4928825622775801,2.0,0.5069487420061838,0.059520745649933815
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,scale_offset,1.5,0.6441893424036281,0.6061921897387623,0.7692307692307693,0.025967711582779884,0.010460033513671975,0.005230016756835988,0.07164603384168373,0.9634654505880108,0.019650963219584802,0.4750889679715303,2.0,0.48531137084529696,0.06930593773722649
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,smooth_baseline,0.5,0.6968537414965985,0.6479791720393224,0.9145299145299145,0.004042255226522684,0.0072181108230373395,0.0036090554115186697,0.06479116293430776,0.9652569208685707,0.019570942724149415,0.49466192170818507,2.0,0.4491589365864966,0.06209656363353133
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,smooth_baseline,1.0,0.6833049886621315,0.6533096895897458,0.8547008547008547,0.014166075736284256,0.008549252185013043,0.004274626092506522,0.069210091276532,0.9526847551358781,0.01963683768896406,0.5106761565836299,2.0,0.41538738587842516,0.05614123493432999
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,smooth_baseline,1.5,0.6328514739229024,0.6030513850463611,0.8034188034188035,0.03304794058203697,0.01114912650011601,0.005574563250058005,0.08105487995490475,0.9182362099416159,0.01977193743067724,0.50355871886121,2.0,0.4105645415514082,0.05548807419836521
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_noise,0.5,0.6901927437641723,0.6441245679923394,1.0,0.0001030778294079937,0.006800017173755226,0.003400008586877613,0.06287644302136418,0.9714693071359197,0.01955399678607601,0.49466192170818507,2.0,0.4413631573301122,0.06568896537646651
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_noise,1.0,0.67531179138322,0.6254514618935314,0.9829059829059829,0.0005547598120756447,0.006949636337417459,0.0034748181687087295,0.063611702585112,0.971306898120602,0.01957247863582021,0.4893238434163701,2.0,0.3910892155749919,0.06065651215612888
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_noise,1.5,0.6850907029478458,0.631346526699667,0.9487179487179487,0.0014616647968068719,0.007227915659064513,0.0036139578295322564,0.06503840704586163,0.9694277099427495,0.019598961176165275,0.4928825622775801,2.0,0.43939616677213356,0.06101914122700691
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,isolated_spikes,0.5,0.6901927437641723,0.6441245679923394,1.0,5.519390106201172e-05,0.0067644085820293765,0.0033822042910146882,0.06265495867073545,0.9723655733143395,0.019549408620182892,0.4893238434163701,2.0,0.47046959789578136,0.05589037761092186
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,isolated_spikes,1.0,0.6842403628117913,0.6376785749609806,0.9914529914529915,0.00027450587367638946,0.006783700563241784,0.003391850281620892,0.0628010510498515,0.9709393736060211,0.0195506319754274,0.4928825622775801,2.0,0.4439455692099076,0.05811245157383382
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,isolated_spikes,1.5,0.6921768707482993,0.6458851262523233,0.9572649572649573,0.0005254669231362641,0.006814235238874788,0.003407117619437394,0.06298830234797133,0.9712147939851367,0.019560378306401626,0.4893238434163701,2.0,0.491032407354959,0.05687214434146881
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,edge_filled_shift,0.5,0.7020975056689343,0.653946957513977,0.9743589743589743,0.00040601970977149904,0.006768968827472086,0.003384484413736043,0.06279787072068987,0.9719196809107891,0.019551875276775363,0.4928825622775801,2.0,0.44027166604707346,0.06171293189981952
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,edge_filled_shift,1.0,0.6940192743764173,0.6431433285701308,0.9658119658119658,0.0007995239575393498,0.00676264796489248,0.00338132398244624,0.06265866448399819,0.9719196809107891,0.01954990830364129,0.4804270462633452,2.0,0.45416674758350706,0.06433892250061035
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,edge_filled_shift,1.5,0.7130102040816327,0.6601329336282432,0.9487179487179487,0.0011767423711717129,0.0068023513636963845,0.0034011756818481923,0.06303120746620319,0.9710966040529206,0.019553212786237235,0.4822064056939502,2.0,0.49927356804123496,0.06597121944651008
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_broadening,0.5,0.6901927437641723,0.6441245679923394,1.0,3.83013320970349e-05,0.006707666599953429,0.0033538332999767145,0.06251681560074938,0.972175259094041,0.01953837878304695,0.49466192170818507,2.0,0.4774515712721423,0.06295737251639366
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_broadening,1.0,0.7020975056689343,0.6533198700447843,0.9914529914529915,0.00048712073476053774,0.006655963277732025,0.0033279816388660124,0.06251956496981939,0.9723263419919935,0.019520246715728492,0.4875444839857651,2.0,0.4639649421526392,0.0655088722705841
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_broadening,1.5,0.7140022675736962,0.6652574036789277,0.9829059829059829,0.0012919107684865594,0.006675714540272825,0.0033378572701364124,0.06274861438893864,0.972247104079566,0.01950598924628117,0.48398576512455516,2.0,0.4637518572575383,0.06619093945482746
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,composite,0.5,0.6389455782312925,0.6067500123087191,0.9145299145299145,0.007337477058172226,0.007697519691078304,0.003848759845539152,0.06602792460885552,0.9625291278806679,0.019562904439205955,0.4875444839857651,2.0,0.40489357399216586,0.05866947188042104
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,composite,1.0,0.6407312925170068,0.5926052224863206,0.8376068376068376,0.02658109739422798,0.009498981039442292,0.004749490519721146,0.0736313938557969,0.9464623260214728,0.019619965260050498,0.4822064056939502,2.0,0.44905269727709446,0.07702906057238579
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,composite,1.5,0.5645408163265306,0.5229569941874798,0.7863247863247863,0.061923544853925705,0.016276026879125733,0.008138013439562867,0.09228125065925423,0.8996671494435222,0.019952143905735402,0.4483985765124555,2.0,0.5368908177240457,0.07626457123842556
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,scale_offset,0.5,0.7082482993197278,0.6796536796536797,0.9743589743589743,0.0023985677398741245,0.006669244559967004,0.003334622279983502,0.061426131524542425,0.9701525760118227,0.01938159648324051,0.505338078291815,2.0,0.34187095444610394,0.07051950879395008
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,scale_offset,1.0,0.6935090702947846,0.6666510295810477,0.8974358974358975,0.010975080542266369,0.008048020342193627,0.0040240101710968135,0.06470750464713101,0.9721592353994417,0.019398943611020746,0.498220640569395,2.0,0.3474692768706221,0.06850128155201674
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,scale_offset,1.5,0.6993197278911564,0.6632379139724647,0.8376068376068376,0.02506881020963192,0.010710908159519392,0.005355454079759696,0.0698448479393931,0.9657158434849346,0.019429406925756676,0.46441281138790036,2.0,0.3829434260296108,0.06635911762714386
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,smooth_baseline,0.5,0.7090986394557823,0.6833884082174096,0.9316239316239316,0.003406953066587448,0.006412946008744314,0.003206473004372157,0.06104441944276921,0.9700131845788981,0.019378363859286853,0.498220640569395,2.0,0.3686023389382349,0.06897037196904421
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,smooth_baseline,1.0,0.6902494331065759,0.6587059957609875,0.8547008547008547,0.012560554780066013,0.007372686912971547,0.0036863434564857736,0.0656598694433484,0.9590727453992927,0.01942399952039993,0.5106761565836299,2.0,0.42137408699763657,0.0733095034956932
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,smooth_baseline,1.5,0.6426303854875284,0.6158912171334531,0.7948717948717948,0.027978505939245224,0.00941344960589041,0.004706724802945205,0.0760552128438636,0.9496513849993379,0.019518713745330946,0.501779359430605,2.0,0.3707022434176501,0.0647268109023571
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_noise,0.5,0.7090986394557823,0.6801732955338584,0.9658119658119658,0.00010032123827841133,0.006253830384057843,0.0031269151920289215,0.05955061158339914,0.9727651806414531,0.01936321494335425,0.501779359430605,2.0,0.4362510131721022,0.06613078713417053
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_noise,1.0,0.702295918367347,0.6731678253481842,0.9658119658119658,0.0004908814444206655,0.006236882994155905,0.0031184414970779526,0.05949934064141126,0.9717852249339972,0.019372224734764125,0.505338078291815,2.0,0.2723617077674163,0.06599657144397497
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_noise,1.5,0.682312925170068,0.6490208204493919,0.9230769230769231,0.0012756407959386706,0.0062867312793233494,0.0031433656396616747,0.059730002382505726,0.9712485685136809,0.019386644504609384,0.5124555160142349,2.0,0.42290240925331507,0.06730009615421295
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,isolated_spikes,0.5,0.7090986394557823,0.6788166429362442,0.9829059829059829,2.9551167244790122e-05,0.006267747326046485,0.0031338736630232423,0.05969272402287653,0.9735495288960627,0.01936115734651901,0.5071174377224199,2.0,0.4508149525255906,0.06365609169006348
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,isolated_spikes,1.0,0.7150510204081632,0.6855905998763142,0.9914529914529915,0.00011194006947334856,0.006273978504238052,0.003136989252119026,0.059737398447662536,0.9732449126674905,0.019361248917177134,0.505338078291815,2.0,0.45289452556135096,0.06559470947831869
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,isolated_spikes,1.5,0.7297902494331066,0.7033135192603631,0.9743589743589743,0.0001882177166407928,0.00626584116100308,0.00313292058050154,0.05972042904555918,0.973463099755221,0.019364232645739454,0.501779359430605,2.0,0.3567952359391682,0.061214298009872437
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,edge_filled_shift,0.5,0.7218537414965985,0.6939574746883717,0.9829059829059829,0.000371411326341331,0.0062951921581113615,0.0031475960790556807,0.06004616988468664,0.9732921934327174,0.01936275383527762,0.5071174377224199,2.0,0.3669281217406789,0.06489530205726624
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,edge_filled_shift,1.0,0.7129251700680271,0.6822068174227642,0.9743589743589743,0.0006431738729588687,0.00629867044750138,0.00314933522375069,0.06000102430018558,0.9729238981124043,0.019368772655065234,0.501779359430605,2.0,0.35066827647651067,0.07033457612851635
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,edge_filled_shift,1.5,0.722704081632653,0.694723545011204,0.9572649572649573,0.0010621496476233006,0.0063493817083276494,0.0031746908541638247,0.0602026850916663,0.9737683547442337,0.019371680582444033,0.4928825622775801,2.0,0.4138839225255263,0.07183412462472916
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_broadening,0.5,0.7286564625850339,0.7018562463745189,0.9914529914529915,3.0149762096698396e-05,0.006270046750548717,0.0031350233752743587,0.059860810218100594,0.9732450827142752,0.01935378945816187,0.5088967971530249,2.0,0.4596978163774733,0.0648847222328186
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_broadening,1.0,0.7286564625850339,0.7018562463745189,0.9914529914529915,0.000422841461841017,0.006310930784412582,0.003155465392206291,0.060365269034743645,0.9730346821535889,0.019338212349524476,0.505338078291815,2.0,0.37686510725179984,0.06391333043575287
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_broadening,1.5,0.7465136054421767,0.7198674791252379,0.9743589743589743,0.0011987707111984491,0.006413890393918792,0.003206945196959396,0.061018458019541096,0.9727941489688685,0.019323979433079203,0.5,2.0,0.45047713244932663,0.06479025455973897
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,composite,0.5,0.6901077097505669,0.6563817308150164,0.905982905982906,0.006362231448292732,0.006875661990604723,0.0034378309953023616,0.06238092779244733,0.9706394667201326,0.019379328005758607,0.48576512455516013,2.0,0.37788736828776687,0.06430618558079004
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,composite,1.0,0.6990362811791383,0.6623526333610367,0.811965811965812,0.025199398398399353,0.00896775389213701,0.004483876946068505,0.07027561082149848,0.9496655740622646,0.019418287678374804,0.48398576512455516,2.0,0.3864179811556776,0.06663306429982185
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,composite,1.5,0.6148526077097506,0.5675811716628043,0.7521367521367521,0.057146258652210236,0.014780994065095521,0.007390497032547761,0.08629663486661723,0.9204337061993939,0.019661960083577068,0.4750889679715303,2.0,0.4408581122347428,0.08229120634496212
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,scale_offset,0.5,0.7288832199546486,0.6802070784104977,0.9658119658119658,0.001827533938921988,0.006686419744562538,0.003343209872281269,0.061386708536717474,0.9744534931904619,0.019376494871491904,0.505338078291815,2.0,0.3656255011639621,0.0844173664227128
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,scale_offset,1.0,0.7070578231292517,0.655766492643569,0.8974358974358975,0.008927558548748493,0.008186213473965143,0.004093106736982571,0.06482361804626158,0.9730221779728272,0.019408493437961003,0.50355871886121,2.0,0.35352659418451055,0.08067540638148785
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,scale_offset,1.5,0.6945861678004535,0.6452014138988929,0.8632478632478633,0.021083684638142586,0.010882664818112075,0.005441332409056037,0.07015343693634907,0.9686463977864287,0.01945684661239816,0.4804270462633452,2.0,0.47052603911926816,0.08031117916107178
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,smooth_baseline,0.5,0.7090419501133788,0.6584019539218519,0.9401709401709402,0.003438323037698865,0.006616036898375137,0.0033080184491875685,0.062028447709753604,0.9738021643609195,0.019372137382155086,0.5071174377224199,2.0,0.35978597209358215,0.0758795440196991
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,smooth_baseline,1.0,0.6933673469387754,0.6560544094877694,0.905982905982906,0.011801072396337986,0.007594410913958905,0.0037972054569794527,0.06764376838076233,0.9608272913738837,0.01941760402337125,0.5106761565836299,2.0,0.36805604828994876,0.08183807002205867
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,smooth_baseline,1.5,0.7020124716553289,0.6653914111173164,0.8632478632478633,0.02690979465842247,0.009539859401813563,0.004769929700906781,0.07902241581678197,0.9260427440825909,0.019516645708005185,0.5088967971530249,2.0,0.4725003159709822,0.07373228669166565
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_noise,0.5,0.7495748299319728,0.69785641529339,0.9658119658119658,7.371464016614482e-05,0.0063497420860225565,0.0031748710430112782,0.06000349571618245,0.9763220073230416,0.01936318553649157,0.505338078291815,2.0,0.3282771108020619,0.08789135329425335
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_noise,1.0,0.7555272108843537,0.7031965633085632,0.9658119658119658,0.00039859561366029084,0.006268750308280849,0.0031343751541404244,0.05985018953037525,0.9759803996147174,0.01937472692788812,0.501779359430605,2.0,0.3291134897875619,0.08219700038898736
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_noise,1.5,0.6952097505668934,0.6512868980791996,0.9145299145299145,0.0010380103485658765,0.00630243123171063,0.003151215615855315,0.060120922282398216,0.9746712506992652,0.019390499179598474,0.505338078291815,2.0,0.3650693713319551,0.09270807355642319
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,isolated_spikes,0.5,0.7487244897959184,0.6970334376013889,1.0,2.643491461640224e-05,0.006378462931587833,0.0031892314657939163,0.060078765438474485,0.9750687192029376,0.01936036905581416,0.50355871886121,2.0,0.382930976519369,0.08294858783483505
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,isolated_spikes,1.0,0.7348356009070295,0.682131858356815,0.9572649572649573,0.00011405374243622646,0.006387846814756497,0.0031939234073782483,0.06016708696499506,0.9744982169994493,0.019363193384121263,0.5,2.0,0.3898309252592137,0.08127544727176428
outer,nato_outer_o2__train_strict_core__test_strict_core,2,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,isolated_spikes,1.5,0.7555272108843537,0.7049971151251199,0.9743589743589743,0.0002014652272919193,0.0063508440063091715,0.0031754220031545858,0.060018203423126505,0.9742525049663631,0.019365301502876974,0.5071174377224199,2.0,0.3743228718884096,0.083109050989151
