evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,failure_type
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session1_row241,4_nitrophenol,acetaminophen,-0.8103778958320618,False,False,Agilent-3,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session1_row250,4_nitrophenol,benzyl_fentanyl,-0.7036868929862976,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session1_row254,4_nitrophenol,4_ANPP,-0.6972871422767639,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session1_row255,ethanol,benzyl_fentanyl,-0.1041844710707664,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session1_row257,ethyl_paraoxon,benzyl_fentanyl,-0.262749582529068,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session1_row258,4_nitrophenol,benzyl_fentanyl,-0.7091044783592224,False,False,Pendar-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row286,ethyl_paraoxon,benzyl_fentanyl,-0.4066005945205688,False,False,RMX-1,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row287,4_nitrophenol,benzyl_fentanyl,-0.722579300403595,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row289,4_nitrophenol,benzyl_fentanyl,-0.3491874933242798,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row290,ethyl_paraoxon,blank,-0.3046413064002991,False,False,Agilent-3,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row291,ethyl_paraoxon,benzyl_fentanyl,-0.3325765430927276,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row292,4_nitrophenol,4_ANPP,-0.5727559328079224,False,False,Agilent-3,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row293,4_nitrophenol,benzyl_fentanyl,-0.5498273968696594,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row294,ethanol,benzyl_fentanyl,-0.6988577246665955,False,False,Agilent-3,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row295,ethanol,benzyl_fentanyl,-0.1245195344090461,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row296,4_nitrophenol,4_ANPP,-0.6475139260292053,False,False,Agilent-3,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row297,4_nitrophenol,benzyl_fentanyl,-0.3551197052001953,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row331,ethanol,benzyl_fentanyl,-0.1940105408430099,False,False,RMX-1,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row332,ethanol,benzyl_fentanyl,-0.2309273034334182,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row333,ethanol,benzyl_fentanyl,-0.2733112871646881,False,False,RMX-1,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row334,ethanol,benzyl_fentanyl,-0.2074749767780304,False,False,Agilent-3,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row335,ethanol,benzyl_fentanyl,-0.413667768239975,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row336,4_nitrophenol,benzyl_fentanyl,-0.7113431096076965,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row337,ethyl_paraoxon,benzyl_fentanyl,-0.3145724833011627,False,False,RMX-1,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row338,ethanol,benzyl_fentanyl,-0.1168504729866981,False,False,Agilent-3,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row339,4_nitrophenol,benzyl_fentanyl,-0.4572007060050964,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row340,4_nitrophenol,4_ANPP,-0.6308465600013733,False,False,Agilent-3,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row341,ethyl_paraoxon,benzyl_fentanyl,-0.4399439692497253,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row370,4_nitrophenol,benzyl_fentanyl,-0.6023963689804077,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row371,4_nitrophenol,benzyl_fentanyl,-0.5937076807022095,False,False,Pendar-3,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row372,4_nitrophenol,benzyl_fentanyl,-0.4785721004009247,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row374,ethanol,benzyl_fentanyl,-0.576431393623352,False,False,RMX-1,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row377,ethyl_paraoxon,benzyl_fentanyl,-0.6621028780937195,False,False,RMX-1,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row378,ethyl_paraoxon,4_ANPP,-0.7120490670204163,False,False,Pendar-3,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row379,4_nitrophenol,benzyl_fentanyl,-0.4758106768131256,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row380,4_nitrophenol,benzyl_fentanyl,-0.1491694748401641,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row381,ethanol,benzyl_fentanyl,-0.1604781150817871,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session2_row382,ethyl_paraoxon,benzyl_fentanyl,-0.5310477614402771,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row12,4_nitrophenol,benzyl_fentanyl,-0.1136554479598999,False,False,Pendar-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row26,ethyl_paraoxon,acetaminophen,-0.2558389902114868,False,False,RMX-1,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row27,ethyl_paraoxon,benzyl_fentanyl,-0.2470135688781738,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row29,4_nitrophenol,4_ANPP,-0.7052514553070068,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row30,4_nitrophenol,benzyl_fentanyl,-0.4850659072399139,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row31,4_nitrophenol,benzyl_fentanyl,-0.450159341096878,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row33,4_nitrophenol,benzyl_fentanyl,-0.6859619617462158,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row34,ethanol,benzyl_fentanyl,-0.0328159518539905,False,False,RMX-1,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row35,ethanol,benzyl_fentanyl,-0.3970688283443451,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row47,ethanol,benzyl_fentanyl,-0.1715548485517501,False,False,RMX-1,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row49,ethanol,benzyl_fentanyl,-0.1803457736968994,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row83,4_nitrophenol,benzyl_fentanyl,-0.3032790720462799,False,False,Pendar-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row95,4_nitrophenol,acetaminophen,-0.6701781153678894,False,False,Pendar-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row98,4_nitrophenol,benzyl_fentanyl,-0.6643248200416565,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row99,4_nitrophenol,4_ANPP,-0.7153940796852112,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row101,ethanol,benzyl_fentanyl,-0.4180300533771515,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row103,ethanol,benzyl_fentanyl,-0.7190853357315063,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row105,ethyl_paraoxon,benzyl_fentanyl,-0.8103393912315369,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row128,ethyl_paraoxon,4_ANPP,-0.7179323434829712,False,False,RMX-1,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row129,ethyl_paraoxon,benzyl_fentanyl,-0.7066876292228699,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row130,ethyl_paraoxon,benzyl_fentanyl,-0.194848284125328,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row133,4_nitrophenol,4_ANPP,-0.6523774862289429,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row134,4_nitrophenol,benzyl_fentanyl,-0.6245502829551697,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row135,4_nitrophenol,benzyl_fentanyl,-0.6261274218559265,False,False,RMX-1,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row136,4_nitrophenol,4_ANPP,-0.6606568098068237,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row139,ethanol,benzyl_fentanyl,-0.6195042133331299,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row141,4_nitrophenol,benzyl_fentanyl,-0.572171151638031,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row142,ethyl_paraoxon,benzyl_fentanyl,-0.5773172378540039,False,False,RMX-1,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row143,ethyl_paraoxon,4_ANPP,-0.7077780961990356,False,False,Mira-2,H_SERS_H_Kit,,,ethyl_paraoxon,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row146,ethanol,blank,-0.5739765167236328,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row147,4_nitrophenol,4_ANPP,-0.6265023350715637,False,False,Mira-2,H_SERS_H_Kit,,,4_nitrophenol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row148,ethanol,benzyl_fentanyl,-0.1915257424116134,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
domain_transfer,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,session3_row149,ethanol,benzyl_fentanyl,-0.1312245875597,False,False,Mira-2,H_SERS_H_Kit,,,ethanol,,,quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344.0,104.0,unsupported_true_class
