evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session1_row236,0.0097109559785609,0.00485547798928045,0.14724369797069994,0.8448630741412979,0.005506325876173963,11,0,0,0,,,
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session1_row237,0.021002249611771297,0.010501124805885649,0.16416646558785275,0.7380813940290334,0.007506598016646292,13,2,0,0,2.0,0.6397493284264364,0.20195940136909485
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session1_row254,0.01967180991305584,0.00983590495652792,0.20112387667375398,0.7305902760233183,0.008243298234343195,10,3,0,0,2.0,0.3666679188895913,0.24647018685936928
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session1_row255,0.03958977881452787,0.019794889407263934,0.22144176839875068,0.4573665793803973,0.009077941191415967,13,5,0,0,2.0,0.34657562742894304,0.23783779703080654
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session1_row257,0.07008534818984512,0.03504267409492256,0.25900047106738344,0.25327129437202367,0.009916517166420818,14,5,0,0,4.0,0.7970992918542377,0.19484426081180573
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row291,0.06855845283536553,0.034279226417682766,0.26555252941808016,0.2504421975297488,0.009443254234335785,14,5,0,0,4.0,0.5915727734803281,0.0818884102627635
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row293,0.022046314712308314,0.011023157356154157,0.1914838521592749,0.7512772555888959,0.008623179567262664,10,4,0,0,1.0,0.6222727364016842,0.2865462079644203
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row295,0.01946299227919773,0.009731496139598865,0.07896935480977611,0.44438738606964434,0.009227183987719139,17,7,0,0,3.0,0.3630212463411209,0.11134979128837585
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row297,0.018312661903975885,0.009156330951987942,0.22628034881542727,0.6384734500368907,0.007127839874925225,10,2,0,0,2.0,1.1922996518896014,0.2451068665832281
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row312,0.0013075163965480762,0.0006537581982740381,0.04961056085308425,0.9822327248439539,0.0037317946523294917,8,2,0,0,4.0,0.5140345727662773,0.05316853744443506
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row314,0.004733028008304279,0.0023665140041521397,0.06961903153846176,0.952869315458144,0.005817149134319541,12,7,0,0,3.0,0.11228844224708866,0.07238505035638809
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row315,0.008105874110978462,0.004052937055489231,0.07710757985382378,0.9426611503997102,0.0064566297257053,14,4,0,0,3.5,0.1922683699571379,0.058012937661260366
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row316,0.004403087044407932,0.002201543522203966,0.06363876338560702,0.9565394081483618,0.006200965702799814,10,8,0,0,2.0,0.25499920008301136,0.06743558123707771
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row332,0.047717007034487724,0.023858503517243862,0.24117123855895406,0.4749494971303699,0.008227185871551877,12,4,0,0,2.5,0.53730427571638,0.271454157307744
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row335,0.03480630859579379,0.017403154297896895,0.20258184231048854,0.5299323435216664,0.007534507053704666,12,3,0,0,1.0,0.5081432154983991,0.1671289335936308
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row339,0.016868179599898697,0.008434089799949349,0.2221985714530802,0.7116188401166548,0.007302176155769433,9,3,0,0,3.0,0.4675448409073966,0.19206590950489044
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row341,0.038840724125664416,0.019420362062832208,0.21608746166660303,0.5141537423958017,0.00847811131272465,16,4,0,0,4.0,0.48556326340377476,0.08049221243709326
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row345,0.004549505433514192,0.002274752716757096,0.09372175588376035,0.9243576024303375,0.004762619506301625,7,3,0,0,1.0,0.45235497072083874,0.1046677865087986
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row347,0.005213835320871874,0.002606917660435937,0.07136463301703577,0.9479301136111982,0.006335996570830633,12,7,0,0,1.0,0.32247092363398955,0.03808041289448738
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row349,0.004950774181175035,0.0024753870905875174,0.06610564132165449,0.9560851057320737,0.0059899822875325165,12,5,0,0,2.0,0.18794817173631362,0.04007352888584137
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row350,0.005987266649813199,0.0029936333249065993,0.059720906032021,0.668053928670811,0.007940531266587121,12,1,0,0,3.0,0.3080439573793195,0.17090392112731934
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row351,0.004446526453931804,0.002223263226965902,0.0675551129189837,0.9549069034588878,0.006139533801636259,9,6,0,0,3.0,0.23938801426285813,0.05874537490308285
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row379,0.019239885196331255,0.009619942598165628,0.2087849324831009,0.7392246237178312,0.007842148610922908,10,3,0,0,2.0,0.3288618370949072,0.25019925832748413
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row380,0.04981678005686664,0.02490839002843332,0.1741662170871831,0.6348707493993112,0.012924783682517175,19,5,0,0,5.0,0.6163165030735798,0.009126245975494385
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row381,0.02896443891250421,0.014482219456252105,0.1540404204534506,0.48691246662211407,0.013667573213710317,26,5,0,0,4.0,0.3958071242208594,0.26569288969039917
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row382,0.019054583957116487,0.009527291978558243,0.2172513331102577,0.7190764189891623,0.0076386095839968355,10,4,0,0,3.0,0.9220997410194228,0.2014939971268177
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row385,0.006936937279205573,0.0034684686396027867,0.06288738637694187,0.7012901351277535,0.007671841053026063,12,2,0,0,3.5,0.5254842404742212,0.2548366151750088
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row388,0.004991231641453833,0.0024956158207269166,0.0667758165941605,0.9554213635374333,0.006398674744913089,12,6,0,0,3.0,0.19826438417952336,0.04560699500143528
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row389,0.004267744164800013,0.0021338720824000063,0.07047065419576397,0.9548390729694979,0.00550915818008694,11,7,0,0,1.0,0.19556559960666633,0.05630318447947502
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row391,0.004113730223228799,0.0020568651116143993,0.06533434820671187,0.9571667385263448,0.006048747193334358,12,6,0,0,2.5,0.12342324246695686,0.05801269318908453
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session2_row393,0.004528926859540042,0.002264463429770021,0.0685803101226503,0.9547568446207007,0.0061401456591141015,12,8,0,0,2.0,0.2004932615682839,0.06182846799492836
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row27,0.04169367949092499,0.020846839745462496,0.1933536822300846,0.5236852408337717,0.009064621814925755,15,4,0,0,3.0,0.7695377711638508,0.14834024058654904
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row30,0.01289646592120462,0.00644823296060231,0.19690020782077644,0.7005423252489621,0.007345251433351742,9,4,0,0,3.0,1.1204280735440966,0.11951172212138772
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row33,0.016349282002143008,0.008174641001071504,0.21947628071027292,0.6203924090739198,0.007164836311546553,12,3,0,0,4.0,1.5769144059277427,0.23765746504068375
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row35,0.0011043105656284048,0.0005521552828142024,0.04702624360692806,0.9922438056354378,0.0028335926262661815,4,1,0,0,1.0,0.17742941833907047,0.023256772197782993
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row49,0.0015727525383369488,0.0007863762691684744,0.0551856535205413,0.9846062087394495,0.0032586366164364987,5,1,0,0,1.0,0.4855461925798521,0.035278093069791794
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row99,0.015989663986062663,0.007994831993031332,0.2275489204426812,0.6598732975980323,0.007220352706385061,10,4,0,0,3.5,0.9981686670644452,0.15000503975898027
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row101,0.03199644151258773,0.015998220756293865,0.18358240077986057,0.6144951605074315,0.009022148381586053,16,3,0,0,2.0,0.2017017752881598,0.29613024299032986
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row103,0.005382937902873142,0.002691468951436571,0.09672509470941332,0.9437984471516296,0.0038616102675275345,8,1,0,0,1.0,0.0696556422159194,0.013303534127771854
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row105,0.04030384912155127,0.020151924560775636,0.2094722957784184,0.3951400830645799,0.01077264975889453,15,3,0,0,2.0,0.4122421244795575,0.028710316866636276
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row129,0.01638338536906584,0.00819169268453292,0.2206752108468723,0.6687062035170166,0.00742775367340073,10,4,0,0,3.5,0.9992923601962771,0.13266324088908732
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row130,0.04095719827866006,0.02047859913933003,0.19817774384133977,0.4725146399469956,0.009612366471306553,14,5,0,0,4.0,0.3162755557522002,0.4305206164717674
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row133,0.016185949474587277,0.008092974737293639,0.20542201479326802,0.7323155948636412,0.007595348136299955,10,3,0,0,1.0,0.6182567766528627,0.1995423659682274
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row136,0.014785983667744087,0.007392991833872043,0.2126956070175618,0.71326217575739,0.007218593012408486,9,4,0,0,3.5,0.5220071959939281,0.11888617905788124
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row139,0.002267794027715596,0.001133897013857798,0.06437281600301759,0.9741686995742537,0.00467533340810665,10,1,0,0,1.0,0.25947764220097613,0.0177574772387743
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row141,0.007454976680507991,0.0037274883402539957,0.11701073318584575,0.9168315466689692,0.00401688870666216,6,2,0,0,2.5,0.8704696300827127,0.0679306008387357
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row143,0.017452911584629003,0.008726455792314501,0.22169257157285555,0.6612825406828052,0.007782685375173709,10,4,0,0,3.0,0.9881322603940992,0.14990762958768755
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row146,0.016039536090634413,0.008019768045317207,0.21427649611750382,0.6366793261137074,0.005991688739907529,6,3,0,0,1.0,0.20324728832972022,0.22644734382629395
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row147,0.03336842866276428,0.01668421433138214,0.17078839877062402,0.7718213822289,0.010944613742509058,12,3,0,0,4.0,0.5218720894059982,0.3682633675634861
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row148,0.0031692782952939045,0.0015846391476469523,0.07620814707614641,0.964437486446287,0.004085442950682981,7,2,0,0,3.0,0.643171253302909,0.1289660376496613
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row149,0.0036665037768103363,0.0018332518884051682,0.07745283164823902,0.9508570982955745,0.005263679020073531,9,3,0,0,2.0,0.29183722059651224,0.13112911209464073
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row150,0.052670206144590836,0.026335103072295418,0.2130796971736082,0.3780657120366746,0.01059628588180723,18,4,0,0,2.5,0.9167404642619057,0.0725821815431118
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row162,0.023573430680872455,0.011786715340436228,0.17598176194758683,0.7092877430278974,0.00832254054690046,14,3,0,0,4.0,0.41154269122950693,0.009025119245052338
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row164,0.01081589183760393,0.005407945918801965,0.13778322013878472,0.8729580708988357,0.004849829928217722,5,1,0,0,2.0,0.7178145191602142,0.14477533753961325
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row165,0.04097099364256951,0.020485496821284754,0.24778074145316806,0.4417227074187484,0.008492338726563114,10,3,0,0,2.0,0.44903214954520987,0.22321373550221324
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row167,0.01735249671234663,0.008676248356173316,0.2162708597467386,0.7140532650148508,0.007444669883573494,10,4,0,0,4.5,1.034068360197878,0.1256193439476192
quality_pass,domain_and_sample,instrument,Mira-2,328,74,domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,,dae,c8x16_z64_spectral_composite_mixed_uniform,arpls_minmax,mixed_uniform,3141,session3_row169,0.028034131611380842,0.014017065805690421,0.18627383491277544,0.6822934466039008,0.00837362534499594,12,2,0,0,2.5,1.2344852724242446,0.2384883677586913
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row10,0.0007790695193330558,0.0003895347596665279,0.0422310228872638,0.9885602383578314,0.004057131718311991,5,2,0,0,1.5,1.3471674916788248,0.043227123096585274
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row13,0.0019258184489845624,0.0009629092244922812,0.06378423277958359,0.9686808015616898,0.0061747326382568905,17,6,0,0,1.0,0.425171357048424,0.03957466967403889
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row14,0.005824607197864277,0.0029123035989321385,0.05126378202707917,0.827425873032351,0.010350108040230614,24,9,0,0,2.0,0.41561978318221876,0.04931434988975525
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row16,0.0011299455898542852,0.0005649727949271426,0.04593955525168989,0.9883224250795607,0.0035403249778651765,3,0,0,0,,,
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row17,0.0004658259956683926,0.0002329129978341963,0.030491552555917227,0.9941783171805479,0.0040412357592556096,4,0,0,0,,,
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row26,0.0009895380700305125,0.0004947690350152563,0.04132239890789138,0.9873691741768469,0.004377891815134457,6,1,0,0,1.0,0.38065875786823444,0.03765065595507622
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row31,0.012406417184346598,0.006203208592173299,0.04233594007858072,0.6279786677131529,0.010169586092233658,7,2,0,0,4.0,0.5954167883335288,0.11404576897621155
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row33,0.0006210336718747823,0.00031051683593739113,0.037790193783752875,0.9909194175891309,0.003875950491055846,8,3,0,0,2.0,0.6453382326158165,0.02128777839243412
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row35,0.0010069188718182462,0.0005034594359091231,0.04621319133963494,0.9851960503569139,0.004129446228700024,8,5,0,0,2.0,0.3871965947385544,0.005918078124523163
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row41,0.06513481043242143,0.03256740521621072,0.045567195769531464,0.03334290227943688,0.012182672151497433,12,6,0,0,3.0,0.49298476334617297,0.04679441452026367
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row48,0.0008540008201489993,0.00042700041007449966,0.0448719956108309,0.9870906718644586,0.008086036087812058,28,3,0,0,1.0,0.9556224822204957,0.025614445097744465
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row52,0.0032878014600048167,0.0016439007300024084,0.09570980024829434,0.9397259726483479,0.0075312138591626925,16,1,0,0,1.0,0.4458868746369937,0.009471993893384933
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row54,0.035958815639049575,0.017979407819524788,0.045478610811479615,0.1036315560606328,0.011973566838673183,11,5,0,0,3.0,0.6256794294448068,0.053856223821640015
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session1_row64,0.003319592820001315,0.0016597964100006574,0.06354848468112971,0.9520455304802893,0.009456539095512459,33,8,0,0,1.0,0.5079696505968827,0.04939642548561096
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row19,0.0009947003299076095,0.0004973501649538048,0.04897369937463368,0.9492419547865139,0.004819716028869152,14,12,0,0,1.0,0.1340559513542912,0.029743462800979614
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row25,0.004724441891052207,0.0023622209455261035,0.07722488476851272,0.9521031181573745,0.007594291026970105,17,8,0,0,0.5,0.3227478291019381,0.12064431770704687
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row30,0.002775336434278583,0.0013876682171392915,0.053578664785006495,0.9057265159678894,0.008481102591696462,22,8,0,0,1.0,0.15350938579704115,0.02654975652694702
quality_pass,domain_and_sample,instrument,Mira-3,315,71,domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,session2_row36,0.0024085876700537254,0.0012042938350268627,0.06484237178174898,0.969318860443719,0.00539343411102891,14,7,0,0,2.0,0.13806830629361394,0.09788616932928562
