heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0052,0.0023883754262302094,0.0011941877131151047,0.15523069022042577,0.8277889755350176,0.006034530948381871,10,4,3,2,4.0,0.322510262937034,0.04204559919890016
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0053,0.0023735319176391885,0.0011867659588195942,0.12661976924326912,0.8445638586871514,0.008501580718106458,24,4,5,3,2.0,0.26837452130126793,0.08902108855545521
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0054,0.002603598885823057,0.0013017994429115286,0.15383123262872564,0.8277007488724298,0.006972194043275002,13,4,3,2,3.5,0.3293566162428876,0.082317388150841
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0055,0.0024807377583584258,0.0012403688791792129,0.13892017431721077,0.8393483908222484,0.007653611972928047,25,4,4,2,2.0,0.4844188852031198,0.07144779502414167
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0056,0.002055346602376426,0.001027673301188213,0.1445270490923744,0.8514486039159384,0.005595868734443294,12,4,2,2,3.0,0.44263899587740696,0.052143245935440063
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0057,0.0026810752215718978,0.0013405376107859489,0.13784001486525413,0.8299810862208687,0.0078593296341465,22,4,3,2,2.5,0.4120813490047899,0.08204588992521167
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0058,0.0022681856963555347,0.0011340928481777673,0.15938834066936364,0.8251119506929919,0.005585856079456529,9,1,2,1,5.0,0.024349766651346305,0.11327457753941417
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0059,0.0024200231854629144,0.0012100115927314572,0.11404358531809283,0.8598905728571855,0.008571646508893796,31,5,5,3,1.0,0.6383534712938592,0.06286193430423737
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0060,0.0021598231972082987,0.0010799115986041493,0.14334307524467468,0.8480891320543141,0.0063282713443706074,12,3,4,3,3.0,0.29536988059391434,0.07116608321666718
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0061,0.0023922249090339385,0.0011961124545169692,0.1469215661781944,0.8360734623739812,0.006622163239267787,16,4,3,2,2.5,0.44706417635187734,0.08884241874329746
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0062,0.0022504955684550824,0.0011252477842275412,0.11695109170581325,0.852121536954735,0.00893190748856536,30,5,4,2,2.0,0.39827760670619544,0.012328081764280796
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0063,0.00224977918465325,0.001124889592326625,0.1371435673516491,0.8512553844653271,0.007064639570058456,17,3,4,2,4.0,0.5040768922106209,0.1187517624348402
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0064,0.002586734019544259,0.0012933670097721294,0.11753871334545211,0.851685446809293,0.009196783171168395,29,7,5,2,3.0,1.7565134983910506,0.05504804477095604
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0065,0.0026002231800179706,0.0013001115900089853,0.1698668425186974,0.8201059994139037,0.0054423911964321245,8,1,2,1,5.0,0.04895375044713192,0.1118674196768552
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0066,0.0025068373716042014,0.0012534186858021007,0.15363107634910927,0.825768393551605,0.00675463378695505,13,3,3,2,3.0,0.49105231509812913,0.08360674977302551
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0067,0.0028243537359079894,0.0014121768679539947,0.14312281976672075,0.8316223477764176,0.007935578002860504,22,4,3,2,5.0,0.3990175131416047,0.07685224316082895
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0068,0.002425344222680378,0.001212672111340189,0.14409447932689556,0.8319253615903314,0.006676476947697145,14,3,3,1,4.0,0.4075209721812354,0.10255929455161095
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0069,0.0028583133563791093,0.0014291566781895546,0.1050590749418241,0.8651971882598636,0.011884529540049179,50,7,7,4,2.0,0.4243962169133684,0.06443117558956146
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0070,0.0022552941760621255,0.0011276470880310628,0.14338449635464748,0.8394406008542264,0.007304718167787151,18,4,3,2,4.0,0.3933365110940097,0.05256467778235674
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0071,0.0028988312419828827,0.0014494156209914413,0.10590382143535386,0.8408929342089885,0.012318940343601363,49,9,9,3,3.0,1.7253549875860366,0.04846806079149246
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0072,0.003015061194559135,0.0015075305972795676,0.09690053391017014,0.8628538911193762,0.013896148327205862,60,10,12,6,2.0,0.32151139385293565,0.06189154367893934
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0073,0.002531709888681683,0.0012658549443408415,0.14643910366768598,0.8367724463672718,0.0069838622734615845,17,3,3,1,2.0,0.5066271761390654,0.11651542596518993
pSERS,400-1800_common,poster,poster_holdout_pSERS,,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,poster_row_0074,0.0026177246992760057,0.0013088623496380028,0.1537907116699814,0.8105472272506842,0.007297395644709468,15,3,3,2,5.0,0.25445030953646725,0.04090286698192358
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0000,0.004802352790270972,0.002401176395135486,0.053053322316079135,0.9371247306861457,0.006357281997001597,9,3,4,2,1.0,0.7238282829889284,0.07312905788421631
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0001,0.005466569874847836,0.002733284937423918,0.05530659218441085,0.9469746806148964,0.007699344911213432,19,3,3,2,1.0,0.9239333833746723,0.038323044776916504
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0002,0.004111830867855814,0.002055915433927907,0.03963942333729511,0.9281524017799745,0.007394281442476703,16,4,4,2,4.0,3.396743466436899,0.058374062180519104
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0003,0.002119854636299779,0.0010599273181498895,0.029456430477309156,0.9778234811829658,0.0068766468929659045,15,4,2,2,4.0,4.128227136183852,0.2314945012331009
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0004,0.005587938152425707,0.0027939690762128536,0.04282034922604013,0.9347834430100942,0.007768090150493663,19,5,4,3,2.0,0.46201098117309825,0.03401482105255127
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0005,0.007080844739508749,0.0035404223697543744,0.0734318971884912,0.886535828974236,0.007561587327924956,13,2,5,1,4.0,1.5778407759768125,0.06365005671977997
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0006,0.005971180928523969,0.0029855904642619845,0.0628997139754282,0.9378193073943586,0.007623819299042225,16,2,3,1,2.0,1.4973487367686342,0.02472744882106781
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0007,0.005541448379994387,0.0027707241899971933,0.060769890374282265,0.9218601906464285,0.006911508518803332,11,3,4,1,5.0,2.1959928711382264,0.02875456213951111
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0008,0.004249781016626169,0.0021248905083130847,0.042244748335583275,0.9490026790137787,0.0065060515792408425,14,4,3,1,1.5,0.5767683564115302,0.026970207691192627
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0009,0.004914592868192314,0.002457296434096157,0.04507333047093749,0.9531136696473711,0.008085326021537186,18,3,3,1,2.0,0.9062157574705303,0.06972581148147583
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0010,0.005111430852296456,0.002555715426148228,0.05548033292469167,0.9544065832790755,0.006995754807389208,16,3,4,2,2.0,0.933425274437453,0.04695414751768112
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0011,0.004538372781466448,0.002269186390733224,0.05104022911043298,0.9338541859036765,0.008111334177000181,19,6,4,2,3.5,1.7461336534796665,0.031664855778217316
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0012,0.005032518063215739,0.0025162590316078694,0.04810969358054215,0.9350257690076242,0.009179402198496974,33,6,3,2,2.0,1.5681594608754423,0.04012949764728546
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0013,0.0071121630267011885,0.0035560815133505942,0.0484942290430231,0.9135716235167182,0.007530096941627562,22,1,3,0,3.0,13.507569706031028,0.5506797730922699
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0014,0.005661439206208347,0.0028307196031041736,0.0630013790710861,0.9388126366873178,0.007664843133783766,14,2,5,2,1.0,1.4133273021636017,0.029241487383842468
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0015,0.004958957729379533,0.0024794788646897666,0.04228657290136924,0.9406627916689871,0.00869796357778666,25,6,4,3,2.0,2.122203944233833,0.04169414937496185
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0016,0.005664103544595358,0.002832051772297679,0.059961298864838294,0.9200651096120929,0.007828522967174649,19,5,5,3,3.0,0.5348529925670192,0.02047283947467804
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0017,0.004743844046957671,0.0023719220234788355,0.052732349439638324,0.9354618992877507,0.007427585065098745,14,5,4,2,2.0,0.7204018274397115,0.01200413703918457
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0018,0.007355252057038739,0.0036776260285193694,0.07025470160564816,0.917841984368833,0.00889943987463734,26,3,5,2,2.0,1.7249708625105546,0.0382099449634552
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0019,0.006199096054843444,0.003099548027421722,0.0568117591605112,0.9067787401629539,0.008370816085953265,20,5,4,2,1.0,0.49717291580485157,0.0062458813190460205
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0020,0.004658905132334362,0.002329452566167181,0.039551313225722834,0.9539042120579795,0.008533976799143212,26,5,4,2,1.0,2.3877797264378486,0.019934147596359253
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0021,0.00665846283790102,0.00332923141895051,0.06504008292316071,0.9276892918152304,0.008671899371693144,24,4,4,1,2.5,2.2598783694421956,0.029400262981653214
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0022,0.005126394869481954,0.002563197434740977,0.05800882323167938,0.9247354793469451,0.008097263728933674,18,3,4,2,1.0,1.7253994304482185,0.02434501051902771
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0023,0.005866968461476876,0.002933484230738438,0.06134932074396423,0.9204788030374121,0.007206236008288605,15,6,4,1,2.0,1.5182097623568152,0.01999872550368309
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0024,0.006093744264378995,0.0030468721321894976,0.06635772462990866,0.9239428998312736,0.006842581125508462,10,3,5,1,4.0,0.573770708005717,0.03415784239768982
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0025,0.016195152100570293,0.008097576050285146,0.12767514058517804,0.8652591360918249,0.005301226542131709,10,8,5,5,2.0,0.2228619728010109,0.08001791313290596
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0026,0.024194184593558113,0.012097092296779056,0.18580464063459448,0.843144174934882,0.005408656860236078,8,7,6,6,1.0,0.2687068713237251,0.12495850771665573
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0027,0.01636725777862502,0.00818362888931251,0.13581859711050293,0.8835597948803416,0.005349333412013948,9,8,5,5,1.0,0.18969978122481615,0.09227996319532394
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0028,0.017067529128611723,0.008533764564305862,0.1400406197465366,0.8286614714621489,0.0059447366577972255,9,7,6,6,1.0,0.1410267798139095,0.13680587708950043
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0029,0.011850555995155398,0.005925277997577699,0.10732517975196097,0.9000536749437094,0.0057487341935380494,13,7,6,5,1.0,0.16296748973245714,0.08973623812198639
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0030,0.022407204708020424,0.011203602354010212,0.16933867260227473,0.8503309786880296,0.005407217194525791,9,7,6,6,1.0,0.17051130393375097,0.10759897530078888
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0031,0.013995365896420512,0.006997682948210256,0.12090259431633366,0.8857691358414727,0.005370975865184196,9,8,6,6,1.0,0.22578889233379473,0.08357856422662735
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0032,0.019300424298352898,0.009650212149176449,0.15581552192143033,0.841777042246302,0.005308687313060676,8,6,6,6,1.0,0.16204602633277018,0.09827343001961708
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0033,0.02460799311294759,0.012303996556473795,0.18599697633162854,0.8278910242762393,0.005644599633357887,9,6,6,6,1.0,0.17218463107141502,0.14354242756962776
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0034,0.018053041028368622,0.009026520514184311,0.14698800753582472,0.8662222345622821,0.005530018637821611,10,8,6,6,0.5,0.2570602321007983,0.09215519577264786
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0035,0.0168600621970562,0.0084300310985281,0.13755030788777248,0.857904672059858,0.005862000511011242,9,7,6,6,1.0,0.1663742984260336,0.13137829303741455
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0036,0.019329138663576786,0.009664569331788393,0.15139447138586284,0.8551754749008086,0.0055312598044318815,8,7,6,6,1.0,0.14104903715969544,0.10939754918217659
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0037,0.016725506043533706,0.008362753021766853,0.13621974758371866,0.8888631171589347,0.00527018270787916,9,7,6,6,1.0,0.17299411955461602,0.11424759030342102
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0038,0.025171103344319233,0.012585551672159617,0.19073480351211144,0.8452248376268591,0.005398367907785411,9,6,6,6,1.0,0.17780264006396915,0.15374915301799774
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0039,0.018620463640376908,0.009310231820188454,0.1444701177509493,0.8650614420047283,0.005316249073782403,8,7,6,6,1.0,0.20488830283807344,0.09721627086400986
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0040,0.01996474736296354,0.00998237368148177,0.15530512913558048,0.8504987486607254,0.005387646770603689,8,7,6,6,1.0,0.18710552491070775,0.13229093700647354
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0041,0.019022622666862804,0.009511311333431402,0.14709979588122807,0.8412885846044358,0.005495556372417403,9,7,6,6,1.0,0.20755001954533292,0.11841645836830139
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0042,0.02204776032363194,0.01102388016181597,0.16997153863368725,0.8446438638665108,0.004966877558202083,9,6,6,6,1.0,0.20869467582272958,0.1613294966518879
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0043,0.02539582323780129,0.012697911618900645,0.18665672918286044,0.8213314767021529,0.005323030652445076,8,6,6,6,1.0,0.1896340878026521,0.13012429513037205
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0044,0.024719810976264123,0.012359905488132062,0.18703528692113552,0.8173890317710859,0.00545682722935453,8,6,6,6,1.0,0.2011933475559411,0.14774617739021778
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0045,0.012143031103365377,0.006071515551682689,0.11160349545839916,0.8967155381179802,0.005449348826659844,9,7,9,7,1.0,0.16982705027259143,0.0823964774608612
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0046,0.02174905343905828,0.01087452671952914,0.16249606374251996,0.8317785131629801,0.005825858335010707,10,6,7,6,0.5,0.19192891453593264,0.19382496271282434
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0047,0.018288078235125158,0.009144039117562579,0.15565757840100913,0.8318157728934558,0.005352874762185301,9,6,6,6,1.0,0.16575473664871676,0.1330727320164442
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0048,0.018039270095197676,0.009019635047598838,0.1515203718808939,0.8640652206458489,0.005169878046893115,9,7,6,6,1.0,0.14054526617611418,0.1213337630033493
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0049,0.01889232153380308,0.00944616076690154,0.15545568562320722,0.8515038476558648,0.00536512847756967,9,7,6,6,1.0,0.14691549863739445,0.1026019211858511
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0050,0.016990992137831226,0.008495496068915613,0.12924382020725594,0.5888903475044928,0.006458272861117231,9,3,3,2,4.0,0.7673624172108242,0.06694047152996063
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0051,0.011952811648972144,0.005976405824486072,0.09083866822741574,0.7226425170167352,0.006470576031632455,12,3,3,2,4.0,1.3902241243630118,0.029130131006240845
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0052,0.0183206908951483,0.00916034544757415,0.12856328582763402,0.6934946258456015,0.005836965220514685,8,3,2,2,4.0,0.5546844014678344,0.08419031649827957
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0053,0.008156210227357866,0.004078105113678933,0.059063557385024654,0.8634688254591673,0.006708143280453182,13,3,2,2,2.0,0.39627999518801144,0.05968308448791504
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0054,0.015164855322718046,0.007582427661359023,0.1193177048440474,0.6314016892230103,0.006243347865196743,9,2,2,2,3.0,0.5890068217448776,0.08343257009983063
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0055,0.013315281632075219,0.006657640816037609,0.10702304615802065,0.6662874104333141,0.0068518470127933795,17,4,3,2,2.0,0.9294252985207287,0.026034440845251083
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0056,0.028471169810679518,0.014235584905339759,0.1776365992109979,0.6399438844776295,0.005812007718320404,10,3,2,2,4.0,0.4488586464787575,0.046932823956012726
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0057,0.012130741018862825,0.0060653705094314125,0.09759735583467687,0.6964577860345303,0.00670147175767592,13,2,3,2,2.5,0.7954073204609566,0.07787099108099937
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0058,0.022123998828074566,0.011061999414037283,0.14092943409657557,0.7437597560144847,0.0055126511468552054,8,1,2,1,4.0,0.5623025397601278,0.20727849751710892
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0059,0.009682312215082013,0.004841156107541007,0.07413201381856148,0.8030302362542793,0.007224840665502208,16,2,4,1,3.5,3.8381745765204,0.04027386009693146
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0060,0.01664594579756786,0.00832297289878393,0.12298539343093703,0.6689925150541625,0.006057531028719885,8,2,3,2,3.0,0.5528657283160778,0.10873239487409592
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0061,0.01636175851480361,0.008180879257401805,0.11994154082736877,0.6754580074230517,0.0063228262242461955,11,4,3,2,4.0,1.0517948371506727,0.09624246880412102
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0062,0.009886501012630458,0.004943250506315229,0.06789179641734905,0.8564961768016601,0.006937425597903452,16,3,2,2,2.0,0.36141262916668654,0.07313355803489685
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0063,0.011089150974243442,0.005544575487121721,0.10148245363805058,0.8118889360785297,0.006577286108263901,10,2,3,2,4.5,0.47167867905162686,0.12808353547006845
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0064,0.008697462316578222,0.004348731158289111,0.06729179210520006,0.8384482137319347,0.007511316320991942,17,4,3,2,3.5,1.0085296000604194,0.050854913890361786
pSERS,400-1800_common,poster,poster_holdout_pSERS,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0065,0.02330974888846132,0.01165487444423066,0.1567886327709096,0.515130504399515,0.0053613819235137535,7,1,1,1,4.0,0.6930040773422942,0.06305977702140808
