epoch,train_loss,heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
21,7.228419184684753e-05,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
22,0.0002012145519256,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
23,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
24,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
25,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
26,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
27,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
28,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
29,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
30,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
31,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
32,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
33,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
34,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
35,6.192058324813843e-05,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
36,4.713281989097596e-05,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
37,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
38,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
39,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
40,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
41,3.9770752191543576e-05,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
42,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
43,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
44,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
45,0.0003156843781471,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
46,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
47,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
48,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
49,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
50,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
51,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
52,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
53,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
54,9.437784552574158e-05,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
55,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
56,3.870755434036255e-05,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
57,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
58,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
59,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
60,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
61,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
62,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
63,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
64,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
65,0.0001155890524387,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
66,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
67,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
68,6.286218762397766e-05,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
69,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
70,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
71,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
72,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
73,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
74,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
75,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
76,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
77,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
78,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
79,9.850502014160155e-05,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
80,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
81,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
82,0.0001514972746372,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
83,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
84,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
85,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
86,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
87,0.0001514156162738,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
88,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
89,9.162113070487976e-05,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
90,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
91,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
92,9.576454758644103e-05,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
93,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
94,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
95,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
96,3.146529197692871e-06,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
97,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
98,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
99,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
100,0.0,Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,
1,0.0595142352581024,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
2,0.048647334575653,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
3,0.0424841156601905,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
4,0.0375220558047294,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
5,0.0350018326193094,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
6,0.0298437157273292,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
7,0.0278564299643039,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
8,0.0280901174247264,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
9,0.0272480309009552,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
10,0.0263525560498237,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
11,0.0260818257927894,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
12,0.0248740960657596,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
13,0.0241926299780607,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
14,0.0234677903354167,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
15,0.0225065101683139,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
16,0.0215281364321708,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
17,0.0204558216780424,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
18,0.019401972964406,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
19,0.0182663172483444,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
20,0.0170622567087411,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
21,0.0158282691985368,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
22,0.0143308992311358,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
23,0.012417923361063,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
24,0.0108500252664089,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
25,0.0094071602076292,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
26,0.0084983455576002,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
27,0.0073909907415509,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
28,0.0065886687114834,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
29,0.0061268370784819,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
30,0.0055468970537185,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
31,0.0052553449012339,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
32,0.0050920452550053,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
33,0.0050019257701933,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
34,0.0046649650111794,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
35,0.0043226812593638,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
36,0.0041389901563525,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
37,0.0040598148107528,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
38,0.0039971783291548,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
39,0.0038451932929456,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
40,0.0038564553391188,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
41,0.0038876081444323,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
42,0.003653008416295,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
43,0.0036112662032246,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
44,0.0035666293092072,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
45,0.0034872992895543,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
46,0.0034500089753419,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
47,0.0033910651132464,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
48,0.0034201809484511,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
49,0.0034124660585075,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
50,0.0034445235785096,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
51,0.003356666881591,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
52,0.003239145502448,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
53,0.0032665485236793,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
54,0.003226272733882,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
55,0.0031583096086978,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
56,0.0031930616311728,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
57,0.0032000465132296,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
58,0.0031991540640592,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
59,0.0031847745459526,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
60,0.0031778231356292,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
61,0.0031271064653992,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
62,0.0031652867421507,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
63,0.0030782564170658,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
64,0.0031052629649639,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
65,0.0031622247584164,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
66,0.0030933932866901,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
67,0.0031676814146339,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
68,0.0030280562769621,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
69,0.0030306135490536,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
70,0.0029760531149804,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
71,0.0029765937291085,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
72,0.0030835356004536,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
73,0.0029898022674024,Ag,400-1800_common,poster,poster_holdout_Ag,,ae,c16x32_z64_spectral_composite_clean,minimal_minmax,clean,1729,95.0
