heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0007,0.006029322898825727,0.0030146614494128633,0.06794838985891101,0.8986530959644404,0.006918219129022743,11,2,4,1,3.0,0.8038728421962844,0.10556668043136597
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0008,0.005244818211716743,0.0026224091058583716,0.0537902111237344,0.9119721908548069,0.006378835097504114,14,0,3,0,,,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0009,0.007406710589666273,0.0037033552948331364,0.06663995665479648,0.8959154970786679,0.008058787320873567,18,2,3,0,2.5,3.642310152900544,0.2724795639514923
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0010,0.006510510940537883,0.0032552554702689417,0.06272088622801024,0.9436884009541016,0.007036463707419378,16,1,4,0,0.0,0.12315874016985176,0.05691544711589813
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0011,0.005775015132319103,0.0028875075661595516,0.06117493958542788,0.8991758656958908,0.007833526823669673,19,1,4,1,3.0,1.0416131145768694,0.08441071212291718
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0012,0.007872169904957862,0.003936084952478931,0.06741140708979669,0.873401372162044,0.009011462133244745,33,3,3,0,4.0,1.9979964117971392,0.0075803399085998535
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0013,0.011412871692197945,0.005706435846098972,0.06182324589104759,0.8426050387604906,0.007241547284647823,22,2,3,0,0.5,4.865690010667732,0.18674859404563904
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0014,0.0059140545982219765,0.0029570272991109882,0.07085449853876237,0.9234223687092875,0.007594714637047478,14,2,5,2,0.5,0.7159842514148718,0.07060649991035461
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0015,0.006999208218989863,0.0034996041094949317,0.06070797429279171,0.8827108833542329,0.008519622269710193,25,3,4,1,5.0,2.064050004044255,0.131849467754364
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0016,0.007153606349155518,0.003576803174577759,0.07172659864896176,0.8827734018542768,0.007833188044439469,19,3,5,2,1.0,1.1139065240228372,0.0932549387216568
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0017,0.006363083557306522,0.003181541778653261,0.06555596907541618,0.9000853756156779,0.007232456974951285,14,2,4,1,2.0,0.35864634876663726,0.04980289191007614
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0018,0.007689307553805009,0.0038446537769025045,0.07927482132719477,0.895179959627511,0.008882424582594207,26,3,5,3,5.0,0.48093258668718236,0.13426929712295532
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0019,0.006966433153195546,0.003483216576597773,0.06795820324450166,0.8756857560541568,0.007957538298464246,20,3,4,1,2.0,0.2264749296008014,0.0824328064918518
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0020,0.008414949857806891,0.004207474928903446,0.06443679881940163,0.8740682294612248,0.008320142451141562,26,4,4,0,3.5,2.857413915728737,0.038986578583717346
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0021,0.008634778183120301,0.0043173890915601506,0.07345132197986166,0.9079172378933054,0.008560784789380185,24,4,4,1,4.5,1.4865021395026587,0.06773975864052773
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0022,0.006389095510993905,0.0031945477554969526,0.06655911019534422,0.8920512460595872,0.00787610811846597,18,1,4,1,3.0,0.296002608268041,0.10488621890544891
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0023,0.006415760547730173,0.0032078802738650866,0.0701946604275227,0.8939219006464049,0.007178692295482116,15,2,4,1,4.0,0.8435076131600374,0.11876648664474487
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0024,0.006453857041125214,0.003226928520562607,0.07066420606580136,0.910468723954218,0.006705341478477099,10,3,5,2,4.0,0.9841644524054606,0.05732607841491699
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0025,0.028094185511997192,0.014047092755998596,0.17783826011969833,0.5883396212188031,0.006418420902253794,10,5,5,5,2.0,0.7902503419369015,0.33886221051216125
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0026,0.04219366674309271,0.021096833371546355,0.2453056257268529,0.518511658672531,0.006702465548712228,8,5,6,5,3.0,0.30912429701556043,0.4271722137928009
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0027,0.029264571330050452,0.014632285665025226,0.1873556804860058,0.633595356729387,0.006645300679041871,9,5,5,5,2.0,0.2617459553104903,0.38785649836063385
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0028,0.03047468179388656,0.01523734089694328,0.18996658815488207,0.5502022378588085,0.007212969263616417,9,5,6,5,2.0,0.4277969967098208,0.43320880830287933
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0029,0.021122317942473698,0.010561158971236849,0.1468293951027224,0.7284570322095271,0.006790744363845858,13,5,6,5,1.0,0.2506963169807067,0.3229392468929291
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0030,0.03819752838088187,0.019098764190440935,0.22614699800579832,0.5352871413228487,0.006666916540790616,9,5,6,5,3.0,0.2178708949142857,0.39877044409513474
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0031,0.02646081598108239,0.013230407990541196,0.17394712560843317,0.6216370889983763,0.006705668598297052,9,5,6,5,2.0,0.20186294224991838,0.3307873010635376
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0032,0.03407766271150526,0.01703883135575263,0.2083815536201109,0.5583851150221604,0.006818913429410064,8,5,6,5,3.0,0.07675121825689396,0.40504780411720276
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0033,0.04120547512712019,0.020602737563560094,0.24082299194555448,0.5226384738194797,0.0070094508195428975,9,5,6,5,3.0,0.2516424279139818,0.43032481521368027
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0034,0.03177812374569457,0.015889061872847283,0.19942922868925098,0.5947765405472941,0.006882858547781195,10,5,6,5,2.0,0.24303551203576526,0.3542262613773346
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0035,0.03043111804133954,0.01521555902066977,0.19146734376835786,0.5691694783603726,0.007032391230958248,9,5,6,5,2.0,0.23622075348807345,0.46014025807380676
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0036,0.032861235159254334,0.016430617579627167,0.20342471490483863,0.5751426022171737,0.006958887746025409,8,5,6,5,2.0,0.19133316131485578,0.39074277877807617
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0037,0.029180479876235836,0.014590239938117918,0.18725173648366247,0.6406280230558022,0.006644620872268986,9,5,6,5,2.0,0.21465340585931866,0.3769727870821953
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0038,0.04343717267789791,0.021718586338948954,0.2510290343944043,0.5123689350621594,0.006767290683596262,9,5,6,5,3.0,0.2644406373782103,0.41008081287145615
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0039,0.0326764909258198,0.0163382454629099,0.20014630601451344,0.5655889219948791,0.006579318080330267,8,5,6,5,2.0,0.26407722306447,0.36875520646572113
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0040,0.03608878425043232,0.01804439212521616,0.21440201625203364,0.5214845162102437,0.006669586387995099,8,5,6,5,2.0,0.4545155781565195,0.4634825102984905
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0041,0.03289281656547461,0.016446408282737305,0.19963184160331662,0.5444024163616663,0.006734878262837551,9,5,6,5,2.0,0.44364661890592705,0.37600119411945343
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0042,0.03685640188551595,0.018428200942757975,0.22123494168834112,0.5659389604014132,0.006294892930142981,9,5,6,5,3.0,0.26667958816348064,0.39091895520687103
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0043,0.04137127822807043,0.020685639114035214,0.24047704302543046,0.5086386394754133,0.006497009212616831,8,5,6,5,3.0,0.26933147410280556,0.3835769593715668
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0044,0.042711818426637946,0.021355909213318973,0.24590478574763347,0.4785249213569953,0.006652233924251049,8,5,6,5,3.0,0.2701142342107829,0.39078959077596664
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0045,0.01987622577969306,0.00993811288984653,0.14845490844697395,0.721203139592807,0.00652160721115901,9,5,9,5,2.0,0.23582913301064237,0.2452876716852188
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0046,0.03566750446609166,0.01783375223304583,0.21425704495493403,0.534868979192715,0.0069622642626719815,10,5,7,5,3.0,0.37088423319889263,0.36700358986854553
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0047,0.03354830441543372,0.01677415220771686,0.20766191114851276,0.5571404784504396,0.006912927770660774,9,5,6,5,3.0,0.13450198553159615,0.4419196993112564
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0048,0.031228132746839183,0.015614066373419591,0.19843374933768568,0.636798799323254,0.006489292797632515,9,5,6,5,2.0,0.18132617000492185,0.38741661608219147
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0049,0.03344193389438356,0.01672096694719178,0.20768667068212365,0.5844538248374429,0.006664216420945845,9,5,6,5,2.0,0.19241211295963398,0.4332422912120819
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0050,0.024815338020079004,0.012407669010039502,0.135892591292456,0.5267555044025336,0.006836149814771489,9,2,3,2,4.0,1.165335727870015,0.24094467610120773
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0051,0.02004796583978769,0.010023982919893846,0.10024850232497398,0.6508982392072199,0.0068116832281728944,12,1,3,1,4.0,0.3310832577275593,0.18746748566627502
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0052,0.024431073909911477,0.012215536954955739,0.13960053960794083,0.6248448193107736,0.006044523341780794,8,1,2,1,4.0,0.4407040447029875,0.12008887529373169
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0053,0.015283327578691988,0.007641663789345994,0.0711081454424605,0.7993880836196382,0.006849838380834886,13,4,2,2,3.5,0.5415179021300482,0.16551907360553741
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0054,0.02221802000866196,0.01110901000433098,0.12640092468437147,0.5715714246502274,0.006612775563595018,9,2,2,2,4.0,1.1674910558990559,0.1996735893189907
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0055,0.02055877287495185,0.010279386437475925,0.11579711695621932,0.5943269997580021,0.007233128538355231,17,2,3,2,3.5,1.210240640399236,0.2732108198106289
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0056,0.037450674206993446,0.018725337103496723,0.19603582377706172,0.5227563918681751,0.005938826031051576,10,3,2,2,5.0,0.45740138592578133,0.08883675932884216
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0057,0.019324920970305616,0.009662460485152808,0.10757134822763288,0.6157954911143907,0.007090476599654981,13,2,3,2,4.0,1.2036307526281513,0.23508574068546295
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0058,0.027700157000887897,0.013850078500443948,0.1523721091575507,0.6781823478091058,0.0057106711026946345,8,0,2,0,,,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0059,0.016845300639863527,0.008422650319931764,0.08535785309500098,0.7307184609633744,0.00730037374155862,16,2,4,1,3.5,1.510505460699953,0.17692217230796814
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0060,0.022437688246973602,0.011218844123486801,0.13256418638927578,0.6033567867052142,0.006376266379707626,8,2,3,2,4.5,1.1574746481164433,0.23310550302267075
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0061,0.022439552616413932,0.011219776308206966,0.1313706664767017,0.5946710239988474,0.006555708189761,11,3,3,2,4.0,1.6286688805290512,0.18296411633491516
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0062,0.017096485888563225,0.008548242944281612,0.08360642921403046,0.763123544508045,0.007101133758800902,16,3,2,2,4.0,0.33711330377618776,0.23014986515045166
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0063,0.012350241538009848,0.006175120769004924,0.10409377938413614,0.8043085997732657,0.006666983033397368,10,2,3,1,4.0,2.5102129414040517,0.1362614929676056
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0064,0.015567993418856141,0.007783996709428071,0.08038268585156477,0.7618449599180539,0.007558488920331001,17,2,3,0,2.0,2.1701646221047035,0.03318193554878235
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0065,0.03195591635020172,0.01597795817510086,0.1651158854670964,0.4390749475949647,0.005562178820172059,7,0,1,0,,,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0066,0.02968598022835152,0.01484299011417576,0.1654234710014181,0.5408138487241132,0.006733122747058847,11,1,2,1,4.0,0.44268598412426846,0.17602533102035522
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0067,0.0192612881777052,0.0096306440888526,0.11839139695441685,0.6127977336246951,0.00734991606125342,14,1,3,0,5.0,4.401943103380386,0.03222250938415527
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0068,0.021984665642354986,0.010992332821177493,0.11979224629016397,0.5731709698897413,0.0066139940613149,9,0,2,0,,,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0069,0.014362190379687436,0.007181095189843718,0.07251759115242375,0.8360539880998639,0.00878241106535175,25,3,3,2,1.0,2.574303023802416,0.0923626720905304
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0070,0.021906200896175558,0.010953100448087779,0.11859629177975506,0.5665220095152654,0.006960633836154427,11,1,2,1,4.0,0.4449688136667982,0.12749630212783813
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0071,0.01669190327852243,0.008345951639261214,0.07680772824386706,0.7877652691613104,0.009806724616459438,37,5,3,1,1.0,3.336607045530844,0.0697629451751709
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0072,0.013398123967507785,0.006699061983753893,0.0515032447411737,0.8719382069242277,0.009581057115324906,32,3,5,1,1.0,3.1242497038494443,0.027755320072174072
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0073,0.02841728000850639,0.014208640004253195,0.16305772566248694,0.5969711353649084,0.007136625578028283,10,2,3,1,5.0,0.8944992458974654,0.2149550577159971
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,poster_row_0074,0.026406450755079677,0.013203225377539839,0.15026049130068062,0.6067096376366525,0.007320460966064794,13,0,3,0,,,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0000,0.004991641155814395,0.0024958205779071975,0.05861140141756284,0.9184929936341664,0.00605110488965043,9,3,4,1,5.0,0.40903158131102557,0.10195645689964294
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0001,0.00639281728963609,0.003196408644818045,0.06736062485417908,0.9231618738969095,0.007651246794100319,19,1,3,0,0.0,0.4030038147945755,0.03771898150444031
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0002,0.009167523503247831,0.0045837617516239154,0.05650445844649559,0.8513364198897576,0.0067322821027067095,16,3,4,1,4.0,0.6920777618494136,0.037992238998413086
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0003,0.004177672322820499,0.0020888361614102495,0.04452254193280028,0.9522736604831045,0.006724732097105256,15,2,2,1,1.0,1.2867026880048005,0.22238413989543915
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0004,0.004848873237087575,0.0024244366185437877,0.05395199198597174,0.9032107932945678,0.007451784055987705,19,2,4,1,0.5,0.22045579394516607,0.07994179427623749
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0005,0.005958556733626247,0.0029792783668131234,0.07212713316462399,0.8795971163348195,0.007442555722580957,13,1,5,0,4.0,0.45586780842572905,0.05735903978347778
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0006,0.0063904236736260925,0.0031952118368130463,0.06994460188195288,0.9252946052928199,0.007445763067475387,16,1,3,0,3.0,0.24710366303196632,0.010559111833572388
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0007,0.004931094387500257,0.0024655471937501286,0.06297574842935429,0.9125762991302322,0.006861986662261188,11,1,4,0,2.0,0.6555054728583896,0.012551695108413696
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0008,0.004621836537474476,0.002310918268737238,0.052814368923627536,0.9165417400671876,0.006312429965889481,14,0,3,0,,,
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0009,0.005938404472427036,0.002969202236213518,0.05983997588930729,0.9231873270853662,0.007842070799587028,18,1,3,0,0.0,0.244834755818788,0.023967057466506958
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0010,0.007555441124034175,0.0037777205620170874,0.06625426679610633,0.9380428422871069,0.00676930653596563,16,2,4,1,0.5,0.22738691765857713,0.0468326173722744
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0011,0.004467067168309462,0.002233533584154731,0.055455796237152105,0.9177953890773809,0.007671024272484439,19,1,4,0,2.0,0.5422932736398373,0.05065271258354187
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0012,0.00626619958081155,0.003133099790405775,0.06105344221479062,0.9031908051875186,0.008953682630588966,33,2,3,0,4.0,2.078995963120668,0.10146757960319519
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0013,0.010544746713802794,0.005272373356901397,0.05960717629990893,0.8546324491268862,0.007318288762388485,22,2,3,0,2.5,5.202165590096261,0.18377277255058289
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0014,0.00517261821982482,0.00258630910991241,0.06656838767982565,0.9323573234456872,0.007361620814938631,14,2,5,2,2.0,0.6548933536968211,0.06429614871740341
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0015,0.00528062833103502,0.00264031416551751,0.05481274697281629,0.9127719480676333,0.008463872305209017,25,2,4,0,2.0,6.419389645587834,0.07867084443569183
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0016,0.0058298450409340705,0.0029149225204670353,0.06565117280326474,0.9025793398147796,0.0077255204280040094,19,3,5,2,2.0,0.20664930438602772,0.030221998691558838
pSERS,400-1800_common,poster,poster_holdout_pSERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,poster_row_0017,0.004977014810092719,0.0024885074050463593,0.0576788108908385,0.9238504978205758,0.0072295377629676034,14,2,4,0,2.0,0.3098288590827072,0.019628405570983887
