stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,smooth_baseline,1.0,0.6174145299145299,0.603741402183706,0.7833333333333333,0.10216741263866425,0.01381383936489426,0.00690691968244713,0.10921712172418616,0.9081766598146533,0.018132925809493706,0.4230769230769231,2.0,0.32947433262007,0.06929817900527269,7.249057811000859,0.005174202577445296,0.11326652829688844,0.008626591212004667,1.478418319529409,36,25,0.17507693974386765,-0.2246696515298633,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,smooth_baseline,1.5,0.5736111111111111,0.552488078855722,0.7166666666666667,0.18973992764949799,0.01995748939429235,0.009978744697146175,0.12629765588618727,0.8664997368028824,0.01830114046046917,0.4027777777777778,2.0,0.3534146676833734,0.07775635470170528,7.728220465752137,0.0055162173203084485,0.12075344477737712,0.009362405603879558,1.881951497937344,40,30,0.18373883410675754,-0.22721736574093257,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,0.5,0.6717796092796092,0.6697209061353934,0.9833333333333333,9.605933882994577e-05,0.007588800148994457,0.0037944000744972286,0.08303511204720564,0.9286727614035111,0.017953385737994328,0.44337606837606836,2.0,0.2786340397586281,0.06895781424827874,7.060903501699297,0.0050399025708060645,0.11032661721405151,0.006986254945691819,1.5408149394751258,35,20,0.1652587668359516,-0.22233125086532796,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,1.0,0.6717796092796092,0.6664172191846153,0.9583333333333334,0.00045508245239034295,0.0076863333646048455,0.0038431666823024228,0.08347327150865305,0.9284062590717159,0.01795718829492756,0.44017094017094016,2.0,0.2706971018923393,0.06978606060147285,7.056747771619318,0.00503693631093456,0.11026168393155186,0.006988001782716297,1.5406636575526265,33,20,0.16468219874122478,-0.22336030323021988,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_noise,1.5,0.6857448107448108,0.681432525781173,0.95,0.0010640531545504928,0.007784886039208516,0.003892443019604258,0.08389738620291491,0.9285805521785134,0.01796241057694259,0.4391025641025641,2.0,0.281781270317489,0.06568391807377338,7.0571431527592425,0.005037218524453421,0.11026786176186314,0.006934086033109749,1.5407981161313036,34,20,0.164299187646454,-0.22466030822884875,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,0.5,0.6539224664224664,0.6480692462789649,1.0,5.039920506533235e-05,0.007572077441626738,0.003786038720813369,0.08293950824662881,0.9289438147056956,0.017952454280415805,0.4423076923076923,2.0,0.279295664675145,0.06969529227353632,7.052245936096655,0.0050337230093480765,0.11019134275151024,0.006997937715478941,1.5384112084158426,35,20,0.1653022991062168,-0.2217751320821423,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,1.0,0.6659035409035409,0.6589636844960577,0.9666666666666667,0.00025892804842442274,0.007589694750164605,0.0037948473750823025,0.0830385058158455,0.9288205102009708,0.017953359006200417,0.4412393162393162,2.0,0.28034303402283517,0.06956695250119083,7.04742229536101,0.005030280010964319,0.11011597336501577,0.0070591335467228115,1.5382563315906954,35,20,0.1653639638688446,-0.22185203661320685,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,isolated_spikes,1.5,0.6858211233211234,0.6824048512463146,0.95,0.0005276550655253232,0.007605876362460558,0.003802938181230279,0.08311744647974131,0.9292164838503107,0.017954857889777746,0.4423076923076923,2.0,0.2675357739643889,0.06935236719436944,7.037149892809954,0.005022947817851502,0.10995546707515555,0.007002657923508383,1.535937270853779,34,20,0.16532186096499188,-0.2219905624902874,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,edge_filled_shift,0.5,0.6571733821733822,0.6463898178925717,0.95,0.0012721349485218525,0.0075534809085612805,0.0037767404542806402,0.0831196289329726,0.9268690880129252,0.01795283456076621,0.4423076923076923,2.0,0.2701543862019966,0.06901182301226072,7.030621495812366,0.005018288005576278,0.10985346087206824,0.0070648801395953205,1.5372527616964449,34,20,0.1646642203994978,-0.22161191378992803,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,edge_filled_shift,1.0,0.6053113553113553,0.5919309262166406,0.9166666666666666,0.0017377048498019576,0.007556797101861311,0.0037783985509306553,0.08302359670319207,0.9309463912276825,0.01795096726809658,0.4391025641025641,2.0,0.2936834794262885,0.0717475202109199,7.018760525477021,0.005009821931104226,0.10966813321057847,0.0071406051223407655,1.5298351658146927,35,20,0.16561197387024815,-0.22136164599954095,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,edge_filled_shift,1.5,0.6451465201465201,0.6344420804759149,0.8916666666666667,0.0031889730598777533,0.007569308467565085,0.0037846542337825425,0.08323344545564407,0.9284873783499479,0.01795214027674894,0.4412393162393162,2.0,0.2940593628025128,0.06900964537635446,6.99739296461882,0.004994570281669393,0.10933426507216906,0.007084597924352299,1.5286654353667544,34,20,0.1648853131259358,-0.22128693325383952,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_broadening,0.5,0.6459859584859585,0.6404056538327639,0.9916666666666667,6.811320872657234e-06,0.007543959356115329,0.0037719796780576647,0.0828990824002176,0.9290938966778204,0.017952101338659442,0.44017094017094016,2.0,0.2796397557918214,0.06908266595564783,7.043486746549164,0.005027470911169996,0.11005448041483068,0.006991858462414735,1.5347306506717,34,20,0.16522384152882144,-0.2214138408530862,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_broadening,1.0,0.6459859584859585,0.6408844778409996,0.9833333333333333,5.8106579672312364e-05,0.007533911706496151,0.0037669558532480757,0.08290791085033694,0.9291093559161478,0.017950865005705106,0.4412393162393162,2.0,0.2794788292752904,0.0691696556750685,7.023517467426304,0.005013217321503429,0.109742460428536,0.00696762766911863,1.5288174157501584,34,20,0.16487666372195947,-0.22102545965349804,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,gaussian_broadening,1.5,0.6459859584859585,0.6408844778409996,0.9833333333333333,0.00011793673184001818,0.007538216437341669,0.0037691082186708347,0.08293489582237026,0.9291070398050968,0.017949522811748435,0.4423076923076923,2.0,0.27950325299321843,0.06854323693551123,7.000802287207625,0.004997003773881245,0.10938753573761914,0.006968188500867373,1.5246905164889677,33,20,0.16445163606442,-0.22059497227847893,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,composite,0.5,0.6215048840048839,0.6108413190471534,0.8416666666666667,0.051466960459947586,0.011510702589731732,0.005755351294865866,0.09841236350468471,0.9164302618018507,0.018045177748472762,0.4284188034188034,2.0,0.31161313272583335,0.06447292491793633,6.94980363156582,0.0049606021638585445,0.10859068174321593,0.00787103328970249,1.4684120139382444,36,23,0.16704975350107767,-0.2234212981483948,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,composite,1.0,0.5801892551892551,0.5688019365037998,0.6583333333333333,0.14695492386817932,0.018514687257117933,0.009257343628558967,0.11703213963041138,0.8913649711801819,0.018186747215350248,0.4188034188034188,2.0,0.2976418604741664,0.08557767188176513,7.456745536896203,0.005322445065593292,0.11651164901400318,0.008364288030223448,1.6287526992487311,36,24,0.1713722976352604,-0.2228383891135543,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,composite,1.5,0.4613858363858364,0.4524656477578111,0.49166666666666664,0.2609233260154724,0.028413742950591337,0.014206871475295669,0.1339758206005571,0.8268509626626768,0.018399738350993088,0.38247863247863245,2.0,0.36908814912066085,0.08497203327715397,7.964745560163038,0.005685043226383325,0.12444914937754749,0.010252300610620038,1.8826332099486551,41,33,0.18724325622108726,-0.22317879231816753,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,scale_offset,0.5,0.6722527472527473,0.6650719712436667,0.95,0.014167207293212414,0.009970228928707617,0.004985114464353809,0.08332675251691685,0.9412220617559456,0.015910873822160065,0.5868131868131868,2.0,0.3815013425024152,0.07589955255389214,8.155878619578301,0.005821469392989508,0.12743560343091095,0.00729008226039536,1.4095727431976597,35,22,0.17497406245053546,-0.258081521939126,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,scale_offset,1.0,0.6462606837606837,0.6299008034400346,0.8916666666666667,0.0633229911327362,0.012712676480807735,0.006356338240403867,0.09103531036141055,0.9311890796400866,0.015972022012006388,0.5736263736263736,2.0,0.38986696197146625,0.08577966690063477,8.375107097691712,0.005977949391642907,0.130861048401433,0.007632136292731426,1.4082397418926038,36,21,0.1777378277774081,-0.2573916966783256,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,scale_offset,1.5,0.5478174603174603,0.5394458305788356,0.775,0.1189655140042305,0.01771730503624512,0.00885865251812256,0.100885061020727,0.9206903667520163,0.016048616170260505,0.5802197802197803,2.0,0.4256752005775583,0.09150754800066352,8.368370183050825,0.0059731407445045145,0.13075578411016908,0.007049623760505419,1.4079574842475922,33,22,0.17750622115198855,-0.25573872887169957,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,smooth_baseline,0.5,0.6692002442002442,0.6618722062212417,0.95,0.03699487820267677,0.012184358598059246,0.006092179299029623,0.09404565084398557,0.9297547215638283,0.015958940498326506,0.589010989010989,2.0,0.4304433553224766,0.07741782069206238,8.09621410631342,0.005778882302864682,0.1265033454111472,0.007258336735256901,1.447772422474034,36,22,0.1760309202632328,-0.2595016707180198,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,smooth_baseline,1.0,0.6697191697191698,0.6684522435894562,0.8583333333333333,0.11299514770507812,0.018680887509649913,0.009340443754824956,0.11496777220097787,0.8799437772791225,0.016074871360378315,0.567032967032967,2.0,0.4590124288203634,0.08560801297426224,8.292282076172745,0.0059188308894880404,0.1295669074401991,0.007331203406827111,1.4321716373154894,36,24,0.17951579600229858,-0.26062724902763534,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,smooth_baseline,1.5,0.6119810744810744,0.610398385177672,0.8166666666666667,0.2043537050485611,0.027533670001197316,0.013766835000598658,0.1351295074119929,0.7891855487025495,0.016254233661595417,0.5230769230769231,2.0,0.4901027258037491,0.07960933074355125,8.95668449235245,0.006393065305033869,0.13994819519300702,0.008344055550208554,1.5082774968967532,37,25,0.19019898072955735,-0.26900498225361297,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,gaussian_noise,0.5,0.6692002442002442,0.6631443097960144,0.9916666666666667,0.00015092342800926417,0.008949298857096303,0.004474649428548152,0.0804402332454934,0.9431059484614894,0.01590058701289897,0.6,2.0,0.38758425545638336,0.07739349454641342,8.160124148619238,0.005824499749192889,0.1275019398221756,0.007148657284639516,1.4154364718150783,35,22,0.17567545142611796,-0.26003058483790936,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,gaussian_noise,1.0,0.6692002442002442,0.6631443097960144,0.9916666666666667,0.0008495241636410356,0.009229692090702981,0.0046148460453514905,0.08137031076144945,0.9418032499572924,0.015912620617364433,0.6043956043956044,2.0,0.39140011772983363,0.07626655511558056,8.208497314493359,0.005859027347960999,0.1282577705389587,0.007201819433048718,1.4263567114898807,35,22,0.17555990778440864,-0.26271123800306334,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,gaussian_noise,1.5,0.673046398046398,0.6657077033001746,0.975,0.0021854599472135305,0.00956218914712537,0.004781094573562685,0.08231401106651472,0.9413270882380699,0.015929909461681678,0.6,2.0,0.3975127140066997,0.07734905555844307,8.307251543693832,0.005929515734256839,0.12980080537021615,0.007195867548696307,1.4392208708819794,35,22,0.17635817018849026,-0.2660467864571672,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,isolated_spikes,0.5,0.6582112332112332,0.652376472981666,1.0,6.583928916370496e-05,0.008833409517095584,0.004416704758547792,0.0799781703754045,0.9444509716955662,0.015894859310038225,0.5956043956043956,2.0,0.38218979186262636,0.07485459791496396,8.142708774167792,0.005812069075066232,0.12722982459637172,0.007180155046604836,1.4109533433276604,36,22,0.17577413779938902,-0.2588703600211318,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,isolated_spikes,1.0,0.6692002442002442,0.662216051392673,0.975,0.00030180910835042596,0.008884875668270748,0.004442437834135374,0.0801556365296112,0.942858653887275,0.015895178494206293,0.5978021978021978,2.0,0.38358647018634195,0.07444946002215147,8.143604027483887,0.005812708085284716,0.12724381292943576,0.007197592915452897,1.4102318688075846,35,22,0.17564195150663214,-0.25937023313432694,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,isolated_spikes,1.5,0.6602716727716728,0.6536815614212012,0.9666666666666667,0.0005668918020091951,0.008925835899134808,0.004462917949567404,0.08025042752775026,0.9444274570030411,0.015897242368542088,0.6021978021978022,2.0,0.37349849385676737,0.0789232924580574,8.152428424021467,0.005819006726639163,0.12738169412533545,0.0071721547342934126,1.4108256703432647,36,22,0.17586936348666693,-0.25978274224006415,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,edge_filled_shift,0.5,0.6582112332112332,0.6521552988070034,0.9916666666666667,0.0003373757062945515,0.008801283329604889,0.004400641664802444,0.07991668337357716,0.943360868317015,0.015893084084743284,0.6021978021978022,2.0,0.3749576286350699,0.07745663542300463,8.109666177712267,0.0057884840668895555,0.12671353402675417,0.007230856547336991,1.4067524623084593,35,22,0.17529027458512966,-0.2582110977506318,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,edge_filled_shift,1.0,0.6801892551892552,0.6718107426928854,0.975,0.0004499276401475072,0.00882619788123285,0.004413098940616425,0.08001024882772115,0.9443758197394054,0.015893025566593697,0.6,2.0,0.3811900678512191,0.07447978900745511,8.09170920379311,0.005775666812129272,0.12643295630926732,0.007144738742306989,1.4078887746531485,35,22,0.17474637565371912,-0.2580937344234902,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,edge_filled_shift,1.5,0.6290903540903541,0.6199662351546779,0.95,0.0007192055345512927,0.008825386777175936,0.004412693388587968,0.08005963477244296,0.9434131574328084,0.015894484590809926,0.5978021978021978,2.0,0.3802989744554407,0.07653424888849258,8.081766541851241,0.005768569979908095,0.12627760221642562,0.007161449239879177,1.4071314335017318,35,22,0.17445907027159818,-0.2578663532564737,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,gaussian_broadening,0.5,0.6582112332112332,0.652376472981666,1.0,1.9863744455506094e-05,0.008760153221720142,0.004380076610860071,0.07988084739221778,0.944382569200434,0.015893243050639258,0.5956043956043956,2.0,0.37436213701762056,0.0760320252738893,8.105073115984851,0.005785205650239008,0.1266417674372633,0.00716318786745386,1.4051777337637246,35,22,0.1754392434110334,-0.25775461320735454,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,gaussian_broadening,1.0,0.6582112332112332,0.6516211363642604,0.9916666666666667,0.00016883363423403352,0.008713728732984613,0.004356864366492306,0.07992063505278965,0.9443545070999428,0.015892830962169657,0.6,2.0,0.37422305294198427,0.07469291379675269,8.042662090923193,0.005740658166254955,0.12566659517067486,0.007153172072818789,1.394906695439093,35,22,0.17475043157195766,-0.2560766462575439,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,gaussian_broadening,1.5,0.6582112332112332,0.6516211363642604,0.9916666666666667,0.000331290066242218,0.008699536445970997,0.0043497682229854985,0.07997215355289404,0.9442997581993695,0.015892411808416232,0.6021978021978022,2.0,0.3745820885152268,0.07602656399831176,7.992973389308791,0.005705191569813555,0.12489020920794983,0.007140973876564923,1.3874610193619084,35,22,0.17413792900375522,-0.25477696091212015,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,composite,0.5,0.6551587301587302,0.6464685681090525,0.925,0.049331363290548325,0.01364182243938347,0.006820911219691735,0.09692440174721151,0.9301563511648256,0.015982551214752824,0.5846153846153846,2.0,0.4056201820635244,0.08058514446020126,8.206082887020536,0.005857303987880468,0.1282200451096958,0.007401445706627215,1.4406257685040798,36,23,0.17587813451030834,-0.25981572535201425,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,composite,1.0,0.625,0.6212399441588577,0.75,0.1439642757177353,0.021418645028614857,0.010709322514307429,0.12010271726421617,0.8670440779412185,0.016115919965699787,0.5406593406593406,2.0,0.39886740257372044,0.08508819341659546,8.328366896585678,0.005944587363729962,0.13013073275915124,0.008080004435777168,1.4973010148824477,34,24,0.17771612906887999,-0.2588469280846037,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,1729,composite,1.5,0.6052350427350427,0.6035908793303865,0.8083333333333333,0.26871198415756226,0.033437532766719805,0.016718766383359902,0.13841846766120766,0.7682428944662218,0.016280313558765618,0.4967032967032967,2.0,0.44234463592877304,0.09618139825761318,8.99419234779761,0.006419837507350185,0.1405342554343376,0.008279073405264022,1.648386933990179,35,27,0.187809152804628,-0.26246666891259596,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,scale_offset,0.5,0.662057387057387,0.6544292515771666,0.9583333333333334,0.011744269169867039,0.013322988486963203,0.006661494243481602,0.08589827170124677,0.929069005302742,0.016404779935130512,0.5868131868131868,2.0,0.4662869597706093,0.07789939641952515,8.277345612594836,0.005908169602137641,0.12933352519679434,0.00921893191219882,1.6196753719825956,43,31,0.1871680923583085,-0.2560277643111666,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,scale_offset,1.0,0.6442002442002442,0.638620935790126,0.8333333333333334,0.05278472974896431,0.015302379401858406,0.007651189700929203,0.09224684956344158,0.9230723356096531,0.016444466014522197,0.5714285714285714,2.0,0.39754649899905836,0.0854874849319458,8.444572465595225,0.006027532095357049,0.13194644477492534,0.009662464508061509,1.642709262891422,46,31,0.19088256675283616,-0.2559610247895193,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,scale_offset,1.5,0.635424297924298,0.6139442270915493,0.7916666666666666,0.10132616013288498,0.02048492747128572,0.01024246373564286,0.10267865309958747,0.9171954192856517,0.01651213243545937,0.5758241758241758,2.0,0.41178065964882715,0.09049850740120746,8.35313195686307,0.005962264066283419,0.1305176868259855,0.009062716737198396,1.6420593298405148,41,31,0.186798508142878,-0.2536290980030202,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,smooth_baseline,0.5,0.6850274725274724,0.6773925401249811,0.9333333333333333,0.03743252903223038,0.016360352968040903,0.008180176484020451,0.09485278467642294,0.9206918969778206,0.016464085006328618,0.589010989010989,2.0,0.45789519307284715,0.07266135700047016,8.111348476075307,0.0057896848508745945,0.1267398199386767,0.009545134821702574,1.6030595524197284,42,32,0.1837187271907491,-0.2609963093008484,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,smooth_baseline,1.0,0.6413003663003662,0.6387276318151894,0.8333333333333334,0.11822064965963364,0.024749041005155792,0.012374520502577896,0.11747682687987,0.8625071544002803,0.01658957502651089,0.578021978021978,2.0,0.5166631887492587,0.08723492175340652,8.244086415807049,0.005884429989869414,0.1288138502469851,0.009558624513986588,1.6017505507800172,41,31,0.1841364242696547,-0.26941623058788006,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,smooth_baseline,1.5,0.6512973137973138,0.6406006880176174,0.7916666666666666,0.21815179288387299,0.034931064429995794,0.017465532214997897,0.1390733631436863,0.7409735807600133,0.016746629647522795,0.5538461538461539,2.0,0.4391917318494362,0.08184925466775894,8.927904239619908,0.006372522654974952,0.13949850374406103,0.011340239578846594,1.6283560951360934,44,37,0.1948185505703312,-0.2887008506652425,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,gaussian_noise,0.5,0.669993894993895,0.6621958715718359,0.9916666666666667,9.428908379049972e-05,0.012175127526361459,0.006087563763180729,0.08362623250762911,0.9311135899308427,0.01640365480140184,0.610989010989011,2.0,0.45213538963478916,0.08315442455932498,8.25547424848354,0.005892558350095318,0.1289917851325553,0.009712845874329905,1.6404693845245804,43,31,0.1877601286001474,-0.2567133612381307,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,gaussian_noise,1.0,0.6610653235653235,0.6523683463100767,0.975,0.0004407733795233071,0.012312875455987304,0.006156437727993652,0.08399008219227265,0.9291043525400071,0.016413042446540883,0.6087912087912087,2.0,0.4283510615252836,0.08058348298072815,8.25295714159261,0.005890761699923347,0.12895245533738453,0.009590319367426443,1.6377164016199992,43,31,0.18729612355655453,-0.258346609390865,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,gaussian_noise,1.5,0.6771367521367521,0.6690892860993786,0.9333333333333333,0.0009710555314086378,0.012471380883765362,0.006235690441882681,0.08431569922562246,0.9296343526047083,0.016423245334472137,0.5978021978021978,2.0,0.45288643744594914,0.08360274264123291,8.277707227558835,0.0059084277141747575,0.1293391754306068,0.009703069166784154,1.6395179998739773,42,31,0.18773633537155707,-0.2603828358476562,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,isolated_spikes,0.5,0.6809829059829059,0.6708796003414699,0.9916666666666667,4.7067303967196494e-05,0.012140720883247486,0.006070360441623743,0.08352287227302083,0.9312539204786027,0.016400945650208158,0.6065934065934065,2.0,0.4486951964902337,0.08463592827320099,8.26016013686959,0.005895903024175296,0.12906500213858735,0.009756971853460566,1.642072098075616,43,31,0.18785237697142823,-0.2561299752973184,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,isolated_spikes,1.0,0.6809829059829059,0.67080991393032,0.975,0.0001992876350414008,0.012220875969639434,0.006110437984819717,0.08362773091066616,0.9303471541963386,0.01640121634559631,0.6065934065934065,2.0,0.4475587428655221,0.08364747790619731,8.25620520821965,0.005893080091520094,0.12900320637843204,0.009738645847560179,1.6438609821453325,43,31,0.18753945222387097,-0.2565215827985488,
outer,nato_outer_o3__train_strict_core__test_strict_core,3,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,2718,isolated_spikes,1.5,0.669993894993895,0.6624270772776877,0.9833333333333333,0.0004369859816506505,0.012231970896041687,0.0061159854480208435,0.08363961779599434,0.9298043439172061,0.016403987302140655,0.6065934065934065,2.0,0.4648485931231406,0.07905299961566925,8.25558364099413,0.0058926364318302145,0.12899349439053331,0.009664992348943007,1.641082374906732,43,31,0.18784983454610918,-0.256881122662214,
