evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row387,0.026379453900753982,0.013189726950376991,0.11492700428244947,0.5666597355009481,0.03719912858589461,130,16,2,1,3.0,6.712112326632765,0.04179735481739044
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row388,0.03588095704029856,0.01794047852014928,0.19564403607185163,0.5659434120934049,0.007442559346756233,12,4,5,2,1.5,0.5408564353271506,0.2155744768679142
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row389,0.03627501564887604,0.01813750782443802,0.2216621071446974,0.48622088801729835,0.006830094440707138,11,4,0,0,2.0,0.4058159774596779,0.1743168942630291
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row390,0.044739007480305334,0.022369503740152667,0.26238734733717284,0.3427045370505158,0.006594146813399026,7,3,3,2,2.0,0.6952404403487472,0.12087384890764952
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row391,0.03629802272426329,0.018149011362131644,0.20935545380144946,0.49714886965523886,0.007046717984069671,12,4,2,0,4.0,0.5603372115584948,0.14034766796976328
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row392,0.04275680508004422,0.02137840254002211,0.24778304368618326,0.3575441448967051,0.007436441914843661,9,4,4,2,2.0,0.5298890039326165,0.08931122347712517
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row393,0.03760382875891681,0.018801914379458405,0.21450804530075365,0.49430590659026624,0.007243249408701169,12,3,2,1,1.0,0.5152464727051536,0.22871210426092148
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row394,0.058939400241309045,0.029469700120654523,0.31703324236400093,0.20395651491040148,0.005572786704537326,5,1,0,0,3.0,0.6643061071670319,0.07601566147059202
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row395,0.007328327075860875,0.0036641635379304374,0.11314962366735803,0.9081418454618617,0.005344970379956067,10,8,1,1,1.5,0.11046014393501473,0.11314373160712421
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row229,0.019389018248803905,0.009694509124401953,0.1374429368714065,0.5041876305993358,0.0309764931603734,112,13,1,1,2.0,3.7359705842466706,0.12365162372589111
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row232,0.01240762886239681,0.006203814431198405,0.11504871937634518,0.5401958298834653,0.030327072412307775,109,10,5,2,1.5,5.091199408518228,0.08168914914131165
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row238,0.003917346773043222,0.001958673386521611,0.0831775026319664,0.9459464483470568,0.004223147666613971,10,2,3,1,2.5,0.11309249632816486,0.07943348493427038
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row243,0.01614270168733051,0.008071350843665255,0.09606500359238013,0.6741972136822746,0.006590772585145065,11,4,4,1,3.0,0.4746149896570421,0.18015817552804947
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row260,0.017694443127106572,0.008847221563553286,0.12356605628473032,0.3764801950572737,0.033249867771685655,118,13,4,2,3.0,5.837836244748412,0.056786224246025085
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row264,0.017470667392949987,0.008735333696474994,0.12223807471446031,0.8311863722975487,0.007091403374714511,12,5,3,3,2.0,0.22421057994661706,0.09051579236984253
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row292,0.0339455589423336,0.0169727794711668,0.15781099907837848,0.4911337714520827,0.029562325359189085,116,15,3,1,2.0,3.19953793307619,0.06418547034263611
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row296,0.028146809753570784,0.014073404876785392,0.11991056911204295,0.5236322147123309,0.024471291335565703,104,16,4,3,2.0,2.317093388868754,0.06883218139410019
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row297,0.03268570476104159,0.016342852380520793,0.14248391157499446,0.5066932401272168,0.02608611765184573,106,15,4,2,2.0,2.67012540614577,0.06341332197189331
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row298,0.02568161506020829,0.012840807530104146,0.15138722936609791,0.6092712591016387,0.026313232877749084,106,14,7,2,3.5,4.655927286854192,0.06548429280519485
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row300,0.007339757816160887,0.0036698789080804434,0.042016996972447984,0.4744707344298794,0.009317458985107286,11,4,2,0,2.5,0.8705811338728806,0.02690643072128296
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row301,0.020483162612042624,0.010241581306021312,0.10641113354759467,0.6558123835868767,0.01890602241137198,90,13,5,2,2.0,3.3217070382827143,0.04710930585861206
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row304,0.017729362386304525,0.008864681193152263,0.08582799501842722,0.7048313132224572,0.008756950188960349,14,6,4,3,4.0,0.7037110727409286,0.2386508658528328
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row305,0.010446025718994367,0.0052230128594971835,0.18872839998961843,0.5165258007434586,0.015405347451035466,67,6,4,0,3.5,2.875188678439853,0.013541333377361298
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row306,0.02624145909891889,0.013120729549459444,0.1273543138820583,0.5520784331186273,0.027351787537336348,111,13,1,0,1.0,8.766609910004464,0.06117931008338928
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row307,0.009998563907661028,0.004999281953830514,0.212098314907302,0.307625951509172,0.009028784455149435,18,2,1,0,3.5,1.1272713275412996,0.6066230214200914
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row308,0.03283624722149034,0.01641812361074517,0.19745045214076737,0.6619120207902117,0.008211593368822443,17,4,4,2,0.5,0.9062184828462534,0.05980468727648258
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row310,0.02351564382671627,0.011757821913358136,0.11418168332192707,0.6566183562737493,0.008253625854849815,18,6,3,2,2.0,0.3333695114551365,0.12406674772500992
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row311,0.044999524502686995,0.022499762251343498,0.1527066450116873,0.08319497470538892,0.007820638038351067,7,3,1,0,1.0,0.45790913719429094,0.525317519903183
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row312,0.02613981644176391,0.013069908220881955,0.17067343857578446,0.4953746402648103,0.01964533436245152,80,10,8,2,3.0,3.4355854848474414,0.05228535085916519
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row313,0.00448379051802954,0.00224189525901477,0.11262996981206008,0.8999460747165704,0.0048881457004296995,8,1,1,0,2.0,0.934491344821896,0.0026575326919555664
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row314,0.015900699567697674,0.007950349783848837,0.163822128005312,0.7583410511692873,0.005784442969847338,11,6,3,2,1.0,0.16289839207366094,0.09149426166550256
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row315,0.01384485504210198,0.00692242752105099,0.06637318497443624,-0.005398108156246934,0.007260698287614754,6,0,3,0,,,
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row316,0.012598689782728519,0.0062993448913642594,0.13460982051065354,0.643183578052765,0.021881048715482132,86,13,8,6,1.0,1.4506088353677726,0.08660788834095001
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row317,0.023568778272532124,0.011784389136266062,0.11065262080026428,0.6366127783617359,0.03910658855523382,118,15,6,1,2.0,2.3828775189642584,0.10033419728279114
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row318,0.033197648239871924,0.016598824119935962,0.1520365076174466,0.4420511095318054,0.0256023736073569,106,18,6,3,2.0,2.805861492811627,0.06342525780200958
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row319,0.007100396018011904,0.003550198009005952,0.13414982325358613,0.8828137176942454,0.0046017303662042,6,2,0,0,2.5,0.1780779904408047,0.4449518700130284
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row320,0.02926258682844221,0.014631293414221105,0.203827179958459,0.5738230414180053,0.013654064128973655,41,6,2,2,2.0,1.466986968707225,0.17363674566149712
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row321,0.028811140569327858,0.014405570284663929,0.2160047033160963,0.43348781703437034,0.005997404618454831,10,3,0,0,2.0,0.11346235020802883,0.028472937643527985
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row322,0.03090949399518724,0.01545474699759362,0.17316450933213037,0.3929159138080488,0.006918613580720765,13,5,7,3,1.0,0.3219521212860424,0.1293034702539444
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row323,0.01827705166611518,0.00913852583305759,0.08079786568409458,0.4561562472471736,0.006613198023821627,11,4,6,4,3.5,0.5363268411626633,0.07666707038879395
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row324,0.032473916649856646,0.016236958324928323,0.17245446622991473,0.3677247326805772,0.0070927033573389055,14,5,6,1,1.0,0.38573196237629603,0.10246846079826355
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row325,0.016630238653245775,0.008315119326622888,0.13691081676105082,0.6235039298450799,0.005920248766030584,11,5,7,4,1.0,0.15587336351772754,0.12171615660190582
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row326,0.009208990208319246,0.004604495104159623,0.03868442844805503,0.4700212383578599,0.012868655196257999,33,7,2,1,4.0,0.7910143057103215,0.09314185380935669
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row336,0.032451484782927455,0.016225742391463727,0.20609242836242017,0.6347670419158774,0.007445089782621445,12,2,2,1,2.5,1.00904671623695,0.22077877260744572
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row337,0.03474466991256424,0.01737233495628212,0.20981037094890256,0.6102192761718883,0.007244262212355222,11,2,3,2,1.5,0.30648521069556434,0.14309641160070896
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row338,0.04143821186507497,0.020719105932537486,0.20975224760766956,0.5789028351898752,0.008226378566344335,11,2,3,0,3.0,0.17703727862257368,0.1856511253863573
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row339,0.031384853203031804,0.015692426601515902,0.17479251517417121,0.7206011131333054,0.007950444679840334,12,3,3,2,1.0,0.40641084317981596,0.11912434175610542
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row340,0.02900752709520165,0.014503763547600825,0.22085697484665856,0.3903884360435881,0.006029999511582511,11,4,4,1,1.5,0.4428415088896793,0.25067102164030075
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row341,0.032687556835090094,0.016343778417545047,0.2035873338909217,0.6512212082239863,0.007578189662510282,13,3,3,1,4.0,0.33660814421709423,0.09813771618064493
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row342,0.006593221988623818,0.003296610994311909,0.121319569280156,0.8918865619233569,0.0036115881182818806,10,5,3,2,1.0,0.17181453414887973,0.041783321648836136
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row343,0.04017649978233592,0.02008824989116796,0.21973530022867857,0.599696240215343,0.007590487798526218,10,1,0,0,3.0,0.6062760020827841,0.20390907302498817
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row10,0.002346022322289711,0.0011730111611448556,0.06608455951625926,0.9707102974373414,0.004173838573374919,5,2,1,1,1.5,0.31604458530641294,0.07611053436994553
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row12,0.011504991677754503,0.005752495838877251,0.1760851172405623,0.8007483631861417,0.009406893448904156,24,8,3,2,0.5,0.5200355773089619,0.11042186268605292
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row13,0.0050452367352244966,0.0025226183676122483,0.09838559843848435,0.9232190096223681,0.006433109811374119,17,3,2,2,1.0,1.1708466362051724,0.14171069860458374
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row14,0.007591748855010015,0.0037958744275050074,0.05716219071745902,0.8395866045617398,0.008641090158905301,24,6,2,0,4.0,1.5772947939683697,0.06239598989486694
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row15,0.006710579363432154,0.003355289681716077,0.196540976706102,0.825001919389426,0.006516468416313208,16,7,3,2,2.0,0.3356775224616413,0.0788685436709784
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row16,0.0020388305942023706,0.0010194152971011853,0.06330231571352343,0.9833251099241201,0.0034728594887669063,3,0,1,0,,,
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row17,0.0016736702229865885,0.0008368351114932943,0.05591487497397497,0.9814640767289511,0.004046900473268969,4,1,0,0,3.0,3.8898384938209807,0.0482423510402441
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row18,0.018526148998281727,0.009263074499140864,0.19396269885766765,0.6191014399311874,0.00805237129505258,21,6,6,3,3.0,0.5312432057553726,0.0476174084469676
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row19,0.009570511434047458,0.004785255717023729,0.2059213444672802,0.7077632157305772,0.007812427620935653,20,5,3,2,3.0,0.2683388662105874,0.09449867159128189
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row20,0.03215525011572961,0.016077625057864805,0.16947497551198693,0.4107310931621448,0.032224404286327106,108,11,2,0,4.0,4.8293719018400765,0.12138210237026215
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row21,0.01704069554637872,0.00852034777318936,0.2076686468823159,0.6738860254622303,0.018010685529401858,70,12,3,1,2.0,1.8781974727163628,0.056979776854859665
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row22,0.009837697282611997,0.004918848641305999,0.18363413747066548,0.7121586933777334,0.010209054614367363,33,7,5,2,2.0,0.7656932908200708,0.07998467981815338
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row26,0.0025294098446333015,0.0012647049223166507,0.06538578375855009,0.9619927370772811,0.0042198162791984425,6,2,1,1,2.0,0.46790015244656574,0.07769234478473663
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row29,0.008972657756657058,0.004486328878328529,0.18638379568512803,0.7667794042484783,0.008415033831926329,23,8,3,3,1.5,0.4551085582141213,0.061843917705118656
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row30,0.005861278908049254,0.002930639454024627,0.18075175953533304,0.8328214652951214,0.007000619948064143,22,7,3,2,1.0,0.3449358250966034,0.046621053479611874
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row31,0.00565909226057361,0.002829546130286805,0.03650766510574204,0.6943328571185056,0.007409467250108719,7,2,2,1,1.0,0.2600375759705589,0.10780635476112366
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row33,0.0020927092593778255,0.0010463546296889128,0.062338280381429995,0.9759848641212506,0.003928423030301929,8,1,1,1,1.0,0.09720628117654735,0.07303132116794586
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row35,0.0027018071399199407,0.0013509035699599704,0.07029335532284672,0.9622547242920267,0.004048340538782733,8,3,2,2,3.0,0.3923111711849514,0.029006674885749817
