stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,failure_type
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row342,4_ANPP,blank,0.6058283381515887,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session3_row343,blank,4_nitrophenol,0.9881253722466924,True,False,Agilent-1,NRC_Canadian_SERS,,,blank,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row97,4_ANPP,acetaminophen,0.9940239898602224,True,False,Pendar-3,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row106,benzyl_fentanyl,acetaminophen,0.7584700318578732,True,False,Pendar-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row108,benzyl_fentanyl,acetaminophen,0.5202145151699464,True,False,Mira-2,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row112,benzyl_fentanyl,acetaminophen,0.9951210928167712,True,False,RMX-2,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row124,benzyl_fentanyl,acetaminophen,0.9282108098157056,True,False,Pendar-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row125,4_ANPP,acetaminophen,0.9695969199714198,True,False,Pendar-3,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row131,4_ANPP,acetaminophen,0.9967337861695004,True,False,RMX-2,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row134,benzyl_fentanyl,acetaminophen,0.789617308129546,True,False,RMX-2,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row138,acetaminophen,4_nitrophenol,0.3268694397407376,True,False,RMX-2,NRC_Canadian_SERS,,,acetaminophen,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row139,benzyl_fentanyl,acetaminophen,0.9906400738200584,True,False,Pendar-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session1_row141,benzyl_fentanyl,acetaminophen,0.9918789590596456,True,False,RMX-2,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row298,ethyl_paraoxon,acetaminophen,0.9868429343801728,True,False,RMX-1,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row299,4_nitrophenol,acetaminophen,0.9812722818572592,True,False,RMX-1,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row302,ethyl_paraoxon,acetaminophen,0.9763739689400818,True,False,Agilent-3,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row304,ethanol,acetaminophen,0.9971967360584676,True,False,Agilent-3,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row305,ethyl_paraoxon,acetaminophen,0.7523846889023195,True,False,RMX-1,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row306,4_nitrophenol,acetaminophen,0.5778177820346679,True,False,RMX-1,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row308,4_nitrophenol,acetaminophen,0.6537310779290466,True,False,RMX-1,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row309,ethyl_paraoxon,acetaminophen,0.9816310091922972,True,False,Agilent-3,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row312,ethanol,blank,0.8003051895066732,True,False,Mira-2,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row314,ethyl_paraoxon,acetaminophen,0.9726632440014882,True,False,Mira-2,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row315,4_nitrophenol,acetaminophen,0.9081061846751188,True,False,Mira-2,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row316,4_nitrophenol,acetaminophen,0.9861965713711144,True,False,Mira-2,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row343,ethanol,acetaminophen,0.9556768451645627,True,False,RMX-1,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row345,ethanol,acetaminophen,0.5981662933415984,True,False,Mira-2,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row346,4_nitrophenol,acetaminophen,0.9125375433697206,True,False,RMX-1,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row347,ethanol,acetaminophen,0.9874102423502814,True,False,Mira-2,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row348,ethyl_paraoxon,acetaminophen,0.982510806321804,True,False,RMX-1,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row349,4_nitrophenol,acetaminophen,0.9630337422171444,True,False,Mira-2,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row350,ethyl_paraoxon,blank,0.4904088562271479,True,False,Mira-2,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row351,ethyl_paraoxon,acetaminophen,0.9830301754564698,True,False,Mira-2,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row353,ethanol,acetaminophen,0.9917790554068598,True,False,Pendar-3,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row355,ethanol,acetaminophen,0.860368000341904,True,False,Pendar-3,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row357,4_nitrophenol,acetaminophen,0.98037159244818,True,False,Pendar-3,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row359,ethyl_paraoxon,acetaminophen,0.7241419182596919,True,False,Pendar-3,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row362,ethyl_paraoxon,blank,0.4645866501175293,True,False,Pendar-3,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row383,4_nitrophenol,acetaminophen,0.6222564303620283,True,False,Pendar-3,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row385,ethyl_paraoxon,blank,0.8092431625661893,True,False,Mira-2,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row386,ethanol,acetaminophen,0.6984943227978968,True,False,Pendar-3,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row387,ethyl_paraoxon,acetaminophen,0.9810509760977024,True,False,Pendar-3,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row388,4_nitrophenol,acetaminophen,0.9493058823457928,True,False,Mira-2,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row389,4_nitrophenol,acetaminophen,0.9479678565003232,True,False,Mira-2,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row390,ethanol,acetaminophen,0.959584031895433,True,False,RMX-1,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row391,ethanol,acetaminophen,0.9729251613010782,True,False,Mira-2,NRC_Canadian_SERS,,,ethanol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row392,4_nitrophenol,acetaminophen,0.9603724883640408,True,False,RMX-1,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row393,ethyl_paraoxon,acetaminophen,0.9719420383760208,True,False,Mira-2,NRC_Canadian_SERS,,,ethyl_paraoxon,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session2_row394,4_nitrophenol,acetaminophen,0.6815887045971731,True,False,RMX-1,NRC_Canadian_SERS,,,4_nitrophenol,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row229,blank,acetaminophen,0.6464471358794711,True,False,Pendar-1,NRC_Canadian_SERS,,,blank,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row232,4_ANPP,acetaminophen,0.8122715175183929,True,False,Pendar-1,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row238,4_ANPP,acetaminophen,0.4505403941003373,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row260,blank,acetaminophen,0.8933617020748934,True,False,Pendar-1,NRC_Canadian_SERS,,,blank,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row264,blank,acetaminophen,0.9853605567133802,True,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row292,4_ANPP,acetaminophen,0.9854231288944832,True,False,Pendar-1,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row296,blank,acetaminophen,0.9969816187883505,True,False,Pendar-1,NRC_Canadian_SERS,,,blank,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row297,4_ANPP,acetaminophen,0.9976288553075844,True,False,Pendar-1,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row298,blank,acetaminophen,0.9791385804990904,True,False,Pendar-1,NRC_Canadian_SERS,,,blank,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row300,benzyl_fentanyl,blank,0.7188446846627764,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row301,4_ANPP,acetaminophen,0.8178546022361498,True,False,Mira-3,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row304,blank,benzyl_fentanyl,0.7218746296284633,True,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row306,benzyl_fentanyl,acetaminophen,0.9957289515550244,True,False,Pendar-1,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row307,benzyl_fentanyl,ethanol,0.6324161623029178,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row308,4_ANPP,acetaminophen,0.9436090740231916,True,False,Agilent-1,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row310,benzyl_fentanyl,acetaminophen,0.6047959538105419,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row311,blank,benzyl_fentanyl,0.6463690508244673,True,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row312,blank,acetaminophen,0.596574267546671,True,False,Pendar-1,NRC_Canadian_SERS,,,blank,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row313,blank,4_nitrophenol,0.6376194656260638,True,False,Mira-3,NRC_Canadian_SERS,,,blank,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row314,4_ANPP,acetaminophen,0.997931064298941,True,False,Agilent-1,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row315,benzyl_fentanyl,acetaminophen,0.6290753313834527,True,False,Mira-3,NRC_Canadian_SERS,,,benzyl_fentanyl,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,session3_row316,4_ANPP,acetaminophen,0.7027283534037942,True,False,Pendar-1,NRC_Canadian_SERS,,,4_ANPP,,,strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500.0,98.0,misclassification
