beta,configuration,epoch,inner_fold,kl_schedule,outer_fold,representation,run_identifier,run_seed,stage,subset,train_kl_normalized,train_kl_unnormalized,train_loss,train_reconstruction_loss,validation_kl_normalized,validation_kl_unnormalized,validation_loss,validation_reconstruction_loss
0.64,c8x16_z64_spectral_composite_beta1_cyclical_4,34,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.0074429472,10.427569026678,0.022858766466,0.018095280298,0.007204245733,10.093148271577,0.026118440491,0.018914195075
0.72,c8x16_z64_spectral_composite_beta1_cyclical_4,35,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.006985363352,9.786494056272,0.023447526556,0.018418064672,0.007611547478,10.663778016547,0.026043198361,0.018431650443
0.8,c8x16_z64_spectral_composite_beta1_cyclical_4,36,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.006987962451,9.790135394352,0.023926078528,0.018335708588,0.006198746388,8.684443690196,0.025883611589,0.019684865085
0.88,c8x16_z64_spectral_composite_beta1_cyclical_4,37,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005796424474,8.120790688421,0.024381497639,0.019280644543,0.006097946132,8.543222531551,0.02563769386,0.019539747325
0.96,c8x16_z64_spectral_composite_beta1_cyclical_4,38,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005960335012,8.350429352236,0.02485560672,0.019133685477,0.006052668611,8.479788724114,0.025420099512,0.019367430891
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,39,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005483913776,7.68296320069,0.025044745852,0.019560832284,0.005770868035,8.084986117708,0.025464892888,0.019694024963
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,40,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005703694868,7.990876509438,0.024867332039,0.019163637215,0.005827675418,8.164573260716,0.025318910485,0.019491235373
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,41,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005381817831,7.539926781453,0.024708666527,0.019326848888,0.005447077254,7.631355233553,0.025352941529,0.019905864128
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,42,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005623050534,7.877893798452,0.024592746957,0.018969696099,0.005864386848,8.216005974457,0.025121382524,0.019256995866
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,43,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005573315684,7.80821527293,0.024340781953,0.018767466522,0.005388461489,7.549234546533,0.025316172162,0.019927710702
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,44,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005110756107,7.160169305936,0.02454211896,0.019431362821,0.005693720337,7.97690219238,0.025050787521,0.019357067368
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,45,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005683448798,7.962511766461,0.024520369346,0.018836920771,0.006199565111,8.685590719976,0.024927185301,0.018727620782
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,46,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005855332388,8.203320675165,0.024616401894,0.01876107001,0.005574974142,7.810538772775,0.025047633797,0.019472659479
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,47,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005472332763,7.666738201195,0.024454838174,0.0189825053,0.005728378221,8.025457887089,0.024815961421,0.01908758314
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,48,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005619842439,7.87339925766,0.024412474225,0.018792631551,0.005497724045,7.702311387583,0.024796379182,0.01929865502
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,49,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005635195881,7.894909428879,0.024619867695,0.018984671698,0.006144851734,8.608937279517,0.024693351333,0.018548499182
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,50,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005557909999,7.786631909223,0.024250008827,0.0186920985,0.004790476246,6.711457220446,0.024787142935,0.019996666796
0.0,c8x16_z64_spectral_composite_beta1_cyclical_4,51,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.006550709746,9.177544354721,0.018229107627,0.018229107627,0.011954257967,16.747915412198,0.028392174039,0.016437916844
0.08,c8x16_z64_spectral_composite_beta1_cyclical_4,52,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.015853037821,22.210105987334,0.01742194126,0.016153698514,0.019663440967,27.548480795211,0.034843236709,0.015179795463
0.16,c8x16_z64_spectral_composite_beta1_cyclical_4,53,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.020353688315,28.515517328826,0.018512324128,0.015255734366,0.018014140694,25.237811112604,0.03286837896,0.014854239402
0.24,c8x16_z64_spectral_composite_beta1_cyclical_4,54,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.016175128188,22.661354591477,0.019009054368,0.015127024076,0.012887287193,18.05508935752,0.028557976974,0.015670689723
0.32,c8x16_z64_spectral_composite_beta1_cyclical_4,55,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.011748458324,16.459590111316,0.019628661971,0.01586915551,0.010414103034,14.590158350327,0.026417193214,0.016003089605
0.4,c8x16_z64_spectral_composite_beta1_cyclical_4,56,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.009670435437,13.548280047027,0.019904611344,0.01603643641,0.009350261255,13.099716018228,0.025711325443,0.016361063996
0.48,c8x16_z64_spectral_composite_beta1_cyclical_4,57,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.008976691645,12.576344995096,0.020610328181,0.016301516464,0.009041951469,12.667774008102,0.025392232635,0.016350280822
0.56,c8x16_z64_spectral_composite_beta1_cyclical_4,58,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.008278521317,11.598208365642,0.021174318385,0.016538346554,0.007839637849,10.983332625958,0.024910623975,0.017070987004
0.64,c8x16_z64_spectral_composite_beta1_cyclical_4,59,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.007852714436,11.001652924444,0.021749636248,0.01672389926,0.007426636063,10.404717124811,0.024506050999,0.017079415035
0.72,c8x16_z64_spectral_composite_beta1_cyclical_4,60,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.006876361468,9.63378241633,0.022298209117,0.017347228721,0.006982723519,9.782795649617,0.025068068814,0.018085344781
0.8,c8x16_z64_spectral_composite_beta1_cyclical_4,61,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.006574635023,9.211063667082,0.02292229317,0.017662584929,0.006856180583,9.605508996659,0.024306281399,0.017450100844
0.88,c8x16_z64_spectral_composite_beta1_cyclical_4,62,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.006637339567,9.298912733374,0.023125507242,0.017284648456,0.005903824641,8.271258322131,0.02417304035,0.01826921575
0.96,c8x16_z64_spectral_composite_beta1_cyclical_4,63,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005682162283,7.960709358269,0.023549239348,0.01809436405,0.005820691359,8.154788594286,0.024063175075,0.018242483849
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,64,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005603226444,7.850120247586,0.023628134364,0.018024908027,0.005843374775,8.186568059841,0.024175205401,0.018331830664
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,65,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005969684111,8.36352743901,0.024105506222,0.01813582195,0.00572668295,8.023082813295,0.024006193488,0.018279511262
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,66,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005346813773,7.49088609588,0.02384516367,0.01849834983,0.005498176065,7.702944667399,0.024369317913,0.018871142427
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,67,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005677898253,7.954735452356,0.024013181839,0.018335283548,0.006316276876,8.84910390357,0.023996964207,0.017680687282
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,68,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.006066968121,8.499822337191,0.023645358832,0.017578390823,0.005226324654,7.322080840584,0.023868892577,0.018642568241
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,69,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005432112759,7.610389975427,0.023788059293,0.018355946636,0.006085240714,8.525422240506,0.023746289735,0.01766104943
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,70,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005506290519,7.714313016811,0.023731147372,0.018224857296,0.005495101508,7.698637213026,0.023598643458,0.018103541603
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,71,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005753002469,8.05995645926,0.023443661536,0.017690659105,0.006048741751,8.474287193362,0.023619969618,0.017571228658
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,72,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.00578272169,8.101593087425,0.023451871866,0.017669150354,0.005522459183,7.736965315683,0.02384109504,0.018318635419
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,73,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005417156079,7.589435666044,0.023440699405,0.018023542892,0.005832161295,8.170857974461,0.023541075404,0.017708914934
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,74,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005858793101,8.208169133898,0.023150000511,0.017291207349,0.005720691423,8.014688684159,0.023542873076,0.017822181806
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,75,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005289843334,7.411070510703,0.023255869431,0.017966025617,0.005323559948,7.458307486622,0.023435796134,0.018112236055
0.0,c8x16_z64_spectral_composite_beta1_cyclical_4,76,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.00724958337,10.156666301674,0.016939137792,0.016939137792,0.011725247002,16.427071050436,0.027344533657,0.015619285906
0.08,c8x16_z64_spectral_composite_beta1_cyclical_4,77,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.014589150364,20.439399660137,0.016094234489,0.014927102334,0.017397362465,24.373704814109,0.031806176341,0.014408813304
0.16,c8x16_z64_spectral_composite_beta1_cyclical_4,78,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.018137865864,25.411150075348,0.017087770075,0.014185711854,0.016558925269,23.199054301286,0.030631280434,0.014072354601
0.24,c8x16_z64_spectral_composite_beta1_cyclical_4,79,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.015395834659,21.569564357274,0.017809797131,0.014114796795,0.012525161475,17.547751226345,0.027083390447,0.014558228555
0.32,c8x16_z64_spectral_composite_beta1_cyclical_4,80,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.011329656035,15.872848105095,0.018233048947,0.014607558969,0.009972486792,13.971453995264,0.024906936657,0.014934450138
0.4,c8x16_z64_spectral_composite_beta1_cyclical_4,81,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.009342318818,13.088588663558,0.018743744026,0.015006816754,0.008680262795,12.161048175908,0.023852278126,0.015172014608
0.48,c8x16_z64_spectral_composite_beta1_cyclical_4,82,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.008155257032,11.425515102333,0.019315815686,0.015401292739,0.008431726273,11.812848507857,0.023809009114,0.015377282932
0.56,c8x16_z64_spectral_composite_beta1_cyclical_4,83,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.00839385046,11.759784494319,0.01982145364,0.015120897358,0.007911643197,11.084212118838,0.02341772702,0.015506083686
0.64,c8x16_z64_spectral_composite_beta1_cyclical_4,84,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.007425607584,10.403276225883,0.020550848428,0.015798459942,0.00696821053,9.762462952558,0.023089181194,0.016120970429
0.72,c8x16_z64_spectral_composite_beta1_cyclical_4,85,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.006746778609,9.45223683102,0.020922471814,0.016064791282,0.006914558563,9.687296546808,0.023055642092,0.01614108414
0.8,c8x16_z64_spectral_composite_beta1_cyclical_4,86,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.006774806127,9.491503383744,0.021463729919,0.01604388469,0.00628953345,8.811636363759,0.022816260917,0.016526728321
0.88,c8x16_z64_spectral_composite_beta1_cyclical_4,87,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.006131487073,8.590213388792,0.021982067813,0.016586359286,0.006118184588,8.571576607328,0.022448798219,0.01633061395
0.96,c8x16_z64_spectral_composite_beta1_cyclical_4,88,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005832975716,8.171998977661,0.022127145587,0.016527488969,0.005469498016,7.662766721068,0.02249376925,0.017024271378
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,89,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005417639407,7.590112809732,0.022497665079,0.017080025559,0.005569275841,7.802555452876,0.022353057257,0.016783781522
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,90,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005741127312,8.043319363661,0.022142289012,0.016401161762,0.00572986318,8.027538315589,0.022306572505,0.016576709781
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,91,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005701356033,7.987599802689,0.022291561636,0.016590205727,0.005627249319,7.883776296087,0.022366162515,0.016738913648
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,92,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005603141201,7.85000082204,0.022314160648,0.016711019331,0.00550507557,7.712610873855,0.022315778683,0.016810703725
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,93,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005640404894,7.902207256371,0.02232781997,0.016687415168,0.006008688877,8.418173116796,0.022326818534,0.016318129736
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,94,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005710864149,8.000920673155,0.022283731086,0.01657286682,0.005425974035,7.601789622748,0.022291037246,0.016865063396
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,95,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005600276037,7.845986727594,0.022312315942,0.016712040082,0.00576036723,8.070274489267,0.022282900398,0.016522533252
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,96,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005526588204,7.742750073822,0.021934055306,0.016407467047,0.005204790399,7.291911349577,0.022118809156,0.016914019455
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,97,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005145778242,7.209235317606,0.021841781419,0.016696002723,0.005491400143,7.693451600916,0.02189985766,0.016408457225
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,98,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005589192695,7.830458966107,0.021756969508,0.016167776843,0.00533033627,7.46780111409,0.021840532522,0.016510196828
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,99,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005135402916,7.194699484865,0.02152381989,0.016388416946,0.005168676501,7.241315777562,0.021877860259,0.016709183914
1.0,c8x16_z64_spectral_composite_beta1_cyclical_4,100,1,cyclical_4,4,arpls_minmax,strict_core__o4__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_cyclical_4,1592696039,vae_search_core,strict_core,0.005398979184,7.563969836437,0.021726227746,0.016327248325,0.005254995501,7.362248697201,0.02186279675,0.016607801297
1.0,c8x16_z64_spectral_composite_beta1_constant,1,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.000530774887,0.743615616937,0.072643090593,0.072112315113,0.00043640001,0.611396414602,0.060723452614,0.060287054851
1.0,c8x16_z64_spectral_composite_beta1_constant,2,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.00144056639,2.018233512964,0.063806456021,0.062365888819,0.002078946902,2.912604609106,0.05227590295,0.050196956143
1.0,c8x16_z64_spectral_composite_beta1_constant,3,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.002671048886,3.742139489043,0.053116707366,0.050445658977,0.003787534423,5.306335726355,0.043962024343,0.040174490621
1.0,c8x16_z64_spectral_composite_beta1_constant,4,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.004733804276,6.632059790507,0.044128819695,0.039395016062,0.004159984661,5.828138510386,0.040131088505,0.035971105226
1.0,c8x16_z64_spectral_composite_beta1_constant,5,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.003462027772,4.85030090909,0.039919323437,0.036457295396,0.002379400743,3.333540441643,0.038888706547,0.036509305557
1.0,c8x16_z64_spectral_composite_beta1_constant,6,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.002268145212,3.177671441845,0.03860768441,0.036339538521,0.002567072326,3.596468328411,0.038460537696,0.035893464604
1.0,c8x16_z64_spectral_composite_beta1_constant,7,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.002598309694,3.640231881823,0.037657979824,0.035059669929,0.002902809918,4.066836695386,0.037682620124,0.034779808906
1.0,c8x16_z64_spectral_composite_beta1_constant,8,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.0029246355,4.097414335951,0.036480419766,0.033555783978,0.003101262281,4.344868456197,0.036344413064,0.033243152162
1.0,c8x16_z64_spectral_composite_beta1_constant,9,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.003536581099,4.954750119805,0.035273569826,0.031736988741,0.004282726002,6.000099129147,0.035249561071,0.030966835335
1.0,c8x16_z64_spectral_composite_beta1_constant,10,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.00439190472,6.153058512872,0.033822153108,0.029430247984,0.004347760564,6.09121254978,0.03411147234,0.029763711282
1.0,c8x16_z64_spectral_composite_beta1_constant,11,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.004762889658,6.672808410741,0.032821937404,0.028059047926,0.004178831253,5.85454258552,0.033207085047,0.029028253869
1.0,c8x16_z64_spectral_composite_beta1_constant,12,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.00435539682,6.10191094508,0.031992219608,0.027636823153,0.004208235161,5.895737460536,0.032614859251,0.028406623926
1.0,c8x16_z64_spectral_composite_beta1_constant,13,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.004602622127,6.448273599983,0.031086484419,0.026483862403,0.004262877932,5.972291983091,0.032002034828,0.027739156818
1.0,c8x16_z64_spectral_composite_beta1_constant,14,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.004631511744,6.488747953367,0.030692077944,0.026060566656,0.004202026143,5.887038626223,0.03166940907,0.027467383247
1.0,c8x16_z64_spectral_composite_beta1_constant,15,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.004360875876,6.109587101709,0.030033328568,0.025672452801,0.004047266649,5.670220574762,0.031054717608,0.027007450676
1.0,c8x16_z64_spectral_composite_beta1_constant,16,2,constant,4,arpls_minmax,strict_core__o4__i2__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,2023729579,vae_search_core,strict_core,0.004757764771,6.665628443913,0.030303031331,0.02554526623,0.004930940347,6.908247426025,0.030848890416,0.025917950922
