heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,smooth_baseline,1.5,0.52,0.37629937629937626,0.5,0.1485467255115509,0.024937080914900815,0.012468540457450408,0.0700432648557441,0.8609978163507208,0.005423492190004825,0.7607361963190185,1.0,0.41471998652122016,0.11280632019042969,7.156677137154935,0.005108263481195528,0.11182308026804585,0.019694386498440068,3.1156702009804307,37,44,0.2231742084961661,-0.18173709063852583,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_noise,0.5,0.88,0.9166666666666667,0.94,0.0008534491062164307,0.00889042924676673,0.004445214623383365,0.045383861556941706,0.934403914086429,0.005149971305277099,0.7361963190184049,1.75,0.5223120215564929,0.10849076509475708,5.907131380457127,0.004216367866136422,0.09229892781964258,0.014440762866807049,2.0378970743478635,38,37,0.19125606892274846,-0.19225206888819457,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_noise,1.0,0.8,0.8680851063829788,0.9,0.0037929893005639315,0.009513690033060088,0.004756845016530044,0.046031594252294424,0.9336201382298952,0.0051857053656039565,0.6932515337423313,1.75,0.5225413089442668,0.11299652606248856,6.163235704216971,0.004399168953759437,0.09630055787839018,0.0146536842496513,2.2015896764028495,38,37,0.19444275380822318,-0.19602861671734445,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_noise,1.5,0.8200000000000001,0.8723404255319149,0.92,0.007928986102342606,0.010236001136998489,0.005118000568499244,0.04659150514753649,0.9310503766051585,0.005207954873309064,0.6687116564417178,1.5,0.5471150634108137,0.11843220517039299,6.450336658751277,0.004604094688616186,0.10078651029298867,0.015348249634364076,2.379399374907619,38,39,0.198455699344604,-0.2001736860209894,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,isolated_spikes,0.5,0.86,0.8965217391304348,1.0,0.00013725996541325003,0.008503514783112492,0.004251757391556246,0.04500394545199218,0.9354961212339459,0.005124847412632413,0.7484662576687117,2.0,0.4273341992949407,0.10373840481042862,5.730302514036887,0.0040901516873924956,0.08953597678182633,0.014138647161109795,1.9218089075815499,38,36,0.18886481666155305,-0.19012995768363453,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,isolated_spikes,1.0,0.8400000000000001,0.8758169934640523,0.98,0.0005817401688545942,0.008570472730474258,0.004285236365237129,0.04511220285990672,0.9355448765201587,0.005119319470643365,0.7361963190184049,2.0,0.4207095969714727,0.10376505553722382,5.727128614086622,0.0040878862341803155,0.08948638459510344,0.013998894163279867,1.9271915149212717,38,36,0.18855930250862912,-0.19057370600599824,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,isolated_spikes,1.5,0.9,0.9281462585034014,0.96,0.0005512058851309121,0.008618951624606248,0.004309475812303124,0.045264286497140364,0.9350722392967001,0.005129074440222133,0.7239263803680982,2.0,0.45650146353738724,0.10334408283233643,5.734482364829671,0.0040931351640468745,0.0896012869504636,0.014075629919111415,1.934557666542517,38,36,0.1881155102530306,-0.19055832329382383,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,edge_filled_shift,0.5,0.86,0.8965217391304348,1.0,7.963776442920789e-05,0.008450777965090885,0.004225388982545443,0.044931017541272544,0.9357919323639063,0.005125307811162202,0.7300613496932515,2.0,0.433945718053453,0.1055605337023735,5.708978225256358,0.00407493092452274,0.08920278476963059,0.014028349192859894,1.9083575244189341,38,36,0.18831877700958444,-0.1896303318935994,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,edge_filled_shift,1.0,0.86,0.8965217391304348,1.0,0.00017537950770929456,0.008469890436370073,0.004234945218185036,0.045029994105822674,0.9357218631383892,0.005130470298793599,0.7361963190184049,1.75,0.43442593677622476,0.10431446135044098,5.695726772467354,0.004065472357221523,0.08899573081980242,0.013893560706938143,1.9089784440094448,38,36,0.18774460022811923,-0.1895544381510075,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,edge_filled_shift,1.5,0.84,0.8850931677018633,0.98,0.0003026294580195099,0.008488364840699805,0.0042441824203499024,0.04512298298114881,0.9357504264245857,0.0051322629049062795,0.7177914110429447,2.0,0.4356407146779546,0.1073000356554985,5.693077409611374,0.004063581305932458,0.08895433452517773,0.013802095575700828,1.9062805770354736,38,36,0.18746743618323763,-0.1895190890271641,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_broadening,0.5,0.86,0.8965217391304348,1.0,4.982948098586348e-07,0.008438394078830081,0.004219197039415041,0.044875632139167926,0.9357364338804389,0.005123070310579247,0.7484662576687117,2.0,0.42613857537604627,0.10277199000120163,5.70887791367785,0.00407485932453808,0.08920121740121639,0.014064811600538948,1.906618290688494,38,37,0.18854653965076296,-0.189587858445193,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_broadening,1.0,0.86,0.8965217391304348,1.0,6.124973424448399e-06,0.00842632943349882,0.00421316471674941,0.04488546612823602,0.9357330222972982,0.005123303748312174,0.7423312883435583,2.0,0.42619974535320876,0.10290627181529999,5.691048871996885,0.004062133384722973,0.08892263862495133,0.013989540187318739,1.898636764039233,38,36,0.1881841576107263,-0.18926703641474887,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,gaussian_broadening,1.5,0.86,0.8965217391304348,1.0,1.9036531739402562e-05,0.008421029473458368,0.004210514736729184,0.044908100984974976,0.9357253661658524,0.005124210923395419,0.7423312883435583,2.0,0.42695289208906895,0.10310949385166168,5.674670188012158,0.004050442675240655,0.08866672168768996,0.013911706858240128,1.8923871876021625,38,36,0.1878037834474128,-0.18895245942728706,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,composite,0.5,0.76,0.7589743589743589,0.78,0.04044327884912491,0.011907425536650368,0.005953712768325184,0.050438471459584244,0.927272930315937,0.005174554778128056,0.6993865030674846,1.5,0.3692665074641458,0.10255084186792374,6.13388276373326,0.004378217533000185,0.09584191818333221,0.01629179141032558,2.4305047145388188,39,40,0.1976952402336292,-0.1862256544895024,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,composite,1.0,0.62,0.5558672276764843,0.6,0.11115839332342148,0.01702306047108104,0.00851153023554052,0.0589711391838993,0.9131345436337361,0.00534054053646292,0.6993865030674846,1.0,0.3772072102240868,0.10236608982086182,7.180271922457364,0.00512510486970547,0.1121917487883963,0.01904957827173561,3.250050188881821,40,43,0.2109532792761547,-0.18590848091809675,
Au,400-1800_common,poster,poster_holdout_Au,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,composite,1.5,0.46,0.3150684931506849,0.54,0.251641184091568,0.034994390285242385,0.017497195142621193,0.07850529699209967,0.8406419752315677,0.005574578943686669,0.6993865030674846,1.0,0.4191336123589615,0.12802782654762268,8.38294965689805,0.005983547221197752,0.13098358838903204,0.02094812408545291,4.354777960656976,41,46,0.22877664907954567,-0.18803137417011384,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,scale_offset,0.5,1.0,1.0,1.0,0.008078664541244507,0.019252995631947354,0.009626497815973677,0.1648052191242078,0.7056667014069695,0.01967952674053827,0.21338701560140916,3.0,0.9996098642431843,0.07635977491736412,7.5859872816278235,0.0054146947049449135,0.11853105127543476,0.062009345832674305,1.4912639351902228,60,64,0.2978820731448529,-0.2752936824129453,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,scale_offset,1.0,1.0,1.0,1.0,0.04444360360503197,0.02057818805146962,0.01028909402573481,0.16831640682189794,0.7038249789135487,0.01968526863115181,0.21489682939104177,2.0,1.0549966410882023,0.08967210352420807,7.705596317277052,0.005500068748948645,0.12039994245745392,0.0630256174911441,1.4656141544026084,61,64,0.29614148915922367,-0.27499384535403804,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,scale_offset,1.5,1.0,1.0,1.0,0.10144062340259552,0.02331748418384474,0.01165874209192237,0.1737880745057898,0.7045054098264304,0.019691967282896114,0.20231504781077,2.0,0.9122886043210614,0.08620256930589676,6.966619569056255,0.004972604974344222,0.108853430766504,0.056128612357531485,1.313832822814511,60,64,0.2805609458319911,-0.2695251472332287,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,smooth_baseline,0.5,1.0,1.0,1.0,0.020023994147777557,0.021192627154558826,0.010596313577279413,0.16869375856937852,0.7131480412805504,0.019665110972739402,0.21540010065425264,2.0,1.1227581796761774,0.07499405543785542,7.408339687479135,0.005287894138100739,0.11575530761686147,0.05694687845737739,1.5282035132703795,60,63,0.2892501970944583,-0.29244432728761843,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,smooth_baseline,1.0,1.0,1.0,1.0,0.07507415860891342,0.024240303144132818,0.012120151572066409,0.17597699293337601,0.6923550278736524,0.01968180366607468,0.21892299949672875,2.0,1.1292748178166525,0.07755688577890396,7.919881906469783,0.005653020632740744,0.12374815478859033,0.05691224194386958,1.4976628053066108,61,64,0.29564782655640254,-0.3250904326736054,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,smooth_baseline,1.5,1.0,1.0,1.0,0.165960431098938,0.027820337847585145,0.013910168923792572,0.1827701136495109,0.6659928967693874,0.01971791995627136,0.21338701560140916,2.0,1.2826725471320264,0.08450012654066086,8.807370002773947,0.006286488224678049,0.13761515629334292,0.06647341049230399,1.5567328898857347,61,64,0.3100125241442402,-0.3584964902588884,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_noise,0.5,1.0,1.0,1.0,3.8756530557293445e-05,0.018584718411999126,0.009292359205999563,0.1627362536868137,0.7109548067555191,0.019680607180123932,0.21389028686462003,2.5,0.9574637435069774,0.07641982089262456,7.505111378903606,0.005356967436762031,0.11726736529536884,0.06012994035376021,1.5352486882725602,58,63,0.297273809164429,-0.2704296402369679,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_noise,1.0,1.0,1.0,1.0,0.00017277320148423314,0.01857467585379408,0.00928733792689704,0.16266282568351728,0.7116498418213975,0.01968643086968341,0.2128837443381983,2.5,0.9261315398235609,0.07715602219104767,7.612382176457735,0.0054335347440811815,0.11894347150715208,0.06055450984345957,1.5586182731935976,58,63,0.2992286205380727,-0.2734796130686421,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_noise,1.5,1.0,1.0,1.0,0.00044328690273687243,0.018648892689468725,0.009324446344734363,0.16278694627441412,0.7126152811361486,0.019688062644809264,0.21540010065425264,2.5,0.943976048824896,0.07578022661618888,7.664158802398741,0.005470491650534433,0.11975248128748028,0.060761625350902765,1.5687813212211728,58,63,0.29956616534099645,-0.2771136142242661,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,isolated_spikes,0.5,1.0,1.0,1.0,2.9435952455969527e-05,0.018636411263027782,0.009318205631513891,0.1628327397626799,0.7108224731178835,0.019678013943977873,0.2143935581278309,2.5,0.9616740307699603,0.07554911135230213,7.453502008687404,0.005320129913409996,0.11646096888574065,0.05965164536877631,1.5287560351375524,58,63,0.29607475606733713,-0.2698016646438676,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,isolated_spikes,1.0,1.0,1.0,1.0,0.00020072619372513145,0.01868815584315958,0.00934407792157979,0.16292647364649032,0.7101013137313745,0.019677475187450253,0.21187720181177655,2.5,0.9774649782836233,0.07535393652506173,7.455194228499743,0.005321337779086183,0.11648740982030847,0.05959098525932156,1.5282828024136568,58,63,0.29590791374141795,-0.2706416852091934,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,isolated_spikes,1.5,1.0,1.0,1.0,0.0004916993784718215,0.0187175245276656,0.0093587622638328,0.16304798048340644,0.7105157691188603,0.019677161919325104,0.21540010065425264,2.5,0.9656096372076286,0.07826914824545383,7.450674365899108,0.005318111610206358,0.11641678696717356,0.05950960659149175,1.5161144428236268,58,63,0.2956384280210902,-0.271897674487797,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,edge_filled_shift,0.5,1.0,1.0,1.0,0.0004972759634256363,0.018630521231453652,0.009315260615726826,0.16294508283411632,0.7102262736115377,0.019680678894660793,0.21389028686462003,2.5,0.9750805251617574,0.07535769301466644,7.434343579303553,0.005306455088724877,0.116161618426618,0.05979581636837532,1.527716336463927,58,63,0.2956573014876691,-0.26901056650822286,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,edge_filled_shift,1.0,1.0,1.0,1.0,0.0009840838611125946,0.018625886189057837,0.009312943094528918,0.1632776696628813,0.7104958575508887,0.01967022471369107,0.2108706592853548,2.5,0.9617394456418139,0.07525818597059697,7.348789897853021,0.0052453889349414855,0.11482484215395344,0.05858652479579156,1.5105393237531197,58,63,0.29342691025145995,-0.2683441528629919,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,edge_filled_shift,1.5,1.0,1.0,1.0,0.0012320486130192876,0.018609336121554635,0.009304668060777318,0.16332630676549628,0.7104126102412694,0.01966879305290675,0.2128837443381983,2.5,1.0283532658839913,0.07452253135852516,7.341983974380325,0.005240531030963829,0.11471849959969259,0.05892926091229005,1.5034994793411955,58,63,0.29325234458984295,-0.26827136600969725,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,0.5,1.0,1.0,1.0,1.1682510603350238e-06,0.018625751736792415,0.009312875868396207,0.16283949772195644,0.7104616820199806,0.019676957096943944,0.21238047307498742,2.5,0.9661043029195435,0.07538250263314694,7.411984552766548,0.005290495755008243,0.11581225863697733,0.059403937089071185,1.5229196090720476,58,63,0.29536341816123846,-0.26844992126263,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,1.0,1.0,1.0,1.0,1.338084530289052e-05,0.018647637382702465,0.009323818691351233,0.16294710455133646,0.71042187935453,0.01967361129467948,0.21238047307498742,2.5,0.9660533636303386,0.07533553417306393,7.327518052710065,0.005230205605074993,0.11449246957359482,0.05863006400560551,1.513855083310302,58,63,0.2936434701815779,-0.26665915943818014,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,gaussian_broadening,1.5,1.0,1.0,1.0,4.0291150071425363e-05,0.018670539856622904,0.009335269928311452,0.16309684610414935,0.7103776686350894,0.019670206216888548,0.21187720181177655,2.5,0.9661407114647849,0.07526171009521931,7.249517274705364,0.005174530531552722,0.1132737074172713,0.057846886296109505,1.504454980578955,58,63,0.2919885903674852,-0.26505138502653913,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,0.5,1.0,1.0,1.0,0.02686203271150589,0.021014051563294722,0.010507025781647361,0.16862772120414568,0.7096571808435538,0.019642791230531503,0.2199295420231505,2.5,1.0639757117165058,0.07528848201036453,7.389816316955124,0.005274672603108582,0.11546587995242381,0.06252892645162517,1.4485051710910672,60,63,0.28752146597800066,-0.2877072338187039,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,1.0,1.0,1.0,1.0,0.10838911682367325,0.025008627967104086,0.012504313983552043,0.17754007758871318,0.6682318382026726,0.01966562803835737,0.2174131857070961,2.5,1.2287168434419893,0.07504432648420334,7.979485509139804,0.0056955642463524655,0.12467946108030943,0.058429198539991976,1.3815906026321862,62,64,0.29333500208337987,-0.32245129424605695,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,composite,1.5,0.9333333333333332,0.9345314850634,0.9333333333333333,0.2516671121120453,0.03211712904449315,0.016058564522246577,0.19087535058800278,0.571687073990172,0.019692731079866712,0.2093608454957222,2.0,1.0560119415070892,0.08546874485909939,8.207528550258704,0.005858335867422344,0.12824263359779225,0.06367887469585803,1.1980625482694753,62,64,0.2984422585967028,-0.3481973287940355,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,0.5,0.7866666666666666,0.76232917409388,1.0,0.00933915562927723,0.01889549972644261,0.009447749863221305,0.16463005115519772,0.7006277862465985,0.019739060956535173,0.1952692501258178,2.5,1.118266050507593,0.08329562097787857,7.862676211294057,0.005612188587647436,0.12285431580146965,0.07759738639619984,0.709286136019831,63,64,0.3303495340236623,-0.26628093747914133,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,1.0,0.84,0.8302207130730052,0.9466666666666667,0.04833024740219116,0.020597922302401886,0.010298961151200943,0.16958426229017814,0.7019262161818355,0.019754655565278206,0.19426270759939607,2.5,1.0496069685561908,0.09679475636221468,8.338984581658394,0.005952166011176584,0.1302966340884124,0.08651382826093304,0.701796624135776,64,64,0.33401441246311153,-0.26622734965823835,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,scale_offset,1.5,0.7999999999999999,0.7854997854997855,0.9066666666666666,0.10587649047374725,0.023117244583802,0.011558622291901,0.17453787480716704,0.6850250827826201,0.019733970909209232,0.18671363865123303,2.0,1.154384610044819,0.09306881460361183,7.391902398447434,0.005276161597749775,0.11549847497574119,0.08018622889709286,0.6369108610406605,64,64,0.3138206905739268,-0.25444596161153943,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,0.5,0.7999999999999999,0.7802197802197802,0.9866666666666667,0.02308078296482563,0.020734430032684232,0.010367215016342116,0.16668441097936235,0.7081815177291623,0.01971032688952539,0.1992954202315048,2.5,1.0728372221122104,0.0845224685035646,7.657203555230793,0.005465527162905634,0.11964380555048112,0.08172088031544134,0.7620351663198646,62,64,0.319512660951447,-0.29015934696127565,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,1.0,0.88,0.8759818106655644,0.9066666666666666,0.07227595150470734,0.02368616148040623,0.011843080740203115,0.17328612540235608,0.6989722401312332,0.01972282098805826,0.2093608454957222,2.0,1.0824827214297672,0.08889448875561357,8.52284709618989,0.006083402638251171,0.13316948587796706,0.08474877973223048,0.9181342383038585,62,64,0.3269296185076625,-0.32944098475512873,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,smooth_baseline,1.5,0.84,0.8302207130730052,0.9466666666666667,0.13988764584064484,0.026346493560281112,0.013173246780140556,0.17846948622696474,0.6819337802983343,0.019790087721980154,0.20835430296930046,2.0,1.0499403263286724,0.08570093661546707,9.86142535616276,0.007038847506183269,0.1540847711900431,0.09679380775340049,1.116943634292606,62,64,0.34557861809107027,-0.3714446243254012,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,0.5,0.7866666666666666,0.76232917409388,1.0,0.00012896061525680125,0.01789475085046618,0.00894737542523309,0.16163465369509186,0.7079583979640763,0.019754814844901696,0.18922999496728737,2.5,1.0855858083837968,0.07833636808209121,7.8366466401611765,0.005593609307752446,0.12244760375251842,0.07870811889746249,0.6946382880915735,63,64,0.33385628082740976,-0.2607863026012865,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,1.0,0.7866666666666666,0.76232917409388,1.0,0.00045705874799750745,0.017758276407252818,0.008879138203626409,0.16152060237729057,0.7079683073786694,0.019768748575577044,0.18973326623049824,2.0,1.0380834175087328,0.08141901344060898,8.100152941968709,0.0057816937487285575,0.12656488971826105,0.08186139923187019,0.7121145432466437,63,64,0.3398640865304454,-0.26539451065058073,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,gaussian_noise,1.5,0.7999999999999999,0.7802197802197802,0.9866666666666667,0.0008461555116809905,0.017720975620060683,0.008860487810030342,0.16162065973852383,0.707887087827446,0.01977853288949811,0.18922999496728737,2.5,1.0752578826781185,0.08146352577023208,8.273672433547516,0.005905547775551403,0.1292761317741799,0.08329606239225619,0.7241943497658418,63,64,0.3429943391373187,-0.2706487141046394,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,0.5,0.7866666666666666,0.76232917409388,1.0,1.3925234270573128e-05,0.018068783322898185,0.009034391661449093,0.16179105124775514,0.7078198816449348,0.01974663123617425,0.19073980875691998,2.5,1.1446119714740695,0.07798692584037781,7.677056309016334,0.005479697579597669,0.11995400482838024,0.07656836989587884,0.686111189799649,63,64,0.32998099120337426,-0.25911581388918725,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,1.0,0.7866666666666666,0.76232917409388,1.0,0.00010297775588696823,0.01808415515999431,0.009042077579997155,0.16184262684246145,0.7076316846049324,0.019747939829691866,0.19073980875691998,2.0,1.147035865441267,0.07775963097810745,7.690885937198259,0.00548956883454551,0.1201700927687228,0.07661777589036435,0.6866737112373895,63,64,0.3301343267090609,-0.25989201418818536,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,isolated_spikes,1.5,0.7866666666666666,0.76232917409388,1.0,0.00023708184016868472,0.018087597773686178,0.009043798886843089,0.1618705777485578,0.7072543451488803,0.01974624708896625,0.1922496225465526,2.5,1.036070467017803,0.07742914371192455,7.682025810612166,0.005483244689944444,0.12003165329081511,0.07628785963111573,0.6808552267189705,63,64,0.32986865464080134,-0.2609278237068247,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,0.5,0.8133333333333334,0.7974537037037037,0.9733333333333334,0.0005026714061386883,0.01811995463306888,0.00905997731653444,0.16197904832804863,0.7070216314024368,0.019750579403451134,0.1922496225465526,2.0,1.144021131900921,0.07875567930750549,7.649864086557686,0.005460288427236036,0.1195291263524638,0.07606848205657424,0.6863378572405058,63,64,0.32951180248624345,-0.25796704875042453,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,1.0,0.8266666666666667,0.814099814099814,0.9333333333333333,0.0009252396994270384,0.018085729502956827,0.009042864751478414,0.162208365213004,0.7079295483296693,0.01974065291791478,0.19325616507297433,2.5,1.1426831919447455,0.07916305307298899,7.561743458097584,0.0053973900486064125,0.11815224153277473,0.0755924532732408,0.6836126184920056,63,64,0.32687650627813125,-0.25746636156030034,
PICO,400-1800_common,poster,poster_holdout_PICO,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,2718,edge_filled_shift,1.5,0.8266666666666667,0.814099814099814,0.96,0.0012381450505927205,0.01814438556721796,0.00907219278360898,0.16250289259742548,0.7072296169302574,0.019743248711920538,0.19325616507297433,2.0,1.143118629055786,0.07788226567208767,7.555013432909858,0.005392586318993474,0.1180470848892165,0.07526874488714053,0.6865886695974348,63,64,0.32645726669919595,-0.25742284823194495,
