stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row295,0.0107978565706637,0.0053989282853318,0.0717050086613028,0.6489315200353389,0.0070073104722957,17,7,0,0,2.0,0.2873814830516686,0.1819136142730713,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row297,0.0040787602861528,0.0020393801430764,0.1035312270596489,0.9290762434109328,0.003364913773964,10,8,0,0,2.5,0.0862217261783931,0.0849375934340059,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row312,0.0023760213965307,0.0011880106982653,0.059731279607203,0.9809899687348818,0.0035280738338561,8,2,0,0,2.5,0.4834186641667441,0.0657475761836394,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row314,0.0067588666798488,0.0033794333399244,0.0844013694358495,0.935378531061898,0.0046185770396342,12,5,0,0,2.0,0.3158250140992779,0.0919304527342319,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row315,0.0076675170324813,0.0038337585162406,0.0806672602052026,0.9351451333281722,0.0056847445094691,14,5,0,0,3.0,0.2636650653498393,0.0852085649967193,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row316,0.0062837576701331,0.0031418788350665,0.078293026240296,0.9395399640404378,0.0050657595892802,10,5,0,0,3.0,0.2562996790361213,0.0877299234271049,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row332,0.00684398419344,0.00342199209672,0.090932113014404,0.9471214096447113,0.0046371033072604,12,9,0,0,1.0,0.1701743510329892,0.0518764480948448,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row335,0.0078217914053712,0.0039108957026856,0.0940813414283861,0.9228893523593318,0.0044589778035879,12,9,0,0,1.0,0.1724776841562013,0.0744956247508525,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row339,0.0050185671674807,0.0025092835837403,0.1057509096531346,0.9362203779356498,0.0035669350573568,9,9,0,0,2.0,0.0614359228545919,0.0908147329464554,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row341,0.0076224726114111,0.0038112363057055,0.0965512912486076,0.9248093812325692,0.005198760927056,16,11,0,0,1.0,0.300182934268127,0.133213959634304,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row345,0.0060752476118127,0.0030376238059063,0.1001343191986078,0.9359076792334792,0.00331303011626,7,4,0,0,2.0,0.4219841539237114,0.0403813496232032,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row347,0.0074887800716564,0.0037443900358282,0.0877521765457353,0.9272668194306516,0.0051459456747397,12,6,0,0,2.5,0.2258951710942703,0.1229245895519852,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row349,0.0069084134099027,0.0034542067049513,0.0813270624822969,0.9352309688802378,0.0051065108472747,12,3,0,0,1.0,0.4279840990152818,0.0662305876612663,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row350,0.0092432949740219,0.0046216474870109,0.0596163207207789,0.5571597029267399,0.0067534059711865,12,1,0,0,3.0,0.083465610739974,0.311821699142456,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row351,0.0071572457632047,0.0035786228816023,0.0869220137399295,0.9309460505937373,0.0050025574528678,9,5,0,0,3.0,0.3747881715216422,0.0972639769315719,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row379,0.0050538405304182,0.0025269202652091,0.0919782477956486,0.95052866086189,0.0035442151032787,10,9,0,0,2.0,0.075277993974802,0.094136968255043,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row380,0.0227020004469798,0.0113510002234899,0.1185132961552149,0.8507875865995189,0.0095954124526386,19,10,0,0,3.5,0.2225340101260929,0.2454134682193398,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row381,0.0179048067726552,0.0089524033863276,0.1231721515716695,0.765917153378501,0.0115193095111421,26,9,0,0,1.0,0.1408729255815456,0.1779461130499839,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row382,0.004295206351571,0.0021476031757855,0.0865699629654059,0.9591832989900468,0.0030713146668287,10,10,0,0,1.0,0.0652837359583229,0.0630038246745243,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row385,0.0101808532792698,0.0050904266396349,0.0660203483987482,0.6049374395883381,0.0062383694627455,12,3,0,0,1.0,0.7094967576264828,0.2063302546739578,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row388,0.006277511305155,0.0031387556525775,0.0771017846796056,0.9418921305884476,0.0053948231394523,12,4,0,0,3.5,0.3124710392886396,0.0875211383681744,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row389,0.0067638948008581,0.003381947400429,0.0877147078069088,0.9343141354874468,0.0045812499030892,11,4,0,0,3.0,0.4098897752289275,0.0422671395353972,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row391,0.0065398271318626,0.0032699135659313,0.0826731824663725,0.936010379470618,0.0048393809609115,12,5,0,0,3.0,0.3130186744210901,0.1039289627224206,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session2_row393,0.0065149924672748,0.0032574962336374,0.0828791707919666,0.9384028435635744,0.0049724443349987,12,5,0,0,3.0,0.3460948170931244,0.0879819088149815,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row27,0.0091185659289277,0.0045592829644638,0.1086870279865228,0.8784062370367451,0.0061307904975754,15,7,0,0,2.0,0.1677763935501756,0.1039238199591636,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row30,0.0054566150144328,0.0027283075072164,0.1230416793332246,0.8905627871023144,0.0027013798596869,9,9,0,0,1.0,0.0407367490005091,0.0562705751508474,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row33,0.0034237838543585,0.0017118919271792,0.0918791754575769,0.9399124099287284,0.0035900093691556,12,9,0,0,1.0,0.1735193579737568,0.0576477833092212,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row35,0.0016302599196454,0.0008151299598227,0.0548066383044809,0.99171304926093,0.0027777427005847,4,2,0,0,1.0,0.9656541766900548,0.0265691261738538,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row49,0.0022102767159728,0.0011051383579864,0.0603629123406077,0.9828995225319112,0.0029731095429243,5,2,0,0,1.0,0.5125291194245407,0.012788301333785,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row99,0.0052993117441651,0.0026496558720825,0.1228277686286352,0.9057656919074228,0.0028367819974664,10,10,0,0,1.5,0.0562857954798513,0.0317777313175611,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row101,0.008194061443594,0.004097030721797,0.0989013286229088,0.9071052264297365,0.0056602829648181,16,12,0,0,2.5,0.1363528497632501,0.0369414038723334,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row103,0.0048522303236247,0.0024261151618123,0.09739890507551,0.9420783868752576,0.0031556768277992,8,3,0,0,1.0,0.3620782016462682,0.0180716440081596,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row105,0.0083785294047726,0.0041892647023863,0.0922904106260576,0.921569811960964,0.0066158615441859,15,12,0,0,1.0,0.2451385904323406,0.0640487782657146,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row129,0.0053963094901515,0.0026981547450757,0.1166057942484738,0.9122230643812272,0.0028249982657559,10,10,0,0,2.0,0.0417299368631839,0.0360701754689216,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row130,0.0079299235262779,0.0039649617631389,0.0931404169579444,0.9144367001097016,0.0057592353807662,14,10,0,0,1.5,0.1643657719536008,0.1055023446679115,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row133,0.0039568579209175,0.0019784289604587,0.0813814349603743,0.9615424881317498,0.0027731770890698,10,9,0,0,1.0,0.0653961949249365,0.0912630320526659,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row136,0.0045599355200731,0.0022799677600365,0.1011058126063199,0.9382306671378798,0.0026761118165865,9,9,0,0,1.0,0.0774849587404946,0.0850773866404779,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row139,0.0029737653732866,0.0014868826866433,0.0729467170710667,0.9697630308797522,0.0042126898979768,10,2,0,0,3.0,0.4456281305380994,0.0015648282133042,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row141,0.0057741535614686,0.0028870767807343,0.1149156766759197,0.9188613327848142,0.0032302243398901,6,3,0,0,1.0,0.3946939454365885,0.0076877437531948,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row143,0.0091342346873311,0.0045671173436655,0.1549697627369314,0.8410953982281025,0.0029567017662131,10,10,0,0,1.0,0.0860792002366704,0.0507280807942152,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row146,0.014315357388383,0.0071576786941915,0.238654003924094,0.5412859595839334,0.0054725235195032,6,2,0,0,1.0,0.4068755306481537,0.1736489883624017,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row147,0.0086263571086413,0.0043131785543206,0.0762897476461338,0.9562181187572452,0.005248829787597,12,10,0,0,3.0,0.2113279139810433,0.071221986785531,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row148,0.0036393419480674,0.0018196709740337,0.0784664588658797,0.9627498201175352,0.0035635763965547,7,3,0,0,1.0,0.481205049697165,0.0038826465606689,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row149,0.003878716496128,0.001939358248064,0.0733381842686121,0.9589455609358416,0.0047971706411668,9,5,0,0,2.0,0.6701092234017417,0.0125649683177471,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row150,0.0092459676721709,0.0046229838360854,0.0992390161708635,0.9091365790014986,0.0065949136743854,18,12,0,0,2.0,0.2733708318761728,0.0862869452685117,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row162,0.007533263146605,0.0037666315733025,0.1030599738497694,0.9406167454946897,0.0052915715542621,14,8,0,0,2.0,0.2838021587071067,0.0860218130983412,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row164,0.0060965573303277,0.0030482786651638,0.1126699109604341,0.9216105122445588,0.0035847893889461,5,4,0,0,3.0,0.2313394804536102,0.1074245881754905,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row165,0.0071359632102614,0.0035679816051307,0.1105855353292191,0.9231127829683244,0.004996595704163,10,8,0,0,1.0,0.1822629890909358,0.0520217595621943,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row167,0.0040499259232171,0.0020249629616085,0.0833263199137136,0.9615304839536222,0.0029365238610522,10,9,0,0,1.0,0.0794081554189706,0.0667192488908767,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-2,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,3141,session3_row169,0.0070763169658301,0.003538158482915,0.096928237841583,0.9469987704327768,0.0053896512936002,12,7,0,0,2.0,0.1582529883681941,0.1455421447753906,,,strict_core,domain_only,instrument,Mira-2,523.0,75.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row10,0.0014810163160731,0.0007405081580365,0.0528570539625592,0.9833081267709564,0.0039420764095016,5,2,0,0,0.5,0.2159230702096982,0.0623788330703973,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row13,0.002802362222244,0.001401181111122,0.0727385912233548,0.9631981214691528,0.0059608258918992,17,5,0,0,1.0,0.5302055627309498,0.0332413427531719,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row14,0.0096773885245368,0.0048386942622684,0.0684514455105037,0.739576411350681,0.0086457290819713,24,5,0,0,2.0,0.4148660412372122,0.0465582907199859,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row16,0.0019763339596075,0.0009881669798037,0.0634781755964602,0.9835439891181628,0.0034623601903773,3,0,0,0,,,,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row17,0.0014092967308002,0.0007046483654001,0.0504814414132774,0.9865149505086932,0.0039304623340389,4,1,0,0,3.0,2.9389542529706585,0.0388912893831729,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row26,0.0027243026516774,0.0013621513258387,0.0610163383246666,0.9697102068825654,0.004129614558603,6,2,0,0,0.0,0.2286229749109977,0.0572979748249053,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row31,0.0191471681790879,0.0095735840895439,0.0495386467137509,0.329941822448572,0.0074132729853902,7,2,0,0,1.0,0.3922275150907454,0.1917579770088195,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row33,0.0014184737082813,0.0007092368541406,0.0522750710273034,0.9853603235448488,0.0038547972469989,8,1,0,0,4.0,0.3412302961120841,0.0678305961191654,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row35,0.0024112602134459,0.0012056301067229,0.0628003595885924,0.97215707884962,0.0039412385810698,8,2,0,0,2.0,0.2762748949220981,0.0314584635198116,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row41,0.1002962608088112,0.0501481304044056,0.0412501553914104,0.2453724286592007,0.0089021605040345,12,4,0,0,3.0,0.2392568586842452,0.0394414812326431,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row46,0.0172001657085845,0.0086000828542922,0.0562377455639942,0.1565353995359465,0.0294632253050804,118,14,0,0,1.5,1.8370569700667336,0.0766083747148513,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row48,0.0017961405994752,0.0008980702997376,0.0554962222815211,0.9814849873018882,0.0081072132681895,28,2,0,0,3.0,2.4025480762922604,0.0090884286910295,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row52,0.0040246970210822,0.0020123485105411,0.0997901686778886,0.9342458186009835,0.0073982544033788,16,2,0,0,3.0,0.4988532586633384,0.0102092754095792,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row54,0.061906530086032,0.030953265043016,0.0456509883439538,0.0917784089967419,0.0089753662262644,11,3,0,0,1.0,0.6363768269902295,0.1297826766967773,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session1_row64,0.0033965518517576,0.0016982759258788,0.0665513694644791,0.9632859385750024,0.0086098249635792,33,9,0,0,2.0,0.2077197512228519,0.0607756152749061,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row19,0.0031667452910035,0.0015833726455017,0.0833239431812302,0.8472288825167436,0.0045240666451198,14,10,0,0,1.0,0.1866906711024693,0.0290140248835086,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row25,0.0049823090442634,0.0024911545221317,0.0786893765171712,0.9619659865695264,0.0067941990940432,17,7,0,0,1.0,0.2222106711286602,0.1133018769323825,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row30,0.0065435634965317,0.0032717817482658,0.0777524500947789,0.8107899137998792,0.0070051829150179,22,10,0,0,1.0,0.1979359175301317,0.0487021431326866,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row36,0.0028581204744986,0.0014290602372493,0.0700106907104919,0.9754477151973016,0.0046144140791147,14,8,0,0,3.0,0.1353971675079709,0.0672368369996547,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row37,0.0055674075159228,0.0027837037579614,0.0740300809829239,0.7776788926247918,0.0059309028089046,15,10,0,0,2.0,0.1140250131813268,0.0996154025197029,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row40,0.0060646712246783,0.0030323356123391,0.0956133676471683,0.938202400696689,0.0062255031575581,19,7,0,0,1.0,0.2597376224035249,0.1171858049929142,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row41,0.0037923196774284,0.0018961598387142,0.0646408838771248,0.9470498323699618,0.0051236310335142,10,0,0,0,,,,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
domain,domain__strict_core__domain_only__instrument__Mira-3,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,clean,cyclical_4,1729,session2_row44,0.0032332825648951,0.0016166412824475,0.06600844562871,0.962934103812141,0.0051058613029973,13,1,0,0,2.0,0.4218384149270128,0.0251974463462829,,,strict_core,domain_only,instrument,Mira-3,526.0,72.0
