stage,scenario,model,representation,seed,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,8.323936127084952,0.0059414247873554,0.1300615019857024,0.0273520741602119,2.0307793824043827,56,54,0.2597104651522471,-0.2070274259577157,0.045095682144165
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4.586782327915853,0.0032739345666779,0.0716684738736851,0.0056762302574278,1.0971117398149928,20,20,0.1322516402691486,-0.1952613443480732,0.0491873957216739
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.370737483591382,0.0038335028433914,0.0839177731811153,0.0079056372974405,1.038149584830871,24,26,0.158146799548996,-0.1974280194614544,0.0511943437159061
domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.327435291539579,0.0038025947833972,0.0832411764303059,0.0065410777682249,1.4022846502050357,24,20,0.1387922246521416,-0.215572272291602,0.0462032407522201
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,7.402248304410843,0.005283546255825,0.1156601297564194,0.02887425803564,0.8212741435040682,61,60,0.281170916284688,-0.2090873936913606,0.0515070967376232
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,7.601967866836548,0.0054261012611253,0.118780747919321,0.0439028176003434,1.170722101345281,62,60,0.2921032643041262,-0.2189855651531009,0.0501624643802642
domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,7.41203578914795,0.0052905323263011,0.1158130592054366,0.0368510996196388,1.831311854073535,61,62,0.2721831984795037,-0.2380031972534008,0.049452856183052
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,8.45148630603735,0.0060324670278639,0.1320544735318335,0.0383292223172715,1.368249432660018,59,58,0.2935036539015684,-0.2348636906038901,0.0381190963089466
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,7.519639006456258,0.005367336906821,0.117494359475879,0.0220193655216593,1.6080166431514575,48,52,0.2517033308417843,-0.2139969118323294,0.0405519530177116
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,7.971023103349008,0.0056895239852598,0.1245472359898282,0.0376833298897449,1.4493689444339573,58,57,0.2850954933643967,-0.2299546929264359,0.0364958383142948
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.5051419878047465,0.0039294375359063,0.0860178435594491,0.0637397725270989,0.3820769902927048,60,62,0.3077028617747367,-0.149502142875772,0.0518222413957119
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,6.695322463714289,0.0047789596457632,0.1046144134955357,0.0520617637134818,0.4687323742487004,62,63,0.332904818221348,-0.1567658209325928,0.0511130355298519
domain,domain__quality_pass__domain_and_sample__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,7.496472143537709,0.0053508009589848,0.1171323772427767,0.0692257617896515,0.7754931490617162,63,61,0.3415045936938049,-0.2102958876223795,0.0547119788825511
domain,domain__quality_pass__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.3478321584662725,0.0038171535749223,0.0835598774760355,0.0098542427769344,1.6707967277901166,32,31,0.1610657908801321,-0.2103256320895395,0.0322636850178241
domain,domain__quality_pass__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.856619466138499,0.0041803136803272,0.091509679158414,0.0088522600432434,2.251107448057311,29,29,0.1689927447903842,-0.2216388599610928,0.0369017049670219
domain,domain__quality_pass__domain_and_sample__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.825117809545048,0.004157828557848,0.0910174657741413,0.0056366673308073,1.5389269586623435,20,16,0.1499569002451694,-0.1878873638514029,0.0382511764764785
domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.270009496321881,0.003761605636204,0.0823438983800294,0.0325717979188407,0.7201121102257902,53,53,0.2455281622237158,-0.1676363934458145,0.0524853505194187
domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.058718081075403,0.0036107909215384,0.0790424700168031,0.0123458918446654,1.2453479178673,42,40,0.1875992406236755,-0.160626727273162,0.0443216040730476
domain,domain__quality_pass__domain_and_sample__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.956026943485133,0.0042512683393898,0.0930629209919552,0.0155090286533027,1.4643080476711687,46,42,0.2078686550058542,-0.1791880228732384,0.0460588186979293
domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,10.491504401716252,0.0074885827278488,0.1639297562768164,0.0222758703022325,1.7820475098653903,43,48,0.2776564731570559,-0.2547239246127837,0.0466363169252872
domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,10.653331913368111,0.0076040913014761,0.1664583111463767,0.0405098367862771,1.7923089209775256,56,62,0.329722053374726,-0.2639557782031965,0.0404455177485942
domain,domain__quality_pass__domain_and_sample__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,8.565447211194437,0.006113809572587,0.1338351126749131,0.016039046907317,2.073166963343868,44,43,0.2352822836253156,-0.2395239400934113,0.036599788814783
domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.024494254342892,0.003586362779688,0.0785077227241076,0.0179414448438283,1.1825638255921638,43,42,0.1917604342684001,-0.2207599338256841,0.0481301359832286
domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.853354675416854,0.0041779833514752,0.0914586668033883,0.0178489660636898,1.0867608798949453,48,51,0.2096963078918406,-0.2449265394818439,0.045136485248804
domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.68105136124345,0.0040549974027433,0.0887664275194289,0.0119327546490769,1.22399364297775,35,40,0.1861796231749849,-0.2312989869429373,0.0438282340764999
domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4.276975030620851,0.0030528015921633,0.0668277348534508,0.0512730883350589,0.305131264156016,63,63,0.2499198536924095,-0.2361456895614321,0.0669082701206207
domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4.062382945235406,0.0028996309387833,0.0634747335193032,0.0458110370409992,0.313192566799478,61,60,0.2454978886314079,-0.2043625301991022,0.0620504282414913
domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,3.6172805175062113,0.0025819275642442,0.0565200080860345,0.0405611256701686,0.3330328563296235,58,61,0.2280223056138982,-0.2070327534971468,0.0639755949378013
domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.55043317594305,0.0039617652933212,0.0867255183741101,0.0655786861020999,0.4167629201455014,64,64,0.3005237505416777,-0.2251451077386047,0.0677905231714248
domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,6.592725379237474,0.0047057283220824,0.1030113340505855,0.0754817071708982,0.3670313809378976,64,64,0.3151381321263432,-0.305263882309321,0.0615148283541202
domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4.704249953955494,0.0033577801241652,0.0735039055305545,0.0475542311041757,0.3585647923053741,63,63,0.2719637796555503,-0.2127373746073187,0.065540924668312
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,9.332183778355123,0.0066610876362277,0.1458153715367988,0.0527763981391206,1.242273766835968,58,58,0.3293443793785829,-0.2005663854537084,0.0420345477759838
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,9.005896595123499,0.0064281917167191,0.1407171342988046,0.0412218544849844,1.990094651941115,57,54,0.3017371183139201,-0.2014393260019561,0.0433165468275547
domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,8.58536918847619,0.0061280293993406,0.1341463935699404,0.0493928818951787,1.34129636312587,58,57,0.315346248493299,-0.1996641577810906,0.0460294820368289
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.717984629704955,0.004081359478733,0.0893435098391399,0.0153394609138495,0.8140978385597438,46,43,0.1857546505336529,-0.2589116815515879,0.0550162866711616
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.462273144076695,0.0038988387894908,0.0853480178761983,0.0158649585066829,0.9018196981545544,41,43,0.1886042602176196,-0.2533942618748099,0.0565404556691646
domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.575230137017414,0.0039794647658939,0.0871129708908971,0.013838211949823,1.1424902566027402,38,42,0.1787670206813629,-0.2419491859189069,0.0617358088493347
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,10.330229064254542,0.0073734682828369,0.1614098291289772,0.0216860186177543,1.329275235561515,53,45,0.2772188855055396,-0.2385083205742799,0.0345157422125339
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,10.651292799881212,0.0076026358314641,0.1664264499981439,0.0514704022611216,1.4973796618198536,58,56,0.3221261085699451,-0.2390374844087293,0.0361786484718322
domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,10.248483781425186,0.0073151204721093,0.1601325590847685,0.0114092852854988,1.8690029440384288,32,33,0.2403978868751816,-0.2258111709461571,0.0346928164362907
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4.876822072436324,0.0034809579389267,0.0762003448818175,0.0131472455999154,0.9181223469439952,42,40,0.1889351491269141,-0.157678997234659,0.0444904379546642
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4.77446319537027,0.0034078966419488,0.0746009874276604,0.0136042179679949,1.0259163609318749,46,47,0.1859629902296372,-0.1399983253221797,0.0470516234636306
domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4.849631964961437,0.0034615502961894,0.0757754994525224,0.0284630898139835,0.8611737724452583,59,55,0.224644959537843,-0.1677355184856424,0.0471865199506282
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4.2566949138028685,0.0030383261340491,0.0665108580281698,0.0559734158817612,0.279113076000073,64,64,0.2480883231266084,-0.1906038315564063,0.0625008568167686
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4.28427829424997,0.003058014485546,0.0669418483476557,0.0541857016389324,0.4823035504277494,64,64,0.24426911034556,-0.1948367633389125,0.0560957454144954
domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4.807619965294671,0.003431563144393,0.0751190619577292,0.0652932804895174,0.326838703920218,64,63,0.2631498494483267,-0.2215972798237599,0.0625132247805595
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.831182304615155,0.0041621572481193,0.0911122235096118,0.0611435080910706,0.7936065126223731,59,64,0.257068010601452,-0.233718878666084,0.0536449253559112
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.975817297566097,0.0042653942166781,0.0933721452744702,0.0598665207728194,0.638993095004723,63,64,0.2383645627240897,-0.2654390860795775,0.0641260370612144
domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,6.614160886083574,0.0047210284697241,0.1033462638450558,0.0676793616497829,0.54362465451921,64,64,0.2515964664959502,-0.2792641883353925,0.0644443482160568
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,8.89477102131194,0.0063488729631063,0.138980797207999,0.0394087121321447,1.5480912129364728,57,58,0.2948051045702319,-0.2383600149396756,0.0326825343072414
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,8.095138528361177,0.0057781145812713,0.1264865395056434,0.0107903806652052,1.6298102144336264,32,33,0.2082474009649904,-0.2277202739712485,0.0335379131138324
domain,domain__quality_pass__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,7.8630501118502,0.0056124554688438,0.1228601579976593,0.0081040284142467,1.7689953524446709,32,25,0.1975822286449956,-0.2155588831726853,0.0324126966297626
domain,domain__quality_pass__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,6.982922533688684,0.0049842416371796,0.1091081645888856,0.0180172999460649,1.8883387824720197,49,41,0.2243282723867044,-0.1614408577792133,0.0309252440929412
domain,domain__quality_pass__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,6.609959875031468,0.0047180298893872,0.1032806230473666,0.0277467678262567,1.9678113667880608,58,54,0.2280086009547264,-0.1530133945867867,0.0299408826977014
domain,domain__quality_pass__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,7.1486560896952085,0.0051025382510315,0.1116977514014876,0.0162319024408313,1.4763277696302957,55,45,0.2248165531078143,-0.1744618630934869,0.0300426091998815
domain,domain__quality_pass__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.362701759009104,0.0038277671370514,0.0837922149845172,0.0085957372971282,2.128470687629572,29,30,0.1502581899051923,-0.2061388624326485,0.0306187160313129
domain,domain__quality_pass__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.701113939316637,0.0040693175869497,0.0890799053018224,0.0033272335241832,1.4710716423002204,11,10,0.1327924278413634,-0.1999537282237827,0.0333759188652038
domain,domain__quality_pass__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.62550821476281,0.0040153520447985,0.0878985658556689,0.0047871459877799,1.2732505663922895,20,15,0.141190332640127,-0.2156952252885708,0.0331098027527332
domain,domain__quality_pass__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,8.46645147417705,0.006043148803838,0.1322883042840164,0.0144605230750993,1.3870257395172387,44,41,0.2367629889986838,-0.2411408273916353,0.0388998910784721
domain,domain__quality_pass__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,9.899963908623072,0.0070663553951627,0.1546869360722355,0.0305262266152194,1.533780366697702,57,58,0.3002762203086235,-0.260558905182875,0.0405554510653018
domain,domain__quality_pass__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,9.004454062749083,0.0064271620719122,0.1406945947304544,0.0151949453768156,1.4836556174056013,46,37,0.2472798649514151,-0.2291935275234647,0.0392031893134117
domain,domain__quality_pass__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,10.53546283566078,0.0075199591974737,0.1646166068071996,0.027749867162017,1.9899727236182043,53,55,0.3064270248545923,-0.2723013979880355,0.0387141965329647
domain,domain__quality_pass__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,9.854525732145133,0.0070339227210172,0.1539769645647676,0.0317619587269112,2.0424325969199044,49,48,0.2891238268586682,-0.24493480826157,0.0399137623608112
domain,domain__quality_pass__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,10.767768116400434,0.0076857731023557,0.1682463768187567,0.0273692091957743,2.057056615268209,50,56,0.2888482235237743,-0.2785964471672197,0.0409840904176235
domain,domain__quality_pass__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.077064831068978,0.003623886389057,0.0793291379854527,0.0056728055286079,1.5241480748603915,20,17,0.1274332762090068,-0.2172518964929594,0.0496397167444229
domain,domain__quality_pass__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.9233918274695245,0.0042279741809204,0.0925529973042113,0.0069401682361519,1.190105052720976,23,19,0.1528406982760543,-0.2509112463778933,0.0427607744932174
domain,domain__quality_pass__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.600867549450562,0.0039977641323701,0.087513555460165,0.0053356992421745,1.4601065866152418,17,18,0.1322333038561055,-0.2522469462775689,0.0451967045664787
domain,domain__quality_pass__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.7465416695303055,0.0041017428048039,0.089789713586411,0.0073140421390777,1.580781350828032,20,25,0.1417306159765525,-0.2321058861530678,0.0512445829808712
domain,domain__quality_pass__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,6.343979126096274,0.0045281792477489,0.0991246738452542,0.0093120697662388,1.041464401376898,19,29,0.1765190593450243,-0.2644185348838868,0.0465538017451763
domain,domain__quality_pass__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.9854955250106645,0.0042723023019348,0.0935233675782916,0.0092709763141762,1.219002891449843,23,29,0.1572511805425381,-0.2560279093564704,0.0498473644256591
domain,domain__quality_pass__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4.977830834989627,0.0035530555567377,0.0777786067967129,0.0084105869662001,1.2659951190453085,25,27,0.1363996571062779,-0.2332478598141062,0.044599212706089
domain,domain__quality_pass__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.088237793749285,0.0036318613802635,0.0795037155273325,0.0082836397506093,1.4214629962724696,32,29,0.1546880791060218,-0.2241109419013447,0.0431958958506584
domain,domain__quality_pass__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.167051138264941,0.0036881164441577,0.0807351740353896,0.0074016346309336,1.2286314159603695,30,24,0.1490776379178528,-0.2183689372313108,0.0436542779207229
domain,domain__quality_pass__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,9.072420500003432,0.0064756748750916,0.1417565703125536,0.0285694720328872,1.84324581444055,57,50,0.2763936907096447,-0.2341398066850261,0.0405673868954181
domain,domain__quality_pass__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,9.058811633989547,0.0064659611948533,0.1415439317810866,0.0265577813938659,1.5298253814603084,56,50,0.2823552920133604,-0.2266508185796636,0.0389619767665863
domain,domain__quality_pass__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,9.436547541372976,0.0067355799724289,0.1474460553339527,0.0246054467718334,1.7870775070023976,55,52,0.2660023431847043,-0.2545879912806286,0.0385507829487323
domain,domain__quality_pass__domain_only__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.337651396967978,0.0038098867929821,0.0834008030776246,0.0092701102535751,1.4119528219398825,34,31,0.1516921668387176,-0.2371869015344856,0.0465249195694923
domain,domain__quality_pass__domain_only__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.785440911471797,0.0041295081452332,0.0903975142417468,0.0088655144315027,1.2416799413680388,30,24,0.1510853889213308,-0.2437876510592502,0.0439350493252277
domain,domain__quality_pass__domain_only__instrument__RMX-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,5.610961976267385,0.0040049692906976,0.0876712808791778,0.0081173183038659,1.2512945155502389,31,27,0.1469250575690708,-0.2413733748111077,0.0440882332623004
domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,9.1069494259409,0.0065003207893939,0.1422960847803265,0.0125047786165129,2.4294086120057283,44,33,0.2273395845174187,-0.2186091462794542,0.0348016805946826
domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,9.078672171479342,0.0064801371673656,0.1418542526793647,0.0312763588992573,2.2970371438026302,49,49,0.2653263325493956,-0.223439064718352,0.0353400520980358
domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,8.966288682313314,0.0063999205441208,0.1400982606611455,0.0049191731615245,1.8186690571088373,22,15,0.1927140791626193,-0.2123770336777397,0.0319518856704235
domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,10.16138087353738,0.007252948517871,0.1587715761490215,0.0298453737949923,2.139405826269682,52,56,0.3196226219563173,-0.2143509092667316,0.0423945970833301
domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,10.359266145985844,0.007394194251239,0.1618635335310287,0.0622245168373345,2.036943023198555,60,59,0.3412386373758981,-0.2243247672183551,0.0440403036773204
domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,10.137875166048728,0.0072361707109555,0.1584042994695113,0.05143406496164,1.2933342723864163,56,55,0.3456911657082753,-0.2135865185925878,0.043141346424818
domain,domain__quality_pass__domain_only__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,5.861079893038537,0.0041834974254379,0.0915793733287271,0.0083500505180153,1.0920054655861309,20,24,0.1617585709912629,-0.2272135271609806,0.0522734746336936
domain,domain__quality_pass__domain_only__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,5.397395924344233,0.0038525309952492,0.0843343113178786,0.0076891402671952,1.5862141173965765,26,27,0.1485094810206214,-0.1907342723104883,0.0474749356508255
domain,domain__quality_pass__domain_only__sensor_family__NRC_Canadian_SERS,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,6.39126092080934,0.0045619278521123,0.0998634518876459,0.0196585839618898,1.30845352099977,49,50,0.2191615692480082,-0.2191750709668103,0.0469069443643093
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,8.378892904826087,0.0059806516094404,0.1309202016379075,0.0903317953662307,0.7969547375098341,63,64,0.3388455542887312,-0.2622686658932009,0.0598008148372173
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,6.781101392763677,0.0048401865758484,0.1059547092619325,0.0552352080874517,0.7800698543805898,61,64,0.278408244267239,-0.2590002935349618,0.0585153549909591
domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,6.74419435311404,0.0048138432213519,0.1053780367674068,0.0553721960759583,0.5513673076418598,61,64,0.2873534599961972,-0.2366996202360508,0.0602929703891277
