stage,scenario,model,representation,seed,class_label,support,predicted_count,true_positive,recall,precision
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,0,103,0,,0.0
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,85,0,0,0.0,
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,0,3,0,,0.0
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,72,0,0,0.0,
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,100,0,0,0.0,
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,67,0,0,0.0,
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,0,264,0,,0.0
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,0,57,0,,0.0
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,11,9,9,0.8181818181818182,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,8,11,8,1.0,0.7272727272727273
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,10,7,7,0.7,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,0,2,0,,0.0
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,11,9,9,0.8181818181818182,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,8,11,8,1.0,0.7272727272727273
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,10,8,8,0.8,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,11,9,9,0.8181818181818182,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,8,11,8,1.0,0.7272727272727273
domain,domain__strict_core__domain_only__instrument__Agilent-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,10,8,8,0.8,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,16,20,14,0.875,0.7
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,9,4,4,0.4444444444444444,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,7,2,1,0.14285714285714285,0.5
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,20,18,17,0.85,0.9444444444444444
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,11,26,9,0.8181818181818182,0.34615384615384615
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,5,2,2,0.4,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,5,1,1,0.2,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,16,17,14,0.875,0.8235294117647058
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,9,4,3,0.3333333333333333,0.75
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,7,3,1,0.14285714285714285,0.3333333333333333
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,20,22,19,0.95,0.8636363636363636
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,11,23,9,0.8181818181818182,0.391304347826087
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,5,2,2,0.4,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,5,2,1,0.2,0.5
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,16,17,14,0.875,0.8235294117647058
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,9,4,4,0.4444444444444444,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,7,1,1,0.14285714285714285,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,20,19,18,0.9,0.9473684210526315
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,11,29,11,1.0,0.3793103448275862
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,5,2,2,0.4,1.0
domain,domain__strict_core__domain_only__instrument__Agilent-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,5,1,1,0.2,1.0
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,3,6,2,0.6666666666666666,0.3333333333333333
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,9,5,4,0.4444444444444444,0.8
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,11,11,11,1.0,1.0
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,3,7,3,1.0,0.42857142857142855
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,9,5,5,0.5555555555555556,1.0
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,11,11,11,1.0,1.0
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,3,7,3,1.0,0.42857142857142855
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,9,7,5,0.5555555555555556,0.7142857142857143
domain,domain__strict_core__domain_only__instrument__Mira-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,11,9,9,0.8181818181818182,1.0
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,28,19,17,0.6071428571428571,0.8947368421052632
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,2,5,0,0.0,0.0
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,1,0,0,0.0,
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,0,28,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,24,9,5,0.20833333333333334,0.5555555555555556
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,20,13,6,0.3,0.46153846153846156
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,28,22,18,0.6428571428571429,0.8181818181818182
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,2,1,0,0.0,0.0
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,1,0,0,0.0,
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,0,27,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,24,8,5,0.20833333333333334,0.625
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,20,17,11,0.55,0.6470588235294118
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,28,23,20,0.7142857142857143,0.8695652173913043
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,2,2,0,0.0,0.0
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,1,0,0,0.0,
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,0,27,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,24,7,5,0.20833333333333334,0.7142857142857143
domain,domain__strict_core__domain_only__instrument__Mira-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,20,16,10,0.5,0.625
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,25,6,6,0.24,1.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,0,7,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,0,14,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,16,11,9,0.5625,0.8181818181818182
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,31,8,4,0.12903225806451613,0.5
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,0,20,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,0,6,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,25,13,13,0.52,1.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,0,4,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,0,11,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,16,11,9,0.5625,0.8181818181818182
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,31,8,5,0.16129032258064516,0.625
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,0,21,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,0,4,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,25,11,11,0.44,1.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,0,2,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,0,6,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,16,9,8,0.5,0.8888888888888888
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,31,3,2,0.06451612903225806,0.6666666666666666
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,0,35,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,0,6,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,16,14,13,0.8125,0.9285714285714286
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,0,9,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,9,10,7,0.7777777777777778,0.7
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,21,10,10,0.47619047619047616,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,0,2,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,16,15,13,0.8125,0.8666666666666667
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,0,9,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,9,10,7,0.7777777777777778,0.7
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,21,8,8,0.38095238095238093,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,0,2,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,0,2,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,16,14,13,0.8125,0.9285714285714286
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,0,10,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,9,10,7,0.7777777777777778,0.7
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,21,9,9,0.42857142857142855,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,0,2,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,4,4,4,1.0,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,25,22,18,0.72,0.8181818181818182
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,20,30,16,0.8,0.5333333333333333
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,12,15,12,1.0,0.8
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,5,9,3,0.6,0.3333333333333333
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,18,11,7,0.3888888888888889,0.6363636363636364
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,14,7,4,0.2857142857142857,0.5714285714285714
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,4,4,4,1.0,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,25,22,20,0.8,0.9090909090909091
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,20,36,17,0.85,0.4722222222222222
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,12,16,12,1.0,0.75
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,5,8,3,0.6,0.375
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,18,11,7,0.3888888888888889,0.6363636363636364
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,14,1,1,0.07142857142857142,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,4,4,4,1.0,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,25,26,20,0.8,0.7692307692307693
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,20,28,16,0.8,0.5714285714285714
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,12,16,12,1.0,0.75
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,5,10,3,0.6,0.3
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,18,13,7,0.3888888888888889,0.5384615384615384
domain,domain__strict_core__domain_only__instrument__Pendar-2,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,14,1,1,0.07142857142857142,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_ANPP,15,18,13,0.8666666666666667,0.7222222222222222
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,5,3,1,0.2,0.3333333333333333
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,14,16,7,0.5,0.4375
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,benzyl_fentanyl,19,15,14,0.7368421052631579,0.9333333333333333
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,blank,9,8,5,0.5555555555555556,0.625
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,4,2,1,0.25,0.5
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,4,8,3,0.75,0.375
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_ANPP,15,17,14,0.9333333333333333,0.8235294117647058
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,5,4,1,0.2,0.25
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,14,16,8,0.5714285714285714,0.5
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,19,15,14,0.7368421052631579,0.9333333333333333
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,blank,9,10,4,0.4444444444444444,0.4
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethanol,4,2,1,0.25,0.5
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,ethyl_paraoxon,4,6,1,0.25,0.16666666666666666
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_ANPP,15,20,15,1.0,0.75
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,4_nitrophenol,5,2,1,0.2,0.5
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,acetaminophen,14,16,8,0.5714285714285714,0.5
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,benzyl_fentanyl,19,15,14,0.7368421052631579,0.9333333333333333
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,blank,9,8,4,0.4444444444444444,0.5
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethanol,4,3,2,0.5,0.6666666666666666
domain,domain__strict_core__domain_only__instrument__Pendar-3,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,3141,ethyl_paraoxon,4,6,3,0.75,0.5
domain,domain__strict_core__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,4_nitrophenol,25,20,17,0.68,0.85
domain,domain__strict_core__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,acetaminophen,0,6,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethanol,11,12,9,0.8181818181818182,0.75
domain,domain__strict_core__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,1729,ethyl_paraoxon,11,9,5,0.45454545454545453,0.5555555555555556
domain,domain__strict_core__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,4_nitrophenol,25,20,16,0.64,0.8
domain,domain__strict_core__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,acetaminophen,0,6,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-1,c8x16_z64_spectral_composite_beta1_cyclical_4,arpls_minmax,2718,benzyl_fentanyl,0,3,0,,0.0
