stage,scope,outer_fold,inner_validation_fold,candidate_id,name,representation,architecture,embedding_dimension,classification_weight,supervised_contrastive_weight,pair_margin_weight,contrastive_temperature,pair_margin,domain_aware_positives,hard_negative_mining,domain_balanced_batches,seed,best_epoch,epochs_run,state_sha256,encoder_parameters,classifier_parameters,total_parameters,n_train,n_validation,n_train_groups,n_validation_groups,balanced_accuracy,macro_f1,predicted_class_count,same_analyte_distance,different_analyte_distance,different_minus_same_margin,same_master_cross_instrument_distance,embedding_effective_rank,gate_positive_margin,gate_effective_rank,gate_predicted_classes,eligible
stage2,global_-1,1,4,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1797130719,165,190,ac6d09d27ab12cf32eb9d5148fed34ae5d7d68ee8373a22997de42133dee4fa2,59936,231,60167,299,97,41,16,0.6604668623302163,0.6609025424084004,7,0.5527641177177429,0.9981982111930847,0.4454340934753418,0.5752787590026855,4.631877899169922,True,True,True,True
stage2,global_-1,1,4,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,492710269,165,190,cffd58474751b93e40ab87ea03747222a93b46c968dbff8a72c13ffa0fc4062c,64064,455,64519,299,97,41,16,0.6248833981753236,0.6306247200638447,7,0.5178248286247253,0.9311414957046509,0.41331666707992554,0.5245765447616577,5.214724540710449,True,True,True,True
stage2,global_-1,2,0,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,718867185,95,120,70bbb2eeb551d8f05100ea725596afe23b5f04601ff516b9ec8662b057845390,361152,231,361383,302,103,40,14,0.817998866213152,0.7963180394108863,7,0.5456466674804688,1.1676716804504395,0.6220250129699707,0.5542793273925781,4.576830863952637,True,True,True,True
stage2,global_-1,2,0,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1122262234,55,80,9b93ff5ae35c7c4d720e6728e70b2f76408b6eee384a161f5ea993bb003adaff,719584,455,720039,302,103,40,14,0.7829931972789116,0.7624257693151703,7,0.5802066326141357,1.229915976524353,0.6497093439102173,0.5850820541381836,5.844925403594971,True,True,True,True
stage2,global_-1,2,0,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,650002107,200,200,8c0eda1f1b6fbce4d3c28ef69cc2ce2946044a96eb3ee2f36ed25ad80e48b995,59936,231,60167,302,103,40,14,0.42199546485260775,0.3923250400626967,7,0.588731050491333,0.9645559191703796,0.37582486867904663,0.6169762015342712,3.6253647804260254,True,False,True,False
stage2,global_-1,2,0,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1649818920,145,170,0c9ac61dd4530a959f2eb79f7c8db0f52c2011ecf51d2d1abd7b5388b179cafb,64064,455,64519,302,103,40,14,0.6526643990929706,0.626801373778328,7,0.623824954032898,0.9918059706687927,0.3679810166358948,0.6335778832435608,4.644977569580078,True,True,True,True
stage2,global_-1,2,1,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1559672435,55,80,79e94efbec46e0091ccfd114d2d266c600d8dd5bf1911da263727dd9cd814e7e,361152,231,361383,301,104,42,12,0.7220147002755698,0.7066483097333609,7,0.5354118347167969,1.1938546895980835,0.6584428548812866,0.5291633605957031,4.543730735778809,True,True,True,True
stage2,global_-1,2,1,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,748446737,50,75,cb5fc1cbc3f7ad552337a10e0651b09ea246fe68a91342fbfd546abf74a73f93,719584,455,720039,301,104,42,12,0.7530114812723507,0.7363627374534157,7,0.5946914553642273,1.2386270761489868,0.6439356207847595,0.592170000076294,6.30175256729126,True,True,True,True
stage2,global_-1,2,1,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,450705238,90,115,38177cc2f4459425181df72c9d6d8c59beab81bf86a4cc47dc683c8a19994cbc,59936,231,60167,301,104,42,12,0.539771822380518,0.5244826095970195,7,0.7008669376373291,1.0713982582092285,0.3705313205718994,0.730228066444397,5.024296283721924,True,True,True,True
stage2,global_-1,2,1,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,265219775,125,150,a84f5f5af81f3f5bf26835b5ede1e19d853cd146223d56f9809ebcafdeef7c01,64064,455,64519,301,104,42,12,0.5708747773965165,0.5532165700399249,7,0.6866741180419922,1.0834400653839111,0.39676594734191895,0.7014229893684387,5.5565266609191895,True,True,True,True
stage2,global_-1,2,3,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,997384696,60,85,f7d226491c399ed6235bd3f09a8cc81e6aa5f2cd19efc8b4ebd64d7e7d15c2aa,361152,231,361383,304,101,42,12,0.7099514520567152,0.7163051535443513,7,0.6194430589675903,1.217610239982605,0.5981671810150146,0.6580888032913208,6.6013898849487305,True,True,True,True
stage2,global_-1,2,3,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,830626031,80,105,6aa3d1a1b0a3c9ee2ddfc0787b6cce0d55f7c2390921d1b03c2bcd7edfa33edc,719584,455,720039,304,101,42,12,0.7240151661204293,0.7272537664242733,7,0.5581194758415222,1.2207335233688354,0.6626140475273132,0.5904448628425598,6.172667026519775,True,True,True,True
stage2,global_-1,2,3,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1375274144,145,170,16a6c827a99cee42f35c206234b226516e27dcb098a96faa43157c28b0c02b88,59936,231,60167,304,101,42,12,0.489196183933026,0.45868562481215097,6,0.5708958506584167,1.0494232177734375,0.47852736711502075,0.602587103843689,4.00939416885376,True,True,True,True
stage2,global_-1,2,3,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1016336391,145,170,51cc79dbca6ad566a21355a240684c7764d8421e08ef8dfd58610104974ffb50,64064,455,64519,304,101,42,12,0.5724833645886278,0.5443843483529656,7,0.5749551057815552,0.986495316028595,0.4115402102470398,0.6094220876693726,4.37845516204834,True,True,True,True
stage2,global_-1,2,4,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,2144382288,50,75,9582cc228f7c1b18cd9f1fb5ec6bec1a97b127cad092b3ad13ef5ec236aa19fa,361152,231,361383,308,97,38,16,0.6928366664391509,0.6692312950207686,7,0.4640447795391083,1.173050880432129,0.7090061008930206,0.45142537355422974,4.203812122344971,True,True,True,True
stage2,global_-1,2,4,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,618521432,50,75,21b03a2885636a8b0093e4cf15fb7f9e412b20b3ff0b79367b0cb70e2e62dc73,719584,455,720039,308,97,38,16,0.7038256774281618,0.6677589318893666,7,0.6143808364868164,1.2309046983718872,0.6165238618850708,0.5992653369903564,7.382869720458984,True,True,True,True
stage2,global_-1,2,4,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1601228796,200,200,504be4d2d06fb9442fcf790923d85ee4993a330053951ef1d45db7480e092b83,59936,231,60167,308,97,38,16,0.4308693377016358,0.3758167298539969,7,0.4847182035446167,0.968917965888977,0.48419976234436035,0.4958709478378296,2.4307334423065186,True,False,True,False
stage2,global_-1,2,4,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,13936631,105,130,9da33f4fcec0593b30a8f5aabe01aa8bb874846f63c0613162eb8ecd601a14b7,64064,455,64519,308,97,38,16,0.6499328828521376,0.6557812131194973,7,0.5504570603370667,1.008678913116455,0.4582218527793884,0.5709295868873596,4.319140911102295,True,True,True,True
stage2,global_-1,3,0,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1827436278,155,180,56b13b8c4b4bbbf05f0ae2b7328064da03517e970f785ade0cadb908887637a6,361152,231,361383,296,103,43,14,0.821031746031746,0.8050302859115588,7,0.542724609375,1.2448244094848633,0.7020998001098633,0.5580624341964722,5.1328630447387695,True,True,True,True
stage2,global_-1,3,0,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1697744008,50,75,c187f7900111486add358bb1c4ce6067c04678b947d05fd2989c96c9dd5c8b5d,719584,455,720039,296,103,43,14,0.8361961451247166,0.8472424684159378,7,0.5801539421081543,1.220232605934143,0.6400786638259888,0.5938325524330139,6.93532133102417,True,True,True,True
stage2,global_-1,3,0,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1150558879,110,135,15178d61ead4d9295cfb7d652d74e990b42002b826a99bc7a2e7885dbaa92ebc,59936,231,60167,296,103,43,14,0.5401077097505669,0.5417690286185285,6,0.6886431574821472,1.0969932079315186,0.40835005044937134,0.6906585097312927,4.370481014251709,True,True,True,True
stage2,global_-1,3,0,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,367405416,165,190,5a24f8cd009815fb1b6896d67de6acd15430c6dedcc9a44c19bdf6a83fa69016,64064,455,64519,296,103,43,14,0.6829931972789115,0.6563894024966059,7,0.7224549055099487,1.0919032096862793,0.36944830417633057,0.7433717250823975,6.301357746124268,True,True,True,True
stage2,global_-1,3,1,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1131508136,125,150,9e487e382e48b4a41d768fcb017d36798f58bf55d7411ce0c14ed81414b67816,361152,231,361383,295,104,45,12,0.6922063443802575,0.6885389987015466,7,0.49660244584083557,1.1759315729141235,0.679329127073288,0.48675861954689026,4.110801696777344,True,True,True,True
stage2,global_-1,3,1,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1754826843,60,85,ff111c39c12f5bf42b7e51c3a1250c7d305d75a70a6da9ddc4fb8ce3fd7183f2,719584,455,720039,295,104,45,12,0.7054105314974881,0.6979548498661545,7,0.555726945400238,1.2208949327468872,0.6651679873466492,0.5521091222763062,5.638158798217773,True,True,True,True
stage2,global_-1,3,1,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1867215317,185,200,4df4bbea1cecf886991c1b50319e7c146946dd9a625dbddbadabd7e5312a0c54,59936,231,60167,295,104,45,12,0.5794628077236773,0.5474419962864621,7,0.605025589466095,0.9831873774528503,0.37816178798675537,0.6088509559631348,4.449426174163818,True,True,True,True
stage2,global_-1,3,1,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1246826848,180,200,db0f7b2223f88a565dd6cfca8ccdc520c9514dba277e5e10e4e573addce0a495,64064,455,64519,295,104,45,12,0.5952767039723562,0.5684586013967573,7,0.697685182094574,1.0831851959228516,0.3855000138282776,0.6885766983032227,5.427457332611084,True,True,True,True
stage2,global_-1,3,2,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1442876376,60,85,a0ef6521bf56ca4faffcca1b38099d2a73573e7945d6c6ef2219bd5fb565c70b,361152,231,361383,304,95,42,15,0.8280063276957687,0.7595811275068242,7,0.6003100872039795,1.1960254907608032,0.5957154035568237,0.6544449329376221,5.007887363433838,True,True,True,True
stage2,global_-1,3,2,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,2102038393,55,80,54508b889f3f9451350b999e8d450f50d63388e73fea013bb2e7b28cbd137a7a,719584,455,720039,304,95,42,15,0.8183937870273273,0.77989117845299,7,0.6216683387756348,1.2379049062728882,0.6162365674972534,0.644479513168335,6.981749057769775,True,True,True,True
stage2,global_-1,3,2,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,916396033,145,170,4a2eb28693617d2cddbd1d9c87eff16e73719b820ad49d258b411a089e0b8a46,59936,231,60167,304,95,42,15,0.5311706237172075,0.4930804645090359,7,0.6030485033988953,0.9846066832542419,0.3815581798553467,0.647608757019043,4.3269734382629395,True,True,True,True
stage2,global_-1,3,2,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,84827120,115,140,6db624433f009dc260fff5bb75752dccf31f01935e431dbab3657ad9bce5e164,64064,455,64519,304,95,42,15,0.7240483808806789,0.6912726629113184,7,0.6554960012435913,1.0429496765136719,0.38745367527008057,0.7045816779136658,5.761295318603516,True,True,True,True
stage2,global_-1,3,4,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1762136961,65,90,7c1b42df73e643c05acc52836b9f11aac8fc7ccdfc4c89571c75713c9c64eaaa,361152,231,361383,302,97,41,16,0.7717220667531227,0.7725404195828462,7,0.5327860116958618,1.1912564039230347,0.6584703922271729,0.5365325808525085,5.617551803588867,True,True,True,True
stage2,global_-1,3,4,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1906175499,70,95,0fb738e461607c2118fa7be461e1c21a62ce1bc1712be7c2c2d837a9858aca37,719584,455,720039,302,97,41,16,0.6864946647555342,0.6707913204807614,7,0.655462920665741,1.2535377740859985,0.5980748534202576,0.6663793325424194,8.124300003051758,True,True,True,True
stage2,global_-1,3,4,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,2048799338,100,125,7c3de87be91182d7743c46371e2a64db26ed2dec50cd8baf1891d1496cd3812a,59936,231,60167,302,97,41,16,0.5191113234591496,0.5016162065689911,7,0.4831157922744751,0.870265007019043,0.38714921474456787,0.506561279296875,4.356096267700195,True,True,True,True
stage2,global_-1,3,4,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,676764574,180,200,80f59fcaa198f0e09c9da5fbba372d4bd1127c5dda5fadac4a0ab1e7db7d629f,64064,455,64519,302,97,41,16,0.5644438377357631,0.5575658909852692,7,0.6469997763633728,1.0951125621795654,0.4481127858161926,0.6499307155609131,5.227278709411621,True,True,True,True
stage2,global_-1,4,0,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1809329809,70,95,7f96d8a06b677618e52e64ebc72a987de850266335891036d2f0034feb00e5eb,361152,231,361383,300,103,39,14,0.7826814058956916,0.7706185002736726,7,0.5253928303718567,1.2437288761138916,0.7183360457420349,0.5528051853179932,4.970395565032959,True,True,True,True
stage2,global_-1,4,0,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,812884511,55,80,992d32824795ac4ff372926955f914c8120ad98811e0c8bc675249c6fc974ff6,719584,455,720039,300,103,39,14,0.826077097505669,0.815445800961894,7,0.5851174592971802,1.203289270401001,0.6181718111038208,0.5844866037368774,6.688510417938232,True,True,True,True
stage2,global_-1,4,0,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1007069733,140,165,587412604bd87ade3f995b1ebc15fbdeb431453b8a8f85d971d9ad4c308802ba,59936,231,60167,300,103,39,14,0.6334467120181406,0.632620523354909,7,0.6942190527915955,1.0322507619857788,0.33803170919418335,0.6958708763122559,4.636411190032959,True,True,True,True
stage2,global_-1,4,0,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,861222756,190,200,2452c05d4be9cd85526061ce94927dc97fd509b32be5f1fbb89ff88e2def06bc,64064,455,64519,300,103,39,14,0.6744047619047618,0.6486906014717777,7,0.740788459777832,1.0660291910171509,0.32524073123931885,0.7620484828948975,6.102759838104248,True,True,True,True
stage2,global_-1,4,1,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1933719958,100,125,f16f36a92aeb0ccd6473895326f2e5fc95025dceee3978382fe06f9db892f9a5,361152,231,361383,299,104,41,12,0.7300573822312952,0.71508050775368,7,0.5403416156768799,1.1941344738006592,0.6537928581237793,0.5255765318870544,4.220586776733398,True,True,True,True
stage2,global_-1,4,1,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1182013173,80,105,997b3e9f0209ad64be064897c36c05130825a3abed2a420e42505cbca37c2828,719584,455,720039,299,104,41,12,0.7427717210325906,0.7206454573574964,7,0.6113900542259216,1.248618245124817,0.6372281908988953,0.6081022620201111,6.305820941925049,True,True,True,True
stage2,global_-1,4,1,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1113986874,105,130,cbe07176e49f97b09d4e7a7d019f961dccacff4c51f9cb6f3e9f0694e9a9f408,59936,231,60167,299,104,41,12,0.5610934958761045,0.5425032361122586,7,0.5732518434524536,0.9308507442474365,0.3575989007949829,0.6192612648010254,4.062946796417236,True,True,True,True
stage2,global_-1,4,1,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,153001196,115,140,dea148a849d1612537eb64dcf5196442fcd879735654504afabd1029d3cc5517,64064,455,64519,299,104,41,12,0.5912613956092218,0.5873459070180145,7,0.6102589964866638,1.0360709428787231,0.4258119463920593,0.6387588381767273,5.373630046844482,True,True,True,True
stage2,global_-1,4,2,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1989042397,65,90,58be42f91d9bf96e52bfbd8c66c29d33b3f837a9c1c8305cb3e3deb45470c478,361152,231,361383,308,95,38,15,0.7482020739784715,0.6811413454270597,7,0.6179696321487427,1.1410011053085327,0.52303147315979,0.659233570098877,4.015361309051514,True,True,True,True
stage2,global_-1,4,2,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,302680717,80,105,5c757818d5944dd66da87e94502b7194c99c7f93696e7ef4a037ca39558973a8,719584,455,720039,308,95,38,15,0.8059221316985291,0.7391782082811983,7,0.6874711513519287,1.2569071054458618,0.5694359540939331,0.7469261884689331,6.205222129821777,True,True,True,True
stage2,global_-1,4,2,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,683250446,185,200,f6e523d450347dfc357c9be1257dde1123935e83fe72fe797828d86c8a3c011a,59936,231,60167,308,95,38,15,0.6036173626235738,0.546434498564316,7,0.6492879390716553,1.0010877847671509,0.3517998456954956,0.7024999260902405,4.288975238800049,True,True,True,True
stage2,global_-1,4,2,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1996736924,170,195,f33ee277131829727101cc00e6e06f1f1a58febdc6e0a78c08a2983be2d9285d,64064,455,64519,308,95,38,15,0.6990306794654622,0.6590504236885371,7,0.7063577771186829,1.0540639162063599,0.347706139087677,0.7634686827659607,5.435332775115967,True,True,True,True
stage2,global_-1,4,3,domain_aware_stage2_legacy_32__derivative_1__legacy32__f61a164758b6,domain_aware_stage2_legacy_32,derivative_1,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1512334679,55,80,1e069583d25aeb3513457331b6122e9c80ce6d4df76920967dcddd1667e89e3a,361152,231,361383,302,101,41,12,0.6613071139386929,0.6668677489558495,7,0.5076160430908203,1.1815606355667114,0.6739445924758911,0.5447967052459717,4.335114002227783,True,True,True,True
stage2,global_-1,4,3,domain_aware_stage2_legacy_64__derivative_1__legacy64__b14c7881122e,domain_aware_stage2_legacy_64,derivative_1,legacy,64,1.0,0.5,0.25,0.1,0.2,True,True,True,1739493463,60,85,50f2b8b522ff20878860a705f01c1c8036ec12dcd3898798f99de9f2fe35f80e,719584,455,720039,302,101,41,12,0.6386227807280438,0.6454633404864756,7,0.6605688333511353,1.2135745286941528,0.5530056953430176,0.6926758885383606,7.124021530151367,True,True,True,True
stage2,global_-1,4,3,domain_aware_stage2_compact_32__derivative_1__compact32__8c2d05d728c7,domain_aware_stage2_compact_32,derivative_1,compact,32,1.0,0.5,0.25,0.1,0.2,True,True,True,1856801701,200,200,a306a43cc5a26721040545451471f9c49d8bf48964cdf5082cc92e576dd58661,59936,231,60167,302,101,41,12,0.42946585578164526,0.39130388348218453,6,0.5709071159362793,0.9927969574928284,0.4218898415565491,0.6222336888313293,3.2329790592193604,True,False,True,False
stage2,global_-1,4,3,domain_aware_stage2_compact_64__derivative_1__compact64__0ab028be8f59,domain_aware_stage2_compact_64,derivative_1,compact,64,1.0,0.5,0.25,0.1,0.2,True,True,True,572424084,110,135,553bebb6757e561bc3b534de2429206439c69b044f1eb7853229f69273afe6be,64064,455,64519,302,101,41,12,0.5170180696496486,0.5028754645670978,7,0.5919201374053955,0.99187171459198,0.3999515771865845,0.6269890666007996,4.559701919555664,True,True,True,True
