epoch,train_loss,train_cross_entropy,train_supervised_contrastive,train_pair_margin,scenario,variant,candidate_id,run_seed,representation,architecture
20,2.4688887038842657,1.2067064203989737,2.516226401437984,0.0162763500059111,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
21,2.443541352903906,1.182531073558519,2.5157192386097567,0.0126026670791385,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
22,2.472179601397791,1.1608218174617613,2.6185619831085205,0.0083070963110467,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
23,2.429498578626368,1.137943353929503,2.5770571382686835,0.0121066901449814,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
24,2.372021285427476,1.0997556835570108,2.540481048225309,0.0081002408006803,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
25,2.3177780862013777,1.0659820017370485,2.496956704580512,0.0132709087424229,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
26,2.3816545642323157,1.0543136326416096,2.6484153660403824,0.0125330585613192,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
27,2.316845344952414,1.0227277955606655,2.580372318861145,0.0157255811677338,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
28,2.2891252899840344,1.0053010072775173,2.563729791523912,0.0078376272205518,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
29,2.2137031320528324,0.9625856528592236,2.4979930468728546,0.0084836575904818,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
30,2.238352620538802,0.9592874805411892,2.5523009270901,0.0116587407585816,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
31,2.2113531918014497,0.9401978736183556,2.536800552126812,0.0110201915899563,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
32,2.167180092766331,0.9166483123817846,2.4936541262326632,0.014818898433253,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
33,2.1613462109557355,0.9041997528453284,2.507307788818708,0.0139700784225193,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
34,2.114252160848339,0.8722747532889797,2.4786384461843696,0.01063284918057,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
35,2.1162852386179622,0.8502478184725153,2.527253075936557,0.0096434144170624,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
36,2.124848346299572,0.8432922844099034,2.558216526344916,0.0097910879615216,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
37,2.014909171471486,0.7996667301927174,2.42708568413773,0.0067984584280288,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
38,2.0236758747922097,0.7793839020762586,2.485863330703628,0.0054411965312668,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
39,2.0316428115791094,0.7689522173785995,2.5206548899464534,0.0094526669007246,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
40,2.038991656998968,0.7554725041917422,2.5625340599167328,0.0090085799545573,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
41,2.011935441900431,0.7488806693960367,2.522324828984239,0.0075695398500965,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
42,2.0195342677339307,0.7247975383785362,2.5860772434563124,0.006792398756419,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
43,1.9569264656630048,0.6988002715504651,2.5095452378211,0.0134143476613415,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
44,1.9619235569228188,0.6898119320768883,2.5392542170305035,0.0099380694801128,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
45,2.0178995098925223,0.6905091092749932,2.6480190188268784,0.0135236055392163,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
46,1.969951053076344,0.6711480900357184,2.593553205785098,0.0081054662175882,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
47,1.999518065335252,0.6675530223729111,2.65661895212264,0.0146222683717292,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
48,1.9410157057019652,0.6337200369692435,2.609779341568637,0.0096240546128766,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
49,2.0289827317051814,0.6410069375549343,2.7676759210328434,0.0165515086353348,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
50,2.022119406656557,0.6298104107694174,2.7793239026161825,0.0105881618142704,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
51,1.902897707816796,0.6030438742444888,2.5946698381527864,0.0100756345892911,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
52,1.884607794205208,0.589728853195539,2.5838848756780104,0.0117460121654353,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
53,1.9189135295016484,0.5830621613559488,2.666716333851873,0.0099728093310693,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
54,1.8610385991567469,0.5637135516151602,2.587742137573725,0.0138159224792974,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
55,1.859775717312925,0.5562679946736837,2.6021883108494364,0.0096542928990337,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
56,1.9387763774248332,0.5642894321041073,2.742818152338842,0.0123115648075231,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
57,1.8042473214791404,0.5223950283808113,2.556535082458402,0.0143390111428782,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
58,1.82529028417356,0.5165406754649586,2.6120204095890736,0.010957735909807,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
59,1.865656076290486,0.5175139621188226,2.689372640502474,0.0138231893143696,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
60,1.8036185209696656,0.4958613414860777,2.610499386209176,0.0100299906254024,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
61,1.8641213461468635,0.504448442132276,2.7108320297382,0.0170275595183165,domain_strict_core_domain_only_instrument_Agilent-1_seed2718,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,2074515519,derivative_1,legacy
1,4.065619879322019,1.934696932668636,4.175952699775227,0.1717862256381968,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
2,3.6808020959629535,1.858736011600662,3.5883477098702965,0.1115689002278609,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
3,3.363579859842525,1.779971867747382,3.1349482201105263,0.0645355415417565,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
4,3.1448717808681548,1.7096857685196378,2.852715062759882,0.0353138273997602,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
5,3.0088028262495365,1.6396847770587002,2.722802473497307,0.0308671662934216,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
6,2.9112462356346143,1.581295073346639,2.6495322095907845,0.0207403209551461,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
7,2.825252394684589,1.519528683962428,2.603254105378538,0.0163865978624966,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
8,2.736103507881634,1.4613509232633353,2.5427446545532173,0.0135211111435106,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
9,2.6559293651413207,1.3987558774244178,2.507646512901427,0.0134009072337764,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
10,2.5880239659327824,1.3358828195997616,2.495218891879586,0.0181268038807571,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
11,2.5362387139265063,1.286442991509798,2.4955230098617096,0.0081369441480544,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
12,2.4751760507090856,1.2423472647507705,2.462733355054537,0.0058485265619281,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
13,2.41855778384083,1.1904214649921143,2.453046402319454,0.0064524576879762,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
14,2.3463239602757677,1.1343864648748576,2.4204057781893256,0.0069383999876193,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
15,2.305405815372568,1.0897658397108054,2.4285989897112854,0.0053618708862767,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
16,2.246289221389851,1.039337039727109,2.4106283462319937,0.0065522372959139,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
17,2.197823744038077,1.0004682213015632,2.3929006831298185,0.0036206253999042,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
18,2.1381352655916936,0.9519804002740052,2.370010475282719,0.00459832082149,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
19,2.114923392532161,0.9148156760237548,2.396703001903943,0.007024746651717,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
20,2.041808640181704,0.8601182070683511,2.3609804474406584,0.0048009225368656,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
21,2.02384720326308,0.8309501737408562,2.383947227038901,0.0036936350811685,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
22,1.9699610729418653,0.7919057010556776,2.35468715963548,0.0028471587854314,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
23,1.9405400363338847,0.7587500587498576,2.362611902200065,0.0019361889038909,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
24,1.9003292584042135,0.7229264359692069,2.3533371140123043,0.0029370250386596,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
25,1.8549512438279676,0.6858655669986677,2.337956771909248,0.0004291344885771,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
26,1.8297087930417857,0.6531352823983178,2.352442758573589,0.0014085209403049,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
27,1.813894738212411,0.635061019334307,2.356183773603925,0.0029673445429685,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
28,1.758175221813584,0.5972626793782615,2.321323543525119,0.0010030974940067,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
29,1.759677335122348,0.5838447411156706,2.3513119044748048,0.0007065794449495,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
30,1.7157487031236056,0.5512996731826836,2.3287188598267434,0.0003584104815992,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
31,1.7063889446912206,0.5280044624591753,2.3560311599439814,0.0014756880766059,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
32,1.6650326564148563,0.5038776985371259,2.3214609964451176,0.001697771107268,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
33,1.6595422075586703,0.4917737473921952,2.335474606348048,0.0001246631669243,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
34,1.6304466757916818,0.4721523252019564,2.315704428877269,0.0017685033872016,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
35,1.6080924423382026,0.4460044489594042,2.3235414681828503,0.0012690890220326,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
36,1.6065622356528766,0.4400553195254454,2.332742609332441,0.0005424802301219,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
37,1.5851530217956784,0.4227495595210466,2.324442217764829,0.0007294536893941,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
38,1.5549512175558322,0.3947692564271246,2.3194118912064967,0.0019041006903447,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
39,1.5666738161931768,0.3970045056619627,2.3387940738657864,0.001089059279639,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
40,1.5358256376062,0.3745212052115657,2.322020641529707,0.0011764555806965,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
41,1.5205935654615057,0.3620432098322468,2.3169261996482087,0.0003489763598712,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
42,1.5073237511311348,0.3455100824208586,2.3233268510268736,0.0006009904906703,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
43,1.4945352469261586,0.3344546167314157,2.3194317530663864,0.0014590226631015,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
44,1.4738921645655574,0.3145102077083554,2.3179102291750784,0.0017073937104147,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
45,1.469519390163187,0.3129250521923829,2.312602110193987,0.0011730945480067,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
46,1.444463886150367,0.2940186398310066,2.3003012536908702,0.0011784957037659,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
47,1.4298777647303362,0.2819446632753147,2.2950883624004774,0.0015556514917861,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
48,1.427705604916926,0.274636437425714,2.30589181509504,0.0004930479463471,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
49,1.4434182876442774,0.2748943650816782,2.335966576172304,0.0021625030884005,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
50,1.4138511469577864,0.2613280412916139,2.304447024903524,0.0011983671485853,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
51,1.4298574006829825,0.2629481269626081,2.333150563424417,0.0013359835893504,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
52,1.39135174948218,0.2422961062884288,2.2977683267610143,0.0006858591507524,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
53,1.3806876258397562,0.2328468582646918,2.2956815434256423,0.0,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
54,1.40404853607104,0.2384220434251275,2.3309259209356323,0.0006541442486125,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
55,1.3677527208948386,0.2203571827843235,2.2947910688882973,0.0,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
56,1.3612353931621424,0.2131087405767507,2.295669159067955,0.0011682892070922,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
57,1.3478013687686887,0.2041014728835261,2.2870748600348016,0.0006498908378537,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
58,1.3511505847656036,0.2021403573518897,2.297978233369248,8.438802766163551e-05,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
59,1.3522371043220345,0.2011655840911429,2.3016579482174087,0.0009701907944084,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
60,1.3434845282449035,0.1948628848801597,2.297160519237887,0.0001655897168157,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
61,1.3558808745315498,0.1944997688012299,2.3223884352900237,0.0007475024950158,domain_strict_core_domain_only_instrument_Agilent-1_seed3141,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1381762244,derivative_1,legacy
1,4.123488298143659,1.94547194480896,4.257001307351248,0.1980628252029418,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
2,4.049389918191093,1.9338368245533533,4.15012046950204,0.1619714887653078,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
3,3.63519581249782,1.8668304674965996,3.48750128201076,0.0984588874237877,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
4,3.292320867265974,1.7790127774647304,2.998087244033813,0.057057857162186,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
5,3.124064908708845,1.7064777299336025,2.814510969434466,0.0413267804948346,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
6,2.995351052965437,1.632832317352295,2.7110884966169086,0.0278980005532503,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
7,2.8718349974496022,1.5572628246034894,2.6190267399379183,0.020235185566458,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
8,2.7816786888667515,1.4933590943472723,2.566813020706177,0.0196525083482265,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
9,2.724648257664272,1.4367753560202463,2.5647224657876158,0.0220468114396291,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
10,2.645429097584316,1.376028870855059,2.529739794049944,0.0181215857554759,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
11,2.5807864584241598,1.3234844405310495,2.508739015034267,0.0117298937163182,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
12,2.525564308166504,1.2729110888072424,2.497024839946202,0.0165630948437111,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
13,2.4775921985081264,1.2192305476324898,2.511519979749407,0.0104066016950777,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
14,2.4030977167401995,1.165480661392212,2.4706584467206683,0.0091512705917869,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
15,2.340265986578805,1.1174121740886145,2.441650585447039,0.0081140377904687,domain_strict_core_domain_only_instrument_Agilent-3_seed1729,full_domain_aware,full_domain_aware__derivative_1__legacy64__ea0223d19cfe,1109266547,derivative_1,legacy
