stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,observation_uid,target_analyte,rank,wavenumber_cm1,absolute_attribution
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row255,ethanol,28,1467.0,0.040235623717308044
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row255,ethanol,29,1334.0,0.04020858183503151
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row255,ethanol,30,526.0,0.03973690792918205
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,1,522.0,0.8555046916007996
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,2,524.0,0.6975778341293335
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,3,936.0,0.6622297167778015
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,4,938.0,0.606691837310791
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,5,862.0,0.5925741791725159
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,6,492.0,0.5897745490074158
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,7,520.0,0.49060988426208496
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,8,494.0,0.469352126121521
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,9,1452.0,0.4489346742630005
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,10,525.0,0.44644954800605774
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,11,530.0,0.4417775571346283
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,12,496.0,0.43953099846839905
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,13,1174.0,0.4236273467540741
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,14,860.0,0.41902321577072144
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,15,523.0,0.4160234034061432
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,16,939.0,0.41254517436027527
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,17,1342.0,0.39849621057510376
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,18,531.0,0.39341098070144653
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,19,1262.0,0.390220046043396
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,20,1455.0,0.3847876787185669
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,21,1175.0,0.38374876976013184
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,22,440.0,0.38240617513656616
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,23,1176.0,0.37771013379096985
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,24,1085.0,0.37386325001716614
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,25,1454.0,0.3641619384288788
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,26,1328.0,0.35858154296875
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,27,1345.0,0.3584071099758148
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,28,493.0,0.35102352499961853
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,29,527.0,0.3480435609817505
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row256,ethanol,30,1260.0,0.34022921323776245
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,1,522.0,0.2701999247074127
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,2,520.0,0.25842514634132385
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,3,1000.0,0.17967288196086884
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,4,523.0,0.1769583821296692
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,5,1577.0,0.1656714230775833
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,6,1644.0,0.16170817613601685
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,7,1317.0,0.15946388244628906
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,8,1392.0,0.158902108669281
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,9,999.0,0.15872491896152496
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,10,1002.0,0.15855193138122559
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,11,1326.0,0.15737174451351166
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,12,521.0,0.1557891070842743
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,13,998.0,0.15536732971668243
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,14,525.0,0.1541152447462082
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,15,1179.0,0.14632076025009155
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,16,1176.0,0.142920583486557
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,17,939.0,0.14281216263771057
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,18,1005.0,0.14225804805755615
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,19,519.0,0.1381707489490509
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,20,1031.0,0.13768602907657623
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,21,1324.0,0.13624420762062073
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,22,1030.0,0.13480770587921143
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,23,1646.0,0.13133807480335236
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,24,1393.0,0.1297253519296646
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,25,1032.0,0.1270952671766281
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,26,1084.0,0.12669998407363892
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,27,1085.0,0.12613707780838013
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,28,1389.0,0.1257486194372177
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,29,1175.0,0.12572960555553436
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row259,ethanol,30,739.0,0.12456192076206207
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,1,524.0,0.14553549885749817
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,2,1404.0,0.12791869044303894
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,3,522.0,0.1151825487613678
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,4,1406.0,0.11262877285480499
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,5,520.0,0.10816697776317596
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,6,1381.0,0.09741326421499252
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,7,525.0,0.09604006260633469
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,8,523.0,0.08919086307287216
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,9,1402.0,0.08851750940084457
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,10,1466.0,0.087784044444561
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,11,939.0,0.08624719083309174
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,12,735.0,0.08556388318538666
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,13,1385.0,0.08474735170602798
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,14,1388.0,0.08378665149211884
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,15,1325.0,0.08134061098098755
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,16,942.0,0.07891104370355606
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,17,1462.0,0.07843922078609467
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,18,1473.0,0.07692975550889969
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,19,733.0,0.07626614719629288
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,20,1417.0,0.0759187862277031
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,21,1460.0,0.07309527695178986
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,22,1377.0,0.07202925533056259
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,23,1375.0,0.07171353697776794
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,24,1328.0,0.0714879110455513
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,25,937.0,0.07110211998224258
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,26,1463.0,0.07098572701215744
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,27,1413.0,0.06995218247175217
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,28,1390.0,0.06978102028369904
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,29,1457.0,0.06911206245422363
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session1_row260,ethanol,30,1324.0,0.06814499944448471
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,1,1212.0,0.397640585899353
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,2,856.0,0.39249172806739807
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,3,736.0,0.3916456401348114
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,4,1210.0,0.3776853084564209
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,5,1032.0,0.3671748638153076
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,6,738.0,0.34380969405174255
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,7,661.0,0.3424868583679199
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,8,1464.0,0.3372360169887543
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,9,858.0,0.32145994901657104
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,10,1257.0,0.3156926929950714
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,11,659.0,0.3056294023990631
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,12,660.0,0.2984248399734497
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,13,1462.0,0.29671192169189453
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,14,1030.0,0.29465457797050476
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,15,1692.0,0.29297688603401184
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,16,1601.0,0.28963178396224976
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,17,1096.0,0.28194108605384827
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,18,1031.0,0.27554619312286377
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,19,1258.0,0.2704973816871643
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,20,887.0,0.26152610778808594
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,21,1098.0,0.2601780593395233
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,22,859.0,0.2470535784959793
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,23,1452.0,0.24654367566108704
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,24,1260.0,0.2438936084508896
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,25,734.0,0.24049870669841766
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,26,632.0,0.2396881878376007
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,27,1118.0,0.23916488885879517
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,28,724.0,0.23775336146354675
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,29,1116.0,0.2339053452014923
outer,strict_core,strict_core,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1034939813,72,0.7849390324234737,session2_row17,blank,30,735.0,0.2321625053882599
