stage,training_subset,outer_fold,variant,candidate_id,declared_seed,run_seed,epochs,temperature,name,representation,architecture,embedding_dimension,classification_weight,supervised_contrastive_weight,pair_margin_weight,contrastive_temperature,pair_margin,domain_aware_positives,hard_negative_mining,domain_balanced_batches,encoder_parameters,classifier_parameters,total_parameters,state_sha256
outer,quality_pass,2,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__472ca1cc50ed,2718,1092116892,72,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.5,0.1,0.1,0.2,False,True,True,361152,231,361383,9d09b0be906332d5c5b9e7a409c4623d708343ef4468676f52673a2f5e6ff58d
outer,quality_pass,2,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__472ca1cc50ed,3141,38824779,72,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.5,0.1,0.1,0.2,False,True,True,361152,231,361383,3d414efda7c711e90195cfcbff9b3bfa37b567ed06285f6158929afb277b36e0
outer,quality_pass,2,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__758de700adf4,1729,2133169314,72,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.5,0.1,0.1,0.2,True,False,True,361152,231,361383,59c4abbcd7fc2e624232ef51e4032d43628abfd6ac20b0beac989dcab89c85d9
outer,quality_pass,2,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__758de700adf4,2718,1542597955,72,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.5,0.1,0.1,0.2,True,False,True,361152,231,361383,830bdaf8ec5bf4b91cda29b1fe6c28fc978cc4bc657e4f1a857c31875b4ee24c
outer,quality_pass,2,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__758de700adf4,3141,1101197246,72,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.5,0.1,0.1,0.2,True,False,True,361152,231,361383,c9711f4127ad5e7061639af44a068d1a46f661e51556a18f40e3d9bde8e8a5ce
outer,quality_pass,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,1729,769885269,72,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.5,0.1,0.1,0.2,True,True,False,361152,231,361383,8c4062db7d9148cebd8098c5605418c0872e3f2d86dd7fba6d268dfe6d752eab
outer,quality_pass,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,2718,2117958709,72,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.5,0.1,0.1,0.2,True,True,False,361152,231,361383,7555290c49a995e40e0597f0df04a2ec8ad1e98c90ff4cb93d4c93b3141c975c
outer,quality_pass,2,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__21e1b5068da3,3141,1966762813,72,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.5,0.1,0.1,0.2,True,True,False,361152,231,361383,14847bab739179590f8df4ab20a5bc2307b2401a1feb1b0ab3960d809d4c3a07
outer,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,1729,580606031,72,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.5,0.1,0.1,0.2,True,True,True,361152,231,361383,9ea2721c04d1293d7cc8f7b7d8debced0fd030c22e682618b4b0b249940f7743
outer,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,2718,802347937,72,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.5,0.1,0.1,0.2,True,True,True,361152,231,361383,7560fe78e694c4ca6c5a44e4384a5e16aedc4b4454b04a394cac7f26f272b203
outer,quality_pass,2,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__28e893d6900a,3141,591824215,72,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.5,0.1,0.1,0.2,True,True,True,361152,231,361383,2d96403e3741effa3cda3d31f18db9a41248453c2b6858089fb02421b03dd13a
outer,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,1729,1286295196,72,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.5,0.1,0.1,0.2,True,True,True,361152,231,361383,42834da6110c72035adf104edda3e78f3129b86eaa8392216699508ccee9fa6f
outer,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,2718,1312694942,72,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.5,0.1,0.1,0.2,True,True,True,361152,231,361383,62429d1f85bb9ec5ad086984b14a040ca8e2202852aa1736c8eaa1c2978536c7
outer,quality_pass,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,3141,304327045,72,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.5,0.1,0.1,0.2,True,True,True,361152,231,361383,7d070d6d5aca1e741486d5c154d06f9682cb04f726cc9a1c073007b49420fc42
outer,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,1729,1192268441,66,0.7649583284870406,full_domain_aware,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,45e479884bc158edcdc15a3821c51eb725c9b56e2a991e3e609d77d572ef5de9
outer,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,2718,199130190,66,0.7649583284870406,full_domain_aware,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,bd28fd0cd0f743de51cc0ac31c87ca9710ced50584b447cbc4ac645f222c87b5
outer,strict_core,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,3141,1923861135,66,0.7649583284870406,full_domain_aware,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,a4f09d1349477cc15e0309183a3d0703836b00e58f0eb16ace8ddc0f54d78a77
outer,strict_core,3,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,1729,956399601,66,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,0a6c0663c183d7f3227d8f72bc11bc06af48373027b3caa7633803f0d561f0ec
outer,strict_core,3,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,2718,486161420,66,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,4989c8d65704083758eb073ca4775d709b3487f6f63c993b8ede39bfa872a41e
outer,strict_core,3,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,3141,1044930094,66,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,dbde713be75eb4f2836ec32a7800a967f2a0ee46a0ec865c11b42dfb4e22ea62
outer,strict_core,3,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,1729,2137273519,66,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,bdb0357e5a274dcbc5aa1bafbdc579792f7641e3e611940f9fd9652b4463b5d7
outer,strict_core,3,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,2718,417515953,66,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,726e888e2cae327bd7866e2c358c531b3ab4ebede5498bb0f53b96bf566dcad8
outer,strict_core,3,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,3141,1861457215,66,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,2a15678319b575ca822083f57a1955dbf8c5dde912cca7cbb73e3faf156a36af
outer,strict_core,3,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,1729,35937353,66,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,aa44aa1d886fb4b39ebbca50fac254068bd0d84dbb1f12eb8f0c3b4cfb81c781
outer,strict_core,3,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,2718,1018375016,66,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,bce43bf495f6b88aa077ffe4339d9978b4a3b854c674995d18183eb2b88b8316
outer,strict_core,3,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,3141,358829640,66,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,993488fe0131941166c022182763788b9e039b51f77583271a6200cfa29faa1c
outer,strict_core,3,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__f0b8e38757aa,1729,647183003,66,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,False,True,True,361152,231,361383,9df779c724eb0c9fcdefe7848ce1cc421951da82560418ba14042db265ae36c7
outer,strict_core,3,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__f0b8e38757aa,2718,1689438427,66,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,False,True,True,361152,231,361383,34d912127a77fb9d9df77c2275d7e3251961e776afd72a60c257bfd7ce231008
outer,strict_core,3,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__f0b8e38757aa,3141,761126544,66,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,False,True,True,361152,231,361383,dac151a855971c195c5e7b036fc18a0a10f760a2aa2e3ef3989efb780044869a
outer,strict_core,3,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__e87c734cbef5,1729,2040060294,66,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,False,True,361152,231,361383,c7d8f96665e680e87bb5256f9f0c3b99adbe16149527fa94c82cb5a4246f5042
outer,strict_core,3,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__e87c734cbef5,2718,810189734,66,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,False,True,361152,231,361383,cf7b35b3819094952b608fe1d7d64312e5391c9e5036f48e1adbf4c0b2183aa8
outer,strict_core,3,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__e87c734cbef5,3141,1371502516,66,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,False,True,361152,231,361383,5d26afde89f51c520bb7070ac7734f51a89735e8ec1c92c8a7b5dc8f5a7f958a
outer,strict_core,3,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__aed19c137cfc,1729,1932265191,66,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,False,361152,231,361383,e49ecf535a01b41820cc8e26cbf246d71feb3ecc700a771857f4f037edfd0109
outer,strict_core,3,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__aed19c137cfc,2718,1094841381,66,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,False,361152,231,361383,6909bf99c375e60ad19324ca45a070e42b7be6338d4ae30add965b2a92c9ad5e
outer,strict_core,3,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__aed19c137cfc,3141,1347119601,66,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,False,361152,231,361383,b5c80d2f19bd447a9dc2c64bd004b577e066c453c2299704fa45b1ef1ee2b8e8
outer,strict_core,3,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__dadef9bb2bf4,1729,482154111,66,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,1883c5a71016f358af0b049ee389252d352dcd2bd19354d0a7870d8bc785969e
outer,strict_core,3,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__dadef9bb2bf4,2718,1615709847,66,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,7e034ebfaf48b2e03345a7bdb2f34bad2925c9334269e7082a185d6dfcc34635
outer,strict_core,3,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__dadef9bb2bf4,3141,511153083,66,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,a9506082184e67ad44824076a29e03c0edc94f0e2dcfbabcf833109009e59b0d
outer,strict_core,3,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__d9e2f9f20b3d,1729,1810778193,66,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,1d8de7212e0702c0847ca9abd5efe33340eb572eedeee1309e214b934c22c071
outer,strict_core,3,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__d9e2f9f20b3d,2718,1981602373,66,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,c7a38bf83efa2ed7c858728e89fc1ed0055535d1ebd959ab7863168acae1b307
outer,strict_core,3,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__d9e2f9f20b3d,3141,500879416,66,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,d3846e2c656f8905eb659d5363a1c7d95d52dd9cbd815b6b14bd47438feceba7
outer,quality_pass,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,1729,1701971168,66,0.7117630673716475,full_domain_aware,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,9e72bd820bb239187212f5d53a26bb33f3704bed877452572c64d2bc18025f7f
outer,quality_pass,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,2718,2087731486,66,0.7117630673716475,full_domain_aware,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,a443a35d66cdeafce8e72841de668326d6c21232d038076385ba3ba47f94f20e
outer,quality_pass,3,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__7c6a92f7ab2d,3141,1228854486,66,0.7117630673716475,full_domain_aware,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,aa16d9092253f007c343ef63d26086b6fcf80192a069987912b3eaacddf7bb6e
outer,quality_pass,3,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,1729,1089551510,66,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,ecd2db0e8fd3c452a540ccbf9a3cc269bcd78fa999af189d88fa2ec5e0d9a25a
outer,quality_pass,3,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,2718,57867762,66,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,7a582b061548238ca33eee4a09ef2259523dcbf15f2f63015aa7ff85cb7a2957
outer,quality_pass,3,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,3141,1414166425,66,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,f95bc4bd3c555973496ba93dadc1b87bf74d7a364db804f40c18e174a19ba265
outer,quality_pass,3,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,1729,60949758,66,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,697dce8b33d3b4e84c8d444ef881d408d016b4a05a0ab991e13a23ed8f1863ba
outer,quality_pass,3,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,2718,1410343324,66,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,05036ba1ebddae97abe493abb365aeb4bbeaba7c666e8540bf5a018004aab509
outer,quality_pass,3,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,3141,889591254,66,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,c8b9b5c74b0cd7b7b08cff9f3651733f02681ed8a4cc2df3c05904d9a00fb779
outer,quality_pass,3,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,1729,403594096,66,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,573c224a69489d048c3ab54d411a5209872ae69f5beff77cebd3650de36d3626
outer,quality_pass,3,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,2718,1763302276,66,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,abae7c5008e4b3d27d1ca526f2a99c2527fcee8158690eec8c166dc0461b5904
outer,quality_pass,3,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,3141,404269852,66,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,1237d094c739f409f223157e35094c36e243c2f64c8bb96176d4cd1dcf761c3e
outer,quality_pass,3,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__f0b8e38757aa,1729,423413768,66,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,False,True,True,361152,231,361383,7e03d2fc408899a9ac148d6fa69e2e43c223f570ade7ba835e9ca9ce9d1ee959
outer,quality_pass,3,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__f0b8e38757aa,2718,302132102,66,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,False,True,True,361152,231,361383,d658133322604d804e479bc44ce225856ec7beef615ca41c6dbe1d57232974fa
outer,quality_pass,3,random_positive_ablation,random_positive_ablation__minimal_minmax__legacy32__f0b8e38757aa,3141,2680401,66,1.0,random_positive_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,False,True,True,361152,231,361383,6cdea8012e106af7170edd3ceb0b85e212c66c872677b1a0b1905d0243e62003
outer,quality_pass,3,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__e87c734cbef5,1729,2133667781,66,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,False,True,361152,231,361383,ae2ca7d49eefe62b5657c70e77a2c51b7c8fd15e0be9d9e1c67756ed5a6827f5
outer,quality_pass,3,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__e87c734cbef5,2718,1507241586,66,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,False,True,361152,231,361383,324afee0585f4760ff2c0252bd49964f52c3a7ecef30a9e823da68161a1e3e59
outer,quality_pass,3,ordinary_negative_ablation,ordinary_negative_ablation__minimal_minmax__legacy32__e87c734cbef5,3141,1055145066,66,1.0,ordinary_negative_ablation,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,False,True,361152,231,361383,6b4685c9ffb0b95b8ed9428b20e65e9e343e3c44e40b475cc751ad9dc5f9a9ed
outer,quality_pass,3,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__aed19c137cfc,1729,1684173818,66,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,False,361152,231,361383,98bc50b5c95ed83b55e4a311ac5aa653437aea8d9941dc3cc1d74cc89ebf09e3
outer,quality_pass,3,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__aed19c137cfc,2718,1047474331,66,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,False,361152,231,361383,5b06eb2df7abc60e09bf6049d6f83ef6091a8e8ab854d84393152ee74086e2b9
outer,quality_pass,3,no_domain_balanced_batches,no_domain_balanced_batches__minimal_minmax__legacy32__aed19c137cfc,3141,1081948348,66,1.0,no_domain_balanced_batches,minimal_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,False,361152,231,361383,d977e60ef27a9cf441ad1464b631b952c823b001ea561a530eb5075fa4dc729c
outer,quality_pass,3,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__dadef9bb2bf4,1729,1758922442,66,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,9c5355581cb2912cd3480c2b47199c951a07803812619915bdaac54092b13a1c
outer,quality_pass,3,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__dadef9bb2bf4,2718,742344583,66,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,fa83947afb1733d8d7322068638d72deb15cd6739eea02917911bbde7e41e791
outer,quality_pass,3,preprocessing_sensitivity_arpls_minmax,preprocessing_sensitivity_arpls_minmax__arpls_minmax__legacy32__dadef9bb2bf4,3141,1050957627,66,1.0,preprocessing_sensitivity_arpls_minmax,arpls_minmax,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,f866098e570f4a135db1fc5c68d312ba3668130a4cbeaad17af280f5f1bb4372
outer,quality_pass,3,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__d9e2f9f20b3d,1729,876433401,66,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,d2df3f645dba08cc172f097b488330c84c314cab065aa20e6d6feec0f118da8c
outer,quality_pass,3,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__d9e2f9f20b3d,2718,1775328409,66,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,03a4f09c58042e2968b5f11652814d47c9ee54b05dfe1b43a9ffd5ebc49313a1
outer,quality_pass,3,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__d9e2f9f20b3d,3141,355718692,66,1.0,preprocessing_sensitivity_derivative_1,derivative_1,legacy,32,1.0,0.25,0.25,0.1,0.2,True,True,True,361152,231,361383,83b33c9294c9917e32a53a23f04c5d55ec1bd475b0b465400d873aaf8bdc4778
outer,strict_core,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,1729,312487641,72,0.784433679114227,full_domain_aware,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,8c6e60eefecb8ddc70c666617e23dec41051a593a9f0e5d6fb80d305ad045fe5
outer,strict_core,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,2718,1682802858,72,0.784433679114227,full_domain_aware,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,5d14e61dd175037a35f2c8b476fcc759a949bda820e73ffb405b73acf8180443
outer,strict_core,4,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__0a620682d4c2,3141,726960887,72,0.784433679114227,full_domain_aware,minimal_minmax,legacy,32,1.0,0.5,0.25,0.1,0.2,True,True,True,361152,231,361383,5fd3c3f1b76e365b10f90360d6ab3d3a2a35e25c66bbc38e0ffef651b2dd2c24
outer,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,1729,225443084,72,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,f803a64157b5e0e98e77a1bab4ad62f2f3788c665c05fdbf80d5b249a2faa0ee
outer,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,2718,344012216,72,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,1baaecffed49a6ac5296c2ca3347f55e17dfe7c40e331cbbf6bc4b63cb0c3e27
outer,strict_core,4,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,3141,1269814264,72,1.0,cross_entropy_only,minimal_minmax,legacy,32,1.0,0.0,0.0,0.1,0.2,False,False,False,361152,231,361383,cc8b676cf19123ddc27ca161ed37f99ccf546a4ca34978164b823726342875d5
outer,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,1729,127074654,72,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,fa03ae8c065efe5e071a13e0714da70a4cd0ff0296357d9bccf209acf83fba57
outer,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,2718,725890540,72,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,5e2f481f83df6e87886b85c25156f35a5ad625421775056859f7250a8bd3d417
outer,strict_core,4,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,3141,339571000,72,1.0,supervised_contrastive_only,minimal_minmax,legacy,32,0.0,1.0,0.0,0.1,0.2,False,False,False,361152,231,361383,89fa12502f361be3c5c867a877b626c77489c3b00cf33694c7460dc5dce0a492
outer,strict_core,4,ce_plus_supervised_contrastive,ce_plus_supervised_contrastive__minimal_minmax__legacy32__a4d74ad3e9a2,1729,1798680400,72,1.0,ce_plus_supervised_contrastive,minimal_minmax,legacy,32,1.0,0.5,0.0,0.1,0.2,False,False,False,361152,231,361383,c16a3d0ba5a392dd8e3b288342f9e156136b94f3337a92aa1256b49c98a9d15d
