evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,balanced_accuracy_supported,macro_f1_supported,macro_f1_union,n_test,n_test_supported,n_test_unsupported,unsupported_classes,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
quality_pass,domain_and_sample,instrument,Pendar-1,311,40,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.7261904761904762,0.8400000000000001,0.56,40,23,17,blank,,,,,,,,,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.9696969696969696,0.947089947089947,0.947089947089947,42,17,25,4_nitrophenol|acetaminophen,,,,,,,,,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,1.0,1.0,1.0,42,17,25,4_nitrophenol|acetaminophen,,,,,,,,,
quality_pass,domain_and_sample,instrument,Pendar-2,149,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.9393939393939394,0.9,0.9,42,17,25,4_nitrophenol|acetaminophen,,,,,,,,,
quality_pass,domain_and_sample,instrument,Pendar-3,94,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.3744200244200244,0.3592592592592593,0.3592592592592593,42,41,1,blank,,,,,,,,,
quality_pass,domain_and_sample,instrument,Pendar-3,94,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.4402319902319903,0.4452128331438676,0.4452128331438676,42,41,1,blank,,,,,,,,,
quality_pass,domain_and_sample,instrument,Pendar-3,94,42,domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.4274114774114774,0.4291666666666667,0.4291666666666667,42,41,1,blank,,,,,,,,,
quality_pass,domain_and_sample,instrument,RMX-1,359,45,domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.3737373737373737,0.4888888888888889,0.1955555555555555,45,20,25,4_nitrophenol,,,,,,,,,
quality_pass,domain_and_sample,instrument,RMX-1,359,45,domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.2828282828282828,0.3464912280701754,0.1385964912280701,45,20,25,4_nitrophenol,,,,,,,,,
quality_pass,domain_and_sample,instrument,RMX-1,359,45,domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.3939393939393939,0.5432692307692308,0.2173076923076923,45,20,25,4_nitrophenol,,,,,,,,,
quality_pass,domain_and_sample,instrument,RMX-2,342,64,domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.6468253968253969,0.6413923719958202,0.3206961859979101,64,64,0,,,,,,,,,,
quality_pass,domain_and_sample,instrument,RMX-2,342,64,domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.6329365079365079,0.6151515151515152,0.3075757575757576,64,64,0,,,,,,,,,,
quality_pass,domain_and_sample,instrument,RMX-2,342,64,domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.5932539682539683,0.5849190250812969,0.2506795821776987,64,64,0,,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.7692307692307692,0.85,0.5666666666666667,18,18,0,,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.8615384615384616,0.9244444444444444,0.4622222222222222,18,18,0,,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.6307692307692307,0.7602339181286549,0.3801169590643274,18,18,0,,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,,,,104,0,104,4_nitrophenol|ethanol|ethyl_paraoxon,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,,,,104,0,104,4_nitrophenol|ethanol|ethyl_paraoxon,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,,,,104,0,104,4_nitrophenol|ethanol|ethyl_paraoxon,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,123,82,domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.1867114367114367,0.1800728189826655,0.1800728189826655,82,64,18,blank,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,123,82,domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.2611925111925112,0.1530565442551289,0.1530565442551289,82,64,18,blank,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,123,82,domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.3322649572649572,0.2643101312056308,0.2643101312056308,82,64,18,blank,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150,296,domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,,,,296,0,296,4_ANPP|acetaminophen|benzyl_fentanyl|blank,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150,296,domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,,,,296,0,296,4_ANPP|acetaminophen|benzyl_fentanyl|blank,,,,,,,,,
quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,150,296,domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,,,,296,0,296,4_ANPP|acetaminophen|benzyl_fentanyl|blank,,,,,,,,,
quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.8727272727272727,0.8925925925925925,0.5355555555555556,29,29,0,,,,,,,,,,
quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.6060606060606061,0.582010582010582,0.3492063492063492,29,29,0,,,,,,,,,,
quality_pass,domain_only,instrument,Agilent-1,471,29,domain,domain__quality_pass__domain_only__instrument__Agilent-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.3333333333333333,0.1833333333333333,0.1833333333333333,29,29,0,,,,,,,,,,
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.5167027417027417,0.5116661116661118,0.5116661116661118,72,72,0,,,,,,,,,,
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.497003195217481,0.508676689164494,0.508676689164494,72,72,0,,,,,,,,,,
quality_pass,domain_only,instrument,Agilent-3,428,72,domain,domain__quality_pass__domain_only__instrument__Agilent-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.6282982890125748,0.573469387755102,0.573469387755102,72,72,0,,,,,,,,,,
quality_pass,domain_only,instrument,Mira-1,479,21,domain,domain__quality_pass__domain_only__instrument__Mira-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.7619047619047619,0.666988727858293,0.666988727858293,21,21,0,,,,,,,,,,
quality_pass,domain_only,instrument,Mira-1,479,21,domain,domain__quality_pass__domain_only__instrument__Mira-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.7619047619047619,0.666988727858293,0.666988727858293,21,21,0,,,,,,,,,,
quality_pass,domain_only,instrument,Mira-1,479,21,domain,domain__quality_pass__domain_only__instrument__Mira-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.7619047619047619,0.6892109500805154,0.5169082125603865,21,21,0,,,,,,,,,,
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.4554037267080745,0.430433494618347,0.3586945788486225,74,74,0,,,,,,,,,,
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.3869565217391304,0.4034765679321374,0.2881975485229553,74,74,0,,,,,,,,,,
quality_pass,domain_only,instrument,Mira-2,426,74,domain,domain__quality_pass__domain_only__instrument__Mira-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.3832919254658385,0.4107142857142857,0.3422619047619048,74,74,0,,,,,,,,,,
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.5972222222222222,0.6721698113207547,0.2880727762803234,71,71,0,,,,,,,,,,
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.5011111111111112,0.5323749415614772,0.2661874707807386,71,71,0,,,,,,,,,,
quality_pass,domain_only,instrument,Mira-3,429,71,domain,domain__quality_pass__domain_only__instrument__Mira-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.44,0.4965034965034965,0.2979020979020979,71,71,0,,,,,,,,,,
quality_pass,domain_only,instrument,Pendar-1,460,40,domain,domain__quality_pass__domain_only__instrument__Pendar-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.6604419545596016,0.708994708994709,0.3544973544973545,40,40,0,,,,,,,,,,
quality_pass,domain_only,instrument,Pendar-1,460,40,domain,domain__quality_pass__domain_only__instrument__Pendar-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.6451914098972922,0.7496296296296295,0.3748148148148147,40,40,0,,,,,,,,,,
quality_pass,domain_only,instrument,Pendar-1,460,40,domain,domain__quality_pass__domain_only__instrument__Pendar-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.6234049175225646,0.7091750841750842,0.5318813131313131,40,40,0,,,,,,,,,,
quality_pass,domain_only,instrument,Pendar-2,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.7266666666666667,0.6429807759731032,0.5358173133109193,42,42,0,,,,,,,,,,
quality_pass,domain_only,instrument,Pendar-2,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.5718181818181818,0.5631578947368421,0.4692982456140351,42,42,0,,,,,,,,,,
quality_pass,domain_only,instrument,Pendar-2,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.74,0.689382877483564,0.4924163410596885,42,42,0,,,,,,,,,,
quality_pass,domain_only,instrument,Pendar-3,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.5208791208791209,0.4365835222978079,0.4365835222978079,42,42,0,,,,,,,,,,
quality_pass,domain_only,instrument,Pendar-3,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.4696493982208268,0.4362910381543922,0.4362910381543922,42,42,0,,,,,,,,,,
quality_pass,domain_only,instrument,Pendar-3,458,42,domain,domain__quality_pass__domain_only__instrument__Pendar-3,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.6136054421768707,0.5894909688013136,0.5894909688013136,42,42,0,,,,,,,,,,
quality_pass,domain_only,instrument,RMX-1,455,45,domain,domain__quality_pass__domain_only__instrument__RMX-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.6743434343434344,0.7442080378250591,0.4465248226950354,45,45,0,,,,,,,,,,
quality_pass,domain_only,instrument,RMX-1,455,45,domain,domain__quality_pass__domain_only__instrument__RMX-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.7112457912457913,0.7277432712215322,0.5458074534161491,45,45,0,,,,,,,,,,
quality_pass,domain_only,instrument,RMX-1,455,45,domain,domain__quality_pass__domain_only__instrument__RMX-1,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.6876767676767677,0.7527777777777778,0.4516666666666666,45,45,0,,,,,,,,,,
quality_pass,domain_only,instrument,RMX-2,436,64,domain,domain__quality_pass__domain_only__instrument__RMX-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.7579365079365079,0.7633574030453977,0.4580144418272386,64,64,0,,,,,,,,,,
quality_pass,domain_only,instrument,RMX-2,436,64,domain,domain__quality_pass__domain_only__instrument__RMX-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.7916666666666666,0.80402744364252,0.482416466185512,64,64,0,,,,,,,,,,
quality_pass,domain_only,instrument,RMX-2,436,64,domain,domain__quality_pass__domain_only__instrument__RMX-2,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.7817460317460317,0.7996768166439429,0.3998384083219714,64,64,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.8615384615384616,0.9244444444444444,0.4622222222222222,18,18,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.9615384615384616,0.98,0.6533333333333333,18,18,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,GaN_polymer,482,18,domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.9615384615384616,0.98,0.6533333333333333,18,18,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.3061224489795918,0.2631578947368421,0.131578947368421,104,104,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.2889342403628118,0.3385878489326765,0.1692939244663382,104,104,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,396,104,domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.1274829931972789,0.1616008105369807,0.0692574902301346,104,104,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,NRC_Canadian_SERS,418,82,domain,domain__quality_pass__domain_only__sensor_family__NRC_Canadian_SERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.1853741496598639,0.1630672822488679,0.1630672822488679,82,82,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,NRC_Canadian_SERS,418,82,domain,domain__quality_pass__domain_only__sensor_family__NRC_Canadian_SERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.1918280132565846,0.1906291703284184,0.1906291703284184,82,82,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,NRC_Canadian_SERS,418,82,domain,domain__quality_pass__domain_only__sensor_family__NRC_Canadian_SERS,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.1213151927437641,0.0728509585652442,0.0728509585652442,82,82,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204,296,domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,0.552627483311626,0.5447627105706907,0.3112929774689661,296,296,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204,296,domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,0.4384885028673735,0.4728143510078993,0.2701796291473711,296,296,0,,,,,,,,,,
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,204,296,domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,,siamese,deterministic_edge_triplet,derivative_1,triplet,3141,0.5982500102336835,0.6300216864062479,0.3600123922321416,296,296,0,,,,,,,,,,
