stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,target_analyte,support,correct,recall
outer,strict_core,strict_core,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,1934032276,72,1.0,benzyl_fentanyl,24,19,0.7916666666666666
outer,strict_core,strict_core,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,1934032276,72,1.0,blank,21,14,0.6666666666666666
outer,strict_core,strict_core,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,1934032276,72,1.0,ethanol,12,8,0.6666666666666666
outer,strict_core,strict_core,2,preprocessing_sensitivity_derivative_1,preprocessing_sensitivity_derivative_1__derivative_1__legacy32__07c9da85aebb,derivative_1,legacy,32,3141,1934032276,72,1.0,ethyl_paraoxon,5,5,1.0
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,4_ANPP,20,12,0.6
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,4_nitrophenol,11,6,0.5454545454545454
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,acetaminophen,14,8,0.5714285714285714
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,benzyl_fentanyl,23,20,0.8695652173913043
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,blank,18,14,0.7777777777777778
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,ethanol,6,6,1.0
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,4_ANPP,1,0,0.0
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,4_nitrophenol,5,1,0.2
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,acetaminophen,4,4,1.0
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,benzyl_fentanyl,1,1,1.0
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,blank,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,ethanol,6,1,0.16666666666666666
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,ethyl_paraoxon,2,1,0.5
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,4_ANPP,20,14,0.7
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,4_nitrophenol,11,6,0.5454545454545454
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,acetaminophen,14,9,0.6428571428571429
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,benzyl_fentanyl,23,20,0.8695652173913043
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,blank,18,14,0.7777777777777778
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,ethanol,6,6,1.0
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,4_ANPP,1,0,0.0
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,4_nitrophenol,5,1,0.2
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,acetaminophen,4,2,0.5
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,benzyl_fentanyl,1,1,1.0
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,blank,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,ethanol,6,1,0.16666666666666666
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,ethyl_paraoxon,2,0,0.0
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,4_ANPP,20,13,0.65
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,4_nitrophenol,11,6,0.5454545454545454
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,acetaminophen,14,10,0.7142857142857143
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,benzyl_fentanyl,23,20,0.8695652173913043
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,blank,18,13,0.7222222222222222
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,ethanol,6,4,0.6666666666666666
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,4_ANPP,1,0,0.0
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,4_nitrophenol,5,1,0.2
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,acetaminophen,4,3,0.75
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,benzyl_fentanyl,1,1,1.0
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,blank,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,ethanol,6,2,0.3333333333333333
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,ethyl_paraoxon,2,1,0.5
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,4_ANPP,20,14,0.7
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,4_nitrophenol,11,7,0.6363636363636364
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,acetaminophen,14,10,0.7142857142857143
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,benzyl_fentanyl,23,20,0.8695652173913043
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,blank,18,15,0.8333333333333334
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,ethanol,6,3,0.5
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,4_ANPP,1,0,0.0
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,4_nitrophenol,5,1,0.2
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,acetaminophen,4,3,0.75
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,benzyl_fentanyl,1,1,1.0
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,blank,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,ethanol,6,0,0.0
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,1729,824933277,72,1.0,ethyl_paraoxon,2,0,0.0
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,4_ANPP,20,13,0.65
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,4_nitrophenol,11,6,0.5454545454545454
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,acetaminophen,14,10,0.7142857142857143
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,benzyl_fentanyl,23,20,0.8695652173913043
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,blank,18,14,0.7777777777777778
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,ethanol,6,4,0.6666666666666666
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,4_ANPP,1,0,0.0
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,4_nitrophenol,5,1,0.2
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,acetaminophen,4,2,0.5
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,benzyl_fentanyl,1,1,1.0
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,blank,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,ethanol,6,0,0.0
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,2718,1292635840,72,1.0,ethyl_paraoxon,2,0,0.0
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,4_ANPP,20,13,0.65
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,4_nitrophenol,11,8,0.7272727272727273
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,acetaminophen,14,8,0.5714285714285714
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,benzyl_fentanyl,23,20,0.8695652173913043
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,blank,18,14,0.7777777777777778
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,ethanol,6,4,0.6666666666666666
outer,quality_pass,quality_pass,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,4_ANPP,1,0,0.0
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,4_nitrophenol,5,1,0.2
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,acetaminophen,4,3,0.75
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,benzyl_fentanyl,1,1,1.0
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,blank,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,ethanol,6,1,0.16666666666666666
outer,quality_pass,field_quality_stress,2,cross_entropy_only,cross_entropy_only__minimal_minmax__legacy32__17bbdb074a21,minimal_minmax,legacy,32,3141,1722283298,72,1.0,ethyl_paraoxon,2,1,0.5
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,4_ANPP,20,18,0.9
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,4_nitrophenol,11,6,0.5454545454545454
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,acetaminophen,14,8,0.5714285714285714
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,benzyl_fentanyl,23,19,0.8260869565217391
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,blank,18,14,0.7777777777777778
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,ethanol,6,4,0.6666666666666666
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,4_ANPP,1,0,0.0
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,4_nitrophenol,5,1,0.2
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,acetaminophen,4,3,0.75
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,benzyl_fentanyl,1,1,1.0
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,blank,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,ethanol,6,3,0.5
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,1729,130961797,72,1.0,ethyl_paraoxon,2,0,0.0
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,4_ANPP,20,15,0.75
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,4_nitrophenol,11,6,0.5454545454545454
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,acetaminophen,14,8,0.5714285714285714
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,benzyl_fentanyl,23,20,0.8695652173913043
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,blank,18,15,0.8333333333333334
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,ethanol,6,3,0.5
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,4_ANPP,1,0,0.0
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,4_nitrophenol,5,1,0.2
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,acetaminophen,4,3,0.75
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,benzyl_fentanyl,1,1,1.0
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,blank,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,ethanol,6,1,0.16666666666666666
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,2718,1278659316,72,1.0,ethyl_paraoxon,2,1,0.5
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,4_ANPP,20,16,0.8
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,4_nitrophenol,11,6,0.5454545454545454
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,acetaminophen,14,5,0.35714285714285715
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,benzyl_fentanyl,23,20,0.8695652173913043
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,blank,18,13,0.7222222222222222
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,ethanol,6,4,0.6666666666666666
outer,quality_pass,quality_pass,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,ethyl_paraoxon,3,3,1.0
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,4_ANPP,1,0,0.0
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,4_nitrophenol,5,1,0.2
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,acetaminophen,4,2,0.5
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,benzyl_fentanyl,1,0,0.0
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,blank,3,1,0.3333333333333333
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,ethanol,6,2,0.3333333333333333
outer,quality_pass,field_quality_stress,2,supervised_contrastive_only,supervised_contrastive_only__minimal_minmax__legacy32__4f2b81c5778b,minimal_minmax,legacy,32,3141,310515338,72,1.0,ethyl_paraoxon,2,0,0.0
