stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,observation_uid,master_sample_id,target_analyte,predicted_analyte,correct,supported,rejection_score,selection_source,requested_coverage,acceptance_confidence,accepted,decision,instrument,sensor_family
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row215,59.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9550725864975014,True,accept,RMX-1,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row235,59.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9550099817480154,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row255,63.0,ethanol,ethanol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.772985647959342,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row17,3.0,blank,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.6880081352085737,False,reject_low_confidence,Pendar-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row30,4.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9515451213273559,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row34,4.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9597966350932845,True,accept,Pendar-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row44,9.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9308191410555204,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row107,3.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9310591260094621,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row108,4.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9610742293608898,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row113,9.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9339860598665626,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row117,13.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9603456855108963,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row137,25.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9386532023391289,True,accept,Pendar-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row142,27.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.93121384922833,True,accept,Pendar-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row143,27.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9488120769911293,True,accept,Pendar-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row146,28.0,acetaminophen,acetaminophen,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8130798898979498,True,accept,Pendar-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row150,27.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.904795267160891,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row151,28.0,acetaminophen,acetaminophen,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9500603580579715,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row154,25.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9171713328993003,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row156,25.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9492303776504892,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row162,30.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9569054938474352,True,accept,Pendar-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row183,30.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9500407379308891,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row372,59.0,4_nitrophenol,ethanol,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.5268462384839449,False,reject_low_confidence,RMX-1,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row380,59.0,4_nitrophenol,ethyl_paraoxon,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.5109912065061253,False,reject_low_confidence,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row389,59.0,4_nitrophenol,ethyl_paraoxon,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.8513100248033318,True,accept,Mira-2,NRC_Canadian_SERS
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session2_row394,59.0,4_nitrophenol,ethanol,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.9052553641558785,True,accept,RMX-1,NRC_Canadian_SERS
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row95,72.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9459737382241232,True,accept,Pendar-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row101,64.0,ethanol,ethanol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.5453678007324668,False,reject_low_confidence,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row103,63.0,ethanol,ethanol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.7368017056054,False,reject_low_confidence,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row141,59.0,4_nitrophenol,ethanol,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.7395772209449532,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row146,73.0,ethanol,ethanol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.4862172444359361,False,reject_low_confidence,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row147,72.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9541456457179373,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row148,73.0,ethanol,ethanol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.7771246222141395,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row150,71.0,ethyl_paraoxon,ethyl_paraoxon,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.764760062287425,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row156,71.0,ethyl_paraoxon,ethyl_paraoxon,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.7964114707808579,True,accept,RMX-1,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row157,73.0,ethanol,ethanol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8865018459373825,True,accept,RMX-1,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row159,72.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.948751629355064,True,accept,RMX-1,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row162,66.0,ethyl_paraoxon,ethyl_paraoxon,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8736696425638331,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row214,4.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9458726706497295,True,accept,Pendar-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row219,3.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9321356356235564,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row220,9.0,blank,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.6401195907154299,False,reject_low_confidence,Pendar-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row222,4.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9103764474591787,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row228,9.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.5573759089477337,False,reject_low_confidence,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row242,3.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.930017230335166,True,accept,Agilent-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row245,4.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9590925530937079,True,accept,Agilent-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row251,13.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9577955072787436,True,accept,Pendar-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row262,9.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9328358917149949,True,accept,Agilent-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row275,13.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9595198596358783,True,accept,Agilent-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row304,3.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.6176955178635735,False,reject_low_confidence,Mira-3,NRC_Canadian_SERS
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row307,4.0,benzyl_fentanyl,blank,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.913081853615329,True,accept,Mira-3,NRC_Canadian_SERS
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row321,9.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.92565812371495,True,accept,Mira-3,NRC_Canadian_SERS
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row327,4.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.957919796928534,True,accept,Pendar-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row332,9.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.7961415983645921,True,accept,Pendar-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row338,3.0,blank,benzyl_fentanyl,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.6659685180903705,False,reject_low_confidence,Agilent-1,NRC_Canadian_SERS
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row341,4.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9430014852848235,True,accept,Agilent-1,NRC_Canadian_SERS
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row344,13.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9480963278328777,True,accept,Pendar-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row387,25.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9241918517995278,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row388,25.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9548197641303527,True,accept,Pendar-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row392,27.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9358738317305169,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row393,28.0,acetaminophen,benzyl_fentanyl,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.6521339949614531,False,reject_low_confidence,Pendar-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row394,28.0,acetaminophen,acetaminophen,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9334116611989941,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row397,30.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9547807141826035,True,accept,Pendar-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row398,30.0,4_ANPP,4_ANPP,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8636878690864928,True,accept,RMX-2,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row401,25.0,4_ANPP,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.49143787004779227,False,reject_low_confidence,Mira-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row403,25.0,4_ANPP,4_nitrophenol,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.4623110041980157,False,reject_low_confidence,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row404,27.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9580284097771828,True,accept,Mira-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row406,27.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9364650213596288,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row408,28.0,acetaminophen,4_nitrophenol,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.9240287925888082,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row411,30.0,4_ANPP,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.9427917006905183,True,accept,Mira-1,pSERS_Metrohm_silver
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session3_row412,30.0,4_ANPP,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.9308614291678723,True,accept,Agilent-3,pSERS_Metrohm_silver
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row46,9.0,blank,blank,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9308230241087312,True,accept,Mira-3,pSERS_Metrohm_silver
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row72,28.0,acetaminophen,acetaminophen,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.9270103205940157,True,accept,Pendar-3,pSERS_Metrohm_silver
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row82,28.0,acetaminophen,acetaminophen,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.44019767751187355,False,reject_low_confidence,Pendar-3,NRC_Canadian_SERS
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row106,27.0,benzyl_fentanyl,benzyl_fentanyl,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8825128390022452,True,accept,Pendar-3,NRC_Canadian_SERS
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row125,30.0,4_ANPP,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.6448956577209075,False,reject_low_confidence,Pendar-3,NRC_Canadian_SERS
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row248,59.0,4_nitrophenol,4_nitrophenol,True,True,calibrated_max_probability,cross_fitted_development,0.8,0.8017908536905449,True,accept,Pendar-2,GaN_polymer
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row249,59.0,4_nitrophenol,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.8804637235402383,True,accept,Pendar-2,GaN_polymer
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row256,64.0,ethanol,ethyl_paraoxon,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.7605061849621034,True,accept,Mira-2,H_SERS_H_Kit
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,1729,1198384017,72,0.6738053605431427,session1_row259,63.0,ethanol,acetaminophen,False,True,calibrated_max_probability,cross_fitted_development,0.8,0.5174347886043762,False,reject_low_confidence,Pendar-2,H_SERS_H_Kit
