stage,training_subset,evaluation_subset,outer_fold,variant,candidate_id,representation,architecture,embedding_dimension,declared_seed,run_seed,epochs,temperature,observation_uid,master_sample_id,target_analyte,predicted_analyte,correct,supported,confidence,instrument,sensor_family,probability_classes_json,probabilities_json
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session3_row408,28.0,acetaminophen,4_nitrophenol,False,True,0.8688716565702863,Agilent-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.009393178503920182, 0.8688716565702863, 0.05267438976087574, 0.01606459288686752, 0.02697037806655218, 0.012414327951153848, 0.013611476260344273]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session3_row411,30.0,4_ANPP,acetaminophen,False,True,0.8829103389832237,Mira-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.045588127675505075, 0.007198017136693988, 0.8829103389832237, 0.008110165818268554, 0.03961001954232789, 0.008536861801211576, 0.008046469042769113]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session3_row412,30.0,4_ANPP,acetaminophen,False,True,0.9074404658679994,Agilent-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.03090001885382168, 0.006001147994085629, 0.9074404658679994, 0.02880000664828393, 0.01368314800670679, 0.005819016342198081, 0.007356196286904546]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session1_row82,28.0,acetaminophen,4_ANPP,False,True,0.940299561777838,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.940299561777838, 0.0032171126347285096, 0.019705517092431686, 0.015390470462893675, 0.014189089198715355, 0.0034896035533932717, 0.0037086452799996866]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session1_row125,30.0,4_ANPP,benzyl_fentanyl,False,True,0.6605848391205759,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.131139017722469, 0.017259536887451195, 0.015785966731041972, 0.6605848391205759, 0.014312991157315475, 0.14564478554130117, 0.01527286283984529]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session1_row249,59.0,4_nitrophenol,acetaminophen,False,True,0.7996837361489805,Pendar-2,GaN_polymer,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.04616262818545266, 0.08614545325910601, 0.7996837361489805, 0.010713992852536172, 0.02723653254594037, 0.015063504388012783, 0.014994152619971583]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session1_row256,64.0,ethanol,ethyl_paraoxon,False,True,0.7926023827191024,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.004149991892973121, 0.035654851929912634, 0.011317918397853392, 0.003763310806758798, 0.058324635496934604, 0.09418690875646502, 0.7926023827191024]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session1_row259,63.0,ethanol,acetaminophen,False,True,0.4412884951089936,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.059168591967709, 0.016652028515463633, 0.44128849510899365, 0.031523522460808515, 0.09788478859361409, 0.3106202213423633, 0.04286235201104788]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session2_row43,9.0,blank,acetaminophen,False,True,0.7545013309652217,Pendar-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.038455363724187126, 0.024452356124639273, 0.7545013309652217, 0.008580830122389208, 0.1129105764200812, 0.011489252728153076, 0.04961028991532849]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session2_row147,28.0,acetaminophen,blank,False,True,0.4807085317199283,Pendar-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.061279814667712665, 0.01871125140121858, 0.33047668923744916, 0.007716415187792507, 0.48070853171992833, 0.019488088036139536, 0.08161920974975913]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session2_row373,59.0,4_nitrophenol,ethyl_paraoxon,False,True,0.803519847607398,Pendar-3,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.005340813909501652, 0.07231138977804265, 0.0325660287265913, 0.00489413742790556, 0.034684549369509945, 0.046683233181050894, 0.803519847607398]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session2_row376,59.0,4_nitrophenol,ethyl_paraoxon,False,True,0.8132117963423612,Pendar-3,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.004181592286131397, 0.037607275252394934, 0.009104811908716653, 0.0037381769587233786, 0.0445977440067728, 0.08755860324489967, 0.8132117963423612]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session3_row58,59.0,4_nitrophenol,blank,False,True,0.4746410125134494,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.06911726983276426, 0.01287663917849731, 0.3723007237285658, 0.008999973576187342, 0.4746410125134494, 0.01565148188244751, 0.04641289928808833]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session3_row71,63.0,ethanol,acetaminophen,False,True,0.8382746882064107,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.02472602762666925, 0.015727851101653968, 0.8382746882064107, 0.009241606854849548, 0.031449151561373526, 0.04311160338072685, 0.037469071268316195]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session3_row73,64.0,ethanol,blank,False,True,0.3155145570801133,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.04676022288952659, 0.3015443510044862, 0.23151239774290186, 0.03971843002483505, 0.31551455708011333, 0.03285002185664224, 0.03210001940149462]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session3_row82,66.0,ethyl_paraoxon,blank,False,True,0.7389707023737339,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.10635175542571049, 0.024672572725569768, 0.10002253290562578, 0.010472617439866664, 0.7389707023737339, 0.012044087722073476, 0.00746573140742016]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session3_row94,71.0,ethyl_paraoxon,blank,False,True,0.423417237821931,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.01596722758461298, 0.33341887170369555, 0.02407691606102782, 0.00934692092085252, 0.423417237821931, 0.01047792259809989, 0.1832949033097802]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session3_row96,73.0,ethanol,acetaminophen,False,True,0.8373285606839445,Pendar-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.03658221008031644, 0.014101894417054364, 0.8373285606839445, 0.006333469135896419, 0.06479730714086972, 0.018566110378811288, 0.022290448163107258]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,2718,1281085741,72,0.6738053605431427,session3_row212,3.0,blank,acetaminophen,False,True,0.812921694222803,Pendar-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.05746994869261288, 0.00910498630390125, 0.812921694222803, 0.014702243636414399, 0.09087078036249994, 0.008061286242438629, 0.0068690605393299615]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row63,9.0,blank,acetaminophen,False,True,0.9080092369923214,Pendar-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.012003220689261983, 0.009326830682692158, 0.9080092369923214, 0.021037767099671853, 0.023908693067128305, 0.0191741892408767, 0.0065400622280476035]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row74,28.0,acetaminophen,4_nitrophenol,False,True,0.5523930233072372,Mira-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.020692050472645693, 0.5523930233072372, 0.04185461871685573, 0.012360902914573839, 0.13797200900626053, 0.22121693261064293, 0.013510462971783883]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row85,28.0,acetaminophen,ethyl_paraoxon,False,True,0.5903550003914857,RMX-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.016186744275905555, 0.24609300359702174, 0.007076209122111376, 0.02736742477203623, 0.10507773519629283, 0.007843882645146521, 0.5903550003914857]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row87,28.0,acetaminophen,ethyl_paraoxon,False,True,0.8762480207135225,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0062645125692467754, 0.03770383782786784, 0.01937496473214235, 0.008092826872646583, 0.024182679265831498, 0.028133158018742516, 0.8762480207135225]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row97,25.0,4_ANPP,benzyl_fentanyl,False,True,0.6775608173526532,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.21871902135869342, 0.009749122577687518, 0.011595202752856108, 0.6775608173526532, 0.04155759224122194, 0.029937332825894652, 0.010880910890993063]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row98,25.0,4_ANPP,acetaminophen,False,True,0.5975119846392227,Pendar-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.27620528982327136, 0.011774336091492074, 0.5975119846392227, 0.03337554984754447, 0.039676132695979006, 0.028395526781550114, 0.013061180120940154]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row108,27.0,benzyl_fentanyl,ethanol,False,True,0.6750697003917033,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.01883997452339092, 0.015317046822294856, 0.061112411023484144, 0.024452813257508022, 0.09561703189543286, 0.6750697003917033, 0.10959102208618599]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row112,27.0,benzyl_fentanyl,acetaminophen,False,True,0.5783801920954579,RMX-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.022037463355529523, 0.006106397188163309, 0.5783801920954579, 0.035267038866631836, 0.036647440269286645, 0.14803699494380312, 0.17352447328112772]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row130,30.0,4_ANPP,benzyl_fentanyl,False,True,0.6716945112005874,RMX-2,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.11631848178456514, 0.010243715679931526, 0.02064069198067668, 0.6716945112005874, 0.05824160447830052, 0.11158733366523699, 0.01127366121070163]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row131,30.0,4_ANPP,benzyl_fentanyl,False,True,0.5975614478525404,RMX-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.252639306380181, 0.029984964966488493, 0.016119827150339033, 0.5975614478525404, 0.04010663197489385, 0.020507170617444514, 0.04308065105811281]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session2_row17,3.0,blank,acetaminophen,False,True,0.5757652820392763,Pendar-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0799856890058841, 0.06423609266684051, 0.5757652820392763, 0.010775980910807788, 0.10110128308231267, 0.07492051677726409, 0.09321515551761458]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session2_row372,59.0,4_nitrophenol,ethyl_paraoxon,False,True,0.7709780200731834,RMX-1,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.00358283533740768, 0.1476479509063688, 0.010030906845506792, 0.006093949917568373, 0.007953608538207289, 0.05371272838175769, 0.7709780200731834]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session2_row380,59.0,4_nitrophenol,ethanol,False,True,0.5241704799982096,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.004615599940236866, 0.3333180714830414, 0.011755145712364393, 0.013869544502616045, 0.009255461206845643, 0.5241704799982096, 0.10301569715668597]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session2_row389,59.0,4_nitrophenol,ethyl_paraoxon,False,True,0.8770675432790822,Mira-2,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.004752012052097842, 0.08040277525063005, 0.007379181605755852, 0.007501385718359676, 0.01148800555893863, 0.01140909653513568, 0.8770675432790822]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session2_row394,59.0,4_nitrophenol,ethanol,False,True,0.894260225299921,RMX-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.004953684271805715, 0.022681426242717986, 0.010859565890954291, 0.016537607082867393, 0.01715233848070672, 0.894260225299921, 0.03355515273102691]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session3_row101,64.0,ethanol,ethyl_paraoxon,False,True,0.7904120993060542,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.018776596843152978, 0.03238280610318453, 0.03896963908302489, 0.008569122529710172, 0.024534136044081396, 0.08635560009079181, 0.7904120993060542]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session3_row103,63.0,ethanol,ethyl_paraoxon,False,True,0.4386448048664622,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.03981953865944761, 0.0761596372690056, 0.04230558856804413, 0.010276741942264002, 0.03786721471867389, 0.3549264739761026, 0.4386448048664622]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session3_row141,59.0,4_nitrophenol,ethyl_paraoxon,False,True,0.5627597301312339,Mira-2,H_SERS_H_Kit,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.03389479887736892, 0.053395547730315, 0.05045265090448103, 0.01080292622346968, 0.030042454137483007, 0.2586518919956485, 0.5627597301312339]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session3_row220,9.0,blank,acetaminophen,False,True,0.4363523686748404,Pendar-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.027559799220391267, 0.023018535490301886, 0.4363523686748404, 0.045900333300969216, 0.4063336589615448, 0.046958540301840414, 0.013876764050111918]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session3_row304,3.0,blank,benzyl_fentanyl,False,True,0.5715622622773286,Mira-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.3260134890959339, 0.012471854381607278, 0.013758592325614459, 0.5715622622773286, 0.037047658013168075, 0.025571499527066246, 0.013574644379281466]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session3_row307,4.0,benzyl_fentanyl,blank,False,True,0.8832853445058666,Mira-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.03802297331826264, 0.00929764248634942, 0.012375877988994375, 0.029718710157524517, 0.8832853445058666, 0.017235185225524006, 0.010064266317478648]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session3_row338,3.0,blank,benzyl_fentanyl,False,True,0.8466604622136243,Agilent-1,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.03353079706875574, 0.010407412818825765, 0.008257508165787377, 0.8466604622136243, 0.06128546758903109, 0.028420356358899737, 0.011437995785076064]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session3_row403,25.0,4_ANPP,acetaminophen,False,True,0.7347227307662855,Agilent-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.07968092199569404, 0.09037818782946531, 0.7347227307662855, 0.03768517951376063, 0.027151262016475455, 0.019652253317299737, 0.01072946456101939]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session3_row408,28.0,acetaminophen,4_nitrophenol,False,True,0.8247902824317447,Agilent-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.0059964560916347005, 0.8247902824317447, 0.09072585636210269, 0.01829844403992782, 0.014295049918005112, 0.03592745636056523, 0.009966454796019956]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session3_row411,30.0,4_ANPP,acetaminophen,False,True,0.8966803338623254,Mira-1,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.037349613160413006, 0.011691804161142363, 0.8966803338623254, 0.01738926125487137, 0.020584553499242514, 0.011672648939128267, 0.004631785122877]"
outer,quality_pass,quality_pass,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session3_row412,30.0,4_ANPP,acetaminophen,False,True,0.7639527097033304,Agilent-3,pSERS_Metrohm_silver,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.04052717245896168, 0.014727429669611554, 0.7639527097033304, 0.1533152534100756, 0.008183290961091943, 0.007288262726247485, 0.012005881070681217]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row82,28.0,acetaminophen,4_ANPP,False,True,0.4785285847848042,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.4785285847848042, 0.006060723789291839, 0.3063729913521554, 0.11025815209398215, 0.026580247100517998, 0.04078329686064572, 0.03141600401860252]"
outer,quality_pass,field_quality_stress,2,full_domain_aware,full_domain_aware__minimal_minmax__legacy32__b3af07d3bce0,minimal_minmax,legacy,32,3141,908386544,72,0.6738053605431427,session1_row125,30.0,4_ANPP,benzyl_fentanyl,False,True,0.303615006479466,Pendar-3,NRC_Canadian_SERS,"[""4_ANPP"", ""4_nitrophenol"", ""acetaminophen"", ""benzyl_fentanyl"", ""blank"", ""ethanol"", ""ethyl_paraoxon""]","[0.07859030054984914, 0.008815467979358596, 0.13956906258546561, 0.303615006479466, 0.041379335922909995, 0.28884664181346376, 0.13918418466948684]"
