held_unknown,outer_fold,inner_fold,surrogate_unknown,partition,rows,masters,analytes,instruments,sensor_families
4_nitrophenol,4,3,4_ANPP,validation_known,67,8,5,10,4
4_nitrophenol,4,3,4_ANPP,validation_surrogate_unknown,19,2,1,5,2
4_nitrophenol,4,3,acetaminophen,excluded_outer_known_test,83,14,6,10,3
4_nitrophenol,4,3,acetaminophen,excluded_surrogate_training,41,6,1,6,2
4_nitrophenol,4,3,acetaminophen,locked_held_unknown,92,8,1,5,3
4_nitrophenol,4,3,acetaminophen,locked_stress,80,37,6,9,3
4_nitrophenol,4,3,acetaminophen,train_known,216,31,5,10,3
4_nitrophenol,4,3,acetaminophen,validation_known,73,7,5,10,4
4_nitrophenol,4,3,acetaminophen,validation_surrogate_unknown,13,3,1,5,1
4_nitrophenol,4,3,benzyl_fentanyl,excluded_outer_known_test,83,14,6,10,3
4_nitrophenol,4,3,benzyl_fentanyl,excluded_surrogate_training,70,9,1,9,2
4_nitrophenol,4,3,benzyl_fentanyl,locked_held_unknown,92,8,1,5,3
4_nitrophenol,4,3,benzyl_fentanyl,locked_stress,80,37,6,9,3
4_nitrophenol,4,3,benzyl_fentanyl,train_known,187,28,5,10,3
4_nitrophenol,4,3,benzyl_fentanyl,validation_known,64,8,5,10,3
4_nitrophenol,4,3,benzyl_fentanyl,validation_surrogate_unknown,22,2,1,5,2
4_nitrophenol,4,3,ethanol,excluded_outer_known_test,83,14,6,10,3
4_nitrophenol,4,3,ethanol,excluded_surrogate_training,23,6,1,4,2
4_nitrophenol,4,3,ethanol,locked_held_unknown,92,8,1,5,3
4_nitrophenol,4,3,ethanol,locked_stress,80,37,6,9,3
4_nitrophenol,4,3,ethanol,train_known,234,31,5,10,3
4_nitrophenol,4,3,ethanol,validation_known,77,9,5,10,4
4_nitrophenol,4,3,ethanol,validation_surrogate_unknown,9,1,1,3,2
4_nitrophenol,4,3,ethyl_paraoxon,excluded_outer_known_test,83,14,6,10,3
4_nitrophenol,4,3,ethyl_paraoxon,excluded_surrogate_training,18,5,1,3,2
4_nitrophenol,4,3,ethyl_paraoxon,locked_held_unknown,92,8,1,5,3
4_nitrophenol,4,3,ethyl_paraoxon,locked_stress,80,37,6,9,3
4_nitrophenol,4,3,ethyl_paraoxon,train_known,239,32,5,10,3
4_nitrophenol,4,3,ethyl_paraoxon,validation_known,74,9,5,10,4
4_nitrophenol,4,3,ethyl_paraoxon,validation_surrogate_unknown,12,1,1,3,2
acetaminophen,0,1,4_ANPP,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,1,4_ANPP,excluded_surrogate_training,60,7,1,8,2
acetaminophen,0,1,4_ANPP,locked_held_unknown,81,11,1,6,3
acetaminophen,0,1,4_ANPP,locked_stress,83,37,6,7,4
acetaminophen,0,1,4_ANPP,train_known,194,30,5,10,4
acetaminophen,0,1,4_ANPP,validation_known,73,7,5,9,4
acetaminophen,0,1,4_ANPP,validation_surrogate_unknown,18,2,1,5,2
acetaminophen,0,1,4_nitrophenol,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,1,4_nitrophenol,excluded_surrogate_training,40,6,1,5,3
acetaminophen,0,1,4_nitrophenol,locked_held_unknown,81,11,1,6,3
acetaminophen,0,1,4_nitrophenol,locked_stress,83,37,6,7,4
acetaminophen,0,1,4_nitrophenol,train_known,214,31,5,10,4
acetaminophen,0,1,4_nitrophenol,validation_known,73,8,5,9,3
acetaminophen,0,1,4_nitrophenol,validation_surrogate_unknown,18,1,1,5,3
acetaminophen,0,1,benzyl_fentanyl,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,1,benzyl_fentanyl,excluded_surrogate_training,68,9,1,9,3
acetaminophen,0,1,benzyl_fentanyl,locked_held_unknown,81,11,1,6,3
acetaminophen,0,1,benzyl_fentanyl,locked_stress,83,37,6,7,4
acetaminophen,0,1,benzyl_fentanyl,train_known,186,28,5,10,4
acetaminophen,0,1,benzyl_fentanyl,validation_known,68,6,5,8,4
acetaminophen,0,1,benzyl_fentanyl,validation_surrogate_unknown,23,3,1,7,2
acetaminophen,0,1,ethanol,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,1,ethanol,excluded_surrogate_training,22,6,1,3,2
acetaminophen,0,1,ethanol,locked_held_unknown,81,11,1,6,3
acetaminophen,0,1,ethanol,locked_stress,83,37,6,7,4
acetaminophen,0,1,ethanol,train_known,232,31,5,10,4
acetaminophen,0,1,ethanol,validation_known,82,8,5,9,4
acetaminophen,0,1,ethanol,validation_surrogate_unknown,9,1,1,4,2
acetaminophen,0,1,ethyl_paraoxon,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,1,ethyl_paraoxon,excluded_surrogate_training,22,4,1,3,2
acetaminophen,0,1,ethyl_paraoxon,locked_held_unknown,81,11,1,6,3
acetaminophen,0,1,ethyl_paraoxon,locked_stress,83,37,6,7,4
acetaminophen,0,1,ethyl_paraoxon,train_known,232,33,5,10,4
acetaminophen,0,1,ethyl_paraoxon,validation_known,79,8,5,9,4
acetaminophen,0,1,ethyl_paraoxon,validation_surrogate_unknown,12,1,1,3,2
acetaminophen,0,2,4_ANPP,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,2,4_ANPP,excluded_surrogate_training,58,7,1,7,2
acetaminophen,0,2,4_ANPP,locked_held_unknown,81,11,1,6,3
acetaminophen,0,2,4_ANPP,locked_stress,83,37,6,7,4
acetaminophen,0,2,4_ANPP,train_known,206,25,5,10,4
acetaminophen,0,2,4_ANPP,validation_known,61,12,5,10,3
acetaminophen,0,2,4_ANPP,validation_surrogate_unknown,20,2,1,5,2
acetaminophen,0,2,4_nitrophenol,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,2,4_nitrophenol,excluded_surrogate_training,47,5,1,5,3
acetaminophen,0,2,4_nitrophenol,locked_held_unknown,81,11,1,6,3
acetaminophen,0,2,4_nitrophenol,locked_stress,83,37,6,7,4
acetaminophen,0,2,4_nitrophenol,train_known,217,27,5,10,4
acetaminophen,0,2,4_nitrophenol,validation_known,70,12,5,10,3
acetaminophen,0,2,4_nitrophenol,validation_surrogate_unknown,11,2,1,3,2
acetaminophen,0,2,benzyl_fentanyl,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,2,benzyl_fentanyl,excluded_surrogate_training,68,9,1,8,3
acetaminophen,0,2,benzyl_fentanyl,locked_held_unknown,81,11,1,6,3
acetaminophen,0,2,benzyl_fentanyl,locked_stress,83,37,6,7,4
acetaminophen,0,2,benzyl_fentanyl,train_known,196,23,5,9,4
acetaminophen,0,2,benzyl_fentanyl,validation_known,58,11,5,10,3
acetaminophen,0,2,benzyl_fentanyl,validation_surrogate_unknown,23,3,1,9,2
acetaminophen,0,2,ethanol,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,2,ethanol,excluded_surrogate_training,25,4,1,4,2
acetaminophen,0,2,ethanol,locked_held_unknown,81,11,1,6,3
acetaminophen,0,2,ethanol,locked_stress,83,37,6,7,4
acetaminophen,0,2,ethanol,train_known,239,28,5,10,4
acetaminophen,0,2,ethanol,validation_known,75,11,5,10,3
acetaminophen,0,2,ethanol,validation_surrogate_unknown,6,3,1,2,1
acetaminophen,0,2,ethyl_paraoxon,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,2,ethyl_paraoxon,excluded_surrogate_training,31,3,1,4,2
acetaminophen,0,2,ethyl_paraoxon,locked_held_unknown,81,11,1,6,3
acetaminophen,0,2,ethyl_paraoxon,locked_stress,83,37,6,7,4
acetaminophen,0,2,ethyl_paraoxon,train_known,233,29,5,10,4
acetaminophen,0,2,ethyl_paraoxon,validation_known,78,12,5,10,3
acetaminophen,0,2,ethyl_paraoxon,validation_surrogate_unknown,3,2,1,2,1
acetaminophen,0,3,4_ANPP,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,3,4_ANPP,excluded_surrogate_training,59,7,1,8,2
acetaminophen,0,3,4_ANPP,locked_held_unknown,81,11,1,6,3
acetaminophen,0,3,4_ANPP,locked_stress,83,37,6,7,4
acetaminophen,0,3,4_ANPP,train_known,198,30,5,10,4
acetaminophen,0,3,4_ANPP,validation_known,69,7,5,10,4
acetaminophen,0,3,4_ANPP,validation_surrogate_unknown,19,2,1,5,2
acetaminophen,0,3,4_nitrophenol,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,3,4_nitrophenol,excluded_surrogate_training,43,5,1,5,3
acetaminophen,0,3,4_nitrophenol,locked_held_unknown,81,11,1,6,3
acetaminophen,0,3,4_nitrophenol,locked_stress,83,37,6,7,4
acetaminophen,0,3,4_nitrophenol,train_known,214,32,5,10,3
acetaminophen,0,3,4_nitrophenol,validation_known,73,7,5,10,4
acetaminophen,0,3,4_nitrophenol,validation_surrogate_unknown,15,2,1,4,3
acetaminophen,0,3,benzyl_fentanyl,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,3,benzyl_fentanyl,excluded_surrogate_training,69,10,1,9,2
acetaminophen,0,3,benzyl_fentanyl,locked_held_unknown,81,11,1,6,3
acetaminophen,0,3,benzyl_fentanyl,locked_stress,83,37,6,7,4
acetaminophen,0,3,benzyl_fentanyl,train_known,188,27,5,10,4
acetaminophen,0,3,benzyl_fentanyl,validation_known,66,7,5,8,4
acetaminophen,0,3,benzyl_fentanyl,validation_surrogate_unknown,22,2,1,5,2
acetaminophen,0,3,ethanol,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,3,ethanol,excluded_surrogate_training,22,6,1,4,2
acetaminophen,0,3,ethanol,locked_held_unknown,81,11,1,6,3
acetaminophen,0,3,ethanol,locked_stress,83,37,6,7,4
acetaminophen,0,3,ethanol,train_known,235,31,5,10,4
acetaminophen,0,3,ethanol,validation_known,79,8,5,10,4
acetaminophen,0,3,ethanol,validation_surrogate_unknown,9,1,1,3,2
acetaminophen,0,3,ethyl_paraoxon,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,3,ethyl_paraoxon,excluded_surrogate_training,22,4,1,3,2
acetaminophen,0,3,ethyl_paraoxon,locked_held_unknown,81,11,1,6,3
acetaminophen,0,3,ethyl_paraoxon,locked_stress,83,37,6,7,4
acetaminophen,0,3,ethyl_paraoxon,train_known,235,33,5,10,4
acetaminophen,0,3,ethyl_paraoxon,validation_known,76,8,5,10,4
acetaminophen,0,3,ethyl_paraoxon,validation_surrogate_unknown,12,1,1,3,2
acetaminophen,0,4,4_ANPP,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,4,4_ANPP,excluded_surrogate_training,57,6,1,8,2
acetaminophen,0,4,4_ANPP,locked_held_unknown,81,11,1,6,3
acetaminophen,0,4,4_ANPP,locked_stress,83,37,6,7,4
acetaminophen,0,4,4_ANPP,train_known,203,26,5,10,4
acetaminophen,0,4,4_ANPP,validation_known,64,11,5,10,3
acetaminophen,0,4,4_ANPP,validation_surrogate_unknown,21,3,1,7,2
acetaminophen,0,4,4_nitrophenol,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,4,4_nitrophenol,excluded_surrogate_training,44,5,1,5,3
acetaminophen,0,4,4_nitrophenol,locked_held_unknown,81,11,1,6,3
acetaminophen,0,4,4_nitrophenol,locked_stress,83,37,6,7,4
acetaminophen,0,4,4_nitrophenol,train_known,216,27,5,10,4
acetaminophen,0,4,4_nitrophenol,validation_known,71,12,5,10,3
acetaminophen,0,4,4_nitrophenol,validation_surrogate_unknown,14,2,1,4,2
acetaminophen,0,4,benzyl_fentanyl,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,4,benzyl_fentanyl,excluded_surrogate_training,68,8,1,9,3
acetaminophen,0,4,benzyl_fentanyl,locked_held_unknown,81,11,1,6,3
acetaminophen,0,4,benzyl_fentanyl,locked_stress,83,37,6,7,4
acetaminophen,0,4,benzyl_fentanyl,train_known,192,24,5,10,4
acetaminophen,0,4,benzyl_fentanyl,validation_known,62,10,5,9,3
acetaminophen,0,4,benzyl_fentanyl,validation_surrogate_unknown,23,4,1,5,2
acetaminophen,0,4,ethanol,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,4,ethanol,excluded_surrogate_training,24,5,1,4,2
acetaminophen,0,4,ethanol,locked_held_unknown,81,11,1,6,3
acetaminophen,0,4,ethanol,locked_stress,83,37,6,7,4
acetaminophen,0,4,ethanol,train_known,236,27,5,10,4
acetaminophen,0,4,ethanol,validation_known,78,12,5,10,3
acetaminophen,0,4,ethanol,validation_surrogate_unknown,7,2,1,2,2
acetaminophen,0,4,ethyl_paraoxon,excluded_outer_known_test,89,12,6,10,4
acetaminophen,0,4,ethyl_paraoxon,excluded_surrogate_training,27,4,1,4,2
acetaminophen,0,4,ethyl_paraoxon,locked_held_unknown,81,11,1,6,3
acetaminophen,0,4,ethyl_paraoxon,locked_stress,83,37,6,7,4
acetaminophen,0,4,ethyl_paraoxon,train_known,233,28,5,10,4
acetaminophen,0,4,ethyl_paraoxon,validation_known,78,13,5,10,3
acetaminophen,0,4,ethyl_paraoxon,validation_surrogate_unknown,7,1,1,2,2
acetaminophen,1,0,4_ANPP,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,0,4_ANPP,excluded_surrogate_training,60,7,1,8,2
acetaminophen,1,0,4_ANPP,locked_held_unknown,81,11,1,6,3
acetaminophen,1,0,4_ANPP,locked_stress,83,37,6,7,4
acetaminophen,1,0,4_ANPP,train_known,194,30,5,10,4
acetaminophen,1,0,4_ANPP,validation_known,69,10,5,10,4
acetaminophen,1,0,4_ANPP,validation_surrogate_unknown,20,2,1,8,2
acetaminophen,1,0,4_nitrophenol,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,0,4_nitrophenol,excluded_surrogate_training,40,6,1,5,3
acetaminophen,1,0,4_nitrophenol,locked_held_unknown,81,11,1,6,3
acetaminophen,1,0,4_nitrophenol,locked_stress,83,37,6,7,4
acetaminophen,1,0,4_nitrophenol,train_known,214,31,5,10,4
acetaminophen,1,0,4_nitrophenol,validation_known,73,11,5,10,3
acetaminophen,1,0,4_nitrophenol,validation_surrogate_unknown,16,1,1,4,3
acetaminophen,1,0,benzyl_fentanyl,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,0,benzyl_fentanyl,excluded_surrogate_training,68,9,1,9,3
acetaminophen,1,0,benzyl_fentanyl,locked_held_unknown,81,11,1,6,3
acetaminophen,1,0,benzyl_fentanyl,locked_stress,83,37,6,7,4
acetaminophen,1,0,benzyl_fentanyl,train_known,186,28,5,10,4
acetaminophen,1,0,benzyl_fentanyl,validation_known,65,9,5,10,4
acetaminophen,1,0,benzyl_fentanyl,validation_surrogate_unknown,24,3,1,8,2
acetaminophen,1,0,ethanol,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,0,ethanol,excluded_surrogate_training,22,6,1,3,2
acetaminophen,1,0,ethanol,locked_held_unknown,81,11,1,6,3
acetaminophen,1,0,ethanol,locked_stress,83,37,6,7,4
acetaminophen,1,0,ethanol,train_known,232,31,5,10,4
acetaminophen,1,0,ethanol,validation_known,81,10,5,10,4
acetaminophen,1,0,ethanol,validation_surrogate_unknown,8,2,1,4,2
acetaminophen,1,0,ethyl_paraoxon,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,0,ethyl_paraoxon,excluded_surrogate_training,22,4,1,3,2
acetaminophen,1,0,ethyl_paraoxon,locked_held_unknown,81,11,1,6,3
acetaminophen,1,0,ethyl_paraoxon,locked_stress,83,37,6,7,4
acetaminophen,1,0,ethyl_paraoxon,train_known,232,33,5,10,4
acetaminophen,1,0,ethyl_paraoxon,validation_known,86,10,5,10,4
acetaminophen,1,0,ethyl_paraoxon,validation_surrogate_unknown,3,2,1,1,1
acetaminophen,1,2,4_ANPP,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,2,4_ANPP,excluded_surrogate_training,60,7,1,8,2
acetaminophen,1,2,4_ANPP,locked_held_unknown,81,11,1,6,3
acetaminophen,1,2,4_ANPP,locked_stress,83,37,6,7,4
acetaminophen,1,2,4_ANPP,train_known,202,28,5,10,4
acetaminophen,1,2,4_ANPP,validation_known,61,12,5,10,3
acetaminophen,1,2,4_ANPP,validation_surrogate_unknown,20,2,1,5,2
acetaminophen,1,2,4_nitrophenol,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,2,4_nitrophenol,excluded_surrogate_training,45,5,1,5,3
acetaminophen,1,2,4_nitrophenol,locked_held_unknown,81,11,1,6,3
acetaminophen,1,2,4_nitrophenol,locked_stress,83,37,6,7,4
acetaminophen,1,2,4_nitrophenol,train_known,217,30,5,10,4
acetaminophen,1,2,4_nitrophenol,validation_known,70,12,5,10,3
acetaminophen,1,2,4_nitrophenol,validation_surrogate_unknown,11,2,1,3,2
acetaminophen,1,2,benzyl_fentanyl,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,2,benzyl_fentanyl,excluded_surrogate_training,69,9,1,8,3
acetaminophen,1,2,benzyl_fentanyl,locked_held_unknown,81,11,1,6,3
acetaminophen,1,2,benzyl_fentanyl,locked_stress,83,37,6,7,4
acetaminophen,1,2,benzyl_fentanyl,train_known,193,26,5,10,4
acetaminophen,1,2,benzyl_fentanyl,validation_known,58,11,5,10,3
acetaminophen,1,2,benzyl_fentanyl,validation_surrogate_unknown,23,3,1,9,2
acetaminophen,1,2,ethanol,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,2,ethanol,excluded_surrogate_training,24,5,1,4,2
acetaminophen,1,2,ethanol,locked_held_unknown,81,11,1,6,3
acetaminophen,1,2,ethanol,locked_stress,83,37,6,7,4
acetaminophen,1,2,ethanol,train_known,238,30,5,10,4
acetaminophen,1,2,ethanol,validation_known,75,11,5,10,3
acetaminophen,1,2,ethanol,validation_surrogate_unknown,6,3,1,2,1
acetaminophen,1,2,ethyl_paraoxon,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,2,ethyl_paraoxon,excluded_surrogate_training,22,4,1,3,2
acetaminophen,1,2,ethyl_paraoxon,locked_held_unknown,81,11,1,6,3
acetaminophen,1,2,ethyl_paraoxon,locked_stress,83,37,6,7,4
acetaminophen,1,2,ethyl_paraoxon,train_known,240,31,5,10,4
acetaminophen,1,2,ethyl_paraoxon,validation_known,78,12,5,10,3
acetaminophen,1,2,ethyl_paraoxon,validation_surrogate_unknown,3,2,1,2,1
acetaminophen,1,3,4_ANPP,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,3,4_ANPP,excluded_surrogate_training,61,7,1,8,2
acetaminophen,1,3,4_ANPP,locked_held_unknown,81,11,1,6,3
acetaminophen,1,3,4_ANPP,locked_stress,83,37,6,7,4
acetaminophen,1,3,4_ANPP,train_known,194,33,5,10,4
acetaminophen,1,3,4_ANPP,validation_known,69,7,5,10,4
acetaminophen,1,3,4_ANPP,validation_surrogate_unknown,19,2,1,5,2
acetaminophen,1,3,4_nitrophenol,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,3,4_nitrophenol,excluded_surrogate_training,41,5,1,4,3
acetaminophen,1,3,4_nitrophenol,locked_held_unknown,81,11,1,6,3
acetaminophen,1,3,4_nitrophenol,locked_stress,83,37,6,7,4
acetaminophen,1,3,4_nitrophenol,train_known,214,35,5,10,3
acetaminophen,1,3,4_nitrophenol,validation_known,73,7,5,10,4
acetaminophen,1,3,4_nitrophenol,validation_surrogate_unknown,15,2,1,4,3
acetaminophen,1,3,benzyl_fentanyl,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,3,benzyl_fentanyl,excluded_surrogate_training,70,10,1,9,2
acetaminophen,1,3,benzyl_fentanyl,locked_held_unknown,81,11,1,6,3
acetaminophen,1,3,benzyl_fentanyl,locked_stress,83,37,6,7,4
acetaminophen,1,3,benzyl_fentanyl,train_known,185,30,5,10,4
acetaminophen,1,3,benzyl_fentanyl,validation_known,66,7,5,8,4
acetaminophen,1,3,benzyl_fentanyl,validation_surrogate_unknown,22,2,1,5,2
acetaminophen,1,3,ethanol,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,3,ethanol,excluded_surrogate_training,21,7,1,4,2
acetaminophen,1,3,ethanol,locked_held_unknown,81,11,1,6,3
acetaminophen,1,3,ethanol,locked_stress,83,37,6,7,4
acetaminophen,1,3,ethanol,train_known,234,33,5,10,4
acetaminophen,1,3,ethanol,validation_known,79,8,5,10,4
acetaminophen,1,3,ethanol,validation_surrogate_unknown,9,1,1,3,2
acetaminophen,1,3,ethyl_paraoxon,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,3,ethyl_paraoxon,excluded_surrogate_training,13,5,1,2,2
acetaminophen,1,3,ethyl_paraoxon,locked_held_unknown,81,11,1,6,3
acetaminophen,1,3,ethyl_paraoxon,locked_stress,83,37,6,7,4
acetaminophen,1,3,ethyl_paraoxon,train_known,242,35,5,10,4
acetaminophen,1,3,ethyl_paraoxon,validation_known,76,8,5,10,4
acetaminophen,1,3,ethyl_paraoxon,validation_surrogate_unknown,12,1,1,3,2
acetaminophen,1,4,4_ANPP,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,4,4_ANPP,excluded_surrogate_training,59,6,1,8,2
acetaminophen,1,4,4_ANPP,locked_held_unknown,81,11,1,6,3
acetaminophen,1,4,4_ANPP,locked_stress,83,37,6,7,4
acetaminophen,1,4,4_ANPP,train_known,199,29,5,10,4
acetaminophen,1,4,4_ANPP,validation_known,64,11,5,10,3
acetaminophen,1,4,4_ANPP,validation_surrogate_unknown,21,3,1,7,2
acetaminophen,1,4,4_nitrophenol,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,4,4_nitrophenol,excluded_surrogate_training,42,5,1,5,3
acetaminophen,1,4,4_nitrophenol,locked_held_unknown,81,11,1,6,3
acetaminophen,1,4,4_nitrophenol,locked_stress,83,37,6,7,4
acetaminophen,1,4,4_nitrophenol,train_known,216,30,5,10,4
acetaminophen,1,4,4_nitrophenol,validation_known,71,12,5,10,3
acetaminophen,1,4,4_nitrophenol,validation_surrogate_unknown,14,2,1,4,2
acetaminophen,1,4,benzyl_fentanyl,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,4,benzyl_fentanyl,excluded_surrogate_training,69,8,1,9,3
acetaminophen,1,4,benzyl_fentanyl,locked_held_unknown,81,11,1,6,3
acetaminophen,1,4,benzyl_fentanyl,locked_stress,83,37,6,7,4
acetaminophen,1,4,benzyl_fentanyl,train_known,189,27,5,10,4
acetaminophen,1,4,benzyl_fentanyl,validation_known,62,10,5,9,3
acetaminophen,1,4,benzyl_fentanyl,validation_surrogate_unknown,23,4,1,5,2
acetaminophen,1,4,ethanol,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,4,ethanol,excluded_surrogate_training,23,6,1,4,2
acetaminophen,1,4,ethanol,locked_held_unknown,81,11,1,6,3
acetaminophen,1,4,ethanol,locked_stress,83,37,6,7,4
acetaminophen,1,4,ethanol,train_known,235,29,5,10,4
acetaminophen,1,4,ethanol,validation_known,78,12,5,10,3
acetaminophen,1,4,ethanol,validation_surrogate_unknown,7,2,1,2,2
acetaminophen,1,4,ethyl_paraoxon,excluded_outer_known_test,91,9,6,9,4
acetaminophen,1,4,ethyl_paraoxon,excluded_surrogate_training,18,5,1,3,2
acetaminophen,1,4,ethyl_paraoxon,locked_held_unknown,81,11,1,6,3
acetaminophen,1,4,ethyl_paraoxon,locked_stress,83,37,6,7,4
acetaminophen,1,4,ethyl_paraoxon,train_known,240,30,5,10,4
acetaminophen,1,4,ethyl_paraoxon,validation_known,78,13,5,10,3
acetaminophen,1,4,ethyl_paraoxon,validation_surrogate_unknown,7,1,1,2,2
acetaminophen,2,0,4_ANPP,excluded_outer_known_test,81,14,6,10,3
acetaminophen,2,0,4_ANPP,excluded_surrogate_training,58,7,1,7,2
acetaminophen,2,0,4_ANPP,locked_held_unknown,81,11,1,6,3
acetaminophen,2,0,4_ANPP,locked_stress,83,37,6,7,4
acetaminophen,2,0,4_ANPP,train_known,206,25,5,10,4
acetaminophen,2,0,4_ANPP,validation_known,69,10,5,10,4
acetaminophen,2,0,4_ANPP,validation_surrogate_unknown,20,2,1,8,2
acetaminophen,2,0,4_nitrophenol,excluded_outer_known_test,81,14,6,10,3
acetaminophen,2,0,4_nitrophenol,excluded_surrogate_training,47,5,1,5,3
acetaminophen,2,0,4_nitrophenol,locked_held_unknown,81,11,1,6,3
acetaminophen,2,0,4_nitrophenol,locked_stress,83,37,6,7,4
acetaminophen,2,0,4_nitrophenol,train_known,217,27,5,10,4
acetaminophen,2,0,4_nitrophenol,validation_known,73,11,5,10,3
acetaminophen,2,0,4_nitrophenol,validation_surrogate_unknown,16,1,1,4,3
acetaminophen,2,0,benzyl_fentanyl,excluded_outer_known_test,81,14,6,10,3
acetaminophen,2,0,benzyl_fentanyl,excluded_surrogate_training,68,9,1,8,3
acetaminophen,2,0,benzyl_fentanyl,locked_held_unknown,81,11,1,6,3
acetaminophen,2,0,benzyl_fentanyl,locked_stress,83,37,6,7,4
acetaminophen,2,0,benzyl_fentanyl,train_known,196,23,5,9,4
acetaminophen,2,0,benzyl_fentanyl,validation_known,65,9,5,10,4
acetaminophen,2,0,benzyl_fentanyl,validation_surrogate_unknown,24,3,1,8,2
acetaminophen,2,0,ethanol,excluded_outer_known_test,81,14,6,10,3
acetaminophen,2,0,ethanol,excluded_surrogate_training,25,4,1,4,2
acetaminophen,2,0,ethanol,locked_held_unknown,81,11,1,6,3
acetaminophen,2,0,ethanol,locked_stress,83,37,6,7,4
acetaminophen,2,0,ethanol,train_known,239,28,5,10,4
acetaminophen,2,0,ethanol,validation_known,81,10,5,10,4
acetaminophen,2,0,ethanol,validation_surrogate_unknown,8,2,1,4,2
acetaminophen,2,0,ethyl_paraoxon,excluded_outer_known_test,81,14,6,10,3
acetaminophen,2,0,ethyl_paraoxon,excluded_surrogate_training,31,3,1,4,2
acetaminophen,2,0,ethyl_paraoxon,locked_held_unknown,81,11,1,6,3
acetaminophen,2,0,ethyl_paraoxon,locked_stress,83,37,6,7,4
acetaminophen,2,0,ethyl_paraoxon,train_known,233,29,5,10,4
acetaminophen,2,0,ethyl_paraoxon,validation_known,86,10,5,10,4
acetaminophen,2,0,ethyl_paraoxon,validation_surrogate_unknown,3,2,1,1,1
acetaminophen,2,1,4_ANPP,excluded_outer_known_test,81,14,6,10,3
acetaminophen,2,1,4_ANPP,excluded_surrogate_training,60,7,1,8,2
acetaminophen,2,1,4_ANPP,locked_held_unknown,81,11,1,6,3
acetaminophen,2,1,4_ANPP,locked_stress,83,37,6,7,4
acetaminophen,2,1,4_ANPP,train_known,202,28,5,10,4
acetaminophen,2,1,4_ANPP,validation_known,73,7,5,9,4
acetaminophen,2,1,4_ANPP,validation_surrogate_unknown,18,2,1,5,2
acetaminophen,2,1,4_nitrophenol,excluded_outer_known_test,81,14,6,10,3
acetaminophen,2,1,4_nitrophenol,excluded_surrogate_training,45,5,1,5,3
acetaminophen,2,1,4_nitrophenol,locked_held_unknown,81,11,1,6,3
acetaminophen,2,1,4_nitrophenol,locked_stress,83,37,6,7,4
acetaminophen,2,1,4_nitrophenol,train_known,217,30,5,10,4
acetaminophen,2,1,4_nitrophenol,validation_known,73,8,5,9,3
acetaminophen,2,1,4_nitrophenol,validation_surrogate_unknown,18,1,1,5,3
acetaminophen,2,1,benzyl_fentanyl,excluded_outer_known_test,81,14,6,10,3
acetaminophen,2,1,benzyl_fentanyl,excluded_surrogate_training,69,9,1,8,3
acetaminophen,2,1,benzyl_fentanyl,locked_held_unknown,81,11,1,6,3
acetaminophen,2,1,benzyl_fentanyl,locked_stress,83,37,6,7,4
