threshold,known_correct_and_accept_rate,known_accept_rate,unknown_reject_rate,unknown_false_accept_rate,open_set_accuracy,balanced_accuracy
0.006444539385847747,0.5350223546944859,0.5350223546944859,1.0,0.0,0.595330739299611,0.767511177347243
0.006464006775058807,0.5365126676602087,0.5365126676602087,1.0,0.0,0.5966277561608301,0.7682563338301043
0.006536552775651217,0.5394932935916542,0.5394932935916542,1.0,0.0,0.5992217898832685,0.7697466467958272
0.006594661029521377,0.5424739195230999,0.5424739195230999,1.0,0.0,0.6018158236057068,0.7712369597615499
0.00664524722378701,0.5454545454545454,0.5454545454545454,1.0,0.0,0.6044098573281452,0.7727272727272727
0.006713312445208431,0.5484351713859911,0.5484351713859911,1.0,0.0,0.6070038910505836,0.7742175856929956
0.006746022868901491,0.5514157973174366,0.5514157973174366,1.0,0.0,0.609597924773022,0.7757078986587183
0.006804579496383667,0.5543964232488823,0.5543964232488823,1.0,0.0,0.6121919584954605,0.7771982116244411
0.006864063092507422,0.5573770491803278,0.5573770491803278,1.0,0.0,0.6147859922178988,0.7786885245901639
0.006907410628627986,0.5603576751117735,0.5603576751117735,1.0,0.0,0.6173800259403373,0.7801788375558867
0.006954956892877818,0.563338301043219,0.563338301043219,1.0,0.0,0.6199740596627755,0.7816691505216096
0.007005720376037062,0.5663189269746647,0.5663189269746647,1.0,0.0,0.622568093385214,0.7831594634873323
0.00702218641526997,0.5692995529061102,0.5692995529061102,1.0,0.0,0.6251621271076523,0.7846497764530551
0.0070802287780679755,0.5722801788375559,0.5722801788375559,1.0,0.0,0.6277561608300908,0.786140089418778
0.0071180593222379684,0.5752608047690015,0.5752608047690015,1.0,0.0,0.6303501945525293,0.7876304023845008
0.00716442664852366,0.5767511177347243,0.5767511177347243,1.0,0.0,0.6316472114137484,0.7883755588673622
0.007211779756471515,0.5797317436661699,0.5797317436661699,1.0,0.0,0.6342412451361867,0.7898658718330849
0.007242627651430668,0.5827123695976155,0.5827123695976155,1.0,0.0,0.6368352788586251,0.7913561847988078
0.007422795705497263,0.5856929955290611,0.5856929955290611,1.0,0.0,0.6394293125810635,0.7928464977645305
0.007535501557867974,0.5886736214605067,0.5886736214605067,1.0,0.0,0.642023346303502,0.7943368107302533
0.007597411144524813,0.5916542473919523,0.5916542473919523,1.0,0.0,0.6446173800259404,0.7958271236959762
0.007687715371139345,0.5946348733233979,0.5946348733233979,1.0,0.0,0.6472114137483788,0.797317436661699
0.00777306091040373,0.5976154992548435,0.5976154992548435,1.0,0.0,0.649805447470817,0.7988077496274217
0.007839484862051905,0.6005961251862891,0.6005961251862891,1.0,0.0,0.6523994811932555,0.8002980625931446
0.007878846023231745,0.6035767511177347,0.6035767511177347,1.0,0.0,0.6549935149156938,0.8017883755588673
0.007949673384428023,0.6065573770491803,0.6065573770491803,1.0,0.0,0.6575875486381323,0.8032786885245902
0.007977461256086827,0.6095380029806259,0.6095380029806259,1.0,0.0,0.6601815823605706,0.8047690014903129
0.00806120263878256,0.6125186289120715,0.6125186289120715,1.0,0.0,0.6627756160830091,0.8062593144560357
0.008074357965961098,0.6140089418777943,0.6140089418777943,1.0,0.0,0.6640726329442282,0.8070044709388972
0.008148473338223994,0.61698956780924,0.61698956780924,1.0,0.0,0.6666666666666666,0.8084947839046199
0.008264701254665852,0.6199701937406855,0.6199701937406855,1.0,0.0,0.669260700389105,0.8099850968703428
0.00835069103632122,0.6229508196721312,0.6229508196721312,1.0,0.0,0.6718547341115434,0.8114754098360656
0.008525856444612146,0.6259314456035767,0.6259314456035767,1.0,0.0,0.6744487678339819,0.8129657228017884
0.008629762567579745,0.6289120715350224,0.6289120715350224,1.0,0.0,0.6770428015564203,0.8144560357675112
0.008773988578468561,0.6318926974664679,0.6318926974664679,1.0,0.0,0.6796368352788587,0.8159463487332339
0.008791546523571015,0.6348733233979136,0.6348733233979136,1.0,0.0,0.682230869001297,0.8174366616989568
0.008847987418994308,0.6378539493293591,0.6378539493293591,1.0,0.0,0.6848249027237354,0.8189269746646796
0.008883018931373951,0.6408345752608048,0.6408345752608048,1.0,0.0,0.6874189364461738,0.8204172876304023
0.008958000130951405,0.6438152011922503,0.6438152011922503,1.0,0.0,0.6900129701686122,0.8219076005961252
0.009062151541002095,0.646795827123696,0.646795827123696,1.0,0.0,0.6926070038910506,0.823397913561848
0.009171635983511806,0.6497764530551415,0.6497764530551415,1.0,0.0,0.695201037613489,0.8248882265275708
0.009197873272933066,0.6512667660208644,0.6512667660208644,1.0,0.0,0.6964980544747081,0.8256333830104322
0.009330696891993288,0.65424739195231,0.65424739195231,1.0,0.0,0.6990920881971465,0.827123695976155
0.009460159647278485,0.6572280178837556,0.6572280178837556,1.0,0.0,0.7016861219195849,0.8286140089418779
0.009559744037687784,0.6602086438152012,0.6602086438152012,1.0,0.0,0.7042801556420234,0.8301043219076005
0.009764983947388828,0.6631892697466468,0.6631892697466468,1.0,0.0,0.7068741893644618,0.8315946348733234
0.009810442849993705,0.6661698956780924,0.6661698956780924,1.0,0.0,0.7094682230869002,0.8330849478390462
0.009947591414675123,0.669150521609538,0.669150521609538,1.0,0.0,0.7120622568093385,0.834575260804769
0.010343329608440399,0.6721311475409836,0.6721311475409836,1.0,0.0,0.7146562905317769,0.8360655737704918
0.010399418184533715,0.6751117734724292,0.6751117734724292,1.0,0.0,0.7172503242542153,0.8375558867362146
0.010480779502540826,0.6780923994038748,0.6780923994038748,1.0,0.0,0.7198443579766537,0.8390461997019374
0.01060119343455881,0.6810730253353204,0.6810730253353204,1.0,0.0,0.7224383916990921,0.8405365126676603
0.01090323561802506,0.684053651266766,0.684053651266766,1.0,0.0,0.7250324254215305,0.8420268256333829
0.011080891941674054,0.6870342771982116,0.6870342771982116,1.0,0.0,0.7276264591439688,0.8435171385991058
0.011182202026247978,0.6900149031296572,0.6900149031296572,1.0,0.0,0.7302204928664072,0.8450074515648286
0.01124878851696849,0.6915052160953801,0.6915052160953801,1.0,0.0,0.7315175097276264,0.84575260804769
0.011271741800010204,0.6944858420268256,0.6944858420268256,1.0,0.0,0.7341115434500648,0.8472429210134128
0.011357539403252305,0.6974664679582713,0.6974664679582713,1.0,0.0,0.7367055771725033,0.8487332339791356
0.011411644611507654,0.7004470938897168,0.7004470938897168,1.0,0.0,0.7392996108949417,0.8502235469448585
0.011480824439786375,0.7034277198211625,0.7034277198211625,1.0,0.0,0.74189364461738,0.8517138599105812
0.011711440328508616,0.706408345752608,0.706408345752608,1.0,0.0,0.7444876783398184,0.853204172876304
0.011775018903426826,0.7093889716840537,0.7093889716840537,1.0,0.0,0.7470817120622568,0.8546944858420269
0.011929035559296605,0.7123695976154992,0.7123695976154992,1.0,0.0,0.7496757457846952,0.8561847988077496
0.012052728049457074,0.7153502235469449,0.7153502235469449,1.0,0.0,0.7522697795071336,0.8576751117734724
