evaluation_subset,domain_protocol,domain_type,heldout_domain,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session2_row218,0.006317347640209577,0.0031586738201047886,0.07830228406289298,0.8296703432338873,0.033796409746365885,131,18,0,0,3.0,2.9599511148786655,0.08693278580904007
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session2_row232,0.009412670571381117,0.004706335285690559,0.0632562339386667,0.622921420367951,0.046075877844622096,139,26,0,0,2.0,2.251166587706032,0.1275888979434967
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session2_row233,0.0030576888580002492,0.0015288444290001246,0.10928393724191249,0.8366986820994667,0.015897842972938503,65,9,0,0,2.0,0.1722975614716618,0.10924209468066692
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session2_row235,0.0008379181945463058,0.0004189590972731529,0.049046523227460725,0.9461059524216006,0.014760573953390121,65,11,0,0,3.0,0.059539286823542745,0.0566825345158577
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session2_row254,0.0008494968095254627,0.00042474840476273133,0.06261733603032242,0.9521669642273999,0.012226217719061034,49,10,0,0,2.0,0.33692012805965577,0.04444502294063568
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session2_row257,0.0011548105821296301,0.0005774052910648151,0.06796644704353567,0.9562178378994926,0.011352533274995429,46,10,0,0,1.0,0.16673092181931848,0.06261984258890152
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session2_row259,0.010302903273294346,0.005151451636647173,0.11777894813771767,0.8511395057421209,0.022323572381657348,93,11,0,0,3.0,2.055763966871972,0.03901079297065735
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row387,0.0009053693053602439,0.00045268465268012194,0.056924355534338424,0.9614649728711292,0.01357603497603642,60,10,0,0,1.5,0.14096527681990775,0.0605666134506464
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row389,0.014057485208233383,0.007028742604116692,0.07938893148171171,0.40040240042788305,0.07044012809837503,158,24,0,0,3.0,1.6052065620353946,0.15347789227962494
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row392,0.0033187853162785197,0.0016593926581392599,0.08701495502750492,0.7761914164648682,0.03471194310113788,129,11,0,0,2.0,1.8457569738374453,0.18721472099423409
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row394,0.02057705118009438,0.01028852559004719,0.09718596349374521,0.4014908644888647,0.07924672502359109,162,24,0,0,2.0,3.577879557591488,0.24007543921470642
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row396,0.000710264755821584,0.000355132377910792,0.05874809993985522,0.9638501110116523,0.012167581581244511,50,9,0,0,1.0,0.2454174994861272,0.04560086689889431
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row398,0.001139809470239533,0.0005699047351197665,0.05673355063438523,0.9372843302842742,0.01809207216703466,85,9,0,0,2.0,0.12627862653535507,0.07522836327552795
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row400,0.001959112154704701,0.0009795560773523506,0.07285406932919565,0.8742599554316787,0.026780115400574036,120,11,0,0,2.0,1.9725027392997103,0.11076363176107407
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row420,0.003170726300494821,0.0015853631502474104,0.05956189756200535,0.7759291138905937,0.027284794567884612,116,15,0,0,2.0,1.417907248800238,0.08299393951892853
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row422,0.0015354689429019548,0.0007677344714509774,0.06220661954942177,0.9037980399675648,0.02018255889415741,84,10,0,0,3.0,0.5516155977220715,0.0902523472905159
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row456,0.0069598920891659494,0.0034799460445829747,0.08835772018952387,0.7028908933329171,0.04335807170186724,147,19,0,0,2.0,1.7897060487075136,0.11437802016735077
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row458,0.0014352663897717554,0.0007176331948858777,0.06433688777753001,0.9051730057297783,0.021275269518207227,97,11,0,0,2.0,0.3538896440912484,0.0949547067284584
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row460,0.001345198909909068,0.000672599454954534,0.05630023079312699,0.8954232457926706,0.01231345150087561,49,7,0,0,1.0,0.2527839511868371,0.059090755879879
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row462,0.0013231002942048333,0.0006615501471024166,0.06961095095894959,0.9372657242779509,0.016971196305405882,80,10,0,0,2.0,0.5412088488824249,0.04727072827517986
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row464,0.0011901031628362834,0.0005950515814181417,0.06713946160353751,0.9212847143761941,0.017725028826056848,89,11,0,0,2.0,0.595731110669739,0.06617766991257668
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row466,0.0026684846478913916,0.0013342423239456958,0.07126249823471152,0.7815567790915017,0.028981850115316253,124,13,0,0,2.0,2.2256692504350744,0.051165029406547546
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row484,0.0031302032764733154,0.0015651016382366577,0.07496754770546324,0.7961227319142351,0.03282954045039203,132,11,0,0,3.0,2.831759315316728,0.038499876856803894
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row486,0.0059339638360590774,0.0029669819180295387,0.0796475823462713,0.7086125616799427,0.040643124881067444,142,17,0,0,2.0,1.6513808153081975,0.11073341965675354
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row492,0.0014272311666985362,0.0007136155833492681,0.0828480596521504,0.9336709038671314,0.010244301026811757,33,10,0,0,1.0,0.30981771398065083,0.04656131751835346
strict_core,domain_only,instrument,RMX-2,locked_domain,domain__strict_core__domain_only__instrument__RMX-2,domain__strict_core__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,533,65,session3_row494,0.000754851875343462,0.000377425937671731,0.06096357236523992,0.9710927580957268,0.007483333735061544,19,10,0,0,2.0,0.09946061565897944,0.02389150531962514
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row202,0.008536025050288248,0.004268012525144124,0.07002410882304998,0.6272490038477265,0.03476376819823469,120,24,2,2,2.0,1.1006202319006233,0.14858734607696533
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row204,0.013856195183439163,0.006928097591719582,0.12025409839924193,0.4075883634563758,0.03607932187749871,128,22,1,1,3.0,2.570964349734851,0.05182858556509018
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row206,0.0016025880416067593,0.0008012940208033797,0.05315869809305767,0.9765565703566853,0.0073092827372186414,16,10,6,6,2.0,0.10173811439397362,0.03486499423161149
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row207,0.0015909822295468283,0.0007954911147734141,0.043535956379722976,0.9834605916313736,0.01169246296192536,41,7,5,5,1.0,0.1275105793329061,0.08748739399015903
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row209,0.00786614816627131,0.003933074083135655,0.1835740322915815,0.7006084404109891,0.01153044083351103,41,4,1,1,1.0,2.662105159595975,0.04379177978262305
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row218,0.0017675717592970234,0.0008837858796485117,0.05092594776970593,0.9710038686786037,0.006346402599343231,11,9,7,7,1.0,0.13470122170340532,0.03338012844324112
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row230,0.005463445606992572,0.002731722803496286,0.08752406216725517,0.9335821374812592,0.004447301243032728,11,11,1,1,2.0,0.11266997174940914,0.08469170331954956
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row231,0.0029332296205683626,0.0014666148102841813,0.07885845538300607,0.9622808195991696,0.001864135424673025,2,1,0,0,1.0,0.35916047833932935,0.05985345924273133
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row232,0.001147810424229515,0.0005739052121147575,0.04211165722883003,0.9876478947605424,0.002420916003923464,10,10,6,6,1.0,0.06306936979321465,0.032614655792713165
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row233,0.002754974044296352,0.001377487022148176,0.072835378349118,0.9639363454827138,0.002357473420644445,4,0,0,0,,,
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row242,0.0008206970310504679,0.00041034851552523393,0.0375259864398961,0.9920758849332802,0.0020511747128629004,4,2,0,0,5.0,0.1499564116180649,0.01708228468487505
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row243,0.004957028222701834,0.002478514111350917,0.09435451436950368,0.9406145518058988,0.006197788555873558,10,3,1,1,2.0,0.01334274548512406,0.05841411743313074
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row244,0.0009322150602438944,0.0004661075301219472,0.03811201803775411,0.98951712466348,0.0028374583892790337,8,4,1,1,3.5,0.27268383056141293,0.016721930354833603
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row245,0.0015855757290050682,0.0007927878645025341,0.052451699983401885,0.9831383610639434,0.0032569077845112458,8,3,1,0,4.0,0.061033145519131096,0.026825661421753466
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row246,0.0015051438687686792,0.0007525719343843396,0.04455767016808424,0.9749643009302885,0.012802061084657907,43,9,6,5,2.0,0.2521879846994438,0.041923634707927704
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row247,0.00803191264862748,0.00401595632431374,0.12030740086123276,0.6685997340882318,0.02814433461274478,103,16,3,3,2.5,1.366338916819354,0.13176549226045609
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row248,0.019900296862902487,0.009950148431451243,0.1103340061811427,0.43539993247863545,0.05462973731037762,140,30,0,0,3.0,1.346534309351742,0.07434642314910889
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session1_row249,0.02065543532491681,0.010327717662458404,0.10942617320428413,0.2920017488662423,0.06186764952527093,154,28,0,0,2.0,1.4211410754650013,0.1923821121454239
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session3_row499_scan4214,0.017837592395739416,0.008918796197869708,0.12673011744596252,0.6257795791765763,0.008431665856457715,22,4,4,1,3.0,0.13040988575401977,0.08853892236948013
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session3_row499_scan4213,0.021092051630378653,0.010546025815189326,0.1507832143347616,0.6310045996787627,0.008662781912301267,25,5,4,1,2.0,0.08355477268309089,0.11007322371006012
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session3_row500,0.004855316098868815,0.0024276580494344076,0.10181244253246492,0.9395440463167983,0.005823240391515096,10,1,1,0,5.0,0.42741595473761346,0.3896106109023094
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session3_row501,0.0006504431960703262,0.0003252215980351631,0.06761146883032182,0.9685514559946038,0.0031261539179831743,9,8,3,3,1.0,0.09751449359015366,0.02675653761252761
strict_core,domain_only,sensor_family,GaN_polymer,locked_domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,domain__strict_core__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,session3_row502,0.0016261669927895826,0.0008130834963947913,0.05218235792435853,0.9827038232571186,0.004214032605855859,12,5,1,1,3.0,0.05305870331693185,0.031167754787020385
strict_core,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,445,153,session1_row110,0.02224643130141256,0.01112321565070628,0.10017411210245937,0.2787791308778554,0.06292837303930095,153,22,0,0,2.5,2.470773191935893,0.2756050378084183
strict_core,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,445,153,session1_row176,0.031117965225827306,0.015558982612913653,0.11920194944512055,0.13437851710009482,0.07124757379958672,151,24,5,0,2.0,3.583942515419591,0.08807265758514404
strict_core,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,445,153,session1_row177,0.021494612045014676,0.010747306022507338,0.09828895337391277,0.1186529906809325,0.056782339066267014,141,27,6,2,2.0,3.6715832281999297,0.13425931334495544
strict_core,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,445,153,session1_row178,0.02404288301359351,0.012021441506796755,0.12224778907419893,0.1286959736776063,0.06031327543480854,142,20,5,2,2.5,3.6578858640716003,0.12578464299440384
strict_core,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,445,153,session1_row179,0.026906074788885397,0.013453037394442698,0.10102524239140652,-0.0524484043132846,0.058792880479346166,145,22,5,2,2.0,2.9134011499288666,0.13022807240486145
strict_core,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,445,153,session1_row181,0.021350152001963444,0.010675076000981722,0.128281069176277,0.18643551557298635,0.054538799218301265,146,24,9,3,3.0,3.908262678761253,0.151372529566288
strict_core,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,445,153,session1_row182,0.03102050218397598,0.01551025109198799,0.1265136867743386,0.22314949932931297,0.07401244955935649,150,16,6,1,2.0,6.061150857648524,0.16114897280931473
strict_core,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,445,153,session1_row183,0.02015306042520008,0.01007653021260004,0.11403235375739044,0.28092693452340384,0.05442034907605765,150,17,6,1,3.0,2.7261464090584306,0.11944669485092163
strict_core,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,445,153,session1_row185,0.015095486438837206,0.007547743219418603,0.11884409921883958,0.3550954367988667,0.046265348671004174,130,16,8,1,2.0,2.1860325014461663,0.11121851205825806
strict_core,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,445,153,session1_row186,0.02590835533589415,0.012954177667947075,0.11332475397999563,0.20069739297952355,0.06754233196290443,143,20,9,2,2.0,5.010870602052837,0.12048748135566711
