evaluation_subset,domain_protocol,domain_type,heldout_domain,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,partition,balanced_accuracy_supported,macro_f1_supported,macro_f1_union,n_test,n_test_supported,n_test_unsupported,unsupported_classes,instrument_probe_increment,sensor_probe_increment,same_master_cross_domain_mean_distance,different_target_cross_domain_mean_distance,cross_domain_separation_margin,same_master_pair_count,different_target_pair_count,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,partition_cross_covariance_mean_square,partition_maximum_canonical_correlation
quality_pass,domain_and_sample,instrument,Pendar-3,locked_domain,domain__quality_pass__domain_and_sample__instrument__Pendar-3,domain__quality_pass__domain_and_sample__instrument__Pendar-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,94,42,chemical,0.5921245421245421,0.5414230019493177,0.5414230019493177,42,41,1,blank,,0.4583333333333333,,,,0,0,5.980598545828653,0.0042688069563373,0.1245958030380969,0.0161854282050037,1.9432521577799733,24,39,0.1699166362666888,-0.3725957055271826,,0.0061301904608624,0.0030650952304312,0.0853507427896031,0.8762704684847529,0.0230536753047102,,2.0,0.758948697181844,0.0752232479862868,0.1457324716593477,0.9995897659408086
quality_pass,domain_and_sample,instrument,RMX-1,locked_domain,domain__quality_pass__domain_and_sample__instrument__RMX-1,domain__quality_pass__domain_and_sample__instrument__RMX-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,359,45,chemical,0.5505050505050505,0.7100840336134454,0.2840336134453781,45,20,25,4_nitrophenol,,0.2992196878751501,,,,0,0,14.910228974182395,0.0106425617231851,0.3106297702954665,0.0209580842301031,3.449549371244434,32,39,0.2899967446333634,-0.5026821812937097,,0.0143258265522006,0.0071629132761003,0.1580798908519432,0.7516697834976429,0.0086267655420178,,2.5,0.2389506801505489,0.1144094760529697,0.156639017320051,0.9996106739964596
quality_pass,domain_and_sample,instrument,RMX-2,locked_domain,domain__quality_pass__domain_and_sample__instrument__RMX-2,domain__quality_pass__domain_and_sample__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,342,64,chemical,0.6587301587301587,0.6671759612936082,0.3335879806468041,64,64,0,,,0.4743589743589744,,,,0,0,10.619056146844814,0.0075796260862561,0.2212303363926002,0.0121314543300038,2.142535546940996,13,31,0.1717398318903444,-0.5642675512116094,,0.0059799618687664,0.0029899809343832,0.0772705026426003,0.8667174122435135,0.0294950934872369,,2.0,0.8127511290414218,0.0759777775965631,0.0954367556519185,0.998781469222058
quality_pass,domain_and_sample,sensor_family,GaN_polymer,locked_domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,430,18,chemical,0.4307692307692308,0.6015037593984962,0.2406015037593984,18,18,0,,0.3333333333333333,,0.7905364221539991,1.028236358834986,0.237699936680987,29,57,13.972150036884356,0.009972983609482,0.2910864591017574,0.0125628746155254,3.0128178303870863,15,27,0.2485665367868966,-0.5424957668480972,,0.0049166662534658,0.0024583331267329,0.0808951868221138,0.9649813248226916,0.0059229828794001,0.8222222222222222,2.0,0.1576676332755765,0.0441369149484671,0.1488914875510818,0.9997732078546884
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,locked_domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,344,104,chemical,,,,104,0,104,4_nitrophenol|ethanol|ethyl_paraoxon,0.2271303258145363,,0.4490328559311487,1.0425166179046337,0.5934837619734847,186,2188,7.474828562736291,0.0053353522931736,0.155725595057006,0.0169700180436822,1.894772375152712,24,37,0.1951578935072342,-0.3466865567843226,,0.0187430078319018,0.0093715039159509,0.1910880752549251,0.5937462520250606,0.0094853508400204,0.3472222222222222,2.0,0.4925908914740645,0.177149731083773,0.1653727748559318,0.9993239245275812
quality_pass,domain_and_sample,sensor_family,NRC_Canadian_SERS,locked_domain,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,domain__quality_pass__domain_and_sample__sensor_family__NRC_Canadian_SERS,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,123,82,chemical,0.2552910052910053,0.1777207977207977,0.1777207977207977,82,64,18,blank,0.1285714285714285,,0.3655958533287048,0.3820799497180557,0.0164840963893509,60,2482,8.350427474092605,0.0059603336717291,0.1739672390435959,0.039025171915224,2.725829981305008,46,48,0.2963031023067589,-0.3255500186443408,,0.026234372076325,0.0131171860381625,0.1505797715915569,0.6544216177336675,0.0141793993202743,0.5135135135135135,2.5,0.5915281282177455,0.1144437491893768,0.1244350600549824,0.9988055324767596
quality_pass,domain_and_sample,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_and_sample__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,150,296,chemical,,,,296,0,296,4_ANPP|acetaminophen|benzyl_fentanyl|blank,0.1598832714904143,,0.6066420173003796,0.833581195233888,0.2269391779335083,818,28134,8.267494365568668,0.0059011380196778,0.1722394659493472,0.0233825290519279,2.180381389746121,37,44,0.2220419809796404,-0.4033110117093282,,0.0181762472540289,0.0090881236270144,0.1746993880941007,0.3024862551765991,0.0192705756213594,0.1910283796155019,2.5,0.8189579880195841,0.1082626241259276,0.194372554996942,0.9991559768703696
quality_pass,domain_only,instrument,Agilent-1,locked_domain,domain__quality_pass__domain_only__instrument__Agilent-1,domain__quality_pass__domain_only__instrument__Agilent-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,471,29,chemical,0.7999999999999999,0.871345029239766,0.6535087719298245,29,29,0,,,0.5,,,,0,0,13.458272195864916,0.0096061900041862,0.2803806707471857,0.013596410668175,3.1583968086761067,35,37,0.2614506831199435,-0.4613081373240413,,0.0046615180876466,0.0023307590438233,0.0830723043613018,0.9418455353790468,0.0061014478942841,,2.0,0.2691687731619852,0.0495075797662138,0.1212624949905996,0.9996648600922008
quality_pass,domain_only,instrument,Agilent-3,locked_domain,domain__quality_pass__domain_only__instrument__Agilent-3,domain__quality_pass__domain_only__instrument__Agilent-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,428,72,chemical,0.4939909297052153,0.4940194960000572,0.4940194960000572,72,72,0,,,0.4585858585858586,,,,0,0,16.27401287221232,0.0116159977674606,0.3390419348377567,0.0185105588901897,3.987708230918992,37,38,0.3036079878903129,-0.3846922894451499,,0.0102493466399219,0.0051246733199609,0.136137819188982,0.9112809032371116,0.0065312016216691,,2.0,0.2092980881539838,0.0528838121972512,0.2240296185125865,0.9977122038996004
quality_pass,domain_only,instrument,Mira-1,locked_domain,domain__quality_pass__domain_only__instrument__Mira-1,domain__quality_pass__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,21,chemical,0.8095238095238096,0.7333333333333334,0.7333333333333334,21,21,0,,,0.7142857142857143,,,,0,0,9.51292360943738,0.0067900953671929,0.1981859085299453,0.0086590692279862,2.7885014188255743,14,20,0.1943375903122773,-0.4278329068230873,,0.0033832150598945,0.0016916075299472,0.072731724557892,0.958324305175948,0.0063657564933682,,1.0,0.1421470957215334,0.0329016451723873,0.1401908413597971,0.9997098888888264
quality_pass,domain_only,instrument,Mira-2,locked_domain,domain__quality_pass__domain_only__instrument__Mira-2,domain__quality_pass__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,426,74,chemical,0.2908695652173912,0.343049853372434,0.2858748778103617,74,74,0,,,0.2596491228070176,,,,0,0,12.787156788808517,0.0091271640177077,0.2663990997668441,0.0101673555695049,3.1336024957906985,16,25,0.2162980417715844,-0.5161376169322335,,0.0034987370946908,0.0017493685473454,0.0712654533797856,0.9637910030026322,0.0042639007095898,,2.0,0.1693620878498284,0.0487387534230947,0.0779188167693961,0.9990478883397962
quality_pass,domain_only,instrument,Mira-3,locked_domain,domain__quality_pass__domain_only__instrument__Mira-3,domain__quality_pass__domain_only__instrument__Mira-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,429,71,chemical,0.3294444444444444,0.4622013317665492,0.1980862850428068,71,71,0,,,0.3356725146198829,,,,0,0,12.448145890910656,0.0088851862176378,0.2593363727273053,0.0152695443021725,3.063995013833737,17,36,0.2408876786070229,-0.4456672053029037,,0.0073107375342383,0.0036553687671191,0.0637855830316981,0.9401798054816536,0.0073179525060918,,2.5,0.3535326229175608,0.0462336968630552,0.2023786908338287,0.999578073921758
quality_pass,domain_only,instrument,Pendar-1,locked_domain,domain__quality_pass__domain_only__instrument__Pendar-1,domain__quality_pass__domain_only__instrument__Pendar-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,460,40,chemical,0.6780267662620604,0.769894419306184,0.4619366515837104,40,40,0,,,0.4166666666666666,,,,0,0,9.833176800289577,0.007018684368515,0.2048578500060328,0.0085965854233817,2.5013667314943366,9,19,0.1729167294633801,-0.5039625273145247,,0.0061501376659496,0.0030750688329748,0.0809112230159536,0.8815196447181777,0.0251170768800128,,2.0,1.2102473779260745,0.0799997635185718,0.0871537776768712,0.9995335774086582
quality_pass,domain_only,instrument,Pendar-2,locked_domain,domain__quality_pass__domain_only__instrument__Pendar-2,domain__quality_pass__domain_only__instrument__Pendar-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,458,42,chemical,0.96,0.921111111111111,0.921111111111111,42,42,0,,,0.8968253968253969,,,,0,0,8.321709493214641,0.0059398354698177,0.173368947775305,0.0137105776308199,2.378547630611629,21,31,0.1825971129969766,-0.4462854081892088,,0.0078866024447494,0.0039433012223747,0.0798424408462701,0.8740525900470497,0.0302106246887602,,2.0,0.8536331476201819,0.0987535475287586,0.1335587566149715,0.9996146397640716
quality_pass,domain_only,instrument,Pendar-3,locked_domain,domain__quality_pass__domain_only__instrument__Pendar-3,domain__quality_pass__domain_only__instrument__Pendar-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,458,42,chemical,0.5515960230245944,0.4618326118326118,0.4618326118326118,42,42,0,,,0.4107142857142857,,,,0,0,8.710804203654781,0.006217561886977,0.1814750875761413,0.0069079996749505,2.4045613612155696,9,14,0.1629458693870591,-0.4576974839099291,,0.0043258983427529,0.0021629491713764,0.0724070172508102,0.915552748257807,0.0225024609392011,,2.0,0.566549134884228,0.0712525751441717,0.1141983599658161,0.9992939984026932
quality_pass,domain_only,instrument,RMX-1,locked_domain,domain__quality_pass__domain_only__instrument__RMX-1,domain__quality_pass__domain_only__instrument__RMX-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,455,45,chemical,0.5834343434343435,0.6530264279624894,0.3265132139812447,45,45,0,,,0.3316326530612245,,,,0,0,13.326862684421169,0.0095123930652542,0.2776429725921076,0.0119928550921341,2.7144497707466253,25,31,0.2440033371057965,-0.5159812950799716,,0.0058781825955665,0.0029390912977832,0.0698709116923515,0.9714855589866196,0.0065522399552361,,1.0,0.1532272848543704,0.0469943936914205,0.1297498824819747,0.9995744470321288
quality_pass,domain_only,instrument,RMX-2,locked_domain,domain__quality_pass__domain_only__instrument__RMX-2,domain__quality_pass__domain_only__instrument__RMX-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,436,64,chemical,0.8373015873015873,0.8713963161021985,0.6535472370766489,64,64,0,,,0.4188034188034187,,,,0,0,7.61961209046923,0.0054386952822763,0.1587419185514423,0.0085404562171338,2.6625315925160637,10,22,0.1438150830553368,-0.4238061897028728,,0.0053762538539904,0.0026881269269952,0.073450027492872,0.8814925786589236,0.0293370647259001,,2.0,0.5883725124082676,0.0774075575172901,0.0683387723067571,0.9986115356647888
quality_pass,domain_only,sensor_family,GaN_polymer,locked_domain,domain__quality_pass__domain_only__sensor_family__GaN_polymer,domain__quality_pass__domain_only__sensor_family__GaN_polymer,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,482,18,chemical,0.5461538461538462,0.6590909090909092,0.3295454545454546,18,18,0,,0.4305555555555555,,0.7936981443701119,1.0236033326701115,0.2299051882999996,29,57,11.689914980029464,0.0083439792862451,0.2435398954172805,0.0092237832563945,2.366975931987892,8,20,0.2216569991596012,-0.4613187091481113,,0.0042903107730159,0.0021451553865079,0.074363704436971,0.9734369592196654,0.0057553439485642,0.8444444444444444,2.0,0.1190109585646786,0.0473983893170952,0.1664697959472295,0.9998258988714744
quality_pass,domain_only,sensor_family,H_SERS_H_Kit,locked_domain,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,domain__quality_pass__domain_only__sensor_family__H_SERS_H_Kit,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,396,104,chemical,0.3172335600907029,0.2992831541218638,0.1496415770609319,104,104,0,,0.4024436090225564,,0.4969778865255335,0.995675813372654,0.4986979268471203,186,2188,11.376668617179456,0.0081203915897069,0.237013929524572,0.0288197968981492,2.211515009062199,40,43,0.2816491029478082,-0.4851033290638917,,0.0077495704309016,0.0038747852154508,0.1043961228125557,0.9326776771271696,0.0072655015829827,0.7658730158730159,2.0,0.2476801628626973,0.0883974432945251,0.2271917446636585,0.9991729092206048
quality_pass,domain_only,sensor_family,NRC_Canadian_SERS,locked_domain,domain__quality_pass__domain_only__sensor_family__NRC_Canadian_SERS,domain__quality_pass__domain_only__sensor_family__NRC_Canadian_SERS,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,418,82,chemical,0.1746031746031746,0.0977355977355977,0.0977355977355977,82,82,0,,0.1374999999999999,,0.3207064012686411,0.35157355113821,0.0308671498695689,60,2482,14.629610261752427,0.0104422628563543,0.3047835471198423,0.029933607261973,7.007270108538352,46,47,0.3378612885698854,-0.3360269938474504,,0.0132174049074587,0.0066087024537293,0.1189609031933918,0.7976551947962633,0.0127594588020431,0.4684684684684684,2.0,0.5207555510063456,0.106254756450653,0.0697574738758553,0.9987807602136008
quality_pass,domain_only,sensor_family,pSERS_Metrohm_silver,locked_domain,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,domain__quality_pass__domain_only__sensor_family__pSERS_Metrohm_silver,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,204,296,chemical,0.3383277443975437,0.3197605909411478,0.1827203376806558,296,296,0,,0.129744842667775,,0.4191002560856873,0.7108071961322895,0.2917069400466022,818,28134,12.119007751174214,0.0086502553541571,0.2524793281494628,0.0287213689604736,2.3479734417846303,35,45,0.257796389077008,-0.5046893056402186,,0.0097817007418696,0.0048908503709348,0.1099769308751274,0.8186299836412694,0.0188444340123612,0.3005797985962771,2.0,0.4386364470079251,0.0840076506137847,0.1101641669349658,0.9991363326777724
