evaluation_subset,domain_protocol,domain_type,heldout_domain,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,corruption,severity,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,chemical_balanced_accuracy_supported,chemical_macro_f1_supported,chemical_prediction_agreement,chemical_latent_cosine_drift,nuisance_balanced_accuracy_supported,nuisance_macro_f1_supported,nuisance_prediction_agreement,nuisance_latent_cosine_drift,union_balanced_accuracy_supported,union_macro_f1_supported,union_prediction_agreement,union_latent_cosine_drift
strict_core,domain_only,instrument,Agilent-3,locked_domain,domain__strict_core__domain_only__instrument__Agilent-3,domain__strict_core__domain_only__instrument__Agilent-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,525,73,gaussian_broadening,1.5,0.010796747916552614,0.005398373958276307,0.1384417493670227,0.9130067920206455,0.006376460763048038,,2.0,0.21398983303321623,0.0572919026017189,0.5358843537414966,0.5397921651791621,0.9863013698630136,6.247220153454691e-05,0.5001082251082252,0.4854941976790716,0.9863013698630136,0.00015385265578515828,0.5771541950113379,0.5771006771006771,1.0,6.928264338057488e-05
strict_core,domain_only,instrument,Agilent-3,locked_domain,domain__strict_core__domain_only__instrument__Agilent-3,domain__strict_core__domain_only__instrument__Agilent-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,525,73,composite,0.5,0.01269746633879607,0.006348733169398035,0.1573096089076797,0.898156566281856,0.00651559460295149,,2.0,0.17864400696324978,0.059224385768175125,0.4797515976087405,0.483810350727644,0.9178082191780822,0.042763061821460724,0.5376881055452485,0.529339191408157,0.8082191780821918,0.19537895917892456,0.5586116264687694,0.5619829913947562,0.8904109589041096,0.06418419629335403
strict_core,domain_only,instrument,Agilent-3,locked_domain,domain__strict_core__domain_only__instrument__Agilent-3,domain__strict_core__domain_only__instrument__Agilent-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,525,73,composite,1.0,0.017616166360180405,0.008808083180090203,0.17970803790318365,0.8619869795114087,0.006810379340025054,,2.0,0.22020202783181247,0.07141919189598411,0.4570243248814677,0.4492536408502796,0.7534246575342466,0.11230326443910599,0.3983225108225108,0.3592189073809813,0.7123287671232876,0.3997654616832733,0.5215986394557823,0.5067505593821383,0.7534246575342466,0.15589089691638947
strict_core,domain_only,instrument,Agilent-3,locked_domain,domain__strict_core__domain_only__instrument__Agilent-3,domain__strict_core__domain_only__instrument__Agilent-3,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,525,73,composite,1.5,0.024249232785860244,0.012124616392930122,0.2007984348572535,0.7690374013630626,0.007323444312787439,,2.0,0.2718792522384569,0.08617864426923916,0.4384250669964956,0.4198439822499972,0.6301369863013698,0.21802514791488647,0.41917388167388175,0.43047218887555017,0.6027397260273972,0.466492235660553,0.3692357245928675,0.34025974025974026,0.6301369863013698,0.27115634083747864
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,scale_offset,0.5,0.006395765218485342,0.003197882609242671,0.08598895935587197,0.9527088979328555,0.008285973068341715,,1.0,0.13954466563963996,0.03811644949018955,0.8585858585858586,0.784126984126984,0.9565217391304348,0.023958174511790276,0.7777777777777777,0.7222222222222222,0.8260869565217391,0.03447854518890381,0.8888888888888888,0.8222222222222223,0.9565217391304348,0.026867199689149857
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,scale_offset,1.0,0.0073281782008169155,0.0036640891004084577,0.0992731123530308,0.9504650886521457,0.008184530121098585,,2.0,0.14425044108760293,0.05616470333188772,0.6801346801346803,0.6416666666666666,0.9130434782608695,0.07296659797430038,0.5185185185185185,0.5119047619047619,0.9130434782608695,0.15214291214942932,0.7104377104377105,0.673941798941799,0.9130434782608695,0.08166549354791641
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,scale_offset,1.5,0.012108306698101557,0.006054153349050778,0.11274119094662752,0.9316993020509168,0.008722375007154656,,1.0,0.17175365540383028,0.0697456169873476,0.6936026936026937,0.6592592592592593,0.7391304347826086,0.12351147830486298,0.4511784511784511,0.4341880341880342,0.7391304347826086,0.31305262446403503,0.7912457912457912,0.7888888888888889,0.7391304347826086,0.14877569675445557
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,smooth_baseline,0.5,0.005233495009496603,0.0026167475047483013,0.0875292353066794,0.9461376618919659,0.00844106854859256,,1.0,0.14885404534756264,0.047775909304618835,0.8518518518518517,0.7714285714285714,0.9565217391304348,0.0369756706058979,0.6296296296296297,0.5780998389694042,0.9130434782608695,0.09780145436525345,0.8518518518518517,0.7714285714285714,1.0,0.050983574241399765
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,smooth_baseline,1.0,0.006687831037924862,0.003343915518962431,0.09835694053412557,0.9369211035165905,0.008665385586317154,,1.5,0.19775092955212653,0.04823513329029083,0.8585858585858586,0.784126984126984,0.9565217391304348,0.12499155104160309,0.7777777777777777,0.7077294685990339,0.8260869565217391,0.11195432394742966,0.8888888888888888,0.8222222222222223,0.9565217391304348,0.12800639867782593
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,smooth_baseline,1.5,0.011394781666267301,0.005697390833133651,0.1213187037848994,0.8421910472081037,0.009025730299178594,,1.0,0.18755387582244165,0.05541561308200471,0.8215488215488215,0.7396825396825397,0.8260869565217391,0.19339390099048615,0.7407407407407408,0.6622749231444883,0.8260869565217391,0.24782142043113708,0.8215488215488215,0.7396825396825397,0.9565217391304348,0.22623132169246674
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,gaussian_noise,0.5,0.004333168215964642,0.002166584107982321,0.07409349766087518,0.956753256857848,0.00825683614879652,,1.0,0.16000558613210714,0.03744970075786114,0.8215488215488215,0.7373737373737373,1.0,0.0003127999952994287,0.5925925925925926,0.5275947884643537,1.0,0.0004795763816218823,0.8518518518518517,0.7714285714285714,1.0,0.00034255566424690187
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,gaussian_noise,1.0,0.004351504770293111,0.0021757523851465557,0.07465149058309596,0.9566141638581284,0.008259387759545853,,1.0,0.1575728335923741,0.03683522343635559,0.8518518518518517,0.7714285714285714,0.9565217391304348,0.0014260204043239355,0.6296296296296297,0.5966183574879227,0.9565217391304348,0.0028219171799719334,0.8518518518518517,0.7714285714285714,1.0,0.0015708155697211623
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,gaussian_noise,1.5,0.0043550647697712845,0.0021775323848856423,0.0753030199531931,0.9564530176190825,0.008268044840164666,,1.0,0.143737702846552,0.0353592149913311,0.8215488215488215,0.7373737373737373,1.0,0.003027179976925254,0.5925925925925926,0.5275947884643537,1.0,0.007485506124794483,0.8888888888888888,0.8222222222222223,0.9565217391304348,0.003594165202230215
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,isolated_spikes,0.5,0.004341679141719353,0.0021708395708596763,0.07418222609706511,0.9568634528847196,0.008257895773203475,,1.0,0.15682585545844785,0.03446507453918457,0.8215488215488215,0.7373737373737373,1.0,0.00018474330136086792,0.5925925925925926,0.5275947884643537,1.0,0.00038592194323427975,0.8518518518518517,0.7714285714285714,1.0,0.00020660264999605715
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,isolated_spikes,1.0,0.004361509685230013,0.0021807548426150064,0.0742935109162014,0.9564727955434655,0.008267474198895208,,1.0,0.15597805768104248,0.03512628376483917,0.8215488215488215,0.7373737373737373,1.0,0.0008787279366515577,0.6296296296296297,0.5966183574879227,0.9130434782608695,0.0012722871033474803,0.8518518518518517,0.7714285714285714,1.0,0.0009490977390669286
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,isolated_spikes,1.5,0.004379210077778832,0.002189605038889416,0.07445966746677986,0.9561611558538698,0.008259496507132738,,1.0,0.14842750164812218,0.03644358552992344,0.8585858585858586,0.784126984126984,0.9565217391304348,0.0017914357595145702,0.5925925925925926,0.5461133069828722,0.9565217391304348,0.0029101890977472067,0.8888888888888888,0.8222222222222223,0.9565217391304348,0.0020381161011755466
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,edge_filled_shift,0.5,0.004391104003578684,0.002195552001789342,0.07457659440987738,0.9559256370975778,0.008267682911986332,,1.0,0.19882309468938966,0.03647876903414726,0.8215488215488215,0.7373737373737373,0.9130434782608695,0.0060200197622179985,0.5925925925925926,0.5461133069828722,0.9565217391304348,0.017590409144759178,0.8518518518518517,0.7714285714285714,1.0,0.007495745550841093
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,edge_filled_shift,1.0,0.004281108897294506,0.002140554448647253,0.07491731337809024,0.9536135710518494,0.008271919989607536,,1.0,0.1829794244393519,0.03900349885225296,0.7845117845117845,0.6892551892551891,0.9565217391304348,0.007066086400300264,0.5925925925925926,0.5566378066378066,0.9130434782608695,0.024990295991301537,0.8518518518518517,0.7714285714285714,1.0,0.009644070640206337
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,edge_filled_shift,1.5,0.004271469711903244,0.002135734855951622,0.07603616596717842,0.955747819081897,0.00829158020068321,,1.0,0.1908168865901628,0.039538600482046604,0.8215488215488215,0.7373737373737373,1.0,0.011132792569696903,0.48148148148148145,0.4598290598290598,0.8260869565217391,0.050140656530857086,0.8518518518518517,0.7714285714285714,1.0,0.01549529004842043
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,gaussian_broadening,0.5,0.0043236441203282246,0.0021618220601641123,0.07406155320971233,0.9567992259510347,0.00825923200851355,,1.0,0.158341210150162,0.03512491285800934,0.8215488215488215,0.7373737373737373,1.0,1.557495238557749e-06,0.5925925925925926,0.5275947884643537,1.0,3.3767325930966763e-06,0.8518518518518517,0.7714285714285714,1.0,1.7751817722455598e-06
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,gaussian_broadening,1.0,0.004317649416089086,0.002158824708044543,0.07409426834642392,0.9568937330991861,0.00825838139851817,,1.0,0.1578542884815186,0.03404971957206726,0.8215488215488215,0.7373737373737373,1.0,3.2370506232837215e-05,0.5925925925925926,0.5275947884643537,1.0,7.047341932775453e-05,0.8518518518518517,0.7714285714285714,1.0,3.6851219192612916e-05
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,gaussian_broadening,1.5,0.004309269733086051,0.0021546348665430256,0.07415017414021788,0.9570407634755551,0.008257311328952542,,1.0,0.15717765089663024,0.033195143565535545,0.8215488215488215,0.7373737373737373,1.0,0.00015091896057128906,0.5925925925925926,0.5461133069828722,0.9565217391304348,0.00033405813155695796,0.8518518518518517,0.7714285714285714,1.0,0.00017253730038646609
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,composite,0.5,0.007531559203216625,0.0037657796016083126,0.09493541993305887,0.9389010001546183,0.008593438805981362,,1.5,0.1518927925155915,0.044967055320739746,0.7912457912457912,0.7047619047619048,0.9565217391304348,0.06187634915113449,0.7407407407407408,0.6767676767676768,0.8260869565217391,0.11877044290304184,0.8518518518518517,0.7714285714285714,1.0,0.07263047993183136
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,composite,1.0,0.012040112804651537,0.006020056402325768,0.11113946740863465,0.8639515038972343,0.008818591210567422,,1.0,0.20164471801379275,0.05099268560297787,0.8585858585858586,0.784126984126984,0.9565217391304348,0.1570785939693451,0.7104377104377105,0.6242424242424242,0.7391304347826086,0.20863081514835358,0.8888888888888888,0.8222222222222223,0.9565217391304348,0.1718519628047943
strict_core,domain_only,instrument,Mira-1,locked_domain,domain__strict_core__domain_only__instrument__Mira-1,domain__strict_core__domain_only__instrument__Mira-1,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,575,23,composite,1.5,0.01643986415422317,0.008219932077111585,0.1331128875670355,0.8235366249351946,0.009106173982686667,,2.0,0.22869868606637628,0.0493217408657074,0.6195286195286195,0.5925925925925926,0.6956521739130435,0.2675653398036957,0.494949494949495,0.42087542087542085,0.782608695652174,0.26491883397102356,0.6868686868686869,0.681704260651629,0.7391304347826086,0.28376486897468567
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,scale_offset,0.5,0.004792188574145958,0.002396094287072979,0.08076940888386619,0.9590817105938567,0.0046133620332591135,,1.5,0.16284386610160081,0.051798606058582664,0.45166666666666666,0.4932142857142857,0.8933333333333333,0.012379908934235573,0.28095238095238095,0.32180239667400345,0.8933333333333333,0.01598338782787323,0.4245238095238095,0.46380579993483223,0.8933333333333333,0.012873053550720215
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,scale_offset,1.0,0.007819965725367937,0.003909982862683969,0.093181213938157,0.9505269631777236,0.0048500239128409575,,2.0,0.1844999804425112,0.06012704793829471,0.38357142857142856,0.41941628264208913,0.8,0.04690500348806381,0.2985714285714286,0.34360071301247774,0.8,0.05041370168328285,0.3416666666666667,0.40398175301401107,0.7866666666666666,0.04695530980825424
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,scale_offset,1.5,0.013412794280263946,0.006706397140131973,0.11153095435230069,0.9394129792714114,0.004983358148270885,,2.0,0.19839254761389952,0.07588538562413305,0.2788095238095238,0.32696969696969697,0.7333333333333333,0.11099155247211456,0.30023809523809525,0.3526050420168067,0.72,0.11977916955947876,0.2997619047619048,0.3541025641025641,0.7733333333333333,0.1052384153008461
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,smooth_baseline,0.5,0.005297783134222481,0.0026488915671112404,0.08894284904155679,0.9512435815378852,0.004840569281798266,,1.5,0.1622577291282656,0.051042052946286276,0.36666666666666664,0.4256565656565656,0.8,0.04395746439695358,0.30952380952380953,0.34701540931970476,0.8266666666666667,0.024947339668869972,0.32142857142857145,0.3833767885532592,0.8133333333333334,0.03922959789633751
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,smooth_baseline,1.0,0.008080250108540282,0.004040125054270141,0.1069318455042744,0.9342649543962652,0.005308222414793204,,2.0,0.18493934536345938,0.06149817904224619,0.19714285714285715,0.2645590444174236,0.5866666666666667,0.12086860835552216,0.325,0.343993512762096,0.7066666666666667,0.05739033967256546,0.29285714285714287,0.35700632655808323,0.6533333333333333,0.10601242631673813
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,smooth_baseline,1.5,0.012795157314211181,0.0063975786571055905,0.12737437800888618,0.9043882524782256,0.005876208584296858,,2.0,0.2167696245308698,0.07182004931382835,0.23500000000000001,0.305953118089341,0.5733333333333334,0.19157959520816803,0.2988095238095238,0.3244599303135889,0.5866666666666667,0.06789572536945343,0.3111904761904762,0.3677777777777778,0.6,0.16632169485092163
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,gaussian_noise,0.5,0.0037766991016917263,0.0018883495508458632,0.07489840667971973,0.9585144350056604,0.004525069379731109,,1.5,0.1700540134780163,0.048228413914330304,0.4219047619047619,0.4584615384615384,0.9733333333333334,0.0003535978030413389,0.29928571428571427,0.3402293358815098,0.96,0.0004947964334860444,0.44523809523809527,0.493798472242495,0.96,0.0003935829736292362
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,gaussian_noise,1.0,0.003843932218634253,0.0019219661093171265,0.07575809959639426,0.9587509223589417,0.0045326214677166195,,2.0,0.17664984820816404,0.050446285866200924,0.43047619047619046,0.45059523809523816,0.9066666666666666,0.001828326378017664,0.28380952380952384,0.3253333333333333,0.9733333333333334,0.0031063540372997522,0.4578571428571429,0.4839515263077159,0.9333333333333333,0.0022060973569750786
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,gaussian_noise,1.5,0.003918282840797364,0.001959141420398682,0.0771023545980724,0.9581272517089962,0.0045465973635568455,,1.5,0.1915539179251452,0.05444876028923318,0.39904761904761904,0.42518518518518517,0.8933333333333333,0.004957022611051798,0.27261904761904765,0.3142184010035799,0.8933333333333333,0.00885421596467495,0.3466666666666667,0.4066618439032233,0.8933333333333333,0.00602716114372015
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,isolated_spikes,0.5,0.003768922259434928,0.001884461129717464,0.0747044284069426,0.9588196835993164,0.004528650250929803,,1.5,0.17715036521718416,0.04706798493862152,0.4290476190476191,0.4633962264150943,0.9866666666666667,0.00014419396757148206,0.29214285714285715,0.3309803921568627,0.9733333333333334,0.0002921803679782897,0.4523809523809524,0.4919859700048379,0.96,0.00014277060108724982
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,isolated_spikes,1.0,0.003764002652153929,0.0018820013260769646,0.07472314288553657,0.9588344373038034,0.004530581940268426,,1.5,0.16923367598284605,0.04729779064655304,0.4473809523809524,0.48763149704326175,0.8933333333333333,0.0007382416515611112,0.31476190476190474,0.35051639483040803,0.9466666666666667,0.0009605558589100838,0.4666666666666667,0.4852564102564102,0.9333333333333333,0.0007202831911854446
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,isolated_spikes,1.5,0.003800142360389296,0.001900071180194648,0.07493785035888265,0.9591099122837867,0.004530120143921575,,1.5,0.1804267223810492,0.04705479636322707,0.42738095238095236,0.4529515529515529,0.9066666666666666,0.0013701653806492686,0.29642857142857143,0.33375648131593066,0.9466666666666667,0.0026305699720978737,0.45071428571428573,0.4752910084932115,0.92,0.0013744536554440856
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,edge_filled_shift,0.5,0.0037912959392122927,0.0018956479696061463,0.07481062073065484,0.9612733726528624,0.004537319196145785,,1.5,0.175566859557319,0.04547012969851494,0.4471428571428572,0.4735392535392536,0.8666666666666667,0.0022473519202321768,0.29928571428571427,0.3410304400556995,0.8666666666666667,0.004245114512741566,0.45071428571428573,0.49615384615384617,0.9333333333333333,0.0023245231714099646
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,edge_filled_shift,1.0,0.003786147039223957,0.0018930735196119786,0.07529168131251304,0.9587984156681815,0.004533427952663953,,1.5,0.19294367338933177,0.04699891805648804,0.3261904761904762,0.37738731856378915,0.8933333333333333,0.00459600193426013,0.26071428571428573,0.2934798534798535,0.8533333333333334,0.006574105471372604,0.33952380952380956,0.39571095571095566,0.92,0.004792827181518078
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,edge_filled_shift,1.5,0.00381116320542896,0.00190558160271448,0.07507720874508582,0.9617086786829693,0.004521384125146541,,2.0,0.19376570015197683,0.045372121036052704,0.31595238095238093,0.38476190476190475,0.8133333333333334,0.0065428330563008785,0.2719047619047619,0.30939499524865377,0.8666666666666667,0.014205768704414368,0.33238095238095233,0.39296939619520266,0.8666666666666667,0.0069210464134812355
strict_core,domain_only,instrument,Mira-2,locked_domain,domain__strict_core__domain_only__instrument__Mira-2,domain__strict_core__domain_only__instrument__Mira-2,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,523,75,gaussian_broadening,0.5,0.003757538612994172,0.001878769306497086,0.0745879171535622,0.9586066872072214,0.004525214611243375,,1.5,0.17462560483885003,0.0466912433039397,0.4219047619047619,0.4584615384615384,1.0,1.1841456171168829e-07,0.29214285714285715,0.3314765694076039,1.0,8.12212647360866e-07,0.45952380952380956,0.5035653978806749,1.0,1.6053517981617915e-07
