experiment_id,epoch,run_count,training_balanced_accuracy_mean,training_balanced_accuracy_q25,training_balanced_accuracy_q75,validation_balanced_accuracy_mean,validation_balanced_accuracy_q25,validation_balanced_accuracy_q75,fits,selected_epoch_median,selected_epoch_q25,selected_epoch_q75,selected_epoch_minimum,selected_epoch_maximum,figure_id,scope,research_question_id,population_id,population_spectra,population_physical_masters,preprocessing_policy_id,representation_id,information_regime
EXP-N00-T3,113,30,0.993444547669,0.987408424908,1,0.810809212784,0.777529761905,0.850559163059,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,114,30,0.990261678196,0.981850837501,1,0.808258959288,0.790137721755,0.845927001848,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,115,29,0.98780814576,0.984126984127,1,0.8000549265,0.744949494949,0.846681096681,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,116,27,0.98881390207,0.985507246377,1,0.792341863503,0.729202741703,0.848455139632,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,117,24,0.991443958039,0.985162180814,1,0.795231424707,0.747753267974,0.85066040305,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,118,23,0.986107811437,0.981108032293,1,0.78778339873,0.747727272727,0.85114389323,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,119,22,0.988769349855,0.98625,1,0.782135554309,0.740161064426,0.830329500221,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,120,22,0.989238984246,0.987408424908,1,0.781492135784,0.732219251337,0.833712121212,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,121,21,0.991167651137,0.987179487179,1,0.786402721642,0.740151515152,0.833838383838,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,122,21,0.990110089089,0.985507246377,1,0.786917476542,0.749183006536,0.832323232323,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,123,18,0.989621337605,0.98565821256,1,0.775903195468,0.734943977591,0.830177084124,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,124,17,0.990808875206,0.985507246377,1,0.792948436372,0.744553376906,0.838861860534,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,125,16,0.990353792234,0.986376811594,1,0.789290187599,0.724332788671,0.845448532949,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,126,16,0.988472693864,0.986376811594,1,0.78616529347,0.739094994058,0.817743449719,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,127,16,0.98529501954,0.983827160494,0.992857142857,0.79082217832,0.741334917806,0.836328976035,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,128,15,0.988447091728,0.980987654321,1,0.792201594797,0.740413943355,0.847836763626,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,129,14,0.988759571704,0.979598556377,1,0.788357549293,0.762277835111,0.818476430976,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,130,13,0.990327399874,0.985507246377,1,0.776544190244,0.757575757576,0.808333333333,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,131,12,0.985841307445,0.985162180814,1,0.784653000842,0.741987805223,0.815359477124,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,132,12,0.989166627957,0.987103174603,1,0.788592423945,0.765659041394,0.827923976608,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,133,11,0.988250599691,0.986086956522,1,0.784007542894,0.735282799989,0.839947089947,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,134,9,0.986157776014,0.97808908046,1,0.797668678198,0.771539961014,0.862433862434,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,135,9,0.989384232961,0.988095238095,1,0.801351004103,0.780663780664,0.851851851852,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,136,7,0.986168232035,0.982336956522,1,0.818200560394,0.809266854004,0.881746031746,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,137,7,0.981330531098,0.984817115252,0.994791666667,0.805565798887,0.800745327371,0.853126503127,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,138,6,0.99196656632,0.985491071429,1,0.794015266925,0.755510917817,0.873148148148,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,139,6,0.987760217114,0.979598556377,0.996666666667,0.809725839654,0.75989688273,0.887037037037,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,140,4,0.991918103448,0.986709770115,1,0.784375972611,0.778968253968,0.836328976035,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,141,4,0.994522270115,0.989313936782,1,0.796942110177,0.779318394024,0.864417989418,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,142,3,0.993055555556,0.989583333333,0.994791666667,0.780558149186,0.717133520075,0.858932461874,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,143,3,0.985615079365,0.978422619048,0.989583333333,0.765411349725,0.712931839402,0.836212262683,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,144,3,0.985255883963,0.977883825944,0.994047619048,0.746892831207,0.712931839402,0.808434484905,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,145,3,0.992696360153,0.98904454023,0.994791666667,0.769301794792,0.728571428571,0.842047930283,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,146,2,0.994791666667,0.9921875,0.997395833333,0.717678182384,0.670743853097,0.764612511671,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,147,2,0.994791666667,0.9921875,0.997395833333,0.693868658575,0.658839091192,0.728898225957,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,148,2,0.994791666667,0.9921875,0.997395833333,0.670059134765,0.646934329287,0.693183940243,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,149,1,0.989583333333,0.989583333333,0.989583333333,0.755524431995,0.755524431995,0.755524431995,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,150,1,0.989583333333,0.989583333333,0.989583333333,0.755524431995,0.755524431995,0.755524431995,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,151,1,0.989583333333,0.989583333333,0.989583333333,0.791938997821,0.791938997821,0.791938997821,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,152,1,0.989583333333,0.989583333333,0.989583333333,0.791938997821,0.791938997821,0.791938997821,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,153,1,0.989583333333,0.989583333333,0.989583333333,0.791938997821,0.791938997821,0.791938997821,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,154,1,0.989583333333,0.989583333333,0.989583333333,0.744319950202,0.744319950202,0.744319950202,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,155,1,0.989583333333,0.989583333333,0.989583333333,0.754435107376,0.754435107376,0.754435107376,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,156,1,0.989583333333,0.989583333333,0.989583333333,0.783535636477,0.783535636477,0.783535636477,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,157,1,0.989583333333,0.989583333333,0.989583333333,0.803143479614,0.803143479614,0.803143479614,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,158,1,0.989583333333,0.989583333333,0.989583333333,0.850762527233,0.850762527233,0.850762527233,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,159,1,0.989583333333,0.989583333333,0.989583333333,0.811546840959,0.811546840959,0.811546840959,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,160,1,0.979166666667,0.979166666667,0.979166666667,0.791938997821,0.791938997821,0.791938997821,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,161,1,0.989583333333,0.989583333333,0.989583333333,0.811546840959,0.811546840959,0.811546840959,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,162,1,1,1,1,0.831154684096,0.831154684096,0.831154684096,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,163,1,0.989583333333,0.989583333333,0.989583333333,0.811546840959,0.811546840959,0.811546840959,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,164,1,0.989583333333,0.989583333333,0.989583333333,0.831154684096,0.831154684096,0.831154684096,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
EXP-N00-T3,165,1,0.989583333333,0.989583333333,0.989583333333,0.831154684096,0.831154684096,0.831154684096,2043,23,8,43,1,145,F20,S,RQ-P01,primary_598,598,69,PP-U-MIN,R_MIN_400_1800,source_only
