k,seed,space,held_out,prototype_mode,row_index,true_label,pred_label,correct,distance_to_4np,distance_to_benzenethiol,distance_to_pyridine
5,42,derivative_input,pSERS,row_mean,56,pyridine,pyridine,True,1.1890490055084229,1.3007690906524658,0.772957444190979
5,42,derivative_input,pSERS,row_mean,57,pyridine,pyridine,True,1.1618573665618896,1.2920624017715454,0.8365285396575928
5,42,derivative_input,pSERS,row_mean,58,pyridine,pyridine,True,1.1933554410934448,1.2994540929794312,0.8023781180381775
5,42,derivative_input,pSERS,row_mean,59,pyridine,pyridine,True,1.123511552810669,1.2784909009933472,0.8137761950492859
5,42,derivative_input,pSERS,row_mean,60,pyridine,pyridine,True,1.167589783668518,1.308627724647522,0.7755749821662903
5,42,derivative_input,pSERS,row_mean,61,pyridine,pyridine,True,1.1655712127685547,1.3041234016418457,0.812364399433136
5,42,derivative_input,pSERS,row_mean,62,pyridine,pyridine,True,1.1363871097564697,1.2687017917633057,0.799414336681366
5,42,derivative_input,pSERS,row_mean,63,pyridine,pyridine,True,1.1453008651733398,1.2618417739868164,0.7939574122428894
5,42,derivative_input,pSERS,row_mean,64,pyridine,pyridine,True,1.1055850982666016,1.2873705625534058,0.8776501417160034
5,42,derivative_input,pSERS,row_mean,65,pyridine,pyridine,True,1.1987969875335693,1.2710462808609009,0.8321463465690613
5,42,derivative_input,pSERS,row_mean,66,pyridine,pyridine,True,1.1882001161575317,1.3075648546218872,0.8195900917053223
5,42,derivative_input,pSERS,row_mean,67,pyridine,pyridine,True,1.1464494466781616,1.287003993988037,0.8400713801383972
5,42,derivative_input,pSERS,row_mean,68,pyridine,pyridine,True,1.1700589656829834,1.287722110748291,0.8257336020469666
5,42,derivative_input,pSERS,row_mean,69,pyridine,pyridine,True,1.0868335962295532,1.2688548564910889,0.8483712673187256
5,42,derivative_input,pSERS,row_mean,70,pyridine,pyridine,True,1.1699926853179932,1.304939866065979,0.8004856109619141
5,42,derivative_input,pSERS,row_mean,71,pyridine,pyridine,True,1.1010653972625732,1.275826096534729,0.8912963271141052
5,42,derivative_input,pSERS,row_mean,72,pyridine,pyridine,True,1.1035940647125244,1.2407195568084717,0.9343957304954529
5,42,derivative_input,pSERS,row_mean,73,pyridine,pyridine,True,1.1672762632369995,1.3032010793685913,0.8328886032104492
5,42,derivative_input,pSERS,row_mean,74,pyridine,pyridine,True,1.1808393001556396,1.2922338247299194,0.862641453742981
5,42,siamese_embedding,pSERS,row_mean,0,4np,4np,True,0.10438551753759384,0.6841001510620117,0.4107194244861603
5,42,siamese_embedding,pSERS,row_mean,1,4np,4np,True,0.08530882000923157,0.6900786757469177,0.4342242181301117
5,42,siamese_embedding,pSERS,row_mean,2,4np,4np,True,0.1280420869588852,0.6854064464569092,0.38634195923805237
5,42,siamese_embedding,pSERS,row_mean,3,4np,4np,True,0.12716397643089294,0.678780734539032,0.390182226896286
5,42,siamese_embedding,pSERS,row_mean,4,4np,4np,True,0.11068926006555557,0.7387079000473022,0.4421156942844391
5,42,siamese_embedding,pSERS,row_mean,5,4np,4np,True,0.09773465991020203,0.698591947555542,0.4280601143836975
5,42,siamese_embedding,pSERS,row_mean,6,4np,4np,True,0.11192537844181061,0.7225785255432129,0.41943711042404175
5,42,siamese_embedding,pSERS,row_mean,7,4np,4np,True,0.12452540546655655,0.6308664083480835,0.4108385145664215
5,42,siamese_embedding,pSERS,row_mean,8,4np,4np,True,0.10308530926704407,0.6564267873764038,0.4202035367488861
5,42,siamese_embedding,pSERS,row_mean,9,4np,4np,True,0.13650204241275787,0.7527871131896973,0.43367913365364075
5,42,siamese_embedding,pSERS,row_mean,10,4np,4np,True,0.11019966006278992,0.7230299711227417,0.4192535877227783
5,42,siamese_embedding,pSERS,row_mean,11,4np,4np,True,0.12983426451683044,0.6286415457725525,0.400878369808197
5,42,siamese_embedding,pSERS,row_mean,12,4np,4np,True,0.15004278719425201,0.6404606103897095,0.3686295747756958
5,42,siamese_embedding,pSERS,row_mean,13,4np,pyridine,False,0.33345985412597656,0.481032133102417,0.2890967130661011
5,42,siamese_embedding,pSERS,row_mean,14,4np,4np,True,0.061677850782871246,0.7085967659950256,0.46596601605415344
5,42,siamese_embedding,pSERS,row_mean,15,4np,4np,True,0.15522214770317078,0.7119945287704468,0.3735164403915405
5,42,siamese_embedding,pSERS,row_mean,16,4np,4np,True,0.12474115192890167,0.7076660394668579,0.40768152475357056
5,42,siamese_embedding,pSERS,row_mean,17,4np,4np,True,0.07433115690946579,0.7081924080848694,0.4451499283313751
5,42,siamese_embedding,pSERS,row_mean,18,4np,4np,True,0.09542511403560638,0.6927542090415955,0.42636770009994507
5,42,siamese_embedding,pSERS,row_mean,19,4np,4np,True,0.07590325176715851,0.6785715222358704,0.4553300738334656
5,42,siamese_embedding,pSERS,row_mean,20,4np,4np,True,0.1054101213812828,0.7117088437080383,0.4214325249195099
5,42,siamese_embedding,pSERS,row_mean,21,4np,4np,True,0.057264503091573715,0.6715434193611145,0.46873220801353455
5,42,siamese_embedding,pSERS,row_mean,22,4np,4np,True,0.1475791037082672,0.6377668976783752,0.3759792447090149
5,42,siamese_embedding,pSERS,row_mean,23,4np,4np,True,0.06487587094306946,0.7038155198097229,0.4560402035713196
5,42,siamese_embedding,pSERS,row_mean,24,4np,4np,True,0.09048627316951752,0.6947723031044006,0.4343424439430237
5,42,siamese_embedding,pSERS,row_mean,25,benzenethiol,benzenethiol,True,0.7722553610801697,0.06929443031549454,0.7015438675880432
5,42,siamese_embedding,pSERS,row_mean,26,benzenethiol,benzenethiol,True,0.7932500243186951,0.09218133985996246,0.7226699590682983
5,42,siamese_embedding,pSERS,row_mean,27,benzenethiol,benzenethiol,True,0.7892733812332153,0.08825075626373291,0.7301695346832275
5,42,siamese_embedding,pSERS,row_mean,28,benzenethiol,benzenethiol,True,0.7955808639526367,0.09174535423517227,0.7262063026428223
5,42,siamese_embedding,pSERS,row_mean,29,benzenethiol,benzenethiol,True,0.7502631545066833,0.07152312248945236,0.6932932138442993
5,42,siamese_embedding,pSERS,row_mean,30,benzenethiol,benzenethiol,True,0.7891584038734436,0.0887746661901474,0.7204320430755615
5,42,siamese_embedding,pSERS,row_mean,31,benzenethiol,benzenethiol,True,0.8024450540542603,0.101980060338974,0.7403262853622437
5,42,siamese_embedding,pSERS,row_mean,32,benzenethiol,benzenethiol,True,0.7887606024742126,0.08908898383378983,0.7246309518814087
5,42,siamese_embedding,pSERS,row_mean,33,benzenethiol,benzenethiol,True,0.7845635414123535,0.08076013624668121,0.7181683778762817
5,42,siamese_embedding,pSERS,row_mean,34,benzenethiol,benzenethiol,True,0.7988938689231873,0.09976276755332947,0.7345362305641174
5,42,siamese_embedding,pSERS,row_mean,35,benzenethiol,benzenethiol,True,0.7902740836143494,0.08701266348361969,0.7274272441864014
5,42,siamese_embedding,pSERS,row_mean,36,benzenethiol,benzenethiol,True,0.789192259311676,0.08484998345375061,0.7231598496437073
5,42,siamese_embedding,pSERS,row_mean,37,benzenethiol,benzenethiol,True,0.7908861637115479,0.09057540446519852,0.7254456877708435
5,42,siamese_embedding,pSERS,row_mean,38,benzenethiol,benzenethiol,True,0.7937704920768738,0.09404021501541138,0.7210307717323303
5,42,siamese_embedding,pSERS,row_mean,39,benzenethiol,benzenethiol,True,0.7940011024475098,0.09330890327692032,0.7263490557670593
5,42,siamese_embedding,pSERS,row_mean,40,benzenethiol,benzenethiol,True,0.7932528257369995,0.0920407697558403,0.724972665309906
5,42,siamese_embedding,pSERS,row_mean,41,benzenethiol,benzenethiol,True,0.7888804078102112,0.08631040900945663,0.7185158729553223
5,42,siamese_embedding,pSERS,row_mean,42,benzenethiol,benzenethiol,True,0.7850804328918457,0.08278185874223709,0.7211289405822754
5,42,siamese_embedding,pSERS,row_mean,43,benzenethiol,benzenethiol,True,0.7751396894454956,0.07284586876630783,0.7046539783477783
5,42,siamese_embedding,pSERS,row_mean,44,benzenethiol,benzenethiol,True,0.7871159315109253,0.08540412783622742,0.7182628512382507
5,42,siamese_embedding,pSERS,row_mean,45,benzenethiol,benzenethiol,True,0.7856989502906799,0.08716653287410736,0.741374671459198
5,42,siamese_embedding,pSERS,row_mean,46,benzenethiol,benzenethiol,True,0.7805242538452148,0.07909940183162689,0.7072307467460632
5,42,siamese_embedding,pSERS,row_mean,47,benzenethiol,benzenethiol,True,0.7924084663391113,0.09204597026109695,0.7293753623962402
5,42,siamese_embedding,pSERS,row_mean,48,benzenethiol,benzenethiol,True,0.7805068492889404,0.07833588868379593,0.7180257439613342
5,42,siamese_embedding,pSERS,row_mean,49,benzenethiol,benzenethiol,True,0.7894040942192078,0.08803042024374008,0.7265762090682983
5,42,siamese_embedding,pSERS,row_mean,50,pyridine,pyridine,True,0.522659420967102,0.5810306072235107,0.09718004614114761
5,42,siamese_embedding,pSERS,row_mean,51,pyridine,pyridine,True,0.5280446410179138,0.5869265198707581,0.0962943583726883
5,42,siamese_embedding,pSERS,row_mean,52,pyridine,pyridine,True,0.5282137393951416,0.5765284299850464,0.1057484820485115
5,42,siamese_embedding,pSERS,row_mean,53,pyridine,pyridine,True,0.52242112159729,0.6028671264648438,0.07631507515907288
5,42,siamese_embedding,pSERS,row_mean,54,pyridine,pyridine,True,0.5243131518363953,0.581804633140564,0.09764371067285538
5,42,siamese_embedding,pSERS,row_mean,55,pyridine,pyridine,True,0.5223757028579712,0.6036922335624695,0.0755058154463768
5,42,siamese_embedding,pSERS,row_mean,56,pyridine,pyridine,True,0.5286265015602112,0.570999026298523,0.11111066490411758
5,42,siamese_embedding,pSERS,row_mean,57,pyridine,pyridine,True,0.5253022313117981,0.583006739616394,0.09731630235910416
5,42,siamese_embedding,pSERS,row_mean,58,pyridine,pyridine,True,0.5308613777160645,0.5828965902328491,0.10271894186735153
5,42,siamese_embedding,pSERS,row_mean,59,pyridine,pyridine,True,0.5264092683792114,0.5950243473052979,0.08744239062070847
5,42,siamese_embedding,pSERS,row_mean,60,pyridine,pyridine,True,0.5249201059341431,0.5802038908004761,0.09961851686239243
5,42,siamese_embedding,pSERS,row_mean,61,pyridine,pyridine,True,0.5223748087882996,0.5793641805648804,0.09860123693943024
5,42,siamese_embedding,pSERS,row_mean,62,pyridine,pyridine,True,0.5256974101066589,0.5636041760444641,0.1158544197678566
5,42,siamese_embedding,pSERS,row_mean,63,pyridine,pyridine,True,0.5330721139907837,0.5619553923606873,0.12303249537944794
5,42,siamese_embedding,pSERS,row_mean,64,pyridine,pyridine,True,0.5187208652496338,0.5762723684310913,0.0997634157538414
5,42,siamese_embedding,pSERS,row_mean,65,pyridine,pyridine,True,0.539402425289154,0.5385720729827881,0.14878727495670319
5,42,siamese_embedding,pSERS,row_mean,66,pyridine,pyridine,True,0.532128632068634,0.5649930238723755,0.1195199266076088
5,42,siamese_embedding,pSERS,row_mean,67,pyridine,pyridine,True,0.5292412042617798,0.549755871295929,0.1311691850423813
5,42,siamese_embedding,pSERS,row_mean,68,pyridine,pyridine,True,0.5302412509918213,0.5750998854637146,0.1088791936635971
5,42,siamese_embedding,pSERS,row_mean,69,pyridine,pyridine,True,0.5237462520599365,0.5689339637756348,0.10954512655735016
5,42,siamese_embedding,pSERS,row_mean,70,pyridine,pyridine,True,0.5224525928497314,0.5752633213996887,0.10263165086507797
5,42,siamese_embedding,pSERS,row_mean,71,pyridine,pyridine,True,0.5271962285041809,0.5335007905960083,0.1458132565021515
5,42,siamese_embedding,pSERS,row_mean,72,pyridine,pyridine,True,0.5265116095542908,0.5729395747184753,0.10762973874807358
5,42,siamese_embedding,pSERS,row_mean,73,pyridine,pyridine,True,0.5239306092262268,0.5919502973556519,0.08784068375825882
5,42,siamese_embedding,pSERS,row_mean,74,pyridine,pyridine,True,0.5290787220001221,0.5647952556610107,0.11712878942489624
