domain_id,station,substrate_family,held_instrument,support_tier,policy_id_min,procedure_id,candidate_ids_json_min,model_ids_json_min,endpoint_status_min,endpoint_reason_min,held_masters_min,held_balanced_accuracy_min,held_macro_f1_min,held_negative_log_likelihood_min,held_brier_score_min,held_ece_min,held_per_class_recall_json_min,matched_masters_min,matched_source_balanced_accuracy_min,matched_held_balanced_accuracy_min,source_minus_held_balanced_accuracy_min,held_lcb95_min,held_ucb95_min,loss_lcb95_min,loss_ucb95_min,bounded_state_min,policy_id_sensitivity,candidate_ids_json_sensitivity,model_ids_json_sensitivity,endpoint_status_sensitivity,endpoint_reason_sensitivity,held_masters_sensitivity,held_balanced_accuracy_sensitivity,held_macro_f1_sensitivity,held_negative_log_likelihood_sensitivity,held_brier_score_sensitivity,held_ece_sensitivity,held_per_class_recall_json_sensitivity,matched_masters_sensitivity,matched_source_balanced_accuracy_sensitivity,matched_held_balanced_accuracy_sensitivity,source_minus_held_balanced_accuracy_sensitivity,held_lcb95_sensitivity,held_ucb95_sensitivity,loss_lcb95_sensitivity,loss_ucb95_sensitivity,bounded_state_sensitivity,sensitivity_policy_id,delta_held_balanced_accuracy,delta_source_minus_held_balanced_accuracy,delta_held_macro_f1
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,17,0.341666666667,0.3,1.15921846337,0.658765429732,0.283433153699,"{""4_ANPP"":0.4,""benzyl_fentanyl"":0.0,""blank"":0.625}",15,0.45,0.3,0.15,0.15,0.516666666667,-0.0722222222222,0.366666666667,inferior_portability,PP-U-SG,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,17,0.341666666667,0.3,1.14190863668,0.658425603045,0.33430402764,"{""4_ANPP"":0.4,""benzyl_fentanyl"":0.0,""blank"":0.625}",15,0.505555555556,0.3,0.205555555556,0.15,0.516666666667,-0.0277777777778,0.411111111111,inferior_portability,PP-U-SG,0,0.0555555555556,0
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,17,0.333333333333,0.222222222222,1.159530064,0.656064716616,0.306581430984,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",15,0.683333333333,0.333333333333,0.35,0.333333333333,0.333333333333,0.0611111111111,0.544444444444,inferior_portability,PP-U-SG,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,17,0.333333333333,0.222222222222,1.16593250198,0.662354727172,0.296582984797,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",15,0.627777777778,0.333333333333,0.294444444444,0.333333333333,0.333333333333,0.0166666666667,0.472222222222,inferior_portability,PP-U-SG,0,-0.0555555555556,0
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,17,0.358333333333,0.3,1.09221445461,0.662168128746,0.40925988865,"{""4_ANPP"":0.2,""benzyl_fentanyl"":0.0,""blank"":0.875}",15,0.305555555556,0.4,-0.0944444444444,0.208333333333,0.516666666667,-0.383333333333,0.0555555555556,inferior_portability,PP-U-SG,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,17,0.358333333333,0.295454545455,1.09044033106,0.661042955774,0.409363952099,"{""4_ANPP"":0.2,""benzyl_fentanyl"":0.0,""blank"":0.875}",15,0.305555555556,0.4,-0.0944444444444,0.208333333333,0.491666666667,-0.383333333333,0.0555555555556,inferior_portability,PP-U-SG,0,0,-0.00454545454545
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-MIN,C-SELECTED,"[""C-SPECTRAL-MATCH-000""]","[""C-SPECTRAL-MATCH""]",complete,,17,0.316666666667,0.265151515152,1.15834036879,0.670511342495,0.209557625794,"{""4_ANPP"":0.2,""benzyl_fentanyl"":0.0,""blank"":0.75}",15,0.483333333333,0.288888888889,0.194444444444,0.166666666667,0.466666666667,-0.0833333333333,0.277777777778,inferior_portability,PP-U-SG,"[""C-SPECTRAL-MATCH-000""]","[""C-SPECTRAL-MATCH""]",complete,,17,0.383333333333,0.338624338624,1.16833330988,0.678786029221,0.25891202566,"{""4_ANPP"":0.4,""benzyl_fentanyl"":0.0,""blank"":0.75}",15,0.538888888889,0.355555555556,0.183333333333,0.191666666667,0.533333333333,-0.127777777778,0.377777777778,inferior_portability,PP-U-SG,0.0666666666667,-0.0111111111111,0.0734728234728
P13-DOM-017,pills,pSERS_Metrohm_silver,Agilent-1,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",complete,,19,1,1,0.101264258339,0.0263154630053,0.092281518348,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",complete,,19,1,1,0.107447061362,0.0265693080117,0.0983541261032,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-017,pills,pSERS_Metrohm_silver,Agilent-1,confirmatory,PP-U-MIN,C-LOGREG-EN,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",complete,,19,1,1,0.0875031077569,0.019923297252,0.0816880285643,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",complete,,19,1,1,0.0875545513965,0.0194541011624,0.081881364955,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-017,pills,pSERS_Metrohm_silver,Agilent-1,confirmatory,PP-U-MIN,C-PCA-LDA,"[""C-PCA-LDA-004""]","[""C-PCA-LDA""]",complete,,19,1,1,0.105052581204,0.0314934266946,0.0944483664448,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-PCA-LDA-004""]","[""C-PCA-LDA""]",complete,,19,1,1,0.0984198625319,0.0268592638615,0.0891923431984,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-017,pills,pSERS_Metrohm_silver,Agilent-1,confirmatory,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.933333333333,0.937321937322,0.312372688269,0.162656515786,0.188262789522,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.666666666667,1,0,0.333333333333,inconclusive,PP-U-SG,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,1,1,0.301991727427,0.152814032153,0.24014744836,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0.0666666666667,-0.0666666666667,0.0626780626781
P13-DOM-017,pills,pSERS_Metrohm_silver,Agilent-1,confirmatory,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,19,1,1,0.147954498538,0.0495916476131,0.126742823467,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,19,1,1,0.161825640461,0.0573545105178,0.136548495092,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-017,pills,pSERS_Metrohm_silver,Agilent-1,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,19,1,1,0.305152729961,0.114160021631,0.262869149094,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,19,1,1,0.30611960954,0.114587768197,0.263583675902,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-017,pills,pSERS_Metrohm_silver,Agilent-1,confirmatory,PP-U-MIN,C-SELECTED,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.958333333333,0.947474747475,0.314338330816,0.164702319782,0.201037752387,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":0.875}",19,1,0.958333333333,0.0416666666667,0.791666666667,1,0,0.125,inconclusive,PP-U-SG,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.958333333333,0.947474747475,0.300511738612,0.154584120208,0.194309818863,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":0.875}",19,1,0.958333333333,0.0416666666667,0.791666666667,1,0,0.125,inconclusive,PP-U-SG,0,0,0
P13-DOM-018,pills,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-000"",""C-EXTRA-TREES-001""]","[""C-EXTRA-TREES""]",complete,,20,1,1,0.174914188916,0.0568878071288,0.152596284646,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",20,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-EXTRA-TREES-000"",""C-EXTRA-TREES-001""]","[""C-EXTRA-TREES""]",complete,,20,1,1,0.173383149504,0.0553654162555,0.15150958925,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",20,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-018,pills,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-LOGREG-EN,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",complete,,20,1,1,0.193012259369,0.0655993533713,0.169827679935,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",20,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",complete,,20,1,1,0.193013137393,0.0662791830285,0.169941985979,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",20,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-018,pills,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-PCA-LDA,"[""C-PCA-LDA-004"",""C-PCA-LDA-006""]","[""C-PCA-LDA""]",complete,,20,1,1,0.151100603308,0.0452083794879,0.132015217849,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",20,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-PCA-LDA-004"",""C-PCA-LDA-006""]","[""C-PCA-LDA""]",complete,,20,1,1,0.155008791729,0.0461171668215,0.135465050451,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",20,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-018,pills,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,20,0.958333333333,0.947474747475,0.386827514294,0.191752808752,0.26798368503,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":0.875}",20,1,0.958333333333,0.0416666666667,0.791666666667,1,0,0.125,inconclusive,PP-U-SG,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,20,0.958333333333,0.947474747475,0.393507608618,0.198586197852,0.267461621658,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":0.875}",20,1,0.958333333333,0.0416666666667,0.75,1,0,0.125,inconclusive,PP-U-SG,0,0,0
P13-DOM-018,pills,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,20,1,1,0.223958546948,0.0811910118089,0.191160184645,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",20,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,20,1,1,0.21850838618,0.0795730169387,0.186646173087,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",20,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-018,pills,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,20,1,1,0.376022906483,0.160725974964,0.311078858753,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",20,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,20,1,1,0.371489733135,0.156646618888,0.308587203696,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",20,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-018,pills,pSERS_Metrohm_silver,Agilent-3,confirmatory,PP-U-MIN,C-SELECTED,"[""C-PLS-DA-000"",""C-SPECTRAL-MATCH-000""]","[""C-PLS-DA"",""C-SPECTRAL-MATCH""]",complete,,20,0.958333333333,0.947474747475,0.344621492687,0.163205154991,0.240685075699,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":0.875}",20,1,0.958333333333,0.0416666666667,0.751061670757,1,0,0.125,inconclusive,PP-U-SG,"[""C-PLS-DA-000"",""C-SPECTRAL-MATCH-000""]","[""C-PLS-DA"",""C-SPECTRAL-MATCH""]",complete,,20,0.958333333333,0.947474747475,0.350838928338,0.169908889798,0.240252002596,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":0.875}",20,1,0.958333333333,0.0416666666667,0.751119337324,1,0,0.125,inconclusive,PP-U-SG,0,0,0
P13-DOM-019,pills,pSERS_Metrohm_silver,Mira-3,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",complete,,19,0.333333333333,0.197530864198,1.40141198297,0.863545769623,0.433644086886,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",complete,,19,0.333333333333,0.197530864198,1.34109444054,0.830351835649,0.434059719922,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,0,0,0
P13-DOM-019,pills,pSERS_Metrohm_silver,Mira-3,confirmatory,PP-U-MIN,C-LOGREG-EN,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",complete,,19,0.333333333333,0.197530864198,2.29407531457,0.922922058374,0.485107998315,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",complete,,19,0.333333333333,0.197530864198,2.43487106568,0.940781789413,0.497098326128,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,0,0,0
P13-DOM-019,pills,pSERS_Metrohm_silver,Mira-3,confirmatory,PP-U-MIN,C-PCA-LDA,"[""C-PCA-LDA-002"",""C-PCA-LDA-004""]","[""C-PCA-LDA""]",complete,,19,0.416666666667,0.324444444444,2.56948500211,0.746776126502,0.344362087067,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.25,""blank"":1.0}",19,1,0.416666666667,0.583333333333,0.333333333333,0.5,0.333333333333,0.666666666667,inferior_portability,PP-U-SG,"[""C-PCA-LDA-002"",""C-PCA-LDA-004""]","[""C-PCA-LDA""]",complete,,19,0.333333333333,0.205128205128,1.5512178438,0.699628137629,0.381122026083,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,-0.0833333333333,0.0833333333333,-0.119316239316
P13-DOM-019,pills,pSERS_Metrohm_silver,Mira-3,confirmatory,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.333333333333,0.197530864198,1.05845027932,0.640563837727,0.353168503553,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.333333333333,0.197530864198,1.07976602688,0.658058030917,0.373280604377,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,0,0,0
P13-DOM-019,pills,pSERS_Metrohm_silver,Mira-3,confirmatory,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,19,0.333333333333,0.197530864198,1.52827000774,0.889978205217,0.439510186849,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,19,0.333333333333,0.197530864198,1.44127044793,0.849690101219,0.410762383212,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,0,0,0
P13-DOM-019,pills,pSERS_Metrohm_silver,Mira-3,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,19,0.333333333333,0.197530864198,2.49485717697,1.06477428007,0.541146331018,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,19,0.333333333333,0.197530864198,2.44941562825,1.05917291228,0.540130385932,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,0,0,0
P13-DOM-019,pills,pSERS_Metrohm_silver,Mira-3,confirmatory,PP-U-MIN,C-SELECTED,"[""C-SPECTRAL-MATCH-000""]","[""C-SPECTRAL-MATCH""]",complete,,19,0.333333333333,0.197530864198,2.95984130215,1.12455532483,0.568066467808,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,"[""C-SPECTRAL-MATCH-000""]","[""C-SPECTRAL-MATCH""]",complete,,19,0.333333333333,0.197530864198,3.13278887872,1.13219578987,0.570488298126,"{""4_ANPP"":0.0,""benzyl_fentanyl"":0.0,""blank"":1.0}",19,1,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,inferior_portability,PP-U-SG,0,0,0
P13-DOM-020,pills,pSERS_Metrohm_silver,Pendar-1,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",complete,,19,0.933333333333,0.940740740741,0.184124367208,0.0879541529153,0.0813311995202,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.666666666667,1,0,0.333333333333,inconclusive,PP-U-SG,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",complete,,19,0.933333333333,0.940740740741,0.157088343168,0.0761900356868,0.0657512704677,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.666666666667,1,0,0.333333333333,inconclusive,PP-U-SG,0,0,0
P13-DOM-020,pills,pSERS_Metrohm_silver,Pendar-1,confirmatory,PP-U-MIN,C-LOGREG-EN,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",complete,,19,0.933333333333,0.940740740741,0.143227832201,0.0695312932804,0.0752639270761,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.67275272304,1,0,0.333333333333,inconclusive,PP-U-SG,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",complete,,19,0.933333333333,0.940740740741,0.134757867688,0.0622697119774,0.0700333978983,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.670785099684,1,0,0.333333333333,inconclusive,PP-U-SG,0,0,0
P13-DOM-020,pills,pSERS_Metrohm_silver,Pendar-1,confirmatory,PP-U-MIN,C-PCA-LDA,"[""C-PCA-LDA-004""]","[""C-PCA-LDA""]",complete,,19,1,1,0.171117564161,0.0618671705955,0.144720658365,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-PCA-LDA-004""]","[""C-PCA-LDA""]",complete,,19,1,1,0.167372622197,0.0640154367049,0.140177446328,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-020,pills,pSERS_Metrohm_silver,Pendar-1,confirmatory,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.933333333333,0.940740740741,0.342122310264,0.183981672604,0.229895122432,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.67199748663,1,0,0.333333333333,inconclusive,PP-U-SG,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.933333333333,0.940740740741,0.301588204939,0.155592009939,0.204347432058,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.666666666667,1,0,0.333333333333,inconclusive,PP-U-SG,0,0,0
P13-DOM-020,pills,pSERS_Metrohm_silver,Pendar-1,confirmatory,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,19,0.933333333333,0.940740740741,0.181249530301,0.0940383213313,0.100841171611,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.666666666667,1,0,0.328242148355,inconclusive,PP-U-SG,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",complete,,19,0.933333333333,0.940740740741,0.144543778328,0.0746661587994,0.0646188499882,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.666666666667,1,0,0.333333333333,inconclusive,PP-U-SG,0,0,0
P13-DOM-020,pills,pSERS_Metrohm_silver,Pendar-1,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,19,0.933333333333,0.940740740741,0.343368394918,0.141472655793,0.229690048713,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.666666666667,1,0,0.32751698554,inconclusive,PP-U-SG,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",complete,,19,1,1,0.341326049219,0.140065551923,0.281112384566,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0.0666666666667,-0.0666666666667,0.0592592592593
P13-DOM-020,pills,pSERS_Metrohm_silver,Pendar-1,confirmatory,PP-U-MIN,C-SELECTED,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.933333333333,0.940740740741,0.348468657447,0.183440535387,0.227000786974,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.666666666667,1,0,0.328828599819,inconclusive,PP-U-SG,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",complete,,19,0.933333333333,0.940740740741,0.308920048596,0.155989861824,0.202454442964,"{""4_ANPP"":1.0,""benzyl_fentanyl"":0.8,""blank"":1.0}",19,1,0.933333333333,0.0666666666667,0.666666666667,1,0,0.266666666667,inconclusive,PP-U-SG,0,0,0
P13-DOM-022,pills,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",complete,,19,1,1,0.236943675236,0.091803784065,0.196245010762,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",complete,,19,1,1,0.186733608539,0.0640268497069,0.160740916017,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
P13-DOM-022,pills,pSERS_Metrohm_silver,Pendar-3,confirmatory,PP-U-MIN,C-LOGREG-EN,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",complete,,19,1,1,0.0899514007131,0.0306859304002,0.0787653431847,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",complete,,19,1,1,0.0838892099322,0.0284198334225,0.0736548037207,"{""4_ANPP"":1.0,""benzyl_fentanyl"":1.0,""blank"":1.0}",19,1,1,0,1,1,0,0,supports_portability,PP-U-SG,0,0,0
