domain_id,station,substrate_family,held_instrument,support_tier,policy_id,procedure_id,candidate_ids_json,model_ids_json,metric_id,metric_name,estimate,lower_95,upper_95,interval_method,bootstrap_resamples,one_sided_threshold,opposite_tail_probability
P13-DOM-007,cwa,H_SERS_H_Kit,Pendar-2,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012"",""C-RBF-SVM-013"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",P13-M01,held_balanced_accuracy,0.583333333333,0.416666666667,0.625,BCa,10000,0.6,0.6383
P13-DOM-007,cwa,H_SERS_H_Kit,Pendar-2,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012"",""C-RBF-SVM-013"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.232142857143,0.0892857142857,0.363095238095,BCa,10000,0.1,0.9469
P13-DOM-007,cwa,H_SERS_H_Kit,Pendar-2,confirmatory,PP-U-SG,C-EXTRA-TREES,"[""C-EXTRA-TREES-001"",""C-EXTRA-TREES-006"",""C-EXTRA-TREES-008""]","[""C-EXTRA-TREES""]",P13-M01,held_balanced_accuracy,0.583333333333,0.416666666667,0.625,BCa,10000,0.6,0.634
P13-DOM-007,cwa,H_SERS_H_Kit,Pendar-2,confirmatory,PP-U-SG,C-EXTRA-TREES,"[""C-EXTRA-TREES-001"",""C-EXTRA-TREES-006"",""C-EXTRA-TREES-008""]","[""C-EXTRA-TREES""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.285714285714,0.0489232712098,0.333333333333,BCa,10000,0.1,0.9986
P13-DOM-007,cwa,H_SERS_H_Kit,Pendar-2,confirmatory,PP-U-SG,C-PLS-DA,"[""C-PLS-DA-000"",""C-PLS-DA-002"",""C-PLS-DA-003""]","[""C-PLS-DA""]",P13-M01,held_balanced_accuracy,0.583333333333,0.375,0.625,BCa,10000,0.6,0.6284
P13-DOM-007,cwa,H_SERS_H_Kit,Pendar-2,confirmatory,PP-U-SG,C-PLS-DA,"[""C-PLS-DA-000"",""C-PLS-DA-002"",""C-PLS-DA-003""]","[""C-PLS-DA""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.285714285714,0.0952380952381,0.333333333333,BCa,10000,0.1,0.9994
P13-DOM-007,cwa,H_SERS_H_Kit,Pendar-2,confirmatory,PP-U-SG,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-001"",""C-RANDOM-FOREST-004""]","[""C-RANDOM-FOREST""]",P13-M01,held_balanced_accuracy,0.583333333333,0.379210069907,0.625,BCa,10000,0.6,0.6435
P13-DOM-007,cwa,H_SERS_H_Kit,Pendar-2,confirmatory,PP-U-SG,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-001"",""C-RANDOM-FOREST-004""]","[""C-RANDOM-FOREST""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.285714285714,0.0485531402174,0.333333333333,BCa,10000,0.1,0.9995
P13-DOM-007,cwa,H_SERS_H_Kit,Pendar-2,confirmatory,PP-U-SG,C-RBF-SVM,"[""C-RBF-SVM-012"",""C-RBF-SVM-013"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",P13-M01,held_balanced_accuracy,0.583333333333,0.416666666667,0.625,BCa,10000,0.6,0.6273
P13-DOM-007,cwa,H_SERS_H_Kit,Pendar-2,confirmatory,PP-U-SG,C-RBF-SVM,"[""C-RBF-SVM-012"",""C-RBF-SVM-013"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.232142857143,0.0892857142857,0.363095238095,BCa,10000,0.1,0.9484
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-ARPLS,C-EXTRA-TREES,"[""C-EXTRA-TREES-007"",""C-EXTRA-TREES-010"",""C-EXTRA-TREES-011""]","[""C-EXTRA-TREES""]",P13-M01,held_balanced_accuracy,0.819444444444,0.528421692573,0.958333333333,BCa,10000,0.6,0.0223
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-ARPLS,C-EXTRA-TREES,"[""C-EXTRA-TREES-007"",""C-EXTRA-TREES-010"",""C-EXTRA-TREES-011""]","[""C-EXTRA-TREES""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.0555555555556,0,0.111111111111,BCa,10000,0.1,0.2661
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-ARPLS,C-PCA-LDA,"[""C-PCA-LDA-001"",""C-PCA-LDA-006""]","[""C-PCA-LDA""]",P13-M01,held_balanced_accuracy,0.916666666667,0.666666666667,1,BCa,10000,0.6,0
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-ARPLS,C-PCA-LDA,"[""C-PCA-LDA-001"",""C-PCA-LDA-006""]","[""C-PCA-LDA""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.0416666666667,-0.125,0,BCa,10000,0.1,0
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-ARPLS,C-PLS-DA,"[""C-PLS-DA-000"",""C-PLS-DA-002"",""C-PLS-DA-003""]","[""C-PLS-DA""]",P13-M01,held_balanced_accuracy,0.833333333333,0.541666666667,0.916666666667,BCa,10000,0.6,0.0085
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-ARPLS,C-PLS-DA,"[""C-PLS-DA-000"",""C-PLS-DA-002"",""C-PLS-DA-003""]","[""C-PLS-DA""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.0416666666667,0,0.125,BCa,10000,0.1,0.068
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-ARPLS,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-002"",""C-RANDOM-FOREST-004"",""C-RANDOM-FOREST-005"",""C-RANDOM-FOREST-008""]","[""C-RANDOM-FOREST""]",P13-M01,held_balanced_accuracy,0.861111111111,0.583333333333,0.944444444444,BCa,10000,0.6,0.0036
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-ARPLS,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-002"",""C-RANDOM-FOREST-004"",""C-RANDOM-FOREST-005"",""C-RANDOM-FOREST-008""]","[""C-RANDOM-FOREST""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.0138888888889,-0.125,0.125,BCa,10000,0.1,0.1198
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-ARPLS,C-RBF-SVM,"[""C-RBF-SVM-012"",""C-RBF-SVM-018"",""C-RBF-SVM-019"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",P13-M01,held_balanced_accuracy,0.819444444444,0.527777777778,0.944444444444,BCa,10000,0.6,0.0209
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-ARPLS,C-RBF-SVM,"[""C-RBF-SVM-012"",""C-RBF-SVM-018"",""C-RBF-SVM-019"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.0277777777778,-0.25,0.0833333333333,BCa,10000,0.1,0.0911
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-007"",""C-EXTRA-TREES-010"",""C-EXTRA-TREES-011""]","[""C-EXTRA-TREES""]",P13-M01,held_balanced_accuracy,0.861111111111,0.555555555556,0.944444444444,BCa,10000,0.6,0.0037
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-007"",""C-EXTRA-TREES-010"",""C-EXTRA-TREES-011""]","[""C-EXTRA-TREES""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.0277777777778,-0.166666666667,0.111111111111,BCa,10000,0.1,0.046
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-MIN,C-PCA-LDA,"[""C-PCA-LDA-001"",""C-PCA-LDA-006""]","[""C-PCA-LDA""]",P13-M01,held_balanced_accuracy,0.597222222222,0.347222222222,0.736111111111,BCa,10000,0.6,0.5253
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-MIN,C-PCA-LDA,"[""C-PCA-LDA-001"",""C-PCA-LDA-006""]","[""C-PCA-LDA""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.236111111111,0.0833333333333,0.333333333333,BCa,10000,0.1,0.9626
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000"",""C-PLS-DA-002"",""C-PLS-DA-003""]","[""C-PLS-DA""]",P13-M01,held_balanced_accuracy,0.652777777778,0.416666666667,0.833333333333,BCa,10000,0.6,0.3175
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000"",""C-PLS-DA-002"",""C-PLS-DA-003""]","[""C-PLS-DA""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.0416666666667,-0.180555555556,0.222222222222,BCa,10000,0.1,0.2838
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-002"",""C-RANDOM-FOREST-004"",""C-RANDOM-FOREST-005"",""C-RANDOM-FOREST-008""]","[""C-RANDOM-FOREST""]",P13-M01,held_balanced_accuracy,0.861111111111,0.583333333333,0.944444444444,BCa,10000,0.6,0.0035
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-002"",""C-RANDOM-FOREST-004"",""C-RANDOM-FOREST-005"",""C-RANDOM-FOREST-008""]","[""C-RANDOM-FOREST""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.0277777777778,-0.166666666667,0.111111111111,BCa,10000,0.1,0.0456
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012"",""C-RBF-SVM-018"",""C-RBF-SVM-019"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",P13-M01,held_balanced_accuracy,0.777777777778,0.555555555556,0.916666666667,BCa,10000,0.6,0.0326
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012"",""C-RBF-SVM-018"",""C-RBF-SVM-019"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.111111111111,-0.375,0.222222222222,BCa,10000,0.1,0.0901
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-EXTRA-TREES,"[""C-EXTRA-TREES-007"",""C-EXTRA-TREES-010"",""C-EXTRA-TREES-011""]","[""C-EXTRA-TREES""]",P13-M01,held_balanced_accuracy,0.861111111111,0.555555555556,0.944444444444,BCa,10000,0.6,0.0049
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-EXTRA-TREES,"[""C-EXTRA-TREES-007"",""C-EXTRA-TREES-010"",""C-EXTRA-TREES-011""]","[""C-EXTRA-TREES""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.0138888888889,-0.125,0.125,BCa,10000,0.1,0.1169
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-LOGREG-EN,"[""C-LOGREG-EN-000"",""C-LOGREG-EN-013"",""C-LOGREG-EN-018""]","[""C-LOGREG-EN""]",P13-M01,held_balanced_accuracy,0.708333333333,0.430555555556,0.875,BCa,10000,0.6,0.158
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-LOGREG-EN,"[""C-LOGREG-EN-000"",""C-LOGREG-EN-013"",""C-LOGREG-EN-018""]","[""C-LOGREG-EN""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.166666666667,0,0.222222222222,BCa,10000,0.1,0.8889
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-PCA-LDA,"[""C-PCA-LDA-001"",""C-PCA-LDA-006""]","[""C-PCA-LDA""]",P13-M01,held_balanced_accuracy,0.597222222222,0.375,0.75,BCa,10000,0.6,0.5258
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-PCA-LDA,"[""C-PCA-LDA-001"",""C-PCA-LDA-006""]","[""C-PCA-LDA""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.236111111111,0.0833333333333,0.333333333333,BCa,10000,0.1,0.9607
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-PLS-DA,"[""C-PLS-DA-000"",""C-PLS-DA-002"",""C-PLS-DA-003""]","[""C-PLS-DA""]",P13-M01,held_balanced_accuracy,0.611111111111,0.347222222222,0.791666666667,BCa,10000,0.6,0.4665
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-PLS-DA,"[""C-PLS-DA-000"",""C-PLS-DA-002"",""C-PLS-DA-003""]","[""C-PLS-DA""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.0833333333333,-0.111111111111,0.277777777778,BCa,10000,0.1,0.4401
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-002"",""C-RANDOM-FOREST-004"",""C-RANDOM-FOREST-005"",""C-RANDOM-FOREST-008""]","[""C-RANDOM-FOREST""]",P13-M01,held_balanced_accuracy,0.763888888889,0.486111111111,0.916666666667,BCa,10000,0.6,0.0679
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-002"",""C-RANDOM-FOREST-004"",""C-RANDOM-FOREST-005"",""C-RANDOM-FOREST-008""]","[""C-RANDOM-FOREST""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.111111111111,0.0555555555556,0.333333333333,BCa,10000,0.1,0.6488
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-RBF-SVM,"[""C-RBF-SVM-012"",""C-RBF-SVM-018"",""C-RBF-SVM-019"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",P13-M01,held_balanced_accuracy,0.777777777778,0.555555555556,0.916666666667,BCa,10000,0.6,0.0323
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-RBF-SVM,"[""C-RBF-SVM-012"",""C-RBF-SVM-018"",""C-RBF-SVM-019"",""C-RBF-SVM-024""]","[""C-RBF-SVM""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.111111111111,-0.375,0.222222222222,BCa,10000,0.1,0.0892
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-SELECTED,"[""C-EXTRA-TREES-010"",""C-LOGREG-EN-000"",""C-NEAREST-CENTROID-006"",""C-RANDOM-FOREST-008""]","[""C-EXTRA-TREES"",""C-LOGREG-EN"",""C-NEAREST-CENTROID"",""C-RANDOM-FOREST""]",P13-M01,held_balanced_accuracy,0.75,0.472222222222,0.888888888889,BCa,10000,0.6,0.0648
P13-DOM-009,cwa,H_SERS_H_Kit,RMX-1,confirmatory,PP-U-SG,C-SELECTED,"[""C-EXTRA-TREES-010"",""C-LOGREG-EN-000"",""C-NEAREST-CENTROID-006"",""C-RANDOM-FOREST-008""]","[""C-EXTRA-TREES"",""C-LOGREG-EN"",""C-NEAREST-CENTROID"",""C-RANDOM-FOREST""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.0416666666667,-0.222222222222,0.222222222222,BCa,10000,0.1,0.2856
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-ARPLS,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",P13-M01,held_balanced_accuracy,0.444444444444,0.333333333333,0.555555555556,BCa,10000,0.6,0.9619
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-ARPLS,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.166666666667,-0.555555555556,0.111111111111,BCa,10000,0.1,0.0875
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-ARPLS,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",P13-M01,held_balanced_accuracy,0.444444444444,0.333333333333,0.555555555556,BCa,10000,0.6,0.9649
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-ARPLS,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.166666666667,-0.555555555556,0.111111111111,BCa,10000,0.1,0.0907
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-ARPLS,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",P13-M01,held_balanced_accuracy,0.444444444444,0.333333333333,0.555555555556,BCa,10000,0.6,0.9613
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-ARPLS,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.0555555555556,-0.166666666667,0.333333333333,BCa,10000,0.1,0.3808
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-ARPLS,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",P13-M01,held_balanced_accuracy,0.333333333333,0.333333333333,0.333333333333,percentile,10000,0.6,1
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-ARPLS,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.0555555555556,-0.333333333333,0.166666666667,BCa,10000,0.1,0.1882
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",P13-M01,held_balanced_accuracy,0.333333333333,0.333333333333,0.333333333333,percentile,10000,0.6,1
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.166666666667,-0.333333333333,-0.166666666667,BCa,10000,0.1,0
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",P13-M01,held_balanced_accuracy,0.277777777778,0,0.5,BCa,10000,0.6,0.9904
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-MIN,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.166666666667,-0.5,0.222222222222,BCa,10000,0.1,0.1095
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",P13-M01,held_balanced_accuracy,0.444444444444,0.333333333333,0.555555555556,BCa,10000,0.6,0.9626
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-MIN,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.166666666667,-0.555555555556,0.111111111111,BCa,10000,0.1,0.0878
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",P13-M01,held_balanced_accuracy,0.333333333333,0.333333333333,0.333333333333,percentile,10000,0.6,1
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-MIN,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.333333333333,-0.333333333333,-0.333333333333,percentile,10000,0.1,0
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",P13-M01,held_balanced_accuracy,0.333333333333,0.333333333333,0.333333333333,percentile,10000,0.6,1
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.166666666667,-0.333333333333,-0.166666666667,BCa,10000,0.1,0
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-LOGREG-EN,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",P13-M01,held_balanced_accuracy,0.277777777778,0,0.5,BCa,10000,0.6,0.9921
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-LOGREG-EN,"[""C-LOGREG-EN-000""]","[""C-LOGREG-EN""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.0555555555556,-0.333333333333,0.333333333333,BCa,10000,0.1,0.2193
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",P13-M01,held_balanced_accuracy,0.5,0.111111111111,0.777777777778,BCa,10000,0.6,0.6678
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.277777777778,-0.777777777778,0.111111111111,BCa,10000,0.1,0.0518
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",P13-M01,held_balanced_accuracy,0.444444444444,0.333333333333,0.555555555556,BCa,10000,0.6,0.9645
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.166666666667,-0.555555555556,0.111111111111,BCa,10000,0.1,0.0902
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",P13-M01,held_balanced_accuracy,0.444444444444,0.333333333333,0.555555555556,BCa,10000,0.6,0.9629
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.444444444444,-0.666666666667,-0.333333333333,BCa,10000,0.1,0
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-SELECTED,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",P13-M01,held_balanced_accuracy,0.277777777778,0,0.5,BCa,10000,0.6,0.9908
P13-DOM-014,pills,NRC_Canadian_SERS,Agilent-1,exploratory_low_support,PP-U-SG,C-SELECTED,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.111111111111,-0.333333333333,0.111111111111,BCa,10000,0.1,0.7472
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-ARPLS,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",P13-M01,held_balanced_accuracy,0.425,0.25,0.558333333333,BCa,10000,0.6,0.9643
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-ARPLS,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.0611111111111,-0.227777777778,0.25,BCa,10000,0.1,0.3743
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-ARPLS,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",P13-M01,held_balanced_accuracy,0.383333333333,0.191666666667,0.533333333333,BCa,10000,0.6,0.9877
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-ARPLS,C-PLS-DA,"[""C-PLS-DA-000""]","[""C-PLS-DA""]",P13-M02,matched_source_minus_held_balanced_accuracy,-0.122222222222,-0.383333333333,0.0833333333333,BCa,10000,0.1,0.0327
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-ARPLS,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",P13-M01,held_balanced_accuracy,0.491666666667,0.275,0.6,BCa,10000,0.6,0.8541
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-ARPLS,C-RANDOM-FOREST,"[""C-RANDOM-FOREST-000""]","[""C-RANDOM-FOREST""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.127777777778,-0.172222222222,0.394444444444,BCa,10000,0.1,0.5785
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-ARPLS,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",P13-M01,held_balanced_accuracy,0.366666666667,0.15,0.516666666667,BCa,10000,0.6,0.9972
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-ARPLS,C-RBF-SVM,"[""C-RBF-SVM-012""]","[""C-RBF-SVM""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.00555555555556,-0.3,0.266666666667,BCa,10000,0.1,0.2667
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-ARPLS,C-SELECTED,"[""C-SPECTRAL-MATCH-000""]","[""C-SPECTRAL-MATCH""]",P13-M01,held_balanced_accuracy,0.316666666667,0.166666666667,0.466666666667,BCa,10000,0.6,0.999
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-ARPLS,C-SELECTED,"[""C-SPECTRAL-MATCH-000""]","[""C-SPECTRAL-MATCH""]",P13-M02,matched_source_minus_held_balanced_accuracy,0.0833333333333,-0.216666666667,0.327777777778,BCa,10000,0.1,0.4568
P13-DOM-015,pills,NRC_Canadian_SERS,Mira-3,exploratory_low_support,PP-U-MIN,C-EXTRA-TREES,"[""C-EXTRA-TREES-000""]","[""C-EXTRA-TREES""]",P13-M01,held_balanced_accuracy,0.291666666667,0.0843950040904,0.333333333333,BCa,10000,0.6,1
