label,substrate,n,raman_shift_cm-1,mean_raw_intensity,display_minmax_intensity
pyridine,pSERS,25,774.1124145,993.393669372,0.20600447527267338
pyridine,pSERS,25,776.3284457,990.7729107119999,0.20124483079342126
pyridine,pSERS,25,778.544477,993.6507396559999,0.2064713489213977
pyridine,pSERS,25,780.7605083,996.647824528,0.21191445159337927
pyridine,pSERS,25,782.9765396,995.7810671000001,0.21034030542341853
pyridine,pSERS,25,785.1925709,991.413709388,0.20240860597313812
pyridine,pSERS,25,787.4086022,986.1846219839999,0.19291189138669274
pyridine,pSERS,25,789.6246334,985.5369507280001,0.19173563469238503
pyridine,pSERS,25,791.8406647,987.15815142,0.1946799496501907
pyridine,pSERS,25,794.056696,986.4001956840001,0.19330340174845861
pyridine,pSERS,25,796.2727273,986.52453702,0.19352922206624207
pyridine,pSERS,25,798.4887586,989.303965764,0.19857703241168378
pyridine,pSERS,25,800.7047898,988.1774692,0.19653116560465048
pyridine,pSERS,25,802.9208211,985.4703038079999,0.19161459506760786
pyridine,pSERS,25,805.1368524,985.799368296,0.19221221971635272
pyridine,pSERS,25,807.3528837,986.5854576919999,0.1936398620670105
pyridine,pSERS,25,809.568915,983.2754195319999,0.18762839481715804
pyridine,pSERS,25,811.7849462,982.1666530519999,0.18561472818853703
pyridine,pSERS,25,814.0009775,979.717223448,0.18116623994353612
pyridine,pSERS,25,816.2170088,979.8165016719998,0.18134654233382588
pyridine,pSERS,25,818.4330401,979.516413188,0.18080154194216186
pyridine,pSERS,25,820.6490714,978.2597704159999,0.17851931240175004
pyridine,pSERS,25,822.8651026,978.195841084,0.17840320827634548
pyridine,pSERS,25,825.0811339,978.228798944,0.17846306411076138
pyridine,pSERS,25,827.2971652,977.008416604,0.17624668831248103
pyridine,pSERS,25,829.5131965,974.7131602280001,0.17207819904819457
pyridine,pSERS,25,831.7292278,975.569580892,0.17363357228707355
pyridine,pSERS,25,833.945259,974.014013752,0.1708084565436778
pyridine,pSERS,25,836.1612903,972.2956972679999,0.16768776645820513
pyridine,pSERS,25,838.3773216,973.875589012,0.17055705890085443
pyridine,pSERS,25,840.5933529,976.4618661000002,0.17525408028309647
pyridine,pSERS,25,842.8093842,975.6140621720001,0.17371435617687386
pyridine,pSERS,25,845.0254154,976.4800430720002,0.17528709206924442
pyridine,pSERS,25,847.2414467,978.2172464119999,0.17844208318413318
pyridine,pSERS,25,849.457478,977.2489209160001,0.17668347596420916
pyridine,pSERS,25,851.6735093,977.6312110279999,0.17737776538842218
pyridine,pSERS,25,853.8895406,979.773257292,0.18126800481808045
pyridine,pSERS,25,856.1055718,981.442160568,0.18429895397996116
pyridine,pSERS,25,858.3216031,985.045871736,0.19084377026823013
pyridine,pSERS,25,860.5376344,984.0573971479998,0.18904856963130626
pyridine,pSERS,25,862.7536657,983.6986259999999,0.18839699375751218
pyridine,pSERS,25,864.969697,990.511958044,0.2007709062216747
pyridine,pSERS,25,867.1857283,985.261783464,0.1912358945335683
pyridine,pSERS,25,869.4017595,984.5045806640001,0.18986071406323304
pyridine,pSERS,25,871.6177908,982.302005612,0.1858605463460003
pyridine,pSERS,25,873.8338221,985.9012894399999,0.19239732199904752
pyridine,pSERS,25,876.0498534,986.1163423760001,0.19278788658448723
pyridine,pSERS,25,878.2658847,985.323731464,0.1913484002979109
pyridine,pSERS,25,880.4819159,983.9047241039999,0.1887712951832253
pyridine,pSERS,25,882.6979472,984.133976604,0.1891876480556338
pyridine,pSERS,25,884.9139785,983.918392276,0.18879611839201382
pyridine,pSERS,25,887.1300098,982.290731944,0.1858400718732927
pyridine,pSERS,25,889.3460411,982.879074904,0.18690858053233542
pyridine,pSERS,25,891.5620723,984.5832988719999,0.19000367674417024
pyridine,pSERS,25,893.7781036,983.6586867519999,0.18832445879878054
pyridine,pSERS,25,895.9941349,982.9302742919999,0.18700156539513643
pyridine,pSERS,25,898.2101662,982.145546656,0.18557639618081295
pyridine,pSERS,25,900.4261975,979.53077938,0.18082763284762535
pyridine,pSERS,25,902.6422287,981.6304596719998,0.18464093006668747
pyridine,pSERS,25,904.85826,976.9613206640001,0.17616115585417544
pyridine,pSERS,25,907.0742913,977.119900076,0.1764491570480161
pyridine,pSERS,25,909.2903226,975.294998984,0.17313489521220146
pyridine,pSERS,25,911.5063539,972.645223116,0.16832255164395343
pyridine,pSERS,25,913.7223851,973.3432647959999,0.1695902876927581
pyridine,pSERS,25,915.9384164,971.5391817760001,0.16631383423013588
pyridine,pSERS,25,918.1544477,971.369934436,0.16600645866757283
pyridine,pSERS,25,920.370479,972.9770433680002,0.16892518112473767
pyridine,pSERS,25,922.5865103,972.3445154320001,0.16777642670316287
pyridine,pSERS,25,924.8025415,970.854065092,0.16506957168417363
pyridine,pSERS,25,927.0185728,969.9974210800001,0.16351379281577536
pyridine,pSERS,25,929.2346041,969.8863616960001,0.16331209428015947
pyridine,pSERS,25,931.4506354,969.611406096,0.1628127385311719
pyridine,pSERS,25,933.6666667,968.6174757000001,0.1610076294250623
pyridine,pSERS,25,935.8826979,969.2248657800001,0.16211073017415006
pyridine,pSERS,25,938.0987292,969.5008898079999,0.16261202632974886
pyridine,pSERS,25,940.3147605,969.96941708,0.16346293384656468
pyridine,pSERS,25,942.5307918,969.5684557600002,0.16273473503823552
pyridine,pSERS,25,944.7468231,970.940630888,0.16522678662323376
pyridine,pSERS,25,946.9628543,972.091040224,0.167316082188119
pyridine,pSERS,25,949.1788856,973.675569492,0.17019379698794315
pyridine,pSERS,25,951.3949169,975.21614716,0.17299168986692914
pyridine,pSERS,25,953.6109482,974.882497708,0.17238573831692364
pyridine,pSERS,25,955.8269795,975.5807114920001,0.17365378692936392
pyridine,pSERS,25,958.0430108,977.023617632,0.17627429539057765
pyridine,pSERS,25,960.259042,978.24659524,0.17849538453892613
pyridine,pSERS,25,962.4750733,978.7747297359998,0.17945454666115981
pyridine,pSERS,25,964.6911046,979.283912,0.18037928902251155
pyridine,pSERS,25,966.9071359,982.8882073919999,0.18692516633886305
pyridine,pSERS,25,969.1231672,984.4087603160001,0.1896866916332707
pyridine,pSERS,25,971.3391984,983.666149696,0.18833801249250728
pyridine,pSERS,25,973.5552297,987.4265857720001,0.19516746194998363
pyridine,pSERS,25,975.771261,985.609738056,0.19186782611052736
pyridine,pSERS,25,977.9872923,984.357631632,0.18959383517828812
pyridine,pSERS,25,980.2033236,987.306830012,0.19494996964493366
pyridine,pSERS,25,982.4193548,990.1053053759999,0.20003237117235437
pyridine,pSERS,25,984.6353861,991.50981842,0.20258315269144023
pyridine,pSERS,25,986.8514174,991.919593676,0.2033273587737181
pyridine,pSERS,25,989.0674487,993.7021369720002,0.20656469324763527
pyridine,pSERS,25,991.28348,999.4123482280002,0.21693519240683018
pyridine,pSERS,25,993.4995112,1007.719102912,0.2320213579800465
pyridine,pSERS,25,995.7155425,1016.370474216,0.24773339293142296
pyridine,pSERS,25,997.9315738,1030.8451002880001,0.2740212290165785
pyridine,pSERS,25,1000.147605,1058.268045116,0.3238249251552457
pyridine,pSERS,25,1002.363636,1109.9831984240002,0.4177464859967513
pyridine,pSERS,25,1004.579668,1205.108475276,0.590506574789489
pyridine,pSERS,25,1006.795699,1334.031427212,0.824647713306627
pyridine,pSERS,25,1009.01173,1430.584021824,1.0
pyridine,pSERS,25,1011.227761,1424.413824296,0.9887941049100494
pyridine,pSERS,25,1013.443793,1313.39637984,0.7871717370550624
pyridine,pSERS,25,1015.659824,1183.712371372,0.5516484191803894
pyridine,pSERS,25,1017.875855,1108.5672578600002,0.4151749505893698
pyridine,pSERS,25,1020.091887,1087.0867104879999,0.3761634344696629
pyridine,pSERS,25,1022.307918,1098.76214844,0.39736757456819677
pyridine,pSERS,25,1024.523949,1138.633556424,0.4697793268548606
pyridine,pSERS,25,1026.73998,1183.638229288,0.5515137673461031
pyridine,pSERS,25,1028.956012,1208.0958030519998,0.5959319572841723
pyridine,pSERS,25,1031.172043,1219.878847184,0.6173315244429648
pyridine,pSERS,25,1033.388074,1233.863491484,0.6427294888006585
pyridine,pSERS,25,1035.604106,1234.431065084,0.6437602775539463
pyridine,pSERS,25,1037.820137,1191.021542176,0.5649228404371593
pyridine,pSERS,25,1040.036168,1120.079664176,0.43608300366620456
pyridine,pSERS,25,1042.252199,1062.97204108,0.3323680042117799
pyridine,pSERS,25,1044.468231,1033.199972972,0.27829798938402933
pyridine,pSERS,25,1046.684262,1024.804701884,0.26305106630953945
pyridine,pSERS,25,1048.900293,1026.433885308,0.26600987896485306
pyridine,pSERS,25,1051.116325,1034.209721016,0.2801318254317407
pyridine,pSERS,25,1053.332356,1048.057794956,0.30528175994604423
pyridine,pSERS,25,1055.548387,1060.912427104,0.32862747272374937
pyridine,pSERS,25,1057.764418,1067.344879016,0.3403096564739329
pyridine,pSERS,25,1059.98045,1064.1159931440002,0.3344455725163514
pyridine,pSERS,25,1062.196481,1054.5408476559999,0.317055841422228
pyridine,pSERS,25,1064.412512,1040.9501148040001,0.29237327237254335
pyridine,pSERS,25,1066.628543,1030.333972928,0.27309295410353523
pyridine,pSERS,25,1068.844575,1028.6343112200002,0.27000614355949315
pyridine,pSERS,25,1071.060606,1026.220004684,0.2656214434531144
pyridine,pSERS,25,1073.276637,1019.9643595760001,0.2542603642523109
pyridine,pSERS,25,1075.492669,1011.616272264,0.23909913315792447
pyridine,pSERS,25,1077.7087,1009.11973916,0.23456509872465714
pyridine,pSERS,25,1079.924731,1008.3841801399999,0.23322922622249112
pyridine,pSERS,25,1082.140762,1006.07359434,0.2290328966959839
pyridine,pSERS,25,1084.356794,1010.442163348,0.23696679602006682
pyridine,pSERS,25,1086.572825,1012.610174416,0.24090419096919316
pyridine,pSERS,25,1088.788856,1019.044991608,0.25259067038080707
pyridine,pSERS,25,1091.004888,1024.3088819200002,0.26215059165295485
pyridine,pSERS,25,1093.220919,1039.372546932,0.2895082003889175
pyridine,pSERS,25,1095.43695,1048.1361681839999,0.30542409609765725
pyridine,pSERS,25,1097.652981,1044.271447136,0.29840525133308005
pyridine,pSERS,25,1099.869013,1036.580123216,0.2844367894549585
pyridine,pSERS,25,1102.085044,1027.2566137160002,0.2675040626090126
pyridine,pSERS,25,1104.301075,1020.242965872,0.2547663501482579
pyridine,pSERS,25,1106.517107,1017.1492156199998,0.2491476903563955
pyridine,pSERS,25,1108.733138,1014.89047042,0.2450455102185205
pyridine,pSERS,25,1110.949169,1015.956823548,0.24698214858819703
pyridine,pSERS,25,1113.1652,1019.891923824,0.25412881134270116
pyridine,pSERS,25,1115.381232,1022.6607464479999,0.2591573595709266
pyridine,pSERS,25,1117.597263,1025.4863213360002,0.264288977419471
pyridine,pSERS,25,1119.813294,1027.627778624,0.2681781471907854
pyridine,pSERS,25,1122.029326,1029.693447144,0.27192967453179673
pyridine,pSERS,25,1124.245357,1026.9703531,0.26698417545520176
pyridine,pSERS,25,1126.461388,1022.8846339959999,0.25956396898066575
pyridine,pSERS,25,1128.677419,1017.890542372,0.25049403782300256
pyridine,pSERS,25,1130.893451,1011.247975136,0.2384302568440675
pyridine,pSERS,25,1133.109482,1009.9306296240002,0.2360377830962339
pyridine,pSERS,25,1135.325513,1001.66135238,0.22101968151269888
pyridine,pSERS,25,1137.541544,1001.970822612,0.22158172040003063
pyridine,pSERS,25,1139.757576,1001.197012728,0.22017637926786732
pyridine,pSERS,25,1141.973607,999.740127568,0.21753048305676867
pyridine,pSERS,25,1144.189638,999.7073362920002,0.2174709297609377
pyridine,pSERS,25,1146.40567,1002.75179232,0.22300006471989464
pyridine,pSERS,25,1148.621701,1003.6575220039999,0.2246449896631722
pyridine,pSERS,25,1150.837732,1010.038037324,0.23623284969055108
pyridine,pSERS,25,1153.053763,1011.0883539559999,0.23814036366170196
pyridine,pSERS,25,1155.269795,1009.6284408480001,0.2354889682964077
pyridine,pSERS,25,1157.485826,1005.3327526,0.22768743007534123
pyridine,pSERS,25,1159.701857,1003.16463696,0.22374984520962687
pyridine,pSERS,25,1161.917889,998.93313226,0.21606487280385636
pyridine,pSERS,25,1164.13392,995.809544148,0.2103920235103858
pyridine,pSERS,25,1166.349951,994.5704374000001,0.20814164170975036
pyridine,pSERS,25,1168.565982,992.8199761799998,0.20496257253062994
pyridine,pSERS,25,1170.782014,992.6783930519999,0.20470543883731238
pyridine,pSERS,25,1172.998045,992.5936923760001,0.20455161120294665
pyridine,pSERS,25,1175.214076,991.4321552719999,0.20244210613905766
pyridine,pSERS,25,1177.430108,989.7140193879999,0.19932174404708025
pyridine,pSERS,25,1179.646139,988.955426052,0.19794403817938727
pyridine,pSERS,25,1181.86217,988.346987868,0.19683903393476082
pyridine,pSERS,25,1184.078201,986.8981189719999,0.1942076963197181
pyridine,pSERS,25,1186.294233,987.0800057600001,0.19453802679217522
pyridine,pSERS,25,1188.510264,987.5614907880001,0.19541246730832826
pyridine,pSERS,25,1190.726295,990.7543999239999,0.20121121275325016
pyridine,pSERS,25,1192.942326,995.231366824,0.20934197699133503
pyridine,pSERS,25,1195.158358,999.7570114,0.21756114632958115
pyridine,pSERS,25,1197.374389,1001.5624856639998,0.220840126475383
pyridine,pSERS,25,1199.59042,1000.518569748,0.2189442370513672
pyridine,pSERS,25,1201.806452,999.5439171520001,0.21717413898070406
pyridine,pSERS,25,1204.022483,995.158315648,0.2092093063903147
pyridine,pSERS,25,1206.238514,993.896691464,0.20691802994662026
pyridine,pSERS,25,1208.454545,999.8936178840002,0.21780924177893524
pyridine,pSERS,25,1210.670577,1000.001617816,0.2180053839449227
pyridine,pSERS,25,1212.886608,1003.9444313520002,0.22516605500012887
pyridine,pSERS,25,1215.102639,1006.630202452,0.23004377067221943
pyridine,pSERS,25,1217.318671,1008.725760636,0.23384958159775757
pyridine,pSERS,25,1219.534702,1009.66274998,0.23555127821956218
pyridine,pSERS,25,1221.750733,1001.221803884,0.2202214032872822
pyridine,pSERS,25,1223.966764,995.9850222679999,0.2107107149938232
pyridine,pSERS,25,1226.182796,991.1307372039998,0.20189469104693183
pyridine,pSERS,25,1228.398827,989.7292565,0.19934941665849543
pyridine,pSERS,25,1230.614858,990.427507088,0.20061753211186892
pyridine,pSERS,25,1232.83089,991.778440608,0.20307100612626158
pyridine,pSERS,25,1235.046921,990.9949412559998,0.20164806763819607
pyridine,pSERS,25,1237.262952,993.891625152,0.2069088288537042
pyridine,pSERS,25,1239.478983,994.9397859119999,0.20881242747605977
pyridine,pSERS,25,1241.695015,995.9223022639999,0.21059680716807283
pyridine,pSERS,25,1243.911046,995.347116356,0.20955219345627263
pyridine,pSERS,25,1246.127077,993.938486028,0.20699393440468492
pyridine,pSERS,25,1248.343109,995.775620172,0.2103304130814871
pyridine,pSERS,25,1250.55914,994.9279642920001,0.20879095785002097
pyridine,pSERS,25,1252.775171,996.1206705919999,0.21095707029784294
pyridine,pSERS,25,1254.991202,996.2437470520001,0.2111805934334551
pyridine,pSERS,25,1257.207234,997.0365492279999,0.21262042708076098
pyridine,pSERS,25,1259.423265,998.796397692,0.2158165447370118
pyridine,pSERS,25,1261.639296,995.963199172,0.21067108136407275
pyridine,pSERS,25,1263.855327,994.5844843279999,0.20816715278954775
pyridine,pSERS,25,1266.071359,992.8821057719999,0.2050754080900712
pyridine,pSERS,25,1268.28739,992.668788016,0.2046879948210938
pyridine,pSERS,25,1270.503421,992.601972968,0.20456664985362394
pyridine,pSERS,25,1272.719453,994.296073828,0.2076433611619421
pyridine,pSERS,25,1274.935484,995.693044048,0.21018044391465263
pyridine,pSERS,25,1277.151515,997.2645975360001,0.2130345929811709
pyridine,pSERS,25,1279.367546,999.804767692,0.2176478780744903
pyridine,pSERS,25,1281.583578,1000.322373164,0.21858791809604475
pyridine,pSERS,25,1283.799609,998.4870384679999,0.21525470745489528
pyridine,pSERS,25,1286.01564,998.6784064320001,0.2156022569974232
pyridine,pSERS,25,1288.231672,999.0491519399999,0.2162755798933051
pyridine,pSERS,25,1290.447703,1001.5845872799998,0.22088026593430476
pyridine,pSERS,25,1292.663734,1007.2976275719999,0.2312559029971857
pyridine,pSERS,25,1294.879765,1014.682641536,0.24466806546732778
pyridine,pSERS,25,1297.095797,1018.29778382,0.25123364217470406
pyridine,pSERS,25,1299.311828,1021.118084476,0.25635568132010234
pyridine,pSERS,25,1301.527859,1025.7551226639998,0.26477715619623376
pyridine,pSERS,25,1303.743891,1027.426620476,0.26781281737877394
pyridine,pSERS,25,1305.959922,1027.117566908,0.2672515352083952
pyridine,pSERS,25,1308.175953,1021.1801906359999,0.25646847432393083
pyridine,pSERS,25,1310.391984,1013.3457486,0.2422400910111894
pyridine,pSERS,25,1312.608016,1008.370800332,0.2332049267208804
pyridine,pSERS,25,1314.824047,1003.4437789359998,0.2242568039713294
pyridine,pSERS,25,1317.040078,1000.559174904,0.2190179813871331
pyridine,pSERS,25,1319.256109,998.8805805000001,0.21596943185457088
pyridine,pSERS,25,1321.472141,998.7855039559998,0.2157967602710848
pyridine,pSERS,25,1323.688172,998.690479108,0.2156241825743753
pyridine,pSERS,25,1325.904203,997.902008228,0.214192215133679
pyridine,pSERS,25,1328.120235,998.7412020799999,0.21571630220268573
pyridine,pSERS,25,1330.336266,999.172456388,0.21649951708529014
pyridine,pSERS,25,1332.552297,998.688561872,0.2156207006201298
pyridine,pSERS,25,1334.768328,1000.690251992,0.21925603472175625
pyridine,pSERS,25,1336.98436,1002.3585520880001,0.2222858884289506
pyridine,pSERS,25,1339.200391,1000.293566348,0.2185356011067576
pyridine,pSERS,25,1341.416422,998.9755820639999,0.21614196726445567
pyridine,pSERS,25,1343.632454,998.5846897560001,0.21543205511414976
pyridine,pSERS,25,1345.848485,996.9630091759999,0.21248686861624153
pyridine,pSERS,25,1348.064516,995.7866763399999,0.2103504925454169
pyridine,pSERS,25,1350.280547,995.5115078120002,0.20985075009100967
pyridine,pSERS,25,1352.496579,994.33829922,0.2077200480606575
pyridine,pSERS,25,1354.71261,994.4375173960001,0.2079002413958349
pyridine,pSERS,25,1356.928641,996.516315692,0.21167561414726352
pyridine,pSERS,25,1359.144673,995.5933279919998,0.20999934636352044
pyridine,pSERS,25,1361.360704,994.1943936600001,0.20745869652354682
pyridine,pSERS,25,1363.576735,995.4679031,0.20977155816467583
pyridine,pSERS,25,1365.792766,995.782942532,0.21034371145606884
pyridine,pSERS,25,1368.008798,995.73071008,0.21024885041235886
pyridine,pSERS,25,1370.224829,997.976338312,0.21432720840083974
pyridine,pSERS,25,1372.44086,998.530324008,0.21533331972264705
pyridine,pSERS,25,1374.656891,1000.5174246759999,0.2189421574491105
pyridine,pSERS,25,1376.872923,1002.685849252,0.22288030338347642
pyridine,pSERS,25,1379.088954,1004.2788523319999,0.22577340774706284
pyridine,pSERS,25,1381.304985,1003.4873131159999,0.22433586780221876
pyridine,pSERS,25,1383.521017,1001.0705277960001,0.2199466658961286
pyridine,pSERS,25,1385.737048,997.2750228440001,0.21305352671987182
pyridine,pSERS,25,1387.953079,991.7074410200001,0.20294206148049532
pyridine,pSERS,25,1390.16911,989.2373534559999,0.1984560556468782
pyridine,pSERS,25,1392.385142,986.5019834159998,0.19348826173730932
pyridine,pSERS,25,1394.601173,983.505249332,0.18804579614274897
pyridine,pSERS,25,1396.817204,980.4682850159999,0.18253026712401246
pyridine,pSERS,25,1399.033236,979.3021487719999,0.18041240941337147
pyridine,pSERS,25,1401.249267,980.582832688,0.18273830085217224
pyridine,pSERS,25,1403.465298,980.5182277599998,0.18262096975504302
pyridine,pSERS,25,1405.681329,978.68266244,0.1792873402701961
pyridine,pSERS,25,1407.897361,977.888507744,0.1778450502676179
pyridine,pSERS,25,1410.113392,979.36557996,0.18052760884336289
pyridine,pSERS,25,1412.329423,979.5465638280001,0.18085629949363452
pyridine,pSERS,25,1414.545455,977.475429024,0.17709484465763467
pyridine,pSERS,25,1416.761486,974.7409033,0.17212858413763346
pyridine,pSERS,25,1418.977517,974.2963809959999,0.171321272818804
pyridine,pSERS,25,1421.193548,977.1075414480001,0.17642671214439767
pyridine,pSERS,25,1423.40958,976.298670556,0.17495769558278274
pyridine,pSERS,25,1425.625611,974.212500364,0.17116893449284204
pyridine,pSERS,25,1427.841642,973.9497470959999,0.17069173979325758
pyridine,pSERS,25,1430.057674,973.7769472880001,0.17037791247877984
pyridine,pSERS,25,1432.273705,974.1625561359999,0.17107822916667095
pyridine,pSERS,25,1434.489736,972.646032464,0.16832402152700623
pyridine,pSERS,25,1436.705767,973.426531404,0.1697415108698949
pyridine,pSERS,25,1438.921799,977.033871792,0.17629291830186608
pyridine,pSERS,25,1441.13783,978.6380625999998,0.17920634105974906
pyridine,pSERS,25,1443.353861,978.6894074359999,0.17929959007536275
pyridine,pSERS,25,1445.569892,979.3865785080001,0.18056574498484984
pyridine,pSERS,25,1447.785924,982.4771809199998,0.1861786878827805
pyridine,pSERS,25,1450.001955,983.8834473400001,0.18873265376467205
pyridine,pSERS,25,1452.217986,983.623948108,0.18826136882500533
pyridine,pSERS,25,1454.434018,986.0376252520001,0.19264492587223708
pyridine,pSERS,25,1456.650049,985.3587861080002,0.19141206416949672
pyridine,pSERS,25,1458.86608,987.915811444,0.19605596049980548
pyridine,pSERS,25,1461.082111,987.3616975239999,0.19504961630624834
pyridine,pSERS,25,1463.298143,988.416711828,0.19696566187130085
pyridine,pSERS,25,1465.514174,989.3126122919999,0.19859273565055405
pyridine,pSERS,25,1467.730205,990.6749298,0.20106688449337068
pyridine,pSERS,25,1469.946237,989.378215928,0.19871188053355016
pyridine,pSERS,25,1472.162268,989.4305425320001,0.19880691256974956
pyridine,pSERS,25,1474.378299,989.9668871040001,0.19978098527627508
pyridine,pSERS,25,1476.59433,989.8497299680001,0.19956821241623343
pyridine,pSERS,25,1478.810362,991.953494644,0.20338892741704467
pyridine,pSERS,25,1481.026393,993.381922584,0.2059831415514474
pyridine,pSERS,25,1483.242424,993.483818088,0.20616819726851
pyridine,pSERS,25,1485.458456,985.3402197639999,0.19137834523227837
pyridine,pSERS,25,1487.674487,978.266636556,0.17853178222044944
pyridine,pSERS,25,1489.890518,970.819481988,0.16500676419161758
pyridine,pSERS,25,1492.106549,968.0685597240001,0.16001072538554975
pyridine,pSERS,25,1494.322581,963.147164544,0.15107282058865984
pyridine,pSERS,25,1496.538612,963.1654458680001,0.1511060218918468
pyridine,pSERS,25,1498.754643,963.407846768,0.1515462539983202
pyridine,pSERS,25,1500.970674,959.237275312,0.14397194442573386
pyridine,pSERS,25,1503.186706,963.6681618799998,0.15201902068401563
pyridine,pSERS,25,1505.402737,961.2396095720001,0.14760844837082684
pyridine,pSERS,25,1507.618768,958.739766216,0.1430684020819479
pyridine,pSERS,25,1509.8348,957.778827364,0.14132320998485468
pyridine,pSERS,25,1512.050831,955.220102044,0.1366762262586766
pyridine,pSERS,25,1514.266862,957.01100356,0.1399287403659898
pyridine,pSERS,25,1516.482893,954.0795768920001,0.13460488167971246
pyridine,pSERS,25,1518.698925,953.971328472,0.1344082882266391
pyridine,pSERS,25,1520.914956,957.0083912279999,0.13992399602544
pyridine,pSERS,25,1523.130987,953.382694444,0.13333925094959734
pyridine,pSERS,25,1525.347019,951.639335736,0.13017308087200313
pyridine,pSERS,25,1527.56305,952.356661296,0.131475838998339
pyridine,pSERS,25,1529.779081,954.34352208,0.1350842410637195
pyridine,pSERS,25,1531.995112,954.89054268,0.1360777028496388
pyridine,pSERS,25,1534.211144,954.694622028,0.13572188502333696
pyridine,pSERS,25,1536.427175,953.850670236,0.13418915690576677
pyridine,pSERS,25,1538.643206,953.0350852199999,0.13270794660662175
pyridine,pSERS,25,1540.859238,950.0059346959999,0.12720660846800055
pyridine,pSERS,25,1543.075269,949.44776994,0.12619290742030148
pyridine,pSERS,25,1545.2913,950.8790982480001,0.12879238900674028
pyridine,pSERS,25,1547.507331,950.504725816,0.12811247913699542
pyridine,pSERS,25,1549.723363,952.125514664,0.13105604613160612
pyridine,pSERS,25,1551.939394,954.928889036,0.13614734490574287
pyridine,pSERS,25,1554.155425,955.2402577159999,0.1367128316258262
pyridine,pSERS,25,1556.371457,955.2944635319999,0.13681127655965614
pyridine,pSERS,25,1558.587488,956.470406364,0.1389469443316155
pyridine,pSERS,25,1560.803519,955.869913952,0.13785637066024645
pyridine,pSERS,25,1563.01955,955.6827906759999,0.1375165300327413
pyridine,pSERS,25,1565.235582,958.182278792,0.14205593115877868
pyridine,pSERS,25,1567.451613,964.8069439600002,0.15408719961360276
pyridine,pSERS,25,1569.667644,967.3696564119999,0.15874142449902987
pyridine,pSERS,25,1571.883675,969.4898713399999,0.16259201533400694
pyridine,pSERS,25,1574.099707,969.639656804,0.16286404555475226
pyridine,pSERS,25,1576.315738,968.023239044,0.15992841703428834
pyridine,pSERS,25,1578.531769,967.351603904,0.15870863875597377
pyridine,pSERS,25,1580.747801,965.012418224,0.15446036806333518
pyridine,pSERS,25,1582.963832,966.82701008,0.15775590696255834
pyridine,pSERS,25,1585.179863,967.4373909840001,0.15886443944374634
pyridine,pSERS,25,1587.395894,967.3035974280001,0.15862145264381913
pyridine,pSERS,25,1589.611926,970.5668779400002,0.1645480018183973
pyridine,pSERS,25,1591.827957,975.7008241240001,0.17387192736118343
pyridine,pSERS,25,1594.043988,981.237705904,0.18392763725873174
pyridine,pSERS,25,1596.26002,985.490288852,0.19165089055173412
pyridine,pSERS,25,1598.476051,986.190843968,0.19292319133286776
pyridine,pSERS,25,1600.692082,978.631509736,0.17919444019171574
pyridine,pSERS,25,1602.908113,969.5839849880001,0.16276293817095613
pyridine,pSERS,25,1605.124145,964.8591583040002,0.15418202777078877
pyridine,pSERS,25,1607.340176,963.974980568,0.1525762440166178
pyridine,pSERS,25,1609.556207,960.5019861400001,0.14626882662332663
pyridine,pSERS,25,1611.772239,960.160381696,0.14564842775532355
pyridine,pSERS,25,1613.98827,959.0393048359999,0.14361240384783555
pyridine,pSERS,25,1616.204301,958.740886716,0.14307043705820122
pyridine,pSERS,25,1618.420332,958.8739851599998,0.1433121614427659
pyridine,pSERS,25,1620.636364,957.7657824799999,0.14129951874954128
pyridine,pSERS,25,1622.852395,958.0694206479999,0.14185096583700849
pyridine,pSERS,25,1625.068426,960.4614597439999,0.14619522532614096
pyridine,pSERS,25,1627.284457,963.4769701600001,0.15167179122391128
pyridine,pSERS,25,1629.500489,967.480633144,0.15894297292767814
pyridine,pSERS,25,1631.71652,967.190769372,0.15841654196583793
pyridine,pSERS,25,1633.932551,962.654662148,0.1501783710745105
pyridine,pSERS,25,1636.148583,954.28980618,0.13498668588216656
pyridine,pSERS,25,1638.364614,946.7278183919999,0.12125311553222612
pyridine,pSERS,25,1640.580645,940.244905756,0.10947928843079822
pyridine,pSERS,25,1642.796676,937.534103732,0.1045561132888808
pyridine,pSERS,25,1645.012708,930.2069378320001,0.09124901055684306
pyridine,pSERS,25,1647.228739,927.9613012,0.08717063731285066
pyridine,pSERS,25,1649.44477,927.109183644,0.08562307908744397
pyridine,pSERS,25,1651.660802,927.758581732,0.08680247193714116
pyridine,pSERS,25,1653.876833,924.436448828,0.08076903903192854
pyridine,pSERS,25,1656.092864,924.658873364,0.08117299141830446
pyridine,pSERS,25,1658.308895,921.9754383439999,0.07629951837658049
pyridine,pSERS,25,1660.524927,921.5833124079999,0.07558736579460476
pyridine,pSERS,25,1662.740958,918.9930210760001,0.07088305401413471
pyridine,pSERS,25,1664.956989,919.6125470239999,0.07200819510520744
pyridine,pSERS,25,1667.173021,917.9831002959999,0.06904890425499206
pyridine,pSERS,25,1669.389052,918.926150348,0.07076160792441753
pyridine,pSERS,25,1671.605083,918.8848806799999,0.0706866567469379
pyridine,pSERS,25,1673.821114,917.09972828,0.06744458379494661
pyridine,pSERS,25,1676.037146,918.28531348,0.06959776338297582
pyridine,pSERS,25,1678.253177,918.433173576,0.06986629688068742
