label,substrate,n,raman_shift_cm-1,mean_model_input,display_maxabs_intensity
benzenethiol,PICO,25,902.6422287,-0.005725100334966555,-0.04669473786568708
benzenethiol,PICO,25,904.85826,-0.007440551181789487,-0.06068620053484495
benzenethiol,PICO,25,907.0742913,-0.007568988250568509,-0.0617337516532497
benzenethiol,PICO,25,909.2903226,-0.009597169425105675,-0.07827588764180396
benzenethiol,PICO,25,911.5063539,-0.007405575159937144,-0.06040093109388776
benzenethiol,PICO,25,913.7223851,-0.004186664731241763,-0.034147036858524056
benzenethiol,PICO,25,915.9384164,-0.001999357311287895,-0.016307044433829746
benzenethiol,PICO,25,918.1544477,-0.0009259003680199384,-0.007551775941877321
benzenethiol,PICO,25,920.370479,-0.0014462875601020642,-0.011796128372615598
benzenethiol,PICO,25,922.5865103,-0.001700268923304975,-0.013867636727691274
benzenethiol,PICO,25,924.8025415,-0.00021646473556756972,-0.0017655173696710395
benzenethiol,PICO,25,927.0185728,-0.000657728681107983,-0.0053645292753215605
benzenethiol,PICO,25,929.2346041,0.0018006853805854917,0.014686647727634228
benzenethiol,PICO,25,931.4506354,0.0004694368503987789,0.0038287941505557553
benzenethiol,PICO,25,933.6666667,-0.0006552789593115449,-0.005344548993678304
benzenethiol,PICO,25,935.8826979,-0.0009720701444894075,-0.007928343247849579
benzenethiol,PICO,25,938.0987292,-0.00041761127999052406,-0.0034060973796060973
benzenethiol,PICO,25,940.3147605,0.001496585257118568,0.012206363589470904
benzenethiol,PICO,25,942.5307918,0.004360420203302056,0.0355642113613062
benzenethiol,PICO,25,944.7468231,0.006161537317093462,0.05025438036676938
benzenethiol,PICO,25,946.9628543,0.005514013390056789,0.04497308252643828
benzenethiol,PICO,25,949.1788856,0.007354820533655584,0.059986969096538376
benzenethiol,PICO,25,951.3949169,0.008972132091294042,0.0731779936747155
benzenethiol,PICO,25,953.6109482,0.011260821389732882,0.0918448712128939
benzenethiol,PICO,25,955.8269795,0.015028465342475102,0.12257431462020614
benzenethiol,PICO,25,958.0430108,0.015987556444015352,0.13039679893584508
benzenethiol,PICO,25,960.259042,0.016327915370929987,0.13317281506528436
benzenethiol,PICO,25,962.4750733,0.014443711610510945,0.11780497947628189
benzenethiol,PICO,25,964.6911046,0.01865412501618266,0.1521457139230196
benzenethiol,PICO,25,966.9071359,0.020435198955237866,0.16667240792620433
benzenethiol,PICO,25,969.1231672,0.02075236266478896,0.1692592405424896
benzenethiol,PICO,25,971.3391984,0.02182845803909004,0.17803602845563293
benzenethiol,PICO,25,973.5552297,0.02347143107210286,0.19143635170033893
benzenethiol,PICO,25,975.771261,0.02475613409653306,0.20191457346959532
benzenethiol,PICO,25,977.9872923,0.026477983053773642,0.21595822004319296
benzenethiol,PICO,25,980.2033236,0.03431814244017005,0.2799036822977204
benzenethiol,PICO,25,982.4193548,0.05152359732426703,0.4202338352499668
benzenethiol,PICO,25,984.6353861,0.06842952266335488,0.5581209823562185
benzenethiol,PICO,25,986.8514174,0.07344611637294292,0.5990370387643786
benzenethiol,PICO,25,989.0674487,0.06403484612703324,0.5222773714390967
benzenethiol,PICO,25,991.28348,0.039817447476089,0.3247568013823466
benzenethiol,PICO,25,993.4995112,0.008826942425221205,0.07199380597469025
benzenethiol,PICO,25,995.7155425,-0.02008672335650772,-0.1638301910595566
benzenethiol,PICO,25,997.9315738,-0.01951495566871017,-0.15916677195077472
benzenethiol,PICO,25,1000.147605,-0.0023467647074721753,-0.019140548887602894
benzenethiol,PICO,25,1002.363636,0.025061024711467327,0.20440130496932318
benzenethiol,PICO,25,1004.579668,0.04901291564805433,0.3997563561010148
benzenethiol,PICO,25,1006.795699,0.06697616133838892,0.5462671593447813
benzenethiol,PICO,25,1009.01173,0.08196321114897728,0.6685036829583901
benzenethiol,PICO,25,1011.227761,0.07918377548456192,0.6458342078102003
benzenethiol,PICO,25,1013.443793,0.06093728811480105,0.49701324488369975
benzenethiol,PICO,25,1015.659824,0.022646462796255946,0.18470779235039972
benzenethiol,PICO,25,1017.875855,-0.033002343280240896,-0.26917183599600103
benzenethiol,PICO,25,1020.091887,-0.08806773757562042,-0.7182930743416812
benzenethiol,PICO,25,1022.307918,-0.12219769343733787,-0.9966618799671073
benzenethiol,PICO,25,1024.523949,-0.12209363549947738,-0.9958131685302853
benzenethiol,PICO,25,1026.73998,-0.08874011509120465,-0.7237770816079349
benzenethiol,PICO,25,1028.956012,-0.03791248643305153,-0.30921966642495546
benzenethiol,PICO,25,1031.172043,0.003495619734749198,0.028510774945779173
benzenethiol,PICO,25,1033.388074,0.016021352745592594,0.13067244640936454
benzenethiol,PICO,25,1035.604106,0.015070022723484726,0.12291326256855512
benzenethiol,PICO,25,1037.820137,0.008678934957133606,0.07078663587807135
benzenethiol,PICO,25,1040.036168,-0.005682122725993395,-0.046344206334765464
benzenethiol,PICO,25,1042.252199,-0.024391021113842726,-0.19893665971776867
benzenethiol,PICO,25,1044.468231,-0.04653301533311605,-0.37952993414089137
benzenethiol,PICO,25,1046.684262,-0.05626863094046712,-0.4589350086633112
benzenethiol,PICO,25,1048.900293,-0.056261660903692244,-0.4588781600456321
benzenethiol,PICO,25,1051.116325,-0.04539917703717947,-0.37028218669313495
benzenethiol,PICO,25,1053.332356,-0.025714711230248214,-0.20973286579007958
benzenethiol,PICO,25,1055.548387,0.01459967321716249,0.11907702466564324
benzenethiol,PICO,25,1057.764418,0.06203867482021451,0.5059963125137861
benzenethiol,PICO,25,1059.98045,0.09234235849231481,0.7531574944394634
benzenethiol,PICO,25,1062.196481,0.1058931229263544,0.8636794689213046
benzenethiol,PICO,25,1064.412512,0.10137298747897149,0.8268125971664398
benzenethiol,PICO,25,1066.628543,0.07961830236017704,0.6493782712091456
benzenethiol,PICO,25,1068.844575,0.04329732796177268,0.3531392047597135
benzenethiol,PICO,25,1071.060606,-0.0039545688778162,-0.03225402985404806
benzenethiol,PICO,25,1073.276637,-0.046673161729704586,-0.3806729882130713
benzenethiol,PICO,25,1075.492669,-0.0851194340735674,-0.6942462889367129
benzenethiol,PICO,25,1077.7087,-0.11277490615844726,-0.9198082780721987
benzenethiol,PICO,25,1079.924731,-0.12260697022080422,-1.0
benzenethiol,PICO,25,1082.140762,-0.11518867209553718,-0.9394952985796212
benzenethiol,PICO,25,1084.356794,-0.09286143749952316,-0.7573911771271078
benzenethiol,PICO,25,1086.572825,-0.058431080728769305,-0.476572258685947
benzenethiol,PICO,25,1088.788856,-0.023653843918000347,-0.1929241369834185
benzenethiol,PICO,25,1091.004888,-0.008326348070986568,-0.06791088676273101
benzenethiol,PICO,25,1093.220919,-0.0029272036347538235,-0.023874691866883187
benzenethiol,PICO,25,1095.43695,0.002430090889683925,0.01982016915765513
benzenethiol,PICO,25,1097.652981,0.0038593149883672595,0.03147712549634803
benzenethiol,PICO,25,1099.869013,0.008393833059817552,0.06846130399194277
benzenethiol,PICO,25,1102.085044,0.012714151036925614,0.10369843585587803
benzenethiol,PICO,25,1104.301075,0.01200737894512713,0.09793390150252397
benzenethiol,PICO,25,1106.517107,0.013263813583180309,0.10818156226594103
benzenethiol,PICO,25,1108.733138,0.01041946371551603,0.08498263758374834
benzenethiol,PICO,25,1110.949169,0.00819774214643985,0.06686195843251365
benzenethiol,PICO,25,1113.1652,0.003970351824536919,0.03238275782679133
benzenethiol,PICO,25,1115.381232,-0.003856191383674741,-0.031451648929339694
benzenethiol,PICO,25,1117.597263,-0.010832810290157795,-0.08835395141604813
benzenethiol,PICO,25,1119.813294,-0.016629135622642933,-0.13562961055717584
benzenethiol,PICO,25,1122.029326,-0.018782879947684704,-0.15319585757529455
benzenethiol,PICO,25,1124.245357,-0.01580713310278952,-0.12892524033766012
benzenethiol,PICO,25,1126.461388,-0.009014028779347427,-0.07351970905988432
benzenethiol,PICO,25,1128.677419,-0.0031947717582806946,-0.02605701578407162
benzenethiol,PICO,25,1130.893451,0.00028869279194623234,0.0023546197367598463
benzenethiol,PICO,25,1133.109482,-7.378302980214358e-05,-0.0006017849529212485
benzenethiol,PICO,25,1135.325513,-0.0010650971910217777,-0.008687085155955104
benzenethiol,PICO,25,1137.541544,0.002724023003829643,0.022217521556269767
benzenethiol,PICO,25,1139.757576,0.010250964295119047,0.08360833219072272
benzenethiol,PICO,25,1141.973607,0.015785036962479352,0.1287450210542835
benzenethiol,PICO,25,1144.189638,0.02200816648080945,0.17950175623110745
benzenethiol,PICO,25,1146.40567,0.024450246719643475,0.19941971223667596
benzenethiol,PICO,25,1148.621701,0.026228082152083516,0.21391999251632332
benzenethiol,PICO,25,1150.837732,0.027918823566287755,0.22770992151595007
benzenethiol,PICO,25,1153.053763,0.028598519652150572,0.23325362008903075
benzenethiol,PICO,25,1155.269795,0.030008149491623046,0.24475076284473096
benzenethiol,PICO,25,1157.485826,0.029284783070906997,0.23885088276928884
benzenethiol,PICO,25,1159.701857,0.0271623476408422,0.22153999558039184
benzenethiol,PICO,25,1161.917889,0.023531839642673733,0.19192905264924978
benzenethiol,PICO,25,1164.13392,0.018152274396270512,0.1480525484283633
benzenethiol,PICO,25,1166.349951,0.011439845734275877,0.0933050193938708
benzenethiol,PICO,25,1168.565982,0.007709404393099248,0.0628790058119477
benzenethiol,PICO,25,1170.782014,0.004914959741872735,0.04008711521882753
benzenethiol,PICO,25,1172.998045,-0.0013409524408052676,-0.01093700006117378
benzenethiol,PICO,25,1175.214076,-0.008020952222286723,-0.06542003450408818
benzenethiol,PICO,25,1177.430108,-0.013707293564220891,-0.11179864847435082
benzenethiol,PICO,25,1179.646139,-0.017904511513188483,-0.1460317588873133
benzenethiol,PICO,25,1181.86217,-0.016218743957579135,-0.13228239739038183
benzenethiol,PICO,25,1184.078201,-0.008844751841388642,-0.07213906212232496
benzenethiol,PICO,25,1186.294233,-0.005573465861380101,-0.04545798539302281
benzenethiol,PICO,25,1188.510264,-0.0027514808089472353,-0.022441471345324527
benzenethiol,PICO,25,1190.726295,-0.00012538822600618004,-0.0010226843203152889
benzenethiol,PICO,25,1192.942326,0.00489895754493773,0.03995659900995143
benzenethiol,PICO,25,1195.158358,0.012217734921723605,0.09964959495957329
benzenethiol,PICO,25,1197.374389,0.01477997584734112,0.12054759872724774
benzenethiol,PICO,25,1199.59042,0.016246831067837773,0.1325114798822504
benzenethiol,PICO,25,1201.806452,0.018684263611212372,0.15239152861834593
benzenethiol,PICO,25,1204.022483,0.020626435255398975,0.16823215856531326
benzenethiol,PICO,25,1206.238514,0.021174253131030128,0.1727002395777107
benzenethiol,PICO,25,1208.454545,0.020802705269306897,0.169669842031355
benzenethiol,PICO,25,1210.670577,0.021191944160382264,0.17284453014553303
benzenethiol,PICO,25,1212.886608,0.016074756067246197,0.1311080115453224
benzenethiol,PICO,25,1215.102639,0.01422079703770578,0.11598685631082305
benzenethiol,PICO,25,1217.318671,0.008989522497868165,0.07331983232012695
benzenethiol,PICO,25,1219.534702,0.005428009841707535,0.04427162527491034
benzenethiol,PICO,25,1221.750733,0.00018831102177500726,0.0015358916498456484
benzenethiol,PICO,25,1223.966764,-0.0008662409253884106,-0.007065184987675562
benzenethiol,PICO,25,1226.182796,0.001467165434733033,0.011966411306720971
benzenethiol,PICO,25,1228.398827,0.0025836547184735536,0.021072657727538833
benzenethiol,PICO,25,1230.614858,0.0028836733754724264,0.023519652840937082
benzenethiol,PICO,25,1232.83089,0.009878430608659982,0.08056989411670323
benzenethiol,PICO,25,1235.046921,0.01586905403994024,0.12943027636488763
benzenethiol,PICO,25,1237.262952,0.01936546195182018,0.15794747979617071
benzenethiol,PICO,25,1239.478983,0.02371471200371161,0.1934205858035928
benzenethiol,PICO,25,1241.695015,0.026248703803867103,0.21408818566020782
benzenethiol,PICO,25,1243.911046,0.021848792575183323,0.1782018798428474
benzenethiol,PICO,25,1246.127077,0.012624207101762295,0.10296484024543812
benzenethiol,PICO,25,1248.343109,0.009277165969833731,0.07566589365291698
benzenethiol,PICO,25,1250.55914,-2.042987383902073e-05,-0.00016662897551606036
benzenethiol,PICO,25,1252.775171,-0.003673135656863451,-0.02995862021750037
benzenethiol,PICO,25,1254.991202,-0.006016125120222569,-0.049068377673700474
benzenethiol,PICO,25,1257.207234,0.0016696161357685924,0.013617628204675172
benzenethiol,PICO,25,1259.423265,0.0011978656449355184,0.009769963671545503
benzenethiol,PICO,25,1261.639296,0.0023768981592729686,0.019386321634017926
benzenethiol,PICO,25,1263.855327,0.00419667184818536,0.03422865633680963
benzenethiol,PICO,25,1266.071359,0.004530749937985092,0.03695344505965375
benzenethiol,PICO,25,1268.28739,0.004182525724172592,0.03411327852437945
benzenethiol,PICO,25,1270.503421,0.0057741533871740105,0.04709482158131202
benzenethiol,PICO,25,1272.719453,0.004881517912726849,0.039814358873200034
benzenethiol,PICO,25,1274.935484,0.0010990632241009734,0.008964116983901147
benzenethiol,PICO,25,1277.151515,-0.001300333810504526,-0.010605708697986263
benzenethiol,PICO,25,1279.367546,0.0055937787564471365,0.04562366027292934
benzenethiol,PICO,25,1281.583578,0.013552163979038596,0.11053338937119446
benzenethiol,PICO,25,1283.799609,0.01351538608316332,0.11023342358777251
benzenethiol,PICO,25,1286.01564,0.013773512840270997,0.11233874236893815
benzenethiol,PICO,25,1288.231672,0.012456445237621665,0.10159655046681863
benzenethiol,PICO,25,1290.447703,0.013259829597081989,0.10814906830502555
benzenethiol,PICO,25,1292.663734,0.014899749852484092,0.12152449265854112
benzenethiol,PICO,25,1294.879765,0.01399079754948616,0.11411094756105614
benzenethiol,PICO,25,1297.095797,0.01001735805068165,0.08170300622094553
benzenethiol,PICO,25,1299.311828,0.009757585730403662,0.0795842659910046
benzenethiol,PICO,25,1301.527859,0.010960648497566582,0.08939661813539174
benzenethiol,PICO,25,1303.743891,0.008461000584065913,0.0690091319345744
benzenethiol,PICO,25,1305.959922,0.0036358227115124465,0.029654290493963387
benzenethiol,PICO,25,1308.175953,0.005310112121514976,0.04331003459225799
benzenethiol,PICO,25,1310.391984,0.008129757223650813,0.06630746367037571
benzenethiol,PICO,25,1312.608016,0.008021093648858368,0.06542118799945136
benzenethiol,PICO,25,1314.824047,0.0031460035406053067,0.02565925521966357
benzenethiol,PICO,25,1317.040078,-0.0009174269833602012,-0.007482665803648821
benzenethiol,PICO,25,1319.256109,0.0037948919087648393,0.030951681637109027
benzenethiol,PICO,25,1321.472141,0.007743566748686135,0.06315763887436955
benzenethiol,PICO,25,1323.688172,0.011497319210320711,0.09377378129167586
benzenethiol,PICO,25,1325.904203,0.011139863400021568,0.09085832053397672
benzenethiol,PICO,25,1328.120235,0.011077061160467565,0.09034609647819179
benzenethiol,PICO,25,1330.336266,0.01580812306783628,0.12893331463429247
benzenethiol,PICO,25,1332.552297,0.020769698871299626,0.1694006371244249
benzenethiol,PICO,25,1334.768328,0.02586655064718798,0.21097128981007057
benzenethiol,PICO,25,1336.98436,0.03132002096623182,0.25545057438273905
benzenethiol,PICO,25,1339.200391,0.03673040844500065,0.2995784691429244
benzenethiol,PICO,25,1341.416422,0.040111888153478506,0.32715830169557714
benzenethiol,PICO,25,1343.632454,0.03374341362155974,0.2752161117821512
benzenethiol,PICO,25,1345.848485,0.024890337837859988,0.20300915839478548
benzenethiol,PICO,25,1348.064516,0.020365454682032578,0.16610356365022486
benzenethiol,PICO,25,1350.280547,0.01749019923619926,0.1426525686484298
benzenethiol,PICO,25,1352.496579,0.0181836755014956,0.14830866033756826
benzenethiol,PICO,25,1354.71261,0.019591349157271908,0.1597898481790198
benzenethiol,PICO,25,1356.928641,0.023767661172896623,0.19385244680700603
benzenethiol,PICO,25,1359.144673,0.029677642150782047,0.24205509766153802
benzenethiol,PICO,25,1361.360704,0.04117601801874116,0.3358374972041706
benzenethiol,PICO,25,1363.576735,0.05270064016804099,0.4298339651745071
benzenethiol,PICO,25,1365.792766,0.06092601681593805,0.49692131455671507
benzenethiol,PICO,25,1368.008798,0.06902821213006974,0.5630039793476348
benzenethiol,PICO,25,1370.224829,0.07096068382263183,0.578765495100629
benzenethiol,PICO,25,1372.44086,0.06406123645603656,0.5224926147401571
benzenethiol,PICO,25,1374.656891,0.050369447991251946,0.4108204280763244
benzenethiol,PICO,25,1376.872923,0.033109253644943236,0.2700438122344629
benzenethiol,PICO,25,1379.088954,0.01424261094070971,0.11616477362632842
benzenethiol,PICO,25,1381.304985,-0.009176796232350171,-0.07484726370632583
benzenethiol,PICO,25,1383.521017,-0.03388645411469042,-0.27638277052001153
benzenethiol,PICO,25,1385.737048,-0.05362677952740341,-0.4373876903639847
benzenethiol,PICO,25,1387.953079,-0.06886996276676655,-0.5617132748875361
benzenethiol,PICO,25,1390.16911,-0.07680207066237926,-0.6264086823454293
benzenethiol,PICO,25,1392.385142,-0.07749741263687611,-0.6320799910258788
benzenethiol,PICO,25,1394.601173,-0.0722739202156663,-0.5894764391087016
benzenethiol,PICO,25,1396.817204,-0.06335340090095996,-0.5167194066280746
benzenethiol,PICO,25,1399.033236,-0.055505385473370555,-0.45270986937700447
benzenethiol,PICO,25,1401.249267,-0.04639736885204911,-0.3784235820238571
benzenethiol,PICO,25,1403.465298,-0.037417253062594684,-0.3051804721640992
benzenethiol,PICO,25,1405.681329,-0.028352272436022757,-0.23124519254462322
benzenethiol,PICO,25,1407.897361,-0.02011052574031055,-0.16402432670910377
benzenethiol,PICO,25,1410.113392,-0.015110640884377063,-0.12324455010318049
benzenethiol,PICO,25,1412.329423,-0.011206151004880666,-0.09139897172811128
benzenethiol,PICO,25,1414.545455,-0.0028776363935321568,-0.02347041435205348
benzenethiol,PICO,25,1416.761486,0.006709872241772246,0.054726678505213566
benzenethiol,PICO,25,1418.977517,0.014680252859834582,0.11973424376604981
benzenethiol,PICO,25,1421.193548,0.023005054034292698,0.1876325138192604
benzenethiol,PICO,25,1423.40958,0.027889951505931095,0.2274744368587184
benzenethiol,PICO,25,1425.625611,0.029170390209183095,0.23791787821401852
benzenethiol,PICO,25,1427.841642,0.02756713204085827,0.2248414750907907
benzenethiol,PICO,25,1430.057674,0.021224889256991446,0.17311323506948514
benzenethiol,PICO,25,1432.273705,0.01724070096403011,0.14061762502556865
benzenethiol,PICO,25,1434.489736,0.015470981039106846,0.12618353598694257
benzenethiol,PICO,25,1436.705767,0.011405755563173444,0.09302697507843719
benzenethiol,PICO,25,1438.921799,0.00542384909465909,0.044237689626382755
benzenethiol,PICO,25,1441.13783,-0.001089510836172849,-0.008886206340559082
benzenethiol,PICO,25,1443.353861,-0.004756336184218526,-0.03879335877603687
benzenethiol,PICO,25,1445.569892,-0.0036728309746831655,-0.029956135186023473
benzenethiol,PICO,25,1447.785924,-0.005487836208194494,-0.04475957768397172
benzenethiol,PICO,25,1450.001955,-0.0031654265418183058,-0.02581767199791052
benzenethiol,PICO,25,1452.217986,0.0016580127540510147,0.013522989362391727
benzenethiol,PICO,25,1454.434018,0.004106750804930925,0.033495247436055496
benzenethiol,PICO,25,1456.650049,0.0035986294143367558,0.029350936638071597
benzenethiol,PICO,25,1458.86608,0.004106228975579143,0.0334909913211638
benzenethiol,PICO,25,1461.082111,0.0027311373595148326,0.022275547259640278
benzenethiol,PICO,25,1463.298143,-0.0013362048752605916,-0.010898278236989347
benzenethiol,PICO,25,1465.514174,-0.002003132840618491,-0.016337838191507605
benzenethiol,PICO,25,1467.730205,-0.0011735955625772475,-0.009572013405630256
benzenethiol,PICO,25,1469.946237,-0.002248574150726199,-0.01833969265105171
benzenethiol,PICO,25,1472.162268,-0.001642504627816379,-0.013396502864872812
benzenethiol,PICO,25,1474.378299,-0.0032210606802254914,-0.026271431994646377
benzenethiol,PICO,25,1476.59433,-8.85748816654086e-05,-0.0007224294141343934
benzenethiol,PICO,25,1478.810362,-0.0004363313410431147,-0.003558780877280638
benzenethiol,PICO,25,1481.026393,0.0019053512456594034,0.015540317505832138
benzenethiol,PICO,25,1483.242424,-0.0017453037155792117,-0.014234946940097087
benzenethiol,PICO,25,1485.458456,0.0020031934650614858,0.01633833265314291
benzenethiol,PICO,25,1487.674487,0.002536753974854946,0.020690128548862093
benzenethiol,PICO,25,1489.890518,0.0033945947885513305,0.02768680102312265
benzenethiol,PICO,25,1492.106549,0.0038609208865091203,0.03149022343147332
benzenethiol,PICO,25,1494.322581,0.00306743860244751,0.025018468337675473
benzenethiol,PICO,25,1496.538612,0.006510958699509501,0.053104311180545816
benzenethiol,PICO,25,1498.754643,0.007350372867658734,0.05995069329599588
benzenethiol,PICO,25,1500.970674,0.009262829672079533,0.07554896475622881
benzenethiol,PICO,25,1503.186706,0.005276551702991128,0.043036311014688064
benzenethiol,PICO,25,1505.402737,0.008266325297299773,0.06742133242843257
benzenethiol,PICO,25,1507.618768,0.007825478939339518,0.06382572642686242
benzenethiol,PICO,25,1509.8348,0.008353030504658819,0.0681285125112851
benzenethiol,PICO,25,1512.050831,0.01224397479891195,0.0998636111540938
benzenethiol,PICO,25,1514.266862,0.02077664842363447,0.1694573186680788
benzenethiol,PICO,25,1516.482893,0.02621075440198183,0.21377866490607017
benzenethiol,PICO,25,1518.698925,0.04225573346018791,0.3446438109031575
benzenethiol,PICO,25,1520.914956,0.039758979608304795,0.32427992908317055
benzenethiol,PICO,25,1523.130987,0.041019967515021565,0.3345647269575968
benzenethiol,PICO,25,1525.347019,0.04065946770831943,0.3316244389294944
benzenethiol,PICO,25,1527.56305,0.038801147439517084,0.3164677128032744
benzenethiol,PICO,25,1529.779081,0.036298954407684506,0.2960594682530147
benzenethiol,PICO,25,1531.995112,0.028689200985245408,0.23399323002255676
benzenethiol,PICO,25,1534.211144,0.02215233663097024,0.1806776286134129
benzenethiol,PICO,25,1536.427175,0.01061237747198902,0.08655606979666063
benzenethiol,PICO,25,1538.643206,0.006242425725795329,0.05091411780711388
benzenethiol,PICO,25,1540.859238,0.0061335627851076425,0.050026216079409214
benzenethiol,PICO,25,1543.075269,0.014047980617251597,0.11457734084736322
benzenethiol,PICO,25,1545.2913,0.02258392412215471,0.1841977179721763
benzenethiol,PICO,25,1547.507331,0.023050436452031135,0.18800265931471397
benzenethiol,PICO,25,1549.723363,0.016369977430440486,0.13351587924372993
benzenethiol,PICO,25,1551.939394,0.011223412671824917,0.09153976035467276
benzenethiol,PICO,25,1554.155425,0.009097152724862098,0.07419767985848551
benzenethiol,PICO,25,1556.371457,0.01997646110248752,0.16293087633200376
benzenethiol,PICO,25,1558.587488,0.03803682440891862,0.3102337847547957
benzenethiol,PICO,25,1560.803519,0.0478234930941835,0.39005525548880016
benzenethiol,PICO,25,1563.01955,0.05384815275203437,0.4391932420730946
benzenethiol,PICO,25,1565.235582,0.0519216151162982,0.42348012533701795
benzenethiol,PICO,25,1567.451613,0.040085165067575874,0.3269403443816128
benzenethiol,PICO,25,1569.667644,0.02732249290216714,0.22284616325614903
benzenethiol,PICO,25,1571.883675,0.010800098648760468,0.0880871505862224
benzenethiol,PICO,25,1574.099707,-0.01130729061551392,-0.09222388087031674
benzenethiol,PICO,25,1576.315738,-0.03963844039011746,-0.32329679396474903
benzenethiol,PICO,25,1578.531769,-0.062342339754104616,-0.5084730471834645
benzenethiol,PICO,25,1580.747801,-0.07211315482854844,-0.588165213598208
benzenethiol,PICO,25,1582.963832,-0.06636651255190372,-0.5412947765725191
benzenethiol,PICO,25,1585.179863,-0.04081717377528548,-0.332910712186896
benzenethiol,PICO,25,1587.395894,-0.010716956495307385,-0.08740903128106911
benzenethiol,PICO,25,1589.611926,0.008281271778978408,0.06754323807255473
benzenethiol,PICO,25,1591.827957,0.015573256220668553,0.12701770700819462
benzenethiol,PICO,25,1594.043988,0.010138847474008799,0.08269389134850685
benzenethiol,PICO,25,1596.26002,0.0026502004731446503,0.02161541442849355
benzenethiol,PICO,25,1598.476051,-0.009633802603930234,-0.07857467309224439
benzenethiol,PICO,25,1600.692082,-0.018507964628515765,-0.15095360887871687
benzenethiol,PICO,25,1602.908113,-0.0213504247792298,-0.17413712075895513
benzenethiol,PICO,25,1605.124145,-0.028331158773507923,-0.23107298649078462
benzenethiol,PICO,25,1607.340176,-0.031157264346256854,-0.2541231080920228
benzenethiol,PICO,25,1609.556207,-0.031338601727038624,-0.2556021217276685
benzenethiol,PICO,25,1611.772239,-0.02548224852871499,-0.2078368667199241
benzenethiol,PICO,25,1613.98827,-0.02096119513735175,-0.17096250808255442
benzenethiol,PICO,25,1616.204301,-0.018228848509024828,-0.14867709785337896
benzenethiol,PICO,25,1618.420332,-0.01544496817048639,-0.12597137130679747
benzenethiol,PICO,25,1620.636364,-0.016791925546713174,-0.13695734848086055
benzenethiol,PICO,25,1622.852395,-0.025074347872287035,-0.20450997057614564
benzenethiol,PICO,25,1625.068426,-0.021022987270262094,-0.17146649356395943
benzenethiol,PICO,25,1627.284457,-0.021107889777049423,-0.172158970562897
benzenethiol,PICO,25,1629.500489,-0.02048091758042574,-0.16704529557774273
benzenethiol,PICO,25,1631.71652,-0.01313382867258042,-0.10712138672807563
benzenethiol,PICO,25,1633.932551,-0.0129680284881033,-0.10576909668960123
benzenethiol,PICO,25,1636.148583,-0.011088324831798673,-0.0904379645939345
benzenethiol,PICO,25,1638.364614,-0.011923232050612569,-0.0972475873854471
benzenethiol,PICO,25,1640.580645,-0.008021209333091974,-0.06542213153662056
benzenethiol,PICO,25,1642.796676,-0.005719945449382067,-0.0466526938809511
benzenethiol,PICO,25,1645.012708,-0.007930838279426098,-0.06468505228653286
benzenethiol,PICO,25,1647.228739,-0.013418235352728515,-0.10944104832346375
benzenethiol,PICO,25,1649.44477,-0.01060549631714821,-0.08649994611275898
benzenethiol,PICO,25,1651.660802,-0.008993460200726985,-0.07335194878831575
benzenethiol,PICO,25,1653.876833,-0.011482785106636584,-0.09365523906150777
benzenethiol,PICO,25,1656.092864,-0.013466812429833226,-0.10983724991801606
benzenethiol,PICO,25,1658.308895,-0.010892915297299624,-0.08884417645817734
benzenethiol,PICO,25,1660.524927,-0.01609022082237061,-0.13123414430185787
benzenethiol,PICO,25,1662.740958,-0.013030450756195933,-0.10627822164375528
benzenethiol,PICO,25,1664.956989,-0.01134731924161315,-0.09255036007477911
benzenethiol,PICO,25,1667.173021,-0.013761757661050068,-0.11224286544448794
benzenethiol,PICO,25,1669.389052,-0.0051276438683271405,-0.04182179739938693
benzenethiol,PICO,25,1671.605083,-0.005602546425070614,-0.04569517063329212
benzenethiol,PICO,25,1673.821114,-0.0029005108959972857,-0.02365698206858651
benzenethiol,PICO,25,1676.037146,-0.0038425769470632077,-0.0313406076354637
benzenethiol,PICO,25,1678.253177,-0.003657410292944405,-0.029830361898330375
benzenethiol,PICO,25,1680.469208,-0.0036170503008179367,-0.029501180025115634
benzenethiol,PICO,25,1682.685239,-0.0015683691017329693,-0.0127918429018226
benzenethiol,PICO,25,1684.901271,-0.00541493134573102,-0.04416495518957211
benzenethiol,PICO,25,1687.117302,-0.008301590624178061,-0.06770896148259464
benzenethiol,PICO,25,1689.333333,-0.005692656736937351,-0.04643012323594151
benzenethiol,PICO,25,1691.549365,-0.004100289009511471,-0.03344254410762468
benzenethiol,PICO,25,1693.765396,-0.0007628363487310707,-0.006221802458353473
benzenethiol,PICO,25,1695.981427,0.0040532127395272255,0.033058583310783644
benzenethiol,PICO,25,1698.197458,0.00408378904685378,0.03330796805026044
benzenethiol,PICO,25,1700.41349,0.00245748721761629,0.020043617529986874
benzenethiol,PICO,25,1702.629521,0.003174686850106809,0.02589320039790137
benzenethiol,PICO,25,1704.845552,0.000867960131727159,0.007079207080674453
benzenethiol,PICO,25,1707.061584,0.0007362453942187131,0.006004922826922489
benzenethiol,PICO,25,1709.277615,0.0013765897508710623,0.01122766306346162
benzenethiol,PICO,25,1711.493646,0.0022906312497798353,0.018682716371301016
benzenethiol,PICO,25,1713.709677,0.0051549663860350845,0.042044643764962544
