outer_run_id,experiment_id,task_id,domain,station,held_instrument,outer_repeat,outer_fold,selection_kind,fixed_family_model_id,margin_status,selected_candidate_id,runner_up_candidate_id,supported_candidate_count,mean_ba_margin,worst_ba_margin,macro_f1_margin
P03OUTER-ca8ec2fc7526a385e7d33052,EXP-C12-CORAL,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,5,0,source_covariance,,complete,CORAL-C-PCA-LDA-002,CORAL-C-PCA-LDA-003,46,0.0,0.0,0.0
P03OUTER-ca935099c14748c586bf26b9,EXP-C09-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,5,3,standard,,complete,C-LOGREG-EN-021,C-PLS-DA-002,115,0.004761904761904745,0.09523809523809523,0.05160074130662362
P03OUTER-cacef3cd6211fa4b386b057c,EXP-C12-CORAL,T3-ZS,pills:Agilent-1,pills,Agilent-1,3,1,source_covariance,,unavailable,,,0,,,
P03OUTER-cae9bf5fc7dc98df16595d72,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,5,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-019,C-RBF-SVM-025,36,0.0,0.0,0.0
P03OUTER-cb094e25874d8815c9960d6c,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,2,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-cb11346655f81ab32135a26a,EXP-C09-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,5,2,standard,,complete,C-NEAREST-CENTROID-000,C-NEAREST-CENTROID-001,110,0.0,0.0,0.0
P03OUTER-cb240fd096618cbc95922e53,EXP-C03-T1,T1-CWA,cwa:within,cwa,not_applicable,4,3,standard,,complete,C-PCA-LDA-004,C-PCA-LDA-008,10,0.0,0.0,0.0
P03OUTER-cb26117752bbcc7b460607ca,EXP-C12-CORAL,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,5,3,source_covariance,,complete,CORAL-C-PCA-LDA-001,CORAL-C-PCA-LDA-003,42,0.0023809523809523725,-0.09047619047619049,0.08996003996003987
P03OUTER-cb2e5837c878f45b0e7d9e27,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-cb440da095d13d4d0d44b9cc,EXP-C08-T1,T1-PILLS,pills:within,pills,not_applicable,3,3,standard,,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-cb49efa7fc09bea82bde486b,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,5,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-018,36,0.0,0.0,0.0
P03OUTER-cb775e95714f97eb4656fc25,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,3,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-cb84b6211b825d3eac9e5657,EXP-C07-T1,T1-CWA,cwa:within,cwa,not_applicable,1,0,standard,,complete,C-RANDOM-FOREST-008,C-RANDOM-FOREST-012,16,0.0,0.0,0.0
P03OUTER-cb8d23fb2a5fa20237dc21a6,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,2,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-cba0f32970069d840a9a2681,EXP-C09-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,2,3,standard,,complete,C-PCA-LDA-008,C-EXTRA-TREES-006,124,0.0,0.0,0.06666666666666665
P03OUTER-cba349b78c13be8f62e1c297,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,4,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-003,C-PCA-LDA-002,6,0.023809523809523836,0.028571428571428525,-0.009508547008546975
P03OUTER-cbb8a7a9e760110570473c07,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,2,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-cbb8f99a0e67eb5ca8b20469,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,1,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-cbf9c10ba15cbd7946a63144,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,5,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-cc5c6f252e57159396ac264f,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,3,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-025,C-RBF-SVM-019,36,0.05555555555555558,0.0,0.07777777777777772
P03OUTER-cc8d57649c14208eb2e990be,EXP-C09-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,5,2,standard,,complete,C-RANDOM-FOREST-004,C-RANDOM-FOREST-013,119,0.0,0.0,0.0
P03OUTER-cc8dc7a37ef43924e18018ab,EXP-C12-CORAL,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,1,3,source_covariance,,unavailable,,,0,,,
P03OUTER-cca623ba95dc3a53ef764529,EXP-C07-T1,T1-SURF,surfaces:within,surfaces,not_applicable,5,1,standard,,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-002,16,0.0,0.0,0.0
P03OUTER-ccbb98333b3a9a90c12c8ea8,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,5,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-009,C-EXTRA-TREES-013,16,0.0,0.0,0.0
P03OUTER-ccce0a47a93ff4bab3a92143,EXP-C12-CORAL,T3-ZS,pills:Pendar-1,pills,Pendar-1,1,0,source_covariance,,unavailable,,,0,,,
P03OUTER-cce57a14a23efdf9c4ec858c,EXP-C12-CORAL,T3-ZS,pills:Pendar-1,pills,Pendar-1,1,1,source_covariance,,unavailable,,,0,,,
P03OUTER-ccf49804718381b61b113bc1,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,2,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-002,C-EXTRA-TREES-015,16,0.030864197530864224,-0.07407407407407407,0.02874779541446215
P03OUTER-ccf71820bc4faa8ce756f0e0,EXP-C08-T1,T1-PILLS,pills:within,pills,not_applicable,2,1,standard,,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-ccfc4c91f911c21cc213f04e,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,2,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-cd2171875a6bbfdd30792ae2,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,5,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-cd904dbcbdcb90dabbcb0f0f,EXP-C09-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,4,2,standard,,complete,C-LOGREG-EN-016,C-LOGREG-EN-017,111,0.08333333333333337,0.25,0.05890652557319226
P03OUTER-cd96c7366332e08f5cdc8890,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,5,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-024,C-RBF-SVM-030,36,0.0,0.0,0.0
P03OUTER-ce3321f06b9fcb31efdba351,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,2,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-025,C-RBF-SVM-031,36,0.0,0.0,0.0
P03OUTER-ce5e850d9acef929e0bece78,EXP-C09-CONTROL-META,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,5,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-014,CTRL-META-C-LOGREG-EN-021,26,0.0,0.0,0.015594541910331411
P03OUTER-ce76d29892af80e4284f52d7,EXP-C09-T3,T3-ZS,pills:Mira-3,pills,Mira-3,4,0,standard,,complete,C-SPECTRAL-MATCH-000,C-PLS-DA-000,125,0.0,0.0,0.0
P03OUTER-cea1f7bab58423081e70b5b2,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-009,C-RANDOM-FOREST-008,16,0.0,0.0,0.002450980392156854
P03OUTER-ceb32078354df6c28d51d73d,EXP-C12-CORAL,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,4,0,source_covariance,,unavailable,,,0,,,
P03OUTER-cef76cab71984f112d947bac,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,2,0,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-015,C-EXTRA-TREES-014,16,0.01851851851851849,0.0,0.028218694885361606
P03OUTER-cf0dcf9aa0d2608f0e812f5b,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,4,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-020,C-RBF-SVM-026,36,0.0,0.0,0.0
P03OUTER-cf19ac5397e3b0878ef8eca7,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,5,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-006,C-PCA-LDA-007,10,0.0,0.0,0.0
P03OUTER-cf1c8ab5a0ff281c55eb675f,EXP-C01-T1,T1-CWA,cwa:within,cwa,not_applicable,1,3,standard,,complete,C-SPECTRAL-MATCH-001,C-SPECTRAL-MATCH-002,3,0.0,0.0,0.0
P03OUTER-cf26954a47a3bc810a99b96a,EXP-C02-T1,T1-PILLS,pills:within,pills,not_applicable,5,1,standard,,complete,C-NEAREST-CENTROID-000,C-NEAREST-CENTROID-001,8,0.0,0.0,0.0
P03OUTER-cf3109c8d9592b6e1630895a,EXP-C12-CORAL,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,1,0,source_covariance,,complete,CORAL-C-RBF-SVM-013,CORAL-C-PCA-LDA-003,46,0.02777777777777779,-0.16666666666666669,0.0
P03OUTER-cf97b24b50314e780265e79a,EXP-C09-CONTROL-META,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,4,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-009,CTRL-META-C-LOGREG-EN-011,19,0.0,0.0,0.02777777777777779
P03OUTER-cfc510daf8485ac9e0343d4a,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,5,3,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-cfde4cbdb67988566f96fb51,EXP-C12-CORAL,T3-ZS,pills:Pendar-1,pills,Pendar-1,2,3,source_covariance,,unavailable,,,0,,,
P03OUTER-cfe108d954afd83810e4e8a9,EXP-C12-CORAL,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,3,0,source_covariance,,complete,CORAL-C-PCA-LDA-007,CORAL-C-PCA-LDA-005,46,0.05555555555555547,0.0,0.023809523809523725
P03OUTER-cfec42f1010cd2a5b8ac9520,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,2,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-008,C-PCA-LDA-009,8,0.08333333333333326,0.16666666666666663,0.12698412698412698
P03OUTER-d007e26097b053419722f08d,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,3,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-d00905db3d4cc39cb99f1254,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,1,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-006,C-EXTRA-TREES-010,16,0.0,0.0,0.01565656565656559
P03OUTER-d03a945fc8c4528848c26c30,EXP-C12-CORAL,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,2,source_covariance,,unavailable,,,0,,,
P03OUTER-d058320ee4167864bf7a57e2,EXP-C10-T3,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,4,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-018,C-RBF-SVM-020,36,0.0,0.0,0.0
P03OUTER-d05fbc54c54c5bc7f64893d5,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,3,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-019,C-RBF-SVM-012,36,0.08333333333333337,-0.16666666666666674,0.15555555555555556
P03OUTER-d06752fb8d12e6ed15ef13f4,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,4,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-000,CTRL-META-C-LOGREG-EN-005,30,0.0,0.0,0.0
P03OUTER-d071f60914ba8d511b343bc4,EXP-C12-CORAL,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,5,0,source_covariance,,complete,CORAL-C-PCA-LDA-002,CORAL-C-RBF-SVM-019,46,0.16666666666666674,0.0,0.13968253968253969
P03OUTER-d0b9edc47bdccf7f57660388,EXP-C07-T1,T1-CWA,cwa:within,cwa,not_applicable,1,3,standard,,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-d0d2b9c82e79b52469aa323f,EXP-C09-CONTROL-META,T3-ZS,pills:Agilent-1,pills,Agilent-1,4,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-000,CTRL-META-C-LOGREG-EN-005,15,0.0,0.0,0.025925925925925963
P03OUTER-d0ec08b7adb62c1440b2eec2,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,5,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-018,C-RBF-SVM-024,36,0.0,0.0,0.0
P03OUTER-d10fc67b268ee52c42d3e5bd,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,5,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-005,C-RANDOM-FOREST-006,16,0.0,0.0,0.0
P03OUTER-d112bdcdb6332513bba02d53,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,1,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-d11c402a7a149744a91ccaf5,EXP-C06-T1,T1-CWA,cwa:within,cwa,not_applicable,5,3,standard,,complete,C-RBF-SVM-025,C-RBF-SVM-026,36,0.03703703703703709,0.0,0.05555555555555558
P03OUTER-d131c80abf98d673d057ffa2,EXP-C05-T1,T1-SURF,surfaces:within,surfaces,not_applicable,3,0,standard,,complete,C-LOGREG-EN-000,C-LOGREG-EN-005,29,0.0,0.0,0.0
P03OUTER-d140dab9fb8a1110961df683,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,3,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-d1632aa7578bfca65f6c7103,EXP-C12-CORAL,T3-ZS,cwa:RMX-1,cwa,RMX-1,3,0,source_covariance,,complete,CORAL-C-PCA-LDA-007,CORAL-C-RBF-SVM-013,46,0.08333333333333331,0.055555555555555636,0.005555555555555591
P03OUTER-d1664a5456278d57ce5520ad,EXP-C09-CONTROL-META,T3-ZS,cwa:Mira-2,cwa,Mira-2,5,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-015,CTRL-META-C-LOGREG-EN-000,30,0.08333333333333337,0.0,0.019841269841269882
P03OUTER-d16c60bfc12df92eb5d588dd,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,3,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-002,C-PCA-LDA-003,10,0.0,0.0,0.0
P03OUTER-d1d17bedc7adc1a09457888b,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,5,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-000,C-PCA-LDA-001,10,0.08333333333333326,0.16666666666666669,0.061111111111111116
P03OUTER-d1d691258a3de267bf16bd8f,EXP-C01-T1,T1-SURF,surfaces:within,surfaces,not_applicable,3,1,standard,,complete,C-SPECTRAL-MATCH-001,C-SPECTRAL-MATCH-000,3,0.0,0.0,0.022222222222222143
P03OUTER-d1e6ce317de57d9f87bb6ee8,EXP-C07-T1,T1-SURF,surfaces:within,surfaces,not_applicable,5,2,standard,,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-d23b57e97a04d664164bbefe,EXP-C09-T3,T3-ZS,pills:Mira-3,pills,Mira-3,2,1,standard,,complete,C-SPECTRAL-MATCH-000,C-PLS-DA-000,124,0.0,0.0,0.0
P03OUTER-d23fe2396d54605edc7c46b6,EXP-C09-T3,T3-ZS,pills:Mira-3,pills,Mira-3,4,1,standard,,complete,C-SPECTRAL-MATCH-000,C-PLS-DA-000,124,0.0,0.0,0.0
P03OUTER-d247f973ecb15b2337d5a303,EXP-C10-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,1,2,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-d2503ea031bf1d738222e358,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,3,1,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-003,C-PCA-LDA-002,6,0.13333333333333341,0.12222222222222229,0.058119658119658135
P03OUTER-d255467d88c99574b49e1a08,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,3,0,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-002,16,0.0,0.0,0.0
P03OUTER-d280d050625e93df32c7a003,EXP-C02-T1,T1-PILLS,pills:within,pills,not_applicable,2,1,standard,,complete,C-NEAREST-CENTROID-000,C-NEAREST-CENTROID-001,8,0.0,0.0,0.0
P03OUTER-d2ae31de51bb5abe778b5f90,EXP-C09-T3,T3-ZS,pills:Pendar-1,pills,Pendar-1,4,0,standard,,complete,C-PLS-DA-000,C-LOGREG-EN-000,122,0.0,0.0,0.0
P03OUTER-d2b952dfcfb84ec7a33a4f8f,EXP-C09-CONTROL-META,T3-ZS,pills:Pendar-1,pills,Pendar-1,4,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-005,CTRL-META-C-LOGREG-EN-016,19,0.05555555555555558,0.0,-0.0661375661375661
P03OUTER-d2daddf5262b61df0e18c978,EXP-C03-T1,T1-SURF,surfaces:within,surfaces,not_applicable,2,0,standard,,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-d2ddf1627d548870e9a9f8bb,EXP-C03-T1,T1-CWA,cwa:within,cwa,not_applicable,4,2,standard,,complete,C-PCA-LDA-006,C-PCA-LDA-008,10,0.07407407407407407,0.2222222222222222,0.049206349206349254
P03OUTER-d2f6f8082134ae0247c8a040,EXP-C06-T1,T1-SURF,surfaces:within,surfaces,not_applicable,2,3,standard,,complete,C-RBF-SVM-014,C-RBF-SVM-019,36,0.0,0.0,0.0
P03OUTER-d30e12d78fbe728764d583cb,EXP-C10-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,5,1,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-d32811fb5e52274f6a132df5,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,2,1,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-d38735a1991a351e36a7dc76,EXP-C10-T3,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,1,3,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-008,C-PCA-LDA-003,6,0.005555555555555536,0.1111111111111111,0.005399937752878892
P03OUTER-d3be8b6c00137cff9b224cdb,EXP-C10-T3,T3-ZS,pills:Agilent-3,pills,Agilent-3,4,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-012,C-RBF-SVM-014,36,0.0,0.0,0.0
P03OUTER-d3f672dc6fc2cf60725ded22,EXP-C09-CONTROL-META,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,1,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-016,CTRL-META-C-LOGREG-EN-017,25,0.09259259259259256,0.2777777777777777,0.10000000000000003
P03OUTER-d4291458db63893c2ccbabc1,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,4,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-002,C-PCA-LDA-003,6,0.011904761904761862,0.20238095238095244,-0.034530284530284505
P03OUTER-d439b1503f1496682d26995d,EXP-C10-T3,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,3,2,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-001,C-RANDOM-FOREST-005,16,0.0,0.0,0.0
P03OUTER-d44d81fea4a6b47048c8a1e5,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,5,2,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-018,C-RBF-SVM-024,36,0.02777777777777768,0.0,0.0182539682539683
P03OUTER-d4b122037e40bbe08f627f07,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,1,3,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-026,C-RBF-SVM-032,36,0.0,0.0,0.0
P03OUTER-d4c061dbb3ebddec097e896a,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,1,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-007,C-EXTRA-TREES-015,16,0.0,0.0,0.0
P03OUTER-d4f77b9f0b843b82dd13adec,EXP-C07-T1,T1-PILLS,pills:within,pills,not_applicable,2,1,standard,,complete,C-RANDOM-FOREST-000,C-RANDOM-FOREST-001,16,0.0,0.0,0.0
P03OUTER-d5096582e418ffc188129cfa,EXP-C09-CONTROL-META,T3-ZS,cwa:RMX-1,cwa,RMX-1,4,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-023,CTRL-META-C-LOGREG-EN-028,29,0.0,0.0,0.0
P03OUTER-d5150d61b62dea5ff64042e0,EXP-C10-T3,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,1,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-d54ce910132c2bd9c69c886d,EXP-C09-CONTROL-META,T3-ZS,surfaces:RMX-2,surfaces,RMX-2,5,2,metadata_control,,complete,CTRL-META-C-LOGREG-EN-000,CTRL-META-C-LOGREG-EN-012,24,0.0,0.0,0.0
P03OUTER-d55754a3182a2faae739295d,EXP-C09-CONTROL-META,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,3,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-000,CTRL-META-C-LOGREG-EN-005,30,0.0,0.0,0.0
P03OUTER-d566944f5a1725be07847e81,EXP-C09-CONTROL-META,T3-ZS,surfaces:Pendar-3,surfaces,Pendar-3,4,3,metadata_control,,complete,CTRL-META-C-LOGREG-EN-000,CTRL-META-C-LOGREG-EN-007,18,0.0,0.0,0.0
P03OUTER-d5a31df6b5336da69c449ec6,EXP-C08-T1,T1-CWA,cwa:within,cwa,not_applicable,5,1,standard,,complete,C-EXTRA-TREES-006,C-EXTRA-TREES-007,16,0.0,0.0,0.0037037037037036535
P03OUTER-d5c6c8f397900e363b6ae1f0,EXP-C06-T1,T1-CWA,cwa:within,cwa,not_applicable,3,3,standard,,complete,C-RBF-SVM-025,C-RBF-SVM-019,36,1.1102230246251565e-16,0.16666666666666674,0.0370370370370372
P03OUTER-d5f16e778d198a283bfcdc5f,EXP-C12-CORAL,T3-ZS,pills:Pendar-1,pills,Pendar-1,5,1,source_covariance,,unavailable,,,0,,,
P03OUTER-d5f7f337fe719c11cd28e37e,EXP-C09-T3,T3-ZS,pills:Agilent-1,pills,Agilent-1,1,2,standard,,complete,C-NEAREST-CENTROID-000,C-PLS-DA-000,124,0.0,0.0,0.0
P03OUTER-d61bb05f0ce857428cdfd2f6,EXP-C12-CORAL,T3-ZS,surfaces:Pendar-2,surfaces,Pendar-2,3,0,source_covariance,,unavailable,,,0,,,
P03OUTER-d64b6f292c9e7169a75dc263,EXP-C10-T3,T3-ZS,cwa:Mira-2,cwa,Mira-2,4,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-003,C-RANDOM-FOREST-002,16,0.01851851851851849,0.0,0.030423280423280408
P03OUTER-d6604d67609686613d292256,EXP-C03-T1,T1-SURF,surfaces:within,surfaces,not_applicable,3,0,standard,,complete,C-PCA-LDA-007,C-PCA-LDA-006,10,0.03703703703703709,0.0,0.0444444444444444
P03OUTER-d682947dfa4cb1e5b8cfdc3e,EXP-C09-CONTROL-META,T3-ZS,surfaces:Mira-1,surfaces,Mira-1,1,1,metadata_control,,complete,CTRL-META-C-LOGREG-EN-000,CTRL-META-C-LOGREG-EN-001,23,0.0,0.0,0.0
P03OUTER-d6b0a0e0e6f6e2ffd853671b,EXP-C10-T3,T3-ZS,cwa:RMX-1,cwa,RMX-1,1,0,fixed_family_reuse,C-RBF-SVM,complete,C-RBF-SVM-024,C-RBF-SVM-025,36,0.08333333333333337,0.16666666666666669,0.08888888888888885
P03OUTER-d6b0dfee35896749eb4accfc,EXP-C10-T3,T3-ZS,surfaces:Agilent-3,surfaces,Agilent-3,1,0,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-003,C-PCA-LDA-002,6,0.033333333333333326,0.2,-0.03343508343508339
P03OUTER-d6d97624557f7072f31b7214,EXP-C10-T3,T3-ZS,cwa:Pendar-2,cwa,Pendar-2,3,3,fixed_family_reuse,C-RANDOM-FOREST,complete,C-RANDOM-FOREST-001,C-RANDOM-FOREST-002,16,0.0,0.0,0.0
P03OUTER-d77517725bc0a0cbc8320d36,EXP-C10-T3,T3-ZS,pills:Pendar-3,pills,Pendar-3,2,1,fixed_family_reuse,C-EXTRA-TREES,complete,C-EXTRA-TREES-000,C-EXTRA-TREES-001,16,0.0,0.0,0.0
P03OUTER-d783b4852f9e71ebcebbf2f8,EXP-C10-T3,T3-ZS,pills:Mira-3,pills,Mira-3,4,2,fixed_family_reuse,C-PCA-LDA,complete,C-PCA-LDA-004,C-PCA-LDA-005,10,0.0,0.0,0.0
P03OUTER-d7ba34f011a56795afadc1d1,EXP-C01-T1,T1-PILLS,pills:within,pills,not_applicable,2,1,standard,,complete,C-SPECTRAL-MATCH-000,C-SPECTRAL-MATCH-001,3,0.0,0.0,0.0
