experiment_id,task_id,station,domain,held_instrument,outer_fold,selection_kind,fixed_family_model_id,repeat_count,selection_count,complete_selection_count,distinct_outcome_count,modal_candidate_id,modal_count,modal_fraction,normalized_entropy,selection_state_set_sha256
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,0,fixed_family_reuse,C-RBF-SVM,5,5,5,3,C-RBF-SVM-019,3,0.6,0.8649735207179272,31b966eaffc3a8dbd327caf6ab7231e4ed81660384b18e25cedc7ed7cef12ef7
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,1,fixed_family_reuse,C-EXTRA-TREES,5,5,5,5,C-EXTRA-TREES-000,1,0.2,1.0000000000000002,11fd50abc92dcfbf740fd502ad487306e97bda5783d3e9034ea72267e5f6cacf
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,1,fixed_family_reuse,C-PCA-LDA,5,5,5,4,C-PCA-LDA-004,2,0.4,0.9609640474436812,ab0ee28d3545755f3a8dabd0ae7e37f3ef45f3c47d97127838590f34e679ceca
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,1,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,4,C-RANDOM-FOREST-001,2,0.4,0.9609640474436812,21e189faeb61121fd94f1029e6c00587c91e06623a9bd37e2b4a474660acf99e
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,1,fixed_family_reuse,C-RBF-SVM,5,5,5,3,C-RBF-SVM-019,3,0.6,0.8649735207179272,2ec8dcf7a1bbb4db2958ef03dcc0e8b3a6691b983ae30e4883ae82f446708ba2
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,2,fixed_family_reuse,C-EXTRA-TREES,5,5,5,4,C-EXTRA-TREES-009,2,0.4,0.9609640474436812,ddf76dd117585127ac76817d17d9312025bf16e28400c9096c39570a3aff0ce3
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,2,fixed_family_reuse,C-PCA-LDA,5,5,5,4,C-PCA-LDA-004,2,0.4,0.9609640474436812,60834be0489b65ca26455007ad5a1ff7f6120e88eaf2231596152e2e61f7b7e8
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,2,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,4,C-RANDOM-FOREST-001,2,0.4,0.9609640474436812,7fab10995bc9f822e5ea6fd86c8c1149c5e5a8b6e3eebab144f4fd73beac01d1
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,2,fixed_family_reuse,C-RBF-SVM,5,5,5,4,C-RBF-SVM-013,2,0.4,0.9609640474436812,a54aa137f02f3d10a6e6c5dd52d1f7643035da1ff91bfc798596f595a2a15f01
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,3,fixed_family_reuse,C-EXTRA-TREES,5,5,5,5,C-EXTRA-TREES-001,1,0.2,1.0000000000000002,c16029837916818bf874f493f6506fa7183d54d948a8409873dd543b2b69e8c9
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,3,fixed_family_reuse,C-PCA-LDA,5,5,5,3,C-PCA-LDA-004,3,0.6,0.8649735207179272,35cb019f0b34e5a0a1f1b5c952d0a7545cb4e62c14ac4946136d56c58ec11a9a
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,3,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,4,C-RANDOM-FOREST-001,2,0.4,0.9609640474436812,411fc62dfaac6194658b94e63c0cacd48eb4a63498baa8ba69a3b8f815f5961b
EXP-C10-T3,T3-ZS,cwa,cwa:Pendar-2,Pendar-2,3,fixed_family_reuse,C-RBF-SVM,5,5,5,4,C-RBF-SVM-013,2,0.4,0.9609640474436812,4c0a8327b058e5bb1c859530cdeb572713e8e053485f586bb73e8461f2572007
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,0,fixed_family_reuse,C-EXTRA-TREES,5,5,5,4,C-EXTRA-TREES-014,2,0.4,0.9609640474436812,b79db2c8ba2b2c5081a1794d3fadc2a14719f0a7fcad2b6804c412902bb7b5f6
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,0,fixed_family_reuse,C-PCA-LDA,5,5,5,4,C-PCA-LDA-006,2,0.4,0.9609640474436812,6a23410be9dc19f313b6443c4294c61f528ef2b9c7ec85ca91befecf8c6cea3a
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,0,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,3,C-RANDOM-FOREST-000,2,0.4,0.9602297178607612,accfeb624907c892ee390b61d0d16d359cb3bcd3c0fefb86fd4b72f0db13e10f
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,0,fixed_family_reuse,C-RBF-SVM,5,5,5,4,C-RBF-SVM-012,2,0.4,0.9609640474436812,92c963a15409a8abbd33b1baa416da8bf6925253b99b4f5dec64d917b0b87b9d
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,1,fixed_family_reuse,C-EXTRA-TREES,5,5,5,4,C-EXTRA-TREES-009,2,0.4,0.9609640474436812,0a5fca48521ded45060765b0b0802fe25a6e52b3dc75dd62316d57848150eab2
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,1,fixed_family_reuse,C-PCA-LDA,5,5,5,4,C-PCA-LDA-006,2,0.4,0.9609640474436812,2d15f77c48fa660d7cd3f765e6bb9b849f1c74d899959bf989b9859471c5ab22
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,1,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,4,C-RANDOM-FOREST-005,2,0.4,0.9609640474436812,e914bd40b3d232e2cc784711401251d0239b3085a4b43d423591f06ae10afbb4
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,1,fixed_family_reuse,C-RBF-SVM,5,5,5,3,C-RBF-SVM-019,3,0.6,0.8649735207179272,cd586e61c1597c1a1a3146103d9b4b5ede3af72ddf5680b4529006934e51a21f
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,2,fixed_family_reuse,C-EXTRA-TREES,5,5,5,5,C-EXTRA-TREES-001,1,0.2,1.0000000000000002,57b156003ae79c27fd7dc2dfcf6463f76c9d70cff71c8e3a259b021889d8200a
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,2,fixed_family_reuse,C-PCA-LDA,5,5,5,2,C-PCA-LDA-006,3,0.6,0.9709505944546688,19c2cd8450d4f98d9b0bb33497353a6274efa78289dd13294fa2301e2fd5ca06
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,2,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,5,C-RANDOM-FOREST-001,1,0.2,1.0000000000000002,b999b6956f43b3edcbc7025d9bf592bcf9829b9dd61e261a73a3b1541f0db7dd
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,2,fixed_family_reuse,C-RBF-SVM,5,5,5,3,C-RBF-SVM-018,3,0.6,0.8649735207179272,3940fa47d415ae3edc3fdc9b907b73f1523bd8534e6db9e10818818c9af03a23
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,3,fixed_family_reuse,C-EXTRA-TREES,5,5,5,5,C-EXTRA-TREES-001,1,0.2,1.0000000000000002,dab17a6a053cd736a875a9d0fd47068e9d922a3c5d4d6348591609be86743f1d
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,3,fixed_family_reuse,C-PCA-LDA,5,5,5,3,C-PCA-LDA-006,3,0.6,0.8649735207179272,2bf5e935bde9309c92bc353b4a3367de379c78b0487dfc87212520f744d99b86
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,3,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,3,C-RANDOM-FOREST-002,3,0.6,0.8649735207179272,c76f6c765e6f5f460ef15b70a64ec16e54e90b9e75adf8998bc326c8b55d719b
EXP-C10-T3,T3-ZS,cwa,cwa:RMX-1,RMX-1,3,fixed_family_reuse,C-RBF-SVM,5,5,5,5,C-RBF-SVM-012,1,0.2,1.0000000000000002,5167a8b4a2ca63ba94a56873550e15e3147e67c9473101d6bd196d0a20090b84
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,0,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,3b74f7ffd5ce924afeb1bd01d9d5a67f0ef8b91b10f49c27f36d459be4db65c9
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,0,fixed_family_reuse,C-PCA-LDA,5,5,5,1,C-PCA-LDA-004,5,1.0,0.0,eca06ae537b15a37408be433071f4f508521d48b97aabb6bdfb1945494561240
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,0,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,ae0c8a21ca7bd5dfcf8913783056a2535789d707fadf7d91425996efe260773f
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,0,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,a01c01ffa763e11b2bf234777f46ab0633f2ed391369400c182813df1eaf874c
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,1,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,396dcc8f73e7a27e2eb2456637ecfa4e51fee957f2f3ec4f186b318c37da2b91
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,1,fixed_family_reuse,C-PCA-LDA,5,5,5,2,C-PCA-LDA-004,3,0.6,0.9709505944546688,ea37bfff20667804ecceff2d3076209414e0b5cd68fb17aec19738cd5668bbd1
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,1,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,7b7bd7062316b88233cf00b90c5b48570a179b029c72f6909ca66e60b3af52e1
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,1,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,af704e1efa6b191b050018cba7993e456c752b501430e5be23d1ba1c050cf70c
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,2,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,7c99827c9e53b72846c500321afe9249465d86aee3ee3296f5d6b29111e41b25
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,2,fixed_family_reuse,C-PCA-LDA,5,5,5,2,C-PCA-LDA-004,4,0.8,0.7219280948873623,b62127cd7f4afbe91e223376e1649ed1451fdce1c1d919641404bce8b60f70bb
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,2,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,0b76d26e7dd27194d05efefb87010bd7a174d89cd6e81b7358f981532082ce4d
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,2,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,14e6ab828294f99653a9a69d5d58caee97c8e0a4b27d8dfb9cae60bf93eba220
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,3,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,1b876869120ef94c14585e408c7d35d0ceffd070ec41898e0d37b0cf56ae272d
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,3,fixed_family_reuse,C-PCA-LDA,5,5,5,1,C-PCA-LDA-004,5,1.0,0.0,6b5afac8b0b115ec474c434f8ad104f5492968ba9d61353bb46e44baf809f56c
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,3,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,bbe0a2f7e9951f50ad90f1e23df97ac644dab807322329965dadff4007d09f5b
EXP-C10-T3,T3-ZS,pills,pills:Agilent-1,Agilent-1,3,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,10632e99afbc89a155c3da24fe680b44e4670f7a73ebe36304481c6291db6048
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,0,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,b26a6ea8278c127820554eb1aac68bdddbfb6bfa8419396b9845b833ba2bfc30
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,0,fixed_family_reuse,C-PCA-LDA,5,5,5,2,C-PCA-LDA-004,4,0.8,0.7219280948873623,96765771df0a8f01b5286f454440a3a8b59273768d5c532b64c2b4c7e499c6a5
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,0,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,21a0194b88c23d42302b3ee5c550457b35804b02a8085e5b2b0c52f584e2751b
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,0,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,8cb1892cdcbdc45934e9b7901c18e15ff6fadce0fd1b9b006933ce1c8571e244
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,1,fixed_family_reuse,C-EXTRA-TREES,5,5,5,2,C-EXTRA-TREES-000,4,0.8,0.7219280948873623,6740c216143286051bfd629ac7a646e54d05bfe87619bf86c2f3e2f67f0494a3
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,1,fixed_family_reuse,C-PCA-LDA,5,5,5,2,C-PCA-LDA-004,4,0.8,0.7219280948873623,493821fc6ca15ca7d2093a85e68f27f4406626e7a6634cf478576363c592c35f
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,1,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,e247a31c6b126a46dda1b81c0188b08a56cbd3082bdf1e81dc0405905989346c
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,1,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,2c1fd33403ba34a9e8cee33688f65e45bdd0662d99073eadb3dbf570247c55fc
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,2,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,2efcf9e56135825a4530f29c5553e002f157b19f42822ba0a27fefe7c530f4a7
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,2,fixed_family_reuse,C-PCA-LDA,5,5,5,2,C-PCA-LDA-004,3,0.6,0.9709505944546688,df4733077946dcc6b279f9e628e7e3f3ed580200413d6d15066b564c04515caf
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,2,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,895bc346d7d3fe340cd06c31923682c727a5bce94ef2ca7622aa326d2451d1bd
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,2,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,11ca24982267383f6f7c58bc2230f878c40b6b3c7ceeed81a8681b02172ad6ea
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,3,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,de0214f4c24a3e6ca6432c4385676c38bcfb009d569543f348fb2c4f47c472a9
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,3,fixed_family_reuse,C-PCA-LDA,5,5,5,1,C-PCA-LDA-004,5,1.0,0.0,7b79d76231f6dcbeee2338e48dca873a898124ffe340cfca9fe6fc5cf5772df8
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,3,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,a2b64f164f27fde4b6b688888a58c3d74ed573ebeb606e231e099ad5906d2778
EXP-C10-T3,T3-ZS,pills,pills:Agilent-3,Agilent-3,3,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,ab79f945958775ba55d05b9c4549a9ecfb09cdba81508bd7492af34d2a5c1c94
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,0,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,bd25d8531583531f957e4ed31185dbf083ab3729ea2ef86b7c6c54d075bb9374
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,0,fixed_family_reuse,C-PCA-LDA,5,5,5,1,C-PCA-LDA-002,5,1.0,0.0,589ec6f5f7a89142cdda6b62769f3be769278182447c066c37b77559950d82ac
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,0,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,fa0bbf4799eabeaa5bd2560d1c7df36f7fa21e2e5d8326379a95e969d904407c
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,0,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,b095f8cf99c46a8852e159db08c6e9b5590037c6a878c16460af92087014a465
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,1,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,7c664735b437dfc0cfbd9a99b375e6590e38089fd56ad2238d25a25c2b100c58
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,1,fixed_family_reuse,C-PCA-LDA,5,5,5,1,C-PCA-LDA-002,5,1.0,0.0,e35ba9a0eff567a47a4f9e296e9273f9215450133a5868a9cb4ae42f3ebef45f
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,1,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,bfd9abca9172d24d5452ddafec61d65d921b4ca40a1d14614245fd096223183b
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,1,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,559c72d1d4f1b2e69138577b9f9a2838226766e1f01085233c707178c35b4418
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,2,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,245aaec87ec8972c6b0ed4d28167288145b3002815bf81203431b5d73df0ea11
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,2,fixed_family_reuse,C-PCA-LDA,5,5,5,3,C-PCA-LDA-002,3,0.6,0.8649735207179272,dee559ce8383f3cade248c35fdc17ab104b2f948aa3faffb87c536ce4c8b9db5
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,2,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,74482aa1022f1ff86f48675d232607fbb4a0969967925c154d180f2c47714539
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,2,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,93608bc81292df081aab8579abe5da5a7ed9aa62f138facd947965dbba4eae29
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,3,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,f14e012cbebd7cd33e0d466977e0c19e448565fe322d939d38397fea9fea49fc
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,3,fixed_family_reuse,C-PCA-LDA,5,5,5,2,C-PCA-LDA-002,4,0.8,0.7219280948873623,25b6d882fd790211e4b439e8ad11a0f670140b6a4b2b8eb0fdff97cf004a5bb8
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,3,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,015c0152f626de8236563c2fa3116086f600bdeb5bf87460077bcaa06cb77536
EXP-C10-T3,T3-ZS,pills,pills:Mira-3,Mira-3,3,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,cf6f3f84d7841f80a0975644e2099559636444ddf0ebefa4adfbd04331b5a5a2
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,0,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,c170e39c75810b1d473f01e5c514cffb4da4799ca7d3f7385f67bc278b4933df
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,0,fixed_family_reuse,C-PCA-LDA,5,5,5,1,C-PCA-LDA-004,5,1.0,0.0,d92bf00f98ea14eb9d82cd9688d6725c692080116dba4f96cd4eab206e99d631
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,0,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,204cccbbb38d50947f0802783aba5bbf53763b439dc80049de6979d379cd7f01
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,0,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,3ececbd57be42877856499a8f00b0e1185f4d0ec380fa60ef380eb55e3b6d5c9
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,1,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,c38ecb252b9b7aa7ea593e8571853a3a7cfa3e91c32f57653298722f6c18ebf0
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,1,fixed_family_reuse,C-PCA-LDA,5,5,5,2,C-PCA-LDA-004,4,0.8,0.7219280948873623,6f5fc32892918e7bcb31f6ea6d951a8aa10b6bea5808e17edd872cf8154d1a85
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,1,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,626ff3191ab3a2210d2d29d840bcd7fea2e3868262f81760864a53084b4bfa03
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,1,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,4c2ad8e856841e4d251d768c3ac58d008b5a6b94cd50a01bbc853238905a1a6e
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,2,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,7146d8c74be148634ade4faa55bad7cf5d7e840c15609ffd6628dcaee979e97a
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,2,fixed_family_reuse,C-PCA-LDA,5,5,5,1,C-PCA-LDA-004,5,1.0,0.0,dec57a274c2e59ba00eacca19cc2db21a64703dfeb87332894f676090c0ebd5b
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,2,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,b37fe9c04ccf9c290c17083b4dc11de80da39ceae4e08721c12171b825dda382
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,2,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,464636291db6dc35838106d6e873b98dd59b4d17aa6dd43a3fb61509f31ac46b
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,3,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,2d768af16df5d7177858ac70b74ae3001beb9d73ab8f426e119b65124387355b
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,3,fixed_family_reuse,C-PCA-LDA,5,5,5,1,C-PCA-LDA-004,5,1.0,0.0,2dea73cd882f4017f975037932954b0e11aa6299899876302ce1aaac099db63d
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,3,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,72e044c000dea84b53396af9fd11c077346bc9f8c61b2edb1fa2d0815f2c5136
EXP-C10-T3,T3-ZS,pills,pills:Pendar-1,Pendar-1,3,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,16e3643a7d2198a2245f3a137ed0b528e46136accf7e18daca50ba4e9ef35f23
EXP-C10-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,0,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,32a0463d6b1fdfed1861689dc809fbe0611e123d6221c0e412fa6cc4694c74f6
EXP-C10-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,0,fixed_family_reuse,C-PCA-LDA,5,5,5,1,C-PCA-LDA-004,5,1.0,0.0,191decbd8652023e370b06cd62ad52ea0cb26d055ae6183480f15d9670135c3b
EXP-C10-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,0,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,95db94ccfd32e69b9a837ba85a2df8461342c47d48a45b36db5c24a67a59e793
EXP-C10-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,0,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,7aaeacb4d9001c555f20c530d7482b638e816e8881d2a2b09fd6502111b1ab73
EXP-C10-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,1,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,44f678ab2481356357d5b3bbd619ae66dcd2fd3570defb55b242c9cfba874524
EXP-C10-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,1,fixed_family_reuse,C-PCA-LDA,5,5,5,2,C-PCA-LDA-002,3,0.6,0.9709505944546688,260774f78e63f7a9fbdd5f5238dc93b2a184ba466595791352723d238d6d35d3
EXP-C10-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,1,fixed_family_reuse,C-RANDOM-FOREST,5,5,5,1,C-RANDOM-FOREST-000,5,1.0,0.0,db0df0d5bdf332d2ca5dc145cb8bcce1a29a5ff49b2f82dbc637e122f50a8edf
EXP-C10-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,1,fixed_family_reuse,C-RBF-SVM,5,5,5,1,C-RBF-SVM-012,5,1.0,0.0,572ff7c07ece2cd9994c42304689631a949ef5ae29b926d4373ba284aeaca0db
EXP-C10-T3,T3-ZS,pills,pills:Pendar-3,Pendar-3,2,fixed_family_reuse,C-EXTRA-TREES,5,5,5,1,C-EXTRA-TREES-000,5,1.0,0.0,7e6765eede462a6af668c27ad1ee5812af62ef03deccbae26c6630259f33dd94
