outer_fold,train_subset,test_subset,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,corruption,severity,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,chemical_balanced_accuracy_supported,chemical_macro_f1_supported,chemical_prediction_agreement,chemical_latent_cosine_drift,nuisance_balanced_accuracy_supported,nuisance_macro_f1_supported,nuisance_prediction_agreement,nuisance_latent_cosine_drift,union_balanced_accuracy_supported,union_macro_f1_supported,union_prediction_agreement,union_latent_cosine_drift
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,smooth_baseline,0.5,0.02782008952514531,0.013910044762572654,0.1401144178603125,0.4086892804611331,0.049587160626747,,2.0,2.2159485564465773,0.13965514674782753,0.625,0.46230158730158727,0.9333333333333333,0.017008641734719276,0.5416666666666666,0.3747474747474748,1.0,0.06066447123885155,0.5833333333333334,0.47474747474747475,0.9333333333333333,0.03117438592016697
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,smooth_baseline,1.0,0.037385605847270784,0.018692802923635392,0.1514914887844093,0.25301243377523036,0.049621662222541045,,2.0,1.8430083428685822,0.16157260537147522,0.625,0.46230158730158727,0.9333333333333333,0.06760973483324051,0.5,0.29523809523809524,0.7333333333333333,0.09832227230072021,0.5833333333333334,0.4444444444444445,0.8666666666666667,0.09565625339746475
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,smooth_baseline,1.5,0.049275046906240204,0.024637523453120102,0.1647177855023895,0.1885393728634631,0.04968852575693052,,2.0,1.7244346568836044,0.12925516813993454,0.625,0.46230158730158727,0.9333333333333333,0.12214803695678711,0.25,0.21428571428571427,0.6666666666666666,0.1927223801612854,0.5,0.39444444444444443,0.8666666666666667,0.16944803297519684
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,gaussian_noise,0.5,0.022674499971198924,0.011337249985599462,0.13322183624146705,0.46153791075719347,0.049519512657280364,,2.0,2.050458174805352,0.1361546260304749,0.5416666666666666,0.41203703703703703,0.9333333333333333,0.00024152199330274016,0.5416666666666666,0.3747474747474748,1.0,0.00018533467664383352,0.5,0.4033189033189033,0.9333333333333333,0.0002145210892194882
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,gaussian_noise,1.0,0.02261009026151439,0.011305045130757195,0.13326430492848765,0.4601383257394702,0.04951381101249076,,2.5,2.6456615539297794,0.12669110298156738,0.5416666666666666,0.41322751322751317,1.0,0.0009362538694404066,0.5416666666666666,0.3747474747474748,1.0,0.0007657965179532766,0.5,0.4166666666666667,1.0,0.0008570710779167712
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,gaussian_noise,1.5,0.022808060306090724,0.011404030153045362,0.13326891458525447,0.4647503519073246,0.049522637332960584,,2.0,2.588373801966098,0.1314893662929535,0.5416666666666666,0.41322751322751317,1.0,0.0022728920448571444,0.5416666666666666,0.3747474747474748,1.0,0.002154398011043668,0.5,0.4166666666666667,1.0,0.002116731833666563
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,isolated_spikes,0.5,0.022714536676380452,0.011357268338190226,0.13330362042576052,0.46005514015817484,0.04951814452410656,,2.0,2.123628165404885,0.13855603337287903,0.5416666666666666,0.41322751322751317,1.0,0.00016276836686301976,0.5416666666666666,0.3747474747474748,1.0,0.0001812497794162482,0.5,0.4033189033189033,0.9333333333333333,0.00014748175453860313
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,isolated_spikes,1.0,0.02281187821563975,0.011405939107819875,0.13323994635761802,0.46292215465113096,0.04952008208475499,,2.0,2.2046845142324125,0.13740384578704834,0.5416666666666666,0.41322751322751317,1.0,0.0010578433284536004,0.5416666666666666,0.3747474747474748,1.0,0.0006236910703592002,0.5,0.4033189033189033,0.9333333333333333,0.0009139537578448653
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,isolated_spikes,1.5,0.0227751544580045,0.01138757722900225,0.1332604280504773,0.4588542114879382,0.04951716258681094,,2.5,2.4147940156528054,0.1452004760503769,0.5416666666666666,0.41322751322751317,1.0,0.0017303705681115389,0.5416666666666666,0.3747474747474748,1.0,0.001084748888388276,0.5,0.4033189033189033,0.9333333333333333,0.00139617919921875
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,edge_filled_shift,0.5,0.02248707696328431,0.011243538481642156,0.13341199560001119,0.4579951827335817,0.049520117392313594,,2.5,2.470780055587771,0.14151665568351746,0.5416666666666666,0.41203703703703703,0.9333333333333333,0.005150290206074715,0.5416666666666666,0.3747474747474748,1.0,0.005045263096690178,0.5,0.4166666666666667,1.0,0.004923470783978701
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,edge_filled_shift,1.0,0.02323646902502786,0.01161823451251393,0.13408214252510323,0.4513213673162658,0.04949057968249153,,2.0,2.30345031795218,0.16019285842776299,0.5416666666666666,0.42989417989417983,0.9333333333333333,0.011725557036697865,0.4583333333333333,0.3444444444444444,0.8666666666666667,0.011002067476511002,0.5,0.4166666666666667,1.0,0.010663772001862526
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,edge_filled_shift,1.5,0.023276117909475192,0.011638058954737596,0.13548558334812408,0.41703127256904443,0.04957316507141219,,2.0,2.2221594983578057,0.16296067088842392,0.5416666666666666,0.42989417989417983,0.9333333333333333,0.017510168254375458,0.5416666666666666,0.396969696969697,0.9333333333333333,0.015207525342702866,0.5,0.4166666666666667,1.0,0.01554046105593443
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,gaussian_broadening,0.5,0.022464893349710406,0.011232446674855203,0.1332225591163864,0.4600174699854709,0.04950405936979137,,2.0,2.152423390892289,0.13881635665893555,0.5416666666666666,0.41322751322751317,1.0,6.232261512195691e-05,0.5416666666666666,0.3747474747474748,1.0,7.596016075694934e-05,0.5,0.4033189033189033,0.9333333333333333,6.418625707738101e-05
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,gaussian_broadening,1.0,0.0220609647179143,0.01103048235895715,0.13311301710585527,0.4596269991462356,0.0494660094225607,,2.0,2.2472253413691257,0.1391136199235916,0.5416666666666666,0.41203703703703703,0.9333333333333333,0.0007696628454141319,0.5416666666666666,0.3747474747474748,1.0,0.0008297125459648669,0.5,0.4033189033189033,0.9333333333333333,0.0007505218381993473
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,gaussian_broadening,1.5,0.021675811467218885,0.010837905733609442,0.13302146716980118,0.45828528158702536,0.04942634009778373,,2.0,2.2790128167021653,0.1515868902206421,0.5416666666666666,0.41203703703703703,0.9333333333333333,0.00247037410736084,0.5416666666666666,0.3747474747474748,1.0,0.002477761125192046,0.5,0.4033189033189033,0.9333333333333333,0.0023425580002367496
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,composite,0.5,0.03449109510961677,0.017245547554808387,0.1404314133991694,0.36165125109576307,0.04961000328154184,,2.5,1.7799952703993764,0.1734318733215332,0.625,0.46230158730158727,0.9333333333333333,0.04932025447487831,0.5416666666666666,0.396969696969697,0.9333333333333333,0.0697021484375,0.5833333333333334,0.47474747474747475,0.9333333333333333,0.060882583260536194
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,composite,1.0,0.05174263916827411,0.025871319584137055,0.1535332283156466,0.34112948906058926,0.04979157637647725,,2.0,1.9686245551113977,0.12835383787751198,0.5416666666666666,0.41785714285714287,0.9333333333333333,0.12773267924785614,0.25,0.1111111111111111,0.6666666666666666,0.21027874946594238,0.5833333333333334,0.4444444444444445,0.8666666666666667,0.1596032828092575
0,quality_pass,field_quality_stress,locked_outer,nato_outer_o0__train_quality_pass__test_field_quality_stress,nato_outer_o0__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,397,15,composite,1.5,0.06524523799313396,0.03262261899656698,0.16958943308568405,0.30623860101007094,0.049609552261423745,,2.0,2.201636962566174,0.1262955740094185,0.625,0.44841269841269843,0.8,0.20139585435390472,0.5,0.2916666666666667,0.6666666666666666,0.24115605652332306,0.5833333333333334,0.4087301587301588,0.6666666666666666,0.21873365342617035
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,scale_offset,0.5,0.005244540101966216,0.002622270050983108,0.06964324871262659,0.9577023299599943,0.016114754546156462,0.4948805460750853,2.0,0.2160874761475357,0.05629567243158817,0.6243133065583214,0.6069248904136846,0.9327731092436975,0.019211947917938232,0.4720740126714301,0.46048755510589434,0.8907563025210085,0.007646688725799322,0.6902689565528729,0.6691526574808041,0.9495798319327731,0.01598534919321537
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,scale_offset,1.0,0.008796191685495629,0.0043980958427478145,0.08696900945652135,0.9497682475776796,0.016288034197974068,0.4778156996587031,2.0,0.2265375293288795,0.06764697283506393,0.5895306978626691,0.5718536377169728,0.9243697478991597,0.07613492012023926,0.44336092560594026,0.4299351966032254,0.7899159663865546,0.03169545903801918,0.6295151699123586,0.6142222642222642,0.9327731092436975,0.062451355159282684
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,scale_offset,1.5,0.014484574308896155,0.007242287154448078,0.10004437218434567,0.9279271116938996,0.016385618386348194,0.4482366325369738,2.0,0.23704853765145914,0.08225658955052495,0.5773611046249163,0.5461130868453523,0.8235294117647058,0.13805384933948517,0.39865755226575755,0.3805326266155759,0.7394957983193278,0.08432716131210327,0.6004275050981491,0.5838632305554833,0.8487394957983193,0.11895621567964554
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,smooth_baseline,0.5,0.005082027131961743,0.0025410135659808715,0.0730867896206789,0.9557724775302624,0.01626331550739593,0.4960182025028441,2.0,0.22529750821892564,0.05251822993159294,0.6138183190896497,0.6008751084469385,0.907563025210084,0.05769474804401398,0.48993115552857297,0.48336914542521525,0.8907563025210085,0.03039628453552723,0.6683227867806162,0.6466842900044203,0.9411764705882353,0.04595193266868591
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,smooth_baseline,1.0,0.007314145333498782,0.003657072666749391,0.09157659294045309,0.9251952165501384,0.016627951291482354,0.47440273037542663,2.0,0.27343643003573065,0.0610966756939888,0.5958045346284967,0.5846092874705963,0.8235294117647058,0.15335407853126526,0.4715564143277448,0.4488818282335689,0.7563025210084033,0.08332282304763794,0.648523288033749,0.6277892104223396,0.8739495798319328,0.127837672829628
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,smooth_baseline,1.5,0.01106643874116688,0.00553321937058344,0.1116542679841545,0.8735792699552712,0.0170905053282062,0.5039817974971559,2.0,0.3586041464975046,0.07456114888191223,0.5983555550366599,0.5979094433472314,0.7310924369747899,0.25433969497680664,0.4221047572347017,0.40598939561864117,0.7058823529411765,0.1379631608724594,0.618024486682545,0.5911364035565817,0.8319327731092437,0.21432816982269287
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,gaussian_noise,0.5,0.004247194372341421,0.0021235971861707104,0.060914762192736324,0.9639879833570056,0.01604806582144279,0.4926052332195677,2.0,0.22310761798971535,0.050244152545928955,0.6248309049020067,0.6125987298164367,0.9747899159663865,0.00041447769035585225,0.5142582776817821,0.5046112420375878,0.9747899159663865,0.0002582934685051441,0.6726706128675728,0.6579524158471528,0.9747899159663865,0.0003472902171779424
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,gaussian_noise,1.0,0.00424842995367311,0.002124214976836555,0.0610352728264583,0.9642300196779161,0.01605037185853852,0.4869169510807736,2.0,0.22905393805877172,0.049970984691753983,0.6192999968866265,0.6147148405212921,0.957983193277311,0.001713846460916102,0.5053297062532106,0.4969023645494234,0.9915966386554622,0.00072106794686988,0.6637420414390014,0.6488677283595614,0.9663865546218487,0.0014027602737769485
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,gaussian_noise,1.5,0.004262946191935169,0.0021314730959675846,0.06143692105862436,0.9638577747185324,0.016052427824527336,0.4880546075085324,2.0,0.20703271271660748,0.047276223078370094,0.6344397484394214,0.6268754537388077,0.9495798319327731,0.0037090086843818426,0.5142582776817821,0.505425219941349,0.957983193277311,0.0021287754643708467,0.6678692071794394,0.6538548818909351,0.9831932773109243,0.003160544903948903
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,isolated_spikes,0.5,0.0042433514819340415,0.0021216757409670208,0.06079901166216001,0.9638412765554597,0.016047936551894106,0.4937428896473265,2.0,0.22818964267080083,0.04999817255884409,0.639836392222793,0.6340163804449519,0.9915966386554622,0.0001525222760392353,0.5053297062532106,0.4969023645494234,0.9915966386554622,0.00010348718933528289,0.6902689565528729,0.6702382271051722,0.9831932773109243,0.00013401979231275618
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,isolated_spikes,1.0,0.004246045090362587,0.0021230225451812934,0.06087180303194961,0.9640967471063672,0.016049042334218083,0.4937428896473265,2.0,0.21346158617257852,0.04960070998640731,0.6323175952303118,0.6268102436847851,0.9747899159663865,0.0005583527963608503,0.4964011348246392,0.48588516427036194,0.9747899159663865,0.0005100885173305869,0.6899780507168544,0.6820469510708451,0.9747899159663865,0.0004929439164698124
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,isolated_spikes,1.5,0.004246634517885056,0.002123317258942528,0.06085975410888803,0.9643249696116186,0.016049795744441785,0.4891922639362912,2.0,0.2192554915122909,0.04953677044250071,0.618619724777783,0.6063372567357417,0.9495798319327731,0.001362968934699893,0.5053297062532106,0.4946503771446563,0.9495798319327731,0.0008442932739853859,0.6845753747723347,0.666417804040894,0.9747899159663865,0.0011550383642315865
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,edge_filled_shift,0.5,0.004272807482165818,0.002136403741082909,0.06132349751158477,0.9616604036478319,0.016057312350179213,0.4880546075085324,2.0,0.229568606956041,0.049868535104906186,0.6234211304659165,0.6096624098460326,0.9747899159663865,0.004634241107851267,0.47140113482463925,0.4593800293636842,0.957983193277311,0.003866382408887148,0.6765784803623968,0.6610629706428026,0.957983193277311,0.004045912064611912
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,edge_filled_shift,1.0,0.004296187252926279,0.0021480936264631394,0.06144879732537031,0.9638839066109111,0.016049670918184274,0.4778156996587031,2.0,0.22553986518682792,0.049859110498800874,0.6360948956241534,0.6107409630518873,0.9411764705882353,0.007997795008122921,0.4658739239402855,0.4416138263699239,0.8907563025210085,0.007628048770129681,0.6727482526191254,0.6553721599055523,0.9327731092436975,0.007101882714778185
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,edge_filled_shift,1.5,0.0043446054664087195,0.0021723027332043597,0.06220935934206874,0.9602601947682842,0.01606330064900799,0.472127417519909,2.0,0.2277458148558863,0.04961285647004843,0.6165826055822786,0.610804193170093,0.9159663865546218,0.012399351224303246,0.4582208627157957,0.43514384723512195,0.865546218487395,0.011163841933012009,0.6622927660766825,0.6476317137086708,0.8991596638655462,0.011289253830909729
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,gaussian_broadening,0.5,0.004243311542048438,0.002121655771024219,0.0607782419213796,0.9640749180348558,0.0160466255010284,0.49032992036405004,2.0,0.22634331401370153,0.049680099822580814,0.6487649636513645,0.6432066669777602,1.0,8.439316843578126e-06,0.5053297062532106,0.49797018561724443,1.0,9.653948836785275e-06,0.6872927660766824,0.6694711954019853,1.0,7.54474604036659e-06
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,gaussian_broadening,1.0,0.004244139524229164,0.002122069762114582,0.060799424692785986,0.964017282867138,0.016044974144449248,0.4926052332195677,2.0,0.22746840088907005,0.04916268587112427,0.6487649636513645,0.6432066669777602,1.0,9.881598816718906e-05,0.5053297062532106,0.49797018561724443,1.0,7.785518391756341e-05,0.6753880041719206,0.6584934059375795,0.9831932773109243,8.567541226511821e-05
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,gaussian_broadening,1.5,0.004246289362339027,0.0021231446811695136,0.06084147541654454,0.9639248338437121,0.016042736970500165,0.4937428896473265,2.0,0.2272394655306184,0.04974063974805176,0.6279316303180311,0.6237683813770769,0.9831932773109243,0.0002521316637285054,0.5142582776817821,0.5062958384590263,0.9915966386554622,0.00016326313198078424,0.6664594327433492,0.6498880870606139,0.9747899159663865,0.00021580788597930223
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,composite,0.5,0.0065058683684753905,0.0032529341842376953,0.07958642380235621,0.9529177593529821,0.016378960232745994,0.49032992036405004,2.0,0.2427730315913817,0.06091853603720665,0.5999085446535595,0.5907871746457195,0.8823529411764706,0.07786497473716736,0.4625502031476206,0.4447391238899298,0.8571428571428571,0.04425117373466492,0.6260213810924828,0.6101001266086656,0.8571428571428571,0.06413783878087997
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,composite,1.0,0.011773405649269717,0.005886702824634858,0.1044069707051563,0.9061737608456061,0.016783771829931536,0.49032992036405004,2.0,0.3349945274832339,0.07149025800754316,0.533937911549059,0.5215253645380687,0.6974789915966386,0.20449668169021606,0.4956247373091113,0.47479016754258296,0.7983193277310925,0.12382257729768753,0.5507857376360156,0.5283307063935104,0.7563025210084033,0.17069610953330994
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,479,119,composite,1.5,0.02224414883849149,0.011122074419245745,0.12916066074155463,0.8338239556564323,0.017353995767953136,0.4641638225255973,2.0,0.363791086152542,0.09112377464771271,0.44206167592895274,0.44528197243809803,0.6050420168067226,0.314002126455307,0.36764718473201635,0.3466090489131964,0.6050420168067226,0.21687737107276917,0.5457576394402155,0.5157980695065094,0.6974789915966386,0.2761514484882355
1,quality_pass,quality_pass,locked_outer,nato_outer_o1__train_quality_pass__test_quality_pass,nato_outer_o1__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,396,104,scale_offset,0.5,0.0038674350490880832,0.0019337175245440416,0.06615928648504378,0.9691474083590992,0.011629380869190058,0.656188605108055,2.0,0.19185843478455267,0.05333025485742837,0.6475806801893758,0.627861346415532,0.9423076923076923,0.01151839829981327,0.612938993373776,0.5983599733599734,0.9230769230769231,0.04020337760448456,0.693885824320607,0.6788344427735893,0.9615384615384616,0.019126512110233307
1,quality_pass,quality_pass,locked_outer,nato_outer_o1__train_quality_pass__test_quality_pass,nato_outer_o1__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,396,104,scale_offset,1.0,0.007142728176288518,0.003571364088144259,0.08454770205283837,0.9586375681725547,0.011810340675734178,0.6542239685658153,2.0,0.18308363712828638,0.06016167812049389,0.6974426539643932,0.6912956091527519,0.8653846153846154,0.04640382155776024,0.5674156761113283,0.5620498845533046,0.8269230769230769,0.14861656725406647,0.6859493163840992,0.6743970402916579,0.8942307692307693,0.07690936326980591
1,quality_pass,quality_pass,locked_outer,nato_outer_o1__train_quality_pass__test_quality_pass,nato_outer_o1__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,396,104,scale_offset,1.5,0.010206010586182538,0.005103005293091269,0.09877176724741317,0.9411668495980604,0.011936779774267044,0.6208251473477406,2.0,0.21110448074034224,0.06292621814645827,0.5849766175853132,0.5642517006802722,0.7596153846153846,0.08699128031730652,0.48235701496571065,0.4618064617151208,0.7115384615384616,0.2261313498020172,0.6367304193391151,0.6132311963618954,0.8173076923076923,0.13210545480251312
