outer_fold,train_subset,test_subset,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row105,0.00027804731095798133,0.00013902365547899067,0.03567162810949292,0.9918312148022856,0.002015380496200773,14,11,1,1,1.0,0.060237864431414705,0.020282822661101818
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row109,0.0007681342957071299,0.00038406714785356493,0.06261710047589703,0.9778705777937811,0.0020624552102695556,13,11,1,1,1.0,0.1460492092205868,0.03443869948387146
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row110,0.00035851181210035403,0.00017925590605017701,0.03630611357596748,0.9925136426980036,0.0024450077840759018,16,14,3,3,1.0,0.05886641807718653,0.02021152013912797
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row116,0.002253955661905698,0.001126977830952849,0.058080375759105476,0.9733837694530693,0.004760895815124968,15,13,4,4,2.0,0.10078242233688568,0.04797929525375366
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row118,0.0004162647391654794,0.0002081323695827397,0.042695026452969256,0.9897235765157184,0.0017679907159773782,13,10,3,3,1.0,0.06924141326962888,0.01944743584317621
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row165,0.019493522444772364,0.009746761222386182,0.11106358038923614,0.5738385541855002,0.05756418576796672,140,25,40,9,2.0,2.274628518476916,0.2062700092792511
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row166,0.025554322199130643,0.012777161099565322,0.12848559088565745,0.459704392324688,0.061412113965655275,142,29,37,8,3.0,1.7301873058840955,0.19574657082557678
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row177,0.002733177898703123,0.0013665889493515615,0.026538059498347862,0.9847977096961269,0.019824676581525376,94,2,8,0,2.5,0.5795182723374146,0.03888857364654541
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row235,0.0013863677598756347,0.0006931838799378174,0.0334815160192036,0.9795394344315578,0.013587705533884997,57,8,5,3,2.0,0.18634936388755774,0.07310999557375908
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row241,0.0021639940901092836,0.0010819970450546418,0.08253753884274997,0.9146561503239471,0.016489754411491697,72,9,10,5,2.0,0.6802242672196207,0.05295924097299576
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row259,0.0037107477479098832,0.0018553738739549416,0.03542199754637705,0.9599403856243209,0.013247961207692113,43,6,4,2,3.0,3.1543980990411518,0.06303569674491882
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row266,0.025533123071981113,0.012766561535990557,0.13002258456249655,0.3928675261510614,0.059458448456217804,136,31,18,5,2.0,1.755783542252294,0.20758819580078125
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row267,0.0313023083750337,0.01565115418751685,0.1355965089533358,0.4861694527162401,0.06699145699485339,151,31,29,7,3.0,1.3679427675871312,0.21886739134788513
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row272,0.015009575887475228,0.007504787943737614,0.10673841118985385,0.6993645336853132,0.04365571823769382,131,20,0,0,2.0,1.3117816397890767,0.16704516112804413
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row273,0.015602933159765478,0.007801466579882739,0.10096870855868365,0.7089120015932802,0.0462518661167061,140,21,0,0,2.0,2.42521980386758,0.15236613154411316
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row331,0.002528772898167274,0.001264386449083637,0.04337248948456262,0.9787684680245083,0.005820047118301902,10,8,4,4,1.0,0.25942180562940986,0.07101929187774658
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row332,0.0017712546527969269,0.0008856273263984634,0.0336352605602345,0.9843949816035737,0.0030603526905179025,6,6,2,2,2.0,0.25913593117769557,0.0316060334444046
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row334,0.0012035791985190848,0.0006017895992595424,0.05017731953469313,0.9828221486490897,0.0041836538733124535,15,10,4,4,1.0,0.0404000937033135,0.048691822215914726
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row336,0.0006457144723759088,0.0003228572361879544,0.02707298586522511,0.9927566659186947,0.0036459059927230037,11,10,6,6,1.0,0.11205876398025602,0.030872147530317307
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row339,0.0009511616434392176,0.0004755808217196088,0.04501632768875588,0.9820448793599577,0.002548919384633856,8,8,3,3,3.0,0.051740283181194176,0.025972931645810604
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row340,0.0029543360956692005,0.0014771680478346003,0.07928167143598924,0.9623942341160382,0.0032108186582133513,15,8,5,4,2.0,0.08354807254047386,0.03907173220068216
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row343,0.00026575518574274606,0.00013287759287137303,0.0076891378181836246,0.9980780182210451,0.0027198879616168728,4,3,0,0,5.0,0.03197225896056098,0.02862393856048584
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row345,0.0008003160014485361,0.00040015800072426804,0.011209036079326067,0.9972110695649591,0.0020619735161640815,2,0,0,0,,,
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row346,0.0006548316351951681,0.00032741581759758404,0.012533868108210975,0.9942567344452671,0.003603888594412378,5,4,0,0,1.0,0.16039457105628285,0.04153047502040863
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row349,0.0006334914892656816,0.0003167457446328408,0.00968751857458694,0.997940386228402,0.0019777501126350214,3,2,0,0,2.0,0.25688597814769076,0.02150488644838333
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row353,0.007935681450771889,0.003967840725385944,0.07411552582938885,0.8945152090838042,0.03630671335484034,136,18,1,1,2.5,2.195491187078357,0.1317734196782112
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row357,0.00814356593303995,0.004071782966519975,0.07748870862238648,0.8962889533207027,0.031807794857637156,110,16,0,0,2.0,3.0154391565708756,0.08418895862996578
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row377,0.0006904057267611211,0.00034520286338056053,0.028478567729618126,0.9924089948385607,0.0033636316611747523,11,10,7,7,1.0,0.1925782481246916,0.026637613773345947
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row378,0.0010343865828129457,0.0005171932914064728,0.04228425314613073,0.9904872380846589,0.006473876199951129,14,11,8,8,1.0,0.07449662872593138,0.04036293039098382
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row382,0.0004723115072427319,0.00023615575362136596,0.03054767302643906,0.9933469871966767,0.0019928138106895077,9,9,5,5,1.0,0.044074493180192235,0.01957630179822445
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row385,0.0033722943991255014,0.0016861471995627507,0.025724242994632343,0.9700514778943358,0.00485311182481902,8,1,1,0,1.0,0.11658494613622773,0.07449179887771606
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row387,0.006674286692934315,0.0033371433464671574,0.06778425961220086,0.898463484330462,0.03260235526623936,121,18,2,1,3.0,2.3794678460884082,0.15865085273981094
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row393,0.00029091798673411495,0.00014545899336705748,0.009968206835882445,0.9979836652924324,0.002458279408913638,3,2,0,0,3.0,0.3566637511846331,0.020756006240844727
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session2_row395,0.002869886055767464,0.001434943027883732,0.06391765379050769,0.9559789503633311,0.004320630104380793,9,8,5,5,1.0,0.0668602212331785,0.0704466849565506
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row10,0.008070742622589546,0.004035371311294773,0.13742418241569165,0.610386641947552,0.03437073378624129,122,13,1,1,2.0,1.4339161195329901,0.05881538987159729
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row12,0.002999132263230189,0.0014995661316150944,0.07216410890630154,0.9427846082228368,0.021885077470506074,86,9,5,4,2.0,0.13716623669110445,0.08476029336452484
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row14,0.029959764171195655,0.014979882085597827,0.13322194584270589,0.4429908521783786,0.06732289825965251,149,27,1,0,3.0,1.7573175555209672,0.20690444111824036
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row47,0.0012138062096958605,0.0006069031048479303,0.0277095074672086,0.9783922802248437,0.005939535250155521,8,7,3,3,2.0,0.1925226767411689,0.06730872392654419
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row49,0.0004230544965102299,0.00021152724825511496,0.018194922728455985,0.9976089087884792,0.001814811371857234,3,3,1,1,2.0,0.17954124336240046,0.0305999293923378
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row60,0.00849250895048033,0.004246254475240165,0.10993655752852198,0.7667710436933688,0.033863107476250404,118,15,9,6,1.0,1.4537083881531025,0.16040337830781937
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row128,0.0005690518848994057,0.00028452594244970285,0.028714640991024994,0.9929748746936392,0.003773724129090884,10,10,7,7,1.0,0.06698748058114005,0.014870136976242065
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row129,0.0005948218791900535,0.00029741093959502674,0.02992693279903156,0.9914608179799116,0.0018637476244475692,10,9,7,7,1.0,0.03897257380870981,0.015062034130096436
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row133,0.00034153658296470296,0.00017076829148235148,0.016901219604546276,0.9980507600416446,0.0016278583951809976,9,9,6,6,1.0,0.030695041054217838,0.02016688883304596
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row134,0.0005956442993766778,0.0002978221496883389,0.022938938540915003,0.9973217694916341,0.0028870388073846697,10,10,6,6,1.0,0.04480673623594367,0.013359793461859226
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row142,0.0004603608927812444,0.0002301804463906222,0.02828278324621561,0.9924025120863669,0.005110007941589824,11,10,7,7,1.0,0.11236680770612764,0.02432125061750412
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row143,0.0010629641206938933,0.0005314820603469466,0.03825311114312117,0.9860711587155997,0.0021878811658452182,10,10,7,7,1.0,0.060158491797600216,0.025828327983617783
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row206,0.0007303617233431632,0.0003651808616715816,0.06338181114353049,0.9633209607275386,0.009814998928133199,46,9,3,3,2.0,0.13198381680649354,0.047782947309315205
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row226,0.0017626037023892604,0.0008813018511946302,0.0716877151290387,0.9602154238031945,0.004814279228532022,14,6,1,1,2.0,0.055247363113577946,0.02721883961930871
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row229,0.01525129699266412,0.00762564849633206,0.15147504418022292,0.614710737608682,0.0325132936877448,112,15,8,2,3.0,2.5518201188126315,0.10444147139787674
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row232,0.008837746878815883,0.004418873439407942,0.12726542781407887,0.7224114964796231,0.03317157549417711,112,13,3,2,3.0,1.8828436497525873,0.15534640848636627
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row238,0.0013709820734255727,0.0006854910367127863,0.026485729089715703,0.9906142048813842,0.003182646302707976,5,1,0,0,3.0,0.6090359155871069,0.0005958080291748047
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row243,0.0017893492086743094,0.0008946746043371547,0.031158492755244994,0.9853729785085977,0.003124056791088411,6,1,2,1,5.0,0.6270023381009843,0.06779077649116516
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row246,0.0004842825763608659,0.00024214128818043294,0.013076504181955146,0.9980047886828147,0.002492948320827314,1,1,1,1,1.0,0.11471059311146806,0.05953210964798927
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row248,0.0015337331749296378,0.0007668665874648189,0.03707814725962656,0.9854219920499755,0.004042666837007606,10,7,4,4,1.0,0.37107524956711585,0.06754497438669205
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row249,0.0014401333243410626,0.0007200666621705313,0.07820328778875975,0.953976600214032,0.006328196755795424,16,9,1,1,2.0,0.3285633920305171,0.02596756722778082
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row250,0.01977600380739843,0.009888001903699215,0.1064891239809513,0.5948747863118231,0.05894353845938375,135,20,15,4,2.0,2.093462502966629,0.20776695758104324
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row252,0.000346867756787688,0.000173433878393844,0.010744907026449669,0.9987925230294672,0.0022114900625144532,0,0,0,0,,,
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row253,0.000513650706081046,0.000256825353040523,0.04163185172588825,0.9904769999147071,0.0021875075836708543,10,7,3,3,2.0,0.1230754364356256,0.018341002985835075
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row254,0.0016882516848367858,0.0008441258424183929,0.06589832296704938,0.9370534615460883,0.016435160960952218,72,10,2,2,1.5,0.29059477878313245,0.08282275684177876
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row255,0.0005069962488259583,0.00025349812441297916,0.013317587922514213,0.9978632267003763,0.0026108147709497384,2,2,1,1,1.0,0.060632362920582515,0.039529173634946346
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row258,0.006594360451895052,0.003297180225947526,0.10711028952574489,0.8839439268812197,0.005168165604118258,6,1,0,0,2.0,0.2771129936153274,0.2626015543937683
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row271,0.001608505740411494,0.000804252870205747,0.06366262004566554,0.9707622336888476,0.00958382862426723,39,11,7,5,2.0,0.290672667612968,0.021416835486888885
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row300,0.0024331568305792474,0.0012165784152896237,0.03827747048491452,0.9771946348986009,0.003498246999723571,5,0,0,0,,,
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row305,0.006868574182778133,0.0034342870913890663,0.1752645310871513,0.6537889094097898,0.015423436320914854,66,8,5,2,0.5,1.263309148114753,0.03687750408425927
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row310,0.0003267317891728253,0.00016336589458641266,0.019342159169148835,0.9968330812073811,0.002129672887053208,5,0,0,0,,,
1,strict_core,strict_core,locked_outer,nato_outer_o1__train_strict_core__test_strict_core,nato_outer_o1__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,479,119,session3_row313,0.0034146106895542724,0.0017073053447771362,0.08489308923420393,0.9530255716103231,0.003956404665119147,5,2,0,0,3.0,0.35648032429573534,0.15336935129016638
