identifier,chemical_dimension,nuisance_dimension,chemical_supervision_weight,instrument_supervision_weight,sensor_supervision_weight,condition_decoder,instrument_adversary_weight,sensor_adversary_weight,same_master_consistency_weight,cross_reconstruction_weight,dependence_weight,beta_target,maximum_epoch,learning_rate,weight_decay,batch_size,gradient_clip_norm,kl_normalization_divisor,checkpoint_epoch,representation,model_family,run_seed,n_train,n_validation,parameter_count,state_sha256,raw_target_balanced_accuracy,raw_instrument_probe_increment,raw_sensor_probe_increment,raw_same_master_cross_instrument_distance,real_pair_count,chemical_real_pair_correlation_distance,chemical_target_balanced_accuracy,chemical_target_macro_f1_supported,chemical_instrument_probe_increment,chemical_sensor_probe_increment,chemical_same_master_cross_instrument_distance,chemical_different_target_cross_instrument_distance,chemical_cross_instrument_separation_margin,nuisance_target_balanced_accuracy,nuisance_target_macro_f1_supported,nuisance_instrument_probe_increment,nuisance_sensor_probe_increment,nuisance_same_master_cross_instrument_distance,nuisance_different_target_cross_instrument_distance,nuisance_cross_instrument_separation_margin,union_target_balanced_accuracy,union_target_macro_f1_supported,union_instrument_probe_increment,union_sensor_probe_increment,union_same_master_cross_instrument_distance,union_different_target_cross_instrument_distance,union_cross_instrument_separation_margin,corrupted_chemical_target_balanced_accuracy,corrupted_chemical_prediction_agreement,corrupted_chemical_cosine_drift,corrupted_nuisance_target_balanced_accuracy,corrupted_nuisance_prediction_agreement,corrupted_nuisance_cosine_drift,corrupted_union_target_balanced_accuracy,corrupted_union_prediction_agreement,corrupted_union_cosine_drift,chemical_vae_kl_unnormalized_per_observation,chemical_vae_kl_normalized,chemical_vae_mean_kl_per_latent_dimension,chemical_vae_median_kl_per_latent_dimension,chemical_vae_max_kl_per_latent_dimension,chemical_vae_active_units_var_mu_gt_0_01,chemical_vae_dimensions_mean_kl_gt_0_01,chemical_vae_posterior_mean_absolute_mu,chemical_vae_posterior_mean_log_variance,chemical_vae_posterior_sample_reconstruction_variability,nuisance_vae_kl_unnormalized_per_observation,nuisance_vae_kl_normalized,nuisance_vae_mean_kl_per_latent_dimension,nuisance_vae_median_kl_per_latent_dimension,nuisance_vae_max_kl_per_latent_dimension,nuisance_vae_active_units_var_mu_gt_0_01,nuisance_vae_dimensions_mean_kl_gt_0_01,nuisance_vae_posterior_mean_absolute_mu,nuisance_vae_posterior_mean_log_variance,nuisance_vae_posterior_sample_reconstruction_variability,union_vae_kl_unnormalized_per_observation,union_vae_kl_normalized,union_vae_mean_kl_per_latent_dimension,union_vae_median_kl_per_latent_dimension,union_vae_max_kl_per_latent_dimension,union_vae_active_units_var_mu_gt_0_01,union_vae_dimensions_mean_kl_gt_0_01,union_vae_posterior_mean_absolute_mu,union_vae_posterior_mean_log_variance,union_vae_posterior_sample_reconstruction_variability,partition_cross_covariance_mean_square,partition_maximum_canonical_correlation,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_reconstruction_median_row_correlation,clean_reconstruction_first_derivative_mae,clean_repeatable_peak_recall,clean_median_peak_shift_cm1,clean_median_absolute_relative_peak_width_change,clean_median_absolute_peak_prominence_change,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_first_derivative_mae,corrupted_repeatable_peak_recall,corrupted_median_peak_shift_cm1,corrupted_median_absolute_relative_peak_width_change,corrupted_median_absolute_peak_prominence_change,cross_reconstruction_reconstruction_mse,cross_reconstruction_reconstruction_smooth_l1,cross_reconstruction_reconstruction_spectral_angle,cross_reconstruction_reconstruction_median_row_correlation,cross_reconstruction_reconstruction_first_derivative_mae,cross_reconstruction_repeatable_peak_recall,cross_reconstruction_median_peak_shift_cm1,cross_reconstruction_median_absolute_relative_peak_width_change,cross_reconstruction_median_absolute_peak_prominence_change,stage,subset,outer_fold,inner_fold
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,747235148,360,120,1169412,225cec953d98282a3ee1f5d14d7b7982033d8c8c8d58731c6929b598bb678877,0.7001068376068377,0.625,0.41762892078681546,0.773200692726182,119,0.9012569785118103,0.644993894993895,0.6450638697836902,0.5692708333333334,0.3669592541960963,0.8974856043403799,0.9818333971156995,0.08434779277531956,0.6383241758241758,0.6258611032447662,0.5203125,0.30988588896483626,0.8473068824806413,1.0477760988498421,0.2004692163692008,0.7260989010989011,0.7246471358915137,0.6213541666666667,0.38729930887825614,0.8612470447600304,1.0341624807833687,0.17291543602333825,0.5293803418803418,0.725,0.18590621650218964,0.5619352869352869,0.725,0.17199987173080444,0.6448717948717949,0.775,0.15595391392707825,7.338249021971208,0.005237865112042261,0.15288018795773348,0.016759732957270644,2.647413614317455,42,37,0.17717464792693438,-0.36472551430987954,,10.43031983652766,0.007444910661333091,0.6518949897829787,0.016618295361437295,2.170809027536463,13,13,0.41569455979221553,-1.1849184205871401,,17.76856885849887,0.012682775773375354,0.2776338884140448,0.016726181231828164,2.647413614317455,55,50,0.23680462589325468,-0.5697737408791946,0.02487068623304367,0.018621891538540353,0.9916014008734049,0.006317030606523618,0.003158515303261809,0.0658526839384376,0.9634921919591719,0.01616233686321584,0.6835164835164835,2.0,0.30149066689083737,0.05411294102668762,0.01878976884611055,0.009394884423055276,0.11551067481255886,0.8734308705483843,0.017108796334711577,0.6483516483516484,2.0,0.44412581151350017,0.07128991978242993,0.04679523133351988,0.02339761566675994,0.14562804953403038,0.6909321255537398,0.019351949221326003,0.5875486381322957,2.0,0.454753980760807,0.07165844738483429,sensitivity,strict_core,0,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,525974317,356,124,1169412,918eabe102c374a8435088bc36fba23b27165932a4948a243bf7ca78a27b7c05,0.6439197811378262,0.7071428571428571,0.4224276377217554,0.7498145875542663,124,0.837380051612854,0.6125805585392052,0.6081493896704758,0.5537037037037037,0.3473949579831933,0.8827263075251912,1.0302777780843948,0.1475514705592036,0.5458254151863174,0.5445725840937373,0.4362433862433863,0.3359080298786181,0.8193019706149434,1.0531398500406501,0.23383787942570677,0.7070704462621756,0.6976740985199632,0.5435185185185185,0.41183940242763784,0.8442314477853997,1.043712822812169,0.19948137502676933,0.5887825103050668,0.75,0.18566539883613586,0.4675183838717673,0.6290322580645161,0.1771300882101059,0.6485582087085848,0.7338709677419355,0.17005938291549683,8.512217326300446,0.006075815364953923,0.1773378609645926,0.013757801865286117,2.6703394607155597,20,34,0.17432832244704446,-0.41921714292194306,,9.026278469431954,0.006442739806875057,0.5641424043394972,0.01828520539412562,2.1725519394619766,9,12,0.3884234860285409,-1.0954001701209346,,17.538495795732402,0.01251855517182898,0.2740389968083188,0.014365212348129054,2.6703394607155597,29,46,0.22785211334241856,-0.588262899721691,0.025264710187911987,0.020161386043280938,0.990876456258123,0.006346190116613227,0.0031730950583066134,0.06269686545921915,0.9729145874516032,0.018807698472247062,0.5679611650485437,2.0,0.27255337519534384,0.05453247431432828,0.01986611287359671,0.009933056436798355,0.10503603873756201,0.881530113357967,0.01949953325605219,0.5631067961165048,2.0,0.4150677207479284,0.07208390021696687,0.05286516973149716,0.02643258486574858,0.16481692147388693,0.6164611103826196,0.019501091151944462,0.5049342105263158,2.0,0.5714034519133327,0.07868598029017448,sensitivity,strict_core,0,4
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,792131936,361,118,1169412,04350e2afce873e78a126740b6f002a719c838eaaef0ae0199c6f7d86c88276f,0.7314285714285714,0.6631917631917632,0.535897435897436,0.7525689252534834,118,0.8114939332008362,0.6428571428571429,0.6384748342349023,0.7114543114543114,0.5181818181818181,0.8612822780088216,1.0209766527487234,0.15969437473990178,0.5952380952380952,0.5899345552406777,0.5550836550836551,0.376760920239181,0.8813196497053659,1.0471321805885538,0.16581253088318793,0.7190476190476192,0.715308250577378,0.7288288288288287,0.5564102564102564,0.8549796807415345,1.0397930960722028,0.1848134153306683,0.660952380952381,0.8389830508474576,0.14056557416915894,0.5304761904761904,0.7288135593220338,0.20646558701992035,0.6738095238095239,0.8220338983050848,0.1609308123588562,8.721869903192859,0.00622546031634037,0.18170562298318463,0.014089205398525541,2.2705493592401216,25,38,0.1931906209686513,-0.42478542087069476,,8.71958183597686,0.006223827149162642,0.5449738647485538,0.019919937262990718,2.268765193476739,8,14,0.3742384593738973,-1.020483731102119,,17.44145173916972,0.012449287465503013,0.2725226834245269,0.015318500763179322,2.2705493592401216,33,52,0.2384525805699628,-0.5737099984285509,0.026702063158154488,0.03425206947584703,0.9964226830100527,0.005793034427566121,0.0028965172137830606,0.062410751161778064,0.9789397631309957,0.016626178203596496,0.6905829596412556,2.0,0.3547903314500339,0.05194983258843422,0.022935799808603066,0.011467899904301533,0.10941506727576829,0.8699160606268763,0.017617892894391522,0.6457399103139013,2.0,0.5140534625144051,0.06221260130405426,0.03801585127448355,0.019007925637241775,0.16695302464400694,0.5485181386962539,0.018448159172684307,0.5708154506437768,2.0,0.49935330356521634,0.09202243760228157,sensitivity,strict_core,1,0
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,797005248,362,117,1169412,b3e3073cdf0c2c45c608f99a4c098d3dcee97733356819911d4c471806bc0156,0.6695578231292518,0.6591159611992945,0.5027890238416555,0.7952524028053546,117,0.8505975008010864,0.6379535147392291,0.6049958851287754,0.6301477072310406,0.40748987854251023,0.8756950151183786,1.0209930533031442,0.1452980381847656,0.48735827664399095,0.46138303233724237,0.4897597001763669,0.33868645973909145,0.8428835147305539,0.9404375783079125,0.09755406357735863,0.603656462585034,0.575343773328369,0.6340498236331569,0.47372919478182635,0.8762052085088647,1.0159083756384966,0.13970316712963182,0.5289399092970521,0.6581196581196581,0.14656512439250946,0.4776643990929705,0.6410256410256411,0.14885313808918,0.5771541950113378,0.7094017094017094,0.1386914849281311,15.381770705894409,0.010979136835042405,0.32045355637280015,0.018418054618481318,2.672887362208966,28,40,0.2498640776217854,-0.6802248238894745,,2.177708339481071,0.0015543956741478021,0.13610677121756692,0.014440715397041263,1.3919701627892576,12,13,0.17714244592157502,-0.38583233910676196,,17.559479045375483,0.012533532509190209,0.27436686008399186,0.01699695025280412,2.672887362208966,40,53,0.2316836696967328,-0.6066267026937963,0.026578428223729134,0.02328175569332112,0.9927620776352272,0.007214719767499327,0.0036073598837496634,0.0633275023035183,0.9651416561626425,0.019782796055542694,0.5213523131672598,2.0,0.39447997143541697,0.06972761685028672,0.01853164971369244,0.00926582485684622,0.1006023223376261,0.8872064115785276,0.020406757636304455,0.4626334519572954,2.0,0.5736149508371035,0.07745863028685562,0.08066461882783667,0.040332309413918334,0.21427132138784064,0.2533644974128489,0.02090234344570179,0.47639484978540775,2.0,0.7462462285211513,0.12163035664707422,sensitivity,strict_core,1,2
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,1857817935,359,120,1169412,a478dc99835f670370abd0d59c9d90759d8a90cc4da4aaa62e9dcf135430d57d,0.6299145299145298,0.6421875,0.4065178096757043,0.773200692726182,119,0.9012142419815063,0.6071428571428571,0.6061812137685293,0.5916666666666667,0.30634692792587515,0.8550553298913516,1.0033993165807404,0.14834398668938886,0.5966269841269841,0.5876117299773707,0.48802083333333335,0.2852730310625047,0.8698868901579531,1.060969283103431,0.1910823929454779,0.6424145299145299,0.6336941158119769,0.6421874999999999,0.4374242424242425,0.8539104218874778,1.0424114342430322,0.1885010123555544,0.478464590964591,0.7,0.1687319576740265,0.48647741147741147,0.7333333333333333,0.16880983114242554,0.6136904761904762,0.7416666666666667,0.15911327302455902,5.8821177257442505,0.004198513722872413,0.12254411928633853,0.02153265350889113,2.823707447087966,36,46,0.1575221184271868,-0.3476659826923929,,10.885384245351945,0.00776972465763879,0.6803365153344964,0.02028036944658277,2.0336419151766436,11,14,0.4387837968238576,-1.2578253063715237,,16.7675019710962,0.011968238380511205,0.26199221829837804,0.02153265350889113,2.823707447087966,47,60,0.2278375380263545,-0.5752058136121756,0.0252967681735754,0.021295364856934368,0.9904939636613371,0.006364695367925214,0.003182347683962607,0.06738070416405906,0.9590004703398591,0.016241846408289032,0.6615384615384615,2.0,0.2758938959840975,0.05929954303428531,0.021818726214311617,0.010909363107155809,0.11836209076561031,0.8602857294370541,0.017217717768277203,0.6131868131868132,2.0,0.3606145328407241,0.07536543160676956,0.05102492164639153,0.025512460823195766,0.14679685944880308,0.7294539809930907,0.017827072822651176,0.6333333333333333,2.0,0.46545415074258106,0.07486945390701294,sensitivity,strict_core,1,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,730132042,355,124,1169412,1b97d2f578d40d415e0c3a99c84edbdb7ca78871500699a23257ddfa39869824,0.7015770883252086,0.7018518518518518,0.45014005602240903,0.7498145875542663,124,0.8053361177444458,0.6587433556418519,0.6584640534806647,0.6645502645502646,0.35707749766573305,0.8205439309741176,1.0323697320091476,0.21182580103503001,0.5340962295849514,0.530020782097194,0.49464285714285716,0.355875350140056,0.9094809625037881,1.0069542882990188,0.09747332579523071,0.7061196948414993,0.7115553463379551,0.75,0.4096171802054155,0.8315423502478488,1.0257711895976915,0.1942288393498427,0.6071376931339338,0.8225806451612904,0.13355223834514618,0.47513185436117766,0.6612903225806451,0.28071972727775574,0.6253190209957128,0.8306451612903226,0.1611086130142212,10.777982980779093,0.007693064226109274,0.2245413120995645,0.01923784214956036,2.3746533239765126,31,43,0.2032028423575436,-0.5136287394084271,,5.622864472652183,0.004013465005461943,0.3514290295407614,0.01464949660472042,1.7086030713120364,9,12,0.28692335441783434,-0.7904462432629624,,16.40084745343128,0.011706529231571219,0.2562632414598637,0.018977678572092406,2.3746533239765126,40,55,0.22413297037261629,-0.582833115372061,0.025776362046599388,0.02572534793270347,0.9887578229930137,0.006367188659820962,0.003183594329910481,0.06327911440020607,0.9718269454795516,0.018767862027096235,0.5744336569579288,2.0,0.2893062848253656,0.053710728883743286,0.01916822833480344,0.00958411416740172,0.10708179013931446,0.8822441262097639,0.019436603997975522,0.5469255663430421,2.0,0.3348440141135069,0.05981985852122307,0.06340504655653788,0.03170252327826894,0.19156227632731068,0.3804179224194858,0.02363616760702968,0.4525862068965517,2.0,0.5773642519448278,0.10311690717935562,sensitivity,strict_core,1,4
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,745790240,363,118,1169412,65bcf4cad9edfa4f9116284755c077deaa832e6eafdc9e0fd5db8df872c84718,0.8361904761904763,0.6848133848133847,0.5296037296037297,0.7525689252534834,118,0.8797594308853149,0.7309523809523809,0.7124398895028887,0.7305019305019304,0.5397790615181921,0.8494461946377233,1.0201921004550156,0.17074590581729232,0.5895238095238096,0.5586508434805648,0.5802445302445303,0.36518360866186955,0.8682246972031954,1.0657547474629814,0.19753005025978598,0.78,0.76885527752789,0.6926640926640926,0.5174825174825175,0.8664175685213393,1.040646378762838,0.1742288102414986,0.6366666666666667,0.7542372881355932,0.17163319885730743,0.5666666666666668,0.5508474576271186,0.1706189513206482,0.7004761904761905,0.7796610169491526,0.16888491809368134,10.924085940228883,0.0077973489937393885,0.22758512375476833,0.01746661697962535,2.7348674184304578,18,43,0.20455941841614447,-0.5025659071975188,,7.075569757728646,0.005050370990527227,0.4422231098580404,0.03851439301175139,1.7480074903243326,14,13,0.3433794967581889,-0.9229275088810643,,17.99965569795753,0.012847719984266617,0.2812446202805864,0.018289029706533337,2.7348674184304578,32,56,0.2392644380016556,-0.6076563076184053,0.025760656222701073,0.022996945195071717,0.9898706291858288,0.005315682723988637,0.0026578413619943184,0.060057475852169924,0.9759391029967126,0.016399947002336133,0.6860986547085202,2.0,0.4040955482962088,0.0542595311999321,0.023071239450150823,0.011535619725075412,0.10881334165506347,0.8832265518966691,0.017324458322185664,0.647982062780269,2.0,0.47369671540261643,0.06083831191062927,0.06847690543322424,0.03423845271661212,0.20238564375779086,0.3993107342727681,0.018043149818571778,0.5545454545454546,2.0,0.6866807393486181,0.08937451243400574,sensitivity,strict_core,2,0
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,1765655749,362,119,1169412,77c2c50bbcc322e7851739744d7cd36e9ec69d2d8ab08427ecc9e44dba7a4726,0.6431871604477031,0.6499999999999999,0.3955733808674984,0.7311494226524052,117,0.915887713432312,0.5907272062142935,0.5775868686249476,0.5666666666666667,0.36317572004878507,0.9003308968732007,1.0272417851721494,0.1269108882989487,0.5581642382353399,0.5493814284607124,0.43716216216216214,0.28653877712701237,0.8153526326875106,1.0662232032439722,0.25087057055646167,0.6548800183689035,0.6501858276858278,0.6635135135135135,0.4278244631185808,0.8456737097873482,1.059010924637571,0.21333721485022272,0.5093914911502357,0.7058823529411765,0.2379063069820404,0.4843683354348604,0.7058823529411765,0.15428534150123596,0.6342019645386758,0.7899159663865546,0.17114773392677307,10.214131469587219,0.007290600620690378,0.21279440561640037,0.01950755944079592,2.1655161172411224,32,41,0.19910222485733237,-0.5003507397197624,,6.7218183635517805,0.0047978717798371024,0.4201136477219862,0.012454651259638752,2.3005326768302194,10,13,0.313572605787028,-0.792921132362944,,16.935949833139,0.012088472400527479,0.26462421614279685,0.01832687786022826,2.3005326768302194,42,54,0.22771982008975628,-0.5734933378805578,0.024503784254193306,0.02275941086503086,0.992416035548056,0.005434819709321453,0.0027174098546607264,0.06419708375027407,0.9734020926610178,0.015857546470987204,0.5963149078726968,2.0,0.21762335382960915,0.041873738751746714,0.018511601507917527,0.009255800753958763,0.11471251183485774,0.8855665679270994,0.01691884517985261,0.5778894472361809,2.0,0.3279608706549796,0.06713276472873986,0.03685745854015832,0.01842872927007916,0.1811300763323763,0.5367655300866218,0.017006092618530505,0.5122349102773246,2.0,0.4190975481058896,0.10088279470801353,sensitivity,strict_core,2,1
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,1929165763,361,120,1169412,9ec2c20b0b663e5b5b55c44eb860267cd1e47f5f6246be747b8c42037b12a353,0.6710622710622711,0.65625,0.37207336523126,0.773200692726182,119,0.7529509663581848,0.6384462759462759,0.6337075772561473,0.6447916666666667,0.4173737373737374,0.8331771216817669,1.019967634523463,0.186790512841696,0.5184218559218559,0.5187912582687885,0.45625000000000004,0.30437742082478914,0.9431198296638635,1.0312176807917686,0.08809785112790502,0.6929639804639803,0.6868280503690839,0.6359375,0.4654811270600745,0.8568428198357562,1.0323470173975846,0.17550419756182845,0.5498015873015873,0.7,0.1312040239572525,0.46813186813186813,0.575,0.2347288727760315,0.6237179487179488,0.775,0.15505605936050415,12.30788883743873,0.008785074116658622,0.2564143507799735,0.017933570008679955,2.730746330853287,33,41,0.22614322073722834,-0.5508616023931862,,5.636168960244745,0.004022961427726441,0.3522605600152966,0.023199240628758534,2.2353602335830733,12,12,0.27794238682370936,-0.7259287848270408,,17.944057797683474,0.012808035544385064,0.28037590308880433,0.018995630681643803,2.730746330853287,45,53,0.2390930122588486,-0.5946283980016498,0.025019802153110504,0.025113999068660114,0.992890041033064,0.006634728270737591,0.0033173641353687953,0.06584723985247042,0.9614742738870803,0.016306043215537542,0.6923076923076923,2.0,0.27701862589484133,0.054322704672813416,0.019343139298408918,0.009671569649204459,0.11132873023074547,0.8858907606594089,0.017206335651535322,0.6505494505494506,2.0,0.36147454283380476,0.06432756595313549,0.05833271984348304,0.02916635992174152,0.19108144801035776,0.509091900881192,0.017252054981491995,0.59026369168357,2.0,0.5153212693740749,0.08054962405003607,sensitivity,strict_core,2,3
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,1502471361,357,124,1169412,8d8bdb85825d877a3eb30b82ea1ff38ef3cb1e0673d7c52cafefbb55ed80d0c2,0.6208154314357321,0.6673280423280424,0.40683940242763783,0.7498145875542663,124,0.7177231907844543,0.6029433703305883,0.5943182342063329,0.6185185185185186,0.40378384687208224,0.8056579807470011,1.014298116684525,0.20864013593752395,0.569340590487207,0.5666610540269172,0.5944444444444444,0.3241946778711483,0.9347648903380993,1.0655356396045785,0.13077074926647925,0.6466050657779981,0.6344449169186142,0.6171296296296297,0.4207609710550887,0.8480241689571114,1.0388345804354937,0.1908104114783823,0.610699137954777,0.782258064516129,0.13509100675582886,0.4968046260339493,0.6209677419354839,0.1848895102739334,0.585810336280261,0.7419354838709677,0.15763244032859802,9.871422624778551,0.007045983315330872,0.20565463801621972,0.01343242201296526,2.6554350256791635,21,30,0.19023971941851048,-0.46498194683595934,,6.969877848652226,0.004974930655711796,0.4356173655407641,0.012786347976694076,2.057209204410755,9,11,0.33694496563327536,-0.8614970120717199,,16.84130047343077,0.012020913971042662,0.2631453198973558,0.01320826073732112,2.6554350256791635,30,41,0.2269160309722017,-0.5641107131448995,0.027420630678534508,0.016915712832246715,0.9938552249253,0.007614952121916213,0.0038074760609581064,0.06332655565559436,0.9682190241652338,0.01896234558763328,0.5550161812297735,2.0,0.2607052762816774,0.05027619458269328,0.023447412315807038,0.011723706157903519,0.11005264030128853,0.8711390053097052,0.019632571509072046,0.5145631067961165,2.0,0.4326806885149753,0.06819343194365501,0.053172915061031376,0.026586457530515688,0.16383810357216658,0.6020136174819537,0.02438387012861161,0.49493243243243246,2.0,0.7484805896879081,0.08590640127658844,sensitivity,strict_core,2,4
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,668375293,360,118,1169412,ba033a46eeef07d42c2c0141eaeaa5517981db895eb25418fbcf3ff26eb95083,0.7699999999999999,0.6753539253539254,0.5487179487179488,0.7525689252534834,118,0.8735755085945129,0.6652380952380952,0.664154639901696,0.7120978120978121,0.4603729603729603,0.8791193214534712,1.0554328569971325,0.17631353554366136,0.5447619047619048,0.5333248032755421,0.5532175032175032,0.41499273673186704,0.8005885613315246,1.0188482110980244,0.2182596497664998,0.737142857142857,0.7259559136070466,0.7378378378378377,0.49557109557109563,0.8530174602730936,1.0502948631190188,0.1972774028459252,0.6166666666666666,0.7796610169491526,0.1962026059627533,0.41428571428571426,0.5508474576271186,0.13946564495563507,0.6919047619047619,0.8220338983050848,0.17094898223876953,11.692554975054573,0.00834586365100255,0.24359489531363707,0.015882090556980824,2.6911369883480574,21,35,0.21387513067953468,-0.5385190782642606,,5.646512686357567,0.004030344529876921,0.35290704289734787,0.019586412905906115,2.274944862154873,12,13,0.2972717844059551,-0.7444704281874923,,17.339067661412145,0.012376208180879474,0.27092293220956476,0.01650505243322841,2.6911369883480574,33,48,0.23472429411113976,-0.5900069157450686,0.025881174951791763,0.021191792145654104,0.9906165564857956,0.004891409849696796,0.002445704924848398,0.05918234545356196,0.9759826658371441,0.016478056433046288,0.6995515695067265,2.0,0.41428554312803845,0.05269983038306236,0.019693806502459787,0.009846903251229893,0.10587383622107718,0.8892179919692522,0.017434576604891876,0.647982062780269,2.0,0.4644964973986757,0.06298588961362839,0.0645973491881536,0.0322986745940768,0.19623537146149242,0.36105521215521375,0.01961535008630344,0.5987525987525988,2.0,0.4551957046088553,0.0861775241792202,sensitivity,strict_core,3,0
zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,48,16,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.001,0.25,500,0.001,1e-05,64,5.0,1401,500,minimal_minmax,structured_vae,1402507312,359,119,1169412,9272e53fe72548c4de94812cca2247a124a49623d0c95938affed69b429cc8dd,0.6901272980588117,0.6792792792792792,0.42301587301587296,0.7311494226524052,117,0.8263314962387085,0.5643359174333349,0.552762735113733,0.6558558558558557,0.3941798941798942,0.821769790730596,1.063688967434069,0.24191917670347307,0.5462273696664021,0.536137326725562,0.38285070785070774,0.20205323171267442,0.7931321935200777,0.975756888190942,0.18262469467086428,0.6352482526191254,0.6209944807525716,0.658108108108108,0.4357142857142856,0.8239716048949935,1.0495437407326218,0.22557213583762825,0.5660821307928205,0.773109243697479,0.1494956612586975,0.4622519030495494,0.7142857142857143,0.22717736661434174,0.585246890518221,0.7815126050420168,0.15936005115509033,12.73975498090792,0.009093329750826495,0.26541156210224837,0.015083164843866775,2.7326006214592327,22,36,0.2254620614963726,-0.540963723746953,,4.253058595881798,0.003035730618045538,0.2658161622426124,0.015748819989928105,1.5817377516570716,7,13,0.2432852638416416,-0.6195762615086609,,16.992813576789718,0.012129060368872032,0.2655127121373394,0.015566887549074584,2.7326006214592327,29,49,0.22991786208268983,-0.5606168581873799,0.023696623742580414,0.01995787147505783,0.9894975739746706,0.0052487810545425095,0.0026243905272712548,0.06421492633296898,0.9747165899711374,0.0157409515885025,0.5477386934673367,2.0,0.23815537160183312,0.05550989927724004,0.01706958558025715,0.008534792790128575,0.10982129410232641,0.9046424796348772,0.01659409446777901,0.5561139028475712,2.0,0.34796400269942873,0.0678122234530747,0.07398806750547639,0.036994033752738194,0.21906980009468047,0.25105839595011686,0.019091075581132155,0.40878378378378377,2.0,0.5465972922612912,0.13744812039658427,sensitivity,strict_core,3,1
