identifier,architecture,latent_dimension,reconstruction_loss,beta_target,optimizer_policy,maximum_epoch,learning_rate,weight_decay,batch_size,gradient_clip_norm,kl_normalization_divisor,plateau_factor,plateau_patience,plateau_threshold,minimum_learning_rate,checkpoint_epoch,representation,model_family,run_seed,n_train,n_validation,parameter_count,state_sha256,raw_target_balanced_accuracy,latent_target_balanced_accuracy,latent_target_macro_f1_supported,latent_target_macro_f1_union,corrupted_target_balanced_accuracy,corrupted_prediction_agreement,corrupted_latent_cosine_drift,raw_instrument_probe_increment,latent_instrument_probe_increment,instrument_probe_increment_delta,raw_sensor_probe_increment,latent_sensor_probe_increment,sensor_probe_increment_delta,raw_same_master_cross_instrument_distance,latent_same_master_cross_instrument_distance,same_master_distance_delta,latent_different_target_cross_instrument_distance,latent_cross_instrument_separation_margin,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_reconstruction_median_row_correlation,clean_reconstruction_first_derivative_mae,clean_repeatable_peak_recall,clean_median_peak_shift_cm1,clean_median_absolute_relative_peak_width_change,clean_median_absolute_peak_prominence_change,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_first_derivative_mae,corrupted_repeatable_peak_recall,corrupted_median_peak_shift_cm1,corrupted_median_absolute_relative_peak_width_change,corrupted_median_absolute_peak_prominence_change,stage,subset,outer_fold,inner_fold
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,7628861,304,101,1082353,703bdd5f4e995b0b6e2d21d8fe5f2a2a5735871ccdcfcd1113d5dc17f2c28321,0.6983726799516273,0.7170525381051698,0.7208312013190062,0.7208312013190062,0.6295041216093847,0.6534653465346535,0.18154442310333252,0.506568144499179,0.5114942528735633,0.0049261083743843415,0.42901978973407534,0.4433364254792826,0.014316635745207251,0.5909082095352515,0.7104329812809785,0.11952477174572707,1.0642172769710478,0.3537842956900693,6.996040512632486,0.004993604934070296,0.10931313300988257,0.0030374885868889104,1.7811312314215981,9,7,0.12942232508428805,-0.20974411665399048,0.030451001599431038,0.005150613035053128,0.002575306517526564,0.07128766200647807,0.950831607269605,0.012964883025218706,0.4387397899649942,2.0,0.19327293673561663,0.059229869686532766,0.014919280093209017,0.0074596400466045085,0.10968807608335411,0.9163434814892314,0.013427951662071332,0.39556592765460913,2.0,0.2442722945176095,0.07152766734361649,stage_2_quality_confirmation,quality_pass,2,3
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1792130404,308,97,1082353,eaa077c816faa69ddce8d9b787ca9c784b7d1206eefa4ad5733ae3fd186dfca5,0.6923816349282187,0.7468034036357016,0.713618920761778,0.713618920761778,0.6702159124519372,0.7525773195876289,0.19334392249584198,0.5146141215106732,0.5450738916256158,0.030459770114942608,0.3911255411255412,0.44112554112554114,0.04999999999999993,0.5105892741333894,0.6595014934717867,0.14891221933839727,1.0430156075269175,0.3835141140551308,16.46893007286234,0.011755124962785395,0.2573270323884741,0.011298086291995288,2.304690006879236,26,37,0.21521365443537802,-0.5428462714442635,0.019481105729937553,0.0032760296399704887,0.0016380148199852443,0.057458374785682345,0.9672854329066638,0.0123622597182844,0.5492753623188406,1.5,0.14726727196963438,0.04455267230514437,0.011402334924650688,0.005701167462325344,0.10040244921473322,0.9181998795485626,0.013090210117659125,0.5072463768115942,2.0,0.2774733408985112,0.06594724953174591,stage_2_quality_confirmation,quality_pass,2,4
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1041346254,308,97,1082353,270ed4972ee97fe8de963d1dde5d1d245a20c015172faa032e7b1b3bc5a1db62,0.6923816349282187,0.6842024435192136,0.6659340659340659,0.6659340659340659,0.6383580187928014,0.7319587628865979,0.18294757604599,0.5146141215106732,0.5226600985221675,0.008045977011494343,0.3911255411255412,0.3917748917748919,0.0006493506493506773,0.5105892741333894,0.6376311826013431,0.1270419084679537,1.0663781467989661,0.42874696419762304,6.874706774858344,0.004906999839299318,0.10741729335716166,0.002421629819763186,1.6725660256546975,8,7,0.12298970594195724,-0.21906192980249406,0.031333163380622864,0.0041600859281089985,0.0020800429640544993,0.06906004953108322,0.9500928583319718,0.012648957357327269,0.5159420289855072,2.0,0.24648178524938089,0.05159601895138621,0.012040520953654762,0.006020260476827381,0.10611499429048288,0.9037731432126419,0.013101465729674031,0.4826086956521739,2.0,0.25641678855677613,0.07157625257968903,stage_2_quality_confirmation,quality_pass,2,4
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1773359157,296,103,1082353,b12f682178abe858240f739bd0e7e368e7fb1396076f0b60ff3bfdff24035330,0.7656462585034013,0.8138321995464853,0.8034499039107333,0.8034499039107333,0.676672335600907,0.7669902912621359,0.18235354125499725,0.6623949579831933,0.6537815126050419,-0.008613445378151341,0.5175871137409598,0.5576923076923077,0.04010519395134793,0.6046040156656061,0.7651810023738661,0.16057698670826004,1.0346104315426383,0.2694294291687722,15.844794891108092,0.01130963232770028,0.24757492017356392,0.00836437491597265,2.3576164462337057,16,21,0.20137760433443805,-0.5230907367842196,0.019837023690342903,0.0029689872940164342,0.0014844936470082171,0.05851991531803836,0.9558975551886363,0.013308412254077251,0.5829307568438004,1.5,0.22749301513253353,0.05007106903940439,0.011298086510434312,0.005649043255217156,0.10427834000980261,0.9035454151799722,0.014026762767544571,0.5571658615136876,2.0,0.2936876614212889,0.07203076779842377,stage_2_quality_confirmation,quality_pass,3,0
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,626749695,296,103,1082353,2ed21c0d9de64138dbbb02b7dc22e4b3033724b4062531c9216e135830db7338,0.7656462585034013,0.7810090702947845,0.7483546702266217,0.7483546702266217,0.7081916099773242,0.7766990291262136,0.18328437209129333,0.6623949579831933,0.634453781512605,-0.027941176470588247,0.5175871137409598,0.5197238658777121,0.002136752136752351,0.6046040156656061,0.7216526182886654,0.11704860262305938,1.0334052455686964,0.31175262728003095,6.872201188876666,0.004905211412474422,0.1073781435761979,0.001912532044246613,1.5983932564098768,7,7,0.11933484841031855,-0.22032094692865573,0.0296881552785635,0.004231657252152253,0.0021158286260761264,0.07170387283893333,0.9348645391144271,0.013440029942606735,0.5410628019323671,1.75,0.2895531571712928,0.06523234397172928,0.013654509792941086,0.006827254896470543,0.11651359483738605,0.8784574005622183,0.013993765926940816,0.5056360708534622,2.0,0.3473467544157558,0.07503610849380493,stage_2_quality_confirmation,quality_pass,3,0
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,340298900,295,104,1082353,e04e7c642145f63adf40c0e7806fe1f0861b8c7738316463034ffffd1314e831,0.7167470210948472,0.7016558320906148,0.6786699326195125,0.6786699326195125,0.6047865178299962,0.75,0.17307978868484497,0.5323529411764707,0.5396708683473388,0.007317927170868099,0.4712301587301587,0.42460317460317454,-0.04662698412698418,0.6154264287084859,0.762414208269001,0.14698777956051512,1.0595483988218637,0.2971341905528627,15.4858504281016,0.011053426429765596,0.2419664129390875,0.010581178226267057,2.4681414210692143,21,36,0.21270545099660973,-0.4989179920094299,0.019882531836628914,0.0031418097293902866,0.0015709048646951433,0.05879730040597779,0.9717618763359548,0.01168004506688279,0.6267190569744597,2.0,0.20129420610123286,0.043461261317133904,0.010910486201975154,0.005455243100987577,0.10686359862840157,0.9270926897903218,0.01242444366386386,0.6267190569744597,2.0,0.24720722449453947,0.0613946495577693,stage_2_quality_confirmation,quality_pass,3,1
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,600040088,295,104,1082353,38dcd722c92f36cc5d54daf9536394f729b0eda7795a3081ae1e76441070127f,0.7167470210948472,0.6746273050620877,0.6567989015899489,0.6567989015899489,0.6305469892426414,0.7884615384615384,0.17113123834133148,0.5323529411764707,0.6102941176470589,0.07794117647058818,0.4712301587301587,0.45218253968253963,-0.01904761904761909,0.6154264287084859,0.7525496385233574,0.13712320981487158,1.0770871935242627,0.3245375550009053,7.237046781467239,0.005165629394337786,0.11307885596042559,0.0024565346482446674,1.38617291292227,8,7,0.13164052096000817,-0.22755001994129906,0.030373945832252502,0.004033437785713617,0.0020167188928568087,0.07000752670238342,0.9533463565961674,0.011801877134251912,0.6326129666011788,2.0,0.18691126262344482,0.060139719396829605,0.011621843794029281,0.005810921897014641,0.10971866240022038,0.924967733279128,0.012279750198747842,0.6247544204322201,2.0,0.25140410305365524,0.06781134684570134,stage_2_quality_confirmation,quality_pass,3,1
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,2055433087,304,95,1082353,dab765b40dc90404ab5455bf6c1149249dacc0a3a5dbfaa2dddbe70632b576a1,0.7996222204296739,0.7558334005538975,0.73459200080036,0.73459200080036,0.6059440904161402,0.6105263157894737,0.1655324101448059,0.5183159722222221,0.5459201388888889,0.027604166666666763,0.5046296296296295,0.5409844054580897,0.03635477582846014,0.6756915586997257,0.7641832162971631,0.08849165759743738,1.0399444635387258,0.2757612472415627,15.03420351630997,0.010731051760392556,0.23490942994234326,0.012193662975999026,2.1017500377630935,35,42,0.2141597351612817,-0.47488017802150256,0.021729687228798866,0.0046967916523576415,0.0023483958261788208,0.06562973661634626,0.9549646242356958,0.017041464545511094,0.41739130434782606,2.0,0.26663931788400086,0.058012398425489664,0.01224717937660647,0.006123589688303235,0.10082921803665945,0.9082552636604934,0.017632305871389253,0.37142857142857144,2.0,0.33259620098010645,0.07539107650518417,stage_2_quality_confirmation,quality_pass,3,2
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1747009256,304,95,1082353,11ac69f11d4385d387acbcdff71afa6d5e1598482d9539669152f5a8f39bdcbe,0.7996222204296739,0.7841162288367257,0.7360776024309859,0.7360776024309859,0.6936624452152402,0.7263157894736842,0.1526898890733719,0.5183159722222221,0.5925347222222221,0.07421875,0.5046296296296295,0.5046296296296295,0.0,0.6756915586997257,0.771341879671117,0.09565032097139126,1.0376416704284073,0.26629979075729027,7.0681876294751715,0.005045101805478352,0.11044043171054954,0.0022344215979417876,1.7128538983121557,7,7,0.12386424299047576,-0.22527812252466758,0.03126319870352745,0.005183526711218604,0.002591763355609302,0.07277851361461608,0.9435526210618848,0.017046727186823544,0.39254658385093166,2.0,0.2548752357100009,0.06682641804218292,0.01187011730839555,0.005935058654197775,0.10426483667849583,0.9018625063399816,0.017479188530053966,0.36645962732919257,2.0,0.3529570029901642,0.08261297643184662,stage_2_quality_confirmation,quality_pass,3,2
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1274373165,302,97,1082353,116cf86bdf359df45aca9279f17f5faa46e79235100b4721c74c45abfb53d8b1,0.6603929197096898,0.6141503424112119,0.61101012604772,0.61101012604772,0.5777876367938479,0.7525773195876289,0.16989068686962128,0.6689655172413794,0.58128078817734,-0.08768472906403946,0.364935064935065,0.4696969696969697,0.10476190476190472,0.5105892741333894,0.6270281358378557,0.11643886170446627,1.011790723461007,0.3847625876231514,15.780808339317643,0.011263960270747782,0.24657513030183822,0.011142971661024181,2.209833875977437,17,34,0.20622312996086167,-0.5193945684199038,0.019892115145921707,0.0037740222236472784,0.0018870111118236392,0.05904227537579432,0.9647785497291911,0.01248315962997319,0.5507246376811594,2.0,0.15829520035370417,0.04571925476193428,0.011008129312888242,0.005504064656444121,0.10095828459835159,0.9204285568888638,0.013023142625569346,0.4971014492753623,2.0,0.2295968308688155,0.07841686764732003,stage_2_quality_confirmation,quality_pass,3,4
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,211822076,302,97,1082353,07cecb0cd51e5c27ca5e461cb97fbb13d6e8fe3833d9f176e0c258cb539da49e,0.6603929197096898,0.6915967055718608,0.6853741496598639,0.6853741496598639,0.5494619252383227,0.7525773195876289,0.16683822870254517,0.6689655172413794,0.6284072249589491,-0.04055829228243035,0.364935064935065,0.4696969696969697,0.10476190476190472,0.5105892741333894,0.6369342455230808,0.12634497138969136,1.0589546877389084,0.4220204422158277,7.1494396323235145,0.005103097524856185,0.1117099942550549,0.0027478324762146983,1.7937263675442796,8,7,0.12675757673537424,-0.23253965824777822,0.030934274196624756,0.004315988699358949,0.0021579943496794745,0.06906944686042459,0.9517450493090112,0.012487334054213588,0.5130434782608696,1.5,0.21175014744834922,0.05630200728774071,0.013441633691269583,0.0067208168456347915,0.10796073284365179,0.9119226718346549,0.012956015504797967,0.4753623188405797,2.0,0.2865863952309428,0.07049631560221314,stage_2_quality_confirmation,quality_pass,3,4
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,680361282,300,103,1082353,4483a9bf66948a22a6ce8ae110b922d8fcc318c571e76c42d814c93384d004a5,0.7987528344671203,0.7505668934240363,0.7140686887638107,0.7140686887638107,0.6055272108843538,0.7766990291262136,0.1725279986858368,0.6182072829131653,0.6771008403361345,0.0588935574229692,0.5453648915187377,0.5496383957922419,0.004273504273504258,0.6046040156656061,0.7588283802195357,0.15422436455392963,1.0336559980227855,0.2748276178032498,16.112936075211262,0.011501025035839588,0.25176462617517603,0.01164542278984378,2.0062325895094686,26,37,0.20745304223255095,-0.5320211893469905,0.020382773131132126,0.0030072317326511637,0.0015036158663255818,0.05847092820000568,0.9582268673231078,0.013212312966946015,0.5571658615136876,2.0,0.23565226874313597,0.048855263739824295,0.011398804755322766,0.005699402377661383,0.0999180867372519,0.9157979500263299,0.013898532727149497,0.5314009661835749,2.0,0.2999093513611403,0.06661668792366982,stage_2_quality_confirmation,quality_pass,4,0
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1108714361,300,103,1082353,66916bf70d413a07470a2418d24132ffeca451a90c049b714a05cc8f5e855a6f,0.7987528344671203,0.740079365079365,0.6999690571119143,0.6999690571119143,0.5331065759637189,0.6116504854368932,0.14996100962162018,0.6182072829131653,0.5714285714285715,-0.04677871148459378,0.5453648915187377,0.5581854043392505,0.012820512820512775,0.6046040156656061,0.7249158576500317,0.12031184198442568,1.0459313543342803,0.32101549668424856,6.568829224518412,0.004688671823353613,0.10263795663310019,0.004255767020171704,1.6933294978870468,15,10,0.12907342515814202,-0.21643672989719923,0.03142405301332474,0.0041345164047635165,0.0020672582023817583,0.0709659135286015,0.9369292500919285,0.01344994291928151,0.5458937198067633,2.0,0.24648614364033303,0.06111335754394531,0.013984310355857142,0.006992155177928571,0.10882598703553704,0.8958697630612366,0.013947432080034126,0.5185185185185185,2.0,0.324566269719206,0.07058471441268921,stage_2_quality_confirmation,quality_pass,4,0
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1832353418,299,104,1082353,7f1792ed554ebc600976db812436d8dcb6460418ca9da835926622d277fc70df,0.7141059423668118,0.7017028864854951,0.662759937610858,0.662759937610858,0.6410184018879671,0.8557692307692307,0.1711096465587616,0.595798319327731,0.5399509803921568,-0.05584733893557414,0.3996658312447786,0.4186507936507937,0.018984962406015105,0.6154264287084859,0.7738384750877362,0.15841204637925033,1.0617434029543162,0.28790492786658006,15.567810257033845,0.011111927378325372,0.24324703526615385,0.010536837720097229,2.199261172409268,25,34,0.20897662300714834,-0.504838244110444,0.019446048885583878,0.003299807919924386,0.001649903959962193,0.05984913704634121,0.9711954948419412,0.011691332460655365,0.6168958742632613,2.0,0.155549833604033,0.03877325356006622,0.012753531271604454,0.006376765635802227,0.11078862834034744,0.918011415962962,0.012487465842201924,0.6208251473477406,2.0,0.24678443969428404,0.05896197003312409,stage_2_quality_confirmation,quality_pass,4,1
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1413013657,299,104,1082353,a32140b7931483b83bbec35c2450c4ad4139a6130835be35ff8ab194ce8f4352,0.7141059423668118,0.6982522308609266,0.659313900385329,0.659313900385329,0.5424080750167708,0.7307692307692307,0.1632598340511322,0.595798319327731,0.5676120448179272,-0.02818627450980382,0.3996658312447786,0.4186507936507937,0.018984962406015105,0.6154264287084859,0.7709070189715024,0.15548059026301653,1.0723440859646431,0.30143706699314077,6.66551055142496,0.004757680622002113,0.104148602366015,0.0022040846296343683,1.6202384953662834,8,7,0.11744625287987386,-0.2271744635694032,0.028130430728197098,0.004753275049798344,0.002376637524899172,0.07515016443197033,0.9444446800436876,0.011986723297529265,0.6267190569744597,2.0,0.21434029779522015,0.06819396745413542,0.009821024841498032,0.004910512420749016,0.1122956723808573,0.9203741338400819,0.012397541274574419,0.6090373280943026,2.0,0.2632919935546433,0.0859772227704525,stage_2_quality_confirmation,quality_pass,4,1
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1165893736,308,95,1082353,b402f97ecfe8e2a183795d0c1549809c3b2799fd3a950d076d58ec7ebb4db069,0.76096232959587,0.7756746703951674,0.723126746385082,0.723126746385082,0.6585768958439767,0.6842105263157895,0.1736307293176651,0.6211805555555555,0.5688368055555555,-0.05234375000000002,0.5002436647173489,0.5280214424951268,0.0277777777777779,0.6756915586997257,0.7851123763478687,0.10942081764814293,1.0370120338700655,0.2518996575221968,14.829219070073403,0.010584738808046683,0.23170654796989698,0.009560002238866085,2.214978051217921,17,30,0.1993908520014501,-0.4947940709657192,0.020680738613009453,0.00494016832049658,0.00247008416024829,0.06637070021534922,0.9566018754708723,0.01693215983577552,0.39254658385093166,2.0,0.30101647549848154,0.07114274520426989,0.011760121133719142,0.005880060566859571,0.10349568573996164,0.8901840213791128,0.017490799059416095,0.3391304347826087,2.0,0.4041202870282388,0.08739758050069213,stage_2_quality_confirmation,quality_pass,4,2
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1381653573,308,95,1082353,f54923497e3a1e47a2d536bfa882b88284605fd20e99f2f47dffed397ee8e04d,0.76096232959587,0.7822528747994586,0.7261458466345685,0.7261458466345685,0.7389892715979672,0.6947368421052632,0.1493757963180542,0.6211805555555555,0.54609375,-0.07508680555555547,0.5002436647173489,0.524780701754386,0.024537037037037024,0.6756915586997257,0.7775223510004186,0.10183079230069281,1.044641616374272,0.26711926537385344,7.582742173947102,0.005412378425372664,0.11848034646792348,0.003177880859246934,1.481251975668406,9,8,0.12666386715365638,-0.25036816936702916,0.03177807107567787,0.0053354106176404514,0.0026677053088202257,0.07334023894306567,0.9409166162146622,0.01708455974328291,0.3813664596273292,2.0,0.2651433447923154,0.056260653596837074,0.012548738491638933,0.0062743692458194665,0.10246478350612563,0.8963213667392512,0.017500756014339803,0.3590062111801242,2.0,0.38894210989894373,0.0771666057407856,stage_2_quality_confirmation,quality_pass,4,2
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,717653795,302,101,1082353,5f03fa00480910af5bcf7ee4abf5fe4a56674046af2c943e4369869e15c67547,0.6783649099438572,0.6457004983320773,0.6447612102401248,0.6447612102401248,0.6772093403672351,0.6633663366336634,0.1915586292743683,0.5232348111658456,0.4582922824302135,-0.06494252873563205,0.4890847247990105,0.3919758812615955,-0.097108843537415,0.5909082095352515,0.6964320837665045,0.10552387423125298,1.0313505307009487,0.3349184469344443,16.139004323954243,0.011519631922879546,0.2521719425617851,0.011408450439902315,2.7665336238292477,23,35,0.21915786846466964,-0.5055408793741663,0.019905902445316315,0.004450218777975678,0.002225109388987839,0.06403401946192697,0.9583027383153024,0.012945275434569319,0.4492415402567094,1.5,0.18959924110823856,0.051608890760689974,0.014192628303390329,0.0070963141516951645,0.10816410099994045,0.9180825106599606,0.013569282931178856,0.44457409568261375,2.0,0.22580947926036848,0.07309475145302713,stage_2_quality_confirmation,quality_pass,4,3
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,108585426,302,101,1082353,30326ccabd5e92148316afc96dbcce9a9d8a0bf13e1aa8879bb55733332c11b7,0.6783649099438572,0.635990617569565,0.6335581085581085,0.6335581085581085,0.593772017456228,0.7821782178217822,0.1710808277130127,0.5232348111658456,0.4899014778325123,-0.03333333333333327,0.4890847247990105,0.477860235003092,-0.011224489795918502,0.5909082095352515,0.6913912058820196,0.10048299634676816,1.0590065288031296,0.36761532292111,7.138234529470425,0.005095099592769753,0.11153491452297536,0.004507700706004384,1.8279986406383721,18,8,0.13894790423124068,-0.2230636280933315,0.02825629897415638,0.005419104232943949,0.0027095521164719745,0.07589628015670818,0.9423781630193239,0.013139227306179987,0.42473745624270715,1.5,0.23183730140915887,0.06339357793331146,0.013501262075726885,0.006750631037863442,0.1106631022524662,0.9053926956238593,0.013488379086692853,0.4200700116686114,2.0,0.3084330878387215,0.07624022662639618,stage_2_quality_confirmation,quality_pass,4,3
