heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0128,0.002478682102461822,0.001239341051230911,0.13547090229627165,0.8477251149210913,0.00835999880210563,24,3,6,2,2.0,0.19807167464986108,0.11055919528007507
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0129,0.0026467663051772576,0.0013233831525886288,0.130968289127835,0.8346267988023609,0.008878247322115515,27,6,5,3,2.0,1.3427471257437436,0.054307085229083896
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0130,0.0022830883230079793,0.0011415441615039896,0.14426931585829722,0.8410840390942123,0.006197426704290722,11,3,3,3,2.0,0.812419767853344,0.09747393894940615
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0131,0.003440349451490827,0.0017201747257454135,0.1313097385143408,0.8358861178984964,0.011642725860833057,51,3,6,2,2.0,0.29224782466522425,0.07676727743819356
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0132,0.002580922457525053,0.0012904612287625264,0.13614595504007823,0.8457239933905617,0.008486862822901458,25,4,5,3,2.0,0.4622036156217647,0.10282262426335365
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0133,0.002316135921259435,0.0011580679606297175,0.12585912479524627,0.8576080843998907,0.00873233464795963,24,3,5,3,2.0,0.21889070872227753,0.11985820531845093
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0134,0.002520507703009446,0.001260253851504723,0.14503840173726354,0.8302752658064232,0.007385501880863948,15,3,4,3,2.0,0.7710796954981864,0.10962227825075388
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0135,0.0023123306195132463,0.0011561653097566231,0.13330570465967753,0.8488656846063801,0.006950044302003724,15,3,5,3,2.0,0.6243437450130727,0.10293059330433607
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0136,0.0022673136153339066,0.0011336568076669533,0.13423329433307557,0.851731493085671,0.007160966789482959,18,4,5,3,2.5,1.0726157971435852,0.1168644919525832
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0137,0.002369901404375256,0.001184950702187628,0.1249720699319934,0.8686226265117067,0.007796781730971166,19,3,4,3,2.0,0.8491331175251664,0.10887665767222643
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0138,0.0023310433588433115,0.0011655216794216557,0.12230578938001171,0.8691450240576581,0.008124706895489778,21,3,5,3,1.0,0.2208566287768,0.1065919091925025
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0139,0.002266473463975003,0.0011332367319875016,0.14352934973493423,0.8470348681904643,0.006806170816001083,12,3,4,3,2.0,0.7898632782509798,0.11836218181997538
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0140,0.0033918191002458645,0.0016959095501229322,0.1401937281998067,0.8286892582202057,0.009623436314785587,34,2,5,2,2.5,0.260785647974505,0.07259290700312704
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0141,0.002639596341355749,0.0013197981706778745,0.1516318003407278,0.8186040876450061,0.006753317626592304,11,3,4,3,2.0,0.7222537750423177,0.09981724340468645
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0142,0.003645738755321904,0.001822869377660952,0.13226197970148101,0.8294811916478021,0.010361583361102801,42,3,6,2,2.0,0.28159014034103413,0.10721150040626526
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0143,0.0031368036311729716,0.0015684018155864858,0.1126052191884069,0.8521454515592735,0.011189496608983194,45,4,4,3,2.0,0.5833302523057345,0.07252602325752378
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0144,0.0025575547331416,0.0012787773665708,0.15853150191534512,0.8197076652473054,0.00673513213185028,11,3,4,3,4.0,1.0197707179956075,0.1203226024954347
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0145,0.0024627476666229937,0.0012313738333114969,0.13408442623357006,0.8444855422763836,0.008135953606438956,23,4,5,2,2.5,1.159255377989202,0.07311468641273677
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0146,0.003370595876783378,0.001685297938391689,0.12240610175456222,0.8442357823250353,0.010382203609749143,41,4,6,2,2.0,0.48730287730565147,0.02149803191423416
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0147,0.002242611136545308,0.001121305568272654,0.1323637569762918,0.8483398447826623,0.0073683923719051695,17,3,5,3,4.0,0.5757424649129083,0.11359518603421748
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0148,0.0032965556337359717,0.0016482778168679859,0.12075533024852955,0.8301690999890582,0.011007689528300293,45,6,5,1,2.5,2.0571050153364325,0.02326364256441593
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,poster_row_0149,0.002560245314858359,0.0012801226574291795,0.1526149807389252,0.8215204267956978,0.00655688475950488,11,3,4,3,4.0,0.6512151176433784,0.10692850686609745
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0075,0.017806259751778124,0.008903129875889062,0.20700723425395315,0.71968634560664,0.0063608134563816875,10,3,4,3,1.0,0.8069225261279693,0.062953086104244
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0076,0.01716185253634265,0.008580926268171325,0.18649410366686034,0.7542078490720393,0.006990619161016574,10,3,4,3,1.0,0.5235090004764171,0.06726615782827139
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0077,0.01760889805232519,0.008804449026162595,0.1940225461442213,0.7451383499382693,0.007020734652926746,9,3,4,3,1.0,0.5511936929824747,0.04444453306496143
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0078,0.016857067427534973,0.008428533713767486,0.1892062833710738,0.7368555949380364,0.007756890633941761,11,3,4,3,1.0,0.4223300027403265,0.059551372192800045
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0079,0.016633190753651148,0.008316595376825574,0.17570418769359772,0.7682305316667823,0.008214649871390846,13,3,4,2,1.0,0.6007003870818665,0.029656433034688234
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0080,0.017328503275664778,0.008664251637832389,0.19230314308844354,0.7406431144088523,0.006746554953445281,11,3,4,3,1.0,0.5875821068492643,0.054919030517339706
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0081,0.017819696676726986,0.008909848338363493,0.19237297330881165,0.7437327593789789,0.007079994953237474,10,3,4,3,2.0,0.5588660050030341,0.06366800051182508
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0082,0.017290813282079185,0.008645406641039593,0.18052010375790767,0.7500915174394177,0.008950736057013273,17,5,4,3,1.0,0.4582735975573317,0.037566257640719414
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0083,0.015732934683585283,0.007866467341792641,0.1616128493253091,0.777614932742938,0.008742573224008083,12,3,4,2,3.0,0.45997101809125446,0.19776353985071182
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0084,0.015949042389373048,0.007974521194686524,0.16988553373527288,0.7675996724667135,0.008487911916204861,12,2,5,2,2.0,0.3464141674149872,0.10335889924317598
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0085,0.01649932128269969,0.008249660641349845,0.17893209472480404,0.7538434211817635,0.008553449594016585,14,4,4,2,2.0,0.7143881775898504,0.11951901484280825
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0086,0.016230280326293655,0.008115140163146827,0.16705031553161298,0.7742167307481478,0.008766385235690646,13,3,5,2,3.0,0.576055644534688,0.22219138965010643
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0087,0.016851779400418133,0.008425889700209067,0.1714388380912649,0.7792582948163999,0.008946789905561933,15,3,5,2,1.0,0.530809577544989,0.22604550793766975
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0088,0.016449928144745683,0.008224964072372842,0.17363972787128656,0.7683040783509718,0.008621406638994814,13,4,5,2,1.0,0.47012190560622885,0.1407460132613778
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0089,0.01807642333731453,0.009038211668657266,0.20117986813414704,0.7300327438955698,0.00655327099292273,7,3,4,3,1.0,0.5591280532194273,0.06292277085594833
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0090,0.016158937546077338,0.008079468773038669,0.1809166830543348,0.7467422861467687,0.008195085163627353,10,3,4,3,1.0,0.5551872675363253,0.02351400814950466
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0091,0.01725892435129422,0.00862946217564711,0.18455485124547077,0.7521681828931236,0.007975231198028529,11,2,4,2,1.0,0.5751870468607065,0.11759373545646667
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0092,0.017297869310484527,0.008648934655242264,0.1924524459963861,0.7424638170323459,0.00676308197268684,10,3,4,3,2.0,0.5418856725596034,0.05476560117676854
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0093,0.017683681477538828,0.008841840738769414,0.19670425093576976,0.7327445173421182,0.006383548523964626,8,3,4,3,1.0,0.5216311572711674,0.06898646336048841
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0094,0.017538818451542072,0.008769409225771036,0.19516270666581043,0.7404195151858762,0.006619041923965727,8,3,4,3,1.0,0.5323929756136508,0.05707323458045721
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0095,0.01795170494050728,0.00897585247025364,0.19987759529216453,0.7203976269422622,0.007059372253715992,9,4,4,3,3.0,0.43640866484094,0.04083053907379508
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0096,0.016948231717525068,0.008474115858762534,0.19107294817158224,0.7448588436908716,0.006491230025089213,8,3,4,3,1.0,0.5630511102642484,0.06284679193049669
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0097,0.017513110497751457,0.008756555248875728,0.19324869242352158,0.7409708729951259,0.006657843833423353,10,3,4,3,1.0,0.5470640238065383,0.03851894615218043
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0098,0.017476124241887853,0.008738062120943926,0.19334138359089095,0.7385722829735062,0.0069921413657721134,9,4,4,3,1.0,0.7157878983335645,0.10017946641892195
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0099,0.017238932596347116,0.008619466298173558,0.18905936174600144,0.7422777355385577,0.007271974625598107,9,3,4,3,1.0,0.5366497149275028,0.042699784971773624
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0100,0.035833394951102444,0.017916697475551222,0.1431679744121301,0.2441271358926563,0.04829231707246176,130,29,81,23,2.0,1.2962967704044277,0.1846458911895752
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0101,0.01261382429069472,0.00630691214534736,0.1325745923556682,0.5395311243757039,0.029316507983021437,108,19,41,12,2.0,1.0921868498929372,0.10628239065408707
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0102,0.014914852461925941,0.007457426230962971,0.1333649770819224,0.6072755610105502,0.030306031260572908,107,20,51,10,3.0,3.034703302715392,0.09518745541572571
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0103,0.019253344402289357,0.009626672201144678,0.13393755278851707,0.545820018428233,0.03136628666094371,105,24,49,14,2.5,1.2438388087792909,0.0805124044418335
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0104,0.020341892346885788,0.010170946173442894,0.14054196714167422,0.28649145944254745,0.042076143103518655,122,23,73,16,3.0,1.5040603716685268,0.0766085535287857
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0105,0.015235538928854571,0.007617769464427286,0.12548295951463814,0.5955570060058342,0.029571719454335316,101,18,46,10,2.5,1.9866006854703047,0.06496042013168335
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0106,0.012771577492674933,0.0063857887463374665,0.1198336956175107,0.6606214492043735,0.023813151365944318,94,17,32,9,2.0,0.9862969491432904,0.0594673752784729
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0107,0.02719037623746631,0.013595188118733155,0.14185093282531971,0.2350685820413064,0.049269421147182586,130,30,83,18,3.0,2.40834500956374,0.13334159553050995
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0108,0.045008793086969506,0.022504396543484753,0.1498964534653384,0.16120575964298967,0.04925361283655678,123,33,84,26,2.0,1.0887353118127,0.16066193580627441
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0109,0.024491202958091082,0.012245601479045541,0.1329120619862781,0.27679742460933926,0.04210680544642465,128,28,70,19,2.0,1.3626843490148772,0.08634898066520691
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0110,0.020833306650717413,0.010416653325358707,0.14452533410455654,0.29790692029075583,0.04567502769275701,122,23,79,17,3.0,2.3550935070400087,0.18089036643505096
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0111,0.04240445203719606,0.02120222601859803,0.14201345539084667,0.1927458553395452,0.047830558294164285,129,38,75,24,2.0,1.5886246264056219,0.11149544268846512
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0112,0.04340979301566537,0.021704896507832683,0.15271297739591852,0.12090630834775573,0.05802906776711877,132,36,93,21,2.0,1.8256382168208387,0.10694416612386703
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0113,0.03820049070856619,0.019100245354283094,0.1446251014573828,0.2414405253273484,0.05198510018310377,131,34,88,24,3.0,1.3739523434409309,0.12316003814339638
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0114,0.039200572281246786,0.019600286140623393,0.14458158475831684,0.21942168414693264,0.057112902396890736,136,35,99,27,2.0,1.2701155981918724,0.14465779066085815
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0115,0.0457487433776769,0.02287437168883845,0.1457198517650709,0.19233401090791535,0.053683564561818324,132,35,85,20,3.0,1.6078784480969626,0.16445863246917725
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0116,0.05839454940887376,0.02919727470443688,0.1519951149450587,0.11772717576302649,0.05777738625449794,134,37,100,31,3.0,1.3319562557522113,0.1929779350757599
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0117,0.04266553132190994,0.02133276566095497,0.1413455142600377,0.1701926277268872,0.04582628312919821,132,36,75,20,3.0,1.5933402514055999,0.11748603731393814
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0118,0.04394243110688705,0.021971215553443526,0.14540461407718083,0.15377551486494725,0.04888340593448707,131,38,82,23,3.0,1.9385029984363782,0.11855724453926086
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0119,0.0291009617917522,0.0145504808958761,0.14708226084833184,0.19660378379358226,0.03801980647524553,112,30,62,19,2.0,1.3551341392108718,0.11607075482606888
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0120,0.04879949608937918,0.02439974804468959,0.14612899315342961,0.1811386412533168,0.055020310375839473,131,35,94,27,2.0,1.6824152748077423,0.17904841899871826
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0121,0.03460163431709744,0.01730081715854872,0.13948865334251548,0.2829473764823547,0.04948127651321037,124,33,87,23,2.0,1.0491385565557716,0.1285586804151535
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0122,0.0159864768803295,0.00799323844016475,0.1215653857812394,0.5016982763318233,0.025561116433569363,103,26,32,13,2.5,0.5681731644121655,0.0564097985625267
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0123,0.01709689124001173,0.008548445620005864,0.14128345426977135,0.5438159121755798,0.031449665352327946,107,17,49,14,2.0,1.3004664620155113,0.09620165824890137
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0124,0.016398797944302962,0.008199398972151481,0.12061712357606276,0.5601253710686266,0.030948402849691255,114,24,55,13,2.0,2.2717292978262895,0.12243761122226715
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0125,0.0019279070592871654,0.0009639535296435827,0.13209512012096938,0.8726264490205848,0.006781344529673723,13,4,4,3,3.0,0.5679309194055924,0.0913327814778313
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0126,0.0025875180397356796,0.0012937590198678398,0.11196691037198818,0.870393943627474,0.01002313888215992,34,4,6,3,3.5,0.33272451605229986,0.1114993947558105
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0127,0.0018779644853776118,0.0009389822426888059,0.12752155611421023,0.8757050923118264,0.006374035083489226,11,3,3,3,3.0,0.2676852346125044,0.0996780339628458
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0128,0.0022031947401984623,0.0011015973700992312,0.12717581232299235,0.867006441384645,0.008264442490596723,24,3,6,2,2.0,0.17577995893005344,0.11292305146344006
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0129,0.002245633196129572,0.001122816598064786,0.1199502901723334,0.8615405992606769,0.008732591945944088,27,6,5,3,2.0,1.392829665657534,0.06317130359821022
PICO,400-1800_common,poster,poster_holdout_PICO,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0130,0.0019420974553478764,0.0009710487276739382,0.1300678820882294,0.8704561993495934,0.00604201486799866,11,4,3,3,3.0,0.6900733847169185,0.09241504478268325
