stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,corrupted_vae_kl_unnormalized_per_observation,corrupted_vae_kl_normalized,corrupted_vae_mean_kl_per_latent_dimension,corrupted_vae_median_kl_per_latent_dimension,corrupted_vae_max_kl_per_latent_dimension,corrupted_vae_active_units_var_mu_gt_0_01,corrupted_vae_dimensions_mean_kl_gt_0_01,corrupted_vae_posterior_mean_absolute_mu,corrupted_vae_posterior_mean_log_variance,corrupted_vae_posterior_sample_reconstruction_variability,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
domain,domain__strict_core__domain_only__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,gaussian_broadening,1.5,0.7781084656084656,0.813015995872033,1.0,0.0003693479520734,0.0071433018066195,0.0035716509033097,0.084387959237069,0.8531039055644192,0.0271525376998893,,2.0,1.5568858435860042,0.0962643092498183,12.592395757798569,0.0089881482925043,0.1967561837156026,0.0101410547547107,2.48968510140729,19,32,0.1849304209830457,-0.4931187091045934,,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,0.5,0.6994047619047619,0.7377152558816396,0.8478260869565217,0.0633619874715805,0.0097720285644494,0.0048860142822247,0.0924071991248814,0.8413657438577418,0.0272321774969503,,2.0,1.3932928825297708,0.0922242030501365,13.22869470907346,0.0094423231328147,0.2066983548292728,0.0117709924822116,2.582575539286811,21,35,0.1982355716018584,-0.4933551756090784,,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,1.0,0.673941798941799,0.7401466629536805,0.7608695652173914,0.1944830566644668,0.0145826995787407,0.0072913497893703,0.1053006229405994,0.8055298462906423,0.0273381782984498,,2.0,1.1824190221476738,0.0854724692180752,14.498365803673527,0.0103485837285321,0.2265369656823989,0.0126495739759867,3.058673790638436,23,37,0.2232789917509802,-0.4884875973291104,,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,composite,1.5,0.4791666666666667,0.6075498575498576,0.5217391304347826,0.3276155591011047,0.0224210308777408,0.0112105154388704,0.1182138613791756,0.7266618681554482,0.0275068890984548,,2.0,1.2568842529773088,0.076245175790973,15.787478501714665,0.0112687212717449,0.2466793515892915,0.0144325848046291,3.166364949352044,38,42,0.247835825285066,-0.4744552737406,,,,strict_core,domain_only,instrument,Pendar-1,552.0,46.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,0.5,0.6305668934240363,0.5734832052479112,0.9693877551020408,0.009910793043673,0.0150433364429856,0.0075216682214928,0.0978514847212086,0.4891383991331122,0.0418072392719778,,2.0,1.5123029487876218,0.1229176074266433,13.191064972367446,0.0094154639345948,0.2061103901932414,0.0121481112468716,2.166884221347049,11,40,0.2057096254296986,-0.4914088463710126,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,1.0,0.6146485260770974,0.5503367387329652,0.9387755102040816,0.0463217385113239,0.0207133464756888,0.0103566732378444,0.1057952533043901,0.482883713368386,0.0418664939795534,,2.0,1.7053627937178617,0.1237623989582061,13.81781575093376,0.0098628235195815,0.21590337110834,0.0133257012689284,2.3610935746829838,12,41,0.2119289194353852,-0.4939971321316349,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,scale_offset,1.5,0.5819954648526078,0.5332102031370418,0.8979591836734694,0.1387026906013488,0.0285445621959595,0.0142722810979797,0.1151954611585789,0.4733734611792312,0.0417576011100289,,2.0,1.9431753816288744,0.1227331086993217,13.549410083940762,0.0096712420299363,0.2117095325615743,0.0118952494951772,2.479062140725916,13,40,0.2026488286593882,-0.4839342713577954,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,0.5,0.6194557823129252,0.5618311116000757,0.8877551020408163,0.0269668288528919,0.0151932484905122,0.0075966242452561,0.1011619372489668,0.4723321428931482,0.0419171434153543,,2.0,1.643636783786541,0.1196893453598022,13.712355614333568,0.009787548618368,0.214255556473962,0.0138857605491013,2.381706229696167,11,42,0.2192421382672141,-0.4945574907536847,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,1.0,0.5843764172335602,0.5726321297749869,0.7755102040816326,0.0788039863109588,0.0181675033454724,0.0090837516727362,0.1084283459876528,0.4214393864576917,0.042082463520057,,2.0,1.713812005406083,0.1146855801343917,14.6695029860955,0.0104707373205535,0.2292109841577422,0.0159606775510252,2.7392549758368703,11,43,0.2361190609173616,-0.4984844226978474,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,smooth_baseline,1.5,0.5023129251700681,0.468809455042246,0.6938775510204082,0.1404197514057159,0.0227225339850014,0.0113612669925007,0.1183501050215486,0.3187450054025386,0.0424024838078699,,2.0,1.7029163006189376,0.1139522856101393,16.12287027358148,0.0115081158269675,0.2519198480247107,0.0186859594704629,3.190636588965685,13,48,0.2580362668647875,-0.5050010421552499,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,0.5,0.636281179138322,0.5795479694089426,0.979591836734694,0.0002531190402805,0.0137493359309203,0.0068746679654601,0.096044369538552,0.4859730763331232,0.0418236221910596,,2.0,1.6737454905846985,0.1201942786574363,13.143413144998044,0.0093814512098487,0.2053658303905944,0.0120521062923926,2.165619652609607,11,39,0.2064740476695793,-0.4916744584180675,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,1.0,0.636281179138322,0.5758029689608638,0.979591836734694,0.0010246944148093,0.0137713858092307,0.0068856929046153,0.0960916302044502,0.4867157924589715,0.0418272579715679,,2.0,1.73205211176046,0.1278162151575088,13.179515548489356,0.0094072202344677,0.2059299304451461,0.0120576830075134,2.17226861088984,11,39,0.2068233830240972,-0.4918324915056357,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_noise,1.5,0.636281179138322,0.5793514004792202,0.9591836734693876,0.0026358237955719,0.0137791216505249,0.0068895608252624,0.0960843099204993,0.4867920669188774,0.0418355521356797,,2.0,1.619539212604921,0.1296095848083496,13.213155108931186,0.0094312313411357,0.2064555485770498,0.0121192814780408,2.1835858691327306,11,39,0.2073239444780785,-0.4929609970239913,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,0.5,0.636281179138322,0.5792849771487543,1.0,0.000125893522636,0.0137579018653204,0.0068789509326602,0.0960496185180158,0.4862571846622963,0.0418228843974382,,2.0,1.6600274574320943,0.1217877715826034,13.147670170893427,0.0093844897722294,0.2054323464202098,0.0120541442384076,2.1690516599491443,11,39,0.2065647967653316,-0.4917501201999881,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,1.0,0.636281179138322,0.5792849771487543,1.0,0.0005201161839067,0.0137686987904027,0.0068843493952013,0.0960973610854145,0.4841106933345374,0.0418251049052713,,2.0,1.6147689845725024,0.1227888166904449,13.158903103893524,0.0093925075688033,0.2056078609983363,0.0121048714203251,2.168980980481467,11,39,0.2065639676925364,-0.4922073137207527,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,isolated_spikes,1.5,0.636281179138322,0.5793514004792202,0.9897959183673468,0.0009011614019982,0.0137567600426747,0.0068783800213373,0.0961011644837678,0.4861247081326374,0.0418276130380899,,2.0,1.665156532069165,0.1273454427719116,13.178543219230953,0.0094065262093011,0.2059147378004837,0.0120829643270401,2.1691635115183794,11,39,0.2070723564746662,-0.4919822025234777,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,0.5,0.633219954648526,0.56372363268915,0.9591836734693876,0.0041307327337563,0.0137543746732302,0.0068771873366151,0.0961650247548547,0.4814430230746083,0.0418247774528693,,2.0,1.7084698228660962,0.1226135641336441,13.10732906157156,0.0093556952616499,0.2048020165870556,0.0120759338426852,2.1515495393029944,11,39,0.2061339056054628,-0.4901780420800234,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,1.0,0.6129478458049886,0.5437744794887652,0.8979591836734694,0.0064772367477416,0.0138076228241658,0.0069038114120829,0.0965047100898164,0.4812469693345114,0.0418222425070101,,2.0,1.6471683698010928,0.1192845478653907,13.041751754618188,0.0093088877620401,0.2037773711659092,0.0119457397182324,2.1716113946241955,11,39,0.2058866960981072,-0.4899424151155555,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,edge_filled_shift,1.5,0.6467120181405895,0.5553057315576821,0.8877551020408163,0.0110539318993687,0.0138340845160891,0.0069170422580445,0.0969302325189575,0.4864901733158659,0.0418286519748675,,2.0,1.730689889249048,0.1289547132328152,13.00334216663389,0.0092814719247922,0.2031772213536545,0.0118143040215531,2.141045055379911,11,39,0.2045126446201878,-0.4891181512744387,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,0.5,0.636281179138322,0.5792849771487543,1.0,7.745562470518053e-06,0.0137317466695863,0.0068658733347931,0.0960538789922121,0.4858435925155218,0.0418190634101068,,2.0,1.7314105700181464,0.1229264587163925,13.10206146804205,0.0093519353804725,0.204719710438157,0.0120140900541104,2.1615237271574235,11,39,0.2057537174624829,-0.4911397813998983,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,1.0,0.6513605442176872,0.5971234647705236,0.9693877551020408,0.0001080011861631,0.0137204185665758,0.0068602092832879,0.096112545446683,0.4863040485672137,0.041805802469197,,2.0,1.724767745235773,0.1224823519587516,12.973599819259311,0.0092602425547889,0.2027124971759267,0.0119426914833396,2.152860603764976,11,39,0.2037669252537147,-0.4892817615202927,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,gaussian_broadening,1.5,0.6513605442176872,0.5971234647705236,0.9693877551020408,0.0003478369035292,0.0137069452089459,0.0068534726044729,0.0961589091705068,0.486790983084359,0.0417882083776869,,2.0,1.725016309944846,0.1242137253284454,12.801705744669102,0.0091375487113983,0.2000266522604547,0.0117019261687024,2.142874303330713,11,36,0.201138052727044,-0.4863509194426198,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,composite,0.5,0.5773469387755102,0.5303030303030304,0.8061224489795918,0.0381564274430274,0.0170694223182841,0.008534711159142,0.1026202382397654,0.4536461145840355,0.0419433627108318,,2.0,1.6634949172262368,0.1178533397614955,13.767246894114123,0.0098267286895889,0.2151132327205331,0.0137884038325828,2.4000671273227563,11,42,0.219722708761027,-0.4919870009236073,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,composite,1.0,0.6250793650793651,0.5531398618798796,0.7142857142857143,0.1234523430466651,0.0252761186013072,0.0126380593006536,0.1127879556625244,0.4064060012707638,0.0421023542036942,,2.0,1.6805725421336355,0.1192560046911239,14.857752459373764,0.0106051052529434,0.232152382177715,0.0166298754882334,2.903598311779027,13,44,0.2353084805447846,-0.4931886108762386,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,composite,1.5,0.4805668934240362,0.4627076451235906,0.6224489795918368,0.2018897980451584,0.0343157586208458,0.0171578793104229,0.1259792918988472,0.2935961393676944,0.0423944750901054,,2.0,1.608224938998952,0.1102259214967489,16.209976707085286,0.0115702902977054,0.2532808860482075,0.0183343409352819,3.276071112923993,16,48,0.2536877126737023,-0.4882994882365929,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,0.5,0.6352834467120181,0.5460917221753135,0.9591836734693876,0.0136663839221,0.0151975780853901,0.007598789042695,0.0985225045063628,0.4883296639731208,0.0417751166152389,,2.0,1.5781359641591195,0.1331325098872184,12.814568992932385,0.0091467301876747,0.2002276405145685,0.0130978533407083,2.185817517510758,18,42,0.204805528355745,-0.487666323166789,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.0,0.6569160997732427,0.57506536577744,0.9387755102040816,0.0604967325925827,0.0207728383889476,0.0103864191944738,0.1059376414817461,0.4700510081788149,0.0418398911642119,,2.0,1.648228766861081,0.1373912543058395,13.330950664724424,0.0095153109669696,0.208296104136319,0.0145927593472293,2.517608425428077,22,42,0.2109764769173459,-0.4872923094428967,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,scale_offset,1.5,0.5280272108843537,0.4812335946524358,0.8163265306122449,0.1650182157754898,0.0274741441921348,0.0137370720960674,0.1148675913131565,0.4870028413420021,0.0417393705584547,,2.0,1.728016450651074,0.1386981196701526,13.137212959389894,0.0093770256669449,0.2052689524904671,0.0120107069755596,2.5217020868251403,22,41,0.2021900843776574,-0.4846788284121059,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,0.5,0.616235827664399,0.5363038548752834,0.9183673469387756,0.0310902912169694,0.014764137867871,0.0073820689339355,0.100766366332901,0.4720102153007628,0.0418718856100391,,2.0,1.535858856694436,0.1189338639378547,13.169559066453113,0.0094001135377966,0.2057743604133298,0.0162687158958766,2.220657892034341,18,41,0.2195950841617615,-0.4816898020899131,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,1.0,0.6209977324263037,0.5094452303914017,0.8163265306122449,0.0849553048610687,0.0171130836057296,0.0085565418028648,0.107268634771256,0.4404929311657777,0.0420562238952033,,2.0,1.545862328746311,0.1266247350722551,14.092261547423648,0.0100587163079397,0.2201915866784945,0.0197212857705967,2.47665755077315,22,45,0.2395112175696915,-0.4774689702746251,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,smooth_baseline,1.5,0.5446031746031746,0.4313426145652059,0.6938775510204082,0.1445649564266204,0.0205728124186279,0.0102864062093139,0.1162393322924974,0.3254189951538716,0.0422712424200907,,2.0,1.5285537021795137,0.1263577938079834,15.30713244337134,0.0109258618439481,0.2391739444276772,0.0232757592460784,2.780456714350595,31,50,0.2628348879602619,-0.4748625099602985,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,0.5,0.6467120181405895,0.5568679110174358,0.9897959183673468,0.0002996136900037,0.0136785261389011,0.0068392630694505,0.0962340111000283,0.4955668088610971,0.0417652430964257,,2.0,1.7434527177767003,0.1385545674711465,12.759792385343298,0.0091076319666975,0.199371756020989,0.0129315022956301,2.0803875476416174,18,41,0.2060470716161424,-0.4887360009622857,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.0,0.618140589569161,0.5454929385159372,0.979591836734694,0.0011655365815386,0.0137253181719811,0.0068626590859905,0.0962744046895121,0.4963552809873368,0.0417720361501365,,2.0,1.703279909556506,0.132232466712594,12.811894329557209,0.0091448210774855,0.2001858488993314,0.0130447017916128,2.104350251605595,18,41,0.2067703640125227,-0.4895089226274834,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_noise,1.5,0.6467120181405895,0.5568679110174358,0.9897959183673468,0.0028973617590963,0.0137265251399889,0.0068632625699944,0.0962513543271232,0.4953394365486731,0.041781861711119,,2.0,1.6805932676641822,0.1402824372053146,12.8977739890684,0.0092061199065441,0.2015277185791938,0.0131977389355796,2.129573703011804,18,41,0.2082041996074891,-0.4906966336928012,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,0.5,0.6467120181405895,0.5568679110174358,0.9897959183673468,0.0001760052109602,0.013679049916077,0.0068395249580385,0.0962278482809008,0.495208902137299,0.0417641620369632,,2.0,1.689535611645169,0.1414026990532875,12.734530195301334,0.0090896004249117,0.1989770343015833,0.0129338664534945,2.0726692711930927,18,41,0.2061045039210178,-0.4882549589969204,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.0,0.618140589569161,0.5432467858938447,0.9693877551020408,0.0009110460523515,0.0136975860020484,0.0068487930010242,0.0962736547463195,0.4953391097424766,0.0417682172890274,,2.0,1.6791907889933468,0.1335917077958583,12.747925614161266,0.0090991617517211,0.1991863377212697,0.0129328533710688,2.0770533632519794,18,41,0.2061710213366885,-0.4885313415683116,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,isolated_spikes,1.5,0.6467120181405895,0.5584102283492267,1.0,0.0014291715342551,0.0136842285793052,0.0068421142896526,0.0961678519789967,0.4955568585003449,0.0417707360840867,,2.0,1.6469391777364617,0.1385528557002544,12.766716076229985,0.0091125739302141,0.1994799386910934,0.0130312904473078,2.0828130718252784,18,41,0.206399410528617,-0.4882553386998032,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,0.5,0.6467120181405895,0.5531428151090514,0.9285714285714286,0.0048894886858761,0.0136890946902284,0.0068445473451142,0.0963540553153659,0.4930034923566478,0.0417640973013691,,2.0,1.55709474764726,0.1412496864795684,12.7023413344193,0.0090666247925905,0.1984740833503016,0.0128165268307954,2.0664013807080166,18,41,0.2058249992583114,-0.486950776032579,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.0,0.6228571428571429,0.5159266609401381,0.9387755102040816,0.0079454379156231,0.0137860578095986,0.0068930289047993,0.0966897666102997,0.4857267373848709,0.0417780559391607,,2.0,1.6488321827010173,0.1376867778599262,12.677186285330205,0.0090486697254319,0.1980810357082844,0.0130895948956099,2.0695734631918787,18,41,0.2058392572350793,-0.4868846498434972,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,edge_filled_shift,1.5,0.6071428571428571,0.512133823050265,0.8979591836734694,0.0132849439978599,0.0138088595694378,0.0069044297847189,0.0971933194614621,0.4892068098579675,0.0417899585856843,,2.0,1.6848876115358036,0.1343796476721763,12.667801940530904,0.0090419714065174,0.1979344053207954,0.0129897753099508,2.066853457741565,18,40,0.2051072095980126,-0.4863621157383764,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,0.5,0.6467120181405895,0.5584102283492267,1.0,3.694636325235479e-05,0.0136332084070504,0.0068166042035252,0.0962204008986933,0.496242974540722,0.0417560840908063,,2.0,1.6843560214639148,0.1368549019098281,12.691132208865058,0.009058623989197,0.1982989407635165,0.0127611378929302,2.0533450312737216,18,41,0.2049087997000205,-0.4884546324036615,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.0,0.6467120181405895,0.558606132511484,0.979591836734694,0.0003179695049766,0.0135845963740416,0.0067922981870208,0.0962110794075931,0.4977381994014695,0.041738639676383,,2.0,1.7405998790041155,0.1337851919233799,12.588805912908946,0.0089855859478293,0.1967000923892022,0.0127118191917524,2.0234823153726618,18,41,0.2029062391343452,-0.4882925216118435,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,gaussian_broadening,1.5,0.6467120181405895,0.558606132511484,0.979591836734694,0.000651039648801,0.0135586014302169,0.0067793007151084,0.0962300183700712,0.4979618770884312,0.0417236793765451,,2.0,1.767066923910554,0.1338598988950252,12.47420537573228,0.0089037868492021,0.1949094589958168,0.0128362512302932,1.998444668584999,17,38,0.200885489719022,-0.4874608101024895,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,composite,0.5,0.6026303854875283,0.5227375668721034,0.8673469387755102,0.0477675721049308,0.0168920598541863,0.0084460299270931,0.1030791927577649,0.4598077989798308,0.0418983183717265,,2.0,1.6249255835404963,0.1171703350410098,13.247583625918388,0.0094558055859517,0.2069934941549748,0.0165935735820316,2.291803548188505,19,42,0.2210241212122253,-0.4792333165886313,,,,strict_core,domain_only,instrument,Pendar-2,500.0,98.0
