stage,scenario,model,representation,seed,class_label,support,predicted_count,true_positive,recall,precision
domain,domain__strict_core__domain_only__instrument__Mira-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,24,10,10,0.4166666666666667,1.0
domain,domain__strict_core__domain_only__instrument__Mira-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,20,10,8,0.4,0.8
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,25,13,13,0.52,1.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,0,5,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,0,12,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,16,6,5,0.3125,0.8333333333333334
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,31,6,4,0.12903225806451613,0.6666666666666666
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,0,14,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,0,16,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,25,13,13,0.52,1.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,0,7,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,16,14,8,0.5,0.5714285714285714
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,31,10,8,0.25806451612903225,0.8
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,0,24,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,0,3,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,25,6,6,0.24,1.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,0,17,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,16,8,6,0.375,0.75
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,31,16,9,0.2903225806451613,0.5625
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,0,22,0,,0.0
domain,domain__strict_core__domain_only__instrument__Mira-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,0,2,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,16,16,13,0.8125,0.8125
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,0,8,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,9,7,7,0.7777777777777778,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,21,14,14,0.6666666666666666,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,16,17,13,0.8125,0.7647058823529411
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,0,6,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,9,9,6,0.6666666666666666,0.6666666666666666
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,21,13,13,0.6190476190476191,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,16,16,15,0.9375,0.9375
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,0,5,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,9,10,7,0.7777777777777778,0.7
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,21,13,13,0.6190476190476191,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,4,4,4,1.0,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,25,32,20,0.8,0.625
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,20,31,16,0.8,0.5161290322580645
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,12,13,12,1.0,0.9230769230769231
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,5,14,3,0.6,0.21428571428571427
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,18,2,2,0.1111111111111111,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,14,2,2,0.14285714285714285,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,4,4,4,1.0,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,25,28,20,0.8,0.7142857142857143
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,20,36,16,0.8,0.4444444444444444
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,12,14,12,1.0,0.8571428571428571
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,5,14,4,0.8,0.2857142857142857
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,18,1,1,0.05555555555555555,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,14,1,1,0.07142857142857142,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,4,5,4,1.0,0.8
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,25,24,20,0.8,0.8333333333333334
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,20,33,13,0.65,0.3939393939393939
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,12,15,12,1.0,0.8
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,5,16,3,0.6,0.1875
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,18,4,2,0.1111111111111111,0.5
domain,domain__strict_core__domain_only__instrument__Pendar-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,14,1,1,0.07142857142857142,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,15,22,15,1.0,0.6818181818181818
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,5,3,2,0.4,0.6666666666666666
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,14,13,7,0.5,0.5384615384615384
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,19,14,14,0.7368421052631579,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,9,10,4,0.4444444444444444,0.4
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,4,5,2,0.5,0.4
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,4,3,0,0.0,0.0
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,15,21,15,1.0,0.7142857142857143
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,5,4,2,0.4,0.5
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,14,9,5,0.35714285714285715,0.5555555555555556
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,19,15,13,0.6842105263157895,0.8666666666666667
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,9,15,5,0.5555555555555556,0.3333333333333333
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,4,2,1,0.25,0.5
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,4,4,1,0.25,0.25
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,15,19,15,1.0,0.7894736842105263
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,5,4,2,0.4,0.5
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,14,11,7,0.5,0.6363636363636364
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,19,14,14,0.7368421052631579,1.0
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,9,13,6,0.6666666666666666,0.46153846153846156
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,4,4,1,0.25,0.25
domain,domain__strict_core__domain_only__instrument__Pendar-3,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,4,5,1,0.25,0.2
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,25,21,18,0.72,0.8571428571428571
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,0,7,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,0,3,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,11,8,8,0.7272727272727273,1.0
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,11,8,5,0.45454545454545453,0.625
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,25,21,18,0.72,0.8571428571428571
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,0,2,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,11,13,11,1.0,0.8461538461538461
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,11,10,8,0.7272727272727273,0.8
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,25,21,18,0.72,0.8571428571428571
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,0,8,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,11,9,8,0.7272727272727273,0.8888888888888888
domain,domain__strict_core__domain_only__instrument__RMX-1,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,11,9,6,0.5454545454545454,0.6666666666666666
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,12,15,12,1.0,0.8
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,0,3,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,29,14,13,0.4482758620689655,0.9285714285714286
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,24,21,21,0.875,1.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,0,10,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,0,2,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,12,13,11,0.9166666666666666,0.8461538461538461
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,29,18,16,0.5517241379310345,0.8888888888888888
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,24,21,21,0.875,1.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,0,11,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,12,15,12,1.0,0.8
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,0,2,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,29,9,9,0.3103448275862069,1.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,24,21,21,0.875,1.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,0,16,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,0,1,0,,0.0
domain,domain__strict_core__domain_only__instrument__RMX-2,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,0,1,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,18,15,15,0.8333333333333334,1.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,0,2,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,5,4,4,0.8,1.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,0,1,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,0,1,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_ANPP,0,2,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,18,11,11,0.6111111111111112,1.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,5,2,2,0.4,1.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,0,4,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,0,2,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,0,2,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,18,12,12,0.6666666666666666,1.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,0,3,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,5,4,4,0.8,1.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,blank,0,1,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethanol,0,1,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,ethyl_paraoxon,0,2,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_ANPP,0,1,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,4_nitrophenol,61,59,49,0.8032786885245902,0.8305084745762712
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,acetaminophen,1,72,1,1.0,0.013888888888888888
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,benzyl_fentanyl,0,6,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,blank,0,10,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethanol,51,0,0,0.0,
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,1729,ethyl_paraoxon,40,5,1,0.025,0.2
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,4_nitrophenol,61,59,49,0.8032786885245902,0.8305084745762712
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,acetaminophen,1,79,1,1.0,0.012658227848101266
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,benzyl_fentanyl,0,6,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,blank,0,6,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethanol,51,0,0,0.0,
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,2718,ethyl_paraoxon,40,3,1,0.025,0.3333333333333333
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_ANPP,0,1,0,,0.0
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,4_nitrophenol,61,61,49,0.8032786885245902,0.8032786885245902
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,acetaminophen,1,73,1,1.0,0.0136986301369863
domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,3141,benzyl_fentanyl,0,4,0,,0.0
