identifier,architecture,latent_dimension,reconstruction_loss,beta_target,optimizer_policy,maximum_epoch,learning_rate,weight_decay,batch_size,gradient_clip_norm,kl_normalization_divisor,plateau_factor,plateau_patience,plateau_threshold,minimum_learning_rate,checkpoint_epoch,representation,model_family,run_seed,n_train,n_validation,parameter_count,state_sha256,raw_target_balanced_accuracy,latent_target_balanced_accuracy,latent_target_macro_f1_supported,latent_target_macro_f1_union,corrupted_target_balanced_accuracy,corrupted_prediction_agreement,corrupted_latent_cosine_drift,raw_instrument_probe_increment,latent_instrument_probe_increment,instrument_probe_increment_delta,raw_sensor_probe_increment,latent_sensor_probe_increment,sensor_probe_increment_delta,raw_same_master_cross_instrument_distance,latent_same_master_cross_instrument_distance,same_master_distance_delta,latent_different_target_cross_instrument_distance,latent_cross_instrument_separation_margin,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_reconstruction_median_row_correlation,clean_reconstruction_first_derivative_mae,clean_repeatable_peak_recall,clean_median_peak_shift_cm1,clean_median_absolute_relative_peak_width_change,clean_median_absolute_peak_prominence_change,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_first_derivative_mae,corrupted_repeatable_peak_recall,corrupted_median_peak_shift_cm1,corrupted_median_absolute_relative_peak_width_change,corrupted_median_absolute_peak_prominence_change,stage,subset,outer_fold,inner_fold
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,minimal_minmax,vae_adequacy,73431297,361,120,1082353,ca2ec79542682e0431d6e1a383f5a5b61812b7041d7f914841385ce7e7f6208f,0.6710622710622711,0.6942307692307692,0.6856404026415912,0.6856404026415912,0.5858669108669109,0.8166666666666667,0.16420964896678925,0.6640625,0.6770833333333333,0.01302083333333326,0.37207336523126,0.451087187666135,0.07901382243487498,0.773200692726182,0.8754538820756899,0.10225318934950789,1.0403063202463123,0.16485243817062245,17.47374717757712,0.012472339170290593,0.27302729964964256,0.013942517730539113,2.6693127789409874,29,49,0.23309144536113421,-0.5704888807893046,0.02645949460566044,0.00632176312548459,0.003160881562742295,0.0644692600015517,0.9638194088280342,0.016252306356340982,0.6747252747252748,2.0,0.29570473216726073,0.05063151195645332,0.02043023212267982,0.01021511606133991,0.11275781509725864,0.8876281515950823,0.01716681268591746,0.6329670329670329,2.0,0.41268013546292054,0.06889513647183776,stage_2_minimal_strict_core,strict_core,2,3
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,minimal_minmax,vae_adequacy,539537805,357,124,1082353,7878f76784386f71d05fe93ee19077d6f128c838d7a5c9cc07e3593190e60a0f,0.6372627998567849,0.6557011806071957,0.6485855448835508,0.6485855448835508,0.6660659202952436,0.8387096774193549,0.16564509272575378,0.6673280423280424,0.6347222222222222,-0.03260582010582025,0.40683940242763783,0.3868394024276378,-0.020000000000000018,0.7498145875542663,0.8281346506850664,0.07832006313080009,1.0395160310256697,0.21138138034060328,17.79602266649396,0.012702371639181986,0.27806285416396814,0.018233407950546055,2.1022888029455067,42,54,0.2287606957361682,-0.612744969821692,0.024689899757504463,0.006281594599845541,0.0031407972999227705,0.0622569742976713,0.965033498191566,0.01866294590339853,0.540453074433657,2.0,0.29789076585196717,0.052790139336138964,0.019082047657214735,0.009541023828607368,0.10695300621503974,0.8651098154728825,0.019244127332022885,0.4886731391585761,2.0,0.4012275805512372,0.06956710200756788,stage_2_minimal_strict_core,strict_core,2,4
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,minimal_minmax,vae_adequacy,148731947,360,118,1082353,c388d3aec87dde38244738985ea5cc2a9b69d9a8bb2d32316fb1d0e5786085eb,0.7938095238095239,0.7404761904761905,0.7452522509689505,0.7452522509689505,0.6971428571428572,0.7966101694915254,0.15435735881328583,0.6753539253539254,0.6744530244530244,-0.0009009009009010027,0.5435897435897437,0.4962703962703963,-0.04731934731934734,0.7525689252534834,0.8440472983262118,0.09147837307272844,1.0396024592783704,0.19555516095215852,16.44808545748661,0.011740246579219564,0.25700133527322827,0.014239829686588868,2.305865787131633,31,45,0.2210997644338176,-0.5490415445976196,0.02639247104525566,0.005229891839912754,0.002614945919956377,0.060044994236296646,0.9783291578482185,0.016362807557909125,0.6659192825112108,2.0,0.42992287813352686,0.05663858354091644,0.019484146624409556,0.009742073312204778,0.10598763385664017,0.8879570285608422,0.017336488315768613,0.6031390134529148,2.0,0.5596250118470181,0.061138004064559937,stage_2_minimal_strict_core,strict_core,3,0
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,minimal_minmax,vae_adequacy,769215076,359,119,1082353,b59253f376e7f9f37e452993e8e62ea602fecc2589685e8a4cab76bde34939f0,0.6928446893631595,0.6707037391615686,0.6567512499587368,0.6567512499587368,0.5644985911984931,0.8067226890756303,0.171528160572052,0.686036036036036,0.6792792792792792,-0.006756756756756799,0.419094304388422,0.4452380952380952,0.02614379084967322,0.7311494226524052,0.8314301638620302,0.10028074120962494,1.050590991973877,0.21916082811184678,16.98336807663801,0.012122318398742333,0.26536512619746894,0.01799685051690797,2.4635718861151847,39,56,0.23268090132627617,-0.5698025675373395,0.02486548013985157,0.00552501410188645,0.002762507050943225,0.0652392744204156,0.9742512467321206,0.015806976290924275,0.5862646566164154,2.0,0.22609827803184257,0.04438795131864026,0.02000000196526604,0.01000000098263302,0.11526921107926195,0.8804246249409159,0.016775256535192667,0.5778894472361809,2.0,0.31380559824767684,0.0672046891413629,stage_2_minimal_strict_core,strict_core,3,1
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,minimal_minmax,vae_adequacy,1624325271,361,117,1082353,66ea41fd2b57476d88327926d8b3a75f9bd9d3c7099baf80b9db561eed21461c,0.7096655328798185,0.6933673469387756,0.6653093773179422,0.6653093773179422,0.5921768707482993,0.7008547008547008,0.14167630672454834,0.693342151675485,0.6731701940035273,-0.020171957671957674,0.49316239316239313,0.47521367521367514,-0.017948717948717996,0.7952524028053546,0.8848123959600244,0.08955999315466978,1.0189182587078718,0.13410586274784742,16.89796076186345,0.012061356717961064,0.2640306369041165,0.01621521939478816,2.9034849143562513,35,50,0.22155325624609962,-0.5774658969230819,0.0274242851883173,0.007232046178039133,0.0036160230890195664,0.06271577719945355,0.9664425997749658,0.01975978594484822,0.49110320284697506,2.0,0.4526105218071976,0.06613803681102581,0.01902402174397248,0.00951201087198624,0.09984119460505818,0.8852285676830612,0.020406281251888526,0.4750889679715303,2.0,0.5783826051593886,0.07322092168033123,stage_2_minimal_strict_core,strict_core,3,2
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,minimal_minmax,vae_adequacy,1998784826,354,124,1082353,c499988358ae2ccc759b723099de638337fa6759eaaa8e55ec2a9424e0ecb0d4,0.6552392886979354,0.6066976048179056,0.6042955498253715,0.6042955498253715,0.5706419207359057,0.8145161290322581,0.1591334193944931,0.6122354497354497,0.638888888888889,0.026653439153439207,0.3735060690943044,0.34648926237161515,-0.027016806722689246,0.7498145875542663,0.8410807440447253,0.091266156490459,1.051477382474489,0.21039663842976364,16.23508213898037,0.011588209949307902,0.2536731584215683,0.016099153008812827,2.7541477375665027,37,54,0.22368882943400406,-0.5638193639297102,0.025581564754247665,0.006168842280864309,0.0030844211404321546,0.06286950198214586,0.9691815476379115,0.018750515074031034,0.5550161812297735,2.0,0.29745721383097024,0.050951287150382996,0.018054978116782295,0.009027489058391147,0.10356614036511366,0.8939235563254169,0.019447029737668906,0.5307443365695793,2.0,0.45486500675274666,0.0653597954660654,stage_2_minimal_strict_core,strict_core,3,4
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,minimal_minmax,vae_adequacy,1587238163,356,118,1082353,8f9bac062e06ce58525a34918129d93a2d31e44b053c51d34e29a6412d072182,0.7395238095238094,0.7123809523809523,0.6970926069391543,0.6970926069391543,0.6304761904761904,0.8135593220338984,0.1715821474790573,0.7088159588159587,0.6806306306306306,-0.02818532818532815,0.534032634032634,0.5307692307692309,-0.0032634032634031307,0.7525689252534834,0.8693694648872904,0.11680053963380699,1.0407466396105332,0.17137717472324276,18.299778509737248,0.013061940406664703,0.28593403921464444,0.015268568965343187,2.8428864525074116,28,52,0.23596865745146375,-0.6220444968884741,0.02560463361442089,0.005321412712738076,0.002660706356369038,0.05930572754669382,0.9759845220412917,0.016527992994731643,0.7107623318385651,2.0,0.3290942012362159,0.051107559353113174,0.02271611070546005,0.011358055352730025,0.10845302075992604,0.8802202891595186,0.017573021618716295,0.647982062780269,2.0,0.5344974311134374,0.05808794358745217,stage_2_minimal_strict_core,strict_core,4,0
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,minimal_minmax,vae_adequacy,1592696039,355,119,1082353,1e3018010acb575b4e52c25978cd58c290df035e374da76dc8a2a08a5b3aeba4,0.695044482323822,0.6653070953781972,0.6559607941720921,0.6559607941720921,0.5910576129765408,0.8067226890756303,0.1696053147315979,0.7074324324324324,0.6846846846846847,-0.022747747747747682,0.40495683653578385,0.4473544973544974,0.042397660818713545,0.7311494226524052,0.8481564269698222,0.11700700431741695,1.0594678241907505,0.2113113972209283,16.8550198628175,0.012030706540198072,0.26335968535652343,0.012176344368607803,2.7486237586694933,25,36,0.23095099241228995,-0.5561372226126549,0.02496546134352684,0.00512585453944716,0.00256292726972358,0.06294724428595891,0.9777401906246854,0.015792840959536255,0.5829145728643216,2.0,0.1837655798414834,0.04617590270936489,0.018287230833455945,0.009143615416727972,0.11091086397540392,0.9045861962103108,0.016684689917428677,0.5711892797319933,2.0,0.325720075860617,0.06420420482754707,stage_2_minimal_strict_core,strict_core,4,1
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,minimal_minmax,vae_adequacy,346496217,357,117,1082353,5f89cfbe724541cbb29e77d408b2633645dd5619bba28cfa5f9d6c478c3ed97e,0.7393707482993196,0.6818310657596373,0.6422683300896895,0.6422683300896895,0.5010204081632653,0.7435897435897436,0.1371976137161255,0.6639440035273367,0.6572641093474427,-0.006679894179894008,0.4510796221322538,0.5156095366621682,0.06452991452991447,0.7952524028053546,0.8726013769274172,0.07734897412206265,1.0104591560354563,0.1378577791080391,17.86809111395826,0.012753812358285696,0.27918892365559783,0.017954543595320935,2.930966343524739,37,49,0.23088543812069187,-0.6080382714969821,0.026305632665753365,0.0065339519935338364,0.0032669759967669182,0.06229115807932636,0.9644151332967792,0.01970802255144262,0.5071174377224199,2.0,0.41129193582655144,0.07333735947031528,0.01708869111351603,0.008544345556758015,0.09930147955812316,0.8857834440784906,0.020252230070077978,0.45907473309608543,2.0,0.5282929959296427,0.07686509564518929,stage_2_minimal_strict_core,strict_core,4,2
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,minimal_minmax,vae_adequacy,48538264,354,120,1082353,c21dd1d3e3654f307154cc8331af2e55fc9e85cde6f0ae71494a5efb1120efd3,0.6701923076923076,0.6960164835164836,0.6865436099998312,0.6865436099998312,0.5908272283272282,0.8083333333333333,0.14754746854305267,0.6072916666666667,0.6020833333333333,-0.00520833333333337,0.3273114604693552,0.3952525252525252,0.06794106478316997,0.773200692726182,0.8618744270993279,0.08867373437314596,1.039566334948213,0.177691907848885,17.336037810900773,0.012374045546681494,0.27087559079532453,0.014682819880467286,2.77912022698983,25,51,0.22446359779203248,-0.5924826453330486,0.02556854672729969,0.006500061569838423,0.0032500307849192113,0.06626334290069985,0.9615357424992366,0.016251540699592722,0.6571428571428571,2.0,0.29883758997708326,0.054112827108838246,0.018651662886254586,0.009325831443127293,0.11036388807853567,0.888872069743493,0.017133519747906868,0.6373626373626373,2.0,0.41424994365805945,0.07035581767559052,stage_2_minimal_strict_core,strict_core,4,3
base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,base_maxpool,64,spectral_composite,0.25,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,minimal_minmax,vae_adequacy,1166573586,293,104,1082353,6fcf93f94f962bbe745063f591f68c39606798deb9dd8ab788022e40e66ff4d2,0.6366978432195823,0.6256026582113539,0.6178988624707198,0.6178988624707198,0.5294355403051055,0.7596153846153846,0.1882914900779724,0.5299019607843136,0.6227941176470587,0.0928921568627451,0.45753968253968247,0.43412698412698414,-0.02341269841269833,0.684506861802662,0.8247548609454342,0.1402479991427722,1.0725631700076537,0.2478083090622195,16.5157127962477,0.011788517342075446,0.2580580124413703,0.007656374747436584,2.484624903758541,11,24,0.20095275831255238,-0.5226708775525577,0.021162154152989388,0.003716736052751846,0.001858368026375923,0.05712248869640679,0.9824154360919011,0.01069476861632632,0.7310126582278481,2.0,0.17442094375582567,0.04078387841582298,0.017532341250507413,0.008766170625253707,0.11444074039989141,0.903263448611808,0.01145395007074607,0.7215189873417721,2.0,0.24815227508508558,0.0634313584305346,stage_2_minimal_quality_pass,quality_pass,0,1
