stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,failure_type
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row287,4_ANPP,ethyl_paraoxon,0.6790217644693446,False,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row288,4_ANPP,4_nitrophenol,0.852072149500308,False,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row289,blank,ethanol,0.9068964597275108,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row290,4_ANPP,ethyl_paraoxon,0.933683576813176,False,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row291,4_ANPP,4_nitrophenol,0.6902972653982246,False,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row293,blank,ethanol,0.894806099035503,False,False,Mira-3,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row294,4_ANPP,4_nitrophenol,0.7852993969762259,False,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row295,4_ANPP,ethyl_paraoxon,0.787209864564775,False,False,Mira-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row303,blank,ethyl_paraoxon,0.4719634133127813,False,False,Agilent-1,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row309,4_ANPP,4_nitrophenol,0.8040479199045059,False,False,Agilent-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row327,benzyl_fentanyl,ethyl_paraoxon,0.7272888037643581,False,False,Pendar-1,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row328,benzyl_fentanyl,ethyl_paraoxon,0.6293832738523071,False,False,Pendar-1,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row329,4_ANPP,4_nitrophenol,0.8719812838307373,False,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row330,4_ANPP,4_nitrophenol,0.8273452913020543,False,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row331,blank,ethyl_paraoxon,0.6910014464582581,False,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row332,blank,ethyl_paraoxon,0.8347389095586965,False,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row333,blank,ethyl_paraoxon,0.8479098718593625,False,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row334,benzyl_fentanyl,ethyl_paraoxon,0.8872767161480248,False,False,Pendar-1,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row335,blank,ethyl_paraoxon,0.8736311994355032,False,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row344,benzyl_fentanyl,ethyl_paraoxon,0.7063575002005112,False,False,Pendar-1,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row345,4_ANPP,4_nitrophenol,0.579700048707554,False,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row346,blank,ethyl_paraoxon,0.6622368974720236,False,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row347,blank,ethyl_paraoxon,0.5071574311362365,False,False,Pendar-1,pSERS_Metrohm_silver,,,blank,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row348,4_ANPP,4_nitrophenol,0.6226824037512962,False,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row349,4_ANPP,4_nitrophenol,0.7960512833798422,False,False,Pendar-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row387,4_ANPP,4_nitrophenol,0.5255385257766793,False,False,RMX-2,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row388,4_ANPP,4_nitrophenol,0.6431991030997243,False,False,Pendar-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row389,acetaminophen,ethanol,0.8062856440381049,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row392,benzyl_fentanyl,ethyl_paraoxon,0.8459288500064384,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row393,acetaminophen,ethanol,0.5298697819111325,False,False,Pendar-3,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row394,acetaminophen,4_nitrophenol,0.470091419882144,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row395,benzyl_fentanyl,4_nitrophenol,0.4483438213970859,False,False,Pendar-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row396,benzyl_fentanyl,ethanol,0.4296600419713347,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row397,4_ANPP,ethyl_paraoxon,0.6171123505822386,False,False,Pendar-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row398,4_ANPP,ethyl_paraoxon,0.739093444224131,False,False,RMX-2,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row399,acetaminophen,ethyl_paraoxon,0.9755535673657404,False,False,Pendar-3,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row400,acetaminophen,ethyl_paraoxon,0.8543458203243977,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row401,4_ANPP,ethyl_paraoxon,0.6303509342915062,False,False,Mira-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row402,acetaminophen,ethanol,0.8446186809759968,False,False,Mira-1,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row403,4_ANPP,4_nitrophenol,0.8308546366124614,False,False,Agilent-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row404,benzyl_fentanyl,ethanol,0.6322179712490654,False,False,Mira-1,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row405,acetaminophen,4_nitrophenol,0.7370472945763598,False,False,Agilent-3,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row406,benzyl_fentanyl,4_nitrophenol,0.8289287278770107,False,False,Agilent-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row407,acetaminophen,ethanol,0.6475233198132528,False,False,Mira-1,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row408,acetaminophen,4_nitrophenol,0.8353093416366265,False,False,Agilent-3,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row409,benzyl_fentanyl,ethanol,0.5636676151602314,False,False,Mira-1,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row410,benzyl_fentanyl,4_nitrophenol,0.9322509332120146,False,False,Agilent-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row411,4_ANPP,ethyl_paraoxon,0.5606166511570428,False,False,Mira-1,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row412,4_ANPP,4_nitrophenol,0.6535896894736432,False,False,Agilent-3,pSERS_Metrohm_silver,,,4_ANPP,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row413,acetaminophen,ethyl_paraoxon,0.7223711139513144,False,False,Mira-1,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row414,acetaminophen,4_nitrophenol,0.6635406825455974,False,False,Agilent-3,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row415,acetaminophen,ethyl_paraoxon,0.7340508063447865,False,False,Mira-1,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row416,acetaminophen,4_nitrophenol,0.7011295703518525,False,False,Agilent-3,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row417,benzyl_fentanyl,ethyl_paraoxon,0.3745501884687776,False,False,Mira-1,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row418,benzyl_fentanyl,4_nitrophenol,0.7636531080847767,False,False,Agilent-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row419,acetaminophen,ethyl_paraoxon,0.8730709408612959,False,False,Pendar-3,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row420,acetaminophen,ethyl_paraoxon,0.9033535921496204,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row421,benzyl_fentanyl,ethyl_paraoxon,0.6525493777116295,False,False,Pendar-3,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row422,benzyl_fentanyl,ethyl_paraoxon,0.9082147573376772,False,False,RMX-2,pSERS_Metrohm_silver,,,benzyl_fentanyl,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row455,acetaminophen,ethyl_paraoxon,0.8938443392891219,False,False,Pendar-3,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
domain,domain__strict_core__domain_and_sample__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row456,acetaminophen,ethyl_paraoxon,0.6151998920873608,False,False,RMX-2,pSERS_Metrohm_silver,,,acetaminophen,,,strict_core,domain_and_sample,sensor_family,pSERS_Metrohm_silver,208.0,324.0,unsupported_true_class
