stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row267,0.0257773821558671,0.0128886910779335,0.1248170781191303,0.2272042064406251,0.0650734021438152,150,30,0,0,3.0,1.440461613254195,0.2101163640618324,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row270,0.0007369844318852,0.0003684922159426,0.0583690844922783,0.9680991040804344,0.0093059938643792,33,10,0,0,1.5,0.3567535448618489,0.0481088515371084,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row272,0.0115630199171575,0.0057815099585787,0.0960092744071217,0.4448522798001528,0.0404183867094772,126,24,0,0,2.0,1.0094218745460268,0.0806222930550575,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session2_row273,0.0119302407365332,0.0059651203682666,0.0885938822322381,0.5427937026324967,0.0417559981746931,138,20,0,0,4.0,2.223758385804392,0.0829462260007858,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row2,0.0217369950693857,0.0108684975346928,0.1009514515701276,0.0353990126476971,0.0575196998316927,139,42,0,0,3.0,1.2893188453406856,0.1372506096959114,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row3,0.0187247851502249,0.0093623925751124,0.1752501749613908,0.1445976239418747,0.0242774067666115,91,15,0,0,1.0,1.533237642923868,0.0498040169477462,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row4,0.022082707177935,0.0110413535889675,0.1347917592588637,-0.0350544227993052,0.0528373961789267,145,32,0,0,3.0,1.930190023519419,0.0988459214568138,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row5,0.0151050017074917,0.0075525008537458,0.153216881117059,0.3784947910226304,0.0288449246349877,102,11,0,0,4.0,2.19947864471982,0.0561217591166496,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row10,0.0077321136831307,0.0038660568415653,0.1264034206489705,0.5251286319723053,0.0330413182472277,121,23,0,0,3.0,0.7682470331826594,0.1020647212862968,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row11,0.0054509483815383,0.0027254741907691,0.1235621999577252,0.6763199081751228,0.0249328984031204,103,15,0,0,2.0,1.6292607529333936,0.062780000269413,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row12,0.0202107872291108,0.0101053936145554,0.1825019268139395,0.4940672634547226,0.0248028067861949,86,16,0,0,3.0,1.226972370768012,0.1128855319693684,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row13,0.0247528558049968,0.0123764279024984,0.1205792458326854,0.0974535692727751,0.0581108373653426,137,41,0,0,3.0,0.975021778949684,0.1465516686439514,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row14,0.0270495538715847,0.0135247769357923,0.1026445768568859,0.0682955724796551,0.0641882560748074,146,42,0,0,2.5,1.121132383545634,0.1606956273317337,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row15,0.0282453137488481,0.014122656874424,0.1195517573761045,0.062306028515274,0.0657978437149098,147,42,0,0,2.0,0.9596845733710492,0.1889691054821014,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row57,0.0161927792843107,0.0080963896421553,0.1615026288791361,0.2792562363901167,0.0289287899807095,107,14,0,0,1.5,1.5608205470228844,0.0983751490712165,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row58,0.0199055850205339,0.0099527925102669,0.1064072836876204,-0.0008709250954301,0.0508921417806829,136,32,0,0,3.0,1.6612892382862334,0.0807832479476928,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row59,0.0259750669816504,0.0129875334908252,0.1232797675954547,0.1063270467011342,0.0659280778058538,152,44,0,0,2.5,1.335909450953895,0.14198999106884,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row60,0.0187738765014816,0.0093869382507408,0.1287260298169162,0.2757394424354832,0.033487164301831,115,31,0,0,3.0,1.793479932278074,0.078610360622406,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row69,0.0174600160945927,0.0087300080472963,0.1504280204944156,0.3225419265465101,0.0315835315910434,112,20,0,0,3.0,0.9890506148416334,0.0899880193173885,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row70,0.0165698836573583,0.0082849418286791,0.1697365520583059,0.3404336526193846,0.024829181981539,101,16,0,0,3.0,3.448322771104531,0.0606761239469051,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row71,0.0224928673122233,0.0112464336561116,0.1103929964196711,0.0935966741924771,0.0563266615782465,144,43,0,0,3.0,1.6446910036241016,0.0979636013507843,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row73,0.0255799168718674,0.0127899584359337,0.1132787653951069,0.0991839676462296,0.0619734924286603,147,39,0,0,2.0,1.60548506955927,0.1847535371780395,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row74,0.0281374310050166,0.0140687155025083,0.1200067396990482,0.0416928460973433,0.063747524259878,154,50,0,0,2.0,1.645451746298599,0.1082942187786102,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row82,0.0217455506700793,0.0108727753350396,0.107794418965828,0.2062755231214769,0.0566728398736034,143,39,0,0,3.0,1.248098590251801,0.1375074088573455,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row83,0.0167092218034773,0.0083546109017386,0.1862764601279087,0.4430060198170694,0.0208835565268236,73,10,0,0,2.5,0.6870692621990344,0.0393690187484025,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row84,0.0266102827881744,0.0133051413940872,0.1112364524160925,0.1558700860689054,0.0657938881120311,147,46,0,0,3.0,1.1585322180265352,0.2000035941600799,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row86,0.0222071562923467,0.0111035781461733,0.1127886381036213,0.1252050829284254,0.0611393149622849,147,44,0,0,2.0,1.564774054667041,0.1855367943644523,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row93,0.0352262641546121,0.017613132077306,0.136401785460834,0.0889932342967368,0.0763126064890197,149,46,0,0,2.0,1.3727008835206846,0.19471325725317,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row94,0.027464870886985,0.0137324354434925,0.1232461472011783,0.1647705296976863,0.057943807992685,143,36,0,0,2.0,1.074090418521605,0.1764449775218963,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row95,0.0235382402060647,0.0117691201030323,0.1571584184037673,0.5332371271247403,0.0244793366694024,74,23,0,0,3.0,0.7870336941014867,0.0704235583543777,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session3_row96,0.0256517260688419,0.0128258630344209,0.1275758613585016,0.1584625502034498,0.0586245280590498,143,37,0,0,3.0,1.9821912752113977,0.1357705295085907,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row56,0.0231809702887236,0.0115904851443618,0.1078958064803051,0.2846519304188317,0.0626707750525591,154,31,0,0,3.0,3.0668770624489143,0.0943594574928283,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row58,0.0183034946774501,0.009151747338725,0.1147481039886468,0.4152753191685172,0.0529312447117834,148,28,0,0,3.0,1.2422364422159466,0.2148870155215263,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row60,0.016906895722782,0.008453447861391,0.0765130150365938,0.4756774848536749,0.0450819978192781,131,28,0,0,2.0,1.34200605472506,0.1228429079055786,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row63,0.0231085577638873,0.0115542788819436,0.1030724515809057,0.4017888003125747,0.0613287608884274,137,32,0,0,2.0,1.9209662737481463,0.1053994596004486,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row65,0.0029901119704227,0.0014950559852113,0.0956616135314829,0.8543076990932057,0.0166264243290061,73,10,0,0,2.0,3.8967125495136177,0.0910332836210727,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row67,0.016367797201919,0.0081838986009595,0.0980646611635602,0.5706277680901937,0.0511695287855608,137,31,0,0,2.0,1.5598568215247368,0.1338351666927337,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row176,0.0383192332954302,0.0191596166477151,0.1240174116585905,0.0328160381930212,0.0721835842262953,151,32,0,0,2.0,2.1469731230807607,0.1938047781586647,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row177,0.0276317259663789,0.0138158629831894,0.1011328551290176,0.0852133996475825,0.0580354104297501,141,35,0,0,3.0,1.9674353514988403,0.1687042117118835,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row178,0.0294929751056933,0.0147464875528466,0.1281217830369857,-0.0006189177503633,0.0610339048953859,142,26,0,0,3.0,3.247547637741317,0.0933164060115814,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row179,0.0288516675583137,0.0144258337791568,0.1054204267969358,-0.0148118239247556,0.0603561392358304,145,32,0,0,2.5,1.5009406342709224,0.1821344345808029,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row181,0.0230332194129464,0.0115166097064732,0.1337451249836611,0.1256651433762688,0.0553295025522155,146,31,0,0,3.0,1.970572428183999,0.1713539063930511,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row182,0.0351964239181033,0.0175982119590516,0.1301965612706973,0.1923594206627174,0.0748655694510255,150,20,0,0,2.5,4.2343350837760045,0.1531032770872116,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row183,0.0232610096708279,0.0116305048354139,0.1194473939063387,0.1916696529452715,0.0556252130011229,150,30,0,0,2.0,2.7554299284711288,0.1337437182664871,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row185,0.0201106264037346,0.0100553132018673,0.1273108221652889,0.2217188794431646,0.0473372855875641,130,29,0,0,3.0,1.2522473803086214,0.1350717842578888,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row186,0.0337349278264877,0.0168674639132438,0.1166119319562712,0.1118515217261171,0.0679984952021706,143,30,0,0,2.0,2.686164161153949,0.1524692848324775,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row188,0.0377208284956893,0.0188604142478446,0.1606889415705431,0.4685088097123265,0.0239303413006876,85,17,0,0,3.0,1.0673383196938442,0.0808199867606163,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row189,0.0277098591633841,0.013854929581692,0.1104302410213862,0.1492498613274057,0.0641811664770856,151,38,0,0,3.0,2.244196844204097,0.1703859269618988,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row190,0.0214674261622991,0.0107337130811495,0.1528546013389472,0.12410249059895,0.0334075749406058,122,16,0,0,2.0,2.4666086412367485,0.0453897044062614,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row194,0.0281730768015692,0.0140865384007846,0.126039673060912,-0.021889176820616,0.0584026730263865,146,28,0,0,2.5,2.2015937443158187,0.1268900856375694,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row200,0.0276883145368646,0.0138441572684323,0.107407345206652,0.0472530622574174,0.0633265604471255,146,37,0,0,2.0,1.5549273305165836,0.1336128413677215,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row202,0.0239943690201712,0.0119971845100856,0.0920590010526723,0.1582466968940151,0.0364614226828728,120,36,0,0,2.5,2.158540968312046,0.0688228011131286,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row204,0.0174390714825529,0.0087195357412764,0.1332435837071001,0.1801260271583641,0.0365172417588681,128,18,0,0,2.0,1.3784570537791128,0.0454635471105575,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row207,0.0369291896653892,0.0184645948326946,0.2137942228090777,0.5712411309667994,0.0161296464169572,41,9,0,0,3.0,1.5145800128645843,0.060052927583456,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row209,0.0125852446001909,0.0062926223000954,0.2560093940034704,0.357792575330793,0.012361669154239,41,5,0,0,2.0,1.4163940062126632,0.0407480970025062,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row210,0.0305950757058298,0.0152975378529149,0.2230306987951596,0.5614702874217244,0.014268880148967,26,8,0,0,4.5,0.3395122724754097,0.0885346326977014,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row211,0.0327521458759932,0.0163760729379966,0.1727670627348504,0.4383666598201318,0.0280378315086376,104,18,0,0,3.5,2.135020071447523,0.0937570445239543,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row212,0.0310968716219656,0.0155484358109828,0.1012377001345154,-0.0381008128873809,0.0652571087295655,153,31,0,0,2.0,2.3129351617196785,0.2322032749652862,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row213,0.0193723017649293,0.0096861508824646,0.1104585233945854,0.278547459779505,0.0381416840697472,122,26,0,0,2.0,1.2711263489483562,0.1023361086845398,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row246,0.0336070394579768,0.0168035197289884,0.1857833455519124,0.4800417611962258,0.015474065949342,43,4,0,0,2.5,0.8762425951758623,0.1577354585751891,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row247,0.0203855612453402,0.0101927806226701,0.1649847609427016,0.1572111622154102,0.0292151395356527,103,10,0,0,1.5,3.095005389895624,0.0322143658995628,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row248,0.0368910912745158,0.0184455456372579,0.1252855587067712,0.091393955768747,0.0559964144762073,140,39,0,0,2.0,1.9211671944329571,0.1219790279865264,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row249,0.024449139921186,0.012224569960593,0.1166234264609354,0.1538606324130018,0.0638740819133818,154,39,0,0,3.0,2.244380149895623,0.1660836338996887,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
domain,domain__strict_core__domain_and_sample__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session1_row258,0.0236914057071758,0.0118457028535879,0.2210096562395442,0.6034714261007035,0.0115079877505611,19,5,0,0,2.0,1.355690540230853,0.2383536640554666,,,strict_core,domain_and_sample,instrument,Pendar-2,158.0,98.0
