source,display_model,scenario,outer_fold,subset,representation,model_family,model,seed,raw_same_master_cross_instrument_distance,latent_same_master_cross_instrument_distance,same_master_distance_delta,latent_different_target_cross_instrument_distance,latent_cross_instrument_separation_margin,same_master_pair_count,different_target_pair_count
frozen_baseline,Siamese,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,derivative_1,siamese,siamese,3141,0.5653545393744001,0.1538934749531663,-0.41146106442123376,0.4924889626731412,0.3385954877199749,379,3955
frozen_baseline,Siamese,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,derivative_1,siamese,siamese,1729,0.5284949840780815,0.1436955897408139,-0.3847993943372676,0.5907525103589095,0.44705692061809565,241,3601
frozen_baseline,Siamese,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,derivative_1,siamese,siamese,2718,0.5284949840780815,0.1540242611151935,-0.37447072296288797,0.6080402142233484,0.4540159531081549,241,3601
frozen_baseline,Siamese,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,derivative_1,siamese,siamese,3141,0.5284949840780815,0.14135172636824464,-0.3871432577098368,0.5260770139928442,0.38472528762459957,241,3601
frozen_baseline,AE,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,1729,0.7291585695517111,0.4071608104851236,-0.3219977590665875,0.4941436132790891,0.08698280279396553,363,3963
frozen_baseline,AE,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,2718,0.7291585695517111,0.6288950582465459,-0.1002635113051652,0.7769891582033411,0.14809409995679523,363,3963
frozen_baseline,AE,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,3141,0.7291585695517111,0.4616489270027663,-0.2675096425489448,0.5796526640620517,0.11800373705928546,363,3963
frozen_baseline,AE,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,1729,0.6845068665477193,0.5203076552609057,-0.16419921128681358,0.6844868920935425,0.1641792368326368,403,4106
frozen_baseline,AE,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,2718,0.6845068665477193,0.48291528594944805,-0.20159158059827126,0.6129890539760504,0.13007376802660237,403,4106
frozen_baseline,AE,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,3141,0.6845068665477193,0.5534639459928998,-0.13104292055481948,0.7011719028550515,0.14770795686215166,403,4106
frozen_baseline,AE,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,1729,0.7736898910721647,0.4766387119960119,-0.2970511790761528,0.5629757726825882,0.08633706068657637,283,3358
frozen_baseline,AE,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,2718,0.7736898910721647,0.48177344810175354,-0.29191644297041114,0.5776329084821857,0.0958594603804322,283,3358
frozen_baseline,AE,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,3141,0.7736898910721647,0.35415550120483535,-0.4195343898673293,0.42005169716635665,0.0658961959615213,283,3358
frozen_baseline,AE,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,1729,0.7040972772818479,0.4972098236100303,-0.2068874536718176,0.6126897003059515,0.11547987669592119,379,3955
frozen_baseline,AE,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,2718,0.7040972772818479,0.4723149762920291,-0.23178230098981878,0.582357757135969,0.11004278084393992,379,3955
frozen_baseline,AE,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,3141,0.7040972772818479,0.4766155196621654,-0.22748175761968248,0.6038563584331387,0.12724083877097325,379,3955
frozen_baseline,AE,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,1729,0.6637365975253097,0.3965237486763156,-0.26721284884899404,0.5174317447838227,0.12090799610750708,241,3601
frozen_baseline,AE,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,2718,0.6637365975253097,0.3714170899324974,-0.2923195075928123,0.4734591053352312,0.10204201540273383,241,3601
frozen_baseline,AE,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,ae,c16x32_z64_spectral_composite_clean,3141,0.6637365975253097,0.32307654535840064,-0.34066005216690903,0.41989907150266564,0.09682252614426501,241,3601
frozen_baseline,DAE,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,1729,0.7291585695517111,0.5307870726519249,-0.19837149689978617,0.6805634887532895,0.1497764161013646,363,3963
frozen_baseline,DAE,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,2718,0.7291585695517111,0.5276365368942171,-0.20152203265749402,0.7043963245280157,0.17675978763379863,363,3963
frozen_baseline,DAE,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,3141,0.7291585695517111,0.4856199691463429,-0.24353860040536818,0.6471389320752029,0.16151896292885998,363,3963
frozen_baseline,DAE,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,1729,0.6845068665477193,0.41373865346153305,-0.27076821308618626,0.5776078076019284,0.16386915414039538,403,4106
frozen_baseline,DAE,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,2718,0.6845068665477193,0.46757455413757193,-0.21693231241014738,0.6508920277538207,0.18331747361624878,403,4106
frozen_baseline,DAE,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,3141,0.6845068665477193,0.48436778161136446,-0.20013908493635485,0.6530400460136341,0.16867226440226962,403,4106
frozen_baseline,DAE,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,1729,0.7736898910721647,0.6082309218024238,-0.1654589692697409,0.731674574118333,0.12344365231590926,283,3358
frozen_baseline,DAE,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,2718,0.7736898910721647,0.584728050954055,-0.18896184011810968,0.7083797915059156,0.12365174055186057,283,3358
frozen_baseline,DAE,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,3141,0.7736898910721647,0.517535675346026,-0.2561542157261387,0.6239696719749583,0.10643399662893238,283,3358
frozen_baseline,DAE,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,1729,0.7040972772818479,0.5324105335972431,-0.1716867436846048,0.6926891772314545,0.1602786436342114,379,3955
frozen_baseline,DAE,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,2718,0.7040972772818479,0.4954550726518649,-0.208642204629983,0.6471750516258573,0.15171997897399242,379,3955
frozen_baseline,DAE,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,3141,0.7040972772818479,0.3593728769884271,-0.3447244002934208,0.4671165034999458,0.1077436265115187,379,3955
frozen_baseline,DAE,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,1729,0.6637365975253097,0.4409745333052224,-0.22276206422008726,0.5823767221928094,0.14140218888758704,241,3601
frozen_baseline,DAE,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,2718,0.6637365975253097,0.4471252099231472,-0.21661138760216248,0.5979776975653313,0.15085248764218406,241,3601
frozen_baseline,DAE,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,dae,c16x32_z64_spectral_composite_mixed_progressive,3141,0.6637365975253097,0.4815212169224643,-0.18221538060284537,0.6459699358274849,0.16444871890502055,241,3601
standard100,VAE-100 β=1,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.7291585695517111,0.8244993829909844,0.09534081343927325,1.085777808562535,0.26127842557155057,363,3963
standard100,VAE-100 β=1,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.7291585695517111,0.8101313640569594,0.0809727945052483,1.0812674042207806,0.2711360401638212,363,3963
standard100,VAE-100 β=1,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.7291585695517111,0.8208667738611439,0.09170820430943283,1.0738525040296727,0.25298573016852877,363,3963
standard100,VAE-100 β=1,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.6845068665477193,0.7698717069455276,0.08536484039780834,1.0791055153813605,0.3092338084358328,403,4106
standard100,VAE-100 β=1,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.6845068665477193,0.787017579771825,0.10251071322410565,1.07077002437735,0.28375244460552496,403,4106
standard100,VAE-100 β=1,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.6845068665477193,0.7940592318331317,0.10955236528541235,1.0884820010489609,0.2944227692158292,403,4106
standard100,VAE-100 β=1,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.7736898910721647,0.891222176750388,0.11753228567822327,1.0843757420951372,0.19315356534474926,283,3358
standard100,VAE-100 β=1,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.7736898910721647,0.8807269010447472,0.10703700997258248,1.0737328710870806,0.19300597004233344,283,3358
standard100,VAE-100 β=1,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.7736898910721647,0.8728506389005063,0.09916074782834161,1.0714478209805502,0.19859718208004395,283,3358
standard100,VAE-100 β=1,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.7040972772818479,0.7994161105164792,0.0953188332346313,1.0492380040863458,0.24982189356986662,379,3955
standard100,VAE-100 β=1,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.7040972772818479,0.8437377405787363,0.1396404632968884,1.0628249866730175,0.2190872460942812,379,3955
standard100,VAE-100 β=1,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.7040972772818479,0.8053680727320286,0.1012707954501807,1.0557457802263246,0.250377707494296,379,3955
standard100,VAE-100 β=1,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.6637365975253097,0.7881006206930073,0.12436402316769768,1.0671506043615564,0.27904998366854905,241,3601
standard100,VAE-100 β=1,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.6637365975253097,0.7623740388670609,0.09863744134175123,1.051834260730987,0.28946022186392606,241,3601
standard100,VAE-100 β=1,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.6637365975253097,0.7772165443860691,0.11347994686075946,1.0574776139182789,0.28026106953220975,241,3601
adequacy500,VAE-500 β=0.25,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.7291585695517111,0.8417023483194017,0.11254377876769062,1.0512469465401721,0.20954459822077043,363,3963
adequacy500,VAE-500 β=0.25,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.7291585695517111,0.8370089008133602,0.10785033126164911,1.055294546156304,0.2182856453429437,363,3963
adequacy500,VAE-500 β=0.25,nato_outer_o0__train_quality_pass__test_quality_pass,0,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.7291585695517111,0.8037057285038619,0.0745471589521508,1.0314987897360526,0.22779306123219067,363,3963
adequacy500,VAE-500 β=0.25,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.6845068665477193,0.8001531226304878,0.11564625608276846,1.0514675565677585,0.2513144339372707,403,4106
adequacy500,VAE-500 β=0.25,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.6845068665477193,0.8162085795082273,0.13170171296050803,1.065565439203342,0.24935685969511467,403,4106
adequacy500,VAE-500 β=0.25,nato_outer_o1__train_quality_pass__test_quality_pass,1,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.6845068665477193,0.8349325281189695,0.15042566157125015,1.0602435859747468,0.22531105785577732,403,4106
adequacy500,VAE-500 β=0.25,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.7736898910721647,0.8578243681201232,0.08413447704795851,1.041543127622126,0.1837187595020029,283,3358
adequacy500,VAE-500 β=0.25,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.7736898910721647,0.8457324866929492,0.07204259562078452,1.0301822218170473,0.18444973512409812,283,3358
adequacy500,VAE-500 β=0.25,nato_outer_o2__train_quality_pass__test_quality_pass,2,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.7736898910721647,0.8685107627330949,0.09482087166093023,1.0389780303841967,0.17046726765110176,283,3358
adequacy500,VAE-500 β=0.25,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.7040972772818479,0.8137006012244105,0.10960332394256256,1.033413392521142,0.2197127912967315,379,3955
adequacy500,VAE-500 β=0.25,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.7040972772818479,0.8339438444713979,0.12984656718955,1.0515534282691297,0.21760958379773176,379,3955
adequacy500,VAE-500 β=0.25,nato_outer_o3__train_quality_pass__test_quality_pass,3,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.7040972772818479,0.824631157021339,0.12053387973949115,1.0529155714258005,0.22828441440446146,379,3955
adequacy500,VAE-500 β=0.25,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,1729,0.6637365975253097,0.7814758812425374,0.11773928371722775,1.0411681001032844,0.259692218860747,241,3601
adequacy500,VAE-500 β=0.25,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,2718,0.6637365975253097,0.7676421134822571,0.10390551595694741,1.0409582947520848,0.2733161812698277,241,3601
adequacy500,VAE-500 β=0.25,nato_outer_o4__train_quality_pass__test_quality_pass,4,quality_pass,minimal_minmax,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,3141,0.6637365975253097,0.7908663700495312,0.12712977252422153,1.0436107190057653,0.2527443489562341,241,3601
frozen_baseline,AE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,1729,0.644200996616718,0.33302608101370323,-0.3111749156030148,0.4370625230135644,0.10403644199986117,476,5281
frozen_baseline,AE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,2718,0.644200996616718,0.38599860299767624,-0.2582023936190418,0.5031640222710515,0.11716541927337526,476,5281
frozen_baseline,AE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,3141,0.644200996616718,0.3977106887711209,-0.2464903078455971,0.5269581683333208,0.12924747956219984,476,5281
frozen_baseline,AE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,1729,0.6707542649239788,0.47734122756282393,-0.1934130373611549,0.6189167599348702,0.14157553237204623,558,5413
frozen_baseline,AE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,2718,0.6707542649239788,0.4876072405884664,-0.18314702433551244,0.6188152589981188,0.13120801840965246,558,5413
frozen_baseline,AE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,3141,0.6707542649239788,0.40579910298201993,-0.2649551619419589,0.5309925425441072,0.12519343956208728,558,5413
frozen_baseline,AE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,1729,0.7343894531375276,0.4329923868680098,-0.3013970662695178,0.5455136600776805,0.11252127320967076,437,5179
frozen_baseline,AE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,2718,0.7343894531375276,0.45109916199511774,-0.28329029114240983,0.561085327863003,0.10998616586788529,437,5179
frozen_baseline,AE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,3141,0.7343894531375276,0.5559621447351756,-0.178427308402352,0.7132927364600449,0.1573305917248693,437,5179
frozen_baseline,AE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,1729,0.6775316489814395,0.4250794055602656,-0.2524522434211739,0.5637040232268132,0.13862461766654766,572,5589
frozen_baseline,AE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,2718,0.6775316489814395,0.4173954738973305,-0.26013617508410897,0.5575444251181595,0.140148951220829,572,5589
frozen_baseline,AE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,3141,0.6775316489814395,0.40502636726390384,-0.27250528171753563,0.535921145178594,0.13089477791469017,572,5589
frozen_baseline,AE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,1729,0.6494197342638598,0.4550205484087598,-0.19439918585510002,0.6399154373760699,0.18489488896731016,430,5907
frozen_baseline,AE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,2718,0.6494197342638598,0.4452625072090494,-0.20415722705481038,0.6346309481002274,0.18936844089117794,430,5907
frozen_baseline,AE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,ae,c8x16_z64_spectral_composite_clean,3141,0.6494197342638598,0.4155352917518395,-0.23388444251202029,0.5834027751024599,0.16786748335062035,430,5907
frozen_baseline,DAE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,1729,0.644200996616718,0.47202736345862434,-0.1721736331580937,0.638785930015856,0.1667585665572317,476,5281
frozen_baseline,DAE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,2718,0.644200996616718,0.5563653995845766,-0.08783559703214139,0.7408484175831309,0.18448301799855427,476,5281
frozen_baseline,DAE,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,3141,0.644200996616718,0.2644832145396042,-0.3797177820771138,0.3620907562434261,0.09760754170382191,476,5281
frozen_baseline,DAE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,1729,0.6707542649239788,0.5299130648321784,-0.14084120009180046,0.7210171443784362,0.19110407954625785,558,5413
frozen_baseline,DAE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,2718,0.6707542649239788,0.5040192657514468,-0.16673499917253198,0.6735352677387736,0.16951600198732675,558,5413
frozen_baseline,DAE,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,3141,0.6707542649239788,0.45596986840377385,-0.21478439652020498,0.6292406838825613,0.17327081547878742,558,5413
frozen_baseline,DAE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,1729,0.7343894531375276,0.5037031174161376,-0.23068633572138997,0.6608977596074871,0.1571946421913495,437,5179
frozen_baseline,DAE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,2718,0.7343894531375276,0.4183809894700216,-0.31600846366750596,0.5628267708919371,0.1444457814219155,437,5179
frozen_baseline,DAE,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,3141,0.7343894531375276,0.4776412556525824,-0.25674819748494515,0.6634107270695364,0.185769471416954,437,5179
frozen_baseline,DAE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,1729,0.6775316489814395,0.5279574457780225,-0.14957420320341697,0.710622919182243,0.18266547340422046,572,5589
frozen_baseline,DAE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,2718,0.6775316489814395,0.4848933161577035,-0.192638332823736,0.6851696611185006,0.20027634496079716,572,5589
frozen_baseline,DAE,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,3141,0.6775316489814395,0.360469600664855,-0.31706204831658447,0.48944988884957047,0.12898028818471546,572,5589
frozen_baseline,DAE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,1729,0.6494197342638598,0.43096976097717715,-0.21844997328668264,0.6676075339522674,0.2366377729750902,430,5907
frozen_baseline,DAE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,2718,0.6494197342638598,0.3847321301789571,-0.2646876040849027,0.5799754116466506,0.19524328146769349,430,5907
frozen_baseline,DAE,nato_outer_o4__train_strict_core__test_strict_core,4,strict_core,arpls_minmax,dae,c8x16_z64_spectral_composite_mixed_uniform,3141,0.6494197342638598,0.3870784428226782,-0.26234129144118157,0.5835867528033161,0.19650830998063784,430,5907
standard100,VAE-100 β=1,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.644200996616718,0.7746189645236607,0.1304179679069427,1.0353735448870802,0.2607545803634195,476,5281
standard100,VAE-100 β=1,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.644200996616718,0.7505260603969865,0.10632506378026851,1.0473727192214903,0.2968466588245038,476,5281
standard100,VAE-100 β=1,nato_outer_o0__train_strict_core__test_strict_core,0,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.644200996616718,0.7580390344791859,0.11383803786246782,1.0646312052219715,0.30659217074278566,476,5281
standard100,VAE-100 β=1,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.6707542649239788,0.7847098376501878,0.11395557272620893,1.06111247580795,0.2764026381577622,558,5413
standard100,VAE-100 β=1,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.6707542649239788,0.7593163578566606,0.0885620929326818,1.0395969993361778,0.28028064147951715,558,5413
standard100,VAE-100 β=1,nato_outer_o1__train_strict_core__test_strict_core,1,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.6707542649239788,0.7830310175395812,0.11227675261560233,1.0592550405243581,0.276224022984777,558,5413
standard100,VAE-100 β=1,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.7343894531375276,0.7787366573816518,0.044347204244124194,1.025801741202352,0.24706508382070014,437,5179
standard100,VAE-100 β=1,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,2718,0.7343894531375276,0.7952584335586805,0.06086898042115296,1.0210749997336916,0.2258165661750111,437,5179
standard100,VAE-100 β=1,nato_outer_o2__train_strict_core__test_strict_core,2,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,3141,0.7343894531375276,0.7798391907377056,0.04544973760017801,1.0291280395869211,0.24928884884921554,437,5179
standard100,VAE-100 β=1,nato_outer_o3__train_strict_core__test_strict_core,3,strict_core,arpls_minmax,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,1729,0.6775316489814395,0.7495834915347888,0.07205184255334929,1.0482851511122733,0.2987016595774845,572,5589
