stage,training_subset,evaluation_subset,outer_fold,final_seed,seed,candidate_id,model_family,representation,temperature,n_calibration,calibration_folds,crossfit_raw_nll,crossfit_calibrated_nll,crossfit_raw_ece,crossfit_calibrated_ece,band_start_cm1,band_stop_cm1_exclusive,n_variables,baseline_balanced_accuracy,importance_mean_ba_drop,importance_sd_ba_drop,permutation_repeats
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1560,1580,20,0.7177437641723357,0.0001984126984126977,0.0004436642812499567,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1580,1600,20,0.7177437641723357,0.0,0.0,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1600,1620,20,0.7177437641723357,0.001530612244898011,0.003581705600142662,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1620,1640,20,0.7177437641723357,0.001530612244898011,0.01027733766769596,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1640,1660,20,0.7177437641723357,-0.0031746031746031633,0.00434700442464416,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1660,1680,20,0.7177437641723357,0.0,0.0,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1680,1700,20,0.7177437641723357,0.0,0.0,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1700,1720,20,0.7177437641723357,0.002721088435374197,0.0037260037925522156,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1720,1740,20,0.7177437641723357,0.0011337868480726155,0.006105629033032362,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1740,1760,20,0.7177437641723357,0.009410430839002348,0.00696293064487558,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1760,1780,20,0.7177437641723357,-0.0015873015873015817,0.0035493142499996534,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1780,1800,20,0.7177437641723357,0.0015589569160997963,0.006648925230011287,5
outer,strict_core,strict_core,2,1729,548457467,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6284797504777517,481,4,0.9374163675087211,0.8767554140461918,0.17811670107206007,0.08992122718162136,1800,1801,1,0.7177437641723357,0.0,0.0,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,400,420,20,0.702045177045177,-0.014285714285714346,0.00489037997772468,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,420,440,20,0.702045177045177,0.00439560439560438,0.006018929203353452,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,440,460,20,0.702045177045177,-0.0012637362637363259,0.010145046821134936,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,460,480,20,0.702045177045177,-0.012500000000000044,0.007985957062499265,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,480,500,20,0.702045177045177,0.009203296703296648,0.009361845720543218,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,500,520,20,0.702045177045177,-0.012500000000000067,0.00489037997772468,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,520,540,20,0.702045177045177,0.01662087912087904,0.009181230722775328,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,540,560,20,0.702045177045177,-0.0017857142857143015,0.00399297853124966,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,560,580,20,0.702045177045177,-0.009478021978022033,0.006648266505675874,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,580,600,20,0.702045177045177,-0.010714285714285787,0.003992978531249611,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,600,620,20,0.702045177045177,0.0008241758241757768,0.007094484345393815,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,620,640,20,0.702045177045177,0.007005494505494458,0.005503083962640151,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,640,660,20,0.702045177045177,-0.006730769230769274,0.007403578559457094,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,660,680,20,0.702045177045177,-0.0001373626373627257,0.005125853889298139,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,680,700,20,0.702045177045177,-0.016071428571428625,0.003992978531249611,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,700,720,20,0.702045177045177,-0.008104395604395664,0.01140399473351945,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,720,740,20,0.702045177045177,0.008186813186813113,0.00854335975446521,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,740,760,20,0.702045177045177,0.010146520146520044,0.015597855267049564,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,760,780,20,0.702045177045177,0.005631868131868045,0.013918773782754903,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,780,800,20,0.702045177045177,0.004615384615384488,0.00739694932499258,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,800,820,20,0.702045177045177,0.0025824175824175287,0.006779928128801329,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,820,840,20,0.702045177045177,0.0013461538461537526,0.00980648020952198,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,840,860,20,0.702045177045177,0.008351648351648233,0.005346036670163666,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,860,880,20,0.702045177045177,0.004258241758241632,0.004914435115384136,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,880,900,20,0.702045177045177,0.006346153846153779,0.009417308329451694,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,900,920,20,0.702045177045177,-0.005357142857142905,0.004890379977724741,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,920,940,20,0.702045177045177,-0.008653846153846234,0.007470178808339934,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,940,960,20,0.702045177045177,-0.0019230769230769828,0.014103939148510629,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,960,980,20,0.702045177045177,-0.003296703296703463,0.007470178808339987,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,980,1000,20,0.702045177045177,0.054310134310134296,0.017046359548433615,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1000,1020,20,0.702045177045177,0.050409035409035366,0.015311807611870478,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1020,1040,20,0.702045177045177,0.024856532356532245,0.007947350124448796,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1040,1060,20,0.702045177045177,-0.005000000000000049,0.004622206823408895,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1060,1080,20,0.702045177045177,-0.0005494505494506363,0.004768284329041135,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1080,1100,20,0.702045177045177,0.012637362637362527,0.006380342946425061,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1100,1120,20,0.702045177045177,0.03652625152625148,0.025969395987327334,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1120,1140,20,0.702045177045177,0.023296703296703213,0.015158699885688331,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1140,1160,20,0.702045177045177,0.004807692307692268,0.00570509880694922,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1160,1180,20,0.702045177045177,-0.013095238095238094,0.01043790352187505,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1180,1200,20,0.702045177045177,-0.006428571428571494,0.0037029359559514136,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1200,1220,20,0.702045177045177,-0.0005494505494506363,0.008473170611698434,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1220,1240,20,0.702045177045177,0.0019230769230768052,0.012366452402803008,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1240,1260,20,0.702045177045177,-0.003159340659340715,0.005333315565471766,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1260,1280,20,0.702045177045177,-0.0015109890109891166,0.00489037997772468,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1280,1300,20,0.702045177045177,0.0016483516483515536,0.007064500478364732,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1300,1320,20,0.702045177045177,-0.003571428571428603,0.004890379977724741,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1320,1340,20,0.702045177045177,0.010521978021977962,0.014155884583777598,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1340,1360,20,0.702045177045177,0.02074175824175819,0.016407505605313146,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1360,1380,20,0.702045177045177,0.019230769230769183,0.011523325367831445,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1380,1400,20,0.702045177045177,-0.00043956043956057124,0.012628923962253886,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1400,1420,20,0.702045177045177,0.007115384615384501,0.021431521000156464,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1420,1440,20,0.702045177045177,0.0017857142857142794,0.003992978531249611,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1440,1460,20,0.702045177045177,0.002472527472527375,0.007213173545668164,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1460,1480,20,0.702045177045177,0.013406593406593337,0.007198509947588059,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1480,1500,20,0.702045177045177,-0.009478021978022055,0.008473170611698395,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1500,1520,20,0.702045177045177,-0.007280219780219865,0.0063803429464250275,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1520,1540,20,0.702045177045177,0.005631868131868045,0.004890379977724741,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1540,1560,20,0.702045177045177,-0.0001373626373627035,0.007403578559457085,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1560,1580,20,0.702045177045177,-0.005082417582417675,0.003992978531249611,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1580,1600,20,0.702045177045177,-0.013763736263736392,0.01563111974106063,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1600,1620,20,0.702045177045177,0.0017032967032966084,0.0076286366072799506,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1620,1640,20,0.702045177045177,-0.004945054945054994,0.010917953642958418,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1640,1660,20,0.702045177045177,0.0016483516483515536,0.0009214565841344757,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1660,1680,20,0.702045177045177,0.004203296703296622,0.0038713363194069605,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1680,1700,20,0.702045177045177,-0.008104395604395687,0.007094484345393782,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1700,1720,20,0.702045177045177,-0.008928571428571508,0.0,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1720,1740,20,0.702045177045177,0.00219780219780219,0.004914435115384136,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1740,1760,20,0.702045177045177,-0.006318681318681407,0.004768284329041131,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1760,1780,20,0.702045177045177,-0.0015109890109891166,0.011547860509947385,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1780,1800,20,0.702045177045177,-0.008928571428571485,0.006313453403451333,5
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,1800,1801,1,0.702045177045177,-0.008928571428571508,0.0,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,400,420,20,0.6636124422778559,0.0028918449971081506,0.004769352950396352,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,420,440,20,0.6636124422778559,0.0,0.0,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,440,460,20,0.6636124422778559,0.0028083028083027983,0.004760339118343799,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,460,480,20,0.6636124422778559,0.0004948268106163001,0.007968043535737282,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,480,500,20,0.6636124422778559,0.001106130711393849,0.011246277464761437,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,500,520,20,0.6636124422778559,-0.0015873015873015817,0.0035493142499996534,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,520,540,20,0.6636124422778559,-0.00113906561274979,0.010684932562626431,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,540,560,20,0.6636124422778559,-0.0035714285714285587,0.00489037997772468,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,560,580,20,0.6636124422778559,0.00439560439560438,0.006018929203353452,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,580,600,20,0.6636124422778559,-0.0040991902834008,0.007985515269474747,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,600,620,20,0.6636124422778559,0.0,0.0,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,620,640,20,0.6636124422778559,-0.008997654392391242,0.010059990237107056,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,640,660,20,0.6636124422778559,0.00439560439560438,0.006018929203353452,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,660,680,20,0.6636124422778559,0.0006940427993059606,0.006612151572945161,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,680,700,20,0.6636124422778559,0.0,0.0,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,700,720,20,0.6636124422778559,-0.0002674956622324753,0.008809476391186077,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,720,740,20,0.6636124422778559,-0.005570818070818074,0.010633904910708404,5
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,740,760,20,0.6636124422778559,-0.021661984631909402,0.021169102553748497,5
