stage,training_subset,evaluation_subset,outer_fold,final_seed,seed,candidate_id,model_family,representation,temperature,n_calibration,calibration_folds,crossfit_raw_nll,crossfit_calibrated_nll,crossfit_raw_ece,crossfit_calibrated_ece,target_analyte,support,correct,recall
outer,strict_core,strict_core,2,2718,1445917949,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.5623378921215322,481,4,1.0713578554968701,0.9823643134955155,0.1726971999510055,0.06407360127986418,4_ANPP,21,16,0.7619047619047619
outer,strict_core,strict_core,2,2718,1445917949,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.5623378921215322,481,4,1.0713578554968701,0.9823643134955155,0.1726971999510055,0.06407360127986418,4_nitrophenol,16,8,0.5
outer,strict_core,strict_core,2,2718,1445917949,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.5623378921215322,481,4,1.0713578554968701,0.9823643134955155,0.1726971999510055,0.06407360127986418,acetaminophen,18,11,0.6111111111111112
outer,strict_core,strict_core,2,2718,1445917949,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.5623378921215322,481,4,1.0713578554968701,0.9823643134955155,0.1726971999510055,0.06407360127986418,benzyl_fentanyl,24,19,0.7916666666666666
outer,strict_core,strict_core,2,2718,1445917949,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.5623378921215322,481,4,1.0713578554968701,0.9823643134955155,0.1726971999510055,0.06407360127986418,blank,21,17,0.8095238095238095
outer,strict_core,strict_core,2,2718,1445917949,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.5623378921215322,481,4,1.0713578554968701,0.9823643134955155,0.1726971999510055,0.06407360127986418,ethanol,12,8,0.6666666666666666
outer,strict_core,strict_core,2,2718,1445917949,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.5623378921215322,481,4,1.0713578554968701,0.9823643134955155,0.1726971999510055,0.06407360127986418,ethyl_paraoxon,5,4,0.8
outer,strict_core,strict_core,2,3141,1352266603,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6240383916782817,481,4,0.9905688730029706,0.9274866979523645,0.15950245047714018,0.06830497919359077,4_ANPP,21,16,0.7619047619047619
outer,strict_core,strict_core,2,3141,1352266603,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6240383916782817,481,4,0.9905688730029706,0.9274866979523645,0.15950245047714018,0.06830497919359077,4_nitrophenol,16,8,0.5
outer,strict_core,strict_core,2,3141,1352266603,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6240383916782817,481,4,0.9905688730029706,0.9274866979523645,0.15950245047714018,0.06830497919359077,acetaminophen,18,11,0.6111111111111112
outer,strict_core,strict_core,2,3141,1352266603,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6240383916782817,481,4,0.9905688730029706,0.9274866979523645,0.15950245047714018,0.06830497919359077,benzyl_fentanyl,24,19,0.7916666666666666
outer,strict_core,strict_core,2,3141,1352266603,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6240383916782817,481,4,0.9905688730029706,0.9274866979523645,0.15950245047714018,0.06830497919359077,blank,21,17,0.8095238095238095
outer,strict_core,strict_core,2,3141,1352266603,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6240383916782817,481,4,0.9905688730029706,0.9274866979523645,0.15950245047714018,0.06830497919359077,ethanol,12,10,0.8333333333333334
outer,strict_core,strict_core,2,3141,1352266603,derivative_1__random_forest__20f5c6f432,random_forest,derivative_1,0.6240383916782817,481,4,0.9905688730029706,0.9274866979523645,0.15950245047714018,0.06830497919359077,ethyl_paraoxon,5,4,0.8
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,4_ANPP,20,16,0.8
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,4_nitrophenol,18,17,0.9444444444444444
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,acetaminophen,16,10,0.625
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,blank,13,11,0.8461538461538461
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,ethanol,13,8,0.6153846153846154
outer,strict_core,strict_core,3,1729,1942167720,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6475006527219985,478,4,1.0298739850581877,0.9718605331832817,0.17461844397182738,0.0710447346967444,ethyl_paraoxon,16,4,0.25
outer,strict_core,strict_core,3,2718,97504892,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6165217661004326,478,4,1.0729062766800566,1.0029042780241098,0.17766778854372103,0.07983651826060939,4_ANPP,20,16,0.8
outer,strict_core,strict_core,3,2718,97504892,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6165217661004326,478,4,1.0729062766800566,1.0029042780241098,0.17766778854372103,0.07983651826060939,4_nitrophenol,18,17,0.9444444444444444
outer,strict_core,strict_core,3,2718,97504892,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6165217661004326,478,4,1.0729062766800566,1.0029042780241098,0.17766778854372103,0.07983651826060939,acetaminophen,16,11,0.6875
outer,strict_core,strict_core,3,2718,97504892,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6165217661004326,478,4,1.0729062766800566,1.0029042780241098,0.17766778854372103,0.07983651826060939,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,3,2718,97504892,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6165217661004326,478,4,1.0729062766800566,1.0029042780241098,0.17766778854372103,0.07983651826060939,blank,13,11,0.8461538461538461
outer,strict_core,strict_core,3,2718,97504892,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6165217661004326,478,4,1.0729062766800566,1.0029042780241098,0.17766778854372103,0.07983651826060939,ethanol,13,7,0.5384615384615384
outer,strict_core,strict_core,3,2718,97504892,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6165217661004326,478,4,1.0729062766800566,1.0029042780241098,0.17766778854372103,0.07983651826060939,ethyl_paraoxon,16,5,0.3125
outer,strict_core,strict_core,3,3141,1458580390,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.588659628797228,478,4,1.16355296188211,1.0805968119705356,0.19110570592067694,0.06407679748340883,4_ANPP,20,16,0.8
outer,strict_core,strict_core,3,3141,1458580390,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.588659628797228,478,4,1.16355296188211,1.0805968119705356,0.19110570592067694,0.06407679748340883,4_nitrophenol,18,16,0.8888888888888888
outer,strict_core,strict_core,3,3141,1458580390,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.588659628797228,478,4,1.16355296188211,1.0805968119705356,0.19110570592067694,0.06407679748340883,acetaminophen,16,10,0.625
outer,strict_core,strict_core,3,3141,1458580390,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.588659628797228,478,4,1.16355296188211,1.0805968119705356,0.19110570592067694,0.06407679748340883,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,3,3141,1458580390,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.588659628797228,478,4,1.16355296188211,1.0805968119705356,0.19110570592067694,0.06407679748340883,blank,13,12,0.9230769230769231
outer,strict_core,strict_core,3,3141,1458580390,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.588659628797228,478,4,1.16355296188211,1.0805968119705356,0.19110570592067694,0.06407679748340883,ethanol,13,7,0.5384615384615384
outer,strict_core,strict_core,3,3141,1458580390,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.588659628797228,478,4,1.16355296188211,1.0805968119705356,0.19110570592067694,0.06407679748340883,ethyl_paraoxon,16,4,0.25
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,4_ANPP,21,19,0.9047619047619048
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,4_nitrophenol,19,10,0.5263157894736842
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,acetaminophen,16,13,0.8125
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,benzyl_fentanyl,24,20,0.8333333333333334
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,blank,18,13,0.7222222222222222
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,ethanol,13,5,0.38461538461538464
outer,strict_core,strict_core,4,1729,213700681,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6319262639678037,474,4,0.9896463414510777,0.9264455261810578,0.17052264346031185,0.08315150324707013,ethyl_paraoxon,13,6,0.46153846153846156
outer,strict_core,strict_core,4,2718,749223255,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6343363018750702,474,4,0.9926515176409221,0.9309858376491416,0.1608813519268056,0.08047052761783097,4_ANPP,21,18,0.8571428571428571
outer,strict_core,strict_core,4,2718,749223255,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6343363018750702,474,4,0.9926515176409221,0.9309858376491416,0.1608813519268056,0.08047052761783097,4_nitrophenol,19,9,0.47368421052631576
outer,strict_core,strict_core,4,2718,749223255,derivative_1__random_forest__baf457a363,random_forest,derivative_1,0.6343363018750702,474,4,0.9926515176409221,0.9309858376491416,0.1608813519268056,0.08047052761783097,acetaminophen,16,13,0.8125
