stage,training_subset,evaluation_subset,outer_fold,final_seed,seed,candidate_id,model_family,representation,temperature,n_calibration,calibration_folds,crossfit_raw_nll,crossfit_calibrated_nll,crossfit_raw_ece,crossfit_calibrated_ece,requested_coverage,n_retained,realized_coverage,accuracy,selective_risk,confidence_threshold
outer,quality_pass,field_quality_stress,3,3141,1270365289,derivative_1__random_forest__b14279f757,random_forest,derivative_1,0.662309477532034,399,4,0.8897378432416059,0.8298889948776501,0.2018643533395447,0.08853623480316225,0.5,10,0.5263157894736842,0.5,0.5,0.45954800888845804
outer,quality_pass,quality_pass,4,1729,1870792255,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6433427124868393,403,4,0.9600572144787948,0.8955464388455368,0.18067103175770127,0.09170126786584844,1.0,97,1.0,0.7938144329896907,0.20618556701030932,0.21781612171655992
outer,quality_pass,quality_pass,4,1729,1870792255,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6433427124868393,403,4,0.9600572144787948,0.8955464388455368,0.18067103175770127,0.09170126786584844,0.9,88,0.9072164948453608,0.8181818181818182,0.18181818181818177,0.3511300244998998
outer,quality_pass,quality_pass,4,1729,1870792255,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6433427124868393,403,4,0.9600572144787948,0.8955464388455368,0.18067103175770127,0.09170126786584844,0.8,78,0.8041237113402062,0.8461538461538461,0.15384615384615385,0.4281249018025452
outer,quality_pass,quality_pass,4,1729,1870792255,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6433427124868393,403,4,0.9600572144787948,0.8955464388455368,0.18067103175770127,0.09170126786584844,0.7,68,0.7010309278350515,0.8970588235294118,0.1029411764705882,0.5112536013015758
outer,quality_pass,quality_pass,4,1729,1870792255,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6433427124868393,403,4,0.9600572144787948,0.8955464388455368,0.18067103175770127,0.09170126786584844,0.5,49,0.5051546391752577,0.9795918367346939,0.020408163265306145,0.7770979336920677
outer,quality_pass,field_quality_stress,4,1729,1870792255,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6433427124868393,403,4,0.9600572144787948,0.8955464388455368,0.18067103175770127,0.09170126786584844,1.0,27,1.0,0.3333333333333333,0.6666666666666667,0.27112857983160105
outer,quality_pass,field_quality_stress,4,1729,1870792255,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6433427124868393,403,4,0.9600572144787948,0.8955464388455368,0.18067103175770127,0.09170126786584844,0.9,25,0.9259259259259259,0.32,0.6799999999999999,0.30659041936310216
outer,quality_pass,field_quality_stress,4,1729,1870792255,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6433427124868393,403,4,0.9600572144787948,0.8955464388455368,0.18067103175770127,0.09170126786584844,0.8,22,0.8148148148148148,0.2727272727272727,0.7272727272727273,0.3453227138364841
outer,quality_pass,field_quality_stress,4,1729,1870792255,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6433427124868393,403,4,0.9600572144787948,0.8955464388455368,0.18067103175770127,0.09170126786584844,0.7,19,0.7037037037037037,0.3157894736842105,0.6842105263157895,0.36745865262311245
outer,quality_pass,field_quality_stress,4,1729,1870792255,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6433427124868393,403,4,0.9600572144787948,0.8955464388455368,0.18067103175770127,0.09170126786584844,0.5,14,0.5185185185185185,0.42857142857142855,0.5714285714285714,0.39928942974158826
outer,quality_pass,quality_pass,4,2718,848419789,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6260690854959693,403,4,0.9445101698455551,0.8717749022171292,0.1872756901063866,0.0822192470245153,1.0,97,1.0,0.7938144329896907,0.20618556701030932,0.23607117227926144
outer,quality_pass,quality_pass,4,2718,848419789,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6260690854959693,403,4,0.9445101698455551,0.8717749022171292,0.1872756901063866,0.0822192470245153,0.9,88,0.9072164948453608,0.8295454545454546,0.17045454545454541,0.33221540770009567
outer,quality_pass,quality_pass,4,2718,848419789,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6260690854959693,403,4,0.9445101698455551,0.8717749022171292,0.1872756901063866,0.0822192470245153,0.8,78,0.8041237113402062,0.8333333333333334,0.16666666666666663,0.4052812082015025
outer,quality_pass,quality_pass,4,2718,848419789,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6260690854959693,403,4,0.9445101698455551,0.8717749022171292,0.1872756901063866,0.0822192470245153,0.7,68,0.7010309278350515,0.8823529411764706,0.11764705882352944,0.520977305960244
outer,quality_pass,quality_pass,4,2718,848419789,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6260690854959693,403,4,0.9445101698455551,0.8717749022171292,0.1872756901063866,0.0822192470245153,0.5,49,0.5051546391752577,0.9795918367346939,0.020408163265306145,0.7516515983038504
outer,quality_pass,field_quality_stress,4,2718,848419789,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6260690854959693,403,4,0.9445101698455551,0.8717749022171292,0.1872756901063866,0.0822192470245153,1.0,27,1.0,0.3333333333333333,0.6666666666666667,0.2986841305187483
outer,quality_pass,field_quality_stress,4,2718,848419789,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6260690854959693,403,4,0.9445101698455551,0.8717749022171292,0.1872756901063866,0.0822192470245153,0.9,25,0.9259259259259259,0.32,0.6799999999999999,0.32203044309931866
outer,quality_pass,field_quality_stress,4,2718,848419789,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6260690854959693,403,4,0.9445101698455551,0.8717749022171292,0.1872756901063866,0.0822192470245153,0.8,22,0.8148148148148148,0.3181818181818182,0.6818181818181819,0.3424721786065767
outer,quality_pass,field_quality_stress,4,2718,848419789,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6260690854959693,403,4,0.9445101698455551,0.8717749022171292,0.1872756901063866,0.0822192470245153,0.7,19,0.7037037037037037,0.3157894736842105,0.6842105263157895,0.3662458920391607
outer,quality_pass,field_quality_stress,4,2718,848419789,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6260690854959693,403,4,0.9445101698455551,0.8717749022171292,0.1872756901063866,0.0822192470245153,0.5,14,0.5185185185185185,0.35714285714285715,0.6428571428571428,0.4212958603047896
outer,quality_pass,quality_pass,4,3141,884081517,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6241245048520051,403,4,1.0110469810249119,0.9387338150856274,0.17716910742631073,0.09100402173140502,1.0,97,1.0,0.7835051546391752,0.21649484536082475,0.23942896819708867
outer,quality_pass,quality_pass,4,3141,884081517,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6241245048520051,403,4,1.0110469810249119,0.9387338150856274,0.17716910742631073,0.09100402173140502,0.9,88,0.9072164948453608,0.8068181818181818,0.19318181818181823,0.3630987230599659
outer,quality_pass,quality_pass,4,3141,884081517,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6241245048520051,403,4,1.0110469810249119,0.9387338150856274,0.17716910742631073,0.09100402173140502,0.8,78,0.8041237113402062,0.8461538461538461,0.15384615384615385,0.41844559412543764
outer,quality_pass,quality_pass,4,3141,884081517,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6241245048520051,403,4,1.0110469810249119,0.9387338150856274,0.17716910742631073,0.09100402173140502,0.7,68,0.7010309278350515,0.8823529411764706,0.11764705882352944,0.5180855591504596
outer,quality_pass,quality_pass,4,3141,884081517,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6241245048520051,403,4,1.0110469810249119,0.9387338150856274,0.17716910742631073,0.09100402173140502,0.5,49,0.5051546391752577,0.9795918367346939,0.020408163265306145,0.7277274152368047
outer,quality_pass,field_quality_stress,4,3141,884081517,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6241245048520051,403,4,1.0110469810249119,0.9387338150856274,0.17716910742631073,0.09100402173140502,1.0,27,1.0,0.37037037037037035,0.6296296296296297,0.26327204683845806
outer,quality_pass,field_quality_stress,4,3141,884081517,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6241245048520051,403,4,1.0110469810249119,0.9387338150856274,0.17716910742631073,0.09100402173140502,0.9,25,0.9259259259259259,0.36,0.64,0.33945295587913704
outer,quality_pass,field_quality_stress,4,3141,884081517,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6241245048520051,403,4,1.0110469810249119,0.9387338150856274,0.17716910742631073,0.09100402173140502,0.8,22,0.8148148148148148,0.36363636363636365,0.6363636363636364,0.3586348589722229
outer,quality_pass,field_quality_stress,4,3141,884081517,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6241245048520051,403,4,1.0110469810249119,0.9387338150856274,0.17716910742631073,0.09100402173140502,0.7,19,0.7037037037037037,0.42105263157894735,0.5789473684210527,0.3636338959048047
outer,quality_pass,field_quality_stress,4,3141,884081517,derivative_1__random_forest__ce99612d47,random_forest,derivative_1,0.6241245048520051,403,4,1.0110469810249119,0.9387338150856274,0.17716910742631073,0.09100402173140502,0.5,14,0.5185185185185185,0.5,0.5,0.3875225564509369
