evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,balanced_accuracy_supported,macro_f1_supported,macro_f1_union,n_test,n_test_supported,n_test_unsupported,unsupported_classes,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.8060606060606061,0.8166666666666668,0.6125,29,29,0,,0.003916693390197689,0.0019583466950988445,0.07839677570156416,0.9549236652620617,0.006298233293658416,,2.0,0.23913104696716664,0.05257311463356018,20.08042086400012,0.014332919960028638,0.31375657600000184,0.009629746257721488,3.050005500991376,17,30,0.26119396400211625,-0.5013285662114648,0.017594365403056145
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.8696969696969697,0.8882664176781824,0.5329598506069094,29,29,0,,0.004512199202865383,0.0022560996014326915,0.08247198017662853,0.9395130799924979,0.006150936406275471,,2.0,0.218927763122763,0.049640695098787546,20.19919170287482,0.014417695719396731,0.31561237035741907,0.016827950004619806,3.0125058606017725,31,49,0.27260156819065273,-0.5231151711819652,0.016834769397974014
strict_core,domain_only,instrument,Agilent-1,569,29,domain,domain__strict_core__domain_only__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.8060606060606061,0.7924242424242425,0.7924242424242425,29,29,0,,0.003849725094515293,0.0019248625472576466,0.07708486920216454,0.9564323770605228,0.006232133152905937,,2.0,0.21661766294022441,0.048291555140167475,20.10375821752829,0.014349577599948817,0.3141212221488796,0.007921223309104351,2.4409647967716563,14,22,0.2674586918497441,-0.4735545649084151,0.018128804862499237
strict_core,domain_only,instrument,Agilent-3,525,73,domain,domain__strict_core__domain_only__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.5999716553287981,0.6033173629812285,0.6033173629812285,73,73,0,,0.010989486464057847,0.005494743232028924,0.13954104050764363,0.8864155290483893,0.006567731068018434,,2.0,0.24111716195541422,0.06153178810200188,20.886165367498307,0.014908040947536266,0.32634633386716105,0.024242530754729513,3.7044616442820812,51,54,0.2962816130514275,-0.49979800404387736,0.014739990234375
strict_core,domain_only,instrument,Agilent-3,525,73,domain,domain__strict_core__domain_only__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.5485827664399093,0.5458399172684886,0.5458399172684886,73,73,0,,0.009840931912352047,0.0049204659561760235,0.13454708576561092,0.8996634926679296,0.006489650809063907,,2.0,0.20643789004965188,0.061301082372665405,23.36524679227819,0.016677549459156452,0.36508198112934664,0.03676368751284107,3.559367623073647,50,55,0.33223464600751085,-0.524785376524306,0.01482811477035284
strict_core,domain_only,instrument,Agilent-3,525,73,domain,domain__strict_core__domain_only__instrument__Agilent-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.5547052154195011,0.562152133580705,0.562152133580705,73,73,0,,0.010565858089996247,0.005282929044998124,0.1384107600922144,0.9061831235945853,0.006412616669359787,,2.0,0.19673717023101073,0.048643155954778194,18.235965884389884,0.013016392494211194,0.28493696694359194,0.017473072565758287,3.418396226375124,41,54,0.26445954604649735,-0.4530177246907405,0.015981940552592278
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.8653198653198654,0.8306878306878307,0.8306878306878307,23,23,0,,0.0042083647955592825,0.0021041823977796413,0.07348166081672963,0.9543600306478465,0.008174759139742858,,1.0,0.14876672152394652,0.0351441171951592,12.667698981539129,0.00904189791687304,0.1979327965865489,0.008112913277405312,3.3913929991407237,18,25,0.17905394579490705,-0.4539374574618033,0.018351536244153976
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.7912457912457912,0.7305555555555555,0.5479166666666666,23,23,0,,0.004174340161216405,0.0020871700806082026,0.07281053895358715,0.9559010819420772,0.008191963527421213,,1.5,0.13544218446823597,0.041094373911619186,12.79895271396637,0.009135583664501335,0.19998363615572454,0.008817293426514352,3.1734490170172447,18,27,0.1929777435833508,-0.45519000933376963,0.020448477938771248
strict_core,domain_only,instrument,Mira-1,575,23,domain,domain__strict_core__domain_only__instrument__Mira-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.8888888888888888,0.8222222222222223,0.8222222222222223,23,23,0,,0.0043085642234672195,0.0021542821117336098,0.07343826419463104,0.9551829778629916,0.008232464025162055,,1.5,0.14017789649767284,0.03986192122101784,13.252291954591435,0.009459166277367191,0.20706706179049117,0.008800914017543493,3.446183903215561,16,26,0.1837397271355574,-0.47904179394533025,0.01977534219622612
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.3671428571428571,0.4162843515784692,0.346903626315391,75,75,0,,0.0033715722459919184,0.0016857861229959592,0.06974915342993948,0.9655297759941356,0.004482769484193982,,2.0,0.1755287921805919,0.058223591768182814,19.201066098682766,0.013705257743528028,0.3000166577919181,0.01161818207567963,3.6650583475612915,14,36,0.243968974241634,-0.5342377480182282,0.02037028968334198
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.3797619047619048,0.4481818181818181,0.3201298701298701,75,75,0,,0.003390072515953551,0.0016950362579767756,0.06988645804067814,0.9614167229434809,0.004411877774059499,,1.5,0.1739699575562324,0.05564776808023453,19.02924212766194,0.013582613938373976,0.2973319082447178,0.01979385604741417,2.532418886968966,37,53,0.27799614262808364,-0.5484844766592445,0.019867032766342163
strict_core,domain_only,instrument,Mira-2,523,75,domain,domain__strict_core__domain_only__instrument__Mira-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.4133333333333334,0.5132026143790849,0.36657329598506067,75,75,0,,0.003729576438016471,0.0018647882190082354,0.07409772102009732,0.9581176342550652,0.0044496681906693826,,2.0,0.1679678164292617,0.049661124125123024,18.913150960254285,0.01349975086385031,0.2955179837539733,0.012558269258425805,3.2375743557604,27,41,0.2645814247940666,-0.5353132814426416,0.02095918543636799
strict_core,domain_only,instrument,Mira-3,526,72,domain,domain__strict_core__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.32051075268817203,0.4516573990258201,0.19356745672535144,72,72,0,,0.0054495271847228854,0.0027247635923614427,0.06200144182886248,0.9450821979073785,0.0077857820254666876,,1.5,0.38545256338441636,0.05460105836391449,20.611461982154083,0.014711964298468296,0.32205409347115754,0.01725479114485922,3.9985644916087275,30,47,0.27867304930346865,-0.47701037912190014,0.025069475173950195
strict_core,domain_only,instrument,Mira-3,526,72,domain,domain__strict_core__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.4260215053763441,0.5359292540293824,0.22968396601259247,72,72,0,,0.007970820021744922,0.003985410010872461,0.061105183715833275,0.9461427564955218,0.007276082323952425,,2.0,0.29960477010609143,0.05200827121734619,20.753426842074646,0.014813295390488684,0.3242722944074163,0.013503320277477446,3.385886379345605,35,43,0.27340189983176644,-0.5191265440998747,0.02114563249051571
strict_core,domain_only,instrument,Mira-3,526,72,domain,domain__strict_core__domain_only__instrument__Mira-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.3017741935483871,0.4233584991992679,0.18143935679968623,72,72,0,,0.005011334314565741,0.0025056671572828704,0.06457774990929373,0.9386056248936492,0.007623606437161312,,2.0,0.33137862518259675,0.04755179584026337,20.821855011235836,0.014862137766763624,0.32534148455055995,0.01916444028111096,3.4502054931110355,36,55,0.286382437308739,-0.5394211504693784,0.024358553811907768
strict_core,domain_only,instrument,Pendar-1,552,46,domain,domain__strict_core__domain_only__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.7523148148148148,0.8291666666666666,0.49749999999999994,46,46,0,,0.0070617584471954755,0.0035308792235977378,0.08329262302229186,0.8524705061266376,0.02716573831690256,,2.0,1.1574105290845011,0.08095904812216759,12.60589080630419,0.008997780732551171,0.19696704384850294,0.009480290665336635,2.080417515356328,19,32,0.18939029940389426,-0.4810684408419043,0.02354068122804165
strict_core,domain_only,instrument,Pendar-1,552,46,domain,domain__strict_core__domain_only__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.6994047619047619,0.7397504456327986,0.44385026737967914,46,46,0,,0.007110678477387863,0.0035553392386939316,0.08373685662935841,0.8545971251741977,0.027164248738071974,,2.0,1.3481170055151974,0.0874998439103365,12.555877229819895,0.00896208224826545,0.19618558171593584,0.011709787054890657,2.5292974697353436,21,43,0.1789008396704147,-0.5216082105502946,0.024465087801218033
strict_core,domain_only,instrument,Pendar-1,552,46,domain,domain__strict_core__domain_only__instrument__Pendar-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.7781084656084656,0.813015995872033,0.4065079979360165,46,46,0,,0.007153738727684007,0.0035768693638420037,0.08419381248321439,0.8532120172075538,0.027170014520953245,,2.0,1.4985455197198783,0.09235961083322763,12.769967909744853,0.00911489501052452,0.19953074858976336,0.0102145581741855,2.5386348777838434,19,32,0.18744075291059073,-0.49351871578746004,0.022608229890465736
strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.636281179138322,0.5792849771487543,0.5792849771487543,98,98,0,,0.013736556146527648,0.006868278073263824,0.09603177469388995,0.4857409310410563,0.041823067791103834,,2.0,1.729215335010148,0.12300501763820648,13.13984025931509,0.009378900970246316,0.20531000405179828,0.012034690957453364,2.1646248328289994,11,39,0.20635620091399445,-0.4915880064158027,0.030674150213599205
strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.6467120181405895,0.5584102283492267,0.5584102283492267,98,98,0,,0.013662044868399118,0.006831022434199559,0.09622715661984231,0.49514032570860234,0.04176414662128367,,2.0,1.6949628462925095,0.13296538591384888,12.72781484173915,0.009084807167551142,0.19887210690217424,0.012887775034405156,2.0677344132067184,18,41,0.2057547584241937,-0.48816961860176183,0.02952074259519577
strict_core,domain_only,instrument,Pendar-2,500,98,domain,domain__strict_core__domain_only__instrument__Pendar-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.6046485260770974,0.5265051638559531,0.5265051638559531,98,98,0,,0.013614422261889757,0.006807211130944879,0.09592918688440753,0.48659012498306653,0.04180237566167034,,2.0,1.7408202959959413,0.12082749605178833,13.63249100483959,0.009730543186894782,0.21300767195061865,0.01029886967080791,2.6755482836239843,14,34,0.19829122344381223,-0.5220918271309213,0.028668241575360298
strict_core,domain_only,instrument,Pendar-3,528,70,domain,domain__strict_core__domain_only__instrument__Pendar-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.5116123642439432,0.5061873219767957,0.5061873219767957,70,70,0,,0.009561687566645055,0.004780843783322527,0.08398294531262672,0.7845997502153121,0.034156063373237226,,2.0,1.4187491564077703,0.09820385742932558,12.5286517538479,0.008942649360348252,0.19576018365387343,0.01398651107287156,2.377685236963215,23,43,0.1942545390609159,-0.515077968453904,0.025348030030727386
strict_core,domain_only,instrument,Pendar-3,528,70,domain,domain__strict_core__domain_only__instrument__Pendar-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.4995584198591717,0.49675232411805303,0.49675232411805303,70,70,0,,0.009590679397459658,0.004795339698729829,0.08429356396553506,0.7848963781227054,0.034085133534714526,,2.0,1.7798273136169735,0.09758943319320679,12.892354054300435,0.009202251287866121,0.20144303209844433,0.01127626797524215,2.427673298237896,13,37,0.17922201405998764,-0.5079338103702574,0.02376263216137886
strict_core,domain_only,instrument,Pendar-3,528,70,domain,domain__strict_core__domain_only__instrument__Pendar-3,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.5433583959899749,0.5361370002546473,0.5361370002546473,70,70,0,,0.009521864693358797,0.004760932346679399,0.08357888140674012,0.7915457020201424,0.03418944161978685,,2.0,1.6052973544001752,0.09816959500312805,12.593358163475818,0.008988835234458115,0.19677122130430974,0.011403449474340948,2.6231218927007904,26,37,0.19478515043728797,-0.479239765678789,0.025539608672261238
strict_core,domain_only,instrument,RMX-1,551,47,domain,domain__strict_core__domain_only__instrument__RMX-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.6339393939393939,0.7170099160945842,0.4302059496567505,47,47,0,,0.005951128271515466,0.002975564135757733,0.07150164180106754,0.9736017897875752,0.00650318894610009,,1.5,0.1544286602660769,0.04813696816563606,20.917405959771965,0.014930339728602401,0.3268344681214369,0.013595842506886764,4.399259275624683,28,45,0.26953016466475366,-0.5500474990084842,0.01871824823319912
strict_core,domain_only,instrument,RMX-1,551,47,domain,domain__strict_core__domain_only__instrument__RMX-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.8157575757575758,0.8203933747412009,0.4922360248447205,47,47,0,,0.005766509666426098,0.002883254833213049,0.07019385735419759,0.9720046599455479,0.006449691488607122,,1.0,0.13822541467922528,0.03889887174591422,20.07434592351355,0.014328583814071058,0.3136616550548992,0.012794948101131654,2.778101654476857,19,41,0.26235281651057407,-0.5828587629951258,0.0192892886698246
strict_core,domain_only,instrument,RMX-1,551,47,domain,domain__strict_core__domain_only__instrument__RMX-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.6642424242424242,0.727536231884058,0.5456521739130435,47,47,0,,0.005566667203264826,0.002783333601632413,0.06837210466471927,0.9762706021383167,0.006359911106810724,,1.0,0.1511336009959185,0.04215320246294141,20.191481855747035,0.014412192616521796,0.3154919039960475,0.01133610337012348,4.055614274005911,22,37,0.25313129319234345,-0.5485030519703383,0.0195701252669096
strict_core,domain_only,instrument,RMX-2,533,65,domain,domain__strict_core__domain_only__instrument__RMX-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.7744252873563218,0.8089577950043066,0.4044788975021533,65,65,0,,0.005813089358977709,0.0029065446794888546,0.0738472621792349,0.8763181749055698,0.029047857228248253,,2.0,0.8016057468760217,0.07929015159606934,12.470942856603038,0.008901458141758058,0.19485848213442242,0.0076363855300144185,2.3750618676875703,14,22,0.16746336771951834,-0.4839279559528642,0.02333865314722061
strict_core,domain_only,instrument,RMX-2,533,65,domain,domain__strict_core__domain_only__instrument__RMX-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.7811302681992337,0.8313947990543736,0.4156973995271868,65,65,0,,0.005361793244677324,0.002680896622338662,0.07331409066611616,0.879797455085536,0.029037144686886056,,2.0,0.6606120966734643,0.07927756290882826,13.022461931712106,0.00929511915182877,0.20347596768300164,0.01313906773384424,2.6686480369256453,18,43,0.18925678949227193,-0.5245323181651027,0.02265218272805214
strict_core,domain_only,instrument,RMX-2,533,65,domain,domain__strict_core__domain_only__instrument__RMX-2,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.728448275862069,0.7653021442495126,0.3279866332497911,65,65,0,,0.005455543507638629,0.0027277717538193146,0.07385705938904724,0.8762946357894008,0.029044221755549618,,2.0,0.5319008232383581,0.08487353846430779,11.974314620875862,0.008546976888562357,0.18709866595118535,0.009496184230999445,2.584044957663524,15,31,0.17279671952750014,-0.4769276740577215,0.023236267268657684
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.8166666666666667,0.898989898989899,0.3595959595959596,23,23,0,,0.006000060000242826,0.003000030000121413,0.07895172526661765,0.9682290894394073,0.013958397538503914,0.8148148148148148,2.0,0.15636975728962213,0.05260346597060561,17.014998094744012,0.012144895142572457,0.26585934523037524,0.009867018926464181,2.3314068851678136,22,31,0.23702204060363447,-0.48687971489636334,0.021769674494862556
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.5055555555555555,0.6650246305418719,0.22167487684729062,23,23,0,,0.00607134733717801,0.003035673668589005,0.08049940867948939,0.9573993940371895,0.01394732224970757,0.8333333333333334,2.0,0.17731401806051855,0.06746656927862205,17.394793859691873,0.012415984196782208,0.2717936540576855,0.013476769023837008,3.000657879112459,28,42,0.2335681092657652,-0.5111720718980154,0.019996635615825653
strict_core,domain_only,sensor_family,GaN_polymer,575,23,domain,domain__strict_core__domain_only__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.7333333333333334,0.8444444444444444,0.2814814814814815,23,23,0,,0.006160371736765683,0.0030801858683828414,0.08093775590046988,0.9584976016189304,0.013938401435197399,0.8148148148148148,2.0,0.13922351461160332,0.05310874432325363,17.63971374301113,0.012590802100650342,0.2756205272345489,0.0116851722691513,3.547080032962873,22,41,0.23906850195885454,-0.488750021683067,0.02088981866836548
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.4570696721311475,0.2221270928462709,0.12692976734072622,153,153,0,,0.011395001694879982,0.005697500847439991,0.10711977610997091,0.8165848027946377,0.021034333983120174,0.5853174603174603,2.0,0.40837945764280614,0.09433976444415748,19.659510698528077,0.014032484438635315,0.30717985466450126,0.013500813511463797,3.1823064497962434,41,42,0.27792988894318227,-0.5103658300957791,0.025545699521899223
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.4570696721311475,0.22204457364341085,0.1480297157622739,153,153,0,,0.011402482267916129,0.005701241133958064,0.10504405789801366,0.8232856109542249,0.020981690175699307,0.6200396825396826,2.0,0.3610929091798046,0.08581059586140327,20.89865280536372,0.014916954179417359,0.3265414500838082,0.017304537652171992,3.6589641933665216,38,55,0.28357894299838066,-0.5499754000826553,0.027192777022719383
strict_core,domain_only,sensor_family,H_SERS_H_Kit,445,153,domain,domain__strict_core__domain_only__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.4570696721311475,0.21920433586464846,0.12525962049408484,153,153,0,,0.011223389465800895,0.005611694732900447,0.10594416266609785,0.8125523181644131,0.021102817844650845,0.6031746031746031,2.0,0.4061397381926448,0.08936630885909835,19.54322015400844,0.013949479053539215,0.30536281490638184,0.015393372839986555,4.531023003193135,31,46,0.2581424954371964,-0.5072303788150082,0.025466933846473694
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.17731197374054514,0.10627853835136748,0.10627853835136748,98,98,0,,0.014452121366965722,0.007226060683482861,0.12092957648309753,0.7732010635856958,0.017041511776477277,0.464,2.0,0.608124331012399,0.09691324573941529,23.02257266627783,0.016432956935244703,0.3597276979105911,0.02343868788335727,4.9761556257319395,52,58,0.3294481670679734,-0.5149338743354974,0.02671128883957863
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.2520372484658199,0.15362137862137865,0.15362137862137865,98,98,0,,0.0147712062706819,0.00738560313534095,0.1201970976081729,0.7743306816723134,0.01746737089408976,0.45066666666666666,2.0,0.6927363435443373,0.09087076783180237,24.179417385706696,0.01725868478637166,0.3778033966516671,0.02709636996300098,3.891700220969657,55,62,0.3156776306671984,-0.5688191779224131,0.02757100947201252
strict_core,domain_only,sensor_family,NRC_Canadian_SERS,500,98,domain,domain__strict_core__domain_only__sensor_family__NRC_Canadian_SERS,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.14234693877551022,0.05188834154351396,0.05188834154351396,98,98,0,,0.013238599731504298,0.006619299865752149,0.11570262774377,0.7975256630403906,0.017150749842418274,0.4746666666666667,2.0,0.6756604611961169,0.09871063381433487,24.957925509304477,0.017814365103001054,0.3899675860828825,0.0363167474567182,5.978731429042044,59,64,0.3573542198975077,-0.5915732544460799,0.02920622192323208
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.30989866842259295,0.31326756102191744,0.1790100348696671,324,324,0,,0.007713441769173946,0.003856720884586973,0.10123283862920983,0.8361561894875249,0.021234334279944166,0.30430711610486894,2.0,0.561920264025046,0.07600978109543882,18.00252880911864,0.012849770741697816,0.28128951264247876,0.018356101603525136,3.580989722281605,42,56,0.2709821684258691,-0.5317419022645715,0.027577048167586327
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.3859852697297825,0.3816360034733529,0.2180777162704874,324,324,0,,0.008045385172131724,0.004022692586065862,0.10375069717600768,0.8227483744751907,0.02146876726015656,0.33614232209737827,2.0,0.5513518695102276,0.08139171451330185,18.88859656275027,0.01348222452730212,0.29513432129297296,0.021395425352240392,3.0271660558847575,48,56,0.2761650573796283,-0.5371079208011127,0.026237374171614647
strict_core,domain_only,sensor_family,pSERS_Metrohm_silver,274,324,domain,domain__strict_core__domain_only__sensor_family__pSERS_Metrohm_silver,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,0.38685238025558477,0.3738092701113498,0.2136052972064856,324,324,0,,0.007992005857665319,0.0039960029288326595,0.1025328417896383,0.8266389243883935,0.021455430230084307,0.3443352059925094,2.0,0.44271894148114466,0.08255499601364136,18.285484878249523,0.013051737957351551,0.28571070122264886,0.027792158909114174,2.5662101110219733,52,61,0.27306429482698735,-0.571290076836799,0.025252779945731163
quality_pass,domain_and_sample,instrument,Agilent-1,318,29,domain,domain__quality_pass__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,0.9090909090909092,0.9205882352941177,0.6137254901960785,29,19,10,blank,0.007332465017914103,0.0036662325089570516,0.10159710939294044,0.9369860197661636,0.0066034114897148425,,2.0,0.32385374069272865,0.05355176376178861,21.307723190437102,0.015208938751204213,0.3329331748505796,0.00798872700346474,4.1862126565692055,14,24,0.26904947406274005,-0.4652104475328464,0.01825183443725109
quality_pass,domain_and_sample,instrument,Agilent-1,318,29,domain,domain__quality_pass__domain_and_sample__instrument__Agilent-1,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,0.6136363636363636,0.728744939271255,0.3643724696356275,29,19,10,blank,0.008215079285516206,0.004107539642758103,0.1066413027074777,0.9154741953984659,0.006474192781924371,,2.0,0.25930928022997524,0.04609738173894584,18.48392397700593,0.01319337899857668,0.28881131214071776,0.010324002009928505,3.218829604691378,25,34,0.26543163610734877,-0.45518428726369353,0.017586056143045425
