stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row373,0.015715559764634422,0.007857779882317211,0.09411261273891205,0.4898229551566436,0.0448086664047774,124,17,67,8,3.0,2.5700917342119958,0.15746700763702393
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session2_row376,0.017014719530900453,0.008507359765450227,0.11075213948270035,0.6279382578202574,0.04270529199341711,119,17,66,11,2.0,1.4339003163014832,0.20811957120895386
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row58,0.018054451676985,0.0090272258384925,0.09855549007442124,0.013841956791795581,0.04916573998751119,136,19,69,11,3.0,1.9440841172144572,0.1692536175251007
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row71,0.019075191800298402,0.009537595900149201,0.10269218197523268,0.03299393804227063,0.053446000133241925,144,16,0,0,2.0,3.360866711379533,0.0739421620965004
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row73,0.022715316495227324,0.011357658247613662,0.10771671309686688,0.02439144551462229,0.06020248145014713,147,15,6,0,2.0,4.43860273085408,0.1638079583644867
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row82,0.01930623117832093,0.009653115589160466,0.101397995328628,0.2679496186454236,0.05525964288839272,143,20,0,0,2.5,2.1436454462276133,0.13722017407417297
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row94,0.02296070997521414,0.01148035498760707,0.1115983406413141,0.3824447379524436,0.05692581822214249,143,23,0,0,2.0,1.8418710786909036,0.18874672055244446
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row96,0.02174247426861882,0.01087123713430941,0.1187948562612317,0.19202303584139307,0.056021004165501966,143,20,0,0,2.5,1.989560174171584,0.15678341686725616
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row212,0.02016898632309682,0.01008449316154841,0.0993874369926295,0.15638751342368562,0.056247823501804045,152,24,0,0,3.0,2.5642303605054853,0.1150776743888855
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,2718,session3_row407,0.017406885692438836,0.008703442846219418,0.08173246443926653,0.48891771179788984,0.031962808381233894,113,25,35,9,3.0,0.9834700961069651,0.11902463436126709
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row46,0.00838484484022271,0.004192422420111355,0.04877462358940733,0.4578011580523177,0.029186891806977137,118,20,33,5,3.0,1.833526262919977,0.050413236021995544
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row72,0.022659404249376396,0.011329702124688198,0.08924734154120557,0.19377204585275037,0.06122166412217277,147,20,68,11,3.0,3.9147010705049134,0.23071052134037018
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row82,0.010173965866276837,0.005086982933138418,0.09683541596407502,0.7480522452621826,0.03448636584902748,123,10,44,7,1.5,1.2188321173681733,0.18154768645763397
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row106,0.011741269805007646,0.005870634902503823,0.11866975233766727,0.5087713826391402,0.03684841159997242,128,12,0,0,1.0,4.725333976880259,0.08417670428752899
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row125,0.016393753762124003,0.008196876881062002,0.09566282026430152,0.6409479307383317,0.042706336953810285,120,17,0,0,3.0,2.285136052013639,0.20989395678043365
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row248,0.025068280242680173,0.012534140121340086,0.11404961379517506,0.36959266500993715,0.05437132550728815,140,22,65,11,2.0,2.049521324381835,0.14269758015871048
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row249,0.02267957352328502,0.01133978676164251,0.11342928355840119,0.1908325549177383,0.06226349266711623,154,24,74,14,2.0,2.5702043221841544,0.10311701893806458
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row256,0.004319276100382218,0.002159638050191109,0.049284382563653736,0.8872812895558627,0.0074627109470644165,15,9,8,6,3.0,0.14190931808320578,0.15311215817928314
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row259,0.023815883805943617,0.011907941902971808,0.10225606047327798,0.40133076935202067,0.0639210818335414,144,25,0,0,2.0,2.3724931146980097,0.27649639546871185
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row260,0.01821008071853103,0.009105040359265515,0.10564631109992485,0.5325230801255545,0.05327224392427265,135,24,7,4,1.5,1.4300507155883,0.1501096412539482
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row43,0.02851165653131437,0.014255828265657185,0.10918169353417599,0.1879975810506631,0.06077585600033802,151,21,60,9,3.0,2.8820340787013516,0.11488470435142517
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row147,0.02104589033687753,0.010522945168438765,0.10402504682739659,0.5615182999202276,0.053800837005962554,133,26,58,13,3.0,3.7183529160136644,0.15702301263809204
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row373,0.01632911016989964,0.00816455508494982,0.09488510364008315,0.46201392305799305,0.044516256363172683,124,20,67,11,3.5,2.7019672980992686,0.1312606930732727
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session2_row376,0.018311934192213563,0.009155967096106781,0.11249485931305926,0.6251193903436462,0.04258003204478882,119,17,66,13,2.0,1.6621596623596397,0.22376574575901031
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row58,0.020252186035416425,0.010126093017708213,0.0975318348763709,0.02267674631019349,0.04916271708473297,136,20,69,7,2.0,1.893217750757627,0.10911038517951965
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row71,0.018855975203842162,0.009427987601921081,0.10164489191469592,0.08967135630037633,0.05368327138679368,144,22,0,0,3.0,1.6977787095443304,0.1586066037416458
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row73,0.02229093759029738,0.01114546879514869,0.1040441252910084,0.0856907169931688,0.0597713973228487,147,21,6,1,2.0,2.9157187583170887,0.20405374467372894
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row82,0.020053909525973603,0.010026954762986802,0.1012146190652389,0.2354829431141598,0.055138520561200235,143,20,0,0,3.0,1.9391037423304174,0.1681913584470749
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row94,0.025698273577273348,0.012849136788636674,0.11253413754379485,0.3606124681963057,0.05662235743565751,143,26,0,0,3.5,2.776583053143959,0.17292041331529617
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row96,0.023580249285946042,0.011790124642973021,0.11998109252823358,0.16342994867323626,0.0565485135498914,143,23,0,0,1.0,2.9536529361688726,0.10412591695785522
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row212,0.02064186695913279,0.010320933479566394,0.09938028672063393,0.15508219806328946,0.05615903589076229,152,27,0,0,2.0,3.1128502497366046,0.15074202418327332
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row407,0.015419881645760258,0.007709940822880129,0.07780898046974108,0.5335063768958143,0.031905019804835316,113,24,35,11,3.0,1.0708303188821324,0.11144685745239258
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session1_row46,0.0004886523011437969,0.00024432615057189843,0.01760027168450546,0.9964719897380585,0.003077629876123475,0,0,0,0,,,
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session1_row72,0.0312938453679166,0.0156469226839583,0.13319556552508457,0.29311779035233715,0.06433340085553936,148,14,44,4,3.0,3.4235764354030995,0.07594387233257294
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session1_row82,0.020195266906702043,0.010097633453351022,0.1514556428012139,0.6199097093480703,0.037764228275045754,128,13,31,5,1.0,3.0005228291400114,0.12462850660085678
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session1_row106,0.016270127859987767,0.008135063929993884,0.14632198655008993,0.482452786183886,0.03801847164411031,128,14,0,0,2.0,2.6750303130444437,0.04483572021126747
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session1_row125,0.027184542186586082,0.013592271093293041,0.1324838205447564,0.5901606606293387,0.04436056697208966,124,12,0,0,3.5,1.885523211215772,0.22104772552847862
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session1_row248,0.021338259111085625,0.010669129555542813,0.13388054549863737,0.5295501307416663,0.055252458736067635,141,20,68,9,3.0,2.5968933331698763,0.10447141900658607
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session1_row249,0.024520761567738476,0.012260380783869238,0.14118688877669094,0.4309948195642503,0.061160734875094415,152,15,74,8,2.0,3.4068484504371623,0.1499825119972229
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session1_row256,0.005391901072434757,0.0026959505362173786,0.04054834746854819,0.9087416961927514,0.005341715131487165,10,4,7,4,3.0,0.5398321249161669,0.14387132227420807
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session1_row259,0.024907210507865207,0.012453605253932604,0.12813920721155336,0.4721827152860256,0.06067526609362436,143,16,0,0,4.0,3.249940646051818,0.1518334224820137
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session1_row260,0.021103006546009793,0.010551503273004897,0.12911942442562677,0.5287783539769272,0.05323873077519238,136,15,6,3,1.0,2.1555185475624743,0.2808951139450073
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session2_row43,0.026405611979926056,0.013202805989963028,0.1381173195062463,0.26659640762525666,0.06244275252187176,151,15,0,0,3.0,3.8345039483021846,0.061583757400512695
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session2_row147,0.028353035933080483,0.014176517966540242,0.1307515776939827,0.5645175084631897,0.06045157008405243,134,24,46,9,3.0,2.818746854184117,0.2788182692602277
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session2_row373,0.019439933863008005,0.009719966931504002,0.13019783279538924,0.5528074479088693,0.04518715756712481,125,22,69,14,2.5,1.4015625868263037,0.2198340082541108
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session2_row376,0.02686250202927411,0.013431251014637055,0.1505532733460376,0.5228654680051783,0.04273266162698357,119,11,68,10,2.0,0.633122003697167,0.43209437280893326
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row58,0.02201640687013655,0.011008203435068274,0.13806036754928758,0.34877441649704005,0.05454367458620774,139,18,70,10,2.0,2.2131281241444336,0.22219733521342278
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row71,0.0241536223475325,0.01207681117376625,0.14818787696380437,0.3646472975918111,0.0550304825364479,145,20,0,0,3.5,2.726375363082422,0.18358879536390305
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row73,0.02262478484067893,0.011312392420339466,0.13564510308887692,0.4004594019289712,0.056675142500815644,146,16,6,0,1.5,3.5516053412069333,0.1770828738808632
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row82,0.027991452043635567,0.013995726021817784,0.14001196789179773,0.47374127683914113,0.058935581986942064,150,14,0,0,2.0,2.9022123528257096,0.18108127266168594
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row94,0.02535628026111909,0.012678140130559545,0.13502226071899337,0.4927087717161885,0.055287599140512095,143,20,0,0,2.5,1.1282152473401195,0.28618723899126053
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row96,0.02673118074538665,0.013365590372693324,0.1377865983363615,0.39538612204105134,0.05671994705817529,143,24,0,0,2.0,3.2951883520590397,0.15184682607650757
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row212,0.02761521074897892,0.01380760537448946,0.14764957607948664,0.28720176224599303,0.05747716351545283,151,17,0,0,2.0,2.1731569507698865,0.1135285496711731
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,1729,session3_row407,0.0010067985193922785,0.0005033992596961392,0.01710455958187424,0.9960505290099154,0.004835855992777007,8,2,0,0,3.0,0.3738663594831283,0.02725088596343994
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row46,0.0008503408564842646,0.0004251704282421323,0.019095619593101798,0.9959220661552531,0.003188199626747519,0,0,0,0,,,
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row72,0.03420511339634126,0.01710255669817063,0.13131955439827142,0.32906403832158837,0.06420267906572137,148,14,44,2,3.5,7.809614643466391,0.044341281056404114
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row82,0.01866150048972212,0.00933075024486106,0.1423467549881278,0.6550627334568312,0.03778585145516055,128,12,31,5,1.5,3.357265087491035,0.09807916358113289
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row106,0.01584344642073494,0.00792172321036747,0.14285809890001774,0.5095069519020935,0.03808259400688777,128,16,0,0,2.0,2.73393304054222,0.06608063727617264
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row125,0.026535150841824184,0.013267575420912092,0.12976118980941206,0.6117059837611667,0.04496755429676601,124,13,0,0,2.0,4.510197880815048,0.10345384478569031
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row248,0.019822372576854194,0.009911186288427097,0.12691331778902548,0.5910087856311039,0.055630103398413795,141,18,68,7,3.0,1.8488368303591263,0.11512991413474083
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row249,0.024735208674951867,0.012367604337475933,0.14032249181913822,0.4222479722853602,0.06088086784068894,152,11,74,6,4.0,2.3133007325177415,0.18708965182304382
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row256,0.004179590708663423,0.0020897953543317113,0.038069974649152134,0.9200937772794628,0.005480672993830272,10,3,7,2,1.0,0.4415861353967608,0.08980292081832886
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row259,0.0281193277208031,0.01405966386040155,0.12753111519968063,0.4790741370575668,0.060659066344129056,143,13,0,0,4.0,2.6799164406201963,0.1632240116596222
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session1_row260,0.021353378804465997,0.010676689402232998,0.127261522092563,0.5418862414350054,0.053411221689800316,136,18,6,4,3.0,1.099042542038226,0.25088975206017494
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row43,0.030093929680810746,0.015046964840405373,0.13576544210701783,0.31746336257976204,0.0623576216344996,151,17,0,0,3.0,4.390181309531004,0.12189742922782898
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row147,0.028350087887574926,0.014175043943787463,0.13065580836150284,0.5653470274087486,0.06032333082519472,134,30,46,10,3.0,1.4490655516707047,0.23181071691215038
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row373,0.019970150619490274,0.009985075309745137,0.12991444144292497,0.5566666698396555,0.0455003500001372,125,19,69,12,3.0,2.8631559335976937,0.17783468961715698
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session2_row376,0.027315357644789942,0.013657678822394971,0.14677038290480218,0.5577400017082286,0.04289578026667836,119,11,68,7,2.0,0.4613859740631893,0.30757956206798553
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session3_row58,0.026052807474226676,0.013026403737113338,0.13968670545193343,0.3683746923015148,0.05443166451636768,139,15,70,9,3.0,3.0916116263991875,0.19666391611099243
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session3_row71,0.026194012608631315,0.013097006304315657,0.15103893425717865,0.37223349198380773,0.05501231690602643,145,22,0,0,3.0,3.8130460911673483,0.16874592751264572
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session3_row73,0.024908602470096453,0.012454301235048227,0.13787134522098196,0.3910987983474539,0.05647812955214509,146,21,6,1,3.0,4.477938818876258,0.1373310685157776
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session3_row82,0.033333976354529934,0.016666988177264967,0.14072364199874754,0.4571556067171132,0.05906317765699766,150,11,0,0,2.0,2.89948653527229,0.17014525830745697
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session3_row94,0.02884810419846138,0.01442405209923069,0.13609292219949817,0.48007163010242615,0.05541473838234586,143,17,0,0,2.0,1.4424020086771125,0.263308621942997
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session3_row96,0.026136754031611267,0.013068377015805634,0.13829120580920912,0.37664663981717517,0.0564769323649151,143,21,0,0,3.0,3.4070118189275105,0.11735056340694427
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session3_row212,0.026924399200969673,0.013462199600484837,0.13987772618317892,0.40624837337421404,0.057572120220533436,151,16,0,0,1.0,1.6019352939755236,0.20306460559368134
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,session3_row407,0.0014555391607682987,0.0007277695803841493,0.020824521508686487,0.9943001246572418,0.0048754275031387805,8,1,0,0,1.0,0.5101231427030835,0.03926485776901245
outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,session1_row46,0.0005105412258523202,0.0002552706129261601,0.018869544039772024,0.9962079484453976,0.0030885039113595016,0,0,0,0,,,
